data_generator_T,data_generator_V
1544.0,3.6223454
1546.0,3.7817018
1548.0,4.0374136
1550.0,4.3404994
1552.0,4.6580195
1554.0,4.968442
1556.0,5.258297
1558.0,5.5197349
1560.0,5.7487459
1562.0,5.943881
1564.0,6.1053424
1566.0,6.2343512
1568.0,6.332715
1570.0,6.4025412
1572.0,6.4460444
1574.0,6.4654303
1576.0,6.4628205
1578.0,6.4402146
1580.0,6.3994646
1582.0,6.3422718
1584.0,6.270185
1586.0,6.1846061
1588.0,6.0867987
1590.0,5.9778986
1592.0,5.858923
1594.0,5.7307811
1596.0,5.5942831
1598.0,5.4501514
1600.0,5.2990274
1602.0,5.141479
1604.0,4.9780097
1606.0,4.8090639
1608.0,4.6350322
1610.0,4.4562578
1612.0,4.2730417
1614.0,4.0856447
1616.0,3.8942935
1618.0,3.6991837
1620.0,3.5004821
1622.0,3.2983296
1624.0,3.0928447
1626.0,2.884124
1628.0,2.672246
1630.0,2.4572716
1632.0,2.2392457
1634.0,2.0181992
1636.0,1.7941501
1638.0,1.5671046
1640.0,1.3370574
1642.0,1.1039938
1644.0,0.86788952
1646.0,0.62871206
1648.0,0.38642091
1650.0,0.14096843
1652.0,-0.10769977
1654.0,-0.35964423
1656.0,-0.61493129
1658.0,-0.87363255
1660.0,-1.1358247
1662.0,-1.4015888
1664.0,-1.6710103
1666.0,-1.9441786
1668.0,-2.2211864
1670.0,-2.50213
1672.0,-2.7871087
1674.0,-3.0762239
1676.0,-3.3695796
1678.0,-3.6672821
1680.0,-3.9694388
1682.0,-4.2761588
1684.0,-4.5875525
1686.0,-4.9037294
1688.0,-5.2248011
1690.0,-5.5508771
1692.0,-5.8820672
1694.0,-6.2184806
1696.0,-6.5602231
1698.0,-6.9073997
1700.0,-7.2601118
1702.0,-7.6184578
1704.0,-7.982532
1706.0,-8.3524246
1708.0,-8.7282181
1710.0,-9.109992
1712.0,-9.497818
1714.0,-9.891758
1716.0,-10.291868
1718.0,-10.698194
1720.0,-11.110771
1722.0,-11.529624
1724.0,-11.954767
1726.0,-12.3862
1728.0,-12.823911
1730.0,-13.267874
1732.0,-13.718049
1734.0,-14.174382
1736.0,-14.636806
1738.0,-15.105239
1740.0,-15.579587
1742.0,-16.059746
1744.0,-16.545597
1746.0,-17.037022
1748.0,-17.533894
1750.0,-18.036087
1752.0,-18.543486
1754.0,-19.055981
1756.0,-19.573484
1758.0,-20.095938
1760.0,-20.623316
1762.0,-21.155647
1764.0,-21.69301
1766.0,-22.235563
1768.0,-22.783539
1770.0,-23.337273
1772.0,-23.897205
1774.0,-24.4639
1776.0,-25.038046
1778.0,-25.620481
1780.0,-26.212189
1782.0,-26.814304
1784.0,-27.428125
1786.0,-28.055103
1788.0,-28.696844
1790.0,-29.355104
1792.0,-30.031786
1794.0,-30.728931
1796.0,-31.448729
1798.0,-32.193516
1800.0,-32.965813
1802.0,-33.768372
1804.0,-34.604229
1806.0,-35.47681
1808.0,-36.390053
1810.0,-37.348534
1812.0,-38.357655
1814.0,-39.423805
1816.0,-40.554562
1818.0,-41.758831
1820.0,-43.047092
1822.0,-44.43169
1824.0,-45.927055
1826.0,-47.549911
1828.0,-49.319363
1830.0,-51.256641
1832.0,-53.384167
1834.0,-55.723175
1836.0,-58.288761
1838.0,-61.080589
1840.0,-64.067757
1842.0,-67.169441
1844.0,-70.242508
1846.0,-73.097992
1848.0,-75.558891
1850.0,-77.528214
1852.0,-79.012505
1854.0,-80.089554
1856.0,-80.859222
1858.0,-81.410881
1860.0,-81.812172
1862.0,-82.110085
1864.0,-82.336006
1866.0,-82.510666
1868.0,-82.647926
1870.0,-82.75724
1872.0,-82.845253
1874.0,-82.916794
1876.0,-82.975418
1878.0,-83.023857
1880.0,-83.064201
1882.0,-83.098083
1884.0,-83.126816
1886.0,-83.151421
1888.0,-83.172714
1890.0,-83.19136
1892.0,-83.207878
1894.0,-83.222694
1896.0,-83.236153
1898.0,-83.248512
1900.0,-83.26001
1902.0,-83.270805
1904.0,-83.281052
1906.0,-83.290855
1908.0,-83.300301
1910.0,-83.309464
1912.0,-83.318405
1914.0,-83.327164
1916.0,-83.335777
1918.0,-83.344269
1920.0,-83.352669
1922.0,-83.360985
1924.0,-83.369232
1926.0,-83.377419
1928.0,-83.385559
1930.0,-83.393654
1932.0,-83.401703
1934.0,-83.409721
1936.0,-83.417694
1938.0,-83.425636
1940.0,-83.43354
1942.0,-83.441414
1944.0,-83.449249
1946.0,-83.457047
1948.0,-83.464821
1950.0,-83.472549
1952.0,-83.480247
1954.0,-83.487907
1956.0,-83.495537
1958.0,-83.503128
1960.0,-83.510681
1962.0,-83.518196
1964.0,-83.525681
1966.0,-83.533119
1968.0,-83.54052
1970.0,-83.54789
1972.0,-83.555214
1974.0,-83.5625
1976.0,-83.569756
1978.0,-83.576965
1980.0,-83.584137
1982.0,-83.591263
1984.0,-83.598358
1986.0,-83.605408
1988.0,-83.612419
1990.0,-83.619392
1992.0,-83.626328
1994.0,-83.633217
1996.0,-83.640068
1998.0,-83.646881
2000.0,-83.653656
