T,X,Y,Z
367.20001,0.29026425,0.82645375,0.33134159
367.79999,0.27785611,0.78362513,0.32965869
368.39999,0.26594436,0.74394947,0.32741752
369.0,0.2545324,0.70727396,0.32464844
369.60001,0.24362175,0.67344671,0.32138401
370.20001,0.23321208,0.64231777,0.31765878
370.79999,0.22330113,0.61373943,0.3135089
371.39999,0.21388483,0.58756655,0.30897194
372.0,0.20495732,0.56365758,0.30408636
372.60001,0.19651096,0.54187447,0.29889107
373.20001,0.18853642,0.52208364,0.29342502
373.79999,0.18102285,0.50415593,0.28772673
374.39999,0.17395782,0.48796722,0.28183392
375.0,0.1673276,0.47339875,0.275783
375.60001,0.16111714,0.46033725,0.26960883
376.20001,0.15531029,0.44867536,0.26334441
376.79999,0.1498899,0.43831158,0.25702059
377.39999,0.14483801,0.42915067,0.25066599
378.0,0.1401359,0.42110342,0.24430679
378.60001,0.13576436,0.414087,0.23796676
379.20001,0.13170381,0.40802473,0.23166718
379.79999,0.1279344,0.40284601,0.22542693
380.39999,0.12443624,0.39848635,0.21926253
381.0,0.12118954,0.39488709,0.21318819
381.60001,0.1181747,0.39199531,0.20721605
382.20001,0.11537251,0.3897635,0.20135619
382.79999,0.11276419,0.38814941,0.19561684
383.39999,0.11033156,0.38711578,0.1900045
384.0,0.10805707,0.38663,0.18452409
384.60001,0.10592388,0.38666406,0.17917916
385.20001,0.10391587,0.38719401,0.17397194
385.79999,0.10201769,0.38819996,0.16890351
386.39999,0.10021474,0.38966575,0.16397397
387.0,0.098493122,0.39157876,0.1591825
387.60001,0.096839644,0.39392972,0.15452752
388.20001,0.095241733,0.39671266,0.15000673
388.79999,0.093687378,0.39992473,0.14561726
389.39999,0.092165008,0.40356609,0.14135571
390.0,0.090663455,0.40763998,0.13721824
390.60001,0.089171782,0.41215277,0.1332006
391.20001,0.087679155,0.41711387,0.12929821
391.79999,0.086174756,0.42253599,0.12550622
392.39999,0.084647536,0.42843533,0.12181948
393.0,0.083086118,0.4348318,0.11823261
393.60001,0.081478558,0.44174933,0.11474002
394.20001,0.079812154,0.44921634,0.11133593
394.79999,0.078073256,0.45726606,0.10801432
395.39999,0.076247089,0.46593726,0.10476905
396.0,0.074317649,0.47527435,0.10159377
396.60001,0.072267763,0.48532808,0.09848199
397.20001,0.070079461,0.49615514,0.095427141
397.79999,0.06773489,0.50781757,0.092422642
398.39999,0.065218262,0.5203805,0.089462057
399.0,0.062519215,0.53390753,0.08653941
399.60001,0.05963831,0.54845321,0.083649516
400.20001,0.056594368,0.56405097,0.080788635
400.79999,0.053432163,0.58069915,0.077955142
401.39999,0.05022588,0.59834874,0.075150177
402.0,0.047072608,0.61690199,0.072378017
402.60001,0.044073794,0.63622636,0.069645673
403.20001,0.041312043,0.65618002,0.066961937
403.79999,0.038835883,0.67663527,0.064335957
404.39999,0.036658883,0.69749004,0.061776035
405.0,0.034768943,0.71866798,0.059288926
405.60001,0.033139858,0.74011278,0.056879595
406.20001,0.031740308,0.76178217,0.054551303
406.79999,0.030539177,0.78364295,0.052305881
407.39999,0.029508121,0.80566823,0.050143987
408.0,0.028622441,0.8278355,0.048065387
408.60001,0.027861103,0.85012525,0.046069171
409.20001,0.0272064,0.87252069,0.044153925
409.79999,0.02664349,0.89500684,0.042317867
410.39999,0.026159931,0.91757053,0.040558957
411.0,0.025745274,0.94019997,0.03887498
411.60001,0.025390711,0.9628846,0.037263606
412.20001,0.02508878,0.98561513,0.035722435
412.79999,0.024833133,1.0083829,0.034249026
413.39999,0.024618343,1.0311804,0.032840952
414.0,0.024439743,1.0540007,0.031495783
414.60001,0.024293302,1.0768375,0.030211132
415.20001,0.024175523,1.0996854,0.028984651
415.79999,0.024083355,1.1225392,0.027814042
416.39999,0.024014132,1.1453941,0.026697069
417.0,0.023965502,1.1682462,0.025631556
417.60001,0.023935396,1.1910915,0.024615394
418.20001,0.023921978,1.2139267,0.023646541
418.79999,0.023923621,1.2367486,0.022723023
419.39999,0.023938868,1.2595543,0.021842932
420.0,0.02396642,1.2823412,0.021004435
420.60001,0.024005117,1.3051072,0.020205762
421.20001,0.024053907,1.32785,0.019445211
421.79999,0.024111852,1.3505675,0.018721143
422.39999,0.024178099,1.3732581,0.018031985
423.0,0.024251878,1.3959202,0.017376227
423.60001,0.024332495,1.4185523,0.016752418
424.20001,0.024419319,1.441153,0.016159166
424.79999,0.024511771,1.4637213,0.015595134
425.39999,0.024609333,1.486256,0.015059045
426.0,0.024711529,1.508756,0.014549668
426.60001,0.024817923,1.5312206,0.01406583
427.20001,0.024928125,1.5536488,0.013606403
427.79999,0.025041768,1.57604,0.013170308
428.39999,0.025158528,1.5983936,0.012756513
429.0,0.025278101,1.6207089,0.012364026
429.60001,0.025400212,1.6429855,0.011991903
430.20001,0.025524611,1.6652226,0.011639236
430.79999,0.025651066,1.6874202,0.011305159
431.39999,0.025779368,1.7095777,0.010988843
432.0,0.025909323,1.7316948,0.010689492
432.60001,0.026040759,1.7537712,0.010406349
433.20001,0.026173512,1.7758067,0.010138688
433.79999,0.026307436,1.797801,0.009885814
434.39999,0.026442397,1.8197539,0.0096470648
435.0,0.026578274,1.8416653,0.0094218049
435.60001,0.026714953,1.863535,0.009209428
436.20001,0.026852334,1.8853629,0.0090093547
436.79999,0.026990324,1.9071488,0.008821032
437.39999,0.02712884,1.9288929,0.0086439289
438.0,0.027267804,1.9505948,0.0084775407
438.60001,0.027407149,1.9722545,0.0083213849
439.20001,0.02754681,1.993872,0.0081749978
439.79999,0.027686732,2.0154476,0.0080379406
440.39999,0.027826862,2.0369806,0.0079097906
441.0,0.027967155,2.0584717,0.0077901473
441.60001,0.028107569,2.0799203,0.0076786252
442.20001,0.028248066,2.1013269,0.0075748577
442.79999,0.028388616,2.1226912,0.0074784951
443.39999,0.028529188,2.1440134,0.0073892027
444.0,0.028669754,2.1652932,0.0073066619
444.60001,0.028810294,2.1865311,0.0072305673
445.20001,0.028950788,2.2077267,0.0071606287
445.79999,0.029091217,2.2288804,0.0070965686
446.39999,0.029231565,2.2499919,0.0070381216
447.0,0.02937182,2.2710614,0.0069850357
447.60001,0.029511975,2.2920892,0.0069370698
448.20001,0.029652016,2.3130748,0.0068939934
448.79999,0.02979194,2.3340187,0.0068555875
449.39999,0.029931739,2.3549206,0.0068216426
450.0,0.030071409,2.3757808,0.0067919595
450.60001,0.030210951,2.3965993,0.0067663477
451.20001,0.030350359,2.417376,0.0067446255
451.79999,0.030489637,2.4381111,0.0067266203
452.39999,0.030628784,2.4588046,0.0067121666
453.0,0.0307678,2.4794564,0.0067011076
453.60001,0.03090669,2.5000668,0.0066932933
454.20001,0.031045459,2.5206354,0.0066885808
454.79999,0.031184111,2.5411627,0.0066868346
455.39999,0.031322651,2.5616486,0.0066879247
456.0,0.031461082,2.5820928,0.0066917273
456.60001,0.031599414,2.6024959,0.0066981255
457.20001,0.031737652,2.6228573,0.0067070071
457.79999,0.031875808,2.6431775,0.0067182654
458.39999,0.032013882,2.6634562,0.0067317989
459.0,0.032151893,2.6836939,0.0067475107
459.60001,0.032289844,2.7038898,0.0067653102
460.20001,0.032427747,2.7240448,0.0067851087
460.79999,0.032565609,2.7441583,0.0068068234
461.39999,0.032703444,2.7642303,0.0068303756
462.0,0.032841258,2.7842612,0.0068556899
462.60001,0.032979071,2.8042507,0.0068826955
463.20001,0.033116888,2.8241987,0.0069113239
463.79999,0.03325472,2.8441055,0.0069415113
464.39999,0.033392586,2.863971,0.0069731963
465.0,0.033530489,2.883795,0.0070063206
465.60001,0.033668451,2.9035776,0.0070408299
466.20001,0.033806484,2.9233186,0.0070766718
466.79999,0.033944596,2.9430182,0.0071137967
467.39999,0.034082808,2.962676,0.0071521583
468.0,0.034221128,2.9822927,0.0071917125
468.60001,0.034359574,3.0018673,0.0072324169
469.20001,0.034498166,3.0214005,0.0072742323
469.79999,0.034636911,3.0408919,0.0073171211
470.39999,0.034775827,3.0603414,0.0073610488
471.0,0.034914933,3.0797489,0.0074059819
471.60001,0.035054248,3.0991147,0.0074518891
472.20001,0.035193782,3.1184382,0.0074987411
472.79999,0.035333559,3.1377196,0.007546511
473.39999,0.035473589,3.1569591,0.0075951722
474.0,0.035613902,3.1761558,0.0076447013
474.60001,0.035754506,3.1953104,0.0076950756
475.20001,0.035895426,3.2144225,0.0077462741
475.79999,0.036036681,3.2334917,0.0077982773
476.39999,0.036178291,3.2525182,0.007851067
477.0,0.036320277,3.2715018,0.0079046274
477.60001,0.036462661,3.2904422,0.007958943
478.20001,0.036605462,3.3093395,0.008014
478.79999,0.036748711,3.3281937,0.0080697844
479.39999,0.036892425,3.3470042,0.0081262868
480.0,0.037036631,3.3657708,0.0081834961
480.60001,0.037181351,3.3844938,0.0082414029
481.20001,0.037326619,3.4031727,0.0082999999
481.79999,0.037472449,3.4218075,0.0083592804
482.39999,0.037618883,3.4403977,0.008419238
483.0,0.037765939,3.4589434,0.008479869
483.60001,0.03791365,3.4774442,0.0085411696
484.20001,0.038062051,3.4958997,0.008603137
484.79999,0.038211167,3.5143101,0.0086657694
485.39999,0.038361035,3.5326748,0.0087290676
486.0,0.03851169,3.5509934,0.0087930318
486.60001,0.038663164,3.5692663,0.0088576628
487.20001,0.038815502,3.5874925,0.0089229643
487.79999,0.038968734,3.6056721,0.0089889392
488.39999,0.039122906,3.6238046,0.0090555931
489.0,0.039278056,3.6418896,0.0091229305
489.60001,0.039434232,3.6599271,0.0091909599
490.20001,0.039591476,3.6779163,0.0092596868
490.79999,0.039749838,3.6958573,0.0093291225
491.39999,0.039909367,3.7137492,0.0093992753
492.0,0.04007012,3.7315919,0.0094701573
492.60001,0.040232144,3.7493851,0.0095417807
493.20001,0.040395506,3.767128,0.0096141584
493.79999,0.040560257,3.7848203,0.0096873054
494.39999,0.040726468,3.8024616,0.0097612375
495.0,0.040894203,3.8200512,0.0098359725
495.60001,0.041063532,3.8375888,0.0099115288
496.20001,0.041234534,3.8550735,0.009987927
496.79999,0.04140728,3.8725049,0.010065188
497.39999,0.041581862,3.8898823,0.010143336
498.0,0.041758358,3.9072053,0.010222394
498.60001,0.041936867,3.924473,0.010302391
499.20001,0.042117488,3.9416847,0.010383354
499.79999,0.042300325,3.9588399,0.010465313
500.39999,0.042485487,3.9759374,0.010548302
501.0,0.042673096,3.9929764,0.010632356
501.60001,0.04286328,4.0099564,0.01071751
502.20001,0.043056168,4.026876,0.010803806
502.79999,0.043251906,4.0437346,0.010891286
503.39999,0.043450654,4.0605311,0.010979994
504.0,0.043652572,4.0772643,0.01106998
504.60001,0.043857839,4.0939331,0.011161297
505.20001,0.044066653,4.1105361,0.011254
505.79999,0.044279214,4.1270723,0.011348147
506.39999,0.044495746,4.1435404,0.011443805
507.0,0.044716496,4.1599383,0.011541042
507.60001,0.044941723,4.1762652,0.011639934
508.20001,0.045171715,4.1925187,0.011740559
508.79999,0.045406781,4.2086978,0.011843005
509.39999,0.045647264,4.2247996,0.011947365
510.0,0.045893531,4.2408233,0.012053741
510.60001,0.04614599,4.2567654,0.012162244
511.20001,0.046405099,4.2726245,0.012272992
511.79999,0.046671353,4.2883978,0.012386117
512.40002,0.046945296,4.3040824,0.012501761
513.0,0.047227547,4.319675,0.01262008
513.59998,0.047518782,4.3351727,0.012741247
514.20001,0.047819771,4.3505721,0.012865449
514.79999,0.048131373,4.3658686,0.012992895
515.40002,0.048454557,4.3810587,0.013123818
516.0,0.048790425,4.3961372,0.013258472
516.59998,0.04914023,4.411099,0.013397148
517.20001,0.049505413,4.4259386,0.013540165
517.79999,0.049887631,4.4406486,0.013687887
518.40002,0.050288808,4.4552226,0.013840725
519.0,0.050711192,4.4696517,0.013999146
519.59998,0.051157426,4.4839268,0.014163686
520.20001,0.051630657,4.4980373,0.014334962
520.79999,0.052134641,4.511971,0.01451369
521.40002,0.052673932,4.5257125,0.014700707
522.0,0.053254094,4.5392456,0.014897004
522.59998,0.05388204,4.5525503,0.015103759
523.20001,0.054566447,4.5656018,0.015322397
523.79999,0.055318415,4.5783706,0.015554654
524.40002,0.0561524,4.5908203,0.015802689
525.0,0.057087664,4.6029043,0.016069219
525.59998,0.05815053,4.614562,0.016357746
526.20001,0.059378114,4.6257129,0.016672894
526.79999,0.060824752,4.6362457,0.017020945
527.40002,0.062573798,4.6460004,0.017410753
528.0,0.064760901,4.6547318,0.017855413
528.59998,0.067624517,4.6620388,0.018375501
529.20001,0.071629681,4.6671929,0.019006215
529.79999,0.077823311,4.6686735,0.019815493
530.40002,0.08906585,4.6626191,0.020960383
531.0,0.11449438,4.6372876,0.022904392
531.59998,0.17292735,4.5669022,0.027092425
532.20001,0.26950386,4.4350252,0.035910819
532.79999,0.38568637,4.2509508,0.050038148
533.40002,0.49032086,4.0445666,0.067631222
534.0,0.5659216,3.839942,0.086641796
534.59998,0.61288381,3.6456401,0.10587853
535.20001,0.63821995,3.4622545,0.12475628
535.79999,0.6487785,3.2883744,0.14299068
536.40002,0.64956188,3.1226459,0.16044125
537.0,0.6439063,2.9641376,0.17703909
537.59998,0.63398367,2.8122656,0.19275278
538.20001,0.62121302,2.666667,0.2075714
538.79999,0.60653567,2.5271068,0.22149558
539.40002,0.59058887,2.3934195,0.2345324
540.0,0.57381344,2.2654765,0.24669264
540.59998,0.55652094,2.1431658,0.25798896
541.20001,0.5389365,2.0263827,0.26843485
541.79999,0.52122611,1.9150229,0.2780441
542.40002,0.50351459,1.8089802,0.28683037
543.0,0.48589772,1.7081447,0.29480699
543.59998,0.46845028,1.6124012,0.30198693
544.20001,0.45123181,1.5216308,0.30838293
544.79999,0.4342905,1.4357089,0.31400746
545.40002,0.41766593,1.3545067,0.31887299
546.0,0.40139112,1.2778914,0.32299224
546.59998,0.38549402,1.2057258,0.32637835
547.20001,0.36999834,1.1378691,0.32904521
547.79999,0.35492447,1.0741776,0.33100775
548.40002,0.34028989,1.0145047,0.33228227
549.0,0.32610962,0.95870113,0.33288667
549.59998,0.31239632,0.90661603,0.33284068
550.20001,0.29916066,0.85809714,0.33216614
550.79999,0.2864112,0.8129912,0.33088717
551.40002,0.27415463,0.77114463,0.32903019
552.0,0.26239568,0.73240411,0.32662398
552.59998,0.2511372,0.69661707,0.32369962
553.20001,0.24038012,0.66363215,0.3202903
553.79999,0.23012352,0.63330007,0.31643108
554.40002,0.2203646,0.60547376,0.31215861
555.0,0.21109873,0.58000922,0.30751073
555.59998,0.20231949,0.55676585,0.30252615
556.20001,0.19401871,0.53560698,0.29724377
556.79999,0.1861866,0.51640028,0.29170254
557.40002,0.17881179,0.49901816,0.28594071
558.0,0.17188147,0.48333812,0.27999568
558.59998,0.16538148,0.46924299,0.27390337
559.20001,0.15929641,0.45662135,0.26769817
559.79999,0.15360978,0.44536754,0.26141238
560.40002,0.14830422,0.43538207,0.2550762
561.0,0.14336146,0.42657143,0.24871752
561.59998,0.13876268,0.41884845,0.24236177
562.20001,0.13448849,0.41213214,0.23603198
562.79999,0.13051923,0.40634772,0.22974868
563.40002,0.12683502,0.40142646,0.22353001
564.0,0.12341598,0.39730567,0.21739179
564.59998,0.12024236,0.3939285,0.21134757
565.20001,0.11729468,0.39124367,0.20540884
565.79999,0.11455384,0.38920531,0.1995851
566.40002,0.11200123,0.38777274,0.19388403
567.0,0.10961888,0.38691017,0.18831164
567.59998,0.10738943,0.3865864,0.18287243
568.20001,0.10529625,0.38677469,0.17756949
568.79999,0.10332348,0.38745239,0.17240471
569.40002,0.10145599,0.38860074,0.16737886
570.0,0.099679388,0.3902047,0.16249174
570.59998,0.097980015,0.39225265,0.15774228
571.20001,0.096344866,0.39473644,0.15312867
571.79999,0.09476155,0.39765099,0.14864844
572.40002,0.0932182,0.40099436,0.14429854
573.0,0.091703385,0.40476772,0.14007542
573.59998,0.090206012,0.40897524,0.13597511
574.20001,0.088715188,0.4136242,0.13199328
574.79999,0.087220117,0.41872498,0.12812524
575.40002,0.085709907,0.4242914,0.12436604
576.0,0.084173448,0.43034071,0.12071047
576.59998,0.0825992,0.43689406,0.11715308
577.20001,0.080975004,0.44397664,0.11368822
577.79999,0.079287887,0.45161837,0.11031004
578.40002,0.077523887,0.4598541,0.10701248
579.0,0.075667843,0.46872422,0.10378933
579.59998,0.073703386,0.47827518,0.10063419
580.20001,0.071613036,0.48855945,0.09754055
580.79999,0.069378711,0.49963561,0.094501816
581.40002,0.066982955,0.51156688,0.091511436
582.0,0.064411171,0.52441859,0.088563085
582.59998,0.061655678,0.53825253,0.085650958
583.20001,0.05872177,0.55311829,0.082770273
583.79999,0.05563549,0.56904,0.079917833
584.40002,0.052450594,0.58600241,0.077092811
585.0,0.049249578,0.60394126,0.074297301
585.59998,0.04613328,0.62274575,0.071536481
586.20001,0.043199707,0.64227766,0.068818055
586.79999,0.040522002,0.66239744,0.06615106
587.40002,0.038137455,0.68298465,0.063544489
588.0,0.036050532,0.7039454,0.061006237
588.59998,0.034243651,0.72521031,0.058542505
589.20001,0.032688268,0.74672794,0.056157719
589.79999,0.031352699,0.76845914,0.053854678
590.40002,0.030206513,0.79037291,0.051634815
591.0,0.029222436,0.81244397,0.049498495
591.59998,0.028376913,0.83465064,0.047445253
592.20001,0.027649978,0.85697448,0.045474008
592.79999,0.027024848,0.87939918,0.043583218
593.40002,0.026487466,0.90191042,0.041771017
594.0,0.026026038,0.9244954,0.0400353
594.59998,0.025630657,0.94714284,0.038373813
595.20001,0.025292952,0.96984249,0.036784198
595.79999,0.025005825,0.9925853,0.035264041
596.40002,0.024763232,1.015363,0.033810906
597.0,0.02455999,1.0381682,0.032422356
597.59998,0.024391642,1.0609941,0.031095976
598.20001,0.02425433,1.0838349,0.02982939
598.79999,0.024144702,1.106685,0.028620264
599.40002,0.02405983,1.1295396,0.027466318
600.0,0.023997148,1.1523942,0.026365336
