Time,T,V,S,I,V0,dv,a,di,r,L,b,S0,tme,virus_burst,virus_decay,tumor_growth,tumor_infection,infected_tumor_death
19.136,954319168.239475,0.0,954319168.239475,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45784776.3335874,0.0,0.0
19.2,957250384.9980466,0.0,957250384.9980466,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45816784.08325636,0.0,0.0
19.264,960183640.1272153,0.0,960183640.1272153,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45848481.64193754,0.0,0.0
19.328,963118913.9772342,0.0,963118913.9772342,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45879869.12431556,0.0,0.0
19.392,966056186.9202105,0.0,966056186.9202105,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45910946.65170956,0.0,0.0
19.456,968995439.3509028,0.0,968995439.3509028,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45941714.35203802,0.0,0.0
19.52,971936651.6875197,0.0,971936651.6875197,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45972172.3597835,0.0,0.0
19.584,974879804.3725177,0.0,974879804.3725177,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46002320.815956816,0.0,0.0
19.648,977824877.8733994,0.0,977824877.8733994,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46032159.8680611,0.0,0.0
19.712,980771852.6835104,0.0,980771852.6835104,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46061689.67005555,0.0,0.0
19.776,983720709.3228385,0.0,983720709.3228385,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46090910.382318944,0.0,0.0
19.84,986671428.338811,0.0,986671428.338811,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46119822.171612754,0.0,0.0
19.904,989623990.3070928,0.0,989623990.3070928,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46148425.21104418,0.0,0.0
19.968,992578375.8323842,0.0,992578375.8323842,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46176719.68002873,0.0,0.0
20.032,995534565.5492194,0.0,995534565.5492194,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46204705.7642527,0.0,0.0
20.096,998492540.1227636,0.0,998492540.1227636,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46232383.65563521,0.0,0.0
20.16,1001452280.2496117,0.0,1001452280.2496117,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46259753.55229019,0.0,0.0
20.224,1004413766.6585859,0.0,1004413766.6585859,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46286815.65848795,0.0,0.0
20.288,1007376979.6678197,0.0,1007376979.6678197,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46313570.18063448,0.0,0.0
20.352,1010341895.7027154,0.0,1010341895.7027154,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46340017.29659607,0.0,0.0
20.416,1013308494.0698963,0.0,1013308494.0698963,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46366157.2171027,0.0,0.0
20.48,1016276755.104421,0.0,1016276755.104421,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46391990.16812541,0.0,0.0
20.544,1019246659.1575208,0.0,1019246659.1575208,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46417516.381644346,0.0,0.0
20.608,1022218186.5970893,0.0,1022218186.5970893,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46442736.095615566,0.0,0.0
20.672,1025191317.8081733,0.0,1025191317.8081733,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46467649.55393814,0.0,0.0
20.736,1028166033.1934627,0.0,1028166033.1934627,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46492257.00642086,0.0,0.0
20.8,1031142313.1737807,0.0,1031142313.1737807,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46516558.708748884,0.0,0.0
20.864,1034120138.1885737,0.0,1034120138.1885737,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46540554.922450446,0.0,0.0
20.928,1037099488.6964021,0.0,1037099488.6964021,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46564245.914863184,0.0,0.0
20.992,1040080345.17543,0.0,1040080345.17543,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46587631.95910066,0.0,0.0
21.056,1043062688.1239156,0.0,1043062688.1239156,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46610713.33401851,0.0,0.0
21.12,1046046498.0607014,0.0,1046046498.0607014,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46633490.324180655,0.0,0.0
21.184,1049031755.5257041,0.0,1049031755.5257041,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46655963.21982535,0.0,0.0
21.248,1052018441.0804055,0.0,1052018441.0804055,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46678132.31683115,0.0,0.0
21.312,1055006535.3083417,0.0,1055006535.3083417,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46699997.91668278,0.0,0.0
21.376,1057996018.8155944,0.0,1057996018.8155944,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46721560.3264369,0.0,0.0
21.44,1060986872.23128,0.0,1060986872.23128,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46742819.858687736,0.0,0.0
21.504,1063979076.2080402,0.0,1063979076.2080402,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46763776.831532665,0.0,0.0
21.568,1066972611.4225332,0.0,1066972611.4225332,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46784431.568537705,0.0,0.0
21.632,1069967458.575922,0.0,1069967458.575922,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46804784.39870285,0.0,0.0
21.696,1072963598.3943659,0.0,1072963598.3943659,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46824835.65642746,0.0,0.0
21.76,1075961011.6295109,0.0,1075961011.6295109,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46844585.68147527,0.0,0.0
21.824,1078959679.0589786,0.0,1078959679.0589786,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46864034.818939686,0.0,0.0
21.888,1081959581.4868577,0.0,1081959581.4868577,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46883183.419208676,0.0,0.0
21.952,1084960699.7441928,0.0,1084960699.7441928,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46902031.837929726,0.0,0.0
22.016,1087963014.689477,0.0,1087963014.689477,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46920580.43597468,0.0,0.0
22.08,1090966507.209139,0.0,1090966507.209139,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46938829.57940449,0.0,0.0
22.144,1093971158.2180362,0.0,1093971158.2180362,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46956779.63943386,0.0,0.0
22.208,1096976948.6599422,0.0,1096976948.6599422,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46974430.99239588,0.0,0.0
22.272,1099983859.5080388,0.0,1099983859.5080388,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46991784.0197064,0.0,0.0
22.336,1102991871.7654064,0.0,1102991871.7654064,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47008839.1078286,0.0,0.0
22.4,1106000966.4655125,0.0,1106000966.4655125,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47025596.648237176,0.0,0.0
22.464,1109011124.6727035,0.0,1109011124.6727035,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47042057.037382685,0.0,0.0
22.528,1112022327.4826944,0.0,1112022327.4826944,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47058220.676655665,0.0,0.0
22.592,1115034556.0230584,0.0,1115034556.0230584,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47074087.97235076,0.0,0.0
22.656,1118047791.4537177,0.0,1118047791.4537177,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47089659.33563069,0.0,0.0
22.72,1121062014.9674337,0.0,1121062014.9674337,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47104935.18249024,0.0,0.0
22.784,1124077207.7902968,0.0,1124077207.7902968,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47119915.93372005,0.0,0.0
22.848,1127093351.1822178,0.0,1127093351.1822178,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47134602.01487049,0.0,0.0
22.912,1130110426.437416,0.0,1130110426.437416,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47148993.8562153,0.0,0.0
22.976,1133128414.5696447,0.0,1133128414.5696447,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47163091.89125811,0.0,0.0
23.04,1136147295.4348674,0.0,1136147295.4348674,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47176896.55288027,0.0,0.0
23.104,1139167050.0874016,0.0,1139167050.0874016,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47190408.284314215,0.0,0.0
23.168,1142187659.7833848,0.0,1142187659.7833848,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47203627.53421921,0.0,0.0
23.232,1145209105.8089342,0.0,1145209105.8089342,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47216554.75583425,0.0,0.0
23.296,1148231369.4805322,0.0,1148231369.4805322,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47229190.406943694,0.0,0.0
23.36,1151254432.1454134,0.0,1151254432.1454134,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47241534.94984309,0.0,0.0
23.424,1154278275.181952,0.0,1154278275.181952,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47253588.85130483,0.0,0.0
23.488,1157302880.000046,0.0,1157302880.000046,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47265352.58254389,0.0,0.0
23.552,1160328228.041505,0.0,1160328228.041505,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47276826.61918342,0.0,0.0
23.616,1163354300.780436,0.0,1163354300.780436,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47288011.44122041,0.0,0.0
23.68,1166381079.72363,0.0,1166381079.72363,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47298907.53299129,0.0,0.0
23.744,1169408546.4109485,0.0,1169408546.4109485,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47309515.383137524,0.0,0.0
23.808,1172436682.4157097,0.0,1172436682.4157097,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47319835.48457112,0.0,0.0
23.872,1175465469.3450744,0.0,1175465469.3450744,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47329868.334440194,0.0,0.0
23.936,1178494888.8404336,0.0,1178494888.8404336,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47339614.43409449,0.0,0.0
24.0,1181524922.577793,0.0,1181524922.577793,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47349074.28905087,0.0,0.0
24.064,1184555552.2681606,0.0,1184555552.2681606,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47358248.40895875,0.0,0.0
24.128,1187586759.6579337,0.0,1187586759.6579337,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47367137.307565525,0.0,0.0
24.192,1190618526.5292835,0.0,1190618526.5292835,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47375741.50268208,0.0,0.0
24.256,1193650834.7005432,0.0,1193650834.7005432,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47384061.51614812,0.0,0.0
24.32,1196683666.026592,0.0,1196683666.026592,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47392097.87379755,0.0,0.0
24.384,1199717002.3992448,0.0,1199717002.3992448,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47399851.1054239,0.0,0.0
24.448,1202750825.7476358,0.0,1202750825.7476358,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47407321.74474557,0.0,0.0
24.512,1205785118.0386057,0.0,1205785118.0386057,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47414510.32937131,0.0,0.0
24.576,1208819861.2770882,0.0,1208819861.2770882,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47421417.40076537,0.0,0.0
24.64,1211855037.506497,0.0,1211855037.506497,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47428043.50421286,0.0,0.0
24.704,1214890628.80911,0.0,1214890628.80911,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47434389.1887851,0.0,0.0
24.768,1217926617.3064587,0.0,1217926617.3064587,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47440455.00730472,0.0,0.0
24.832,1220962985.1597123,0.0,1220962985.1597123,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47446241.51631106,0.0,0.0
24.896,1223999714.570064,0.0,1223999714.570064,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47451749.27602529,0.0,0.0
24.96,1227036787.7791197,0.0,1227036787.7791197,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47456978.85031569,0.0,0.0
25.024,1230074187.069281,0.0,1230074187.069281,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47461930.80666285,0.0,0.0
25.088,1233111894.764135,0.0,1233111894.764135,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47466605.71612479,0.0,0.0
25.152,1236149893.228837,0.0,1236149893.228837,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47471004.15330221,0.0,0.0
25.216,1239188164.8705008,0.0,1239188164.8705008,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47475126.69630362,0.0,0.0
25.28,1242226692.1385818,0.0,1242226692.1385818,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47478973.92671051,0.0,0.0
25.344,1245265457.5252647,0.0,1245265457.5252647,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47482546.429542445,0.0,0.0
25.408,1248304443.5658505,0.0,1248304443.5658505,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47485844.79322223,0.0,0.0
25.472,1251343632.8391416,0.0,1251343632.8391416,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47488869.60954103,0.0,0.0
25.536,1254383007.9678288,0.0,1254383007.9678288,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47491621.47362345,0.0,0.0
25.6,1257422551.6188774,0.0,1257422551.6188774,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47494100.98389265,0.0,0.0
25.664,1260462246.0443242,0.0,1260462246.0443242,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47496308.74172216,0.0,0.0
25.728,1263502072.7965467,0.0,1263502072.7965467,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47498245.35143681,0.0,0.0
25.792,1266542014.4791784,0.0,1266542014.4791784,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47499911.42148946,0.0,0.0
25.856,1269582053.7866268,0.0,1269582053.7866268,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47501307.56357886,0.0,0.0
25.92,1272622173.453752,0.0,1272622173.453752,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47502434.3925778,0.0,0.0
25.984,1275662356.2561646,0.0,1275662356.2561646,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47503292.526500285,0.0,0.0
26.048,1278702585.010525,0.0,1278702585.010525,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47503882.58646901,0.0,0.0
26.112,1281742842.5748413,0.0,1281742842.5748413,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47504205.196682446,0.0,0.0
26.176,1284783111.8487678,0.0,1284783111.8487678,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47504260.98438233,0.0,0.0
26.24,1287823375.7739038,0.0,1287823375.7739038,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47504050.57982095,0.0,0.0
26.304,1290863617.3340914,0.0,1290863617.3340914,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47503574.61622855,0.0,0.0
26.368,1293903819.555715,0.0,1293903819.555715,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47502833.729780674,0.0,0.0
26.432,1296943965.5079997,0.0,1296943965.5079997,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47501828.559565686,0.0,0.0
26.496,1299984038.3033082,0.0,1299984038.3033082,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47500559.74755211,0.0,0.0
26.56,1303024021.0974412,0.0,1303024021.0974412,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47499027.938556224,0.0,0.0
26.624,1306063897.089935,0.0,1306063897.089935,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47497233.78020949,0.0,0.0
26.688,1309103649.52436,0.0,1309103649.52436,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47495177.922926076,0.0,0.0
26.752,1312143261.6886199,0.0,1312143261.6886199,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47492861.01987045,0.0,0.0
26.816,1315182716.9152484,0.0,1315182716.9152484,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47490283.72692495,0.0,0.0
26.88,1318221998.58171,0.0,1318221998.58171,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47487446.70265736,0.0,0.0
26.944,1321261090.110697,0.0,1321261090.110697,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47484350.608288564,0.0,0.0
27.008,1324299974.970428,0.0,1324299974.970428,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47480996.10766022,0.0,0.0
27.072,1327338636.6749475,0.0,1327338636.6749475,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47477383.86720241,0.0,0.0
27.136,1330377058.7844224,0.0,1330377058.7844224,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47473514.55590136,0.0,0.0
27.2,1333415224.905443,0.0,1333415224.905443,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47469388.84526723,0.0,0.0
27.264,1336453118.6913197,0.0,1336453118.6913197,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47465007.40930175,0.0,0.0
27.328,1339490723.8423815,0.0,1339490723.8423815,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47460370.9244662,0.0,0.0
27.392,1342528024.1062756,0.0,1342528024.1062756,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47455480.06964905,0.0,0.0
27.456,1345565003.278265,0.0,1345565003.278265,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47450335.52613391,0.0,0.0
27.52,1348601645.2015274,0.0,1348601645.2015274,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47444937.97756739,0.0,0.0
27.584,1351637933.7674534,0.0,1351637933.7674534,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47439288.10992697,0.0,0.0
27.648,1354673852.9159448,0.0,1354673852.9159448,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47433386.61148897,0.0,0.0
27.712,1357709386.635714,0.0,1357709386.635714,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47427234.17279652,0.0,0.0
27.776,1360744518.9645815,0.0,1360744518.9645815,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47420831.48662746,0.0,0.0
27.84,1363779233.9897747,0.0,1363779233.9897747,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47414179.24796246,0.0,0.0
27.904,1366813515.8482268,0.0,1366813515.8482268,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47407278.153953046,0.0,0.0
27.968,1369847348.7268746,0.0,1369847348.7268746,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47400128.903889604,0.0,0.0
28.032,1372880716.8629572,0.0,1372880716.8629572,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47392732.19916957,0.0,0.0
28.096,1375913604.5443156,0.0,1375913604.5443156,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47385088.743265495,0.0,0.0
28.16,1378945996.1096888,0.0,1378945996.1096888,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47377199.241693266,0.0,0.0
28.224,1381977875.949015,0.0,1381977875.949015,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47369064.40198029,0.0,0.0
28.288,1385009228.503727,0.0,1385009228.503727,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47360684.93363364,0.0,0.0
28.352,1388040023.7682097,0.0,1388040023.7682097,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47352061.58994722,0.0,0.0
28.416,1391070274.7235875,0.0,1391070274.7235875,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47343195.00345138,0.0,0.0
28.48,1394099949.8995357,0.0,1394099949.8995357,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47334085.934985,0.0,0.0
