Time,Pt,M,N,P,kpn,kpm,Ninf,kptn,kptm,mupt,knp,knpt,snr,munr,mun,knm,kmp,kmm,kmn,kmpt,smr,mumr,mum,fi2,fEN,R1,R2,ENinf,ken,EMinf,kem,Cn,Cm1,Cm2,kpg,pinf,kbp,sb,mub,kpb,C,E,fEM_Kmm_E,compartment,Pathogen_Growth,Pathogen_Destruction_Background_Response,Pathogen_Destruction_Neutrophils,Pathogen_Destruction_Macrophages,Debris_Destruction_Neutrophils,Debris_Destruction_Macrophages,Debris_Neutrophil_Decay,Debris_Decay_Intrinsic,Macrophage_Recruitment,Macrophage_Activation,Neutrophil_Activation,Neutrophil_Destruction_Macrophage
2.96,0.16562431155388133,0.25397005005239387,0.035663600110551634,-8.859367725534106e-17,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.22981321715350223,0.04929544310684413,7.265968021658853,0.491904205315026,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.2757489524769113e-15,-3.1893723811922792e-15,-1.1067971881286024e-16,-7.085279300349126e-16,0.014287106585082102,0.12027799257141934,0.036376872112762665,0.06128099527493609,0.15823976734912482,0.12698502502619693,0.04929544310684413,0.05261810606429759
2.98,0.16246011907140853,0.25458990206310494,0.03487760954841944,1.601428411294983e-17,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2313333027273026,0.04847380639894626,7.1263754446095176,0.48250655364208367,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.3060569122647755e-16,5.765142280661939e-16,1.9565654395566895e-17,1.2892137576623954e-16,0.013656749308795806,0.1187604974637809,0.03557516173938783,0.06011024405642115,0.1580256321043411,0.12729495103155247,0.04847380639894626,0.051798823743804095
3.0,0.15934609649858214,0.25519928263630465,0.034107535522990846,1.2780770512101744e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2328157952473427,0.04766120126421759,6.989032687482583,0.4732579066007912,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.8404309537426512e-15,4.601077384356625e-15,1.5270298066372227e-16,1.0354967072257665e-15,0.01305360165367135,0.11723059063577197,0.03478968623345066,0.05895805570447539,0.1578071986388607,0.12759964131815232,0.04766120126421759,0.05097976270309171
3.02,0.15628189019273347,0.2557982091775567,0.0333532188431114,2.015438318465341e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.23426096809471167,0.04685769781917998,6.853923390909214,0.464157213872422,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.902231178590091e-15,7.255577946475221e-15,2.354764076178861e-16,1.6430420900336625e-15,0.012476580836468664,0.11568996017941889,0.03402028321997363,0.05782429937131139,0.15758439935787438,0.12789910458877835,0.04685769781917998,0.05016175409238239
3.04,0.15326714122513,0.25638669847044915,0.032614495733301704,2.0161809509479898e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.23566913519142202,0.046063362413846246,6.7210309276094575,0.4552034094386397,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.9033005693651054e-15,7.258251423412757e-15,2.3034580775296763e-16,1.6535276414256739e-15,0.011924641018092605,0.11414025741748987,0.03326678564796774,0.0567088422532981,0.15735716719633597,0.12819334923522457,0.046063362413846246,0.04934559662678126
3.06,0.15030147715163114,0.25696476571675,0.0318911911204981,1.2869265097229926e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.23704065490366766,0.0452782553853217,6.59033798979057,0.44639538714034677,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.8531741740011093e-15,4.6329354350027704e-15,1.4376879233647913e-16,1.0615875813181503e-15,0.011396768930145903,0.11258309142335567,0.03252901494290806,0.05561154654610352,0.15712543498899464,0.128482382858375,0.0452782553853217,0.048532046681286974
3.08,0.1473845101841749,0.2575324243080277,0.031183117084299338,6.304761610239105e-18,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.23837592812433617,0.044502430459267786,6.461826496853627,0.4377319952469996,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,9.078856718744312e-17,2.269714179686078e-16,6.8869722454082784e-18,5.2301038335431394e-17,0.010891982559292582,0.11102002532391864,0.031806779425985324,0.05453226876814471,0.15688913527902304,0.12876621215401385,0.044502430459267786,0.04772181474092566
3.1,0.14451584199028558,0.2580896863750358,0.03049008042197091,-1.4016865212257538e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.23967538671591557,0.04373593591684677,6.335477874643804,0.42921205071114577,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.0184285905650857e-15,-5.046071476412716e-15,-1.4970958425925623e-16,-1.1691051614218558e-15,0.010409333954398466,0.1094525733972892,0.031099882030410326,0.053470861536405664,0.1566482007980055,0.1290448431875179,0.04373593591684677,0.046915574059588266
3.12,0.1416950599436158,0.2586365623633024,0.029811875732150796,-2.6313890415032105e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24093949781277832,0.04297881350092854,6.211272826648004,0.4208343280325344,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.789200219764623e-15,-9.473000549411569e-15,-2.7479859080815458e-16,-2.206339328650214e-15,0.009947905419142608,0.10788219960975756,0.03040811324679381,0.05242717217913785,0.15640256402649655,0.1293182811816512,0.04297881350092854,0.046113950721027974
3.14,0.13892173670404476,0.2591730609559118,0.029148286574879046,-2.9829742093440486e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2421687590404368,0.042231098198583165,6.089191328837428,0.4125975580110077,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-4.29548286145543e-15,-1.0738707153638589e-14,-3.0458090060931577e-16,-2.5138934055921376e-15,0.0095068093670946,0.1063103144771002,0.02973125230637663,0.05140104258049656,0.1561521571114317,0.1295865304779559,0.042231098198583165,0.04531752417091816
3.16,0.1361954417539979,0.2596991902791039,0.02849910197266318,-2.0980108375688092e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24336367862869437,0.0414928212696689,5.969213283078432,0.4045004620093701,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.0211356060990852e-15,-7.552839015247719e-15,-2.0944936107308983e-16,-1.776817130612975e-15,0.009085194438725106,0.10473827494797311,0.029069084012116445,0.05039231344897922,0.15589691318939475,0.12984959513955194,0.0414928212696689,0.04452684920543582
3.18,0.13351572725621252,0.26021495640009656,0.02786409746269473,5.992887831872457e-17,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24452479217737494,0.040764006361870934,5.851317729672137,0.3965417099509523,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,8.629758477896338e-16,2.1574396194740837e-15,5.849533964379109e-17,5.099625587675641e-16,0.008682236453112639,0.10316738125276716,0.028421379411948625,0.04940081908479863,0.1556367647670195,0.13010747820004828,0.040764006361870934,0.043742430156989025
3.2,0.13088213183262945,0.26072036369645774,0.02724304000459873,5.610346776973352e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2456526545797004,0.040044670435178224,5.7354830561245755,0.3887199315429194,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,8.078899358841628e-15,2.019724839710402e-14,5.354086846017024e-16,4.7961240944890725e-15,0.00829713987646462,0.10159887626468492,0.027787900804690707,0.0484263887780729,0.15537164403457238,0.13036018184822887,0.040044670435178224,0.04296472711600318
3.22,0.1282941927380307,0.2612154159562392,0.02663570335539511,1.1980528257843456e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24674782246994578,0.03933482702474224,5.621687665085751,0.38103375243197224,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.7251960691294572e-14,4.312990172823622e-14,1.1178416178991147e-15,1.028746902362559e-14,0.007929143010843333,0.1000339481119296,0.027168417422503012,0.04746885131307135,0.15510148436763999,0.1306077079781196,0.03933482702474224,0.04219417757461268
3.24,0.1257514340537118,0.2617001153315766,0.026041853258008056,1.8740230876384067e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24781086673697142,0.03863448297243605,5.509909327618695,0.373481759139557,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.6985932461993055e-14,6.746483115498212e-14,1.7095702897914617e-15,1.6161234340020355e-14,0.007577511003941067,0.09847372709740508,0.026562690323168218,0.04652803059987337,0.15482621886894735,0.1308500576657883,0.03863448297243605,0.041431176139291676
3.26,0.12325336915003339,0.26217446250868565,0.025461250468288912,2.4655023006381142e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24884236712980254,0.037943639035294435,5.400125317431449,0.3660625063756425,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,3.550323312918884e-14,8.87580828229712e-14,2.199000249382336e-15,2.135054571718573e-14,0.007241536264347561,0.0969192860298159,0.02597047547765469,0.045603746585512354,0.15454578058637744,0.13108723125434282,0.037943639035294435,0.04067607891106064
3.28,0.12079950679142838,0.26263845695664395,0.02489365803638186,2.7787660796718275e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.24984290318622213,0.03726229152802061,5.292312741286649,0.35877453517059116,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,4.001423154727431e-14,1.0003557886818464e-13,2.42315304884219e-15,2.4160073464797102e-14,0.006920540248381005,0.09537164235754016,0.025391531197109497,0.0446958175128285,0.1542601033119928,0.13131922847832198,0.03726229152802061,0.039929214362196604
3.3,0.11838934566269654,0.2630920967563363,0.024338834845478458,2.5836130168337526e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.250813058800012,0.03659043077533921,5.186448243472497,0.3516163566182542,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,3.7204027442406035e-14,9.30100686060141e-14,2.2027610321627175e-15,2.255053514606449e-14,0.006613870064702066,0.09383175677137742,0.024825611542388028,0.04380405789519772,0.15396912080631453,0.13154604837816816,0.03659043077533921,0.039190874689730176
3.32,0.1160223755505791,0.2635353786371947,0.02379653692959837,1.633364842732574e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2517534191190241,0.035928041397649664,5.082508068782445,0.3445864553852486,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.3520453735349063e-14,5.880113433837226e-14,1.3615609907897545e-15,1.4309940397170295e-14,0.006320898117462882,0.09230053397577642,0.02427246766819034,0.04292827895371426,0.15367276687254638,0.13176768931859734,0.035928041397649664,0.03846131821610286
3.34,0.11369808553310139,0.26396829822984935,0.023266525778235347,9.739760777876649e-17,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.25266456139332827,0.0352751045803334,4.980468490251231,0.33768331403331286,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.4025255520142373e-15,3.506313880035592e-15,7.93816214428731e-17,8.563905499863143e-16,0.006041024089047923,0.09077882704344371,0.023731856293800056,0.04206829164724751,0.1533709765462637,0.13198414911492468,0.0352751045803334,0.03774078232840625
3.36,0.11141595370374507,0.26439084974935756,0.022748558020201606,-2.0185994102480007e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.25354706320522163,0.03463159518176461,4.880305273544079,0.33090538250008744,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.9067831507571214e-14,-7.266957876892863e-14,-1.6085855098991057e-15,-1.7810986338514816e-14,0.005773670332570396,0.08926743362430747,0.02320352918060564,0.04122390287038568,0.15306368454041402,0.13219542487467878,0.03463159518176461,0.03702946910188805
3.38,0.109175453218643,0.2648030261857694,0.022242391241695768,-4.58687956818637e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2544014958129164,0.0339974834074008,4.781993989481886,0.3242510960592891,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-6.605106578188375e-14,-1.651276644547125e-13,-3.573871642792987e-15,-4.060843400945901e-14,0.005518283072680401,0.08776709959140772,0.022687239066529682,0.04039491769089791,0.1527508260660518,0.1324015130928847,0.0339974834074008,0.03632755460704536
3.4,0.10697605661364584,0.26520481946090113,0.021747786876796578,-7.430493968810067e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2552284207038824,0.03337273603259549,4.6855102237903274,0.31771888814239757,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.0699911315086502e-13,-2.6749778287717064e-13,-5.6607358767818196e-15,-6.599726877667725e-14,0.005274332473035384,0.08627852274511062,0.02218274261433251,0.03958114094704896,0.15243233750035365,0.13260240973045057,0.03337273603259549,0.03563519417553161
3.42,0.10481722966381596,0.2655962202111599,0.02126450574172793,-1.0297337985685122e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2560283925374707,0.032757314667774234,4.590829275008322,0.3113071721013524,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.4828166699386585e-13,-3.707041674846803e-13,-7.670442129320637e-15,-9.174709903777192e-14,0.005041310166864437,0.0848023503545423,0.02168979585656249,0.038782374975611905,0.15210815541122227,0.13279811010557996,0.032757314667774234,0.034952516572677034
3.44,0.10269843362119299,0.2659772178633106,0.0207923098681134,-1.2824494009051571e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.25680195667803113,0.032151176389565855,4.497926266755711,0.30501434785471776,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.8467271373034274e-13,-4.616817843258812e-13,-9.340779392428883e-15,-1.1460875939156855e-13,0.0048187290416444335,0.08333918149734437,0.02120815606547567,0.037998420439841404,0.1517782168417648,0.1329886089316553,0.032151176389565855,0.034279627608279475
3.46,0.1006191266915287,0.26634780068363256,0.02033096376406897,-1.4503455625547157e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.25754964744182096,0.031554274169213685,4.40677622236304,0.2988388062735853,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.0884976100787922e-13,-5.221244025197292e-13,-1.0329269154110656e-14,-1.2999052393006223e-13,0.0046061227889808935,0.08188956911277054,0.02073758303935035,0.037229076875865616,0.15144245951838353,0.13317390034181628,0.031554274169213685,0.03361661296835753
3.48,0.09857876538973864,0.26670795587765006,0.019880233583116073,-1.4656601613023674e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2582719883113935,0.03096655727699982,4.3173541123359085,0.2927789332072661,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.1105506322754106e-13,-5.276376580688845e-13,-1.0206924525963574e-14,-1.3173155948882932e-13,0.004403044916085329,0.08045402262626897,0.020277838254778396,0.0364741431942033,0.15110082199548486,0.13335397793882503,0.03096655727699982,0.03296353786499261
3.5,0.09657680544271802,0.26705766962319666,0.019439887808695034,-1.2403890380013844e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.25896949086598936,0.030387971565476388,4.229634899065953,0.28683311216465446,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.786160214721995e-13,-4.465400536805215e-13,-8.446792215380091e-15,-1.1178557534114654e-13,0.004209068150139459,0.07903300978648749,0.019828685564868935,0.03573341801380567,0.15075324381369792,0.13352883481159833,0.030387971565476388,0.03232044898614832
3.52,0.09461270210264847,0.2673969270166577,0.019009699912583444,-6.6168175959106316e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.25964265219911,0.029818459588322584,4.143593577955921,0.2809997252447496,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-9.528217338111312e-14,-2.382054334527893e-13,-4.406203602115939e-15,-5.978668082625514e-14,0.004023784275448784,0.07762695758187282,0.019389893910835114,0.03500669977797993,0.15039966566867133,0.13369846350832884,0.029818459588322584,0.031687379556055315
3.54,0.09268591133032071,0.2677257121473484,0.018589448100164246,4.108828799721146e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.26029195502619723,0.02925796097592855,4.059205223836964,0.27527715665112473,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,5.91671347159845e-14,1.4791783678995872e-13,2.67562151616242e-15,3.721842882392814e-14,0.0038468032898337106,0.07623625472083047,0.01896123706216753,0.034293787192218664,0.15004002962855084,0.1338628560736742,0.02925796097592855,0.031064349924415587
3.56,0.09079588967104776,0.268044008121448,0.018178914706322175,2.147090369746212e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2609178680449854,0.028706412436727488,3.976444979429055,0.26966379232338933,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,3.091810132434542e-13,7.729525331085671e-13,1.3672829976243262e-14,1.9495455613738716e-13,0.003677752468228115,0.07486125307428729,0.01854249300044862,0.03359447917828767,0.14967427912481626,0.134022004060724,0.028706412436727488,0.030451367552060276
3.58,0.08894208752298269,0.26835179702981365,0.017777877212034453,4.7379241946312594e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2615208525174625,0.028163745821686185,3.8952876809297723,0.26415799994409156,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,6.822610840268997e-13,1.7056527100669165e-12,2.950585117060024e-14,4.3119495914099143e-13,0.0035162734174799103,0.0735022653496705,0.018133434756275144,0.032908572383503594,0.14930235723046587,0.13417589851490683,0.028163745821686185,0.029848413580517763
3.6,0.08712395832797526,0.2686490600510277,0.01738611945284832,8.411399996921342e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.26210135343691704,0.02762989083628142,3.8157083580267277,0.25875815623556525,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.2112415995566683e-12,3.0281039988906214e-12,5.122843427079051e-14,7.672144845753424e-13,0.0033620243304176203,0.07215957136675866,0.017733841841905285,0.032235864581350845,0.14892420877287837,0.13432453002551384,0.02762989083628142,0.02925546132227987
3.62,0.08534095792650286,0.2689357774709066,0.01700343035410289,1.3433573796355575e-13,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.26265980061013205,0.027104774902045978,3.7376821937470193,0.2534626450440751,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.93443462667519e-12,4.8360865666853e-12,8.001441780949766e-14,1.227904015561623e-12,0.003214678936336747,0.0708334192174152,0.017343498961184946,0.03157615443280606,0.14853978022626593,0.1344678887354533,0.027104774902045978,0.028672475162110304
3.64,0.08359254413475233,0.26921192870389654,0.016629602947867642,2.0109885063726371e-13,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2631966094736697,0.026588323080914546,3.6611844965066194,0.24826985608374974,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.8958234491765684e-12,7.239558622935428e-12,1.1714711719913936e-13,1.8419130408559343e-12,0.0030739255914627637,0.0695240264516019,0.016962195006824995,0.03092924132985836,0.14814901962141064,0.13460596435194827,0.026588323080914546,0.028099409823996918
3.66,0.08187817648980902,0.2694774923626549,0.016264433405605613,2.3528578192314436e-13,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2637121819015402,0.026080458047690804,3.5861906793044986,0.24317818417886913,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,3.388115259693239e-12,8.470288149224892e-12,1.340524512960602e-13,2.1592608968634102e-12,0.0029394664395600272,0.06823158132830032,0.016589722073717728,0.030294925301229337,0.14775187645582258,0.13473874618132745,0.026080458047690804,0.027536209597436842
3.68,0.08019731474880958,0.269732446367159,0.01590771888288083,8.217791710649251e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.26420690781673317,0.025581099691058026,3.512676174640028,0.23818602480540912,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.1833620063334873e-12,2.9584050158327172e-12,4.579343002598815e-14,7.555766732595119e-13,0.002811016358109023,0.06695624316216292,0.016225873260538447,0.02967300645705954,0.1473483012103344,0.1348662231835795,0.025581099691058026,0.0269828055696976
3.7,0.07854942240005844,0.26997676774163476,0.015559265014221422,8.822127857040275e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2646811599205152,0.025090166203921144,3.44061665951755,0.2332917845283287,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.2703864114137992e-13,3.175966028534382e-13,4.808421860855735e-15,8.125977598906412e-14,0.0026883039622733135,0.06569814505291134,0.01587045031450585,0.02906328628802162,0.14693824654516566,0.13498838387081738,0.025090166203921144,0.02643912847966833
3.72,0.0769339659736207,0.2702104328910929,0.015218878898396189,8.100819772798445e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.2651352990038574,0.02460757393303961,3.3699879526252565,0.22849387894307763,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.1665180472829714e-12,2.9162951182064557e-12,4.3186873903513487e-14,7.474390188777719e-13,0.002571069636628256,0.06445739582742052,0.015523256476364112,0.02846556741023966,0.1465216667896986,0.13510521644554646,0.02460757393303961,0.025905098086415123
3.74,0.07535041512102127,0.2704334175618575,0.014886371576775533,5.157708989478465e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.26556967233354833,0.024133237456951152,3.3007660438593343,0.2237907329103399,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,7.42710094484897e-13,1.856775236211848e-12,2.6895884247538832e-14,4.766664180420022e-13,0.002459065492211294,0.06323408077028123,0.015184099008311044,0.027879653594777867,0.146098518120683,0.13521670878092876,0.024133237456951152,0.02538062783646784
