T,EXC2,FV1,FV2,FV3,FV4,FV5,H1,H2,H3,H4,H5,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4,V5
4470.0,0.43017489,0.71695817,0.72887534,0.00034552976,0.0027794433,0.022821829,0.41861042,0.21748675,0.40531805,0.36304396,0.76939696,8.4882871e-05,0.00092712598,0.43738079,0.2188181,0.22106954,0.098814614,0.05936959,-24.564619,-26.044304,-61.880344,-53.530884,-62.055611
4480.0,0.42899305,0.71498841,0.72400427,0.00035134531,0.0028399138,0.022931704,0.41652644,0.2166687,0.4068692,0.36384284,0.7696895,8.6516869e-05,0.00094683736,0.43445936,0.21735938,0.22286545,0.09816128,0.059084691,-24.642109,-26.142353,-61.813557,-53.44455,-62.016289
4490.0,0.42781097,0.7130183,0.71913654,0.0003574868,0.0029021534,0.023043025,0.41446584,0.21586287,0.40840659,0.3646318,0.76997828,8.8218148e-05,0.00096716743,0.43153995,0.21590182,0.22463298,0.097512335,0.058801461,-24.719292,-26.239269,-61.744217,-53.357582,-61.976635
4500.0,0.42662844,0.71104741,0.71427357,0.00036394486,0.0029662068,0.023155754,0.41242835,0.21506904,0.40993017,0.36541083,0.77026331,8.9986206e-05,0.00098812708,0.42862347,0.21444586,0.22637226,0.096867763,0.058519892,-24.796188,-26.335075,-61.672577,-53.270004,-61.936672
4510.0,0.42544511,0.70907521,0.7094155,0.00037013245,0.0030320711,0.023269836,0.41041362,0.21428698,0.41143999,0.36618,0.77054471,9.1747621e-05,0.001009557,0.42570993,0.21299121,0.22808348,0.096227534,0.058239989,-24.872826,-26.429811,-61.605118,-53.181892,-61.89642
4520.0,0.42426097,0.70710164,0.70456535,0.00037690732,0.0030998634,0.02338527,0.40842134,0.2135165,0.41293609,0.36693925,0.77082229,9.3611372e-05,0.001031724,0.4228012,0.21153921,0.22976679,0.09559162,0.057961751,-24.949209,-26.523466,-61.532536,-53.09317,-61.855888
4530.0,0.42307577,0.70512629,0.69972384,0.0003840003,0.003169613,0.023502013,0.40645123,0.21275736,0.41441855,0.36768863,0.77109617,9.554423e-05,0.0010545639,0.41989771,0.21008995,0.23142236,0.094959989,0.05768517,-25.025362,-26.616068,-61.457932,-53.003883,-61.815094
4540.0,0.42188898,0.70314831,0.69488972,0.00039040402,0.0032412717,0.023619989,0.40450299,0.21200937,0.41588733,0.36842814,0.77136636,9.7419579e-05,0.0010777906,0.41699865,0.20864259,0.23305039,0.094332621,0.057410255,-25.101318,-26.707682,-61.39175,-52.914173,-61.774067
4550.0,0.42070088,0.70116812,0.69006842,0.00039805612,0.0033150753,0.023739247,0.40257633,0.21127233,0.41734254,0.36915776,0.77163279,9.9483143e-05,0.0011019978,0.41410738,0.20719966,0.23465103,0.093709484,0.057136998,-25.177067,-26.798243,-61.314079,-52.823818,-61.7328
4560.0,0.41951078,0.6991846,0.6852566,0.00040490527,0.003390878,0.023859661,0.40067095,0.21054605,0.41878417,0.36987752,0.77189553,0.00010147633,0.0011265877,0.41122177,0.20575918,0.23622447,0.093090557,0.056865402,-25.252655,-26.887857,-61.245811,-52.733078,-61.691338
4570.0,0.41831896,0.69719827,0.68046063,0.00041356822,0.0034690017,0.023981323,0.39878663,0.20983033,0.42021236,0.37058744,0.77215457,0.00010373105,0.001152364,0.40834573,0.20432429,0.23777089,0.092475809,0.056595471,-25.328068,-26.976442,-61.161098,-52.641655,-61.649651
4580.0,0.41712469,0.69520777,0.67567551,0.00042123644,0.0035492145,0.02410407,0.39692307,0.20912498,0.42162699,0.37128752,0.77240986,0.00010589277,0.0011784981,0.4054763,0.20289221,0.23929046,0.091865219,0.056327198,-25.403355,-27.064127,-61.087582,-52.549892,-61.607803
4590.0,0.41592738,0.69321227,0.67089909,0.00042727584,0.0036314628,0.024227818,0.39508003,0.20842986,0.42302808,0.37197781,0.77266145,0.00010788142,0.0012048034,0.40261209,0.201462,0.24078339,0.091258757,0.05606059,-25.478558,-27.150982,-61.030613,-52.457928,-61.565823
4600.0,0.41472965,0.69121611,0.66616231,0.00044329747,0.0037172679,0.024353174,0.39325726,0.20774476,0.42441639,0.37265825,0.7729094,0.0001111712,0.0012348708,0.39977175,0.20004818,0.24224988,0.0906564,0.055795643,-25.553513,-27.236486,-60.883305,-52.36417,-61.523506
4610.0,0.41352531,0.68920881,0.66140163,0.00044404031,0.0038034876,0.024478715,0.39145452,0.20706953,0.42579037,0.37332892,0.7731536,0.00011255735,0.0012609372,0.39691707,0.19862032,0.24369009,0.090058118,0.055532362,-25.628614,-27.321814,-60.876606,-52.272106,-61.481342
4620.0,0.41231969,0.68719947,0.65667856,0.0004536609,0.0038932764,0.024605747,0.38967156,0.206404,0.42715159,0.37398982,0.77339417,0.00011510676,0.0012904714,0.39408502,0.19720772,0.24510424,0.08946389,0.05527075,-25.703527,-27.40589,-60.790829,-52.178413,-61.438892
4630.0,0.411111,0.68518502,0.65197641,0.00046493002,0.0039858287,0.02473386,0.38790813,0.20574801,0.42849964,0.37464094,0.77363104,0.00011790368,0.0013212797,0.39126557,0.19580214,0.24649251,0.088873692,0.055010799,-25.77837,-27.489048,-60.692635,-52.084064,-61.396297
4640.0,0.40989703,0.68316168,0.64727426,0.0004703711,0.0040800772,0.024862539,0.38616407,0.2051014,0.42983413,0.37528235,0.77386421,0.00011999754,0.0013510233,0.38844615,0.19439395,0.2478551,0.088287503,0.054752521,-25.853279,-27.571682,-60.646072,-51.990204,-61.353729
4650.0,0.40868112,0.68113518,0.64261377,0.0004853149,0.0041784141,0.024992732,0.38443908,0.20446403,0.43115595,0.37591401,0.77409381,0.00012334058,0.0013845593,0.38565186,0.19300254,0.24919219,0.087705277,0.054495916,-25.928051,-27.653091,-60.520908,-51.894547,-61.310879
4660.0,0.40745819,0.67909694,0.63793963,0.00048903597,0.0042777071,0.025123088,0.38273302,0.20383577,0.43246397,0.37653598,0.77431971,0.0001252951,0.0014153518,0.38284934,0.19160196,0.25050399,0.087127022,0.054240983,-26.003,-27.73427,-60.490341,-51.800205,-61.268192
4670.0,0.40623242,0.67705405,0.63330388,0.00050066627,0.0043810564,0.025254807,0.38104564,0.20321643,0.43375936,0.37714824,0.77454197,0.00012829913,0.0014494968,0.38006997,0.19021647,0.2517907,0.086552694,0.053987727,-26.077871,-27.814333,-60.396278,-51.7043,-61.225277
4680.0,0.40500119,0.67500204,0.62867957,0.00051029603,0.004486959,0.025387222,0.37937674,0.20260593,0.43504161,0.37775084,0.77476066,0.00013109138,0.0014838675,0.37729749,0.1888335,0.25305253,0.085982271,0.05373615,-26.152826,-27.893774,-60.320038,-51.608334,-61.182354
4690.0,0.40376505,0.67294174,0.62407649,0.00052147789,0.004596103,0.025520543,0.37772614,0.20200409,0.43631089,0.37834376,0.77497578,0.00013412628,0.0015196298,0.3745378,0.18745761,0.25428963,0.085415728,0.053486258,-26.227837,-27.972452,-60.233288,-51.511761,-61.139359
4700.0,0.40252259,0.67087102,0.61948216,0.00052993419,0.00470779,0.025654444,0.37609366,0.2014108,0.43756706,0.37892705,0.77518725,0.00013685862,0.0015554193,0.37178344,0.18608311,0.25550222,0.084853053,0.053238053,-26.302982,-28.050596,-60.168911,-51.415272,-61.096394
4710.0,0.40127659,0.66879433,0.61493361,0.00054829346,0.004824596,0.025789848,0.37447906,0.20082594,0.43881083,0.37950072,0.77539515,0.00014090563,0.0015954181,0.36905667,0.18472682,0.25669047,0.084294207,0.052991539,-26.378103,-28.127605,-60.032604,-51.316769,-61.053169
4720.0,0.4000206,0.66670096,0.61035621,0.00055151386,0.0049415855,0.025924824,0.37288222,0.20024937,0.44004092,0.38006476,0.77559954,0.00014306302,0.0016313844,0.36631256,0.18335505,0.25785461,0.083739184,0.052746721,-26.453587,-28.204762,-60.009167,-51.220459,-61.0103
4730.0,0.39876157,0.66460264,0.60584027,0.00056961854,0.0050651007,0.026061691,0.3713029,0.199681,0.44125891,0.38061923,0.77580035,0.00014717883,0.0016733273,0.36360547,0.1820084,0.25899482,0.083187945,0.052503604,-26.529015,-28.28056,-59.879894,-51.121212,-60.967052
4740.0,0.39749241,0.66248739,0.60130024,0.00057500537,0.0051892353,0.026198195,0.36974102,0.19912069,0.44246346,0.3811641,0.77599764,0.00014971421,0.0017120221,0.36088392,0.18064882,0.26011124,0.082640484,0.052262194,-26.604811,-28.356457,-59.842224,-51.023865,-60.924137
4750.0,0.39621907,0.6603651,0.59681708,0.00059361471,0.0053200806,0.026336519,0.36819634,0.19856831,0.44365588,0.38169941,0.77619147,0.00015400305,0.0017563001,0.35819662,0.17931224,0.26120409,0.082096763,0.052022494,-26.680626,-28.43112,-59.714745,-50.923729,-60.880875
4760.0,0.39493468,0.65822446,0.59230578,0.00059902534,0.0054513817,0.026474319,0.36666873,0.19802381,0.44483495,0.38222516,0.77638173,0.00015664889,0.0017971513,0.3554925,0.17796129,0.26227358,0.081556782,0.051784515,-26.756866,-28.505978,-59.678429,-50.82568,-60.837994
4770.0,0.39364466,0.6560744,0.587843,0.00061513856,0.0055892579,0.026613748,0.36515802,0.19748704,0.44600177,0.38274136,0.77656853,0.00016073119,0.0018428648,0.3528176,0.17662972,0.26331982,0.081020489,0.051548261,-26.833208,-28.579777,-59.572189,-50.725216,-60.794823
4780.0,0.39234522,0.65390867,0.58338308,0.00062797166,0.0057303025,0.026753515,0.36366406,0.19695792,0.4471558,0.383248,0.77675188,0.00016445099,0.0018886431,0.35014445,0.1752975,0.26434305,0.080487885,0.051313739,-26.90988,-28.653294,-59.489548,-50.624962,-60.75177
4790.0,0.39103654,0.65172756,0.57893354,0.00064039999,0.0058753556,0.026893867,0.36218673,0.19643635,0.44829717,0.38374513,0.77693176,0.00016818033,0.0019355146,0.34747761,0.17396824,0.2653434,0.079958946,0.051080957,-26.986868,-28.726412,-59.41111,-50.524384,-60.708759
4800.0,0.38971919,0.64953196,0.57450813,0.0006564511,0.0060258242,0.027035212,0.36072585,0.19592223,0.44942608,0.38423276,0.77710819,0.00017244375,0.001984989,0.34482542,0.17264785,0.266321,0.079433642,0.050849926,-27.064138,-28.798925,-59.312023,-50.422626,-60.665661
4810.0,0.38839015,0.64731693,0.57006955,0.00066612032,0.006178719,0.027176477,0.35928133,0.19541545,0.45054212,0.38471082,0.77728128,0.00017594582,0.0020334683,0.34216529,0.17132062,0.26727611,0.07891196,0.050620653,-27.141872,-28.87146,-59.253494,-50.321785,-60.622807
4820.0,0.38705209,0.64508682,0.56566292,0.00068199384,0.0063382979,0.027319042,0.35785303,0.19491598,0.45164585,0.38517937,0.77745092,0.0001803237,0.0020856278,0.33952451,0.17000577,0.26820883,0.078393884,0.050393149,-27.219906,-28.943291,-59.159229,-50.219147,-60.579777
4830.0,0.38570258,0.64283764,0.56125903,0.00069660106,0.0065023052,0.027462076,0.35644078,0.19442369,0.452737,0.38563842,0.77761716,0.00018460971,0.0021387739,0.33688548,0.16869119,0.26911929,0.077879384,0.050167423,-27.298386,-29.014906,-59.074402,-50.116299,-60.536823
4840.0,0.38434213,0.64057022,0.55687368,0.00071419828,0.0066725449,0.027606124,0.35504448,0.19393852,0.45381573,0.38608792,0.77778006,0.00018936295,0.0021945969,0.33425763,0.16738349,0.27000767,0.077368446,0.049943488,-27.377279,-29.086065,-58.974541,-50.012238,-60.493786
4850.0,0.38296872,0.63828123,0.55248272,0.00072932173,0.0068471343,0.027750472,0.35366404,0.19346039,0.45488182,0.38652787,0.77793956,0.00019387223,0.0022510572,0.33162656,0.16607301,0.27087411,0.076861054,0.04972136,-27.456705,-29.157171,-58.890663,-49.908218,-60.450878
4860.0,0.38158202,0.63597006,0.54808998,0.000743335,0.0070267599,0.027895316,0.35229933,0.19298922,0.45593539,0.3869583,0.77809572,0.00019831827,0.0023087284,0.32899454,0.1647615,0.27171874,0.076357178,0.049501047,-27.536678,-29.228174,-58.81448,-49.803913,-60.408039
4870.0,0.38018259,0.63363767,0.54371285,0.00076079392,0.0072136479,0.028041281,0.35095027,0.19252495,0.45697656,0.38737917,0.77824861,0.00020330395,0.0023695086,0.32637197,0.1634562,0.27254164,0.075856812,0.049282566,-27.617165,-29.298805,-58.721546,-49.698162,-60.365086
4880.0,0.37876886,0.63128144,0.53933555,0.00077839877,0.0074067251,0.028187955,0.34961671,0.19206752,0.45800525,0.38779044,0.77839816,0.00020840073,0.0024321852,0.32374945,0.16215093,0.27334303,0.075359933,0.049065933,-27.698254,-29.369328,-58.629971,-49.591732,-60.32214
4890.0,0.37734023,0.62890041,0.53495878,0.00079678977,0.0076066125,0.028335461,0.34829861,0.19161685,0.45902145,0.38819215,0.77854437,0.0002136979,0.002497117,0.32112738,0.16084619,0.27412292,0.074866518,0.048851162,-27.779982,-29.439745,-58.536491,-49.484406,-60.279171
4900.0,0.3758958,0.62649298,0.53057885,0.00081568409,0.007813531,0.028483793,0.34699583,0.19117291,0.46002516,0.3885842,0.77868736,0.00021916348,0.002564294,0.31850359,0.15954073,0.27488145,0.074376561,0.048638277,-27.862394,-29.510126,-58.442669,-49.376217,-60.236183
4910.0,0.37443477,0.62405795,0.52619505,0.00083543494,0.0080280621,0.028633054,0.34570831,0.19073562,0.46101633,0.38896662,0.77882701,0.0002248503,0.0026339861,0.31587759,0.15823445,0.27561873,0.073890038,0.048427291,-27.945534,-29.580496,-58.346889,-49.267006,-60.193138
4920.0,0.37295622,0.62159365,0.52180362,0.00085586956,0.0082505494,0.028783269,0.34443596,0.19030493,0.46199498,0.38933933,0.77896345,0.00023074193,0.0027062495,0.31324717,0.15692621,0.27633479,0.073406927,0.048218232,-28.029455,-29.650921,-58.250145,-49.156761,-60.150043
4930.0,0.37145913,0.61909854,0.51740211,0.00087710225,0.0084815342,0.02893452,0.34317872,0.18988083,0.46296108,0.38970229,0.7790966,0.0002368608,0.0027812778,0.31061089,0.15561533,0.27702978,0.072927229,0.048011117,-28.11421,-29.721455,-58.152039,-49.045383,-60.106869
4940.0,0.36994246,0.61657077,0.51298755,0.00089919637,0.0087215845,0.02908689,0.34193653,0.18946324,0.46391457,0.39005548,0.77922648,0.00024322332,0.0028592583,0.30796695,0.1543009,0.2777037,0.072450913,0.047805976,-28.199856,-29.792152,-58.052437,-48.932777,-60.063595
4950.0,0.36840504,0.61400843,0.50855631,0.00092217309,0.008971299,0.029240469,0.34070933,0.18905215,0.4648554,0.39039883,0.77935314,0.0002498411,0.0029403763,0.30531323,0.15298188,0.27835661,0.071977973,0.047602832,-28.286455,-29.863085,-57.95142,-48.818851,-60.020203
4960.0,0.36684567,0.61140943,0.50410479,0.00094611471,0.0092313802,0.029395366,0.33949706,0.18864752,0.46578357,0.39073226,0.77947658,0.00025673505,0.0030248652,0.3026475,0.15165718,0.27898854,0.071508393,0.047401719,-28.374075,-29.934322,-57.848801,-48.703491,-59.976658
4970.0,0.36526296,0.60877156,0.49962887,0.0009711106,0.0095026195,0.029551713,0.33829966,0.18824932,0.46669894,0.39105567,0.77959675,0.00026392812,0.0031129858,0.29996738,0.15032566,0.27959949,0.071042158,0.047202669,-28.462788,-30.005938,-57.744396,-48.586559,-59.93293
4980.0,0.36365542,0.60609239,0.49512389,0.00099722261,0.0097858729,0.029709652,0.33711711,0.18785754,0.46760148,0.39136904,0.77971369,0.00027144092,0.0032050121,0.29727006,0.14898592,0.28018948,0.070579261,0.047005717,-28.552671,-30.07802,-57.638157,-48.467926,-59.888988
4990.0,0.36202148,0.60336912,0.49058473,0.0010245498,0.010082133,0.029869352,0.33594939,0.18747215,0.46849108,0.39167225,0.77982736,0.00027930073,0.0033012684,0.29455248,0.14763647,0.2807585,0.070119686,0.046810903,-28.643816,-30.150661,-57.529907,-48.347427,-59.844784
5000.0,0.36035931,0.60059887,0.48600578,0.0010532166,0.010392539,0.030031016,0.33479646,0.18709317,0.46936765,0.39196518,0.7799378,0.00028754017,0.0034021302,0.29181132,0.14627568,0.28130648,0.069663428,0.046618268,-28.736313,-30.223967,-57.419411,-48.22488,-59.800266
5010.0,0.35866696,0.59777826,0.48138043,0.0010833326,0.010718362,0.030194867,0.33365831,0.18672056,0.47023106,0.39224768,0.78004497,0.00029619201,0.0035080086,0.28904262,0.14490163,0.28183335,0.06921047,0.046427861,-28.830269,-30.298052,-57.306519,-48.100082,-59.755386
5020.0,0.35694221,0.59490371,0.47670135,0.001115037,0.011061076,0.030361174,0.33253494,0.18635438,0.47108117,0.39251965,0.78014892,0.00030529578,0.0036193829,0.28624204,0.14351217,0.28233904,0.068760805,0.046239737,-28.925802,-30.373049,-57.19101,-47.972801,-59.710072
5030.0,0.35518262,0.59197098,0.47196025,0.0011485132,0.011422412,0.03053025,0.33142635,0.18599461,0.47191784,0.3927809,0.78024954,0.0003149003,0.0037368219,0.28340459,0.14210491,0.28282341,0.068314433,0.046053957,-29.023045,-30.449108,-57.072552,-47.842758,-59.664249
5040.0,0.35338536,0.58897561,0.46714744,0.0011839471,0.011804355,0.030702466,0.33033258,0.18564129,0.47274086,0.39303127,0.78034687,0.0003250587,0.0038609724,0.28052455,0.14067701,0.2832863,0.067871347,0.045870584,-29.122143,-30.5264,-56.950867,-47.709648,-59.617828
5050.0,0.3515473,0.58591217,0.46225166,0.0012215587,0.012209244,0.030878255,0.32925367,0.18529445,0.47355002,0.39327055,0.78044081,0.00033583349,0.0039925938,0.27759519,0.1392252,0.2837275,0.067431539,0.045689687,-29.223265,-30.605125,-56.825623,-47.573109,-59.570705
5060.0,0.34966481,0.5827747,0.45725995,0.0012616382,0.012639892,0.031058146,0.32818967,0.18495417,0.47434509,0.39349848,0.78053141,0.00034730317,0.0041326098,0.27460876,0.13774572,0.28414679,0.066995017,0.045511361,-29.326605,-30.685514,-56.696327,-47.432709,-59.522747
5070.0,0.34773371,0.57955617,0.45215678,0.0013045152,0.013099652,0.031242769,0.32714063,0.18462048,0.47512573,0.39371482,0.78061861,0.00035955917,0.0042821146,0.27155605,0.13623406,0.28454384,0.066561781,0.045335699,-29.432386,-30.767841,-56.562473,-47.287933,-59.473808
5080.0,0.34574902,0.57624841,0.44692346,0.0013505789,0.013592574,0.031432886,0.32610664,0.18429351,0.47589168,0.39391923,0.78070229,0.00037271096,0.0044424282,0.26842591,0.1346848,0.28491828,0.06613183,0.045162808,-29.540869,-30.852436,-56.423481,-47.138184,-59.423706
5090.0,0.343705,0.57284164,0.44153756,0.0014003428,0.014123702,0.031629451,0.32508785,0.18397333,0.47664249,0.39411137,0.7807824,0.00038689838,0.0046152035,0.265205,0.13309142,0.28526968,0.065705188,0.044992819,-29.652363,-30.939697,-56.278549,-46.982704,-59.372208
5100.0,0.34159461,0.56932431,0.43597138,0.0014544437,0.014699344,0.031833645,0.32408437,0.1836601,0.47737771,0.39429078,0.78085893,0.00040229561,0.0048025027,0.26187682,0.13144591,0.28559747,0.065281861,0.044825882,-29.767241,-31.030113,-56.126705,-46.820576,-59.319042
5110.0,0.33940926,0.56568211,0.43018988,0.0015136751,0.015327495,0.03204697,0.32309639,0.18335399,0.47809681,0.39445695,0.78093171,0.00041912179,0.0050069406,0.25842047,0.12973812,0.28590098,0.064861871,0.044662174,-29.885956,-31.124306,-55.966801,-46.650642,-59.263847
5120.0,0.33713835,0.56189728,0.42414847,0.001579107,0.016018644,0.032271374,0.32212415,0.18305519,0.47879913,0.3946093,0.78100055,0.00043766806,0.0052319523,0.25480947,0.12795514,0.28617942,0.06444525,0.044501908,-30.009075,-31.223064,-55.79726,-46.471416,-59.206169
5130.0,0.3347683,0.55794716,0.41778857,0.001652185,0.016786849,0.032509439,0.32116789,0.18276399,0.47948381,0.39474711,0.7810654,0.00045832584,0.0054821447,0.25100887,0.12608005,0.28643173,0.064032041,0.044345345,-30.137321,-31.327433,-55.616013,-46.280922,-59.145401
5140.0,0.3322812,0.55380201,0.4110305,0.0017348905,0.017651465,0.032764681,0.32022798,0.18248074,0.48014992,0.39486945,0.78112602,0.00048163329,0.00576386,0.24697132,0.12408985,0.28665665,0.063622296,0.04419281,-30.271645,-31.438828,-55.4203,-46.076511,-59.080727
5150.0,0.32965288,0.54942149,0.40376255,0.0018301173,0.018640352,0.033042047,0.31930482,0.18220586,0.4807961,0.39497516,0.78118211,0.00050836994,0.0060862377,0.24263033,0.12195232,0.28685248,0.063216098,0.044044722,-30.413332,-31.559248,-55.206173,-45.854443,-59.010994
5160.0,0.32684907,0.54474843,0.3958205,0.0019422886,0.019795615,0.033348836,0.31839901,0.18193993,0.48142076,0.39506277,0.78123331,0.00053972029,0.0064631025,0.23788822,0.11962018,0.28701708,0.062813565,0.04390163,-30.564209,-31.691643,-54.967777,-45.609203,-58.934521
5170.0,0.32381836,0.53969723,0.38694763,0.0020785721,0.021184878,0.033696346,0.31751129,0.18168379,0.4820216,0.39513025,0.78127909,0.00057759468,0.0069166776,0.23259228,0.11701965,0.28714737,0.062414855,0.043764301,-30.727009,-31.840643,-54.695972,-45.332222,-58.848709
5180.0,0.32047802,0.53413004,0.37671059,0.0022517447,0.022926718,0.03410342,0.3166427,0.18143861,0.48259535,0.39517477,0.78131884,0.00062536885,0.0074859867,0.22648488,0.11402646,0.2872391,0.06202022,0.043633845,-30.906137,-32.014133,-54.375183,-45.009033,-58.749271
5190.0,0.31668052,0.52780092,0.36429289,0.0024876157,0.025255645,0.034604669,0.31579483,0.18120623,0.4831371,0.39519197,0.78135139,0.00068978663,0.0082483497,0.21908085,0.11040729,0.28728557,0.061630081,0.04351205,-31.109453,-32.227119,-53.975758,-44.612503,-58.628391
5200.0,0.31211978,0.5201996,0.34788373,0.0028494098,0.028728411,0.035273094,0.31497011,0.18098986,0.48363817,0.39517435,0.78137493,0.00078710238,0.0093878638,0.20930481,0.10564736,0.28727517,0.061245237,0.043402147,-31.35326,-32.51342,-53.43116,-44.082878,-58.469795
5210.0,0.30597806,0.50996345,0.32222822,0.0035545819,0.035153423,0.036299117,0.3141734,0.18079636,0.4840807,0.39510658,0.78138602,0.0009716241,0.011505764,0.19404,0.098268032,0.28718385,0.060867593,0.043311432,-31.681128,-32.974201,-52.543827,-43.248989,-58.231899
5220.0,0.29451177,0.49085295,0.26117408,0.0062624249,0.056241345,0.038350865,0.31341755,0.18064749,0.48440975,0.39494336,0.781376,0.0016264233,0.018563258,0.15782928,0.081170313,0.28693855,0.060504902,0.043266375,-32.29274,-34.1595,-50.267624,-41.280872,-57.774982
5230.0,0.14304359,0.23840599,0.021600591,0.30317912,0.042590521,0.042637251,0.31284878,0.18077157,0.48414186,0.39449018,0.78134179,0.038536247,0.094635516,0.013812165,0.14291078,0.28609508,0.060630791,0.04347546,-41.291508,-45.252789,-33.328819,-42.450397,-56.891632
5240.0,0.008441586,0.01406931,0.00084736309,0.77461308,0.00074288965,0.10825197,0.31443283,0.1822481,0.48205793,0.3954131,0.78096604,0.096837774,0.20936839,0.00052327564,0.34883007,0.28468218,0.066444844,0.043275084,-65.996719,-58.290134,-25.061821,-58.816879,-48.869778
5250.0,0.0078501692,0.013083615,0.0008161455,0.7899583,0.00071166543,0.81435615,0.31701553,0.18407622,0.47968438,0.39664972,0.7791391,0.098755464,0.21350224,0.0005039206,0.35572609,0.28326568,0.073226497,0.043062184,-66.5858,-58.440407,-24.701303,-58.988762,-20.171457
5260.0,0.0077040694,0.012840115,0.00077933492,0.80149925,0.00067980553,0.91062379,0.31963399,0.18593459,0.47721916,0.39792129,0.77141929,0.10019761,0.21660875,0.00048119706,0.36090848,0.281856,0.080202244,0.0428501,-66.73806,-58.62516,-24.417234,-59.172096,-13.429798
5270.0,0.0077956277,0.012992713,0.00081833161,0.78508204,0.00071424112,0.90874028,0.32223994,0.18777682,0.47480461,0.39917833,0.76316458,0.098145969,0.21218643,0.00050528377,0.3535324,0.28045341,0.087050967,0.042639136,-66.642311,-58.429695,-24.817873,-58.9743,-13.613204
5280.0,0.0079107266,0.013184544,0.00086423743,0.76752788,0.00076368329,0.90583557,0.32481468,0.18958624,0.47247177,0.40040559,0.75513041,0.095952444,0.20746164,0.00053381611,0.34564683,0.27905801,0.093694136,0.042429395,-66.523506,-58.211193,-25.222382,-58.706375,-13.889481
5290.0,0.0080332588,0.013388764,0.00091465277,0.74971795,0.00081238319,0.90289462,0.32735685,0.19136178,0.4702163,0.40160125,0.74731809,0.093726926,0.20266756,0.00056503934,0.33764747,0.27766976,0.10012856,0.042220894,-66.39888,-57.984203,-25.611567,-58.458904,-14.16153
5300.0,0.008162613,0.013604356,0.00096985785,0.73176897,0.00086485565,0.89993477,0.32986587,0.19310296,0.46803346,0.40276483,0.73971772,0.091484092,0.19783707,0.00059921184,0.32958698,0.27628863,0.10635384,0.042013649,-66.269341,-57.749561,-25.985537,-58.208332,-14.428001
5310.0,0.0082985992,0.013830998,0.0010302691,0.71377933,0.00093039259,0.89696288,0.33234146,0.19480941,0.4659189,0.40389597,0.73231965,0.089236379,0.19299954,0.00063676934,0.32150978,0.27491462,0.11237053,0.041807674,-66.135323,-57.507618,-26.344757,-57.915894,-14.688599
5320.0,0.0084409742,0.014068291,0.0010960045,0.69583738,0.00099820853,0.89397192,0.33478335,0.19648089,0.46386847,0.40499392,0.72511512,0.086994648,0.18817556,0.00067756686,0.31345564,0.27354771,0.11818005,0.041602995,-65.997307,-57.259949,-26.689785,-57.634197,-14.944239
5330.0,0.0085894931,0.014315821,0.0011674945,0.67802632,0.0010767888,0.89096713,0.33719134,0.19811733,0.46187845,0.40605849,0.71809566,0.084769443,0.18339014,0.00072203245,0.30546209,0.27218792,0.12378462,0.041399632,-65.855766,-57.006908,-27.021135,-57.33078,-15.194734
5340.0,0.0087438775,0.014573129,0.0012450794,0.66041952,0.0011683981,0.88795048,0.33956537,0.19971876,0.45994535,0.40708956,0.71125358,0.082569964,0.17866379,0.00077041559,0.2975623,0.27083516,0.12918715,0.041197602,-65.711166,-56.749241,-27.339344,-57.003811,-15.440198
5350.0,0.0089038005,0.014839668,0.0013286319,0.64307618,0.0012559425,0.88490772,0.34190544,0.2012853,0.45806599,0.40808657,0.70458156,0.080403358,0.17400736,0.000822298,0.28978288,0.2694895,0.13439119,0.040996946,-65.564003,-56.489105,-27.645037,-56.714447,-15.682007
5360.0,0.0090689883,0.015114981,0.0014189319,0.62605464,0.0013615792,0.88185495,0.3442117,0.2028172,0.45623738,0.40904999,0.69807273,0.078277253,0.16944322,0.00087859074,0.28215027,0.2681509,0.13940078,0.040797681,-65.414711,-56.225723,-27.938688,-56.390991,-15.919083
5370.0,0.0092391064,0.015398511,0.0015159401,0.6093961,0.0014740278,0.87878251,0.34648427,0.20431478,0.45445678,0.40997967,0.69172072,0.076196626,0.16497916,0.00093904458,0.27468303,0.26681936,0.1442204,0.040599842,-65.263733,-55.960812,-28.220901,-56.073128,-16.152391
5380.0,0.0094138607,0.015689768,0.0016202395,0.59313864,0.0016038003,0.87569791,0.34872341,0.20577848,0.4527216,0.41087595,0.68551946,0.074166387,0.16062857,0.0010042196,0.26739848,0.26549482,0.14885487,0.040403459,-65.111458,-55.694241,-28.492178,-55.735096,-16.38155
5390.0,0.0095929056,0.015988175,0.0017314993,0.57730383,0.0017352273,0.87258571,0.35092947,0.20720874,0.45102954,0.41173878,0.67946339,0.072189003,0.15639259,0.0010736041,0.26030615,0.26417735,0.15330926,0.040208582,-64.958305,-55.428139,-28.753139,-55.419521,-16.607862
5400.0,0.0097759888,0.016293315,0.0018507721,0.56191814,0.0018898228,0.86946362,0.35310271,0.20860612,0.4493784,0.41256887,0.67354709,0.070268117,0.15228485,0.0011482597,0.25341839,0.26286691,0.15758882,0.040015236,-64.804581,-55.161201,-29.004198,-55.077522,-16.830202
5410.0,0.0099627916,0.016604653,0.0019777925,0.54698992,0.002054546,0.86631781,0.35524362,0.20997122,0.44776618,0.41336626,0.66776562,0.068404555,0.14830364,0.0012277665,0.24673881,0.26156348,0.16169892,0.039823472,-64.650627,-54.895176,-29.245935,-54.742577,-17.049707
