ROS_1_task1,_1_task1,alpha_syn_2_task1
4.887164473073478,49.400000000000006,4.704848288827948
4.893302219288901,49.6,4.710974185584712
4.899459128598136,49.800000000000004,4.717100794634129
4.905635863942994,50.0,4.7232286047386935
4.911833036957717,50.2,4.729358361946542
4.918051294206668,50.400000000000006,4.735490691133619
4.9242912894748425,50.6,4.741626218875782
4.930553683921833,50.800000000000004,4.747765573730874
4.936839146235802,51.0,4.753909386520814
4.943148352787452,51.2,4.760058290613674
4.94948198778399,51.400000000000006,4.766212922205762
4.955840743423104,51.6,4.772373920603701
4.962225320046928,51.800000000000004,4.778541928506518
4.968636685832257,52.0,4.78471754422407
4.975075737505398,52.2,4.790901384820033
4.981543011303289,52.400000000000006,4.797094139949749
4.988039286864335,52.6,4.803296460335981
4.994565357116798,52.800000000000004,4.809509000693985
5.001122028614732,53.0,4.815732419979895
5.007710121873904,53.2,4.821967381639116
5.014330471707719,53.400000000000006,4.8282145538547026
5.020983927563152,53.6,4.834474609795744
5.027671353856668,53.800000000000004,4.840748227865754
5.034393630310156,54.0,4.847036091951052
5.0411512410394215,54.2,4.853338884725492
5.047945134011178,54.400000000000006,4.859657302404575
5.054776339694688,54.6,4.8659920485493275
5.0616457540278965,54.800000000000004,4.872343830644541
5.06855428530313,55.0,4.878713362821548
5.075502854312193,55.2,4.885101366103396
5.082492394491438,55.400000000000006,4.891508568650004
5.0895238520668595,55.6,4.8979357060033255
5.096598186199174,55.800000000000004,4.904383521332515
5.103716369128903,56.0,4.9108527656790875
5.110879386321459,56.2,4.917344198202084
5.118089489192457,56.400000000000006,4.9238587195714265
5.12534706262877,56.6,4.93039703921786
5.132653136979085,56.800000000000004,4.936959942585115
5.140008862253733,57.0,4.9435482354675395
5.147415412844959,57.2,4.950162734111698
5.154873988098097,57.400000000000006,4.956804265506819
5.1623858128827695,57.6,4.963473667675253
5.16995213816407,57.800000000000004,4.970171789962937
5.177574241573747,58.0,4.976899493329845
5.185253427981398,58.2,4.983657650640446
5.1929909836516694,58.400000000000006,4.990447169902144
5.200787931044464,58.6,4.99726911606968
5.208645882078104,58.800000000000004,5.004124289748101
5.216566225950749,59.0,5.011013629322502
5.224550378960739,59.2,5.017938088014864
5.232599784951455,59.400000000000006,5.024898634236959
5.2407159157561924,59.6,5.03189625194327
5.248900271643021,59.800000000000004,5.038931940983898
5.2571543817596575,60.0,5.046006717457476
5.265479804578329,60.2,5.053121614064088
5.27387812834064,60.400000000000006,5.060277680458175
5.282351473529217,60.6,5.067476091654157
5.290902311992161,60.800000000000004,5.0747181093532205
5.299531665713862,61.0,5.082004694516597
5.308241368302663,61.2,5.0893369943694005
5.317033297244352,61.400000000000006,5.096716177413443
5.325909374843934,61.6,5.104143433887094
5.334871569167406,61.800000000000004,5.111619976225149
5.343921894983527,62.0,5.119147039518689
5.3530624147055965,62.2,5.126725881974946
5.362295239333221,62.400000000000006,5.134357785377167
5.371622529394092,62.6,5.142044055544479
5.381046745480969,62.800000000000004,5.149786296015767
5.390570228453846,63.0,5.157585947939144
5.400195168792943,63.2,5.165444255952564
5.409923971180554,63.400000000000006,5.173362666709032
5.419759098066993,63.6,5.1813426570621015
5.4297030707586895,63.800000000000004,5.189385734685913
5.439758470506281,64.0,5.1974934386952265
5.449927939592707,64.2,5.205667340265462
5.460214182421299,64.4,5.213909043252733
5.470619966603877,64.60000000000001,5.222220184813881
5.481148124048844,64.8,5.230602436026513
5.491803187960119,65.0,5.2390579183943995
5.502587899615531,65.2,5.247588316135324
5.513505214405585,65.4,5.256195386504716
5.524558547907235,65.60000000000001,5.264881022696557
5.535751425910595,65.8,5.273647165215713
5.547087487731447,66.0,5.282495803063467
5.558570489523741,66.2,5.291428974923049
5.570204307592109,66.4,5.300448770345166
5.5819907586090265,66.60000000000001,5.309557440106994
5.5939344091230705,66.8,5.318757157046773
5.606039523485913,67.0,5.32805017004477
5.618310089702335,67.2,5.337438804081746
5.630750181831774,67.4,5.346925443466958
5.643363960534244,67.60000000000001,5.356512533162046
5.656155673616242,67.8,5.366202580104913
5.669129656576668,68.0,5.375998154533618
5.682293983633048,68.2,5.385902073054456
5.6956531503488526,68.4,5.395917035633164
5.709212564719436,68.60000000000001,5.406045850486542
5.722978346155926,68.8,5.416291425371291
5.736956945663649,69.0,5.426656749970784
5.751153269089969,69.2,5.437144926388485
5.765570368555233,69.4,5.44775917618843
5.780214654019957,69.60000000000001,5.458502764879322
5.795090927031905,69.8,5.4693790786129775
5.810207240387537,70.0,5.480391609974407
5.825573996395899,70.2,5.4915439602451
5.84119700248877,70.4,5.5028398359359105
5.857084863870379,70.60000000000001,5.514283058916138
5.873243918141973,70.8,5.525877581615197
5.889679970453648,71.0,5.537627482436766
5.906402424180889,71.2,5.549536949994293
5.923419326550093,71.4,5.56161030974156
5.940740019139879,71.60000000000001,5.573852057913124
5.958374166277878,71.8,5.586266834909098
5.976330741515716,72.0,5.598859397352963
5.99461954555418,72.2,5.6116346702796935
6.013250741819678,72.4,5.624597784768673
6.032234870120499,72.60000000000001,5.637754032975922
6.051582859836008,72.8,5.6511088526309265
6.0713060420307805,73.0,5.6646678793562515
6.091416296974951,73.2,5.678437033212049
6.11192586605132,73.4,5.692422379836798
6.13284737936474,73.60000000000001,5.706630146716493
6.154193962519783,73.8,5.721066796389977
6.175979210543606,74.0,5.735739004107929
6.198217199912861,74.2,5.750653662895485
6.220923241061205,74.4,5.765818108164821
6.244113983414069,74.60000000000001,5.7812401503542885
6.267804584001167,74.8,5.79692723692838
6.292011722324428,75.0,5.812887347772449
6.316752699003383,75.2,5.829128729440826
6.3420454516427816,75.4,5.845659901358195
6.367908579704824,75.60000000000001,5.862489689964187
6.394361737432577,75.8,5.879628404996681
6.421424735087947,76.0,5.897085007408774
6.4491183010783075,76.2,5.914869431365831
6.4774638936135664,76.4,5.932991956739412
6.506483717462645,76.60000000000001,5.951463218067004
6.536200740709965,76.80000000000001,5.9702942135117665
6.566664117613279,77.0,5.989496745501417
6.597872150035135,77.2,6.009083985883156
6.629855244238044,77.4,6.029067927570993
6.66265033173591,77.60000000000001,6.049461667948517
6.696277468031914,77.80000000000001,6.070278840189702
6.730772500961632,78.0,6.091533622448568
6.766166794146988,78.2,6.113240767431111
6.802495313907051,78.4,6.135415593101145
6.839791534107258,78.60000000000001,6.158074037978838
6.878091430204117,78.80000000000001,6.181232701690836
6.917433431109404,79.0,6.2049088660505705
6.9578568334592275,79.2,6.22912054666643
6.9994025225364,79.4,6.2538864604931765
7.042113219725297,79.60000000000001,6.279226054733341
7.086033289632077,79.80000000000001,6.305159704894468
7.131208811797759,80.0,6.331708300339683
7.177688716785946,80.2,6.358894479999769
7.225522547503906,80.4,6.386740704467693
7.274761862118404,80.60000000000001,6.415270421730061
7.3254606459573415,80.80000000000001,6.4445085067566446
7.3776756544251,81.0,6.474481592939146
7.431463726237933,81.2,6.5052154752463975
7.486884183014926,81.4,6.536737429506558
7.544001030952129,81.60000000000001,6.569077597679638
7.602878577846688,81.80000000000001,6.60226589125038
7.663582548473532,82.0,6.636332779250704
7.726181146074625,82.2,6.671310349148896
7.790743499461297,82.4,6.7072338313278355
7.857342047932916,82.60000000000001,6.744137048501097
7.926050756494117,82.80000000000001,6.782055821197542
7.996945398886292,83.0,6.821027870341306
8.07010363081657,83.2,6.861092484574383
8.145605306160528,83.4,6.902289083755265
8.22353213307862,83.60000000000001,6.944658781213718
8.303959185211584,83.80000000000001,6.988244382336626
8.386966764861054,84.0,7.033089756231121
8.472635574849917,84.2,7.0792399513893995
8.561045531937225,84.4,7.126741002579415
8.652277486793519,84.60000000000001,7.1756405332343585
8.746404771569628,84.80000000000001,7.225986415002979
8.843503269498715,85.0,7.277828014491992
8.943645751296243,85.2,7.331215484464305
9.046893579391007,85.4,7.386198678261585
9.153314334819067,85.60000000000001,7.442829504833185
9.262956115750658,85.80000000000001,7.501158234746864
9.375867099199075,86.0,7.561236417496936
9.492088692257454,86.2,7.623115603884609
9.611640381396167,86.4,7.686844367691354
9.734547337272813,86.60000000000001,7.752474084285487
9.86080752080363,86.80000000000001,7.820052507608988
9.990402926759467,87.0,7.889625834810909
10.12331074781291,87.2,7.961237501155037
10.25948685421067,87.4,8.034929209126682
10.39885462778555,87.60000000000001,8.110738345778312
10.541328413172247,87.80000000000001,8.188699528489272
10.686801801768661,88.0,8.26884234650651
10.835139406415504,88.2,8.351191579004311
10.986182515853907,88.4,8.435766879702175
11.139750587367296,88.60000000000001,8.522580358447492
11.29563867216957,88.80000000000001,8.611639171289193
11.4536155389426,89.0,8.702941170647097
11.613428056321146,89.2,8.79647777288618
11.774800409187376,89.4,8.892230938134913
11.937437276639491,89.60000000000001,8.9901741601358
12.101022721780788,89.80000000000001,9.090271935726433
12.265230198982646,90.0,9.192478593187518
12.42971362766723,90.2,9.29673977814432
12.594125627466102,90.4,9.402990678804585
12.758106887597114,90.60000000000001,9.511157428045404
12.921301266245106,90.80000000000001,9.621156458664034
13.08335498963681,91.0,9.732895520319115
13.243916876176966,91.2,9.846273217663645
13.402655632165516,91.4,9.96118120344719
13.559242547396945,91.60000000000001,10.077502348484407
13.713378433571167,91.80000000000001,10.195114589685668
13.864776248736824,92.0,10.313888814079725
14.013178063263913,92.2,10.433692016540398
14.158349802739167,92.4,10.554387528158651
14.300082928611088,92.60000000000001,10.675834682973148
14.438200453043493,92.80000000000001,10.79789336024573
14.572549787884276,93.0,10.92041970492251
14.703009805403251,93.2,11.043272900803085
14.82948532648162,93.4,11.16631106627457
14.951909073379653,93.60000000000001,11.289395575731934
15.070234780855447,93.80000000000001,11.412390392016976
15.184442750523196,94.0,11.535161984799261
15.294550152529073,94.2,11.657583059648907
15.40058493868928,94.4,11.779528755149986
15.502557294185868,94.60000000000001,11.900881007779057
15.600534916472801,94.80000000000001,12.021526269193703
15.694619024746356,95.0,12.141357675184901
15.784867497041024,95.2,12.260274056091692
15.871360348787082,95.4,12.378180278085281
15.954223024476041,95.60000000000001,12.494988172530505
16.033566763337497,95.80000000000001,12.610615410604783
16.10948283725129,96.0,12.72498629021389
16.182092950319877,96.2,12.838031265512827
16.251524559553154,96.4,12.94968707106083
16.317891033676812,96.60000000000001,13.05989628344077
16.381311600201105,96.80000000000001,13.168607617591105
16.44190564849753,97.0,13.275774998203737
16.499791726644116,97.2,13.381358289845815
16.5550839856761,97.4,13.485322043262697
16.607896131103082,97.60000000000001,13.587636116908884
16.658338215183203,97.80000000000001,13.688274912553055
16.70651706007723,98.0,13.78721708161171
16.752536722261798,98.2,13.884445911672167
16.79649751677674,98.4,13.979947521339225
16.838497047724605,98.60000000000001,14.073713185432615
16.878627878987768,98.80000000000001,14.165737152421306
16.916975322644017,99.0,14.256015529754091
16.95362358522208,99.2,14.344550129276682
16.988652692920457,99.4,14.431343368759707
17.02213855397549,99.60000000000001,14.516400224313099
17.054152047123857,99.80000000000001,14.599729326674465
17.084784416018792,100.0,14.68134053496934
17.114113631988467,100.2,14.761245988755133
17.14221624970984,100.4,14.839459465292745
17.16909578066702,100.60000000000001,14.915995997709215
17.194770619548486,100.80000000000001,14.990871953522852
17.21941870814477,101.0,15.064105320807405
17.24299946883811,101.2,15.135715370204785
17.2656171969166,101.4,15.205722462025022
17.28729366358279,101.60000000000001,15.274147776185316
17.308072512576317,101.80000000000001,15.341013331479541
17.32800020382034,102.0,15.406341848080244
17.34711691946124,102.2,15.470156649147924
17.365460339037245,102.4,15.532481584100301
17.383066633590726,102.60000000000001,15.593340939841255
17.39997005144198,102.80000000000001,15.65275927669033
17.416202904625216,103.0,15.710761542698975
17.431796765167043,103.2,15.767371846434013
17.446780124279417,103.4,15.82261590867482
17.461179622867025,103.60000000000001,15.876519774053062
17.47501980034669,103.80000000000001,15.929110074042638
17.48833249370265,104.0,15.980407505440308
17.501136857988133,104.2,16.030440693108538
17.513453819734107,104.4,16.07923616150106
17.52530256858249,104.60000000000001,16.126820768937577
17.536710144272465,104.80000000000001,16.17321481571905
17.54769339484838,105.0,16.218445011494982
17.558268387446006,105.2,16.262537711349932
17.56845102476403,105.4,16.305518472720397
17.578262955112432,105.60000000000001,16.347409100847774
17.587721044691442,105.80000000000001,16.38823329343752
17.596838335135512,106.0,16.428016127251816
17.605628967451967,106.2,16.466781418036245
17.614106137022365,106.4,16.504551416265492
17.622282124286375,106.60000000000001,16.541348048717275
17.630168333824816,106.80000000000001,16.57719449990263
17.63777523791401,107.0,16.61211292808568
17.645114965374514,107.2,16.646124843395746
17.652201598928812,107.4,16.679251066961715
17.659042583148175,107.60000000000001,16.711512911712305
17.665647188871347,107.80000000000001,16.7429310191165
17.67202464770712,108.0,16.77352560745153
17.678185466381496,108.2,16.803316272569585
17.68413681310327,108.4,16.832322687248443
17.68988641345,108.60000000000001,16.860564010639624
17.695441691085474,108.80000000000001,16.888059028286087
17.700811827923914,109.0,16.914825942022183
17.706002705512432,109.2,16.940882885862532
17.711020826432627,109.4,16.966247526088907
17.715872293124193,109.60000000000001,16.990937165392044
17.720564669393788,109.80000000000001,17.014968675319103
17.725103086405255,110.0,17.038358637583887
17.72949295855093,110.2,17.061123245510252
17.733739425959683,110.4,17.083278324262988
17.737848532043632,110.60000000000001,17.104839473813044
17.741825010489126,110.80000000000001,17.12582181511225
17.74567329187766,111.0,17.14624010554961
17.749397728120577,111.2,17.166108764693263
17.753003193138593,111.4,17.18544209045631
17.756493995430468,111.60000000000001,17.20425393111298
17.75987380259662,111.80000000000001,17.22255766253395
17.7631463253461,112.0,17.240366394492003
17.7663155211439,112.2,17.25769312205724
17.769385258437442,112.4,17.27455055897174
17.772358615430196,112.60000000000001,17.290950789670582
17.77523877262704,112.80000000000001,17.306905712201598
17.77802897846,113.0,17.322427069815983
17.78073265687818,113.2,17.337526525884304
17.783352422604704,113.4,17.35221497820947
17.785891009984855,113.60000000000001,17.366503205793553
17.788351117738515,113.80000000000001,17.38040178300517
17.790735749603996,114.0,17.393921386931652
17.793047143456214,114.2,17.40707183115625
17.79528765551739,114.4,17.419862863553476
17.797459555878184,114.60000000000001,17.432303995385862
17.79956555843153,114.80000000000001,17.444405198836154
17.801607543449336,115.0,17.456175225582594
17.803587539488223,115.2,17.467622899244887
17.805507465685494,115.4,17.47875677617794
17.807369129726958,115.60000000000001,17.489585142797033
17.8091742258148,115.80000000000001,17.50011601290297
17.810925057376185,116.0,17.510357781994365
17.812624302730633,116.2,17.520319014009328
17.814272910334598,116.4,17.53000653250406
17.815872536455306,116.60000000000001,17.539427629603875
17.817424773044877,116.80000000000001,17.548589365228175
17.81893114842708,117.0,17.55749856688033
17.820393127984104,117.2,17.566161829437565
17.821811469886885,117.4,17.5745868534193
17.82318743221221,117.60000000000001,17.5827799410715
17.82452229924784,117.80000000000001,17.59074698064108
17.82581709402054,118.0,17.59849404418166
17.827072751568892,118.2,17.606027029175692
17.828290117911433,118.4,17.613351661890906
17.829470121443958,118.60000000000001,17.620473539936537
17.830617019923665,118.80000000000001,17.627398874017853
17.831730043144308,119.0,17.63413259158821
17.83281038581294,119.2,17.64067993018796
17.83385925855,119.4,17.64704599795345
17.834877894004897,119.60000000000001,17.65323577859836
17.835867552971653,119.80000000000001,17.65925413639511
17.836828501331578,120.0,17.6651057107267
17.837760258028965,120.2,17.67079494701952
17.838664851288435,120.4,17.67632645045827
17.839543091731365,120.60000000000001,17.681704590419226
17.840395755221934,120.80000000000001,17.686933631713956
17.841223583040485,121.0,17.692017738933068
17.84202728205692,121.2,17.696960980790017
17.842807862786724,121.4,17.70176691247236
17.843566019708334,121.60000000000001,17.706439354143573
17.84430235011077,121.80000000000001,17.710982122177565
17.845017530493635,122.0,17.715398813407354
17.84571221921417,122.2,17.71969293127256
17.846387057619655,122.4,17.723867888965493
17.847042658911896,122.60000000000001,17.727927002263698
17.847679285948136,122.80000000000001,17.7318732208537
17.8482976659941,123.0,17.735709815481798
17.848898315662353,123.2,17.739439812628955
17.849481729732247,123.4,17.743066155444353
17.850048381600885,123.60000000000001,17.746591706318636
17.85059872373415,123.80000000000001,17.750019249457118
17.85113327446875,124.0,17.75335148189583
17.851652610213904,124.2,17.756591017178835
17.852157064578112,124.4,17.75974042826058
17.852647065384513,124.60000000000001,17.762802205033474
17.853123029966508,124.80000000000001,17.76577877097506
17.853585366139626,125.0,17.768672485651553
17.854034473173435,125.2,17.771485647221336
17.854470706372425,125.4,17.77422044307562
17.854894443335176,125.60000000000001,17.776879045386586
17.85530606488286,125.80000000000001,17.779463585045953
17.855705934184854,126.0,17.78197612303411
17.856094409024053,126.2,17.784418669018525
17.856471842662767,126.4,17.78679318370626
17.856838576060742,126.60000000000001,17.789101569661618
17.857194599980364,126.80000000000001,17.79134522181036
17.857540438346565,127.0,17.793526206886845
17.85787639954449,127.2,17.79564626599187
17.858202790328026,127.4,17.797707101107225
