Time,p,mm,m,pm,S,alpha,k_t,k_tl,k_b,k_f,beta,gamma,delta,compartment_1
3.48,0.1756982228580737,95.45418889449417,746.2203782150228,90.90693349266213,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.49,0.17577863876413866,94.88318658381051,745.8788434488472,90.90691563169013,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.5,0.17586084693091927,94.31560010321948,745.5300286661014,90.90689785736176,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.51,0.17594483798707106,93.75140907705516,745.1739958445702,90.90688016807361,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.52,0.17603060276683855,93.19059326325927,744.8108065135891,90.90686256225366,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.53,0.17611813231005546,92.63313255338112,744.4405217540458,90.90684503836137,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.54,0.17620741532224815,92.07900664372193,744.0632033345817,90.90682759563627,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.55,0.17629843528061592,91.52819466062908,743.6789150062094,90.90681023495117,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.56,0.1763911894556124,90.98067762333349,743.2877139931576,90.90679295320497,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.57,0.17648566890610692,90.43643585380393,742.8896599418782,90.90677574921965,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.58,0.17658186484445237,89.89544980087028,742.4848120736839,90.906758621864,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.59,0.17667976863648538,89.3577000402237,742.0732291847474,90.90674157005357,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.6,0.17677937180152628,88.82316727441638,741.6549696461021,90.90672459275072,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.61,0.17688066601237903,88.29183233286177,741.2300914036414,90.90670768896463,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.62,0.17698364309533135,87.76367617183439,740.7986519781191,90.90669085775124,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.63,0.1770882954358432,87.23867969440312,740.3607090872366,90.90667409699745,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.64,0.17719461820466134,86.71682276235902,739.9163240591879,90.90665739674921,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.65,0.17730260172190618,86.1980875854535,739.465550123676,90.90664076209698,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.66,0.17741223867251293,85.68245551878873,739.0084434761413,90.90662419155046,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.67,0.17752352191089218,85.16990803723016,738.5450599114062,90.90660768361825,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.68,0.17763644446092985,84.66042673540636,738.0754548236748,90.90659123680778,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.69,0.17775099951598708,84.15399332770917,737.5996832065339,90.90657484962541,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.7,0.1778671804389004,83.65058964829355,737.117799652952,90.90655852057631,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.71,0.17798498076198166,83.15019765107772,736.6298583552797,90.90654224816456,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.72,0.17810439392897948,82.65279938966633,736.1359131742189,90.90652603108487,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.73,0.17822539456930508,82.15837556039018,735.6360226438987,90.90650988214237,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.74,0.17834798847158176,81.66690939050223,735.1302366148091,90.90649379110504,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.75,0.17847216854711298,81.1783832119117,734.6186080240051,90.90647775743788,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.76,0.17859792779115483,80.69277946963689,734.1011894307825,90.90646178066845,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.77,0.17872525928291605,80.21008072180517,733.5780330166779,90.9064458603867,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.78,0.1788541561855579,79.73026963965307,733.0491905854686,90.90642999624498,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.79,0.1789846117461943,79.25332900752615,732.5147135631729,90.90641418795818,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.8,0.1791166192958917,78.7792417228791,731.9746529980498,90.90639843530353,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.81,0.1792501722496692,78.30799079627569,731.4290595605992,90.90638273812075,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.82,0.17938528449717933,77.83955812140228,730.8779878051533,90.90636707130326,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.83,0.17952193999607363,77.373927515647,730.3214856350402,90.90635144662082,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.84,0.1796601320864387,76.91108234861325,729.7596025191838,90.90633586450127,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.85,0.1797998561318021,76.45100598602156,729.1923879540965,90.90632032305616,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.86,0.17994110767997856,75.99368190064935,728.6198910795008,90.90630482033642,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.87,0.1800838824630698,75.53909367233078,728.0421606783298,90.90628935433233,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.88,0.18022817639746466,75.08722498795689,727.459245176727,90.90627392297357,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.89,0.18037398558383902,74.63805964147546,726.871192644046,90.90625852412923,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.9,0.1805213063071558,74.1915815338912,726.2780507928514,90.90624315560773,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.91,0.1806701111943059,73.74777403307621,725.6798691600221,90.90622783867131,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.92,0.18082040009828895,73.30662134005738,725.0766944518557,90.90621256785174,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.93,0.18097217140439406,72.86810771856057,724.4685731689852,90.90619733924943,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.94,0.18112541837841853,72.43221739695726,723.8555519404453,90.90618215413501,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.95,0.18128013417511515,71.99893470274574,723.2376770654972,90.90616701400975,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.96,0.18143631183819212,71.56824406255126,722.6149945136308,90.90615192060558,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.97,0.18159394430031306,71.14013000212587,721.9875499245622,90.90613687588507,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.98,0.18175304218674754,70.71457679603647,721.3553898354842,90.90612186081962,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
3.99,0.18191359422475695,70.29156924666623,720.7185589519887,90.9061068825812,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.0,0.18207559264701548,69.87109218436636,720.0771018991865,90.90609194426162,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.01,0.1822390325753904,69.45313047958099,719.4310631792292,90.9060770456071,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.02,0.18240390922701732,69.03766909782163,718.7804869787176,90.90606218634859,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.03,0.18257021791430003,68.62469309966717,718.1254171687013,90.90604736620175,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.04,0.18273795404491056,68.21418764076395,717.4658973046795,90.90603258486696,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.05,0.18290713999026403,67.8061377051521,716.8019715690714,90.9060178160581,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.06,0.18307776317592866,67.40052871972732,716.1336825996004,90.90600306734471,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.07,0.18324981981247332,66.99734612020586,715.4610730232507,90.90598833788158,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.08,0.18342330943088364,66.59657540536136,714.784185264585,90.90597362369074,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.09,0.1835982319495689,66.1982021661351,714.1030614428624,90.90595892049653,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.1,0.18377458767436186,65.80221208563606,713.41774337204,90.90594422372565,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.11,0.18395237729851888,65.40859093914091,712.7282725607712,90.90592952850712,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.12,0.18413157343963685,65.0173243513136,712.0346910168001,90.90591485954657,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.13,0.1843121850072517,64.62839834523913,711.337039427873,90.9059002035673,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.14,0.18449421061131435,64.24179894501367,710.6353584784574,90.9058855582118,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.15,0.18467764696404415,63.857512247409424,709.929688612299,90.90587092322338,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.16,0.18486249066097005,63.47552443706652,709.220069982087,90.90585629857671,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.17,0.18504873083412157,63.095821750293666,708.5065425671296,90.90584169121827,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.18,0.18523633159865943,62.71839038857968,707.7891464545071,90.90582713117058,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.19,0.18542530144546782,62.343216860503375,707.0679207276038,90.90581260786811,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.2,0.18561562966135606,61.97028766846444,706.3429044844728,90.90579812848848,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.21,0.18580730475033536,61.59958939944818,705.61413654278,90.90578370105183,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.22,0.18600031443361864,61.23110872502572,704.8816554398039,90.90576933442088,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.23,0.18619467692328662,60.864832343254,704.1454996644887,90.90575500584819,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.24,0.18639041229833866,60.500747031853145,703.4057074450525,90.90574069067928,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.25,0.18658750191124548,60.13883972362045,702.6623164477816,90.90572640447643,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.26,0.1867859475897828,59.77909739644591,701.9153642163112,90.90571214158494,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.27,0.18698575228043907,59.42150710927265,701.1648880279995,90.90569789521949,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.28,0.18718693296158065,59.066055941340586,700.4109251114166,90.90568364842952,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.29,0.18738949554477333,58.71273111027554,699.6535122236204,90.90566939165932,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.3,0.18759344819975668,58.361519909395305,698.8926858745822,90.9056551134253,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.31,0.18779880251992181,58.012409702226115,698.1284823468166,90.90564079950063,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.32,0.1880055628841852,57.66538793048376,697.3609376579349,90.90562644299897,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.33,0.18821356944306494,57.32044209344358,696.5900874747324,90.90561220144029,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.34,0.18842293865374773,56.97755976199476,695.8159675050672,90.90559795577856,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.35,0.188633647650802,56.636728596524236,695.0386130221018,90.9055837262009,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.36,0.18884569883060878,56.29793633987835,694.2580590529163,90.90556950772026,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.37,0.1890590900583583,55.96117079126035,693.4743404349388,90.90555529992696,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.38,0.18927381952120162,55.62641980598505,692.6874918215178,90.90554110213806,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.39,0.1894898851996663,55.29367134192518,691.8975475288952,90.90552691396047,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.4,0.18970728522527464,54.96291342910047,691.1045416366079,90.90551273490486,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.41,0.18992601821774827,54.63413472658214,690.3085061611247,90.9054985644841,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.42,0.1901460826832734,54.307323747616564,689.509473597204,90.90548440221094,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.43,0.19036747638350845,53.98246805832296,688.707479545897,90.90547024760518,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.44,0.19059019750062992,53.65955576027027,687.9025578521296,90.90545610018305,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.45,0.19081424421681417,53.33857495502756,687.0947423608286,90.90544195946077,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.46,0.1910396147142377,53.01951374416375,686.2840669169203,90.90542782495463,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.47,0.19126630799696187,52.70236150028633,685.4705611985704,90.90541369630903,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.48,0.19149432393628776,52.387108937181985,684.654250487246,90.90539957330365,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.49,0.19172365957999493,52.07374240208403,683.8351743789956,90.90538545527784,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.5,0.19195431329412313,51.762250280904624,683.0133657866019,90.90537134177649,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.51,0.1921862834447122,51.452620959555944,682.188857622848,90.90535723234451,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.52,0.1924195683978019,51.14484282395018,681.3616828005169,90.90534312652686,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.53,0.19265416707714836,50.838905116099845,680.5318714286161,90.90532902393392,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.54,0.19289008105933114,50.534801150129226,679.6994402797649,90.90531492448753,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.55,0.19312730680439524,50.23251638622859,678.8644318486452,90.90530082750885,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.56,0.19336584293254824,49.932039600460314,678.0268777702769,90.90528673257263,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.57,0.19360568806399775,49.633359568886746,677.1868096796799,90.90527263925364,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.58,0.19384684081895126,49.33646506757032,676.3442592118739,90.90525854712664,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.59,0.19408930262079824,49.04134892694324,675.4992447423175,90.90524445588399,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.6,0.194333069639008,48.74799637845335,674.6518094984689,90.90523036499762,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.61,0.19457814281697497,48.45639955829403,673.8019741262509,90.90521627413978,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.62,0.19482452084498741,48.166547343888766,672.9497699291885,90.90520218288816,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.63,0.19507220245985601,47.87842867994832,672.0952279907475,90.9051880908224,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.64,0.19532118644491386,47.592032578470835,671.2383791743346,90.90517399752414,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.65,0.19557147163001626,47.30734811874179,670.3792541232973,90.9051599025769,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.66,0.19582305989888532,47.02437004021856,669.5178650129374,90.90514580629792,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.67,0.19607594898968878,46.743085353465005,668.6542492352118,90.90513170798638,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.68,0.1963301376483549,46.4634829239877,667.788438129409,90.90511760717735,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.69,0.19658562513389313,46.18555255225914,666.9204599837707,90.90510350352129,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.7,0.19684241076669728,45.90928413367926,666.0503427762981,90.9050893966743,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.71,0.19710049392854587,45.63466765857523,665.1781141747518,90.90507528629801,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.72,0.19735987406260203,45.36169321220162,664.3038015366523,90.90506117205963,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.73,0.19762055067341347,45.09035097474031,663.427431909279,90.90504705363193,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.74,0.1978825233269124,44.82063122130058,662.5490320296715,90.90503293069325,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.75,0.1981457914146147,44.55252402265825,661.6686293552015,90.90501880274523,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.76,0.1984103544920915,44.28601967481825,660.7862505842762,90.9050046693744,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.77,0.19867621246657455,44.0211089371093,659.9019208364052,90.90499053039733,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.78,0.19894336511637198,43.75778242226261,659.0156657526035,90.90497638548896,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.79,0.19921181227910584,43.49603083530891,658.1275106726954,90.90496223432825,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.8,0.19948155385171218,43.23584497357832,657.2374806353145,90.9049480765981,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.81,0.19975258979044092,42.97721572670039,656.3456003779037,90.90493391198541,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.82,0.20002492011085604,42.72013407660413,655.4518943367152,90.90491974018101,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.83,0.20029854488783533,42.46459109751802,654.5563866468109,90.90490556087974,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.84,0.20057346380963048,42.210577185221105,653.659103682884,90.90489137366677,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.85,0.20084967467783485,41.95807946443552,652.7600826059564,90.90487717763573,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.86,0.2011271793609817,41.70709207883585,651.8593374417055,90.9048629729048,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.87,0.20140597797385,41.45760613074677,650.9568922448934,90.9048487591344,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.88,0.20168607067794359,41.20961279303381,650.0527708408197,90.9048345359857,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.89,0.20196745768149127,40.96310330910346,649.1469968253217,90.90482030312067,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.9,0.20225013923944668,40.718068992903085,648.2395935647744,90.90480606020202,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.91,0.20253411565348833,40.47450122892105,647.3305841960906,90.90479180689319,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.92,0.20281938727201973,40.23239147218657,646.4199916267206,90.90477754285841,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.93,0.2031059544901692,39.9917312482698,645.5078385346524,90.90476326776268,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.94,0.20339381523408448,39.75250883498396,644.5941583224596,90.90474898151122,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.95,0.2036829709105674,39.51471711014823,643.6789692110165,90.90473468368312,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.96,0.20397342228695645,39.27834811701782,642.7622921795802,90.90472037392357,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.97,0.20426516973743375,39.04339338917114,641.8441498933053,90.90470605192039,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.98,0.20455821367018454,38.80984451394707,640.9245648432776,90.90469171736336,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
4.99,0.20485255452739706,38.577693132444985,640.0035593465154,90.90467736994427,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.0,0.20514819278526286,38.34693093952471,639.081155545968,90.90466300935681,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.01,0.20544512895397649,38.11754968380655,638.1573754105165,90.90464863529674,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.02,0.20574336357773562,37.88954116767129,637.2322407349737,90.90463424746169,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.03,0.2060428960779381,37.66289661811449,636.3057752425614,90.9046198460372,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.04,0.206343726319672,37.43760753870701,635.3780017378308,90.90460543103873,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.05,0.20664585577806438,37.21366634393244,634.4489399868365,90.90459100182169,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.06,0.20694928496474516,36.99106495952843,633.5186113945108,90.90457655816243,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.07,0.20725401441481048,36.76979535926239,632.5870372108683,90.90456209984376,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.08,0.2075600446868225,36.54984956493155,631.6542385310066,90.90454762665482,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.09,0.20786737636280953,36.331219646362854,630.7202362951055,90.90453313839119,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.1,0.20817601004826608,36.11389772141304,629.7850512884273,90.90451863485484,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.11,0.2084859463721527,35.89787595596856,628.8487041413172,90.90450411585412,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.12,0.20879718628604965,35.68314654724789,627.9112153978617,90.90448958087752,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.13,0.2091097322558067,35.46970165728709,626.9726057893869,90.90447502779395,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.14,0.20942358369367559,35.25753366790437,626.0328951860794,90.90446045783474,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.15,0.20973874143951454,35.046634930572814,625.0921036254745,90.90444587070624,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.16,0.21005520636341155,34.83699784441783,624.150250991743,90.90443126611376,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.17,0.2103729793656844,34.628614856217006,623.2073570156903,90.90441664376166,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.18,0.21069206137688062,34.42147846040019,622.2634412747564,90.90440200335331,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.19,0.2110124533577776,34.21558119904944,621.3185231930164,90.9043873445911,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.2,0.21133415629938235,34.01091566189911,620.3726220411805,90.90437266717645,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.21,0.2116571712229317,33.80747448633577,619.4257569365936,90.90435797080978,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
