Time,NADH,O2,H2O2,per3,coI,ArH,coII,Ar,NADrad,super,coIII,per2,NAD2,NAD,O2g,NADHres,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v131,v132,v14
1.23,0.09839998909519646,0.08823400531228198,9.691653537187888e-10,1.39999999452904,3.184442723640015e-10,499.9999999864725,5.059758300982137e-09,1.3527396194087333e-08,1.1582210038194348e-10,7.165377130544892e-12,3.0389246359892716e-11,6.236845094777544e-11,0.0,0.0,12.0,0.0,1.0,2.604667548166216e-08,2.442296681827271e-08,2.3883320426653952e-08,1.315537158219764e-08,2.0438895640760115e-10,1.7053597504054307e-10,1.026852588458715e-21,1.4078985369708417e-19,8.048855362130994e-19,2.9187169182191305e-10,5.503018232244817e-13,0.08,0.07200000000000001,0.0005294040318736919,9.31766946589217e-10
1.24,0.0991999888231209,0.08894868956652212,9.854702782010297e-10,1.3999999944109836,3.238619288542152e-10,499.99999998610815,5.167667487821404e-09,1.3891724346497468e-08,1.2023706944086643e-10,7.510494231911419e-12,3.214817079904044e-11,6.533898478443616e-11,0.0,0.0,12.0,0.0,1.0,2.647112703249073e-08,2.4833850911525375e-08,2.4289644663391284e-08,1.343593546796235e-08,2.1389859528167982e-10,1.787497620058951e-10,1.128150472151494e-21,1.546160737904424e-19,8.674171720636643e-19,3.029974137813709e-10,5.811817074182524e-13,0.08,0.07200000000000001,0.0005336921373991328,9.646412299344976e-10
1.25,0.09999998854645135,0.08966333093663642,1.0019108710180561e-09,1.3999999942914274,3.2932524719823496e-10,499.9999999857373,5.27683521588508e-09,1.4262622147075646e-08,1.2477554058252674e-10,7.868724274286922e-12,3.399055085673407e-11,6.84218407371209e-11,0.0,0.0,12.0,0.0,1.0,2.689899620010096e-08,2.5248153846704356e-08,2.469939353916306e-08,1.3719771560909844e-08,2.2375581176097605e-10,1.8727563696440265e-10,1.238336434095045e-21,1.6964757431387442e-19,9.341361316597067e-19,3.1443436098584497e-10,6.134930149306302e-13,0.08,0.07200000000000001,0.0005379799856198186,9.983834359449495e-10
1.26,0.10079998826514515,0.09037792942516056,1.0184871199806922e-09,1.3999999941703638,3.3483423396115273e-10,499.99999998535975,5.387262887051331e-09,1.4640148083928463e-08,1.2943965126537725e-10,8.240425751336616e-12,3.591931433603133e-11,7.162007147302614e-11,0.0,0.0,12.0,0.0,1.0,2.73302826764529e-08,2.5665875316640073e-08,2.5112567546351142e-08,1.4006883505923333e-08,2.3396975333759317e-10,1.9612213206515384e-10,1.3580923312658328e-21,1.8597534085389444e-19,1.0052773991821488e-18,3.2618791983049573e-10,6.472873765014112e-13,0.08,0.07200000000000001,0.0005422675765509634,1.0330087285419834e-09
1.27,0.10159998797915952,0.09109248503462997,1.0351990129033351e-09,1.3999999940477852,3.4038889622418237e-10,499.9999999849756,5.498951840373952e-09,1.5024360579406804e-08,1.3423155277206012e-10,8.625962616474943e-12,3.793744581857e-11,7.493677512483645e-11,0.0,0.0,12.0,0.0,1.0,2.7764986153530518e-08,2.608701501425296e-08,2.5529167216046556e-08,1.4297274784542658e-08,2.445497142412806e-10,2.0529790939926272e-10,1.4881446212164646e-21,2.0369609041730202e-19,1.0810865855759016e-18,3.3826351154743645e-10,6.826177066602596e-13,0.08,0.07200000000000001,0.0005465549102077798,1.0685323979836027e-09
1.28,0.10239998768845159,0.0918069977675799,1.052046537603955e-09,1.3999999939236847,3.459892415846595e-10,499.99999998458463,5.61190335208236e-09,1.5415317990105846e-08,1.3915341020940658e-10,9.025704282865571e-12,4.00479866645679e-11,7.837509529072439e-11,0.0,0.0,12.0,0.0,1.0,2.820310632334165e-08,2.6511572632553467e-08,2.594919311804943e-08,1.4590948714964286e-08,2.5550513640892244e-10,2.1481176099986918e-10,1.6292667560347581e-21,2.2291255665581847e-19,1.1618202943744428e-18,3.506665922057326e-10,7.195382198389396e-13,0.08,0.07200000000000001,0.0005508419866054794,1.1049698606802832e-09
1.29,0.10319998739297832,0.09252146762654538,1.069029681904094e-09,1.3999999937980543,3.516352781560418e-10,499.99999998418684,5.726118635581602e-09,1.5813078606865056e-08,1.442074025084372e-10,9.440025623421396e-12,4.225403501282288e-11,8.193822103435058e-11,0.0,0.0,12.0,0.0,1.0,2.8644642877918006e-08,2.693954786464202e-08,2.6372645860869065e-08,1.4887908452041315e-08,2.6684561045385146e-10,2.2467260884213828e-10,1.7822816754170505e-21,2.4373378538798993e-19,1.2477464962938255e-18,3.634026527114021e-10,7.581044464806388e-13,0.08,0.07200000000000001,0.0005551288057592723,1.1423366590108543e-09
1.3,0.10399998709268728,0.09323589461404842,1.086148432665131e-09,1.3999999936708725,3.5732662001805847e-10,499.9999999837821,5.841602154125953e-09,1.6217688602006783e-08,1.49394212331208e-10,9.869302023507707e-12,4.456743836757518e-11,8.563157751556912e-11,0.0,0.0,12.0,0.0,1.0,2.9089595509308564e-08,2.7370940379422603e-08,2.6799496500485123e-08,1.5188165600234837e-08,2.7857806073722563e-10,2.348893870975942e-10,1.9480624486242666e-21,2.6632469402174206e-19,1.3391178406837234e-18,3.7647341337268107e-10,7.983936736876322e-13,0.08,0.07200000000000001,0.0005594153676842905,1.1806475836973489e-09
1.31,0.10479998678753856,0.09395027873262823,1.1034027780609444e-09,1.399999993542137,3.6306341763586913e-10,499.9999999833707,5.958353808941698e-09,1.6629210451904707e-08,1.5471658714072592e-10,1.0313921047553537e-11,4.698829492298834e-11,8.945766009117068e-11,0.0,0.0,12.0,0.0,1.0,2.953796390959501e-08,2.7805749878874567e-08,2.7229756321784562e-08,1.549171990273318e-08,2.907133297286433e-10,2.4547131979947407e-10,2.127539347503357e-21,2.907947450418662e-19,1.4362333401884303e-18,3.8988579779617996e-10,8.404572100334199e-13,0.08,0.07200000000000001,0.0005637016723957694,1.219918724952768e-09
1.32,0.10559998647749118,0.09466461998482249,1.1207927061689979e-09,1.3999999934118437,3.688457810561018e-10,499.99999998295215,6.07637378212152e-09,1.7047705316699564e-08,1.6017713155161528e-10,1.0774275206453765e-11,4.951766151003662e-11,9.341923686196032e-11,0.0,0.0,12.0,0.0,1.0,2.998974777088229e-08,2.824397606254751e-08,2.766343357826443e-08,1.579857183297729e-08,3.032621457718516e-10,2.5642774870689524e-10,2.3217001244880866e-21,3.172638792728597e-19,1.539402808326208e-18,4.0364636961058095e-10,8.843496556809596e-13,0.08,0.07200000000000001,0.0005679877199089349,1.2601662156410098e-09
1.33,0.10639998616250125,0.09537891837316483,1.1383182047851324e-09,1.3999999932799845,3.7467370408383556e-10,499.9999999825266,6.19566317324092e-09,1.7473230724047487e-08,1.6577801712643531e-10,1.1250761006817328e-11,5.215922410319573e-11,9.751976965943361e-11,0.0,0.0,12.0,0.0,1.0,3.0444946785297224e-08,2.868561862289405e-08,2.8100527805305642e-08,1.6108724249863444e-08,3.1623455927134787e-10,2.677681106769625e-10,2.531592464650425e-21,3.4587410986724634e-19,1.6489410577423606e-18,4.1776060115336145e-10,9.301330150116955e-13,0.08,0.07200000000000001,0.000572273510238989,1.301406055076991e-09
1.34,0.10719998584252478,0.09609317390018872,1.1559792617070342e-09,1.3999999931465505,3.805471803329117e-10,499.99999998209404,6.3162230249900735e-09,1.7905844114240367e-08,1.7152142654459798e-10,1.1743780406132754e-11,5.491674103983062e-11,1.0176276970799723e-10,0.0,0.0,12.0,0.0,1.0,3.090356064499051e-08,2.9130677252413245e-08,2.8541038523946265e-08,1.6422179864386082e-08,3.2964076537117e-10,2.7950197229770767e-10,2.7583275645493518e-21,3.7677591057328074e-19,1.7651759858336353e-18,4.322339927764628e-10,9.778707526115437e-13,0.08,0.07200000000000001,0.0005765590434011323,1.343654364881516e-09
1.35,0.10799998551751762,0.09680738656842733,1.173775864734234e-09,1.3999999930115339,3.8646620322593355e-10,499.9999999816543,6.43805432317384e-09,1.834560284020588e-08,1.7740955360236784e-10,1.2253740812768131e-11,5.779404302019557e-11,1.0615179762496902e-10,0.0,0.0,12.0,0.0,1.0,3.136558904213664e-08,2.9579151643650627e-08,2.8984965240881516e-08,1.6738941239637806e-08,3.434911047303311e-10,2.9163902988808904e-10,3.003083278129988e-21,4.1012861492355757e-19,1.8884489825634856e-18,4.470720728462898e-10,1.0276278107613842e-12,0.08,0.07200000000000001,0.000580844319410564,1.3869273887366556e-09
1.36,0.10879998518743549,0.09752155638041364,1.1917080016681081e-09,1.399999992874926,3.924307659942662e-10,499.9999999812072,6.561157996711749e-09,1.8792564167507457e-08,1.8344460321286202e-10,1.2781055085971141e-11,6.079503310743408e-11,1.1069046342057794e-10,0.0,0.0,12.0,0.0,1.0,3.1831031668933976e-08,3.003104148919819e-08,2.9432307448463735e-08,1.7059010790809376e-08,3.5779606429811465e-10,3.041891094979918e-10,3.2671073822125756e-21,4.461008290282423e-19,2.019115346875463e-18,4.622803977437108e-10,1.0794706269244006e-12,0.08,0.07200000000000001,0.0005851293382824819,1.4312414921411195e-09
1.37,0.10959998485223396,0.09823568333868038,1.2097756603118771e-09,1.3999999927367184,3.9844086167803697e-10,499.9999999807531,6.685534917638018e-09,1.924678527434429e-08,1.8962879140605035e-10,1.3326141535869036e-11,6.392368672757895e-11,1.1538242649796408e-10,0.0,0.0,12.0,0.0,1.0,3.2299888217604665e-08,3.048634648169436e-08,2.988306462470246e-08,1.738239078518973e-08,3.7256627808922877e-10,3.1716216690822724e-10,3.551720964680279e-21,4.848708582547911e-19,2.1575447118071614e-18,4.778645518640578e-10,1.1334671512302565e-12,0.08,0.07200000000000001,0.0005894141000320822,1.4766131621656339e-09
1.38,0.1103999845118685,0.09894976744576006,1.227978828470607e-09,1.3999999925969024,4.044964831261351e-10,499.9999999802916,6.811185901101532e-09,1.9708323251551336e-08,1.9596434532875506e-10,1.3889423923468638e-11,6.71840516695522e-11,1.202313956531786e-10,0.0,0.0,12.0,0.0,1.0,3.27721583803947e-08,3.094506631382405e-08,3.033723623326433e-08,1.7709083342165947e-08,3.8781252795881865e-10,3.3056828763053267e-10,3.858321938516459e-21,5.26627148078282e-19,2.304121478407654e-18,4.93830147617125e-10,1.189686863956119e-12,0.08,0.07200000000000001,0.0005936986046745603,1.5230590072083155e-09
1.39,0.11119998416629445,0.09966380870418497,1.2463174939512092e-09,1.3999999924554696,4.1059762299621207e-10,499.99999997982263,6.938111705365864e-09,2.0177235102599342e-08,2.024535032446515e-10,1.4471331460656381e-11,7.05802480851653e-11,1.2524112907518405e-10,0.0,0.0,12.0,0.0,1.0,3.324784184957391e-08,3.140720067831863e-08,3.0794821723473185e-08,1.8039090433223282e-08,4.035457443773408e-10,3.4441768690757203e-10,4.188388684883663e-21,5.715687393887329e-19,2.459245258561927e-18,5.10182825427172e-10,1.248200793004528e-12,0.08,0.07200000000000001,0.0005979828522251099,1.5705957567500531e-09
1.4,0.11199998381546698,0.1003778071164871,1.2647916445624394e-09,1.3999999923124111,4.16744273754681e-10,499.99999997934634,7.066313031809261e-09,2.065357774359479e-08,2.0909851453426724e-10,1.5072298810198237e-11,7.411646848911884e-11,1.3041543434585377e-10,0.0,0.0,12.0,0.0,1.0,3.372693831743587e-08,3.18727492679559e-08,3.125582053030998e-08,1.837241388194516e-08,4.19777007205293e-10,3.5872070971293424e-10,4.5434838284780644e-21,6.19905738544023e-19,2.62333132682623e-18,5.269282537329193e-10,1.3090815313780997e-12,0.08,0.07200000000000001,0.0006022668426989226,1.6192402611098737e-09
1.41,0.11279998345934111,0.10109176268519832,1.2834012681148984e-09,1.3999999921677182,4.2293642767671726e-10,499.9999999788625,7.195790524924646e-09,2.113740800327995e-08,2.159016396949825e-10,1.569276608573978e-11,7.779697775900269e-11,1.3575816843997244e-10,0.0,0.0,12.0,0.0,1.0,3.420944747629802e-08,3.234171177556015e-08,3.172023207441282e-08,1.8709055364013154e-08,4.3651754646780727e-10,3.73487830751134e-10,4.925258148434893e-21,6.718598024593105e-19,2.7968110813789226e-18,5.440721289875514e-10,1.3724032546510875e-12,0.08,0.07200000000000001,0.0006065505761111899,1.6690094912003257e-09
1.42,0.1135999830978718,0.10180567541285016,1.3021463524210319e-09,1.399999992021382,4.2917407684625817e-10,499.999999978371,7.326544772319622e-09,2.1628782623032842e-08,2.2286515034103024e-10,1.6333178851806147e-11,8.162611313529604e-11,1.4127323772523582e-10,0.0,0.0,12.0,0.0,1.0,3.4695369018501604e-08,3.281408789400209e-08,3.218805576207697e-08,1.9049016407206996e-08,4.537787431290995e-10,3.88729654457611e-10,5.335454628101752e-21,7.276646390260678e-19,2.9801325141918006e-18,5.616201756587156e-10,1.4382417384377776e-12,0.08,0.07200000000000001,0.000610834052477101,1.7199205382828518e-09
1.43,0.11439998273101377,0.10251954530197395,1.321026885295131e-09,1.3999999918733939,4.3545721315600303e-10,499.99999997787205,7.45857630471647e-09,2.2127758256867258e-08,2.2999132920349603e-10,1.6993988123802066e-11,8.560828422136737e-11,1.469645979622508e-10,0.0,0.0,12.0,0.0,1.0,3.518470263641161e-08,3.328987731619893e-08,3.2659290985254855e-08,1.9392298391404596e-08,4.715721298667803e-10,4.0445691499873056e-10,5.775912647038513e-21,7.875665231561183e-19,3.173760690527453e-18,5.795781462285219e-10,1.5066743758577358e-12,0.08,0.07200000000000001,0.0006151172718118437,1.7719906137231631e-09
1.44,0.11519998235871048,0.1032333723550896,1.3400428536521283e-09,1.3999999917237214,4.4178593253467185e-10,499.99999997736546,7.591894895964744e-09,2.263437062738179e-08,2.372798821602423e-10,1.767569697061353e-11,8.97597668766798e-11,1.528383513604681e-10,0.0,0.0,12.0,0.0,1.0,3.567744802240954e-08,3.376907971240341e-08,3.3133944938600444e-08,1.973892672861477e-08,4.899040485484015e-10,4.2068158541368917e-10,6.248605267939128e-21,8.519274762891761e-19,3.3781045486787085e-18,5.979452995089807e-10,1.5778018436133218e-12,0.08,0.07200000000000001,0.0006194002341305376,1.8252353678824278e-09
1.45,0.11599998198092187,0.10394715657473341,1.3591942457476777e-09,1.3999999915723669,4.481601758741513e-10,499.9999999768512,7.726496446432068e-09,2.3148686336848844e-08,2.447343710328808e-10,1.8378744676686087e-11,9.407938768443032e-11,1.5889753402368596e-10,0.0,0.0,12.0,0.0,1.0,3.617360486891142e-08,3.425169478665525e-08,3.3612013189005196e-08,2.0088890759793312e-08,5.087888396994752e-10,4.3741412067201047e-10,6.755565117816344e-21,9.209783908843043e-19,3.593694741891586e-18,6.167306112903029e-10,1.6516946848499115e-12,0.08,0.07200000000000001,0.0006236829394484004,1.879673038569535e-09
1.46,0.1167999815976041,0.10466089796343783,1.3784810495457167e-09,1.3999999914193249,4.545799178263331e-10,499.99999997632915,7.862379829009702e-09,2.3670765110384214e-08,2.5235752574814597e-10,1.9103591157790795e-11,9.856988736245e-11,1.6514591454876462e-10,0.0,0.0,12.0,0.0,1.0,3.667317286835478e-08,3.4737722235642694e-08,3.4093493835360934e-08,2.044218755445746e-08,5.282393050526469e-10,4.5466546676875183e-10,7.298943902480452e-21,9.94994115522453e-19,3.821059248103569e-18,6.359409609876116e-10,1.728431971166688e-12,0.08,0.07200000000000001,0.000627965387780627,1.9353214505058598e-09
1.47,0.11759998120871099,0.10537459652373288,1.3979032528338433e-09,1.3999999912645853,4.6104515345957774e-10,499.99999997579926,7.999545698492526e-09,2.4200662464475087e-08,2.6015157565883515e-10,1.9850710994796916e-11,1.0323641086793004e-10,1.7158772555322418e-10,0.0,0.0,12.0,0.0,1.0,3.7176151713199465e-08,3.522716175161009e-08,3.457838650779468e-08,2.0798818815073873e-08,5.482673464012624e-10,4.724469187282953e-10,7.881014539979023e-21,1.0742845981061957e-18,4.060730539066478e-18,6.555819665697071e-10,1.8080987348596007e-12,0.08,0.07200000000000001,0.0006322475791423973,1.992198215742439e-09
1.48,0.1183999808141962,0.10608825225814826,1.417460843400033e-09,1.3999999911081384,4.67555877820753e-10,499.99999997526146,8.13799466793616e-09,2.4738433794297674e-08,2.681187570198148e-10,2.062058429535057e-11,1.0808419472855604e-10,1.7822725246277377e-10,0.0,0.0,12.0,0.0,1.0,3.7682541095929085e-08,3.572001302681125e-08,3.506669083482148e-08,2.115878613558714e-08,5.688850065971854e-10,4.907699031123021e-10,8.50416993363317e-21,1.1591759977643225e-18,4.313260071951029e-18,6.756592633985986e-10,1.8907817718547422e-12,0.08,0.07200000000000001,0.0006365295135488895,2.050321060632675e-09
1.49,0.11919998041401321,0.10680186516921347,1.437153809032639e-09,1.3999999909499734,4.741120859352338e-10,499.9999999747158,8.27772730865696e-09,2.5284134373717186e-08,2.762613129880205e-10,2.141369669387474e-11,1.131185670425079e-10,1.8506883351131144e-10,0.0,0.0,12.0,0.0,1.0,3.8192340709050974e-08,3.6216275753509455e-08,3.55584064433444e-08,2.1522091001419758e-08,5.90104470024329e-10,5.096459780197118e-10,9.170928121945239e-21,1.2500113541794664e-18,4.579218783231903e-18,6.961785042295017e-10,1.97656966036987e-12,0.08,0.07200000000000001,0.0006408111910152809,2.1097078254926567e-09
1.5,0.11999998000811539,0.10751543525945775,1.4569821375203903e-09,1.3999999907900804,4.807137728069019e-10,499.9999999741621,8.418744150232012e-09,2.583781935528788e-08,2.8458149362245705e-10,2.223053935156925e-11,1.183449474784598e-10,1.9211685974092424e-10,0.0,0.0,12.0,0.0,1.0,3.870555024509627e-08,3.671594962397745e-08,3.605353295865455e-08,2.188873478947211e-08,6.119380630721014e-10,5.290868330867429e-10,9.883937597233378e-21,1.3471512766436528e-18,4.859197590743314e-18,7.17145359210841e-10,2.0655527795725666e-12,0.08,0.07200000000000001,0.0006450926115567465,2.1703764642614894e-09
1.51,0.12079997959645596,0.10822896253141007,1.476945816652395e-09,1.399999990628449,4.873609334181466e-10,499.9999999736003,8.561045680499142e-09,2.6399543770253005e-08,2.93081555884198e-10,2.307160895641078e-11,1.2376884727558035e-10,1.993757750018881e-10,0.0,0.0,12.0,0.0,1.0,3.92221693966198e-08,3.721903433049744e-08,3.655207000443107e-08,2.2258718768122525e-08,6.343982546087646e-10,5.491042894868917e-10,1.0645982796750682e-20,1.4509746531808308e-18,5.1538079039701364e-18,7.385655158842472e-10,2.157823328235019e-12,0.08,0.07200000000000001,0.0006493737751884604,2.2323450441616163e-09
1.52,0.1215999791789879,0.10894244698759917,1.497044834218137e-09,1.3999999904650684,4.940535627298641e-10,499.9999999730305,8.704632345556902e-09,2.6969362528544854e-08,3.0176376363638616e-10,2.393740772315287e-11,1.293958692435324e-10,2.0685007595266806e-10,0.0,0.0,12.0,0.0,1.0,3.974219785620016e-08,3.772552956536109e-08,3.705401720274115e-08,2.2632044097227194e-08,6.574976564547082e-10,5.69710299930932e-10,1.1459989770089173e-20,1.5618793800772016e-18,5.463682142639804e-18,7.604446791845588e-10,2.2534753433854405e-12,0.08,0.07200000000000001,0.000653654681925595,2.2956317453591416e-09
1.53,0.12239997875566416,0.10965588863055355,1.5172791780074785e-09,1.399999990299928,5.00791655681458e-10,499.9999999724526,8.849504549764586e-09,2.7547330418784727e-08,3.1063038764423343e-10,2.482844339332591e-11,1.3523170776247313e-10,2.14544312059918e-10,0.0,0.0,12.0,0.0,1.0,4.026563531643969e-08,3.823543502086954e-08,3.755937417404002e-08,2.300871182812026e-08,6.812490238556347e-10,5.90916948666916e-10,1.232903202671178e-20,1.6802831121619488e-18,5.789474263680403e-18,7.827885714398215e-10,2.3526047189561093e-12,0.08,0.07200000000000001,0.0006579353317833213,2.360254860624158e-09
1.54,0.12319997832643745,0.11036928746280142,1.5376488358106577e-09,1.3999999901330171,5.075752071908387e-10,499.99999997186643,8.995662655742219e-09,2.8133502108282944e-08,3.1968370557502074e-10,2.5745229235237145e-11,1.412821487830541e-10,2.224630855984809e-10,0.0,0.0,12.0,0.0,1.0,4.0792481469964435e-08,3.874875038933339e-08,3.8068140537170917e-08,2.338872290361375e-08,7.056652559556607e-10,6.127364514801725e-10,1.3256336567498188e-20,1.8066240341827258e-18,6.1318602966105925e-18,8.056029323712878e-10,2.4553092244280542e-12,0.08,0.07200000000000001,0.0006622157247768085,2.4262327949910685e-09
1.55,0.12399997789126034,0.11108264348687079,1.5581537954182919e-09,1.3999999899643252,5.144042121544241e-10,499.9999999712719,9.143106984370562e-09,2.8727932143038847e-08,3.2892600199809803e-10,2.6688284043970677e-11,1.475530698264212e-10,2.3061105165138867e-10,0.0,0.0,12.0,0.0,1.0,4.13227360094242e-08,3.926547536307271e-08,3.8580315909365126e-08,2.3772078157997606e-08,7.307593962703294e-10,6.351811556933082e-10,1.4245290104233197e-20,1.9413616536220364e-18,6.4915388874271675e-18,8.288935190934172e-10,2.5616885234723555e-12,0.08,0.07200000000000001,0.0006664958609212247,2.493584065418911e-09
1.56,0.1247999774500853,0.11179595670528937,1.578794044621374e-09,1.3999999897938404,5.212786654471389e-10,499.99999997066925,9.291837814791105e-09,2.9330674947740805e-08,3.383595683848845e-10,2.7658132141387454e-11,1.5405043998421457e-10,2.3899291810986216e-10,0.0,0.0,12.0,0.0,1.0,4.185639862749248e-08,3.9785609634417e-08,3.909589990624199e-08,2.4158778317039684e-08,7.565446331595389e-10,6.582635401662052e-10,1.5299445471008996e-20,2.0849776153024162e-18,6.8692318510563205e-18,8.52666106113876e-10,2.671844192588092e-12,0.08,0.07200000000000001,0.0006707757402317362,2.5623273004516838e-09
1.57,0.12559997700286454,0.11250922712058464,1.5995695712112751e-09,1.3999999896215527,5.281985619224153e-10,499.99999997005807,9.44185538440608e-09,2.994178482576619e-08,3.479867031088682e-10,2.8655303376125287e-11,1.607803199185688e-10,2.4761344567331114e-10,0.0,0.0,12.0,0.0,1.0,4.2393469016866486e-08,4.030915289570526e-08,3.961489214180885e-08,2.4548823997985726e-08,7.830343003003822e-10,6.819962152960233e-10,1.6422528231555545e-20,2.237976538130074e-18,7.265684732434775e-18,8.769264853335368e-10,2.785879739736911e-12,0.08,0.07200000000000001,0.0006750553627235078,2.632481239878666e-09
1.58,0.12639997654953877,0.1132224547352742,1.6204803631774244e-09,1.3999999894474258,5.351639519707728e-10,499.99999996943865,9.593170314437098e-09,3.0561294164023145e-08,3.5780697495075276e-10,2.968026448435041e-11,1.6776181573598875e-10,2.5647862997885047e-10,0.0,0.0,12.0,0.0,1.0,4.2933946870259625e-08,4.083610484426679e-08,4.013729639535465e-08,2.4942242816011914e-08,8.102356805065399e-10,7.063902894030854e-10,1.7618361997219846e-20,2.4010539120295895e-18,7.681549879404517e-18,9.016735700794845e-10,2.903914007334554e-12,0.08,0.07200000000000001,0.0006793347284116452,2.704062805959257e-09
1.59,0.12719997609006675,0.11393563955189073,1.641526408194624e-09,1.3999999892714627,5.421747974286906e-10,499.99999996881064,9.745776571248294e-09,3.118926995867368e-08,3.6782432019536826e-10,3.0733597105585775e-11,1.7499348312724892e-10,2.6559263574947673e-10,0.0,0.0,12.0,0.0,1.0,4.34778318804209e-08,4.136646516950334e-08,4.066310980461529e-08,2.5339019083664944e-08,8.381659832839743e-10,7.314596055075903e-10,1.8891079820969407e-20,2.574674358795999e-18,8.117683831631087e-18,9.269172797891376e-10,3.026046681438899e-12,0.08,0.07200000000000001,0.0006836138373113444,2.777092075106951e-09
1.6,0.1279999756244012,0.11464878157296174,1.6627076940395758e-09,1.3999999890936548,5.492310886443141e-10,499.9999999681741,9.8996734337071e-09,3.18257678912536e-08,3.7804127665099296e-10,3.181585315514867e-11,1.8248062206022698e-10,2.749602876213172e-10,0.0,0.0,12.0,0.0,1.0,4.4025123740119206e-08,4.1900233563384155e-08,4.11923316457016e-08,2.5739150926000113e-08,8.668394350464658e-10,7.572172991936287e-10,2.0244970239799668e-20,2.7594082931086222e-18,8.574912411114757e-18,9.526640097390146e-10,3.1523861956735133e-12,0.08,0.07200000000000001,0.0006878926894377705,2.851588260015818e-09
1.61,0.1287999751524934,0.11536188080101337,1.6840242085120167e-09,1.3999999889139896,5.563328223124355e-10,499.9999999675291,1.0054861333922153e-08,3.247084102382057e-08,3.884600753701645e-10,3.292758220768325e-11,1.9023010884996247e-10,2.8458659853470553e-10,0.0,0.0,12.0,0.0,1.0,4.457582214214628e-08,4.2437409718458844e-08,4.172496167072297e-08,2.6142639466499844e-08,8.962696982161118e-10,7.836764503372575e-10,2.1684513400874773e-20,2.955872096861241e-18,9.054073809395634e-18,9.789193821811643e-10,3.283044525772655e-12,0.08,0.07200000000000001,0.0006921712848060802,2.9275704619340567e-09
1.62,0.1295999746742944,0.1160749372385715,1.7054759394123565e-09,1.399999988732454,5.634799951891314e-10,499.9999999668754,1.0211340677795978e-08,3.3124542264648437e-08,3.9908295023035475e-10,3.4069339262344136e-11,1.9824893068211418e-10,2.94476635999433e-10,0.0,0.0,12.0,0.0,1.0,4.512992677931754e-08,4.2977993327293866e-08,4.2260999636385105e-08,2.6549485760510663e-08,9.264705680194476e-10,8.10850267917867e-10,2.3214397555454076e-20,3.164710725465249e-18,9.556032069873828e-18,1.00568902648646e-09,3.4181357041859852e-12,0.08,0.07200000000000001,0.000696449623431429,3.005057887017222e-09
1.63,0.13039997418975516,0.11678795088816175,1.7270628745416755e-09,1.3999999885490362,5.70672604091763e-10,499.99999996621295,1.0369111845024997e-08,3.3786924368227165e-08,4.099121379339692e-10,3.524168474279639e-11,2.0654418561296011e-10,3.0463552209474763e-10,0.0,0.0,12.0,0.0,1.0,4.568743734447206e-08,4.3521984082472606e-08,4.280044530399002e-08,2.6959690795243217e-08,9.574559726698757e-10,8.387520900181827e-10,2.483952687021296e-20,3.3865987480975618e-18,1.0081677649535843e-17,1.032978579144602e-09,3.5577758393190904e-12,0.08,0.07200000000000001,0.0007007277053289705,3.0840698458976218e-09
1.64,0.1311999736988264,0.11750092175230947,1.7487850017017278e-09,1.3999999883637229,5.779106458989764e-10,499.99999996554186,1.052817518909953e-08,3.4458039935262936e-08,4.209498780083481e-10,3.644518449721557e-11,2.1512308256939816e-10,3.1506843346935556e-10,0.0,0.0,12.0,0.0,1.0,4.624835353047259e-08,4.4069381676595295e-08,4.334329843943616e-08,2.7373255489772312e-08,9.892399735500626e-10,8.673953838242641e-10,2.6565029460721644e-20,3.6222414145747175e-18,1.0631927987714588e-17,1.0607936837641163e-09,3.702083134770547e-12,0.08,0.07200000000000001,0.0007050055305138569,3.164625753253725e-09
1.65,0.1319999732014588,0.11821384983353976,1.7706423086949375e-09,1.3999999881765017,5.851941175507016e-10,499.999999964862,1.068853103730378e-08,3.513794141267806e-08,4.3219841280576507e-10,3.768040979828765e-11,2.2399294134894488e-10,3.257806013414195e-10,0.0,0.0,12.0,0.0,1.0,4.681267503020557e-08,4.462018580227907e-08,4.388955881321824e-08,2.7790180695036843e-08,1.0218367653942988e-09,8.967937456255035e-10,2.8396265651337836e-20,3.8723757492283525e-18,1.1207728081909352e-17,1.089139991072353e-09,3.851177908565485e-12,0.08,0.07200000000000001,0.0007092830990012385,3.2467451273795532e-09
1.66,0.1327999726976026,0.11892673513437742,1.7926347833244009e-09,1.399999987987359,5.925230160481539e-10,499.9999999641733,1.0850179690715848e-08,3.582668109361104e-08,4.4365998750342824e-10,3.8947937343209046e-11,2.331611926197366e-10,3.367773114985596e-10,0.0,0.0,12.0,0.0,1.0,4.7380401536581016e-08,4.5174396152157894e-08,4.4439226200427316e-08,2.8210467193839826e-08,1.0552606764708282e-09,9.269609008146262e-10,3.0338836465810756e-20,4.137771672158271e-18,1.1810051070692527e-17,1.1180231589154887e-09,4.0051826123856916e-12,0.08,0.07200000000000001,0.0007135604108062646,3.3304475897540825e-09
