T,C1,C2,C3,C4,C5,I1,I2,I3,I4,I5,I6,INA,O,OB,V
18.559999,4.6958597e-09,3.4549379e-07,9.5323749e-06,0.00011690498,0.00053836341,3.3737218e-11,3.6348311e-08,1.468655e-05,0.0026374508,0.17761718,0.66606426,-14.840342,0.0020278639,0.050973359,-10.0
18.639999,4.6920681e-09,3.4521483e-07,9.5246787e-06,0.00011681057,0.00053792668,3.3742609e-11,3.6354134e-08,1.4688906e-05,0.0026378741,0.17764568,0.66617119,-14.802463,0.0020261968,0.050839741,-10.0
18.719999,4.6882889e-09,3.4493681e-07,9.5170089e-06,0.00011671647,0.0005374914,3.3747984e-11,3.6359939e-08,1.4691253e-05,0.002638296,0.17767408,0.66627771,-14.764708,0.0020245351,0.050706562,-10.0
18.799999,4.6845221e-09,3.446597e-07,9.5093628e-06,0.00011662267,0.00053705758,3.375334e-11,3.6365723e-08,1.4693594e-05,0.0026387163,0.17770241,0.66638392,-14.727077,0.002022879,0.050573822,-10.0
18.879999,4.6807678e-09,3.4438349e-07,9.5017422e-06,0.00011652918,0.00053662516,3.3758676e-11,3.6371492e-08,1.4695926e-05,0.0026391353,0.17773063,0.66648978,-14.689568,0.0020212282,0.050441515,-10.0
18.959999,4.6770254e-09,3.4410817e-07,9.494147e-06,0.000116436,0.00053619413,3.3763999e-11,3.6377237e-08,1.469825e-05,0.002639553,0.17775877,0.66659528,-14.652183,0.0020195828,0.050309639,-10.0
19.040001,4.6732955e-09,3.4383379e-07,9.4865763e-06,0.00011634312,0.00053576456,3.3769303e-11,3.6382968e-08,1.4700568e-05,0.0026399693,0.1777868,0.66670042,-14.61492,0.0020179427,0.0501782,-10.0
19.120001,4.6695781e-09,3.4356029e-07,9.4790303e-06,0.00011625055,0.00053533632,3.3774591e-11,3.6388677e-08,1.4702877e-05,0.0026403842,0.17781475,0.66680521,-14.577779,0.002016308,0.050047185,-10.0
19.200001,4.6658726e-09,3.4328767e-07,9.4715097e-06,0.00011615828,0.00053490954,3.3779861e-11,3.6394368e-08,1.4705179e-05,0.0026407978,0.17784262,0.66690969,-14.540759,0.0020146789,0.049916606,-10.0
19.280001,4.6621791e-09,3.4301596e-07,9.4640136e-06,0.00011606632,0.00053448416,3.378511e-11,3.6400042e-08,1.4707473e-05,0.0026412099,0.17787038,0.66701382,-14.503861,0.0020130549,0.049786452,-10.0
19.360001,4.658498e-09,3.4274512e-07,9.4565412e-06,0.00011597465,0.00053406018,3.3790346e-11,3.6405694e-08,1.470976e-05,0.0026416208,0.17789805,0.6671176,-14.467084,0.0020114363,0.049656723,-10.0
19.440001,4.654829e-09,3.424752e-07,9.4490943e-06,0.00011588328,0.00053363759,3.3795564e-11,3.6411329e-08,1.471204e-05,0.0026420304,0.17792563,0.66722101,-14.430428,0.002009823,0.049527418,-10.0
19.52,4.6511714e-09,3.4220614e-07,9.441671e-06,0.00011579222,0.00053321634,3.3800764e-11,3.6416946e-08,1.4714311e-05,0.0026424385,0.17795312,0.66732413,-14.393891,0.0020082151,0.049398538,-10.0
19.6,4.6475264e-09,3.4193798e-07,9.4342722e-06,0.00011570145,0.00053279649,3.3805948e-11,3.6422545e-08,1.4716576e-05,0.0026428453,0.17798053,0.66742688,-14.357474,0.0020066123,0.049270082,-10.0
19.68,4.6438933e-09,3.4167067e-07,9.426898e-06,0.00011561097,0.00053237804,3.3811114e-11,3.6428126e-08,1.4718833e-05,0.0026432509,0.17800786,0.66752934,-14.321177,0.0020050148,0.049142044,-10.0
19.76,4.6402717e-09,3.4140425e-07,9.4195475e-06,0.0001155208,0.00053196092,3.3816266e-11,3.643369e-08,1.4721082e-05,0.0026436551,0.17803508,0.66763139,-14.284998,0.0020034225,0.049014427,-10.0
19.84,4.6366622e-09,3.411387e-07,9.4122215e-06,0.00011543092,0.0005315452,3.3821397e-11,3.6439232e-08,1.4723325e-05,0.0026440579,0.17806222,0.66773319,-14.248938,0.0020018355,0.048887227,-10.0
19.92,4.6330646e-09,3.4087404e-07,9.4049192e-06,0.00011534134,0.00053113082,3.3826515e-11,3.6444757e-08,1.472556e-05,0.0026444595,0.17808926,0.66783458,-14.212996,0.0020002536,0.048760444,-10.0
20.0,4.629479e-09,3.4061023e-07,9.3976405e-06,0.00011525205,0.00053071784,3.3831611e-11,3.6450263e-08,1.4727787e-05,0.0026448597,0.17811622,0.66793567,-14.177172,0.0019986769,0.048634078,-10.0
20.08,4.6259045e-09,3.403473e-07,9.3903864e-06,0.00011516305,0.00053030619,3.3836694e-11,3.6455756e-08,1.4730007e-05,0.0026452586,0.17814308,0.66803646,-14.141464,0.0019971053,0.048508126,-10.0
20.16,4.6223421e-09,3.4008519e-07,9.383155e-06,0.00011507434,0.00052989589,3.3841763e-11,3.6461227e-08,1.4732221e-05,0.002645656,0.17816986,0.66813689,-14.105874,0.0019955391,0.048382584,-10.0
20.24,4.6187916e-09,3.3982397e-07,9.3759481e-06,0.00011498592,0.00052948692,3.3846811e-11,3.646668e-08,1.4734426e-05,0.0026460525,0.17819656,0.66823697,-14.070401,0.0019939777,0.048257455,-10.0
20.32,4.6152526e-09,3.395636e-07,9.3687649e-06,0.0001148978,0.00052907929,3.3851845e-11,3.6472116e-08,1.4736625e-05,0.0026464474,0.17822316,0.66833675,-14.035044,0.0019924217,0.048132733,-10.0
20.4,4.6117248e-09,3.3930408e-07,9.3616054e-06,0.00011480995,0.000528673,3.3856858e-11,3.6477534e-08,1.4738816e-05,0.0026468411,0.17824969,0.66843623,-13.999803,0.0019908706,0.048008423,-10.0
20.48,4.6082089e-09,3.3904541e-07,9.3544686e-06,0.00011472241,0.00052826805,3.3861858e-11,3.6482934e-08,1.4741e-05,0.0026472334,0.17827612,0.66853535,-13.964676,0.0019893248,0.04788452,-10.0
20.559999,4.6047046e-09,3.387876e-07,9.3473554e-06,0.00011463514,0.00052786438,3.3866843e-11,3.6488316e-08,1.4743177e-05,0.0026476246,0.17830247,0.66863412,-13.929666,0.0019877837,0.047761019,-10.0
20.639999,4.6012114e-09,3.3853064e-07,9.3402659e-06,0.00011454817,0.00052746211,3.3871812e-11,3.6493681e-08,1.4745347e-05,0.0026480146,0.17832872,0.66873258,-13.894769,0.001986248,0.047637928,-10.0
20.719999,4.5977298e-09,3.382745e-07,9.3331992e-06,0.00011446147,0.00052706106,3.3876763e-11,3.6499028e-08,1.474751e-05,0.0026484032,0.1783549,0.66883075,-13.859987,0.0019847171,0.047515236,-10.0
20.799999,4.5942596e-09,3.3801922e-07,9.326156e-06,0.00011437506,0.0005266614,3.3881696e-11,3.6504357e-08,1.4749666e-05,0.0026487904,0.17838098,0.66892856,-13.825319,0.0019831914,0.047392949,-10.0
20.879999,4.5908011e-09,3.3776476e-07,9.3191356e-06,0.00011428894,0.00052626303,3.3886616e-11,3.6509668e-08,1.4751814e-05,0.0026491764,0.17840698,0.66902608,-13.790765,0.0019816705,0.047271058,-10.0
20.959999,4.5873536e-09,3.3751112e-07,9.312138e-06,0.0001142031,0.00052586599,3.3891518e-11,3.6514965e-08,1.4753956e-05,0.0026495613,0.17843291,0.66912329,-13.756323,0.0019801548,0.047149573,-10.0
21.040001,4.5839172e-09,3.3725834e-07,9.305164e-06,0.00011411753,0.00052547018,3.3896403e-11,3.6520241e-08,1.475609e-05,0.0026499447,0.17845874,0.66922015,-13.721994,0.0019786439,0.047028478,-10.0
21.120001,4.5804924e-09,3.3700638e-07,9.2982118e-06,0.00011403225,0.00052507571,3.3901274e-11,3.6525503e-08,1.4758218e-05,0.0026503268,0.17848448,0.66931671,-13.687778,0.001977138,0.046907786,-10.0
21.200001,4.5770787e-09,3.3675522e-07,9.2912833e-06,0.00011394724,0.00052468257,3.3906128e-11,3.6530746e-08,1.4760339e-05,0.002650708,0.17851014,0.66941297,-13.653675,0.0019756372,0.046787485,-10.0
21.280001,4.5736765e-09,3.3650491e-07,9.2843775e-06,0.00011386252,0.00052429066,3.3910968e-11,3.6535972e-08,1.4762452e-05,0.0026510877,0.17853573,0.66950887,-13.619682,0.001974141,0.046667583,-10.0
21.360001,4.570285e-09,3.3625543e-07,9.2774935e-06,0.00011377807,0.00052390003,3.391579e-11,3.6541181e-08,1.4764559e-05,0.0026514661,0.17856123,0.66960448,-13.585801,0.0019726499,0.046548069,-10.0
21.440001,4.5669046e-09,3.3600674e-07,9.2706332e-06,0.0001136939,0.00052351074,3.3920595e-11,3.6546371e-08,1.4766659e-05,0.0026518435,0.17858663,0.66969979,-13.552032,0.0019711636,0.046428949,-10.0
21.52,4.5635358e-09,3.3575887e-07,9.2637947e-06,0.00011361,0.00052312267,3.3925387e-11,3.6551548e-08,1.4768751e-05,0.0026522195,0.17861196,0.6697948,-13.518373,0.0019696823,0.04631022,-10.0
21.6,4.5601776e-09,3.3551183e-07,9.256978e-06,0.00011352639,0.00052273588,3.3930161e-11,3.6556703e-08,1.4770838e-05,0.0026525944,0.17863721,0.66988945,-13.484823,0.0019682057,0.046191879,-10.0
21.68,4.5568305e-09,3.3526558e-07,9.2501841e-06,0.00011344304,0.00052235037,3.3934921e-11,3.6561843e-08,1.4772917e-05,0.0026529678,0.17866237,0.6699838,-13.451384,0.001966734,0.046073925,-10.0
21.76,4.553494e-09,3.3502013e-07,9.2434129e-06,0.00011335997,0.00052196614,3.3939667e-11,3.656697e-08,1.477499e-05,0.0026533401,0.17868745,0.67007786,-13.418055,0.0019652671,0.045956355,-10.0
21.84,4.5501691e-09,3.3477551e-07,9.2366636e-06,0.00011327716,0.00052158313,3.3944396e-11,3.6572075e-08,1.4777055e-05,0.0026537112,0.17871246,0.67017162,-13.384834,0.0019638052,0.045839172,-10.0
21.92,4.5468544e-09,3.3453168e-07,9.2299369e-06,0.00011319463,0.00052120141,3.3949107e-11,3.6577166e-08,1.4779114e-05,0.0026540812,0.17873737,0.67026502,-13.351722,0.0019623479,0.045722373,-10.0
22.0,4.5435513e-09,3.3428864e-07,9.2232312e-06,0.00011311238,0.0005208209,3.3953805e-11,3.6582239e-08,1.4781166e-05,0.00265445,0.17876221,0.67035818,-13.318719,0.0019608953,0.045605958,-10.0
22.08,4.5402584e-09,3.340464e-07,9.2165483e-06,0.00011303039,0.00052044168,3.3958489e-11,3.6587299e-08,1.4783212e-05,0.0026548174,0.17878696,0.67045099,-13.285824,0.0019594475,0.045489922,-10.0
22.16,4.5369766e-09,3.3380496e-07,9.2098871e-06,0.00011294866,0.00052006368,3.3963155e-11,3.659234e-08,1.4785251e-05,0.0026551837,0.17881164,0.67054355,-13.253036,0.0019580044,0.045374271,-10.0
22.24,4.5337054e-09,3.3356432e-07,9.2032478e-06,0.00011286721,0.0005196869,3.3967808e-11,3.6597363e-08,1.4787282e-05,0.0026555487,0.17883623,0.67063576,-13.220357,0.0019565662,0.045258991,-10.0
22.32,4.5304449e-09,3.3332444e-07,9.1966294e-06,0.00011278602,0.0005193114,3.3972443e-11,3.6602369e-08,1.4789308e-05,0.0026559127,0.17886074,0.67072767,-13.187784,0.0019551327,0.045144096,-10.0
22.4,4.5271955e-09,3.3308535e-07,9.1900338e-06,0.0001127051,0.00051893713,3.3977064e-11,3.6607361e-08,1.4791327e-05,0.0026562754,0.17888516,0.67081928,-13.155317,0.0019537038,0.045029573,-10.0
22.48,4.5239563e-09,3.3284707e-07,9.183459e-06,0.00011262445,0.00051856402,3.3981672e-11,3.6612334e-08,1.4793339e-05,0.002656637,0.17890953,0.6709106,-13.122957,0.0019522796,0.044915427,-10.0
22.559999,4.5207278e-09,3.3260955e-07,9.1769061e-06,0.00011254405,0.00051819219,3.3986262e-11,3.6617294e-08,1.4795344e-05,0.0026569972,0.17893378,0.67100161,-13.090704,0.00195086,0.044801652,-10.0
22.639999,4.5175099e-09,3.3237282e-07,9.1703751e-06,0.00011246392,0.00051782158,3.3990838e-11,3.6622236e-08,1.4797343e-05,0.0026573564,0.17895798,0.67109233,-13.058556,0.0019494451,0.044688255,-10.0
22.719999,4.5143023e-09,3.3213684e-07,9.1638649e-06,0.00011238406,0.00051745214,3.3995397e-11,3.6627164e-08,1.4799336e-05,0.0026577143,0.17898209,0.67118275,-13.026513,0.0019480349,0.044575226,-10.0
22.799999,4.5111057e-09,3.3190165e-07,9.1573756e-06,0.00011230446,0.00051708391,3.3999945e-11,3.6632073e-08,1.4801322e-05,0.0026580712,0.17900613,0.67127287,-12.994575,0.0019466293,0.044462565,-10.0
22.879999,4.5079194e-09,3.3166725e-07,9.1509082e-06,0.00011222511,0.00051671691,3.4004476e-11,3.6636969e-08,1.4803301e-05,0.0026584268,0.17903009,0.6713627,-12.962742,0.0019452282,0.044350278,-10.0
22.959999,4.5047432e-09,3.314336e-07,9.1444626e-06,0.00011214603,0.00051635114,3.4008994e-11,3.6641847e-08,1.4805274e-05,0.0026587811,0.17905396,0.67145222,-12.931012,0.0019438318,0.044238355,-10.0
23.040001,4.5015778e-09,3.3120071e-07,9.1380371e-06,0.0001120672,0.00051598652,3.4013493e-11,3.6646707e-08,1.480724e-05,0.0026591346,0.17907776,0.67154151,-12.899387,0.0019424399,0.044126801,-10.0
23.120001,4.4984225e-09,3.3096859e-07,9.1316333e-06,0.00011198864,0.00051562313,3.4017979e-11,3.6651553e-08,1.48092e-05,0.0026594866,0.17910148,0.67163044,-12.867866,0.0019410526,0.044015609,-10.0
23.200001,4.4952775e-09,3.3073721e-07,9.1252496e-06,0.00011191033,0.00051526091,3.4022452e-11,3.6656385e-08,1.4811154e-05,0.0026598377,0.17912512,0.67171913,-12.836448,0.0019396698,0.043904785,-10.0
23.280001,4.4921431e-09,3.3050662e-07,9.1188876e-06,0.00011183228,0.0005148999,3.402691e-11,3.6661199e-08,1.4813101e-05,0.0026601874,0.17914869,0.67180747,-12.805132,0.0019382916,0.043794323,-10.0
23.360001,4.4890189e-09,3.3027678e-07,9.1125457e-06,0.00011175447,0.00051454006,3.4031354e-11,3.6665995e-08,1.4815042e-05,0.0026605362,0.17917217,0.67189556,-12.773919,0.0019369179,0.043684222,-10.0
23.440001,4.485905e-09,3.3004767e-07,9.1062257e-06,0.00011167693,0.00051418139,3.4035781e-11,3.667078e-08,1.4816977e-05,0.0026608838,0.17919558,0.67198336,-12.742808,0.0019355487,0.043574482,-10.0
23.52,4.4828008e-09,3.2981933e-07,9.0999256e-06,0.00011159965,0.00051382388,3.4040194e-11,3.6675548e-08,1.4818905e-05,0.0026612303,0.17921892,0.67207086,-12.7118,0.001934184,0.0434651,-10.0
23.6,4.4797073e-09,3.2959173e-07,9.0936464e-06,0.00011152261,0.00051346759,3.4044594e-11,3.6680298e-08,1.4820826e-05,0.0026615756,0.17924218,0.67215806,-12.680893,0.0019328237,0.04335608,-10.0
23.68,4.476624e-09,3.2936487e-07,9.0873873e-06,0.00011144583,0.00051311241,3.4048979e-11,3.6685034e-08,1.4822743e-05,0.0026619197,0.17926537,0.67224503,-12.650087,0.0019314679,0.043247413,-10.0
23.76,4.4735504e-09,3.2913877e-07,9.0811491e-06,0.0001113693,0.00051275844,3.405335e-11,3.6689755e-08,1.4824652e-05,0.0026622626,0.17928846,0.67233163,-12.619382,0.0019301166,0.043139104,-10.0
23.84,4.4704871e-09,3.2891339e-07,9.0749318e-06,0.00011129302,0.00051240559,3.4057705e-11,3.6694459e-08,1.4826554e-05,0.0026626044,0.1793115,0.672418,-12.588778,0.0019287696,0.043031152,-10.0
23.92,4.4674335e-09,3.2868877e-07,9.0687336e-06,0.00011121698,0.0005120539,3.4062048e-11,3.6699149e-08,1.4828452e-05,0.0026629453,0.17933445,0.67250407,-12.558273,0.0019274271,0.042923551,-10.0
24.0,4.4643902e-09,3.2846486e-07,9.0625572e-06,0.00011114121,0.00051170337,3.4066375e-11,3.6703824e-08,1.4830342e-05,0.002663285,0.17935733,0.6725899,-12.527869,0.0019260889,0.0428163,-10.0
24.08,4.4613571e-09,3.282417e-07,9.0563999e-06,0.00011106567,0.00051135401,3.4070691e-11,3.6708482e-08,1.4832226e-05,0.0026636235,0.17938013,0.67267543,-12.497564,0.0019247552,0.042709403,-10.0
24.16,4.4583333e-09,3.2801927e-07,9.0502635e-06,0.00011099038,0.00051100581,3.4074989e-11,3.6713125e-08,1.4834104e-05,0.0026639609,0.17940286,0.67276067,-12.46736,0.0019234258,0.042602859,-10.0
24.24,4.4553201e-09,3.2779758e-07,9.0441463e-06,0.00011091535,0.00051065872,3.4079274e-11,3.6717754e-08,1.4835977e-05,0.0026642974,0.17942552,0.6728456,-12.437253,0.0019221008,0.042496659,-10.0
24.32,4.4523163e-09,3.275766e-07,9.0380499e-06,0.00011084055,0.00051031273,3.4083545e-11,3.6722369e-08,1.4837842e-05,0.0026646326,0.1794481,0.6729303,-12.407246,0.0019207802,0.042390808,-10.0
24.4,4.4493222e-09,3.2735636e-07,9.0319736e-06,0.000110766,0.00050996791,3.4087802e-11,3.6726966e-08,1.4839702e-05,0.0026649667,0.1794706,0.6730147,-12.377336,0.0019194637,0.042285308,-10.0
24.48,4.4463384e-09,3.271368e-07,9.0259164e-06,0.0001106917,0.00050962425,3.4092045e-11,3.6731549e-08,1.4841556e-05,0.0026652997,0.17949304,0.6730988,-12.347524,0.0019181517,0.042180147,-10.0
24.559999,4.4433643e-09,3.2691801e-07,9.0198801e-06,0.00011061764,0.00050928164,3.4096274e-11,3.6736118e-08,1.4843404e-05,0.0026656317,0.17951541,0.67318267,-12.31781,0.0019168439,0.042075336,-10.0
24.639999,4.4403996e-09,3.266999e-07,9.0138628e-06,0.00011054382,0.0005089402,3.410049e-11,3.6740669e-08,1.4845245e-05,0.0026659626,0.17953768,0.67326623,-12.288194,0.0019155405,0.041970864,-10.0
24.719999,4.4374451e-09,3.2648254e-07,9.0078656e-06,0.00011047024,0.00050859991,3.4104691e-11,3.674521e-08,1.4847081e-05,0.0026662922,0.1795599,0.67334956,-12.258675,0.0019142414,0.041866738,-10.0
24.799999,4.4344999e-09,3.2626588e-07,9.0018875e-06,0.0001103969,0.00050826068,3.4108882e-11,3.6749732e-08,1.484891e-05,0.002666621,0.17958204,0.67343259,-12.229251,0.0019129463,0.041762952,-10.0
24.879999,4.4315644e-09,3.260499e-07,8.9959294e-06,0.00011032381,0.00050792261,3.4113056e-11,3.6754241e-08,1.4850734e-05,0.0026669486,0.17960411,0.67351532,-12.199924,0.0019116557,0.041659504,-10.0
24.959999,4.4286383e-09,3.2583466e-07,8.9899904e-06,0.00011025096,0.00050758559,3.4117216e-11,3.6758735e-08,1.4852551e-05,0.0026672753,0.17962611,0.67359781,-12.170694,0.0019103693,0.041556396,-10.0
25.040001,4.425722e-09,3.2562011e-07,8.9840714e-06,0.00011017833,0.00050724973,3.4121362e-11,3.6763215e-08,1.4854363e-05,0.0026676008,0.17964803,0.67368001,-12.14156,0.0019090869,0.041453626,-10.0
25.120001,4.4228154e-09,3.2540626e-07,8.9781715e-06,0.00011010596,0.00050691492,3.4125498e-11,3.6767677e-08,1.4856168e-05,0.0026679251,0.17966989,0.67376196,-12.11252,0.0019078089,0.041351192,-10.0
25.200001,4.4199182e-09,3.2519313e-07,8.9722917e-06,0.00011003381,0.00050658121,3.4129616e-11,3.6772128e-08,1.4857968e-05,0.0026682485,0.17969166,0.67384362,-12.083576,0.001906535,0.041249096,-10.0
25.280001,4.4170307e-09,3.2498068e-07,8.96643e-06,0.00010996191,0.00050624862,3.4133724e-11,3.6776562e-08,1.4859762e-05,0.0026685707,0.17971337,0.67392504,-12.054727,0.0019052654,0.041147333,-10.0
25.360001,4.4141522e-09,3.2476893e-07,8.9605883e-06,0.00010989024,0.00050591712,3.4137818e-11,3.6780982e-08,1.486155e-05,0.002668892,0.179735,0.67400622,-12.025972,0.0019039998,0.0410459,-10.0
25.440001,4.4112833e-09,3.2455787e-07,8.9547648e-06,0.0001098188,0.00050558668,3.4141894e-11,3.6785391e-08,1.4863333e-05,0.0026692122,0.17975658,0.67408711,-11.997312,0.0019027385,0.040944804,-10.0
25.52,4.4084243e-09,3.243475e-07,8.9489613e-06,0.0001097476,0.00050525734,3.414596e-11,3.6789782e-08,1.4865109e-05,0.0026695314,0.17977807,0.67416769,-11.968745,0.0019014812,0.040844038,-10.0
25.6,4.4055741e-09,3.2413783e-07,8.943176e-06,0.00010967664,0.00050492911,3.4150016e-11,3.6794159e-08,1.486688e-05,0.0026698494,0.1797995,0.67424804,-11.940271,0.001900228,0.040743601,-10.0
25.68,4.4027333e-09,3.2392884e-07,8.9374107e-06,0.0001096059,0.00050460192,3.4154055e-11,3.6798522e-08,1.4868644e-05,0.0026701665,0.17982085,0.67432815,-11.911892,0.001898979,0.040643491,-10.0
25.76,4.3999018e-09,3.2372054e-07,8.9316636e-06,0.00010953539,0.00050427578,3.4158079e-11,3.680287e-08,1.4870403e-05,0.0026704825,0.17984214,0.67440796,-11.883605,0.001897734,0.040543713,-10.0
25.84,4.3970796e-09,3.2351292e-07,8.9259356e-06,0.00010946512,0.00050395075,3.4162093e-11,3.6807204e-08,1.4872156e-05,0.0026707975,0.17986336,0.67448753,-11.855411,0.0018964931,0.040444259,-10.0
25.92,4.3942667e-09,3.2330598e-07,8.9202258e-06,0.00010939508,0.00050362677,3.4166094e-11,3.6811524e-08,1.4873904e-05,0.0026711114,0.17988451,0.67456681,-11.827309,0.0018952563,0.040345132,-10.0
26.0,4.3914632e-09,3.2309973e-07,8.9145351e-06,0.00010932526,0.00050330383,3.417008e-11,3.681583e-08,1.4875645e-05,0.0026714243,0.17990558,0.67464584,-11.799298,0.0018940236,0.04024633,-10.0
26.08,4.3886685e-09,3.2289412e-07,8.9088635e-06,0.00010925568,0.000502982,3.4174056e-11,3.6820122e-08,1.4877381e-05,0.0026717363,0.17992659,0.67472464,-11.77138,0.0018927949,0.040147848,-10.0
26.16,4.3858832e-09,3.226892e-07,8.9032101e-06,0.00010918632,0.00050266116,3.4178015e-11,3.68244e-08,1.4879111e-05,0.0026720471,0.17994753,0.67480314,-11.743554,0.0018915702,0.040049694,-10.0
26.24,4.3831072e-09,3.2248496e-07,8.8975748e-06,0.00010911719,0.00050234143,3.4181963e-11,3.6828666e-08,1.4880836e-05,0.002672357,0.1799684,0.67488146,-11.715818,0.0018903496,0.039951857,-10.0
26.32,4.3803401e-09,3.2228141e-07,8.8919587e-06,0.00010904828,0.00050202274,3.4185897e-11,3.6832915e-08,1.4882555e-05,0.0026726658,0.1799892,0.67495942,-11.688173,0.0018891329,0.039854344,-10.0
26.4,4.3775819e-09,3.2207851e-07,8.8863608e-06,0.00010897961,0.00050170504,3.4189821e-11,3.683715e-08,1.4884268e-05,0.0026729736,0.18000995,0.67503721,-11.66062,0.0018879202,0.039757151,-10.0
26.48,4.3748329e-09,3.2187626e-07,8.880781e-06,0.00010891115,0.00050138845,3.4193731e-11,3.6841374e-08,1.4885976e-05,0.0026732804,0.18003061,0.67511469,-11.633156,0.0018867115,0.039660271,-10.0
26.559999,4.3720929e-09,3.2167466e-07,8.8752195e-06,0.00010884293,0.00050107285,3.4197627e-11,3.6845581e-08,1.4887678e-05,0.0026735861,0.18005121,0.67519194,-11.605782,0.0018855067,0.039563715,-10.0
26.639999,4.3693618e-09,3.2147375e-07,8.8696761e-06,0.00010877492,0.00050075829,3.420151e-11,3.6849777e-08,1.4889375e-05,0.0026738909,0.18007174,0.67526895,-11.578498,0.0018843058,0.039467469,-10.0
26.719999,4.3666399e-09,3.2127349e-07,8.8641509e-06,0.00010870714,0.00050044479,3.4205382e-11,3.6853958e-08,1.4891066e-05,0.0026741948,0.1800922,0.67534566,-11.551303,0.001883109,0.039371543,-10.0
26.799999,4.3639266e-09,3.2107388e-07,8.8586439e-06,0.00010863958,0.00050013227,3.420924e-11,3.6858125e-08,1.4892751e-05,0.0026744977,0.1801126,0.67542219,-11.524197,0.0018819161,0.039275929,-10.0
26.879999,4.3612225e-09,3.2087493e-07,8.8531551e-06,0.00010857224,0.0004998208,3.4213084e-11,3.6862279e-08,1.4894431e-05,0.0026747994,0.18013293,0.67549843,-11.49718,0.001880727,0.039180629,-10.0
26.959999,4.3585269e-09,3.2067663e-07,8.8476836e-06,0.00010850512,0.00049951032,3.4216917e-11,3.6866417e-08,1.4896105e-05,0.0026751002,0.18015319,0.67557442,-11.470251,0.0018795418,0.039085642,-10.0
27.040001,4.3558401e-09,3.2047899e-07,8.8422312e-06,0.00010843822,0.00049920089,3.4220737e-11,3.6870546e-08,1.4897774e-05,0.0026754001,0.1801734,0.67565012,-11.443411,0.0018783605,0.038990963,-10.0
27.120001,4.3531623e-09,3.2028197e-07,8.8367951e-06,0.00010837154,0.00049889251,3.4224547e-11,3.6874656e-08,1.4899438e-05,0.0026756991,0.18019353,0.67572564,-11.416658,0.0018771831,0.038896598,-10.0
27.200001,4.3504933e-09,3.2008563e-07,8.8313782e-06,0.00010830508,0.00049858505,3.4228342e-11,3.6878756e-08,1.4901096e-05,0.0026759969,0.18021359,0.67580086,-11.389994,0.0018760096,0.038802538,-10.0
27.280001,4.3478332e-09,3.1988989e-07,8.8259785e-06,0.00010823883,0.00049827865,3.4232124e-11,3.6882842e-08,1.4902748e-05,0.0026762937,0.18023358,0.6758759,-11.363417,0.0018748399,0.038708791,-10.0
27.360001,4.3451815e-09,3.1969483e-07,8.8205961e-06,0.00010817281,0.00049797323,3.4235895e-11,3.6886913e-08,1.4904395e-05,0.0026765896,0.18025352,0.67595065,-11.336926,0.001873674,0.038615346,-10.0
27.440001,4.3425388e-09,3.195004e-07,8.8152319e-06,0.000108107,0.00049766887,3.4239653e-11,3.6890974e-08,1.4906038e-05,0.0026768846,0.1802734,0.67602515,-11.310522,0.0018725119,0.03852221,-10.0
27.52,4.3399044e-09,3.1930659e-07,8.809885e-06,0.0001080414,0.00049736543,3.42434e-11,3.689502e-08,1.4907674e-05,0.0026771787,0.1802932,0.67609942,-11.284205,0.0018713537,0.038429379,-10.0
27.6,4.337279e-09,3.1911344e-07,8.8045563e-06,0.00010797603,0.00049706304,3.4247133e-11,3.6899053e-08,1.4909305e-05,0.0026774718,0.18031293,0.67617345,-11.257975,0.0018701992,0.038336851,-10.0
27.68,4.334662e-09,3.1892091e-07,8.7992439e-06,0.00010791086,0.00049676164,3.4250856e-11,3.6903071e-08,1.4910931e-05,0.0026777638,0.18033262,0.67624718,-11.231829,0.0018690486,0.038244627,-10.0
27.76,4.3320534e-09,3.1872901e-07,8.7939497e-06,0.0001078459,0.00049646117,3.4254564e-11,3.6907078e-08,1.4912551e-05,0.0026780551,0.18035223,0.67632073,-11.20577,0.0018679017,0.038152706,-10.0
27.84,4.3294532e-09,3.1853773e-07,8.7886729e-06,0.00010778117,0.00049616175,3.4258263e-11,3.6911072e-08,1.4914166e-05,0.0026783452,0.18037176,0.67639405,-11.179796,0.0018667585,0.038061082,-10.0
27.92,4.326862e-09,3.1834711e-07,8.7834133e-06,0.00010771664,0.00049586326,3.4261947e-11,3.6915051e-08,1.4915776e-05,0.0026786344,0.18039125,0.67646712,-11.153907,0.0018656191,0.037969764,-10.0
28.0,4.3242792e-09,3.1815708e-07,8.7781709e-06,0.00010765233,0.00049556576,3.4265618e-11,3.6919019e-08,1.491738e-05,0.0026789226,0.18041067,0.6765399,-11.128102,0.0018644835,0.037878741,-10.0
28.08,4.3217048e-09,3.1796768e-07,8.772945e-06,0.00010758822,0.00049526925,3.4269282e-11,3.6922973e-08,1.491898e-05,0.0026792099,0.18043002,0.6766125,-11.102383,0.0018633514,0.037788019,-10.0
28.16,4.3191388e-09,3.177789e-07,8.7677372e-06,0.00010752432,0.00049497373,3.4272928e-11,3.6926913e-08,1.4920573e-05,0.0026794963,0.18044931,0.67668486,-11.076748,0.0018622233,0.037697591,-10.0
