T,H,KO,N,NAI,V
4150.0,0.97499603,4.0516648,0.075634584,15.844071,-66.114891
4160.0,0.97499812,4.051548,0.075631179,15.844755,-66.115456
4170.0,0.97500014,4.0514321,0.075627796,15.84544,-66.11602
4180.0,0.97500223,4.0513182,0.075624444,15.846124,-66.116585
4190.0,0.97500426,4.0512052,0.075621113,15.846808,-66.117142
4200.0,0.97500622,4.0510936,0.075617805,15.847492,-66.117691
4210.0,0.97500825,4.0509839,0.075614527,15.848177,-66.11824
4220.0,0.97501022,4.0508752,0.075611271,15.848861,-66.118782
4230.0,0.97501218,4.0507679,0.07560803,15.849545,-66.119324
4240.0,0.97501415,4.050662,0.075604819,15.850228,-66.119858
4250.0,0.97501612,4.0505571,0.07560163,15.850912,-66.120392
4260.0,0.97501802,4.0504537,0.075598463,15.851596,-66.120918
4270.0,0.97501993,4.0503516,0.075595319,15.85228,-66.121445
4280.0,0.97502184,4.0502505,0.075592197,15.852963,-66.121971
4290.0,0.97502375,4.0501509,0.075589091,15.853647,-66.12249
4300.0,0.97502559,4.0500522,0.075586006,15.854331,-66.123001
4310.0,0.97502744,4.0499549,0.075582951,15.855015,-66.123512
4320.0,0.97502935,4.0498586,0.075579904,15.855699,-66.124023
4330.0,0.97503114,4.0497637,0.075576887,15.856381,-66.124527
4340.0,0.97503299,4.0496697,0.075573884,15.857065,-66.125031
4350.0,0.97503477,4.0495768,0.075570896,15.857748,-66.125526
4360.0,0.97503662,4.0494852,0.075567931,15.858432,-66.126022
4370.0,0.97503841,4.0493946,0.075564988,15.859115,-66.126511
4380.0,0.9750402,4.049305,0.07556206,15.859798,-66.127007
4390.0,0.97504193,4.0492163,0.075559147,15.860481,-66.127487
4400.0,0.97504371,4.049129,0.075556256,15.861164,-66.127975
4410.0,0.97504544,4.0490422,0.07555338,15.861847,-66.128456
4420.0,0.97504717,4.0489569,0.075550526,15.86253,-66.128929
4430.0,0.9750489,4.048872,0.07554768,15.863213,-66.129402
4440.0,0.97505063,4.0487885,0.075544856,15.863895,-66.129875
4450.0,0.97505236,4.0487056,0.075542048,15.864578,-66.130348
4460.0,0.97505403,4.048624,0.075539261,15.865261,-66.130814
4470.0,0.97505575,4.048543,0.075536482,15.865944,-66.131279
4480.0,0.97505742,4.0484629,0.075533725,15.866626,-66.131737
4490.0,0.97505909,4.0483842,0.075530976,15.867309,-66.132195
4500.0,0.97506076,4.048306,0.075528249,15.86799,-66.132652
4510.0,0.97506237,4.0482283,0.07552553,15.868673,-66.13311
4520.0,0.97506404,4.048152,0.075522833,15.869355,-66.13356
4530.0,0.97506565,4.0480762,0.075520143,15.870038,-66.13401
4540.0,0.97506732,4.0480013,0.075517476,15.87072,-66.134453
4550.0,0.97506893,4.0479274,0.075514816,15.871402,-66.134903
4560.0,0.97507054,4.0478539,0.075512171,15.872084,-66.135345
4570.0,0.97507215,4.0477815,0.075509541,15.872766,-66.13578
4580.0,0.9750737,4.0477095,0.075506926,15.873447,-66.136223
4590.0,0.9750753,4.0476384,0.075504318,15.874129,-66.136658
4600.0,0.97507685,4.0475683,0.075501725,15.874811,-66.137093
4610.0,0.97507846,4.0474987,0.075499147,15.875493,-66.13752
4620.0,0.97508001,4.04743,0.075496584,15.876175,-66.137947
4630.0,0.97508156,4.0473619,0.075494029,15.876856,-66.138374
4640.0,0.97508311,4.0472946,0.075491488,15.877538,-66.138802
4650.0,0.97508466,4.0472279,0.075488955,15.878219,-66.139229
4660.0,0.97508615,4.0471616,0.075486436,15.878901,-66.139648
4670.0,0.9750877,4.0470963,0.075483933,15.879581,-66.140068
4680.0,0.97508919,4.0470314,0.075481437,15.880262,-66.140488
4690.0,0.97509074,4.046967,0.075478956,15.880944,-66.1409
4700.0,0.97509223,4.0469036,0.075476483,15.881625,-66.141312
4710.0,0.97509372,4.0468407,0.075474016,15.882306,-66.141724
4720.0,0.97509521,4.0467787,0.075471565,15.882987,-66.142136
4730.0,0.9750967,4.0467172,0.075469121,15.883668,-66.142548
4740.0,0.97509819,4.0466561,0.075466692,15.884349,-66.142952
4750.0,0.97509962,4.0465956,0.075464271,15.885029,-66.143356
4760.0,0.97510111,4.0465355,0.075461864,15.88571,-66.143761
4770.0,0.97510254,4.0464764,0.075459465,15.886391,-66.144165
4780.0,0.97510403,4.0464172,0.075457074,15.887071,-66.144562
4790.0,0.97510546,4.0463591,0.07545469,15.887752,-66.144958
4800.0,0.97510689,4.0463014,0.07545232,15.888432,-66.145355
4810.0,0.97510833,4.0462441,0.075449958,15.889112,-66.145752
4820.0,0.97510976,4.0461874,0.075447604,15.889792,-66.146149
4830.0,0.97511119,4.0461311,0.075445257,15.890472,-66.146538
4840.0,0.97511262,4.0460758,0.075442918,15.891152,-66.146927
4850.0,0.97511405,4.0460205,0.075440593,15.891833,-66.147324
4860.0,0.97511542,4.0459657,0.075438276,15.892513,-66.147705
4870.0,0.97511685,4.0459118,0.075435966,15.893192,-66.148094
4880.0,0.97511822,4.0458579,0.075433664,15.893872,-66.148483
4890.0,0.97511965,4.0458045,0.075431369,15.894552,-66.148865
4900.0,0.97512102,4.045752,0.075429082,15.895232,-66.149246
4910.0,0.97512239,4.0456996,0.075426809,15.895911,-66.149628
4920.0,0.97512376,4.0456476,0.075424537,15.896591,-66.150009
4930.0,0.97512513,4.0455961,0.075422272,15.89727,-66.150391
4940.0,0.9751265,4.0455451,0.075420022,15.89795,-66.150764
4950.0,0.97512788,4.0454946,0.075417772,15.898629,-66.151138
4960.0,0.97512925,4.045444,0.075415537,15.899308,-66.15152
4970.0,0.97513062,4.0453944,0.075413302,15.899988,-66.151894
4980.0,0.97513199,4.0453448,0.075411074,15.900667,-66.15226
4990.0,0.9751333,4.0452962,0.075408854,15.901346,-66.152634
5000.0,0.97513467,4.0452476,0.075406648,15.902025,-66.153008
5010.0,0.97513598,4.0451989,0.075404443,15.902704,-66.153374
5020.0,0.97513735,4.0451512,0.075402245,15.903382,-66.15374
5030.0,0.97513866,4.0451035,0.075400047,15.904061,-66.154106
5040.0,0.97513998,4.0450568,0.075397864,15.90474,-66.154472
5050.0,0.97514129,4.0450101,0.075395688,15.905418,-66.154839
5060.0,0.9751426,4.0449634,0.075393513,15.906097,-66.155205
5070.0,0.97514397,4.0449176,0.075391345,15.906775,-66.155571
5080.0,0.97514528,4.0448718,0.075389184,15.907454,-66.15593
5090.0,0.97514653,4.0448265,0.075387031,15.908133,-66.156288
5100.0,0.97514784,4.0447812,0.075384885,15.908811,-66.156647
5110.0,0.97514915,4.0447364,0.075382739,15.909489,-66.157013
5120.0,0.97515047,4.044692,0.075380608,15.910167,-66.157364
5130.0,0.97515178,4.0446482,0.07537847,15.910845,-66.157722
5140.0,0.97515303,4.0446043,0.075376347,15.911523,-66.158081
5150.0,0.97515434,4.0445609,0.075374231,15.912201,-66.15844
5160.0,0.97515559,4.0445175,0.075372115,15.912879,-66.158791
5170.0,0.9751569,4.0444746,0.075370006,15.913556,-66.159142
5180.0,0.97515815,4.0444322,0.075367898,15.914234,-66.1595
5190.0,0.97515947,4.0443897,0.075365797,15.914912,-66.159851
5200.0,0.97516072,4.0443478,0.075363703,15.915589,-66.160202
5210.0,0.97516197,4.0443063,0.075361617,15.916266,-66.160553
5220.0,0.97516328,4.0442648,0.075359531,15.916945,-66.160896
5230.0,0.97516453,4.0442233,0.075357452,15.917622,-66.161247
5240.0,0.97516578,4.0441823,0.075355381,15.918299,-66.161598
5250.0,0.97516704,4.0441418,0.07535331,15.918976,-66.161942
5260.0,0.97516829,4.0441012,0.075351246,15.919653,-66.162285
5270.0,0.97516954,4.0440612,0.075349182,15.92033,-66.162636
5280.0,0.97517079,4.0440216,0.075347126,15.921007,-66.162979
5290.0,0.97517204,4.0439816,0.075345069,15.921683,-66.163322
5300.0,0.97517329,4.0439425,0.075343028,15.92236,-66.163666
5310.0,0.97517449,4.0439029,0.075340979,15.923038,-66.164009
5320.0,0.97517574,4.0438643,0.075338945,15.923714,-66.164352
5330.0,0.97517699,4.0438256,0.075336911,15.924391,-66.164688
5340.0,0.97517824,4.043787,0.075334877,15.925067,-66.165031
5350.0,0.97517943,4.0437484,0.07533285,15.925743,-66.165375
5360.0,0.97518069,4.0437107,0.075330824,15.926419,-66.16571
5370.0,0.97518188,4.0436726,0.075328805,15.927095,-66.166054
5380.0,0.97518313,4.0436349,0.075326793,15.927773,-66.166389
5390.0,0.97518432,4.0435977,0.075324781,15.928448,-66.166725
5400.0,0.97518557,4.0435605,0.07532277,15.929124,-66.167061
5410.0,0.97518677,4.0435233,0.075320765,15.9298,-66.167397
5420.0,0.97518802,4.0434866,0.075318769,15.930476,-66.167732
5430.0,0.97518921,4.0434499,0.075316772,15.931152,-66.168068
5440.0,0.9751904,4.0434136,0.075314775,15.931828,-66.168404
5450.0,0.97519159,4.0433774,0.075312786,15.932504,-66.168739
5460.0,0.97519284,4.0433412,0.075310804,15.933179,-66.169067
5470.0,0.97519404,4.0433054,0.075308815,15.933854,-66.169403
5480.0,0.97519523,4.0432696,0.07530684,15.93453,-66.169731
5490.0,0.97519642,4.0432339,0.075304858,15.935205,-66.170067
5500.0,0.97519761,4.0431986,0.075302884,15.935881,-66.170395
5510.0,0.97519881,4.0431633,0.075300917,15.936556,-66.170731
5520.0,0.9752,4.0431285,0.07529895,15.937231,-66.171059
5530.0,0.97520119,4.0430937,0.075296983,15.937906,-66.171387
5540.0,0.97520238,4.0430589,0.075295024,15.938581,-66.171715
5550.0,0.97520357,4.0430245,0.075293064,15.939256,-66.172043
5560.0,0.97520477,4.0429902,0.075291112,15.939931,-66.172371
5570.0,0.97520596,4.0429559,0.07528916,15.940605,-66.172699
5580.0,0.97520715,4.042922,0.075287208,15.94128,-66.173027
5590.0,0.97520834,4.0428882,0.075285263,15.941955,-66.173355
5600.0,0.97520947,4.0428543,0.075283319,15.942629,-66.173683
5610.0,0.97521067,4.0428205,0.075281374,15.943304,-66.174004
5620.0,0.97521186,4.0427871,0.075279437,15.943978,-66.174332
5630.0,0.97521299,4.0427537,0.0752775,15.944653,-66.17466
5640.0,0.97521418,4.0427208,0.07527557,15.945327,-66.17498
5650.0,0.97521538,4.0426874,0.07527364,15.946001,-66.175301
5660.0,0.97521651,4.0426545,0.075271711,15.946674,-66.175629
5670.0,0.9752177,4.0426221,0.075269781,15.947349,-66.175949
5680.0,0.97521889,4.0425892,0.075267859,15.948023,-66.176277
5690.0,0.97522002,4.0425568,0.075265937,15.948696,-66.176598
5700.0,0.97522122,4.0425243,0.075264022,15.94937,-66.176918
5710.0,0.97522235,4.0424919,0.075262107,15.950044,-66.177238
5720.0,0.97522354,4.04246,0.075260192,15.950718,-66.177559
5730.0,0.97522467,4.042428,0.075258277,15.951391,-66.177879
5740.0,0.97522581,4.0423961,0.07525637,15.952065,-66.1782
5750.0,0.975227,4.0423641,0.075254463,15.952738,-66.17852
5760.0,0.97522813,4.0423326,0.075252555,15.953411,-66.178841
5770.0,0.97522932,4.0423012,0.075250655,15.954084,-66.179161
5780.0,0.97523046,4.0422697,0.075248756,15.954758,-66.179482
5790.0,0.97523159,4.0422382,0.075246856,15.955431,-66.179802
5800.0,0.97523272,4.0422068,0.075244956,15.956103,-66.180115
5810.0,0.97523391,4.0421758,0.075243063,15.956777,-66.180435
5820.0,0.97523504,4.0421448,0.075241171,15.95745,-66.180756
5830.0,0.97523618,4.0421138,0.075239278,15.958122,-66.181068
5840.0,0.97523731,4.0420828,0.075237393,15.958795,-66.181389
5850.0,0.9752385,4.0420523,0.075235508,15.959468,-66.181702
5860.0,0.97523963,4.0420218,0.075233623,15.96014,-66.182022
5870.0,0.97524077,4.0419912,0.075231738,15.960813,-66.182335
5880.0,0.9752419,4.0419607,0.075229853,15.961485,-66.182655
5890.0,0.97524303,4.0419302,0.075227976,15.962157,-66.182968
5900.0,0.97524416,4.0419002,0.075226098,15.96283,-66.183281
5910.0,0.9752453,4.0418701,0.075224221,15.963502,-66.183601
5920.0,0.97524643,4.0418401,0.075222351,15.964174,-66.183914
5930.0,0.97524756,4.04181,0.075220481,15.964846,-66.184227
5940.0,0.97524869,4.04178,0.075218603,15.965518,-66.18454
5950.0,0.97524983,4.04175,0.07521674,15.966189,-66.184853
5960.0,0.97525096,4.0417204,0.07521487,15.966862,-66.185173
5970.0,0.97525209,4.0416908,0.075213008,15.967533,-66.185486
5980.0,0.97525322,4.0416613,0.075211138,15.968204,-66.185799
5990.0,0.97525436,4.0416317,0.075209275,15.968876,-66.186111
6000.0,0.97525549,4.0416021,0.07520742,15.969547,-66.186424
6010.0,0.97525662,4.041573,0.075205557,15.970219,-66.186737
6020.0,0.97525775,4.0415435,0.075203702,15.97089,-66.187042
6030.0,0.97525889,4.0415144,0.075201839,15.971561,-66.187355
6040.0,0.97526002,4.0414853,0.075199984,15.972233,-66.187668
6050.0,0.97526109,4.0414562,0.075198136,15.972904,-66.187981
6060.0,0.97526222,4.0414276,0.075196281,15.973575,-66.188293
6070.0,0.97526336,4.0413985,0.075194433,15.974246,-66.188599
6080.0,0.97526449,4.0413694,0.075192578,15.974916,-66.188911
6090.0,0.97526562,4.0413408,0.07519073,15.975588,-66.189224
6100.0,0.9752667,4.0413122,0.07518889,15.976258,-66.189537
6110.0,0.97526783,4.0412836,0.075187042,15.976929,-66.189842
6120.0,0.97526896,4.041255,0.075185195,15.977599,-66.190155
6130.0,0.97527009,4.0412264,0.075183354,15.97827,-66.19046
6140.0,0.97527117,4.0411983,0.075181514,15.97894,-66.190773
6150.0,0.9752723,4.0411696,0.075179674,15.97961,-66.191078
6160.0,0.97527343,4.0411415,0.075177833,15.980281,-66.191391
6170.0,0.9752745,4.0411129,0.075175993,15.980951,-66.191696
6180.0,0.97527564,4.0410848,0.07517416,15.981621,-66.192009
6190.0,0.97527677,4.0410566,0.075172327,15.982291,-66.192314
6200.0,0.97527784,4.0410285,0.075170487,15.982961,-66.192627
6210.0,0.97527897,4.0410004,0.075168654,15.983631,-66.192932
6220.0,0.97528011,4.0409727,0.075166829,15.984301,-66.193237
6230.0,0.97528118,4.0409446,0.075164996,15.98497,-66.19355
6240.0,0.97528231,4.0409169,0.075163163,15.98564,-66.193855
6250.0,0.97528338,4.0408888,0.075161338,15.986309,-66.19416
6260.0,0.97528452,4.0408611,0.075159512,15.986979,-66.194466
6270.0,0.97528559,4.0408335,0.07515768,15.987648,-66.194778
6280.0,0.97528672,4.0408058,0.075155862,15.988317,-66.195084
6290.0,0.9752878,4.0407782,0.075154036,15.988987,-66.195389
6300.0,0.97528893,4.0407505,0.075152211,15.989655,-66.195694
6310.0,0.97529006,4.0407228,0.075150385,15.990325,-66.195999
6320.0,0.97529113,4.0406957,0.075148568,15.990993,-66.196304
6330.0,0.97529227,4.040668,0.07514675,15.991663,-66.196617
6340.0,0.97529334,4.0406408,0.075144932,15.992332,-66.196922
6350.0,0.97529441,4.0406132,0.075143114,15.993,-66.197227
6360.0,0.97529554,4.040586,0.075141296,15.99367,-66.197533
6370.0,0.97529662,4.0405588,0.075139478,15.994338,-66.197838
6380.0,0.97529775,4.0405316,0.07513766,15.995007,-66.198143
6390.0,0.97529882,4.0405045,0.075135849,15.995675,-66.198448
6400.0,0.97529995,4.0404773,0.075134031,15.996343,-66.198753
6410.0,0.97530103,4.0404501,0.075132221,15.997011,-66.199059
6420.0,0.9753021,4.0404229,0.07513041,15.99768,-66.199364
6430.0,0.97530323,4.0403962,0.0751286,15.998347,-66.199661
6440.0,0.97530431,4.040369,0.07512679,15.999016,-66.199966
6450.0,0.97530544,4.0403423,0.075124979,15.999683,-66.200272
6460.0,0.97530651,4.0403152,0.075123169,16.000351,-66.200577
6470.0,0.97530758,4.0402884,0.075121365,16.001019,-66.200882
6480.0,0.97530872,4.0402617,0.075119555,16.001688,-66.201187
6490.0,0.97530979,4.0402346,0.075117752,16.002356,-66.201485
6500.0,0.97531086,4.0402079,0.075115949,16.003023,-66.20179
6510.0,0.97531199,4.0401812,0.075114146,16.003691,-66.202095
6520.0,0.97531307,4.0401545,0.075112343,16.004358,-66.2024
6530.0,0.97531414,4.0401278,0.07511054,16.005024,-66.202698
6540.0,0.97531521,4.0401015,0.075108737,16.005692,-66.203003
6550.0,0.97531635,4.0400748,0.075106934,16.006359,-66.203308
6560.0,0.97531742,4.0400481,0.075105138,16.007027,-66.203606
6570.0,0.97531849,4.0400214,0.075103335,16.007694,-66.203911
6580.0,0.97531962,4.0399952,0.075101539,16.00836,-66.204216
6590.0,0.9753207,4.0399685,0.075099736,16.009027,-66.204514
6600.0,0.97532177,4.0399423,0.075097941,16.009693,-66.204819
6610.0,0.97532284,4.0399156,0.075096145,16.010361,-66.205124
6620.0,0.97532398,4.0398893,0.07509435,16.011028,-66.205421
6630.0,0.97532505,4.0398631,0.075092554,16.011694,-66.205727
6640.0,0.97532612,4.0398369,0.075090759,16.01236,-66.206024
6650.0,0.97532719,4.0398102,0.075088963,16.013027,-66.206329
6660.0,0.97532827,4.039784,0.075087175,16.013693,-66.206627
6670.0,0.9753294,4.0397577,0.075085379,16.01436,-66.206932
6680.0,0.97533047,4.0397315,0.075083591,16.015026,-66.20723
6690.0,0.97533154,4.0397053,0.075081795,16.015692,-66.207535
6700.0,0.97533262,4.0396791,0.075080007,16.016357,-66.207832
6710.0,0.97533369,4.0396533,0.075078219,16.017023,-66.208138
6720.0,0.97533476,4.0396271,0.075076424,16.017689,-66.208435
6730.0,0.9753359,4.0396008,0.075074635,16.018356,-66.20874
6740.0,0.97533697,4.0395746,0.075072847,16.019022,-66.209038
6750.0,0.97533804,4.0395489,0.075071059,16.019688,-66.209343
6760.0,0.97533911,4.0395226,0.075069278,16.020353,-66.209641
6770.0,0.97534019,4.0394964,0.07506749,16.021017,-66.209938
6780.0,0.97534126,4.0394707,0.075065702,16.021683,-66.210243
6790.0,0.97534233,4.0394449,0.075063922,16.022348,-66.210541
6800.0,0.97534341,4.0394187,0.075062133,16.023014,-66.210838
6810.0,0.97534448,4.0393929,0.075060353,16.02368,-66.211143
6820.0,0.97534561,4.0393667,0.075058565,16.024343,-66.211441
6830.0,0.97534668,4.039341,0.075056784,16.025009,-66.211739
6840.0,0.97534776,4.0393152,0.075055003,16.025675,-66.212044
6850.0,0.97534883,4.0392895,0.075053222,16.026339,-66.212341
6860.0,0.9753499,4.0392632,0.075051442,16.027004,-66.212639
6870.0,0.97535098,4.0392375,0.075049661,16.027668,-66.212944
6880.0,0.97535205,4.0392118,0.07504788,16.028334,-66.213242
6890.0,0.97535312,4.039186,0.0750461,16.028997,-66.213539
6900.0,0.97535419,4.0391603,0.075044319,16.029661,-66.213837
6910.0,0.97535527,4.0391345,0.075042546,16.030327,-66.214134
6920.0,0.97535634,4.0391088,0.075040765,16.030991,-66.214439
6930.0,0.97535741,4.039083,0.075038984,16.031654,-66.214737
6940.0,0.97535849,4.0390577,0.075037211,16.03232,-66.215034
6950.0,0.97535956,4.039032,0.07503543,16.032984,-66.215332
6960.0,0.97536063,4.0390062,0.075033657,16.033648,-66.21563
6970.0,0.9753617,4.0389805,0.075031884,16.034311,-66.215935
6980.0,0.97536278,4.0389547,0.075030111,16.034975,-66.216232
6990.0,0.97536385,4.0389295,0.07502833,16.035639,-66.21653
7000.0,0.97536492,4.0389037,0.075026557,16.036303,-66.216827
7010.0,0.975366,4.038878,0.075024784,16.036966,-66.217125
7020.0,0.97536707,4.0388527,0.07502301,16.03763,-66.217422
7030.0,0.97536814,4.0388269,0.075021237,16.038294,-66.21772
7040.0,0.97536922,4.0388017,0.075019471,16.038956,-66.218018
7050.0,0.97537029,4.0387759,0.075017698,16.039619,-66.218323
7060.0,0.97537136,4.0387506,0.075015925,16.040283,-66.21862
7070.0,0.97537243,4.0387249,0.075014152,16.040947,-66.218918
7080.0,0.97537351,4.0386996,0.075012386,16.041609,-66.219215
7090.0,0.97537458,4.0386744,0.075010613,16.042273,-66.219513
7100.0,0.97537565,4.0386486,0.075008847,16.042934,-66.21981
7110.0,0.97537673,4.0386233,0.075007074,16.043598,-66.220108
7120.0,0.9753778,4.0385976,0.075005308,16.04426,-66.220406
7130.0,0.97537887,4.0385723,0.075003542,16.044924,-66.220703
7140.0,0.97537994,4.038547,0.075001769,16.045586,-66.221001
7150.0,0.97538096,4.0385218,0.075000003,16.046247,-66.221298
7160.0,0.97538203,4.038496,0.074998237,16.046911,-66.221596
7170.0,0.9753831,4.0384707,0.074996471,16.047573,-66.221893
7180.0,0.97538418,4.0384455,0.074994706,16.048235,-66.222191
7190.0,0.97538525,4.0384202,0.07499294,16.048897,-66.222488
7200.0,0.97538632,4.0383949,0.074991174,16.049561,-66.222786
7210.0,0.97538739,4.0383697,0.074989408,16.050222,-66.223083
7220.0,0.97538847,4.0383444,0.074987642,16.050884,-66.223381
7230.0,0.97538954,4.0383191,0.074985884,16.051546,-66.223679
7240.0,0.97539061,4.0382938,0.074984118,16.052208,-66.223976
7250.0,0.97539163,4.0382686,0.074982353,16.05287,-66.224266
7260.0,0.9753927,4.0382433,0.074980594,16.053532,-66.224564
7270.0,0.97539377,4.038218,0.074978828,16.054192,-66.224861
7280.0,0.97539485,4.0381927,0.07497707,16.054853,-66.225159
7290.0,0.97539592,4.0381675,0.074975304,16.055515,-66.225456
7300.0,0.97539699,4.0381422,0.074973546,16.056177,-66.225754
7310.0,0.97539806,4.0381169,0.07497178,16.056837,-66.226051
7320.0,0.97539908,4.0380917,0.074970022,16.057499,-66.226349
7330.0,0.97540015,4.0380664,0.074968264,16.058161,-66.226639
7340.0,0.97540122,4.0380411,0.074966505,16.058821,-66.226936
7350.0,0.9754023,4.0380163,0.074964739,16.059483,-66.227234
7360.0,0.97540337,4.037991,0.074962981,16.060143,-66.227531
7370.0,0.97540444,4.0379658,0.074961223,16.060804,-66.227829
7380.0,0.97540545,4.0379405,0.074959464,16.061464,-66.228127
7390.0,0.97540653,4.0379157,0.074957706,16.062124,-66.228416
7400.0,0.9754076,4.0378904,0.074955948,16.062786,-66.228714
7410.0,0.97540867,4.0378652,0.074954189,16.063446,-66.229012
7420.0,0.97540975,4.0378399,0.074952438,16.064106,-66.229309
7430.0,0.97541076,4.0378151,0.07495068,16.064766,-66.229607
7440.0,0.97541183,4.0377898,0.074948922,16.065428,-66.229897
7450.0,0.97541291,4.0377645,0.074947163,16.066088,-66.230194
7460.0,0.97541398,4.0377398,0.074945413,16.066748,-66.230492
7470.0,0.97541505,4.0377145,0.074943654,16.067408,-66.230789
7480.0,0.97541606,4.0376897,0.074941903,16.068068,-66.231079
7490.0,0.97541714,4.0376644,0.074940145,16.068727,-66.231377
7500.0,0.97541821,4.0376391,0.074938394,16.069387,-66.231674
7510.0,0.97541928,4.0376143,0.074936636,16.070047,-66.231972
7520.0,0.9754203,4.0375891,0.074934885,16.070705,-66.232262
7530.0,0.97542137,4.0375643,0.074933127,16.071365,-66.232559
7540.0,0.97542244,4.037539,0.074931376,16.072025,-66.232857
7550.0,0.97542351,4.0375142,0.074929625,16.072685,-66.233154
7560.0,0.97542453,4.0374889,0.074927874,16.073343,-66.233444
7570.0,0.9754256,4.0374641,0.074926123,16.074003,-66.233742
7580.0,0.97542667,4.0374389,0.074924365,16.074661,-66.234039
7590.0,0.97542775,4.0374141,0.074922614,16.075321,-66.234329
7600.0,0.97542876,4.0373888,0.074920863,16.075979,-66.234627
7610.0,0.97542983,4.037364,0.074919112,16.076639,-66.234924
7620.0,0.97543091,4.0373392,0.074917361,16.077297,-66.235214
7630.0,0.97543198,4.0373139,0.07491561,16.077957,-66.235512
7640.0,0.97543299,4.0372891,0.074913867,16.078615,-66.235809
7650.0,0.97543406,4.0372639,0.074912116,16.079273,-66.236099
7660.0,0.97543514,4.0372391,0.074910365,16.079933,-66.236397
7670.0,0.97543615,4.0372143,0.074908614,16.080591,-66.236694
7680.0,0.97543722,4.037189,0.074906863,16.081249,-66.236984
7690.0,0.9754383,4.0371642,0.07490512,16.081907,-66.237282
7700.0,0.97543937,4.0371394,0.074903369,16.082565,-66.237572
7710.0,0.97544038,4.0371141,0.074901626,16.083223,-66.237869
7720.0,0.97544146,4.0370893,0.074899875,16.083881,-66.238167
7730.0,0.97544253,4.0370646,0.074898131,16.084539,-66.238457
7740.0,0.97544354,4.0370393,0.07489638,16.085197,-66.238754
7750.0,0.97544461,4.0370145,0.074894637,16.085855,-66.239044
7760.0,0.97544569,4.0369897,0.074892886,16.086514,-66.239342
7770.0,0.9754467,4.0369644,0.074891143,16.087172,-66.239639
7780.0,0.97544777,4.0369396,0.074889399,16.087828,-66.239929
7790.0,0.97544885,4.0369148,0.074887648,16.088486,-66.240227
7800.0,0.97544986,4.03689,0.074885905,16.089144,-66.240517
7810.0,0.97545093,4.0368648,0.074884161,16.0898,-66.240814
7820.0,0.97545201,4.03684,0.074882418,16.090458,-66.241104
7830.0,0.97545302,4.0368152,0.074880667,16.091116,-66.241402
7840.0,0.97545409,4.0367904,0.074878924,16.091772,-66.241692
7850.0,0.97545516,4.0367656,0.07487718,16.092428,-66.241989
7860.0,0.97545618,4.0367403,0.074875437,16.093086,-66.242287
7870.0,0.97545725,4.0367155,0.074873693,16.093742,-66.242577
7880.0,0.97545832,4.0366907,0.07487195,16.0944,-66.242874
7890.0,0.97545934,4.0366659,0.074870206,16.095057,-66.243164
7900.0,0.97546041,4.0366411,0.07486847,16.095713,-66.243462
7910.0,0.97546142,4.0366158,0.074866727,16.096369,-66.243752
7920.0,0.9754625,4.0365911,0.074864984,16.097027,-66.244049
7930.0,0.97546357,4.0365663,0.07486324,16.097683,-66.244339
7940.0,0.97546458,4.0365415,0.074861497,16.098339,-66.244637
7950.0,0.97546566,4.0365167,0.074859761,16.098995,-66.244926
7960.0,0.97546673,4.0364919,0.074858017,16.099651,-66.245224
7970.0,0.97546774,4.0364671,0.074856281,16.100307,-66.245514
7980.0,0.97546881,4.0364423,0.074854538,16.100964,-66.245804
7990.0,0.97546983,4.036417,0.074852794,16.10162,-66.246101
8000.0,0.9754709,4.0363922,0.074851058,16.102276,-66.246391
8010.0,0.97547197,4.0363674,0.074849315,16.10293,-66.246689
8020.0,0.97547299,4.0363426,0.074847579,16.103586,-66.246979
8030.0,0.97547406,4.0363178,0.074845843,16.104242,-66.247276
8040.0,0.97547507,4.036293,0.0748441,16.104898,-66.247566
8050.0,0.97547615,4.0362682,0.074842364,16.105553,-66.247864
8060.0,0.97547722,4.0362434,0.07484062,16.106209,-66.248154
8070.0,0.97547823,4.0362186,0.074838884,16.106863,-66.248444
8080.0,0.9754793,4.0361938,0.074837148,16.107519,-66.248741
8090.0,0.97548032,4.0361691,0.074835412,16.108173,-66.249031
8100.0,0.97548139,4.0361443,0.074833676,16.108829,-66.249329
8110.0,0.9754824,4.036119,0.074831933,16.109484,-66.249619
8120.0,0.97548348,4.0360942,0.074830197,16.11014,-66.249908
8130.0,0.97548455,4.0360694,0.074828461,16.110794,-66.250206
8140.0,0.97548556,4.0360446,0.074826725,16.111448,-66.250496
8150.0,0.97548664,4.0360198,0.074824989,16.112103,-66.250793
8160.0,0.97548765,4.035995,0.074823253,16.112759,-66.251083
8170.0,0.97548872,4.0359702,0.074821517,16.113413,-66.251373
8180.0,0.97548974,4.0359454,0.074819781,16.114067,-66.251671
8190.0,0.97549081,4.0359206,0.074818052,16.114721,-66.251961
8200.0,0.97549182,4.0358958,0.074816316,16.115376,-66.252251
8210.0,0.97549289,4.035871,0.07481458,16.11603,-66.252548
8220.0,0.97549397,4.0358462,0.074812844,16.116684,-66.252838
8230.0,0.97549498,4.0358214,0.074811108,16.117338,-66.253136
8240.0,0.97549605,4.0357966,0.07480938,16.117992,-66.253426
8250.0,0.97549707,4.0357718,0.074807644,16.118645,-66.253716
8260.0,0.97549814,4.0357471,0.074805908,16.119299,-66.254013
