Time,x,y,z,h1,h2,h3,f1,f2,f3,f4,f5,v1,v2,v3,t1,t2,t3,I,E,compartment1
2.59,94.80219970203524,183.07232278244663,13202.549900699416,74.35898929792128,70.4367435341425,70.03025371553035,20.863810061111028,72.0,13.202549900699415,14.440889137850835,121.48109570922057,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.6,94.82142469500913,183.0854317399105,13203.29800822394,74.3760262161709,70.4400178083291,70.03059367806439,20.868493941387065,72.0,13.203298008223939,14.442060253236193,121.47979780489997,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.61,94.84065352373833,183.0985503410125,13204.045840008992,74.39306495822355,70.44330354758937,70.03093608941995,20.873177029606893,72.0,13.204045840008993,14.443232260444473,121.47849053642138,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.62,94.85988617308956,183.1116785856225,13204.793395865245,74.41010552574205,70.44660074389623,70.03128095710137,20.877859323685186,72.0,13.204793395865243,14.444405159525578,121.47717387480961,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.63,94.87912262794354,183.12481647360005,13205.5406756031,74.42714792037555,70.44990938923057,70.03162828860026,20.88254082153409,72.0,13.2055406756031,14.445578950528551,121.47584779113467,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.64,94.89836287319513,183.13796400479433,13206.287679032683,74.44419214375962,70.45322947558111,70.03197809139542,20.887221521063083,72.0,13.206287679032684,14.446753633501512,121.47451225651174,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.65,94.91760689375296,183.1511211790442,13207.034405963846,74.46123819751621,70.45656099494448,70.03233037295287,20.89190142017913,72.0,13.207034405963848,14.447929208491697,121.47316724210087,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.66,94.93685467453967,183.1642879961784,13207.780856206171,74.47828608325374,70.45990393932509,70.03268514072595,20.8965805167866,72.0,13.20778085620617,14.449105675545454,121.47181271910723,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.67,94.95610620049155,183.17746445601523,13208.527029568966,74.49533580256707,70.46325830073518,70.03304240215522,20.901258808787293,72.0,13.208527029568966,14.450283034708235,121.47044865878061,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.68,94.97536145655856,183.19065055836288,13209.272925861273,74.51238735703765,70.46662407119476,70.0334021646686,20.90593629408048,72.0,13.209272925861274,14.451461286024593,121.46907503241566,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.69,94.99462042770426,183.20384630301933,13210.018544891856,74.52944074823344,70.47000124273161,70.03376443568133,20.910612970562806,72.0,13.210018544891858,14.45264042953821,121.46769181135154,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.7,95.01388309890571,183.21705168977235,13210.763886469222,74.54649597770899,70.47338980738127,70.03412922259602,20.9152888361284,72.0,13.21076388646922,14.453820465291855,121.46629896697173,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.71,95.03314945515334,183.23026671839943,13211.5089504016,74.56355304700546,70.47678975718695,70.03449653280258,20.919963888668864,72.0,13.2115089504016,14.455001393327453,121.46489647070457,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.72,95.0524194814509,183.2434913886681,13212.253736496956,74.58061195765069,70.48020108419959,70.0348663736784,20.924638126073173,72.0,13.212253736496956,14.456183213685994,121.4634842940223,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.73,95.07169316281532,183.2567257003357,13212.998244562985,74.59767271115922,70.48362378047779,70.03523875258824,20.92931154622782,72.0,13.212998244562986,14.45736592640764,121.46206240844137,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.74,95.09097048427677,183.26996965314933,13213.742474407121,74.61473530903228,70.48705783808772,70.0356136768843,20.93398414701675,72.0,13.213742474407121,14.458549531531633,121.46063078552267,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.75,95.11025143087834,183.28322324684618,13214.486425836534,74.63179975275789,70.49050324910328,70.03599115390627,20.938655926321356,72.0,13.214486425836535,14.459734029096358,121.45918939687054,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.76,95.12953598767615,183.29648648115327,13215.230098658123,74.64886604381086,70.49396000560593,70.03637119098128,20.943326882020482,72.0,13.215230098658122,14.460919419139312,121.45773821413366,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.77,95.14882413973918,183.30975935578763,13215.97349267853,74.66593418365277,70.49742809968465,70.03675379542399,20.947997011990505,72.0,13.215973492678529,14.462105701697116,121.45627720900426,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.78,95.16811587214914,183.32304187045625,13216.716607704131,74.68300417373217,70.50090752343603,70.03713897453657,20.9526663141052,72.0,13.216716607704132,14.463292876805532,121.45480635321827,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.79,95.18741117000049,183.33633402485603,13217.459443541038,74.70007601548443,70.5043982689642,70.03752673560876,20.957334786235887,72.0,13.217459443541037,14.46448094449944,121.4533256185552,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.8,95.20671001840024,183.34963581867396,13218.201999995108,74.71714971033187,70.50790032838069,70.03791708591785,20.962002426251317,72.0,13.218201999995108,14.46566990481285,121.45183497683806,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.81,95.22601240246796,183.36294725158712,13218.944276871933,74.73422525968378,70.51141369380464,70.03831003272872,20.96666923201778,72.0,13.218944276871932,14.466859757778908,121.45033439993327,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.82,95.2453183073356,183.37626832326254,13219.686273976846,74.75130266493646,70.51493835736254,70.03870558329385,20.971335201399004,72.0,13.219686273976844,14.468050503429888,121.4488238597503,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.83,95.26462771814745,183.38959903335734,13220.42799111492,74.76838192747321,70.5184743111884,70.03910374485335,20.976000332256252,72.0,13.22042799111492,14.469242141797203,121.4473033282421,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.84,95.28394062006008,183.4029393815188,13221.169428090976,74.78546304866445,70.52202154742356,70.03950452463505,20.980664622448295,72.0,13.221169428090978,14.4704346729114,121.4457727774043,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.85,95.30325699824219,183.41628936738425,13221.910584709569,74.80254602986767,70.52558005821679,70.03990792985435,20.98532806983136,72.0,13.22191058470957,14.471628096802174,121.44423217927589,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.86,95.32257683787454,183.4296489905812,13222.651460775007,74.81963087242751,70.52914983572424,70.04031396771444,20.989990672259264,72.0,13.222651460775007,14.472822413498331,121.44268150593832,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.87,95.3419001241499,183.44301825072725,13223.39205609133,74.83671757767578,70.53273087210934,70.04072264540616,20.994652427583226,72.0,13.223392056091331,14.47401762302786,121.44112072951613,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.88,95.3612268422729,183.4563971474303,13224.132370462334,74.85380614693149,70.53632315954289,70.04113397010816,20.999313333652065,72.0,13.224132370462334,14.47521372541786,121.43954982217613,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.89,95.38055697745999,183.46978568028828,13224.872403691557,74.87089658150089,70.53992669020293,70.04154794898677,21.00397338831211,72.0,13.224872403691558,14.476410720694602,121.43796875612809,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.9,95.39989051493934,183.48318384888947,13225.612155582285,74.88798888267755,70.54354145627484,70.04196458919618,21.008632589407203,72.0,13.225612155582287,14.477608608883466,121.43637750362396,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.91,95.4192274399507,183.49659165281236,13226.351625937546,74.90508305174228,70.54716744995117,70.04238389787835,21.013290934778684,72.0,13.226351625937548,14.478807390009013,121.43477603695791,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.92,95.43856773774544,183.51000909162562,13227.090814560124,74.9221790899633,70.55080466343175,70.04280588216305,21.017948422265505,72.0,13.227090814560125,14.48000706409496,121.43316432846673,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.93,95.45791139358633,183.52343616488832,13227.829721252547,74.93927699859616,70.55445308892354,70.04323054916793,21.02260504970408,72.0,13.227829721252547,14.481207631164143,121.43154235052891,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.94,95.47725839274744,183.53687287214973,13228.568345817092,74.95637677888386,70.55811271864076,70.0436579059985,21.02726081492841,72.0,13.228568345817092,14.482409091238575,121.42991007556532,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.95,95.49660872051422,183.5503192129495,13229.30668805579,74.97347843205682,70.56178354480473,70.04408795974815,21.03191571577002,72.0,13.229306688055791,14.483611444339402,121.4282674760385,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.96,95.51596236218326,183.56377518681754,13230.044747770424,74.99058195933297,70.56546555964387,70.04452071749823,21.036569750058003,72.0,13.230044747770425,14.484814690486957,121.42661452445284,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.97,95.5353193030622,183.5772407932742,13230.782524762522,75.00768736191775,70.56915875539379,70.04495618631795,21.041222915619,72.0,13.230782524762523,14.486018829700711,121.42495119335464,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.98,95.55467952846973,183.59071603183023,13231.520018833375,75.0247946410041,70.57286312429711,70.04539437326453,21.045875210277206,72.0,13.231520018833375,14.487223861999306,121.42327745533157,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
2.99,95.57404302373546,183.60420090198664,13232.257229784018,75.04190379777266,70.57657865860354,70.04583528538315,21.050526631854378,72.0,13.232257229784016,14.488429787400522,121.42159328301305,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.0,95.5934097741998,183.61769540323502,13232.994157415247,75.05901483339157,70.58030535056977,70.046278929707,21.055177178169863,72.0,13.232994157415249,14.48963660592133,121.41989864906958,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.01,95.61277976521392,183.63119953505728,13233.73080152761,75.0761277490167,70.58404319245959,70.04672531325731,21.059826847040547,72.0,13.23373080152761,14.490844317577857,121.41819352621314,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.02,95.63215298213964,183.6447132969259,13234.467161921411,75.0932425457916,70.58779217654373,70.04717444304328,21.06447563628092,72.0,13.234467161921412,14.492052922385378,121.41647788719717,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.03,95.65152941034934,183.65823668830373,13235.203238396716,75.1103592248475,70.59155229509985,70.04762632606226,21.069123543703054,72.0,13.235203238396716,14.493262420358372,121.41475170481569,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.04,95.67090903522583,183.6717697086442,13235.93903075334,75.12747778730343,70.59532354041262,70.04808096929963,21.073770567116576,72.0,13.23593903075334,14.494472811510462,121.4130149519041,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.05,95.69029184216238,183.6853123573912,13236.67453879086,75.14459823426624,70.59910590477357,70.04853837972891,21.078416704328717,72.0,13.23667453879086,14.495684095854445,121.41126760133858,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.06,95.70967781656249,183.69886463397927,13237.409762308616,75.16172056683052,70.60289938048115,70.04899856431173,21.083061953144316,72.0,13.237409762308616,14.496896273402298,121.40950962603604,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.07,95.72906694383992,183.71242653783338,13238.144701105704,75.1788447860788,70.60670395984066,70.04946152999788,21.087706311365825,72.0,13.238144701105705,14.498109344165151,121.40774099895407,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.08,95.74845920941851,183.7259980683692,13238.87935498098,75.19597089308147,70.6105196351643,70.04992728372535,21.092349776793238,72.0,13.23887935498098,14.49932330815337,121.40596169309087,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.09,95.76785459873214,183.7395792249928,13239.613723733062,75.21309888889684,70.614346398771,70.05039583242026,21.096992347224194,72.0,13.239613723733063,14.500538165376419,121.40417168148525,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.1,95.78725309722464,183.75317000710123,13240.347807160335,75.23022877457124,70.61818424298662,70.050867182997,21.101634020453993,72.0,13.240347807160337,14.501753915843,121.40237093721619,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.11,95.80665469034967,183.7667704140818,13241.08160506094,75.24736055113894,70.62203316014366,70.05134134235817,21.106274794275436,72.0,13.241081605060938,14.502970559560962,121.40055943340302,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.12,95.8260593635707,183.78038044531274,13241.815117232782,75.26449421962229,70.62589314258143,70.05181831739465,21.11091466647903,72.0,13.24181511723278,14.504188096537357,121.39873714320527,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.13,95.84546710236083,183.79400010016286,13242.548343473538,75.28162978103165,70.62976418264601,70.05229811498558,21.115553634852912,72.0,13.242548343473539,14.505406526778438,121.39690403982252,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.14,95.86487789220274,183.80762937799173,13243.281283580645,75.29876723636556,70.63364627269011,70.05278074199842,21.1201916971828,72.0,13.243281283580647,14.506625850289597,121.39506009649419,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.15,95.88429171858866,183.82126827814952,13244.013937351303,75.31590658661062,70.6375394050732,70.05326620528893,21.124828851252033,72.0,13.244013937351303,14.507846067075445,121.39320528649975,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.16,95.90370856702017,183.8349167999773,13244.746304582488,75.33304783274167,70.64144357216135,70.05375451170126,21.129465094841674,72.0,13.244746304582488,14.509067177139775,121.39133958315833,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.17,95.92312842300825,183.84857494280686,13245.478385070934,75.3501909757217,70.64535876632729,70.05424566806789,21.134100425730317,72.0,13.245478385070934,14.510289180485584,121.38946295982868,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.18,95.942551272073,183.86224270596074,13246.21017861315,75.36733601650198,70.64928497995035,70.05473968120968,21.138734841694323,72.0,13.24621017861315,14.511512077115052,121.38757538990922,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.19,95.96197709974376,183.87592008875225,13246.941685005411,75.38448295602204,70.65322220541645,70.05523655793596,21.143368340507607,72.0,13.24694168500541,14.512735867029553,121.38567684683758,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.2,95.9814058915589,183.8896070904856,13247.672904043766,75.4016317952097,70.65717043511812,70.0557363050444,21.148000919941776,72.0,13.247672904043764,14.513960550229642,121.38376730409102,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.21,96.0008376330657,183.90330371045593,13248.40383552403,75.41878253498115,70.66112966145435,70.05623892932121,21.152632577766106,72.0,13.24840383552403,14.515186126715108,121.38184673518589,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.22,96.0202723098204,183.917009947949,13249.134479241791,75.43593517624097,70.66509987683071,70.05674443754103,21.157263311747506,72.0,13.249134479241793,14.51641259648491,121.37991511367763,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.23,96.03970990738797,183.93072580224168,13249.86483499241,75.45308971988213,70.66908107365926,70.057252836467,21.16189311965059,72.0,13.249864834992412,14.517639959537217,121.37797241316079,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.24,96.05915041134213,183.94445127260167,13250.594902571023,75.47024616678603,70.6730732443585,70.0577641328508,21.166521999237652,72.0,13.250594902571024,14.518868215869405,121.37601860726883,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.25,96.07859380726515,183.95818635828755,13251.324681772534,75.48740451782261,70.67707638135339,70.05827833343263,21.17114994826857,72.0,13.251324681772534,14.520097365478053,121.37405366967407,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.26,96.09804008074786,183.9719310585489,13252.05417239163,75.50456477385025,70.68109047707536,70.05879544494125,21.175776964501036,72.0,13.25205417239163,14.52132740835894,121.37207757408748,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.27,96.11748921738956,183.9856853726263,13252.78337422277,75.52172693571595,70.68511552396217,70.05931547409402,21.18040304569039,72.0,13.25278337422277,14.522558344507056,121.37009029425879,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.28,96.13694120279781,183.9994492997513,13253.512287060184,75.53889100425525,70.68915151445799,70.0598384275969,21.185028189589577,72.0,13.253512287060184,14.52379017391661,121.36809180397601,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.29,96.1563960225885,184.01322283914635,13254.240910697887,75.55605698029234,70.69319844101338,70.06036431214446,21.18965239394934,72.0,13.254240910697888,14.525022896581001,121.36608207706584,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.3,96.17585366238563,184.02700599002512,13254.969244929667,75.57322486464004,70.69725629608516,70.06089313441996,21.19427565651807,72.0,13.254969244929669,14.526256512492868,121.364061087393,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.31,96.19531410782133,184.0407987515922,13255.69728954909,75.59039465809987,70.7013250721365,70.06142490109525,21.198897975041906,72.0,13.25569728954909,14.527491021644048,121.36202880886071,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.32,96.21477734453572,184.05460112304328,13256.42504434951,75.60756636146205,70.70540476163686,70.06195961883095,21.20351934726464,72.0,13.256425044349509,14.528726424025592,121.35998521541019,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.33,96.23424335817677,184.06841310356512,13257.152509124047,75.6247399755056,70.70949535706194,70.06249729427638,21.208139770927826,72.0,13.25715250912405,14.529962719627779,121.35793028102049,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.34,96.25371213440032,184.08223469233565,13257.879683665615,75.64191550099831,70.7135968508937,70.06303793406957,21.2127592437707,72.0,13.257879683665616,14.5311999084401,121.35586397970877,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.35,96.27318365886988,184.0960658885239,13258.606567766901,75.65909293869679,70.71770923562029,70.0635815448373,21.21737776353028,72.0,13.2586065677669,14.53243799045127,121.35378628552995,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.36,96.29265791725669,184.10990669129,13259.333161220378,75.67627228934651,70.72183250373605,70.06412813319515,21.221995327941208,72.0,13.259333161220379,14.53367696564922,121.35169717257662,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.37,96.31213489523941,184.12375709978537,13260.059463818307,75.69345355368186,70.72596664774153,70.06467770574751,21.226611934735992,72.0,13.260059463818305,14.534916834021127,121.34959661497894,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.38,96.33161457850426,184.13761711315246,13260.78547535272,75.71063673242612,70.73011166014334,70.06523026908758,21.23122758164475,72.0,13.260785475352723,14.536157595553366,121.34748458690454,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.39,96.35109695274481,184.1514867305251,13261.511195615449,75.72782182629157,70.73426753345431,70.06578582979736,21.23584226639544,72.0,13.26151119561545,14.537399250231555,121.34536106255854,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.4,96.37058200366187,184.16536595102826,13262.236624398103,75.74500883597945,70.73843426019329,70.06634439444777,21.240455986713716,72.0,13.262236624398104,14.538641798040548,121.34322601618327,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.41,96.39006971696345,184.17925477377815,13262.961761492077,75.76219776218008,70.74261183288522,70.06690596959861,21.245068740322967,72.0,13.262961761492075,14.53988523896441,121.34107942205819,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.42,96.40956007836475,184.19315319788237,13263.686606688558,75.7793886055728,70.74680024406113,70.06747056179857,21.2496805249444,72.0,13.263686606688557,14.54112957298647,121.3389212544998,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.43,96.42905307358788,184.20706122243962,13264.411159778516,75.7965813668261,70.75099948625805,70.06803817758527,21.254291338296913,72.0,13.264411159778515,14.542374800089245,121.33675148786186,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.44,96.44854868836192,184.22097884654008,13265.135420552713,75.81377604659757,70.75520955201898,70.06860882348526,21.258901178097222,72.0,13.265135420552713,14.54362092025453,121.33457009653472,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.45,96.46804690842282,184.2349060692652,13265.8593888017,75.83097264553396,70.75943043389294,70.06918250601414,21.263510042059792,72.0,13.265859388801701,14.544867933463358,121.33237705494548,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.46,96.4875477195132,184.2488428896878,13266.583064315819,75.84817116427129,70.76366212443492,70.06975923167641,21.268117927896864,72.0,13.26658306431582,14.546115839695956,121.33017233755818,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.47,96.50705110738242,184.26278930687207,13267.306446885199,75.86537160343474,70.76790461620578,70.07033900696564,21.272724833318424,72.0,13.2673064468852,14.547364638931843,121.32795591887312,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.48,96.52655705778638,184.27674531987358,13268.029536299768,75.8825739636388,70.77215790177233,70.07092183836443,21.277330756032324,72.0,13.268029536299768,14.548614331149759,121.32572777342722,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.49,96.54606555648745,184.29071092773933,13268.752332349237,75.89977824548728,70.7764219737073,70.07150773234441,21.28193569374411,72.0,13.268752332349237,14.549864916327685,121.32348787579379,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.5,96.56557658925442,184.30468612950776,13269.474834823122,75.91698444957332,70.78069682458921,70.07209669536635,21.286539644157212,72.0,13.269474834823123,14.551116394442845,121.32123620058215,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.51,96.58509014186238,184.31867092420873,13270.197043510723,75.93419257647945,70.78498244700246,70.07268873388007,21.291142604972762,72.0,13.270197043510723,14.552368765471737,121.31897272243812,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.52,96.60460620009266,184.3326653108637,13270.91895820114,75.95140262677758,70.78927883353728,70.0732838543245,21.295744573889777,72.0,13.270918958201142,14.553622029390091,121.31669741604337,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.53,96.62412474973264,184.34666928848543,13271.640578683271,75.96861460102909,70.79358597678964,70.07388206312778,21.300345548605023,72.0,13.271640578683272,14.554876186172864,121.31441025611545,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.54,96.64364577657585,184.36068285607837,13272.361904745805,75.98582849978482,70.79790386936133,70.07448336670716,21.30494552681313,72.0,13.272361904745804,14.556131235794316,121.312111217408,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.55,96.66316926738078,184.37470601237982,13273.08293617193,76.003044323192,70.8022325040521,70.07508777131318,21.30954450617268,72.0,13.273082936171928,14.557387178204763,121.30980027530629,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.56,96.68269521249056,184.38873875515384,13273.80367272486,76.02026206992032,70.80657187438453,70.07569528260376,21.31414248421394,72.0,13.273803672724862,14.558644013267356,121.30747740745619,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.57,96.70222359848985,184.40278108317088,13274.524114188402,76.03748174017215,70.81092197313262,70.07630590683803,21.31873945859754,72.0,13.2745241141884,14.559901740935423,121.30514258919911,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.58,96.7217544114201,184.41683299534108,13275.244260349204,76.05470333436453,70.81528279296602,70.0769196503536,21.323335427001354,72.0,13.275244260349202,14.561160361174789,121.30279579557093,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.59,96.74128763733188,184.4308944905651,13275.964110993686,76.07192685290262,70.81965432656072,70.07753651947684,21.327930387100917,72.0,13.275964110993687,14.562419873950427,121.30043700164475,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.6,96.76082326228504,184.44496556773436,13276.683665908058,76.08915229617985,70.82403656659909,70.0781565205227,21.332524336569506,72.0,13.276683665908058,14.563680279226539,121.2980661825317,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.61,96.78036127234842,184.4590462257309,13277.402924878306,76.1063796645778,70.82842950576983,70.07877965979495,21.337117273078082,72.0,13.277402924878306,14.564941576966445,121.29568331337984,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.62,96.7999016535999,184.4731364634275,13278.1218876902,76.12360895846633,70.832833136768,70.0794059435861,21.341709194295298,72.0,13.278121887690201,14.56620376713268,121.29328836937475,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.63,96.81944439212633,184.48723627968758,13278.840554129296,76.14084017820356,70.8372474522949,70.08003537817734,21.346300097887585,72.0,13.278840554129298,14.56746684968694,121.29088132573936,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.64,96.83898947402344,184.50134567336525,13279.558923980923,76.15807332413593,70.84167244505814,70.08066796983874,21.35088998151903,72.0,13.279558923980924,14.568730824590105,121.28846215773346,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.65,96.85853688539576,184.51546464330553,13280.27699703021,76.17530839659814,70.8461081077716,70.08130372482907,21.3554788428515,72.0,13.28027699703021,14.56999569180224,121.28603084065432,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.66,96.87808661235664,184.5295931883439,13280.994773062059,76.19254539591329,70.8505544331554,70.08194264939596,21.360066679544524,72.0,13.280994773062059,14.571261451282572,121.28358734983583,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.67,96.89763864102805,184.54373130730687,13281.712251861163,76.20978432239282,70.85501141393588,70.08258474977588,21.36465348925547,72.0,13.281712251861162,14.572528102989521,121.28113166064884,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.68,96.91719295754066,184.55787899901148,13282.429433212,76.22702517633657,70.8594790428456,70.0832300321941,21.369239269639333,72.0,13.282429433212002,14.573795646880702,121.27866374850117,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.69,96.93674954803365,184.57203626226575,13283.146316898838,76.2442679580328,70.86395731262331,70.0838785028648,21.373824018348927,72.0,13.283146316898836,14.575064082912899,121.27618358883716,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
3.7,96.95630839865471,184.58620309586837,13283.862902705725,76.2615126677582,70.86844621601391,70.08453016799102,21.378407733034756,72.0,13.283862902705726,14.576333411042077,121.27369115713797,3.0,11.0,10.0,6.0,100.0,36.0,216.0,0.21,1.0
