Time,NGF,TrkA,pTrkA,pTrkA_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_TrkA,NGF_TrkA,pTrkA_total,pAkt_total,pTrkA_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,NGF_conc_step,NGF_conc_pulse,NGF_conc_ramp,TrkA_turnover,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
0.74,0.006166666666666667,8.520598715283619,1.0391753015183355e-07,1.9694892384605113e-09,1.155948977218596,2.7696626891585955e-13,3.5523360395493904,5.60808999898747e-12,3.9044288921643216e-15,8.52065090518276,5.2096903021359055e-05,8.987515226926722e-08,1.4264270655737343e-11,0.848783474941268,2.42381211094508,0.525842718263069,2.0531155019205503e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001408601295035332,1.0603301237053464e-08,3.988550521053074e-11,7.108831969638689e-09,3.790492632031514e-11,3.169412062927769e-14,3.5489072867533666e-13,1.1446497050291376e-18,0.009400357643153747,4.34059934655299e-07,0.009400300064956641
0.75,0.00625,8.520597297795698,1.0813659933583592e-07,2.077255629305151e-09,1.1559489771104237,2.939334123627486e-13,3.552336039549001,5.997161120273486e-12,4.2322543235823405e-15,8.52065090518276,5.351057516582093e-05,9.354769880398537e-08,1.5248431119304083e-11,0.848783474941268,2.42381211094508,0.525842718263069,2.2255001178931647e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00014275412941061366,1.1033797047768545e-08,4.206795782799913e-11,7.397451742005597e-09,3.9988724827397634e-11,3.3892956071225607e-14,3.766315779310079e-13,1.240757303281664e-18,0.009400357643153747,4.458383399550835e-07,0.009400298501121488
0.76,0.006333333333333333,8.520595861384784,1.1246697307479583e-07,2.189361384168195e-09,1.15594897699789,3.117052128107196e-13,3.55233603954859,6.407467071673229e-12,4.58266319650702e-15,8.52065090518276,5.4943067477842445e-05,9.731840198610775e-08,1.6286011158658716e-11,0.848783474941268,2.42381211094508,0.525842718263069,2.409760072135376e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001446478766442544,1.1475649900076311e-08,4.4338289943759034e-11,7.693685680889863e-09,4.2156774878459e-11,3.621180015556126e-14,3.994034744350156e-13,1.3434856213303734e-18,0.009400357643153747,4.577735507505382e-07,0.009400296916409655
0.77,0.006416666666666667,8.520594406053613,1.1691002925662447e-07,2.305919886408598e-09,1.1559489768808804,3.303091315911517e-13,3.552336039548157,6.83986015874302e-12,4.956879509673519e-15,8.52065090518276,5.6394375863015146e-05,1.0118852758204508e-07,1.7379143163438457e-11,0.848783474941268,2.42381211094508,0.525842718263069,2.6065389954692323e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00014654137124651918,1.1929000387768588e-08,4.669879776358101e-11,7.997628045398869e-09,4.4411283782138117e-11,3.865546968713618e-14,4.2324160576432224e-13,1.4531934952124565e-18,0.009400357643153747,4.6986553292795234e-07,0.009400295310824161
0.78,0.006500000000000001,8.520592931804918,1.214671431049719e-07,2.4270459008615613e-09,1.1559489767592797,3.497732180417735e-13,3.5523360395477015,7.295214845390817e-12,5.356176051090504e-15,8.52065090518276,5.7864496227692286e-05,1.0515934026940155e-07,1.8530014656178487e-11,0.848783474941268,2.42381211094508,0.525842718263069,2.8165061742009817e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00014843461325946396,1.2393988832786845e-08,4.9151805470478084e-11,8.309372912382159e-09,4.6754485647783676e-11,4.1228906698726207e-14,4.4818191293782644e-13,1.5702540643700497e-18,0.009400357643153747,4.821142523799621e-07,0.009400293684368021
0.79,0.006583333333333334,8.520591438641436,1.2613968718410684e-07,2.5528555708430763e-09,1.1559489766329705,3.701261149829168e-13,3.552336039547222,7.774428020297401e-12,5.7818756576988154e-15,8.52065090518276,5.9353424478988674e-05,1.092321036385741e-07,1.9740868951340272e-11,0.848783474941268,2.42381211094508,0.525842718263069,3.0403572125034154e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001503276027251371,1.28707552857201e-08,5.169966516404273e-11,8.629014176765253e-09,4.918864132065779e-11,4.393717995671076e-14,4.742610974333604e-13,1.6950551409405887e-18,0.009400357643153747,4.945196750055483e-07,0.009400292037044252
0.8,0.006666666666666667,8.520589926565897,1.309290314037877e-07,2.683466415160018e-09,1.1559489765018343,3.9139706418005593e-13,3.5523360395467174,8.278419262677728e-12,6.235352490074618e-15,8.52065090518276,6.086115652478055e-05,1.1340808019434904e-07,2.1014005812707284e-11,0.848783474941268,2.42381211094508,0.525842718263069,3.278814702709233e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00015222033968557904,1.3359439526301907e-08,5.434475679989614e-11,8.956645551882869e-09,5.1716038317263176e-11,4.6785486463023184e-14,5.015166281871146e-13,1.8279995834577056e-18,0.009400357643153747,5.070817667100361e-07,0.00940029036885587
0.81,0.00675,8.520588395581038,1.3583654302412446e-07,2.8189973251258e-09,1.1559489763657513,4.1361591179262004e-13,3.552336039546187,8.808131107381888e-12,6.7180333221315915e-15,8.52065090518276,6.238768827370543e-05,1.1768853135749584e-07,2.2351782109146863e-11,0.848783474941268,2.42381211094508,0.525842718263069,3.532628903491552e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001541128241828227,1.3860181063906432e-08,5.7089488129250165e-11,9.292360569811515e-09,5.433899076079431e-11,4.977915295336874e-14,5.299867485754737e-13,1.9695056749493524e-18,0.009400357643153747,5.198004934050935e-07,0.009400288679805894
0.8200000000000001,0.006833333333333334,8.520586845689591,1.4086358666043192e-07,2.959568561581598e-09,1.1559489762246005,4.368131138090714e-13,3.5523360395456303,9.364529309335219e-12,7.231398845778622e-15,8.52065090518276,6.393301563516196e-05,1.2207471746635802e-07,2.375661246873693e-11,0.848783474941268,2.42381211094508,0.525842718263069,3.802578425908651e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00015600505625889307,1.4373119138043642e-08,5.993629463858205e-11,9.63625258170149e-09,5.705983931671219e-11,5.292363739170799e-14,5.597104833792536e-13,2.1200075054203812e-18,0.009400357643153747,5.326758210087298e-07,0.009400286969897333
0.8300000000000001,0.006916666666666667,8.52058527689429,1.4601152428807388e-07,3.105301751923135e-09,1.155948976078259,4.610197414682813e-13,3.552336039545046,9.94860310731912e-12,7.776984990497086e-15,8.52065090518276,6.549713451930982e-05,1.2656789777844125e-07,2.523096993126153e-11,0.848783474941268,2.42381211094508,0.525842718263069,4.089470927294076e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00015789703595580758,1.4898392718853534e-08,6.288763948942176e-11,9.988414758108273e-09,5.988095112844338e-11,5.622453046101401e-14,5.907276457303823e-13,2.279955358709059e-18,0.009400357643153747,5.457077154452952e-07,0.00940028523913321
0.84,0.007,8.520583689197863,1.5128171524729843e-07,3.2563198871330014e-09,1.1559489759266028,4.862674866672478e-13,3.5523360395444326,1.0561365487094722e-11,8.356384257804185e-15,8.52065090518276,6.70800408370695e-05,1.3116933047199848e-07,2.6777386599080473e-11,0.848783474941268,2.42381211094508,0.525842718263069,4.394143812974471e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00015978876331557571,1.543614050759952e-08,6.594601345825141e-11,1.034894008932329e-08,6.280471975320197e-11,5.968755705031582e-14,6.23078844041078e-13,2.4498161037076795e-18,0.009400357643153747,5.58896142645479e-07,0.009400283487516531
0.85,0.007083333333333333,8.520582082603045,1.5667551624806473e-07,3.4127473188185084e-09,1.1559489757695065,5.125886673551905e-13,3.5523360395437895,1.1203853443871057e-11,8.971247070566055e-15,8.52065090518276,6.868173050012227e-05,1.3588027264761275e-07,2.8398454286377123e-11,0.848783474941268,2.42381211094508,0.525842718263069,4.71746494579605e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00016168023838019943,1.598650093716089e-08,6.91139348765168e-11,1.071792138570411e-08,6.583356509793487e-11,6.331857773803728e-14,6.568054889155733e-13,2.6300735899366384e-18,0.009400357643153747,5.722410685463087e-07,0.009400281715050314
0.86,0.007166666666666667,8.520580457112567,1.621942813748604e-07,3.574709756255042e-09,1.1559489756068433,5.40016232914036e-13,3.5523360395431154,1.1877128244118508e-11,9.62328313712199e-15,8.52065090518276,7.030219942090991e-05,1.4070198032977641e-07,3.0096825166786295e-11,0.848783474941268,2.42381211094508,0.525842718263069,5.060333363439382e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001635714611916729,1.654961217252434e-08,7.239394957075023e-11,1.1095451278004e-08,6.896993335538947e-11,6.712359027163575e-14,6.919498000444e-13,2.8212290474606425e-18,0.009400357643153747,5.857424590911488e-07,0.009400279921737573
0.87,0.00725,8.520578812729159,1.6783936209151057e-07,3.742334263434946e-09,1.155948975438485,5.68583769525321e-13,3.5523360395424097,1.2582275686728652e-11,1.0314262830181851e-14,8.52065090518276,7.194144351263471e-05,1.4563570846846816e-07,3.187521241940501e-11,0.848783474941268,2.42381211094508,0.525842718263069,5.42368000350256e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00016546243179198255,1.7125612111274635e-08,7.57886308028055e-11,1.1481622217700891e-08,7.221629694030442e-11,7.110873104354697e-14,7.285548130812701e-13,3.023801491135923e-18,0.009400357643153747,5.994002802296997e-07,0.009400278107581317
0.88,0.007333333333333333,8.520577149455551,1.7361210724597794e-07,3.915749256121897e-09,1.1559489752643022,5.983255055235366e-13,3.5523360395416708,1.3320406363521719e-11,1.1046018580459917e-14,8.52065090518276,7.35994586892592e-05,1.5068271094072708e-07,3.373639087318914e-11,0.848783474941268,2.42381211094508,0.525842718263069,5.80846843633341e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00016735315022310698,1.771463838408437e-08,7.930057921020383e-11,1.1876526477325756e-08,7.557515442572285e-11,7.5280276563443e-14,7.666643865025836e-13,3.2383281291776925e-18,0.009400357643153747,6.13214497917996e-07,0.00940027627258456
0.89,0.007416666666666667,8.520575467294474,1.7951386307515412e-07,4.0950844989107695e-09,1.1559489750841638,6.292763167359427e-13,3.5523360395408976,1.4092655919103134e-11,1.1820446285009015e-14,8.52065090518276,7.527624086550608e-05,1.558442405522239e-07,3.568319764973953e-11,0.848783474941268,2.42381211094508,0.525842718263069,6.215695605591737e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00016924361652701728,1.8316828355202842e-08,8.293242274659123e-11,1.2280256150790372e-08,7.904903047942744e-11,7.964464492681136e-14,8.063232084496001e-13,3.4653647760372377e-18,0.009400357643153747,6.271850781184063e-07,0.009400274416750317
0.9,0.0075,8.520573766248658,1.8554597320964213e-07,4.280471102292977e-09,1.1559489748979375,6.614717318088825e-13,3.5523360395400894,1.4900185310070438e-11,1.2639506730218242e-14,8.52065090518276,7.697178595685807e-05,1.6112154903882938e-07,3.771853280448088e-11,0.848783474941268,2.42381211094508,0.525842718263069,6.646392576522316e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001711338307456767,1.893231912294399e-08,8.668681662230667e-11,1.2692903153714482e-08,8.264047580049774e-11,8.420839727986308e-14,8.475768035533115e-13,3.7054862695778916e-18,0.009400357643153747,6.413119867996309e-07,0.009400272540081595
0.91,0.007583333333333333,8.520572046320831,1.9170977867853017e-07,4.472041519727286e-09,1.1559489747054896,6.949479375206207e-13,3.5523360395392447,1.5744181063571776e-11,1.3505227029437276e-14,8.52065090518276,7.868608987955779e-05,1.6651588706818003e-07,3.9845359966236245e-11,0.848783474941268,2.42381211094508,0.525842718263069,7.10162529191917e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00017302379292104074,1.956124752017348e-08,9.056644324506108e-11,1.3114559223752363e-08,8.635206705598914e-11,8.897823928077589e-14,8.904715397420472e-13,3.9592868925390375e-18,0.009400357643153747,6.55595189936702e-07,0.009400270642581407
0.92,0.007666666666666667,8.52057030751372,1.9800661791415676e-07,4.66992954471609e-09,1.155948974506685,7.297417840807288e-13,3.5523360395383623,1.6625855535217144e-11,1.4419702075190438e-14,8.52065090518276,8.041914855060754e-05,1.7202850424124092e-07,4.2066706975200145e-11,0.848783474941268,2.42381211094508,0.525842718263069,7.582495335761758e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001749135030950572,2.0203750114794888e-08,9.457401216072685e-11,1.35453159209188e-08,9.01864068177335e-11,9.39610225572797e-14,9.350546350318419e-13,4.227380798277355e-18,0.009400357643153747,6.70034653510981e-07,0.00940026872425276
0.93,0.007750000000000001,8.520568549830056,2.04437826756867e-07,4.874270307887124e-09,1.1559489743013875,7.658907904160467e-13,3.552336039537441,1.7546447166343676e-11,1.538509600594402e-14,8.52065090518276,8.217095788776927e-05,1.77660649093866e-07,4.43856665193135e-11,0.848783474941268,2.42381211094508,0.525842718263069,8.090140704503891e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001768029613096662,2.085996321023499e-08,9.871225999423767e-11,1.398526462791446e-08,9.41461234992608e-11,9.916374616059129e-14,9.813741642996014e-13,4.51040244077459e-18,0.009400357643153747,6.846303435101583e-07,0.00940026678509867
0.9400000000000001,0.007833333333333335,8.520566773272565,2.1100473845976025e-07,5.085200274080627e-09,1.1559489740894593,8.034331494432444e-13,3.552336039536479,1.8507220740636244e-11,1.6403643687390423e-14,8.52065090518276,8.394151380956435e-05,1.8341356909835516e-07,4.680539676904339e-11,0.848783474941268,2.42381211094508,0.525842718263069,8.625736585996213e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001786921676068001,2.153002284592815e-08,1.0298395039059864e-10,1.4434496550450662e-08,9.823387129284215e-11,1.0459355801570573e-13,1.0294790660391012e-12,4.809007008901188e-18,0.009400357643153747,6.993822259282521e-07,0.00940026482512214
0.9500000000000001,0.007916666666666667,8.520564977843973,2.1770868369342908e-07,5.302857239441931e-09,1.1559489738707611,8.424077333280121e-13,3.5523360395354757,1.9509467640104616e-11,1.7477652208212725e-14,8.52065090518276,8.573081223527349e-05,1.892885106650091e-07,4.932912201057093e-11,0.848783474941268,2.42381211094508,0.525842718263069,9.190496146023111e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00018058112202838354,2.2214064797799852e-08,1.0739187395600615e-10,1.4893102717573572e-08,1.0245233010665347e-10,1.1025775636805125e-13,1.0794191490998483e-12,5.1238708649251e-18,0.009400357643153747,7.14290266765607e-07,0.00940026284432618
0.96,0.007999999999999998,8.52056316354701,2.2455099055068947e-07,5.527380328519463e-09,1.1559489736451525,8.828540987309026e-13,3.5523360395344294,2.05545061004184e-11,1.860950239029324e-14,8.52065090518276,8.75388490849365e-05,1.9528671914368083e-07,5.1960133277390113e-11,0.848783474941268,2.42381211094508,0.525842718263069,9.785671322434879e-15,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.0001824698246163335,2.291222457874932e-08,1.1193884819907761e-10,1.5361173981987785e-08,1.068042055020598e-10,1.161637912265146e-13,1.131245099408842e-12,5.455691987255098e-18,0.009400357643153747,7.293544320288923e-07,0.0094002608427138
0.97,0.008083333333333333,8.5205613303844,2.3153298455130273e-07,5.7589099913681725e-09,1.1559489734124917,9.248124920398548e-13,3.552336039533339,2.1643681465601072e-11,1.980165031332979e-14,8.52065090518276,8.936562027935235e-05,2.014094388253251e-07,5.470178898032094e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.041255362685609e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00018435827541255927,2.362463743913127e-08,1.1662771747219081e-10,1.5838801020379338e-08,1.1129222863102043e-10,1.2231926580284447e-13,1.185008486675268e-12,5.805190417407955e-18,0.009400357643153747,7.445746877311023e-07,0.00940025882028801
0.98,0.008166666666666666,8.520559478358868,2.3865598864668806e-07,5.997588000658332e-09,1.1559489731726356,9.683238545894176e-13,3.5523360395322032,2.2778366442084146e-11,2.1056628853823293e-14,8.52065090518276,9.12111217400788e-05,2.076579129435445e-07,5.7557515535939405e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.1072474953951013e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00018624647445896226,2.4351438367236767e-08,1.2146135291293235e-10,1.6326074333738092e-08,1.159191561736134e-10,1.2873193794743855e-13,1.2407617710781502e-12,6.173108711188813e-18,0.009400357643153747,7.599509998915538e-07,0.009400256777051811
0.99,0.00825,8.52055760747314,2.459213232246272e-07,6.24355744878975e-09,1.1559489729254395,1.0134298278667077e-12,3.55233603953102,2.3959961352123003e-11,2.237704923840079e-14,8.52065090518276,9.307534938943238e-05,2.1403338367613305e-07,6.05308079934281e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.176680839822721e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00018813442179743637,2.509276208977321e-08,1.264426523856554e-10,1.6823084247679585e-08,1.2068777027568065e-10,1.3540972158152316e-13,1.2985583099370058e-12,6.560212394074244e-18,0.009400357643153747,7.75483334535885e-07,0.009400254713008213
1.0,0.008333333333333333,8.520555717729943,2.5333030611396024e-07,6.496962745011355e-09,1.1559489726707575,1.0601727587041232e-12,3.5523360395297887,2.5189894386575382e-11,2.3765602611437608e-14,8.52065090518276,9.495829915048827e-05,2.2053709214661706e-07,6.362523065985e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.2496969078358245e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00019002211746986766,2.5848743072343446e-08,1.3157454042314647e-10,1.7329920912766236e-08,1.2560087848659258e-10,1.4236068812573079e-13,1.3584523643655282e-12,6.96729042078733e-18,0.009400357643153747,7.911716576960552e-07,0.009400252628160223
1.01,0.008416666666666666,8.520553809131998,2.6088425258927257e-07,6.757949612546143e-09,1.1559489724084424,1.1085957044588382e-12,3.5523360395285075,2.6469621857043847e-11,2.522506161694274e-14,8.52065090518276,9.685996694708008e-05,2.2717027842579318e-07,6.684441772384851e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.3264414969006578e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00019190956151813457,2.661951551992399e-08,1.3685996816840073e-10,1.7846674304827993e-08,1.3066131369713261e-10,1.495930679250833e-13,1.4204991059083323e-12,7.395155639054253e-18,0.009400357643153747,8.07015935410343e-07,0.009400250522510846
1.02,0.0085,8.520551881682033,2.685844753755737e-07,7.0266650857215e-09,1.1559489721383458,1.1587424381791045e-12,3.552336039527175,2.7800628447383508e-11,2.6758281994671435e-14,8.52065090518276,9.878034870379978e-05,2.3393418153326405e-07,7.019207387777701e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.4070647740127764e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00019379675398410772,2.7405213377342386e-08,1.423019133165061e-10,1.8373434225282393e-08,1.358719340775001e-10,1.571152516703879e-13,1.4847546231607956e-12,7.844645257531841e-18,0.009400357643153747,8.230161337233449e-07,0.009400248396063089
1.03,0.008583333333333333,8.52054993538277,2.764322846529671e-07,7.3032575071048515e-09,1.1559489718603178,1.2106574537573877e-12,3.5523360395257892,2.918442746457612e-11,2.8368204190429128e-14,8.52065090518276,0.0001007194403459975,2.408300394389705e-07,7.367197493826092e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.4917213603737037e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00019568369490965018,2.8205970329753683e-08,1.4790338005663534e-10,1.891029030145403e-08,1.412356230154334e-10,1.6493579181605195e-13,1.5512759283720287e-12,8.316621317895536e-18,0.009400357643153747,8.391722186859751e-07,0.009400246248819953
1.04,0.008666666666666668,8.52054797023693,2.844289880613119e-07,7.587876524644679e-09,1.1559489715742068,1.2643859710703599e-12,3.5523360395243495,3.06225610889719e-11,3.005785498053093e-14,8.52065090518276,0.00010267723779978145,2.478590890647219e-07,7.728796846519506e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.580570416811951e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00019757038433661719,2.902191980311602e-08,1.5366739901414665e-10,1.9457331986893446e-08,1.4675528905445085e-10,1.730634039943247e-13,1.6201209640310056e-12,8.81197117107731e-18,0.009400357643153747,8.554841563554631e-07,0.009400244080784445
1.05,0.00875,8.520545986247237,2.9257589070487563e-07,7.880673088816839e-09,1.1559489712798607,1.3199739411057782e-12,3.552336039522854,3.211660062390016e-11,3.1830349110380885e-14,8.52065090518276,0.00010465373699201774,2.5502256628572307e-07,8.104397437917962e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.6737757299465146e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00019945682230685624,2.9853194964665394e-08,1.5959702719279199e-10,2.001464856169541e-08,1.524338658322113e-10,1.8150696842597175e-13,1.6913486094358888e-12,9.331607957643033e-18,0.009400357643153747,8.719519127953536e-07,0.009400241891959569
1.06,0.008833333333333334,8.520543983416415,3.0087429515697896e-07,8.181799449776228e-09,1.1559489709771253,1.3774680510762721e-12,3.5523360395213004,3.36681467446501e-11,3.368889094713538e-14,8.52065090518276,0.00010664893385033023,2.6232170593209896e-07,8.494398557739768e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.7715057990909766e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00020134300886220737,3.069992872338951e-08,1.6569534791703323e-10,2.0582329132816676e-08,1.5827431201899237e-10,1.9027553132739008e-13,1.7650186872465812e-12,9.876471092298838e-18,0.009400357643153747,8.885754540755045e-07,0.009400239682348327
1.07,0.008916666666666666,8.520541961747183,3.0932550146463147e-07,8.49140915451374e-09,1.1559489706658455,1.4369157295200647e-12,3.552336039519688,3.527882974682292e-11,3.563677614641501e-14,8.52065090518276,0.00010866282430310047,2.697577417904165e-07,8.899206854793717e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.8739339238963367e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00020322894404450266,3.15622537305008e-08,1.719654707744659e-10,2.1160462634393092e-08,1.6427961125628699e-10,1.9937830631416974e-13,1.8411919700205348e-12,1.0447526752516048e-17,0.009400357643153747,9.053547462720865e-07,0.009400237451953721
1.08,0.009000000000000001,8.520539921242264,3.1793080715315907e-07,8.809657044018531e-09,1.1559489703458647,1.4983651513886545e-12,3.5523360395180146,3.695030979405641e-11,3.767739333302949e-14,8.52065090518276,0.00011069540427946742,2.773319066052034e-07,9.31923639825604e-11,0.848783474941268,2.42381211094508,0.525842718263069,1.981238292730706e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00020511462789556668,3.2440302379908526e-08,1.784105315583501e-10,2.1749137828056166e-08,1.7045277209551844e-10,2.088246758011098e-13,1.9199301867318525e-12,1.1045768371264255e-17,0.009400357643153747,9.222897554675811e-07,0.009400235200778755
1.09,0.009083333333333334,8.52053786190438,3.266915072308232e-07,9.136699250445576e-09,1.1559489700170251,1.5618652431214829e-12,3.5523360395162786,3.8684277165123373e-11,3.981422579568e-14,8.52065090518276,0.00011274666970932744,2.85045432080465e-07,9.754908738792427e-11,0.848783474941268,2.42381211094508,0.525842718263069,2.0936020717939975e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00020700006045721613,3.3334206808690034e-08,1.8503369221024868e-10,2.2348443303249043e-08,1.7679682793687232e-10,2.1862419239869475e-13,2.001296029273712e-12,1.1672217133842119e-17,0.009400357643153747,9.393804477507802e-07,0.009400232928826432
1.1,0.009166666666666667,8.52053578373625,3.3560889419343123e-07,9.472693194288508e-09,1.1559489696791674,1.6274656877076119e-12,3.5523360395144783,4.0482452500404985e-11,4.205085319560372e-14,8.52065090518276,0.0001148166165233341,2.9289954888119763e-07,1.0206652969525382e-10,0.848783474941268,2.42381211094508,0.525842718263069,2.2112134949657526e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00020888524177126017,3.4244098897561245e-08,1.9183814076277257e-10,2.295846747754192e-08,1.8331483696824695e-10,2.2878658030603876e-13,2.0853531589441485e-12,1.2327922478795556e-17,0.009400357643153747,9.566267892167847e-07,0.009400230636099752
1.11,0.009250000000000001,8.520533686740594,3.446842580289388e-07,9.817797581557724e-09,1.1559489693321312,1.6952169297344389e-12,3.552336039512612,4.2346587047740285e-11,4.4390953289125056e-14,8.52065090518276,0.00011690524065289802,3.008954866348999e-07,1.0674905786847245e-10,0.848783474941268,2.42381211094508,0.525842718263069,2.3342659543842446e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00021077017187950015,3.5170110271346117e-08,1.9882709128243258e-10,2.3579298596946855e-08,1.900098821043209e-10,2.3932173670030424e-13,2.172166212915223e-12,1.3013962602912926e-17,0.009400357643153747,9.740287459670028e-07,0.009400228322601714
1.12,0.009333333333333334,8.52053157092013,3.539188862220432e-07,1.0172172400963758e-08,1.1559489689757545,1.7651701804234688e-12,3.5523360395106773,4.427846290765313e-11,4.683830366407846e-14,8.52065090518276,0.00011901253803018676,3.090344739330808e-07,1.1160111551079167e-10,0.848783474941268,2.42381211094508,0.525842718263069,2.4629580917550083e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00021265485082372978,3.611237229944533e-08,2.0600378381259776e-10,2.4211024736232017e-08,1.9688507092573648e-10,2.5023973312260165e-13,2.2618008106856116e-12,1.3731444970286889e-17,0.009400357643153747,9.915862841091495e-07,0.00940022598833532
1.1300000000000001,0.009416666666666669,8.520529436277581,3.63314063758769e-07,1.0535978921105901e-08,1.1559489686098743,1.837377422653177e-12,3.552336039508673,4.6279893277957653e-11,4.939678349006752e-14,8.52065090518276,0.00012113850458812467,3.1731773833276556e-07,1.166272234697634e-10,0.848783474941268,2.42381211094508,0.525842718263069,2.5974938903869397e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00021453927864573507,3.7071016096304185e-08,2.1337148431656038e-10,2.485373379923537e-08,2.0394353561840214e-10,2.615508168603777e-13,2.3543235605166483e-12,1.4481506825432624e-17,0.009400357643153747,1.0092993697572453e-06,0.00940022363330357
1.1400000000000001,0.009500000000000001,8.520527282815662,3.7287107313104484e-07,1.0909379687666073e-08,1.1559489682343262,1.9118914159689776e-12,3.5523360395065975,4.8352722697743585e-11,5.207037528252527e-14,8.52065090518276,0.00012328313626039274,3.2574650635799884e-07,1.218319804407975e-10,0.848783474941268,2.42381211094508,0.525842718263069,2.738082767954121e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00021642345538729432,3.8046172521879515e-08,2.20933484620707e-10,2.5507513519177767e-08,2.1118843291290987e-10,2.7326541232629786e-13,2.4498020658518496e-12,1.5265315710452087e-17,0.009400357643153747,1.0271679690316151e-06,0.009400221257509464
1.1500000000000001,0.009583333333333336,8.520525110537092,3.8259119434127193e-07,1.1292538520607917e-08,1.1559489678489445,1.988765701580336e-12,3.5523360395044485,5.049882729074252e-11,5.4863166680540663e-14,8.52065090518276,0.0001254464289814285,3.343220035013445e-07,1.2722006356914826e-10,0.848783474941268,2.42381211094508,0.525842718263069,2.884939669981534e-14,0.0,0.0,30.0,0.0011032440769796,60.0,3600.0,1.0,0.00021830738109017826,3.903797218210579e-08,2.2869310235779535e-10,2.6172451458975466e-08,2.1862294402406983e-10,2.8539412243363137e-13,2.5483049317199636e-12,1.6084069986234064e-17,0.009400357643153747,1.0451920480588865e-06,0.009400218860955998
