Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,k1,W,k2,k3,k4,k5,k_plus6,k_minus6,k_plus7,k_minus7,k_plus8,k_minus8,k9,k10,k11,V12,k13,k14,k21,k15,k_plus16,k_minus16,k_plus17,k_minus17,Vmax1,Km1,Ki,Vmax2,Km2,kcat1,Km3,Vmax3,Km4,kcat2,Km5,Vmax4,Km6,kcat3,Km7,Vmax5,Km8,kcat4,Km9,k18,k19,Vmax6,Km10,kcat5,n1,Km11,k20,kcat6,Km12,kcat7,Km13,Vmax7,Km14,flag_for_wnt_signal,X13X14,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33
3.84,100.0,0.0,0.015268091343287665,0.007589022159594115,49.1382508520253,0.0015442168982356306,96.60198797120985,0.0020008226004284233,0.0020008248395752795,0.9887312936454523,42.720972289539766,0.0007992661567800005,6.188035925433585,8.811964074566403,3.4391090509491367,200.0,0.0,112.55848821105805,6.486005821159197,296.11363142141136,3.886368578588391,297.88969760046893,2.110302399531542,180.95950596778331,418.1788108942289,0.8618831379880244,10.262990277919842,0.8544303870318181,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999988,1.0,1.0,0.0,0.0,0.0,0.002026268916611629,0.0020306561486572597,-9.184790976607751e-07,-1.4524872478383077e-07,0.4121689951393435,0.4121694556882552,0.4121699169525076,0.4123009494501536,0.423,0.01097928987841172,0.00013373293636410617,0.00013347744818226009,-1.09398673657779e-05,-9.906454579322599e-06,0.0,0.0,0.0,13.584202870536926,9.259935324992407,9.259937150371393,5.550082838383898,5.550083555596268,3.0154790968446297,3.0154806793007083,3.0154792104205175,0.15394124262849487,0.15394485416879763,13.58419991968007,2.4251495941412333,2.4251497201616017
3.85,100.0,0.0,0.01526805674366985,0.007589056792868039,49.13825086247893,0.0015442246184363005,96.60198807140769,0.00200081800228839,0.002000820234293059,0.9887299813093355,42.720971019221665,0.0007992701578777287,6.188036034484501,8.811963965515487,3.4391089522008658,200.0,0.0,112.55848822474721,6.486005791628374,296.11363143970283,3.8863685602969418,297.8896976076885,2.1103023923119766,180.95950598362498,418.1788108795555,0.8618831368197507,10.26299024179297,0.8544303857479569,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999988,1.0,1.0,0.0,0.0,0.0,0.0020262781636957664,0.00203065154690809,-9.154757106962993e-07,-1.446646785280281e-07,0.4121680493915447,0.41216850847140835,0.4121689682643701,0.4123004022059929,0.423,0.01097928955193997,0.00013373293498473716,0.00013347811636558072,-1.087035292357541e-05,-9.843233783612959e-06,0.0,0.0,0.0,13.584202827358387,9.259935282859445,9.25993711575714,5.550082812268516,5.550083538950669,3.015479086540867,3.015480672411286,3.0154792066069698,0.15394123979591345,0.15394485362689456,13.584199872056443,2.4251495859652015,2.4251497167139733
3.86,100.0,0.0,0.015268022252965993,0.007589091317857272,49.138250872949754,0.0015442323144816534,96.6019881709685,0.002000813418815798,0.00200081564370067,0.988728664982255,42.72096975702397,0.0007992741464591074,6.188036142841383,8.811963857158606,3.43910885408379,200.0,0.0,112.55848823844666,6.486005762053273,296.11363145806905,3.8863685419306986,297.8896976150022,2.1103023849982665,180.95950599950064,418.17881086491263,0.8618831355869562,10.262990205643284,0.8544303844169049,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026287381867892,0.0020306469596444773,-9.124817842778854e-07,-1.440824790310824e-07,0.4121671066606334,0.41216756427605444,0.41216802260233804,0.4122998532976003,0.423,0.010979289227555162,0.00013373293361418259,0.00013347878245867093,-1.0801060170706478e-05,-9.780214895727113e-06,0.0,0.0,0.0,13.584202784115107,9.259935240663381,9.259937081001347,5.550082786046406,5.5500835220880065,3.0154790761026047,3.015480665357245,3.0154792025828083,0.1539412369813595,0.15394485308464925,13.584199824402765,2.425149577681178,2.425149713139619
3.87,100.0,0.0,0.015267987870834833,0.0075891257349006615,49.13825088343769,0.0015442399864477015,96.60198826989432,0.0020008088499646657,0.002000811067752061,0.9887273447109688,42.72096850292078,0.0007992781225635293,6.1880362505064435,8.811963749493547,3.4391087565958958,200.0,0.0,112.55848825215635,6.486005732434242,296.1136314765093,3.8863685234904404,297.88969762240896,2.1103023775915077,180.95950601540997,418.17881085029984,0.8618831342903974,10.262990169470966,0.854430383038853,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026296571218477,0.002030642386821033,-9.094972869064244e-07,-1.4350211986757788e-07,0.4121661669371516,0.4121666230927211,0.41216707995692453,0.41229930274447396,0.423,0.010979288905250642,0.00013373293225241433,0.0001334794464681094,-1.0731988595580333e-05,-9.717396096675657e-06,0.0,0.0,0.0,13.584202740807592,9.25993519840471,9.259937046105494,5.55008275971868,5.550083505010808,3.0154790655314097,3.015480658139495,3.0154791983505045,0.15394123418477548,0.15394485254206447,13.584199776719275,2.425149569290421,2.4251497094390544
3.88,100.0,0.0,0.015267953596936178,0.007589160044336014,49.13825089394263,0.0015442476344102072,96.60198836818716,0.002000804295689153,0.0020008065064013223,0.9887260205419464,42.72096725688625,0.0007992820862302573,6.188036357481891,8.8119636425181,3.4391086597351754,200.0,0.0,112.55848826587625,6.486005702771621,296.1136314950228,3.886368504976937,297.8896976299077,2.110302370092782,180.95950603135267,418.1788108357167,0.8618831329308221,10.2629901332762,0.8544303816139995,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026305731837716,0.0020306378283925118,-9.065221872588819e-07,-1.4292359466760995e-07,0.41216523021167073,0.41216568491196554,0.4121661403186724,0.41229875056599163,0.423,0.010979288585019766,0.00013373293089940434,0.00013348010840045298,-1.0663137516075949e-05,-9.654781024437398e-06,0.0,0.0,0.0,13.584202697436346,9.259935156083918,9.25993701107103,5.550082733286436,5.55008348772157,3.0154790548288255,3.0154806507607645,3.015479193912498,0.15394123140610405,0.15394485199914298,13.584199729006219,2.4251495607941718,2.4251497056128097
3.89,100.0,0.0,0.015267919430930903,0.007589194246500096,49.13825090446447,0.0015442552584446836,96.60198846584906,0.002000799755943565,0.0020008019596026902,0.9887246925213691,42.72096601889463,0.0007992860374984251,6.188036463769926,8.811963536230065,3.4391085634996266,200.0,0.0,112.55848827960631,6.486005673065752,296.11363151360877,3.8863684863909493,297.8896976374973,2.1103023625031585,180.9595060473285,418.17881082116276,0.8618831315089688,10.262990097059166,0.8544303801425498,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999991,1.0,1.0,0.0,0.0,0.0,0.0020263148638155256,0.0020306332843138103,-9.035564541787569e-07,-1.4234689711678516e-07,0.41216429647479236,0.41216474972437434,0.4121652036781542,0.4122981967814109,0.423,0.01097928826685592,0.0001337329295551247,0.000133480768262237,-1.0594506079542043e-05,-9.592363312549423e-06,0.0,0.0,0.0,13.584202654001862,9.25993511370149,9.259936975899398,5.550082706750756,5.550083470222755,3.0154790439963812,3.015480643221963,3.015479189271201,0.15394122864528806,0.1539448514558875,13.584199681263833,2.425149552193658,2.425149701661438
3.9,100.0,0.0,0.015267885372480939,0.007589228341728635,49.13825091500308,0.0015442628586263966,96.60198856288203,0.0020007952306823505,0.0020007974273105428,0.9887233606951327,42.720964788920256,0.0007992899764070379,6.188036569372742,8.811963430627248,3.4391084678872534,200.0,0.0,112.5584882933465,6.486005643316973,296.1136315322665,3.8863684677332273,297.8896976451768,2.110302354823691,180.9595060633371,418.17881080663756,0.8618831300255676,10.262990060820048,0.8544303786247156,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020263239672415456,0.002030628754539965,-9.006000566752145e-07,-1.4177202090071006e-07,0.41216336571714673,0.4121638175205642,0.41216427002597184,0.4122976414098703,0.423,0.010979287950752507,0.00013373292821954752,0.00013348142605997535,-1.052609360385759e-05,-9.530143870506436e-06,0.0,0.0,0.0,13.584202610504637,9.259935071257908,9.259936940592022,5.550082680112715,5.550083452516794,3.0154790330355814,3.015480635524,3.0154791844289948,0.15394122590227047,0.1539448509123007,13.58419963349236,2.4251495434900905,2.4251496975855065
3.91,100.0,0.0,0.015267851421249277,0.007589262330356325,49.13825092555833,0.001544270435030365,96.60198865928807,0.0020007907198601005,0.002000792909479402,0.988722025108848,42.72096356693753,0.0007992939029949728,6.188036674292526,8.811963325707463,3.439108372896069,200.0,0.0,112.55848830709678,6.486005613525618,296.1136315509952,3.8863684490045123,297.8896976529451,2.1103023470554216,180.95950607937817,418.1788107921407,0.8618831284813396,10.262990024559025,0.8544303770607151,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026333042205139,0.002030624239026154,-8.97652963913545e-07,-1.4119895978825792e-07,0.41216243792939367,0.4121628882911807,0.4121633393527568,0.4122970844703896,0.423,0.010979287636702945,0.000133732926892645,0.00013348208180016046,-1.0457899634275236e-05,-9.468124517297838e-06,0.0,0.0,0.0,13.584202566945159,9.25993502875365,9.259936905150298,5.550082653373369,5.550083434606088,3.015479021947915,3.015480627672332,3.015479179388234,0.15394122317699457,0.15394485036838537,13.58419958569204,2.4251495346846634,2.425149693385603
3.92,100.0,0.0,0.015267817576899968,0.007589296212716827,49.138250936130106,0.001544277987731363,96.60198875506919,0.0020007862234315463,0.002000788406063931,0.9887206858078428,42.72096235292094,0.0007992978173009794,6.18803677853146,8.81196322146853,3.4391082785240887,200.0,0.0,112.55848832085708,6.486005583692021,296.11363156979417,3.8863684302055366,297.8896976608011,2.110302339199377,180.95950609545147,418.1788107776718,0.8618831268769974,10.26298998827628,0.8544303754507724,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026342088795393,0.0020306197377276958,-8.947151452203678e-07,-1.4062770758993537e-07,0.4121615131022226,0.41216196202689853,0.4121624116491698,0.41229652598187044,0.423,0.010979287324700682,0.00013373292557438947,0.00013348273548926358,-1.0389923204456863e-05,-9.406304343428928e-06,0.0,0.0,0.0,13.584202523323919,9.259934986189188,9.259936869575613,5.550082626533763,5.550083416493006,3.01547901073485,3.015480619664231,3.0154791741512454,0.15394122046940367,0.1539448498241442,13.584199537863105,2.425149525778557,2.4251496890623274
3.93,100.0,0.0,0.015267783839098112,0.0075893299891427735,49.13825094671826,0.0015442855168039205,96.60198885022736,0.002000781741351564,0.002000783917018936,0.9887193428371631,42.72096114684507,0.0007993017193636809,6.188036882091715,8.811963117908274,3.439108184769336,200.0,0.0,112.5584883346274,6.486005553816512,296.11363158866266,3.886368411337023,297.8896976687439,2.1103023312565723,180.9595061115567,418.17881076323033,0.8618831252132451,10.26298995197199,0.8544303737951171,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020263511071011205,0.002030615250600049,-8.917865700784275e-07,-1.4005825815788242e-07,0.41216059122635185,0.4121610387184222,0.4121614869059008,0.412295965963097,0.423,0.010979287014739183,0.00013373292426475334,0.00013348338713373473,-1.0322163745968282e-05,-9.344678801426198e-06,0.0,0.0,0.0,13.584202479641394,9.259934943564996,9.259936833869338,5.55008259959493,5.550083398179889,3.015478999397836,3.0154806115015163,3.015479168720326,0.1539412177794413,0.15394484927957985,13.5841994900058,2.425149516772935,2.425149684616297
3.94,100.0,0.0,0.015267750207509858,0.007589363659965769,49.138250957322654,0.001544293022322324,96.60198894476459,0.002000777273575169,0.002000779442299364,0.9887179962415749,42.72095994868456,0.0007993056092215745,6.188036984975457,8.811963015024531,3.43910809162984,200.0,0.0,112.55848834840768,6.4860055238994185,296.1136316076,3.886368392399686,297.88969767677247,2.110302323228009,180.95950612769352,418.17881074881603,0.8618831234907781,10.262989915646337,0.8544303720939842,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020263600972108605,0.0020306107775988113,-8.888672081231244e-07,-1.3949060534423907e-07,0.4121596722925288,0.4121601183564848,0.412160565113669,0.4122954044327367,0.423,0.010979286706811931,0.0001337329229637091,0.00013348403674000295,-1.0254620690375305e-05,-9.283251529268455e-06,0.0,0.0,0.0,13.584202435898069,9.259934900881538,9.259936798032824,5.550082572557884,5.5500833796690445,3.015478987938303,3.015480603191463,3.0154791630977478,0.1539412151070513,0.15394484873469505,13.584199442120354,2.425149507668947,2.425149680048143
3.95,100.0,0.0,0.015267716681802398,0.007589397225516394,49.13825096794314,0.0015443005043606183,96.60198903868286,0.002000772820057518,0.002000774981860304,0.9887166460655651,42.720958758414135,0.0007993094869130315,6.188037087184847,8.811962912815142,3.4391079991036384,200.0,0.0,112.55848836219788,6.486005493941066,296.11363162660547,3.8863683733942307,297.8896976848858,2.1103023151146765,180.95950614386166,418.1788107344284,0.8618831217102839,10.262989879299496,0.8544303703476138,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020263690592128773,0.0020306063186797192,-8.859570291381777e-07,-1.389247430289009e-07,0.41215875629152965,0.4121592009318487,0.4121596462632226,0.41229484140934064,0.423,0.010979286400912433,0.00013373292167122929,0.00013348468431447627,-1.0187293241870066e-05,-9.222021617460996e-06,0.0,0.0,0.0,13.584202392094417,9.259934858139278,9.259936762067404,5.550082545423637,5.550083360962754,3.0154789763576653,3.0154805947313434,3.015479157285753,0.1539412124521775,0.15394484818949244,13.58419939420701,2.4251494984677286,2.4251496753585102
3.96,100.0,0.0,0.015267683261643966,0.007589430686124207,49.138250978579556,0.0015443079629926082,96.60198913198415,0.0020007683807539084,0.0020007705356569847,0.9887152923533437,42.72095757600861,0.0007993133524762984,6.1880371887220385,8.811962811277951,3.439107907188771,200.0,0.0,112.55848837599795,6.486005463941778,296.11363164567837,3.886368354321354,297.8896976930829,2.11030230691755,180.95950616006087,418.178810720067,0.8618831198724414,10.262989842931649,0.8544303685562508,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020263779931951635,0.0020306018737986475,-8.83056003054758e-07,-1.3836066520278578e-07,0.41215784321415955,0.4121582864353051,0.41215873034533884,0.4122942769113443,0.423,0.010979286097034214,0.00013373292038728655,0.00013348532986354184,-1.012018071833154e-05,-9.160985428025015e-06,0.0,0.0,0.0,13.584202348230907,9.259934815338676,9.259936725974395,5.55008251819318,5.550083342063265,3.015478964657317,3.015480586122976,3.0154791512865584,0.15394120981476397,0.15394484764397473,13.584199346266002,2.425149489170398,2.425149670548056
3.97,100.0,0.0,0.015267649946703842,0.007589464042117747,49.13825098923176,0.0015443153982918577,96.60198922467043,0.0020007639556197773,0.0020007661036447752,0.9887139351488444,42.72095640144287,0.0007993172059494975,6.188037289589176,8.811962710410812,3.439107815883286,200.0,0.0,112.55848838980786,6.486005433901875,296.113631664818,3.886368335181744,297.8896977013629,2.1103022986375937,180.95950617629086,418.17881070573156,0.8618831179779214,10.262989806542972,0.8544303667201444,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020263868992454388,0.002030597442911611,-8.801640999471505e-07,-1.377983658568116e-07,0.412156933051253,0.4121573748576741,0.4121578173508237,0.4122937109570681,0.423,0.010979285795170818,0.0001337329191118537,0.00013348597339356608,-1.00532824376387e-05,-9.100143870455213e-06,0.0,0.0,0.0,13.584202304308016,9.25993477248019,9.259936689755106,5.550082490867497,5.550083322972803,3.015478952838634,3.01548057736818,3.015479145102354,0.15394120719475496,0.15394484709814457,13.58419929829756,2.4251494797780624,2.42514966561745
3.98,100.0,0.0,0.015267616736652332,0.007589497293824538,49.138250999899576,0.001544322810331693,96.60198931674365,0.002000759544610702,0.0020007616857791854,0.9887125744957269,42.720955234691885,0.000799321047370627,6.1880373897884,8.811962610211589,3.439107725185239,200.0,0.0,112.55848840362756,6.486005403821675,296.1136316840237,3.886368315976081,297.8896977097247,2.110302290275759,180.95950619255134,418.17881069142163,0.8618831160273867,10.262989770133641,0.8544303648395482,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026395777451152,0.0020305930259747603,-8.772812900388269e-07,-1.3723783898189623e-07,0.4121560257936726,0.4121564661898046,0.4121569072705122,0.4122931435647181,0.423,0.010979285495315814,0.00013373291784490347,0.00013348661491089473,-9.986597774513939e-06,-9.03949694475159e-06,0.0,0.0,0.0,13.584202260326203,9.259934729564272,9.259936653410817,5.550082463447556,5.550083303693559,3.015478940902977,3.015480568469684,3.015479138735303,0.1539412045920949,0.1539448465520046,13.58419925030192,2.425149470291812,2.425149660567372
3.99,100.0,0.0,0.015267583631160781,0.007589530441571088,49.13825101058284,0.0015443301991852024,96.60198940820578,0.0020007551476823983,0.002000757282015863,0.9887112104373776,42.72095407573069,0.0007993248767775621,6.188037489321842,8.811962510678146,3.4391076350926886,200.0,0.0,112.55848841745701,6.486005373701494,296.11363170329474,3.8863682967050357,297.8896977181675,2.1103022818329844,180.95950620884207,418.1788106771368,0.8618831140214919,10.262989733703833,0.8544303629147196,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0020264046278994806,0.002030588622944384,-8.744075436824955e-07,-1.3667907866610207e-07,0.4121551214323096,0.41215556042257406,0.4121560000952678,0.41229257475238645,0.423,0.010979285197462788,0.00013373291658640884,0.0001334872544218529,-9.920126160523068e-06,-8.979044650914147e-06,0.0,0.0,0.0,13.584202216285929,9.259934686591372,9.2599366169428,5.550082435934316,5.550083284227698,3.015478928851686,3.0154805594274876,3.0154791321875427,0.15394120200672842,0.1539448460055575,13.584199202279313,2.425149460712725,2.425149655398515
4.0,100.0,0.0,0.01526755062990156,0.007589563485682895,49.138251021281384,0.0015443375649252383,96.60198949905877,0.0020007507647907203,0.002000752892310596,0.9887098430169117,42.720952924534416,0.0007993286942080554,6.18803758819163,8.81196241180836,3.4391075456037026,200.0,0.0,112.55848843129617,6.486005343541647,296.1136317226305,3.886368277369272,297.88969772669026,2.110302273310198,180.95950622516276,418.17881066287674,0.8618831119608839,10.262989697253722,0.8544303609459201,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026413450677333,0.0020305842337769073,-8.715428313783163e-07,-1.3612207898361373e-07,0.4121542199580838,0.41215465754688835,0.41215509581598275,0.41229200453805215,0.423,0.010979284901605345,0.00013373291533634279,0.00013348789193274525,-9.853866629327968e-06,-8.91878516995348e-06,0.0,0.0,0.0,13.584202172187661,9.259934643561941,9.259936580352313,5.5500824083287235,5.550083264577362,3.015478916686087,3.01548055024341,3.0154791254611837,0.15394119943860032,0.15394484545880582,13.584199154229973,2.4251494510418654,2.42514965011158
4.01,100.0,0.0,0.015267517732548067,0.007589596426484448,49.13825103199503,0.001544344907624417,96.60198958930457,0.0020007463958916613,0.002000748516619309,0.9887084722771736,42.72095178107826,0.000799332499699737,6.188037686399881,8.811962313600107,3.439107456716352,200.0,0.0,112.558488445145,6.486005313342444,296.1136317420303,3.8863682579694454,297.88969773529215,2.1103022647083147,180.95950624151314,418.17881064864105,0.8618831098462016,10.262989660783486,0.8544303589334141,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.99999999999999,1.0,1.0,0.0,0.0,0.0,0.002026422245871348,0.002030579858428893,-8.686871237539515e-07,-1.3556683406412695e-07,0.41215332136194394,0.4121537575536822,0.41215419442357765,0.41229143293958137,0.423,0.010979284607737115,0.00013373291409467838,0.00013348852744985608,-9.787818783024704e-06,-8.858717592374887e-06,0.0,0.0,0.0,13.584202128031846,9.259934600476416,9.259936543640597,5.550082380631715,5.5500832447446555,3.0154789044074874,3.0154805409192704,3.0154791185583125,0.1539411968876555,0.15394484491175228,13.584199106154133,2.425149441280282,2.425149644707277
