data_generator_ALL,data_generator_B,data_generator_BL,data_generator_DLL,data_generator_ILL,data_generator_time
1.3650227490953049e-08,1.4006350912390068e-08,4.222196656304105e-09,6.256476248085543e-07,3.355678607967072e-07,22.3
1.3590841017000222e-08,1.3945905560377294e-08,4.203901460344416e-09,6.272465828826535e-07,3.34108243325252e-07,22.400000000000002
1.3531734348526018e-08,1.3885739501117649e-08,4.1856916423179045e-09,6.288380661623064e-07,3.3265545039405124e-07,22.5
1.3472906335397668e-08,1.3825851451833208e-08,4.167566831563514e-09,6.30422109183804e-07,3.312094502926197e-07,22.6
1.3414355838046529e-08,1.3766240134091446e-08,4.149526659720028e-09,6.319987462917405e-07,3.2977021148465107e-07,22.700000000000003
1.3356081727468078e-08,1.3706904273805219e-08,4.131570760726068e-09,6.335680116390502e-07,3.283377026080178e-07,22.8
1.3298078230890232e-08,1.3647839808436001e-08,4.113697613849501e-09,6.351299495428035e-07,3.269118908410824e-07,22.900000000000002
1.32403408122942e-08,1.358904341555626e-08,4.095906005463299e-09,6.366846014001347e-07,3.2549274396678354e-07,23.0
1.3182873984576934e-08,1.353051720047887e-08,4.078196970987553e-09,6.3823198830633e-07,3.240802331147347e-07,23.1
1.3125676447171598e-08,1.3472259778197885e-08,4.06057010040931e-09,6.397721441233695e-07,3.226743275444721e-07,23.200000000000003
1.3068746902637454e-08,1.3414269763589612e-08,4.043024984166512e-09,6.41305102538099e-07,3.2127499668709966e-07,23.3
1.301208405665985e-08,1.3356545771412617e-08,4.0255612131480034e-09,6.428308970622423e-07,3.198822101452893e-07,23.400000000000002
1.2955686618050237e-08,1.3299086416307725e-08,4.0081783786935265e-09,6.44349561032402e-07,3.18495937693281e-07,23.5
1.289955329874616e-08,1.3241890312798015e-08,3.990876072593722e-09,6.458611276100519e-07,3.1711614927688255e-07,23.6
1.2843682813811258e-08,1.3184956075288829e-08,3.973653887090132e-09,6.473656297815451e-07,3.1574281501346977e-07,23.700000000000003
1.2788073881435273e-08,1.3128282318067766e-08,3.956511414875197e-09,6.488631003581037e-07,3.1437590519198654e-07,23.8
1.2732725222934031e-08,1.3071867655304679e-08,3.939448249092257e-09,6.503535719758345e-07,3.130153902729444e-07,23.900000000000002
1.2677635562749465e-08,1.3015710701051685e-08,3.922463983335551e-09,6.518370770957045e-07,3.1166124088842324e-07,24.0
1.2622803628449595e-08,1.2959810069243149e-08,3.905558211650215e-09,6.533136480035691e-07,3.1031342784207047e-07,24.1
1.2568228150728544e-08,1.2904164373695707e-08,3.888730528532289e-09,6.547833168101524e-07,3.089719221091018e-07,24.200000000000003
1.2513907863406528e-08,1.2848772228108244e-08,3.871980528928711e-09,6.56246115451058e-07,3.076366948363007e-07,24.3
1.2459841503429856e-08,1.2793632246061902e-08,3.855307808237314e-09,6.577020756867553e-07,3.0630771734201875e-07,24.400000000000002
1.2406027810870938e-08,1.273874304102009e-08,3.838711962306835e-09,6.591512291026032e-07,3.0498496111617535e-07,24.5
1.2352465528928274e-08,1.2684103226328464e-08,3.822192587436909e-09,6.605936071088228e-07,3.0366839782025784e-07,24.6
1.2299151877120175e-08,1.2629719612197e-08,3.805750272373264e-09,6.620292533742453e-07,3.023579793289192e-07,24.700000000000003
1.2246085347878972e-08,1.257559219159324e-08,3.789384781307071e-09,6.634582010519078e-07,3.010536742870402e-07,24.8
1.2193265842357293e-08,1.252171341113764e-08,3.773094965639014e-09,6.648804716730932e-07,2.9975546988498845e-07,24.900000000000002
1.2140692061632488e-08,1.2468082176973624e-08,3.756880458963579e-09,6.662960963923797e-07,2.9846333775645847e-07,25.0
1.2088362708015344e-08,1.2414697405288014e-08,3.7407408965558486e-09,6.677051062046305e-07,2.9717724968197184e-07,25.1
1.2036276485050078e-08,1.2361558022311056e-08,3.724675915371502e-09,6.691075319449961e-07,2.9589717758887734e-07,25.200000000000003
1.1984432097514347e-08,1.2308662964316404e-08,3.70868515404682e-09,6.705034042889168e-07,2.9462309355135087e-07,25.3
1.1932828251419236e-08,1.225601117762112e-08,3.6927682528986767e-09,6.718927537521184e-07,2.933549697903952e-07,25.400000000000002
1.1881463654009269e-08,1.2203601618585688e-08,3.6769248539245477e-09,6.732756106906201e-07,2.920927786738404e-07,25.5
1.1830337013762398e-08,1.215143325361399e-08,3.6611546008025026e-09,6.74652005300728e-07,2.9083649271634355e-07,25.6
1.1779447040390014e-08,1.209950505915333e-08,3.6454571388912124e-09,6.7602196761903e-07,2.895860845793888e-07,25.700000000000003
1.1728792444836947e-08,1.2047816021694425e-08,3.6298321152299443e-09,6.773855275224111e-07,2.8834152707128754e-07,25.8
1.1678371939281446e-08,1.1996365137771399e-08,3.6142791785385622e-09,6.787427147280347e-07,2.8710279314717805e-07,25.900000000000002
1.1628184237135209e-08,1.1945151413961789e-08,3.5987979792175294e-09,6.800935587933609e-07,2.858698559090258e-07,26.0
1.1578228053043362e-08,1.1894173866886544e-08,3.5833881693479057e-09,6.814380891161337e-07,2.8464268860562337e-07,26.1
1.1528502102884462e-08,1.1843431523210029e-08,3.568049402691349e-09,6.827763349343904e-07,2.834212646325903e-07,26.200000000000003
1.1479005103770509e-08,1.1792923419640016e-08,3.5527813346901163e-09,6.841083253264469e-07,2.822055575323735e-07,26.3
1.1429735774046928e-08,1.1742648602927692e-08,3.53758362246706e-09,6.854340892109126e-07,2.8099554099424665e-07,26.400000000000002
1.1380703035680352e-08,1.1692609203783812e-08,3.522458003046033e-09,6.867536672077828e-07,2.797911613469163e-07,26.5
1.1331903582073697e-08,1.1642803678200514e-08,3.5074037239289827e-09,6.880670855592122e-07,2.7859239803955514e-07,26.6
1.1283331446826647e-08,1.1593229690459504e-08,3.492419492246848e-09,6.893743672539816e-07,2.773992378427764e-07,26.700000000000003
1.1234985651319463e-08,1.1543886417301633e-08,3.477505032567892e-09,6.906755409184215e-07,2.762116542294304e-07,26.8
1.1186865228453421e-08,1.1494773048610736e-08,3.462660073236549e-09,6.919706350311096e-07,2.750296207914573e-07,26.900000000000002
1.1138969222650824e-08,1.1445888787413661e-08,3.4478843463734285e-09,6.932596779228669e-07,2.738531112398875e-07,27.0
1.1091296689854986e-08,1.139723284988024e-08,3.4331775878753106e-09,6.945426977767699e-07,2.726820994048412e-07,27.1
1.1043846697530247e-08,1.1348804465323315e-08,3.418539537415149e-09,6.958197226281405e-07,2.715165592355286e-07,27.200000000000003
1.099661832466197e-08,1.1300602876198717e-08,3.4039699384420727e-09,6.970907803645457e-07,2.7035646480025013e-07,27.3
1.0949610661756522e-08,1.1252627338105278e-08,3.389468538181379e-09,6.983558987258046e-07,2.6920179028639585e-07,27.400000000000002
1.0902822810841307e-08,1.1204877119784829e-08,3.375035087634541e-09,6.996151053039833e-07,2.680525100004461e-07,27.5
1.0856253885464736e-08,1.1157351503122195e-08,3.3606693415792045e-09,7.008684275433982e-07,2.6690859836797096e-07,27.6
1.0809903010696245e-08,1.1110049783145202e-08,3.3463710585691873e-09,7.021158927406126e-07,2.657700299336307e-07,27.700000000000003
1.0763769323126293e-08,1.1062971268024672e-08,3.332140000934481e-09,7.033575280444387e-07,2.646367793611756e-07,27.8
1.0717851970866346e-08,1.1016115279074426e-08,3.317975934781248e-09,7.04593360455932e-07,2.635088214334458e-07,27.900000000000002
1.0672150113548905e-08,1.0969481150751281e-08,3.303878629991826e-09,7.058234168284019e-07,2.623861310523714e-07,28.0
1.0626662922327476e-08,1.0923068230655054e-08,3.289847860224724e-09,7.070477238674064e-07,2.612686832389726e-07,28.1
1.0581389579876596e-08,1.0876875879528556e-08,3.275883402914624e-09,7.08266308130747e-07,2.6015645313335953e-07,28.200000000000003
1.0536329232424772e-08,1.0830883408467969e-08,3.261982051010122e-09,7.094792078758696e-07,2.590494270254828e-07,28.3
1.049148110753438e-08,1.0785099341772234e-08,3.248144950453525e-09,7.106864439693783e-07,2.579475752698571e-07,28.400000000000002
1.0446844434664288e-08,1.0739528191307676e-08,3.2343726513719385e-09,7.118880395072798e-07,2.568508705533948e-07,28.5
1.0402418441391372e-08,1.0694168876116391e-08,3.2206648726850385e-09,7.130840207482512e-07,2.5575928876432274e-07,28.6
1.0358202366772915e-08,1.0649020311393375e-08,3.207021334558077e-09,7.142744138132451e-07,2.546728059192991e-07,28.700000000000003
1.0314195461346593e-08,1.0604081408486522e-08,3.1934417584018797e-09,7.154592446855005e-07,2.5359139816341354e-07,28.8
1.027039698713048e-08,1.0559351074896618e-08,3.1799258668728443e-09,7.166385392105285e-07,2.525150417701869e-07,28.900000000000002
1.0226806217623055e-08,1.0514828214277354e-08,3.1664733838729447e-09,7.178123230961349e-07,2.5144371314157134e-07,29.0
1.0183422437803186e-08,1.0470511726435314e-08,3.153084034549727e-09,7.189806219123944e-07,2.5037738880795053e-07,29.1
1.0140244944130147e-08,1.0426400507329982e-08,3.139757545296312e-09,7.201434610916711e-07,2.493160454281394e-07,29.200000000000003
1.0097273044543612e-08,1.0382493449073737e-08,3.1264936437513945e-09,7.213008659285982e-07,2.4825965978938416e-07,29.3
1.0054506058463644e-08,1.0338789439931858e-08,3.113292058799242e-09,7.224528615801086e-07,2.472082088073624e-07,29.400000000000002
1.0011943316790718e-08,1.029528736432252e-08,3.1001525205696974e-09,7.235994730654039e-07,2.461616695261831e-07,29.5
9.969584161905696e-09,1.0251986102816793e-08,3.0870747604381756e-09,7.247407252659652e-07,2.451200191183865e-07,29.6
9.927427947669846e-09,1.0208884532138652e-08,3.074058511025667e-09,7.258766429255646e-07,2.4408323488494427e-07,29.700000000000003
9.88547403942483e-09,1.0165981525164964e-08,3.0611035061987356e-09,7.270072506502467e-07,2.430512942552593e-07,29.8
9.843721813992712e-09,1.0123275950925493e-08,3.0482094810695176e-09,7.281325729083436e-07,2.420241747871659e-07,29.900000000000002
9.802170659675956e-09,1.0080766674602903e-08,3.035376171995726e-09,7.292526340304634e-07,2.410018541669298e-07,30.0
9.760796452189439e-09,1.0038449990153475e-08,3.0225992029191953e-09,7.303674754600817e-07,2.3998432388577954e-07,30.1
9.719613778277964e-09,9.996326411293534e-09,3.009880966430199e-09,7.314771101239462e-07,2.389715530640516e-07,30.200000000000003
9.678624494881887e-09,9.954395057328781e-09,2.9972216282919404e-09,7.325815601544721e-07,2.3796351835810126e-07,30.3
9.637827536229925e-09,9.912654723484773e-09,2.9846208424100776e-09,7.336808496980464e-07,2.3696019825860896e-07,30.400000000000002
9.597221830912076e-09,9.871104199271617e-09,2.9720782609422175e-09,7.347750027758999e-07,2.3596157139463954e-07,30.5
9.55680630187961e-09,9.829742268483957e-09,2.959593534297913e-09,7.358640432840857e-07,2.3496761653364182e-07,30.6
9.516579866445078e-09,9.788567709200983e-09,2.947166311138665e-09,7.369479949935043e-07,2.3397831258144884e-07,30.700000000000003
9.476541436282308e-09,9.747579293786435e-09,2.9347962383779237e-09,7.380268815498819e-07,2.3299363858227775e-07,30.8
9.436689917426398e-09,9.706775788888586e-09,2.9224829611810824e-09,7.391007264737851e-07,2.3201357371872978e-07,30.900000000000002
9.397024210273735e-09,9.66615595544026e-09,2.910226122965486e-09,7.401695531606128e-07,2.3103809731179043e-07,31.0
9.357543209581968e-09,9.625718548658824e-09,2.898025365400424e-09,7.412333848805981e-07,2.3006718882082915e-07,31.1
9.318245804470034e-09,9.585462318046187e-09,2.885880328407135e-09,7.422922447788111e-07,2.2910082784359967e-07,31.200000000000003
9.279130878418145e-09,9.545386007388807e-09,2.8737906501588047e-09,7.433461558751595e-07,2.2813899411623985e-07,31.3
9.240197309267783e-09,9.505488354757676e-09,2.8617559670805648e-09,7.443951410643797e-07,2.2718166751327156e-07,31.400000000000002
9.201443969221716e-09,9.46576809250834e-09,2.8497759138494966e-09,7.454392231160437e-07,2.2622882804760097e-07,31.5
9.162869724843983e-09,9.426223947280881e-09,2.837850123394627e-09,7.464784246745678e-07,2.2528045587051823e-07,31.6
9.1244734370599e-09,9.386854639999931e-09,2.825978226896931e-09,7.475127682591868e-07,2.2433653127169773e-07,31.700000000000003
9.086253961156063e-09,9.347658885874664e-09,2.814159853789332e-09,7.485422762639898e-07,2.2339703467919796e-07,31.8
9.048212809266854e-09,9.308674597177932e-09,2.802400804678467e-09,7.495669905836026e-07,2.2246187935464204e-07,31.900000000000002
9.010346719386204e-09,9.269869468460645e-09,2.7906958227469517e-09,7.505869178379129e-07,2.2153109924067553e-07,32.0
8.972654564302896e-09,9.231242704565863e-09,2.779044611981845e-09,7.516020802992166e-07,2.2060467431044966e-07,32.1
8.935135226422738e-09,9.192793729248566e-09,2.7674469099922767e-09,7.526125002270889e-07,2.196825842898511e-07,32.2
8.897787584206912e-09,9.15452198549238e-09,2.7559024565670575e-09,7.536181997684295e-07,2.1876480900032561e-07,32.300000000000004
8.860610512171975e-09,9.11642693550959e-09,2.744410993674678e-09,7.54619200957457e-07,2.1785132835887826e-07,32.4
8.823602880889849e-09,9.078508060741123e-09,2.732972265463306e-09,7.556155257157178e-07,2.1694212237807295e-07,32.5
8.786763556987844e-09,9.040764861856562e-09,2.7215860182607923e-09,7.566071958520741e-07,2.16037171166033e-07,32.6
8.75009140314864e-09,9.003196858754142e-09,2.710252000574666e-09,7.575942330627227e-07,2.151364549264407e-07,32.7
8.713585278110288e-09,8.965803590560752e-09,2.6989699630921364e-09,7.585766589311692e-07,2.1423995395853767e-07,32.800000000000004
8.677244036666222e-09,8.92858461563193e-09,2.6877396586800933e-09,7.595544949282471e-07,2.1334764865712454e-07,32.9
8.64106652966524e-09,8.891539511551862e-09,2.6765608423851035e-09,7.605277624121174e-07,2.12459519512561e-07,33.0
8.605051604011525e-09,8.85466787513339e-09,2.6654332714334166e-09,7.614964826282553e-07,2.1157554711076606e-07,33.1
8.569198102664626e-09,8.817969322418008e-09,2.654356705230961e-09,7.624606767094621e-07,2.106957121332178e-07,33.2
8.533504864639476e-09,8.781443488675861e-09,2.6433309053633445e-09,7.634203656758631e-07,2.0981999535695347e-07,33.300000000000004
8.497970725006378e-09,8.745090028405747e-09,2.632355635595856e-09,7.643755704349065e-07,2.0894837765456948e-07,33.4
8.462594514891004e-09,8.708908615335107e-09,2.6214306618734617e-09,7.653263117813561e-07,2.080808399942212e-07,33.5
8.427379047473452e-09,8.672898367025029e-09,2.610556302991755e-09,7.662726113836598e-07,2.0721735835800856e-07,33.6
8.392355850662516e-09,8.637054274609073e-09,2.5997368474480314e-09,7.672144979041403e-07,2.0635787221112949e-07,33.7
8.357495205071314e-09,8.601380189173863e-09,2.5889681250707684e-09,7.681519847375175e-07,2.05502399191409e-07,33.800000000000004
8.32279664224408e-09,8.565875757975525e-09,2.578250009467207e-09,7.690850924050737e-07,2.0465091973618394e-07,33.9
8.288259714965907e-09,8.530540643863202e-09,2.567582379903674e-09,7.700138413216514e-07,2.0380341434624196e-07,34.0
8.253883997262767e-09,8.495374525279071e-09,2.556965121305588e-09,7.709382517956431e-07,2.0295986358582198e-07,34.1
8.219669084401497e-09,8.460377096258327e-09,2.5463981242574545e-09,7.718583440289963e-07,2.021202480826138e-07,34.2
8.185614592889806e-09,8.425548066429193e-09,2.535881285002868e-09,7.727741381172188e-07,2.0128454852775827e-07,34.300000000000004
8.151720160476274e-09,8.390887161012912e-09,2.5254145054445124e-09,7.736856540493631e-07,2.0045274567584727e-07,34.4
8.117985446150344e-09,8.356394120823753e-09,2.514997693144158e-09,7.745929117080471e-07,1.996248203449236e-07,34.5
8.084410130142336e-09,8.322068702269008e-09,2.5046307613226663e-09,7.754959308694368e-07,1.9880075341648116e-07,34.6
8.050993913923433e-09,8.287910677348993e-09,2.494313628859986e-09,7.763947312032552e-07,1.979805258354648e-07,34.7
8.017736520205696e-09,8.25391983365705e-09,2.4840462202951546e-09,7.772893322727785e-07,1.971641186102705e-07,34.800000000000004
7.984637692942049e-09,8.220095974379546e-09,2.4738284658262997e-09,7.781797535348413e-07,1.9635151281274515e-07,34.9
7.951697197326284e-09,8.186438918295863e-09,2.463660301310634e-09,7.790660143398301e-07,1.955426895781866e-07,35.0
7.91891481979307e-09,8.152948499778419e-09,2.4535416682644617e-09,7.799481339316811e-07,1.947376301053438e-07,35.1
7.886290368017937e-09,8.119624568792648e-09,2.4434725138631757e-09,7.808261314478977e-07,1.9393631565641676e-07,35.2
7.853823670917295e-09,8.086466990897012e-09,2.433452790941256e-09,7.817000259195263e-07,1.9313872755705636e-07,35.300000000000004
7.82151203158071e-09,8.053463308037757e-09,2.423480270172904e-09,7.825698380903513e-07,1.9234486238944192e-07,35.4
7.789347613326063e-09,8.020576075358988e-09,2.41354829480813e-09,7.834355922838165e-07,1.9155474758427558e-07,35.5
7.757338028945776e-09,7.987842605286701e-09,2.4036634659316316e-09,7.84297301697727e-07,1.9076831860739663e-07,35.6
7.725482970908461e-09,7.955261753130122e-09,2.393825568831678e-09,7.851549850954905e-07,1.8998555835896256e-07,35.7
7.693782145168903e-09,7.92283235222409e-09,2.3840343877946856e-09,7.860086611396077e-07,1.8920644984883802e-07,35.800000000000004
7.662235271168069e-09,7.890553213929066e-09,2.374289706105222e-09,7.868583483916741e-07,1.8843097619659494e-07,35.9
7.630842081833097e-09,7.858423127631117e-09,2.3645913060460004e-09,7.87704065312373e-07,1.8765912063151223e-07,36.0
7.599602323577312e-09,7.826440860741942e-09,2.3549389688978864e-09,7.885458302614856e-07,1.868908664925762e-07,36.1
7.568515756300211e-09,7.794605158698843e-09,2.345332474939893e-09,7.893836614978863e-07,1.8612619722848026e-07,36.2
7.537582153387473e-09,7.762914744964751e-09,2.335771603449183e-09,7.902175771795424e-07,1.8536509639762508e-07,36.300000000000004
7.506801301710954e-09,7.73136832102821e-09,2.3262561327010674e-09,7.910475953635123e-07,1.8460754766811852e-07,36.4
7.476173001628683e-09,7.699964566403373e-09,2.3167858399690067e-09,7.918737340059493e-07,1.8385353481777545e-07,36.5
7.445697066984877e-09,7.668702138630018e-09,2.30736050152461e-09,7.92696010962103e-07,1.8310304173411817e-07,36.6
7.415373325109924e-09,7.63757967327354e-09,2.2979798926376363e-09,7.93514443986309e-07,1.8235605241437609e-07,36.7
7.385201616820393e-09,7.60659578392495e-09,2.2886437875759933e-09,7.943290507320062e-07,1.8161255096548575e-07,36.800000000000004
7.355181796419031e-09,7.575749062200876e-09,2.2793519596057376e-09,7.951398487517197e-07,1.8087252160409105e-07,36.9
7.32531373169476e-09,7.545038077743559e-09,2.270104180991074e-09,7.959468554970657e-07,1.801359486565428e-07,37.0
7.295597303922684e-09,7.514461378220864e-09,2.2609002229943575e-09,7.967500883187588e-07,1.794028165588993e-07,37.1
7.266012982867764e-09,7.48402404553054e-09,2.2517376939916227e-09,7.975495712049548e-07,1.7867311884818749e-07,37.2
7.236534323306862e-09,7.453733478051617e-09,2.242613430259819e-09,7.983453304463113e-07,1.7794685237812947e-07,37.300000000000004
7.207194266285041e-09,7.423577013055628e-09,2.2335308749051734e-09,7.991373716367475e-07,1.7722398663023317e-07,37.4
7.1779916390820345e-09,7.393553484257959e-09,2.2244896718756134e-09,7.999257121076806e-07,1.7650450699221843e-07,37.5
7.148925243815055e-09,7.363661716444091e-09,2.215489459815851e-09,8.007103691030293e-07,1.7578839897940175e-07,37.6
7.119993857438787e-09,7.333900525469594e-09,2.2065298720673786e-09,8.014913597792156e-07,1.750756482346962e-07,37.7
7.0911962317453904e-09,7.304268718260124e-09,2.1976105366684727e-09,8.022687012051647e-07,1.7436624052861138e-07,37.800000000000004
7.062531093364497e-09,7.274765092811428e-09,2.1887310763541915e-09,8.030424103622913e-07,1.7366016175925345e-07,37.9
7.03399714376321e-09,7.2453884381893335e-09,2.1798911085563736e-09,8.038125041445202e-07,1.7295739795232498e-07,38.0
7.005593059246108e-09,7.2161375345297645e-09,2.1710902454036418e-09,8.045789993582725e-07,1.7225793526112526e-07,38.1
6.977317490955246e-09,7.1870111530387286e-09,2.1623280937214007e-09,8.053419127224659e-07,1.7156175996655005e-07,38.2
6.949169064870148e-09,7.158008055992324e-09,2.1536042550318367e-09,8.061012608685278e-07,1.7086885847709169e-07,38.300000000000004
6.921146381807814e-09,7.129126996736734e-09,2.144918325553919e-09,8.068570603403772e-07,1.7017921732883902e-07,38.400000000000006
6.89324801742272e-09,7.100366719688235e-09,2.1362698962033995e-09,8.076093275944343e-07,1.6949282318547752e-07,38.5
6.865472522206807e-09,7.071725960333182e-09,2.1276585525928097e-09,8.083580789996263e-07,1.68809662838289e-07,38.6
6.837818421489499e-09,7.043203445228029e-09,2.1190838750314664e-09,8.09103330837373e-07,1.6812972320615208e-07,38.7
6.810284215437688e-09,7.01479789199931e-09,2.1105454385254673e-09,8.098450993015959e-07,1.6745299133554176e-07,38.800000000000004
6.782868379055742e-09,6.986508009343652e-09,2.102042812777692e-09,8.105834004987197e-07,1.6677945440052963e-07,38.900000000000006
6.7555237658023945e-09,6.958381707179566e-09,2.093574938778087e-09,8.113182611065688e-07,1.6610908813642593e-07,39.0
6.72813163471954e-09,6.930544128014112e-09,2.0851397736934695e-09,8.120497244459488e-07,1.6544185025128457e-07,39.1
6.7006374778778976e-09,6.903051054411621e-09,2.076736147947936e-09,8.127778187287658e-07,1.647777148810238e-07,39.2
6.673352947212184e-09,6.875633874134577e-09,2.068378482584349e-09,8.13502496458325e-07,1.641166585840926e-07,39.300000000000004
6.646458441832316e-09,6.84814570291925e-09,2.0600764249783856e-09,8.142237379238103e-07,1.6345865020314368e-07,39.400000000000006
6.620033821510465e-09,6.820527882776162e-09,2.051834934718152e-09,8.149415442143827e-07,1.6280365917160812e-07,39.5
6.593583053940451e-09,6.793202508780062e-09,2.0436278694209055e-09,8.156560330041654e-07,1.6215168949888953e-07,39.6
6.56717131226094e-09,6.766119291488178e-09,2.035458349088935e-09,8.163672080361886e-07,1.6150271675578822e-07,39.7
6.540818705730961e-09,6.739242114783389e-09,2.027326184428177e-09,8.170750778269738e-07,1.6085674740078635e-07,39.800000000000004
6.514661255207924e-09,6.712416299205557e-09,2.0192364157025034e-09,8.177796234840136e-07,1.6021380727244436e-07,39.900000000000006
6.488630381193827e-09,6.685679701449734e-09,2.0111837568382083e-09,8.184808715511131e-07,1.5957390847835472e-07,40.0
6.4627100247311e-09,6.659077839728648e-09,2.0031672365398174e-09,8.191788467928799e-07,1.589369991891998e-07,40.1
6.436910976087202e-09,6.63259464295e-09,1.995185542893822e-09,8.198735616747758e-07,1.5830307302581882e-07,40.2
6.411230162538097e-09,6.606227281790277e-09,1.987239062186152e-09,8.205650308843623e-07,1.5767212080241045e-07,40.300000000000004
6.3856516164821336e-09,6.5799947736352335e-09,1.979332247056058e-09,8.212532715597097e-07,1.5704411838685447e-07,40.400000000000006
6.360198384744749e-09,6.553880455507014e-09,1.9714614935156193e-09,8.219382966098965e-07,1.5641904944297646e-07,40.5
6.334877645886816e-09,6.527882176634946e-09,1.9636264744337327e-09,8.226201206640523e-07,1.5579689446377154e-07,40.6
6.3096965784692166e-09,6.501997786248365e-09,1.955826862679295e-09,8.232987583513071e-07,1.5517763394223493e-07,40.7
6.284620744867248e-09,6.476238410284429e-09,1.9480644428527047e-09,8.239742261873937e-07,1.545612737400802e-07,40.800000000000004
6.259652150210348e-09,6.450603548439389e-09,1.9403391503384638e-09,8.246465390359702e-07,1.5394779750396308e-07,40.900000000000006
6.234802909508651e-09,6.425089475079496e-09,1.93265040751506e-09,8.253157113023767e-07,1.5333718271767973e-07,41.0
6.210073527151165e-09,6.399696168678473e-09,1.924998225919116e-09,8.259817579183133e-07,1.5272941394271885e-07,41.1
6.1854629935224115e-09,6.374422793549501e-09,1.9173823453086073e-09,8.266446935033706e-07,1.5212447868634093e-07,41.2
6.160962697905043e-09,6.349264426489977e-09,1.909801140969198e-09,8.273045311102804e-07,1.5152237924513517e-07,41.300000000000004
6.136576982975415e-09,6.32422311002439e-09,1.902255313447723e-09,8.279612864619463e-07,1.5092309271250294e-07,41.400000000000006
6.112305166512637e-09,6.299298184523362e-09,1.8947446612726952e-09,8.286149742454603e-07,1.5032660595869896e-07,41.5
6.088146566295807e-09,6.274488990357508e-09,1.8872689829726247e-09,8.29265609147908e-07,1.497329058539777e-07,41.6
6.064100743102779e-09,6.249794858191655e-09,1.8798280835826113e-09,8.299132042299376e-07,1.4914198065086992e-07,41.7
6.040167115669375e-09,6.225215124364038e-09,1.8724217643344057e-09,8.305577735029124e-07,1.485538177939132e-07,41.800000000000004
6.016344943287973e-09,6.200749131581335e-09,1.8650498221904664e-09,8.311993320453809e-07,1.4796840382066582e-07,41.900000000000006
5.992633589968629e-09,6.176396218367624e-09,1.8577120569171957e-09,8.31837894234999e-07,1.4738572586436295e-07,42.0
5.969032692462735e-09,6.152156036798695e-09,1.8504083617531274e-09,8.324734732016954e-07,1.4680577162032772e-07,42.1
5.945544953169933e-09,6.128031763312611e-09,1.8431396805757716e-09,8.331060680507984e-07,1.4622853510182608e-07,42.2
5.922166944530254e-09,6.104019527159823e-09,1.8359048564428557e-09,8.337357059307202e-07,1.456539976889936e-07,42.300000000000004
5.89889808652044e-09,6.080118731205404e-09,1.8287037083013191e-09,8.343624009630875e-07,1.450821466304062e-07,42.400000000000006
5.875737799117236e-09,6.056328778314431e-09,1.821536055098102e-09,8.349861672695097e-07,1.4451296917463986e-07,42.5
5.85268550229738e-09,6.032649071351976e-09,1.8144017157801423e-09,8.356070189716153e-07,1.439464525702705e-07,42.6
5.829740616037615e-09,6.0090790131831155e-09,1.80730050929438e-09,8.362249701910223e-07,1.4338258406587402e-07,42.7
5.806902560314683e-09,5.985618006672924e-09,1.8002322545877544e-09,8.368400350493505e-07,1.4282135091002645e-07,42.800000000000004
5.784170755105327e-09,5.962265454686478e-09,1.793196770607205e-09,8.374522276682163e-07,1.4226274035130365e-07,42.900000000000006
5.761544620386289e-09,5.9390207600888525e-09,1.7861938762996718e-09,8.380615621692446e-07,1.4170673963828167e-07,43.0
5.739023576134309e-09,5.915883325745119e-09,1.7792233906120928e-09,8.386680526740568e-07,1.4115333601953633e-07,43.1
5.716607042326129e-09,5.892852554520354e-09,1.7722851324914077e-09,8.392717133042711e-07,1.4060251674364363e-07,43.2
5.694294438938493e-09,5.869927849279633e-09,1.7653789208845565e-09,8.398725581815039e-07,1.400542690591795e-07,43.300000000000004
5.672085185948142e-09,5.847108612888031e-09,1.7585045747384783e-09,8.404706014273834e-07,1.395085802147199e-07,43.400000000000006
5.649981317006078e-09,5.824397250499839e-09,1.7516628120884005e-09,8.410658363638325e-07,1.3896545168709713e-07,43.5
5.627982956988272e-09,5.801793974687514e-09,1.7448536943623743e-09,8.416582715028647e-07,1.3842487456220027e-07,43.6
5.606087389826391e-09,5.779295734672545e-09,1.7380763057206295e-09,8.422479379648094e-07,1.3788682446045518e-07,43.7
5.584294113920604e-09,5.756902023403845e-09,1.7313304920872945e-09,8.428348492471874e-07,1.3735128905735727e-07,43.800000000000004
5.5626026276710806e-09,5.7346123338303266e-09,1.7246160993864981e-09,8.43419018847523e-07,1.368182560284021e-07,43.900000000000006
5.541012429477991e-09,5.712426158900906e-09,1.7179329735423694e-09,8.440004602633437e-07,1.362877130490852e-07,44.0
5.519523017741502e-09,5.690342991564493e-09,1.7112809604790358e-09,8.445791869921704e-07,1.3575964779490192e-07,44.1
5.4981338908617846e-09,5.668362324770003e-09,1.7046599061206265e-09,8.451552125315256e-07,1.3523404794134783e-07,44.2
5.476844547239008e-09,5.64648365146635e-09,1.6980696563912701e-09,8.45728550378942e-07,1.347109011639184e-07,44.300000000000004
5.455654485273341e-09,5.624706464602446e-09,1.6915100572150952e-09,8.462992140319371e-07,1.3419019513810915e-07,44.400000000000006
5.434563203364956e-09,5.603030257127208e-09,1.6849809545162308e-09,8.468672169880385e-07,1.3367191753941557e-07,44.5
5.413570199914018e-09,5.581454521989545e-09,1.6784821942188046e-09,8.47432572744767e-07,1.3315605604333306e-07,44.6
