Time,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x3,x4,x5,x6,x7,x8,x9,lin,K15,k15,K16,k16,K17,k17,K18,k18,K19,k19,K20,k20,K21,k21,K22,k22,K23,k23,K24,k24,kd2,kd3,kd8,kd9,kd11,kd12,kd13,kd16,ki1,ki2,ki3,ki4,ki5,ki6,ki7,ki8,ki9,ki10,ki11,ki12,ki14,ki15,ki16,ki17,ki18,KI19,KI20,KI21,KI22,KI23,KI24,a24,ks,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R20,R21,R22,R18,R19,R25,R24,R23,R26,R27,R28,R29,R30,R31,R32,R34
4.61,0.5526719375951502,0.3977941276335059,2.1173060185920094,21.63939065065071,42.7485753467639,33.67819890151808,1.5,2.108176497667708,2.4515166036517458e-08,0.2,0.5,2.4874012464124635,0.1818914823369475,0.056194778593052386,0.1415375663907181,0.07,0.8,0.0,9.29777651153127,6.417691641182811e-05,0.26345712633268464,0.02827024744106037,0.061570270383982814,1.4638858613929389,0.11346585654125738,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.313188872294482,16.433216735623798,13.483842924895063,1.3961852411454834e-07,0.0003665317697843388,2.181967986042854,0.08407183815819724,2.035218666445857,0.1463885861392939,8.20591873031903,2.2507873751596104,5.888432245648901,8.831700605175218,7.280730144264155,0.14999997906828808,6.097905455524203e-07,0.2714622599260403,0.1273190765193302,0.07127425532763619,0.00011346585654125738,0.0005142117213086767,0.1463885861392939,0.427485753467639,1.5147573455455499,0.0929777651153127,0.12437006232062318,0.021081764976677082,0.0021173060185920092,0.21280363413782977,0.00022353952927981288,0.0013977896231423092,0.055267193759515026
4.62,0.5570108576602416,0.398414609503935,2.139809995784445,21.59440307325143,42.75959920352,33.750948548185605,1.5,2.109465615354501,1.9089744811236923e-08,0.2,0.5,2.515609914002223,0.1791767227710379,0.05533269036038483,0.1408269686731039,0.07,0.8,0.0,9.432400117431015,6.0615502358616845e-05,0.2634606889827504,0.028903768989355375,0.06241781685235347,1.4828357067576872,0.11493806510645378,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.318109947973372,16.570421240474417,13.628067295777095,1.0881364162469002e-07,0.00034619158366612285,2.198845795986062,0.08544207033646235,2.0493719138533306,0.14828357067576872,8.062191707766377,2.2541779234436037,5.750610389479588,8.778112458457516,7.269199693825127,0.14999997963287526,4.80223513029201e-07,0.27044324409675047,0.12539819412111408,0.07084552798182008,0.00011493806510645379,0.0005178882603243851,0.14828357067576872,0.4275959920352,1.5116082151276002,0.09432400117431015,0.12578049570011116,0.02109465615354501,0.0021398099957844452,0.20910337328467368,0.0002204535222273487,0.0013919546443899931,0.055701085766024165
4.63,0.5612906334048506,0.39894233604333523,2.162345039639311,21.548616041832975,42.77020228779869,33.82358290994434,1.5,2.1107546041415453,1.4823223452511127e-08,0.2,0.5,2.543729620421928,0.17647254383198507,0.05448831105067857,0.1401206509773319,0.07,0.8,0.0,9.568449043352375,5.7251524657864684e-05,0.2634640539223631,0.02955098460601194,0.06327920521389951,1.5019066074908622,0.11642926948292125,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.32300382488844,16.706006920919762,13.771605710759221,8.455094343368916e-08,0.0003269790076144864,2.2154877993535584,0.08684032987347026,2.063231048184578,0.15019066074908624,7.920389329211836,2.2570461626893596,5.615193330549949,8.724706141877466,7.257673608079108,0.14999998018359623,3.7706272566285553e-07,0.26933906216197645,0.12351523255577501,0.07041825674570737,0.00011642926948292125,0.0005214937426162758,0.15019066074908624,0.4277020228779869,1.5084031229283084,0.09568449043352376,0.1271864810210964,0.021107546041415452,0.0021623450396393113,0.2054758463798315,0.00021737694097613585,0.0013860353078637454,0.056129063340485064
4.64,0.5655103938061504,0.3993777820996536,2.1849059402226474,21.502052358175266,42.78038642521033,33.896102043730075,1.5,2.1120434640415953,1.1478012735466973e-08,0.2,0.5,2.5717511798541555,0.17377979141227484,0.05366129557621613,0.13941859857001862,0.07,0.8,0.0,9.705916050957327,5.407408000747333e-05,0.26346723211336837,0.030212200887826394,0.06415471915584489,1.521095478919732,0.11793958899683547,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.32786924636936,16.83994607687707,13.914411058519821,6.550190726593483e-08,0.0003088317702279827,2.231890689563263,0.08826730162250704,2.0767913150022332,0.1521095478919732,7.780533043454257,2.2593948797532413,5.4821891233253695,8.671486090154696,7.246154536798862,0.14999998072077114,2.951859279481821e-07,0.2681510301595961,0.12166950092388164,0.06999247594418562,0.00011793958899683547,0.0005250269968392216,0.1521095478919732,0.4278038642521033,1.5051436650722687,0.09705916050957328,0.12858755899270777,0.021120434640415953,0.0021849059402226476,0.20191989774028063,0.0002143112921182315,0.0013800350021063639,0.056551039380615044
4.65,0.569669351301806,0.39972152704671865,2.207487518452887,21.45473483019615,42.790153458760805,33.968506032732485,1.5,2.1133321950674038,8.86291797900566e-09,0.2,0.5,2.599665610860705,0.17109929769148366,0.052851303479027625,0.13872079637853515,0.07,0.8,0.0,9.844793437916742,5.107285875287429e-05,0.26347023391199986,0.030887732118921818,0.06504464927779569,1.5403991934462888,0.11946913986680215,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.332704979009087,16.972213424237758,14.05643751151493,5.059360228321988e-08,0.00029169099055093554,2.2480514861312937,0.08972368321470157,2.090048261793935,0.1540399193446289,7.642641662421321,2.2612274448699057,5.351602915327845,8.618456634718429,7.234645080581006,0.14999998124471256,2.3040623081900073e-07,0.2668805761505811,0.11986031547724595,0.0695682190981963,0.00011946913986680215,0.0005284869272830207,0.1540399193446289,0.42790153458760805,1.5018314381137305,0.09844793437916742,0.12998328054303526,0.02113332195067404,0.0022074875184528867,0.19843437277523315,0.00021125803733046479,0.0013739571614359086,0.0569669351301806
4.66,0.5737668007792598,0.39997425154947075,2.230084631843476,21.40668624438481,42.79950524830829,34.040794985891324,1.5,2.1146207972317277,6.824600269723555e-09,0.2,0.5,2.6274641472203526,0.16843188003799794,0.05205799898808602,0.13802722899914072,0.07,0.8,0.0,9.985073051048895,4.823811418375063e-05,0.26347306910190116,0.03157790038247769,0.06594929321976443,1.559814583588884,0.12101803516248642,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.337509814310888,17.102786069024965,14.197640576230118,3.896271935746056e-08,0.0002755010027227072,2.2639675303457034,0.09121018510803096,2.1029977340399224,0.1559814583588884,7.506731414152756,2.262547793297133,5.223437038415985,8.565622001253429,7.223147788462628,0.14999998175572596,1.793139252780899e-07,0.2655292356292554,0.11808699984807179,0.069145518906259,0.00012101803516248642,0.0005318725129073331,0.1559814583588884,0.42799505248308295,1.498468037106937,0.09985073051048896,0.13137320736101762,0.02114620797231728,0.0022300846318434758,0.19501811889848036,0.0002082185918242281,0.001367805259172294,0.057376680077925984
4.67,0.5778021183586879,0.40013673413708245,2.2526921800533004,21.35792933922936,42.808443670019656,34.11296903736932,1.5,2.1159092705473252,5.2405214028106076e-09,0.2,0.5,2.655138247979622,0.16577833995883562,0.05128105106972191,0.13733788070529424,0.07,0.8,0.0,10.126746299943836,4.5560633148007246e-05,0.2634757469254042,0.0322830356679274,0.06686895579068107,1.5793384449767491,0.1225863847663126,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.342282570239554,17.231643475438776,14.33797713886076,2.9917315824001414e-08,0.0002602091881496984,2.2796364801497897,0.09272753063437718,2.1156358705299234,0.15793384449767492,7.372816001088429,2.2633604059093213,5.097691104479876,8.512986307480395,7.211665155710746,0.1499999822541095,1.3914308815958267e-07,0.2640986466667638,0.11634888526105236,0.06872440722778034,0.0001225863847663126,0.0005351828061860885,0.15793384449767492,0.4280844367001966,1.4950550537460554,0.10126746299943835,0.1327569123989811,0.021159092705473254,0.0022526921800533005,0.19166998640799324,0.00020519432298155463,0.0013615828009181498,0.05778021183586879
4.68,0.58177475998796,0.40020984760932915,2.2753051102414283,21.308486779646476,42.81697061582706,34.18502834600414,1.5,2.1171976150269542,4.01309046114262e-09,0.2,0.5,2.682679606729578,0.163139462098551,0.050520133471638584,0.1366527354561217,0.07,0.8,0.0,10.269804171012709,4.303170793716205e-05,0.2634782761131932,0.03300347597364704,0.06780394909735432,1.5989675392916585,0.12417429533808147,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.34702209267748,17.358767428316924,14.477405506531511,2.2904851267133927e-08,0.00024576581493839146,2.2950563043076024,0.09427645604430795,2.1279590979739385,0.15989675392916586,7.240906663273019,2.26367028888162,4.974362105047149,8.4605535611628,7.200199621781577,0.14999998274015452,1.0765835940068305e-07,0.2625905448147694,0.11464531072922896,0.06830491506808586,0.00012417429533808147,0.0005384169317723231,0.15989675392916586,0.4281697061582706,1.4915940745752534,0.10269804171012709,0.13413398033647891,0.021171976150269542,0.0022753051102414284,0.18838882933261758,0.00020218654917887447,0.001355293317936212,0.058177475998796004
4.69,0.5856842598772339,0.40019455530057807,2.2979184222256253,21.258381132399396,42.825087992885486,34.256973094741944,1.5,2.118485830683377,3.06477031133916e-09,0.2,0.5,2.710080160131163,0.16051601328723245,0.04977492476093912,0.13597177690501552,0.07,0.8,0.0,10.414237241901379,4.0643109376914064e-05,0.2634806649124922,0.03373956740445863,0.06875459267383888,1.6186985971530512,0.1257818702823349,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.351727256786805,17.484141990815004,14.615885444214827,1.7485279835015082e-08,0.00023212388421113783,2.3102252759603084,0.09585771054629964,2.13996412489477,0.16186985971530513,7.11101224618254,2.2634829526008597,4.853444514282253,8.40832765832851,7.188753568445027,0.14999998321414545,8.305773216119264e-08,0.26100675779584726,0.11297562323450304,0.0678870725650843,0.0001257818702823349,0.0005415740849799557,0.16186985971530513,0.42825087992885486,1.488086679267958,0.10414237241901379,0.13550400800655815,0.02118485830683377,0.0022979184222256255,0.18517350624579584,0.00019919653879823764,0.001348940360666425,0.058568425987723396
4.7,0.5895302287491683,0.40009190719762766,2.320527173409863,21.20763484267926,42.83279772303143,34.32880349005131,1.5,2.119773917529355,2.3341798815406712e-09,0.2,0.5,2.737332095576293,0.1579087416466759,0.049045108355445455,0.13529498840837248,0.07,0.8,0.0,10.560035696285588,3.838706128076465e-05,0.2634829211136142,0.034491664264449336,0.06972121361122438,1.6385283209322041,0.12740920971881925,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.35639696826336,17.607753456587158,14.753378206802997,1.3309516111573604e-08,0.00021923898420640346,2.325141965480521,0.09747205634536839,2.151647934990637,0.16385283209322044,6.983139272065398,2.2628043897812073,4.734930394412646,8.356312381734368,7.17732931808823,0.14999998367636,6.389425506589748e-08,0.2593492000089065,0.11133917789112656,0.06747090897778374,0.00012740920971881926,0.0005446535301298814,0.16385283209322044,0.42832797723031435,1.4845344389875483,0.10560035696285588,0.13686660477881465,0.02119773917529355,0.002320527173409863,0.1820228810438368,0.00019622550940644477,0.0013425274923237786,0.05895302287491683
4.71,0.593312351943377,0.3999030359456433,2.3431264834895926,21.15627021178551,42.84010174224363,34.400519761321014,1.5,2.121061875577653,1.7729267291847752e-09,0.2,0.5,2.7644278580446757,0.15531837575252905,0.04833037254902161,0.13462235303443795,0.07,0.8,0.0,10.70718933896498,3.625621613556137e-05,0.26348505207508127,0.03526012914501904,0.07070414668779464,1.6584533874937613,0.1290564104557375,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.361030164488117,17.729590297595628,14.88984656669169,1.0101843317111445e-08,0.00020706915141457908,2.3398052327758885,0.09912026867854346,2.1630077799789027,0.16584533874937613,6.857292014727381,2.2616410529760054,4.618809503288628,8.304511399551924,7.165929132188224,0.1499999841270695,4.901128040430421e-08,0.2576198668779252,0.1097353380937531,0.06705645267649012,0.00012905641045573752,0.0005476545987628768,0.16584533874937613,0.42840101742243636,1.4809389148249859,0.1070718933896498,0.1382213929022338,0.021210618755776532,0.0023431264834895926,0.17893582368958835,0.0001932746271073772,0.00133605828264193,0.059331235194337695
4.72,0.5970303873992172,0.39962915276584193,2.365711538935149,21.104309375886746,42.84700200010615,34.47212216024388,1.5,2.1223497048410365,1.3429960753672548e-09,0.2,0.5,2.79136015618557,0.1527456238522487,0.047630410531301445,0.13395385357223571,0.07,0.8,0.0,10.855687611195355,3.4243631943874946e-05,0.26348706474743955,0.03604533300768085,0.07170373449949395,1.6784704508616493,0.13072356596561469,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.365625815578742,17.849643108251016,15.025254837070262,7.645335404479138e-09,0.00019557473832053124,2.3542142191363054,0.1008031358447374,2.174041171933024,0.16784704508616494,6.733472577425843,2.259999831617509,4.505069403615038,8.25292826426291,7.1545552099484855,0.14999998456653874,3.748785734693748e-08,0.25582082907172515,0.10816347565092915,0.06664373113460094,0.0001307235659656147,0.0005505766877220263,0.16784704508616494,0.42847002000106155,1.4773016563120724,0.10855687611195355,0.1395680078092785,0.021223497048410363,0.002365711538935149,0.175911210921789,0.00019034500606513233,0.0013295363017983642,0.05970303873992172
4.73,0.6006841635209897,0.39927154329890574,2.3882775972373893,21.051774285930385,42.853500459274485,34.54361096018795,1.5,2.1236374053322717,1.0146193762111371e-09,0.2,0.5,2.818121967591473,0.15019117314281746,0.046944920401720935,0.1332894725405704,0.07,0.8,0.0,11.005519606228766,3.2342750245309464e-05,0.26348896569576796,0.03684765526084998,0.07272032759066752,1.69857614480163,0.13241076636383745,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.37018292533584,17.9679045459956,15.15956889078998,5.769902027133483e-09,0.0001847182878791395,2.368368338640979,0.10252145922768248,2.1847458751706204,0.169857614480163,6.611680973236594,2.2578880286619003,4.393695573252123,8.201566411771362,7.143209687102776,0.14999998499502645,2.8593211528445626e-08,0.25395422662326494,0.10662297090377487,0.06623277092204799,0.00013241076636383745,0.0005534192571189169,0.169857614480163,0.42853500459274485,1.4736242000151272,0.11005519606228767,0.14090609837957366,0.021236374053322717,0.002388277597237389,0.17294792692939956,0.00018743770818839406,0.0013229651145092289,0.060068416352098974
4.74,0.6042735769440397,0.3988315633946451,2.410819990932954,20.998686688610395,42.85959909494494,34.614986455557016,1.5,2.124924977064127,7.645253743970716e-10,0.2,0.5,2.8447065433399095,0.14765568910379825,0.046273605178487554,0.13262919219708452,0.07,0.8,0.0,11.156674085009948,3.054737518347864e-05,0.2634907611210372,0.03766748383070087,0.07375428458499396,1.718767085324845,0.13411809838957625,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.37470053209363,18.084369268865892,15.292756175247282,4.342438546032982e-09,0.0001744644139627178,2.3822672691975812,0.1042760533116098,2.195119897690706,0.1718767085324845,6.491915207551076,2.2553133369534257,4.284671516163924,8.15042916070776,7.131894634872242,0.14999998541278514,2.174850335096744e-08,0.252022262972963,0.10511321283127045,0.0658235977001988,0.00013411809838957626,0.0005561818281828316,0.1718767085324845,0.4285959909494494,1.4699080682027277,0.11156674085009949,0.14223532716699547,0.02124924977064127,0.002410819990932954,0.17004486399171592,0.00018455374297242738,0.0013163482743517106,0.06042735769440397
4.75,0.6077985902058659,0.39831063486084584,2.4333341313986843,20.945068108435006,42.865299894327336,34.6862489611416,1.5,2.126212420049371,5.745785800816257e-10,0.2,0.5,2.871107411784088,0.14513981488918348,0.045616172802465015,0.13197299454736103,0.07,0.8,0.0,11.309139492004544,2.8851653631458954e-05,0.26349245688031764,0.03850521523206108,0.07480597231658459,1.7390398731005579,0.13584564538912536,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.379177709471595,18.199033870148007,15.424785723222314,3.259133712373453e-09,0.00016477968785350852,2.395910943229556,0.10606774570692275,2.2051614826000674,0.1739039873100558,6.374171362128895,2.2522838153789957,4.17797887347701,8.099519711927968,7.120612059076498,0.14999998582006155,1.649676819924733e-08,0.2500271989639831,0.10363359914208341,0.06541623621823958,0.00013584564538912536,0.0005588639811049513,0.1739039873100558,0.42865299894327336,1.4661547675904505,0.11309139492004544,0.1435553705892044,0.021262124200493712,0.002433334131398684,0.16720092308390977,0.0001816940674887189,0.0013096893183038106,0.060779859020586594
4.76,0.611259229331012,0.39771024118263526,2.4558155123825243,20.890939831037013,42.870604856122426,34.75739881146058,1.5,2.127499734300775,4.306970188498787e-10,0.2,0.5,2.8973183815082004,0.1426441707848948,0.04497233613552867,0.13132086135405924,0.07,0.8,0.0,11.462903971127993,2.7250056462657563e-05,0.26349405850576396,0.03936125462693279,0.07587576596127026,1.759391095774524,0.13759348730186302,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.383613567014855,18.31189681038089,15.555628159277793,2.439335541907083e-09,0.00015563253127779273,2.409299538045821,0.10789737715165255,2.214869098958559,0.1759391095774524,6.258443680169008,2.2488078648755847,4.073597534109153,8.048841148229629,7.109363899411012,0.1499999862170965,1.2478663895745374e-08,0.24797134681804245,0.10218353635191717,0.06501071031121622,0.00013759348730186301,0.0005614653527311931,0.1759391095774524,0.4287060485612243,1.462365788172591,0.11462903971127993,0.14486591907541002,0.02127499734300775,0.0024558155123825245,0.1644150144469877,0.0001788595865100765,0.001302991761448327,0.0611259229331012
4.77,0.6146555813544828,0.39703192323427317,2.478259713283941,20.83632288764735,42.87551599000404,34.828436360096255,1.5,2.1287869198311102,3.2200607416178154e-10,0.2,0.5,2.9233335435159074,0.14016935372934125,0.044341812953951974,0.13067277414606368,0.07,0.8,0.0,11.61795538171874,2.573736085110622e-05,0.2634955712225128,0.0402360158784688,0.07696404916790514,1.77981733018789,0.13936170064858003,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.388007250730965,18.422958347431454,15.685255702114638,1.8207407663939504e-09,0.00014699311531919258,2.422433465989113,0.10976580150935099,2.2242414325500546,0.177981733018789,6.144724652189733,2.2448942044120144,3.9715057446715614,7.998396434264492,7.09815202887895,0.14999998660412533,9.413311578130069e-09,0.24585706411795788,0.10076243984764562,0.06460704289956672,0.00013936170064858004,0.0005639856342328483,0.177981733018789,0.42875515990004043,1.4585426021353145,0.1161795538171874,0.14616667717579537,0.0212878691983111,0.002478259713283941,0.16168605812313624,0.0001760511527680196,0.00129625909188596,0.06146555813544829
4.78,0.6179877918093206,0.3962772750009687,2.5006624022380164,20.781238040469503,42.880035316105506,34.89936197902553,1.5,2.1300739766531493,2.401202409953305e-10,0.2,0.5,2.9491472728396926,0.1377159368831147,0.043724325938119375,0.1300287142276283,0.07,0.8,0.0,11.774281314505558,2.4308633331420865e-05,0.26349699996579024,0.041129921600180135,0.07807121418960346,1.8003151445173469,0.1411503585215636,12.0,3600.0,2600.0,1000.0,70.0,1000.0,50.0,1000.0,50.0,3000.0,160.0,1599.0,4.0,5000.0,5.0,125.0,20.0,150.0,3.9,500.0,70.0,0.05,0.01,0.1,0.001,0.001,0.07,0.01,0.01,0.3,30.0,30.0,0.6,0.1,0.01,30.0,4.0,0.175,0.01,15.0,6.3,0.2,0.86,10.0,10.0,10.0,500.0,200.0,500.0,500.0,0.053,2.3e-05,0.15,500.0,1.0,27.39235794354776,18.532220465390342,15.81364216389052,1.3553021307741673e-09,0.00013883326367050396,2.43531336446256,0.11167388576108295,2.233277376401373,0.1800315144517347,6.0330051026074125,2.24055184704229,3.8716802183872043,7.948188416590215,7.086978253344795,0.14999998698137776,7.081499538849886e-09,0.24368674781124056,0.09936973394117174,0.0642052559897096,0.0001411503585215636,0.0005664245687097865,0.1800315144517347,0.4288003531610551,1.4546866628328654,0.11774281314505558,0.14745736364198464,0.021300739766531494,0.0025006624022380166,0.1590129844588484,0.0001732695673401212,0.0012894947659715858,0.061798779180932066
