Time,x1,x2,y2,x0,y0,a1,a2,b1,b2,d1,d2x,d2y,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007
2.24,0.36585179112115995,1.2131796623288635,0.6065898311625021,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7317035822423199,0.36585179112115995,0.36585179112115995,1.2131796623288635,0.6065898311625021
2.25,0.3622114901585815,1.20835266223024,0.6041763311132096,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.724422980317163,0.3622114901585815,0.3622114901585815,1.20835266223024,0.6041763311132096
2.2600000000000002,0.35860740767959687,1.2035016326521613,0.6017508163241891,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7172148153591937,0.35860740767959687,0.35860740767959687,1.2035016326521613,0.6017508163241891
2.27,0.3550391834571027,1.1986275286384205,0.5993137643173375,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7100783669142054,0.3550391834571027,0.3550391834571027,1.1986275286384205,0.5993137643173375
2.2800000000000002,0.3515064609756381,1.1937312876828106,0.5968656438395513,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7030129219512762,0.3515064609756381,0.3515064609756381,1.1937312876828106,0.5968656438395513
2.29,0.3480088874084156,1.1888138298803719,0.5944069149383503,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6960177748168312,0.3480088874084156,0.3480088874084156,1.1888138298803719,0.5944069149383503
2.3000000000000003,0.3445461135943504,1.183876058078633,0.5919380290374991,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6890922271887008,0.3445461135943504,0.3445461135943504,1.183876058078633,0.5919380290374991
2.31,0.34111779401509146,1.1789188580288588,0.5894594290126302,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6822355880301829,0.34111779401509146,0.34111779401509146,1.1789188580288588,0.5894594290126302
2.32,0.33772358677205094,1.1739430985372923,0.5869715492668648,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6754471735441019,0.33772358677205094,0.33772358677205094,1.1739430985372923,0.5869715492668648
2.33,0.3343631535634345,1.1689496316164008,0.5844748158064368,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.668726307126869,0.3343631535634345,0.3343631535634345,1.1689496316164008,0.5844748158064368
2.34,0.33103615966127203,1.16393929263612,0.581969646316314,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6620723193225441,0.33103615966127203,0.33103615966127203,1.16393929263612,0.581969646316314
2.35,0.327742273888447,1.1589129004750984,0.5794564502358205,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.655484547776894,0.327742273888447,0.327742273888447,1.1589129004750984,0.5794564502358205
2.36,0.32448116859572734,1.153871257671942,0.5769356288342595,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6489623371914547,0.32448116859572734,0.32448116859572734,1.153871257671942,0.5769356288342595
2.37,0.32125251963879486,1.1488151505764588,0.5744075752865349,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6425050392775897,0.32125251963879486,0.32125251963879486,1.1488151505764588,0.5744075752865349
2.38,0.31805597409429065,1.1437455749576426,0.5718727874771438,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6361119481885813,0.31805597409429065,0.31805597409429065,1.1437455749576426,0.5718727874771438
2.39,0.31489122270321807,1.1386632297217751,0.5693316148592267,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6297824454064361,0.31489122270321807,0.31489122270321807,1.1386632297217751,0.5693316148592267
2.4,0.3117579593366,1.1335688001784636,0.5667844000875875,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6235159186732,0.3117579593366,0.3117579593366,1.1335688001784636,0.5667844000875875
2.41,0.308655871198868,1.1284630264952225,0.5642315132459832,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.617311742397736,0.308655871198868,0.308655871198868,1.1284630264952225,0.5642315132459832
2.42,0.30558464871617136,1.1233466345834942,0.5616733172901353,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6111692974323427,0.30558464871617136,0.30558464871617136,1.1233466345834942,0.5616733172901353
2.43,0.30254398551037764,1.1182203362710597,0.559110168133934,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6050879710207553,0.30254398551037764,0.30254398551037764,1.1182203362710597,0.559110168133934
2.44,0.2995335783730751,1.1130848294744506,0.5565424147356454,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5990671567461502,0.2995335783730751,0.2995335783730751,1.1130848294744506,0.5565424147356454
2.45,0.2965531272395728,1.1079407983713596,0.5539703991841156,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5931062544791456,0.2965531272395728,0.2965531272395728,1.1079407983713596,0.5539703991841156
2.46,0.2936023351629031,1.1027889135730526,0.5513944567849778,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5872046703258063,0.2936023351629031,0.2936023351629031,1.1027889135730526,0.5513944567849778
2.47,0.2906809082878223,1.0976298322967795,0.5488149161468565,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5813618165756446,0.2906809082878223,0.2906809082878223,1.0976298322967795,0.5488149161468565
2.48,0.28778855582481255,1.0924641985381855,0.5462320992675749,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5755771116496251,0.28778855582481255,0.28778855582481255,1.0924641985381855,0.5462320992675749
2.49,0.28492499002408267,1.0872926432437224,0.5436463216203584,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5698499800481653,0.28492499002408267,0.28492499002408267,1.0872926432437224,0.5436463216203584
2.5,0.28208992614957007,1.0821157844830611,0.5410578922400427,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5641798522991401,0.28208992614957007,0.28208992614957007,1.0821157844830611,0.5410578922400427
2.5100000000000002,0.27928307083182563,1.0769342997331697,0.5384671498651118,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5585661416636513,0.27928307083182563,0.27928307083182563,1.0769342997331697,0.5384671498651118
2.52,0.27650412475324243,1.071748909226951,0.5358744546120171,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5530082495064849,0.27650412475324243,0.27650412475324243,1.071748909226951,0.5358744546120171
2.5300000000000002,0.2737528311322465,1.0665600751088753,0.5332800375529938,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.547505662264493,0.2737528311322465,0.2737528311322465,1.0665600751088753,0.5332800375529938
2.54,0.27102891507574817,1.0613683777779197,0.5306841888875303,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5420578301514963,0.27102891507574817,0.27102891507574817,1.0613683777779197,0.5306841888875303
2.5500000000000003,0.26833210442066324,1.0561743865722604,0.5280871932847149,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5366642088413265,0.26833210442066324,0.26833210442066324,1.0561743865722604,0.5280871932847149
2.56,0.26566212970288344,1.050978659972908,0.5254893299850528,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5313242594057669,0.26566212970288344,0.26566212970288344,1.050978659972908,0.5254893299850528
2.57,0.26301872412624583,1.04578174580734,0.5228908729022828,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5260374482524917,0.26301872412624583,0.26301872412624583,1.04578174580734,0.5228908729022828
2.58,0.2604016235315024,1.0405841814531342,0.5202920907251937,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5208032470630048,0.2604016235315024,0.2604016235315024,1.0405841814531342,0.5202920907251937
2.59,0.25781056636529087,1.0353864940416035,0.517693247019442,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5156211327305817,0.25781056636529087,0.25781056636529087,1.0353864940416035,0.517693247019442
2.6,0.2552452936491028,1.030189200661428,0.5150946003293677,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5104905872982056,0.2552452936491028,0.2552452936491028,1.030189200661428,0.5150946003293677
2.61,0.2527055489482551,1.0249928085622892,0.5124964042798118,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5054110978965102,0.2527055489482551,0.2527055489482551,1.0249928085622892,0.5124964042798118
2.62,0.2501910783408584,1.0197978153585037,0.5098989076779322,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5003821566817168,0.2501910783408584,0.2501910783408584,1.0197978153585037,0.5098989076779322
2.63,0.24770163038678789,1.0146047092326562,0.5073023546150217,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.49540326077357577,0.24770163038678789,0.24770163038678789,1.0146047092326562,0.5073023546150217
2.64,0.24523695609665222,1.0094139691392334,0.5047069845683233,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.49047391219330444,0.24523695609665222,0.24523695609665222,1.0094139691392334,0.5047069845683233
2.65,0.24279680923251143,1.0042260152954747,0.5021130076464567,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.48559361846502286,0.24279680923251143,0.24279680923251143,1.0042260152954747,0.5021130076464567
2.66,0.2403809454231206,0.9990413373168908,0.49952066865717754,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4807618908462412,0.2403809454231206,0.2403809454231206,0.9990413373168908,0.49952066865717754
2.67,0.23798912283429652,0.9938603893157506,0.4969301946566201,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.47597824566859304,0.23798912283429652,0.23798912283429652,0.9938603893157506,0.4969301946566201
2.68,0.23562110198804423,0.9886836125587953,0.4943418062781549,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.47124220397608846,0.23562110198804423,0.23562110198804423,0.9886836125587953,0.4943418062781549
2.69,0.23327664570341067,0.9835114398842529,0.49175571994089606,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46655329140682134,0.23327664570341067,0.23327664570341067,0.9835114398842529,0.49175571994089606
2.7,0.23095551906550255,0.9783442958981189,0.4891721479478413,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4619110381310051,0.23095551906550255,0.23095551906550255,0.9783442958981189,0.4891721479478413
2.71,0.2286574893945062,0.9731825971704403,0.4865912985840141,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4573149787890124,0.2286574893945062,0.2286574893945062,0.9731825971704403,0.4865912985840141
2.72,0.22638232621470533,0.9680267524315963,0.4840133762146041,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.45276465242941066,0.22638232621470533,0.22638232621470533,0.9680267524315963,0.4840133762146041
2.73,0.22412980122350096,0.9628771627685824,0.481438581383109,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4482596024470019,0.22412980122350096,0.22412980122350096,0.9628771627685824,0.481438581383109
2.74,0.22189968826042913,0.9577342218212909,0.47886711090947504,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.44379937652085827,0.22189968826042913,0.22189968826042913,0.9577342218212909,0.47886711090947504
2.75,0.21969176327618087,0.9525983159787951,0.4762991579882388,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.43938352655236174,0.21969176327618087,0.21969176327618087,0.9525983159787951,0.4762991579882388
2.7600000000000002,0.21750580430161995,0.94746982457563,0.4737349122866678,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4350116086032399,0.21750580430161995,0.21750580430161995,0.94746982457563,0.4737349122866678
2.77,0.21534159141680265,0.9423491200880763,0.4711745600429023,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4306831828336053,0.21534159141680265,0.21534159141680265,0.9423491200880763,0.4711745600429023
2.7800000000000002,0.21319892178058247,0.9372364426249467,0.46861822131134884,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.42639784356116495,0.21319892178058247,0.21319892178058247,0.9372364426249467,0.46861822131134884
2.79,0.21107758683661618,0.932132090118851,0.4660660450583122,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.42215517367323235,0.21107758683661618,0.21107758683661618,0.932132090118851,0.4660660450583122
2.8000000000000003,0.20897736110107432,0.9270365118489714,0.4635182559233834,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.41795472220214863,0.20897736110107432,0.20897736110107432,0.9270365118489714,0.4635182559233834
2.81,0.20689803414570465,0.9219500414272268,0.46097502071252217,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4137960682914093,0.20689803414570465,0.20689803414570465,0.9219500414272268,0.46097502071252217
2.82,0.20483939756353844,0.9168730055286878,0.4584365027632635,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4096787951270769,0.20483939756353844,0.20483939756353844,0.9168730055286878,0.4584365027632635
2.83,0.20280124494224072,0.9118057240517086,0.45590286202478464,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.40560248988448144,0.20280124494224072,0.20280124494224072,0.9118057240517086,0.45590286202478464
2.84,0.20078337183746042,0.9067485102780608,0.45337425513797136,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.40156674367492085,0.20078337183746042,0.20078337183746042,0.9067485102780608,0.45337425513797136
2.85,0.1987855757461798,0.9017016710330636,0.4508508355154834,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3975711514923596,0.1987855757461798,0.1987855757461798,0.9017016710330636,0.4508508355154834
2.86,0.19680765608006498,0.8966655068457181,0.448332753421821,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.39361531216012996,0.19680765608006498,0.19680765608006498,0.8966655068457181,0.448332753421821
2.87,0.19484941413881515,0.8916403121088371,0.4458201560533908,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3896988282776303,0.19484941413881515,0.19484941413881515,0.8916403121088371,0.4458201560533908
2.88,0.1929106530835133,0.8866263752391796,0.44331318761857236,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3858213061670266,0.1929106530835133,0.1929106530835133,0.8866263752391796,0.44331318761857236
2.89,0.19099117790997533,0.8816239788375816,0.4408119894177834,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38198235581995066,0.19099117790997533,0.19099117790997533,0.8816239788375816,0.4408119894177834
2.9,0.18909079542210078,0.876633399849089,0.4383166999235471,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.37818159084420155,0.18909079542210078,0.18909079542210078,0.876633399849089,0.4383166999235471
2.91,0.18720931672963992,0.8716548905101072,0.4358274452540662,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.37441863345927984,0.18720931672963992,0.18720931672963992,0.8716548905101072,0.4358274452540662
2.92,0.1853465818517996,0.8666884910512098,0.4333442455246273,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3706931637035992,0.1853465818517996,0.1853465818517996,0.8666884910512098,0.4333442455246273
2.93,0.1835023813205175,0.8617346263206255,0.43086731315934484,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.367004762641035,0.1835023813205175,0.1835023813205175,0.8617346263206255,0.43086731315934484
2.94,0.18167653051963464,0.8567935399568073,0.4283967699774454,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3633530610392693,0.18167653051963464,0.18167653051963464,0.8567935399568073,0.4283967699774454
2.95,0.17986884663791008,0.8518654697530175,0.42593273487556005,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.35973769327582017,0.17986884663791008,0.17986884663791008,0.8518654697530175,0.42593273487556005
2.96,0.17807914864687105,0.8469506477832142,0.42347532389066783,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3561582972937421,0.17807914864687105,0.17807914864687105,0.8469506477832142,0.42347532389066783
2.97,0.17630725727866184,0.8420493005279366,0.4210246502630384,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3526145145573237,0.17630725727866184,0.17630725727866184,0.8420493005279366,0.4210246502630384
2.98,0.17455299500389412,0.8371616490001923,0.4185808244991755,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.34910599000778825,0.17455299500389412,0.17455299500389412,0.8371616490001923,0.4185808244991755
2.99,0.17281618600949583,0.8322879088713412,0.4161439544347591,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.34563237201899166,0.17281618600949583,0.17281618600949583,0.8322879088713412,0.4161439544347591
3.0,0.17109665617656145,0.8274282905969835,0.4137141452975894,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3421933123531229,0.17109665617656145,0.17109665617656145,0.8274282905969835,0.4137141452975894
3.0100000000000002,0.1693942330582009,0.8225829995428441,0.4112914997705286,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3387884661164018,0.1693942330582009,0.1693942330582009,0.8225829995428441,0.4112914997705286
3.02,0.16770874585738987,0.8177522361106594,0.4088761180544451,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.33541749171477975,0.16770874585738987,0.16770874585738987,0.8177522361106594,0.4088761180544451
3.0300000000000002,0.16604002540481863,0.8129361958640626,0.40646809793115557,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.33208005080963726,0.16604002540481863,0.16604002540481863,0.8129361958640626,0.40646809793115557
3.04,0.16438790413674234,0.8081350696544707,0.4040675348263683,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3287758082734847,0.16438790413674234,0.16438790413674234,0.8081350696544707,0.4040675348263683
3.0500000000000003,0.1627522288928973,0.8033489500447918,0.40167447502153747,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3255044577857946,0.1627522288928973,0.1627522288928973,0.8033489500447918,0.40167447502153747
3.06,0.16113283368898398,0.7985780302799893,0.3992890151391448,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.32226566737796797,0.16113283368898398,0.16113283368898398,0.7985780302799893,0.3992890151391448
3.0700000000000003,0.15952955123370574,0.7938225200727534,0.3969112600355353,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3190591024674115,0.15952955123370574,0.15952955123370574,0.7938225200727534,0.3969112600355353
3.08,0.1579422211610771,0.7890825853973575,0.39454129269784577,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3158844423221542,0.1579422211610771,0.1579422211610771,0.7890825853973575,0.39454129269784577
3.09,0.15637068467822718,0.7843583875729743,0.39217919378566235,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.31274136935645436,0.15637068467822718,0.15637068467822718,0.7843583875729743,0.39217919378566235
3.1,0.15481478454590394,0.7796500833701597,0.38982504168426335,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3096295690918079,0.15481478454590394,0.15481478454590394,0.7796500833701597,0.38982504168426335
3.11,0.15327436505897857,0.7749578251173389,0.387478912557861,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.30654873011795714,0.15327436505897857,0.15327436505897857,0.7749578251173389,0.387478912557861
3.12,0.15174927202694902,0.7702817608072872,0.3851408804028432,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.30349854405389803,0.15174927202694902,0.15174927202694902,0.7702817608072872,0.3851408804028432
3.13,0.15023935275444467,0.7656220342036172,0.38281101710101617,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.30047870550888933,0.15023935275444467,0.15023935275444467,0.7656220342036172,0.38281101710101617
3.14,0.1487444560217299,0.7609787849472602,0.38048939247284563,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2974889120434598,0.1487444560217299,0.1487444560217299,0.7609787849472602,0.38048939247284563
3.15,0.14726443206520878,0.7563521486629526,0.3781760743306996,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.29452886413041757,0.14726443206520878,0.14726443206520878,0.7563521486629526,0.3781760743306996
3.16,0.1457991325579286,0.7517422570657176,0.37587112853208987,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2915982651158572,0.1457991325579286,0.1457991325579286,0.7517422570657176,0.37587112853208987
3.17,0.1443484105900844,0.7471492380673516,0.37357461903291445,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2886968211801688,0.1443484105900844,0.1443484105900844,0.7471492380673516,0.37357461903291445
3.18,0.14291212362537095,0.7425731940123006,0.37128659700539657,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2858242472507419,0.14291212362537095,0.14291212362537095,0.7425731940123006,0.37128659700539657
3.19,0.14149013529741628,0.7380141884382164,0.369007094218362,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28298027059483255,0.14149013529741628,0.14149013529741628,0.7380141884382164,0.369007094218362
3.2,0.140082296201175,0.7334723872102782,0.36673619360440024,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28016459240235,0.140082296201175,0.140082296201175,0.7334723872102782,0.36673619360440024
3.21,0.13868846551581776,0.7289478995698188,0.3644739497841779,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2773769310316355,0.13868846551581776,0.13868846551581776,0.7289478995698188,0.3644739497841779
3.22,0.13730850378939038,0.7244408311257206,0.3622204155621361,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.27461700757878077,0.13730850378939038,0.13730850378939038,0.7244408311257206,0.3622204155621361
3.23,0.13594227292101005,0.7199512839484675,0.3599756419735168,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2718845458420201,0.13594227292101005,0.13594227292101005,0.7199512839484675,0.3599756419735168
3.24,0.13458963614306085,0.7154793566641937,0.35773967833138703,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2691792722861217,0.13458963614306085,0.13458963614306085,0.7154793566641937,0.35773967833138703
3.25,0.13325045800339017,0.7110251445487353,0.3555125722736649,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.26650091600678033,0.13325045800339017,0.13325045800339017,0.7110251445487353,0.3555125722736649
3.2600000000000002,0.131924604347504,0.7065887396216791,0.3532943698101438,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.263849208695008,0.131924604347504,0.131924604347504,0.7065887396216791,0.3532943698101438
3.27,0.13061194230076356,0.7021702307404147,0.3510851153695185,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2612238846015271,0.13061194230076356,0.13061194230076356,0.7021702307404147,0.3510851153695185
3.2800000000000002,0.12931234025058047,0.697769703694183,0.3488848518464095,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25862468050116094,0.12931234025058047,0.12931234025058047,0.697769703694183,0.3488848518464095
3.29,0.12802566782861338,0.6933872412981283,0.34669362064838893,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25605133565722676,0.12802566782861338,0.12802566782861338,0.6933872412981283,0.34669362064838893
3.3000000000000003,0.1267517958929632,0.6890229234873467,0.34451146174300484,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2535035917859264,0.1267517958929632,0.1267517958929632,0.6890229234873467,0.34451146174300484
3.31,0.12549059651036962,0.6846768274109385,0.3423384137048074,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25098119302073923,0.12549059651036962,0.12549059651036962,0.6846768274109385,0.3423384137048074
3.3200000000000003,0.12424195530061068,0.6803489368632161,0.3401744684309527,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24848391060122135,0.12424195530061068,0.12424195530061068,0.6803489368632161,0.3401744684309527
3.33,0.12300574075126675,0.6760393672888226,0.33801968364376256,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2460114815025335,0.12300574075126675,0.12300574075126675,0.6760393672888226,0.33801968364376256
3.34,0.12178182725417555,0.6717481967997605,0.33587409839923793,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2435636545083511,0.12178182725417555,0.12178182725417555,0.6717481967997605,0.33587409839923793
