Immune_cells_3_task1,Normal_cells_1_task1,Tumor_cells_2_task1,_1_task1
1.0236611659552455,4.0054159304532495e-08,1.7183020485271794,11.4
1.026878198945506,2.705589615937549e-08,1.712288980648043,11.7
1.0299350862497778,1.8303352859045017e-08,1.7065916199998432,12.0
1.032840438207533,1.2400044782833565e-08,1.7011909775617131,12.299999999999999
1.0356023645897288,8.412776675105054e-09,1.6960694492291006,12.6
1.0382285030933283,5.715021336159446e-09,1.6912106894904697,12.9
1.040726047110153,3.886828816979836e-09,1.6865994999977694,13.2
1.04310177245413,2.6466077330245427e-09,1.6822217300693596,13.5
1.0453620629013718,1.8040869732393386e-09,1.6780641874546884,13.799999999999999
1.0475129344616632,1.2310169432381281e-09,1.6741145587174526,14.1
1.0495600582468028,8.410692998551975e-10,1.6703613379195317,14.399999999999999
1.051508782049703,5.757308805093502e-10,1.66679376198868,14.7
1.0533641507802856,3.947031320265512e-10,1.6634017517405242,15.0
1.0551309253648455,2.7061078069974333e-10,1.6601758598139404,15.299999999999999
1.0568136003282647,1.8545685695147835e-10,1.6571072236957132,15.6
1.0584164203334703,1.2727730652703245e-10,1.6541875223624682,15.899999999999999
1.0599433944452452,8.883751790088886e-11,1.651408940601904,16.2
1.0613983144219108,6.266589546943641e-11,1.6487641197277858,16.5
1.0627847644291055,4.467632102757827e-11,1.6462461383421219,16.8
1.0641061365556415,3.094224780519903e-11,1.6438484721360969,17.099999999999998
1.0653656385601842,2.0919191288644018e-11,1.6415649800441863,17.4
1.0665663071752134,1.3951159326844781e-11,1.6393898698524567,17.7
1.0677110179710367,9.563287398830895e-12,1.6373176761310222,18.0
1.068802495494235,6.91297567548812e-12,1.6353432368192828,18.3
1.0698433218501824,5.053139580317624e-12,1.6334616745616426,18.599999999999998
1.0708359447036837,3.6012695445100792e-12,1.631668379934035,18.9
1.0717826850535248,2.3511377839814644e-12,1.6299589942416635,19.2
1.0726857439878277,1.180177841874969e-12,1.6283293950233166,19.5
1.0735472099856929,-1.2151570381514097e-15,1.6267756803403188,19.8
1.07436906615275,-7.888142434982584e-13,1.6252941536235181,20.099999999999998
1.0751531923979656,-1.91487964474424e-12,1.623881318721711,20.4
1.0759013814634941,-2.140251665640964e-12,1.6225338462061074,20.7
1.0766153255683433,-2.590005073099919e-12,1.621248603267079,21.0
1.077296645166064,-2.3849637256426645e-12,1.6200225904628507,21.3
1.0779468704593618,-1.906183901915772e-12,1.618852984451937,21.599999999999998
1.0785674606889768,-1.3483231483883121e-12,1.617737095250131,21.9
1.079159803093288,-7.785896887336705e-13,1.6166723697199825,22.2
1.0797252134675999,-2.8885637989597024e-13,1.6156563914196642,22.5
1.0802649474602535,-8.693237840897031e-14,1.61468685588354,22.8
1.080780195741769,-2.1601861542290783e-14,1.6137615822502105,23.099999999999998
1.081272095152453,-4.74056697264986e-14,1.6128784896753288,23.4
1.0817417239198972,-2.0065172613044436e-13,1.6120356079703528,23.7
1.0821901122503117,-2.8546593839199365e-13,1.6112310556650522,24.0
1.0826182388121353,-2.820053172683373e-13,1.6104630479929005,24.3
1.0830270359308323,-2.337006861351451e-13,1.6097298862933371,24.599999999999998
1.0834173929166888,-1.259419397704434e-13,1.6090299513909125,24.9
1.0837901543019641,1.4827552419142004e-14,1.6083617079661388,25.2
1.0841461276703275,7.507974702876575e-14,1.6077236882326098,25.5
1.0844860793874365,1.291455497292075e-13,1.6071145013207817,25.8
1.084810742377793,1.1785703767289427e-13,1.6065328175662217,26.099999999999998
1.085120813241242,5.656503288642769e-14,1.605977374468214,26.4
1.0854169570019332,-7.949839870602309e-15,1.6054469674615357,26.7
1.08569980572229,-1.1813329750605278e-13,1.6049404527537663,27.0
1.0859699609755398,-3.5526994056821486e-13,1.6044567425587213,27.3
1.0862280005579628,-6.172499127061259e-13,1.6039947919838782,27.599999999999998
1.0864744769373735,-7.731807125933332e-13,1.6035536022086716,27.9
1.0867099130455826,-8.212131624403975e-13,1.6031322290614396,28.2
1.0869347926057003,-1.2274169288767038e-12,1.6027298024712893,28.5
1.0871496051398561,-1.6096901706555086e-12,1.6023454369037908,28.799999999999997
1.0873548123899799,-1.8001936430418858e-12,1.601978298475206,29.099999999999998
1.0875508585376357,-1.5693226704475698e-12,1.6016275847433015,29.4
1.0877381177761036,-1.7611662511468767e-12,1.6012926293468615,29.7
1.0879170103472324,-1.8678195477804864e-12,1.6009726709422913,30.0
