Time,IkBa_mRNA,IkBa_cytoplasm,IkBa_nucleus,IkBaIKK,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBaIKKNFkB,NFkB_cytoplasm,IKK,NFkB_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_nucleus,IkBbNFkB_cytoplasm,IkBb_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBe_mRNA,IkBe_cytoplasm,IkBe_nucleus,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBeIKKNFkB,IkBeIKK,Total_IkBalpha,Total_IkBbeta,Total_IkBeps,cytoplasm,nucleus,txn_a,mdeg_a,tsl_a,int_ai,int_an,int_an_n,int_2ani,int_2ain,deg_a,deg_a_n,deg_an_n,deg_an,deg_ai,deg_ain,loc_a,loc_an,loc_bn,loc_b,deg_bin,deg_bi,deg_bn,deg_bn_n,deg_b_n,deg_b,int_2bin,int_2bni,int_bn_n,int_bn,int_bi,tsl_b,mdeg_b,txn_b,loc_n,txn_e,mdeg_e,tsl_e,int_ei,int_en,int_en_n,int_2eni,int_2ein,deg_e,deg_e_n,deg_en_n,deg_en,deg_ei,deg_ein,loc_e,loc_en,IKK_deg,itxn_a
5.28,0.0009362993749050892,0.0004992387913771824,1.3998385070444681e-05,4.7092824363915796e-07,0.05860661299785141,2.4099861826234507e-07,0.0005113731464482757,4.0850087288302044e-05,0.0003358425920723508,0.0009485704874100608,4.180708697616107e-08,0.00010722461863437374,6.675200390507486e-08,0.029824240984040594,2.916696956586987e-06,0.00010829053626173922,0.00021584684836592586,0.0001540030884408572,7.502560640967491e-05,1.9948890183418036e-06,0.009915758536388364,4.52817438988953e-08,4.501585581843404e-05,3.105169696066447e-08,0.059631935247609215,0.030042781394984175,0.010037871221075675,1.0,1.0,0.0001848,1.5729829498405498e-05,0.00022920608697676582,1.9102900890195685e-07,-2.9045783337071554e-06,3.9833918855966714e-07,0.00018012383873813225,-3.010526499112095e-08,5.990865496526188e-05,1.6798062084533617e-06,1.4459917095740705e-11,3.5163967798710846e-06,3.390683354201937e-08,0.00018409433272137925,8.818317623943945e-06,1.9954685592122171e-07,2.763532961670099e-08,1.914229289232262e-06,1.2866954236124849e-05,1.0033700874278656e-09,1.7894544590424358e-06,4.005120234304492e-12,5.250054521856576e-07,1.9492296527113057e-05,-6.38224242349505e-09,1.758821619156218e-05,8.299677449188048e-08,-1.6567441232787632e-06,8.70294264972015e-09,5.283930847997865e-05,3.6262270525475543e-06,4.272e-05,0.00021603733301726278,3.048e-05,2.587251885806401e-06,3.769995605032184e-05,1.034584064847984e-08,-5.030014350625115e-07,5.676606854908994e-08,9.2598981458061e-06,-2.662897413167251e-09,1.3504609153741483e-05,3.590800233015246e-07,2.716904633933718e-12,5.949455121833019e-07,1.1178610905839209e-09,8.102854047318128e-06,1.3265222471540465e-06,1.8746641974142652e-08,0.0,1.7815762197790133e-06
5.29,0.0009380077893616023,0.0005008716732479281,1.4065875056830678e-05,4.7280274702413304e-07,0.05860474966181469,2.429922897993994e-07,0.0005113331109765434,4.085039214433714e-05,0.00033582188713005505,0.0009507254233463159,4.194802346519087e-08,0.00010727170301386894,6.730723573972433e-08,0.02982403095553948,2.929773650215306e-06,0.00010862149396623818,0.00021623775325846985,0.00015428199249340263,7.525933019748502e-05,2.0040061161182318e-06,0.009915655159442397,4.5663066027242695e-08,4.5027377377874136e-05,3.1170732179365846e-08,0.059631736116132816,0.030042963181429006,0.010038022706932083,1.0,1.0,0.0001848,1.5758530861274916e-05,0.0002296243068357202,1.9161474917533519e-07,-2.9024608517238364e-06,4.0116897100686394e-07,0.00018010642632774646,-3.0100561329906934e-08,6.010460078975137e-05,1.6879050068196813e-06,1.4579537387963964e-11,3.5162849797088814e-06,3.404179778573757e-08,0.0001840799199515556,8.846899617780736e-06,2.0119761595390268e-07,2.7865195596245872e-08,1.9200296075897033e-06,1.2872604361664273e-05,1.006752563164581e-09,1.7894418573323688e-06,4.0384341443834596e-12,5.273592570387551e-07,1.9551868913922872e-05,-6.384894384585149e-09,1.758129077260937e-05,8.355827038315046e-08,-1.6563249386176314e-06,8.727348567341036e-09,5.293500199767342e-05,3.6327942547422934e-06,4.272e-05,0.00021602863554735826,3.048e-05,2.591937473889164e-06,3.776823176238496e-05,1.03748874783408e-08,-5.027081150339214e-07,5.7155047110091734e-08,9.25768029197743e-06,-2.663442543683852e-09,1.3546679435547302e-05,3.607211009012817e-07,2.7397839616345616e-12,5.949393095665439e-07,1.1221463584571704e-09,8.104927928017344e-06,1.3306198701613114e-06,1.8904509335278476e-08,0.0,1.7896800845821225e-06
5.3,0.0009397159979499984,0.0005025064634351906,1.4133541563915302e-05,4.7468171236690394e-07,0.058602886538395176,2.449977701257965e-07,0.000511293045856267,4.0850687504787675e-05,0.0003358013753255929,0.0009528802343248888,4.208919671228714e-08,0.000107318661794948,6.786578919707564e-08,0.029823821002805184,2.942879180566343e-06,0.00010895275006749879,0.00021662859248450803,0.0001545608496940029,7.549327156712571e-05,2.013143880419273e-06,0.009915551809209987,4.6046703065129736e-08,4.5038856094639126e-05,3.1290020483893926e-08,0.05963153926873304,0.030043145248834106,0.010038174417475721,1.0,1.0,0.0001848,1.5787228765559972e-05,0.0002300424762981596,1.922010596400569e-07,-2.900341157095901e-06,4.040124720517175e-07,0.0001800891434246148,-3.009585052249189e-08,6.0300775612222873e-05,1.696024987669836e-06,1.4699866207547792e-11,3.5161731923037105e-06,3.4177083290417083e-08,0.00018406549650825613,8.875513843066447e-06,2.028581536641595e-07,2.8096436727589316e-08,1.925834951048182e-06,1.287823941539376e-05,1.0101407210948915e-09,1.789429260168311e-06,4.071947351824539e-12,5.297182525019417e-07,1.9611495012149783e-05,-6.387538529030245e-09,1.7574395228924558e-05,8.412227014768499e-08,-1.6559054177944722e-06,8.751768339751655e-09,5.3030679440207566e-05,3.6393603537397345e-06,4.272e-05,0.000216019887401094,3.048e-05,2.596622274859249e-06,3.783649600509191e-05,1.0403949836028555e-08,-5.024145471875175e-07,5.754578757292508e-08,9.255475035571407e-06,-2.663984800214169e-09,1.3588788882082627e-05,3.623658984754691e-07,2.7628021839077844e-12,5.949331085525993e-07,1.1264407374201813e-09,8.106994097035043e-06,1.3347211616432314e-06,1.906333506896371e-08,0.0,1.797801867114769e-06
5.3100000000000005,0.0009414240008840082,0.0005041431587972197,1.4201384564596862e-05,4.7656514207630543e-07,0.05860102362638426,2.4701509863545815e-07,0.0005112529525376911,4.085097351770043e-05,0.0003357810545465694,0.0009550349196396239,4.223060672052438e-08,0.00010736549543178536,6.842767556035479e-08,0.029823611125551774,2.9560135208988905e-06,0.00010928430381459206,0.00021701936605507147,0.00015483966005052852,7.57274299734372e-05,2.0223022930753294e-06,0.009915448485575115,4.6432663045408706e-08,4.505029217425822e-05,3.1409561909223744e-08,0.05963134470252448,0.030043327596601332,0.01003832635224084,1.0,1.0,0.0001848,1.5815923214851335e-05,0.0002304605954164052,1.9278793837382532e-07,-2.8982192527084037e-06,4.068697240867167e-07,0.00018007198852928384,-3.009113265230892e-08,6.0497179055666365e-05,1.7041661477516234e-06,1.482090591812749e-11,3.5160614175830558e-06,3.4312690229493986e-08,0.0001840510629135688,8.90416024357479e-06,2.0452850167015935e-07,2.832905768198688e-08,1.9316453064118703e-06,1.2883859451814242e-05,1.013534561292585e-09,1.7894166675331064e-06,4.1056605336212875e-12,5.320824337618002e-07,1.9671174686626572e-05,-6.390174884003825e-09,1.756752933074131e-05,8.468877840102579e-08,-1.6554855615021996e-06,8.776201855235445e-09,5.312634081028149e-05,3.6459253497252004e-06,4.272e-05,0.00021601108938131214,3.048e-05,2.601306288848879e-06,3.790474878036938e-05,1.0433027598605913e-08,-5.02120732042255e-07,5.793829327884401e-08,9.253282266614995e-06,-2.664524195002805e-09,1.3630937395218695e-05,3.6401441275355927e-07,2.7859597827245226e-12,5.949269091345069e-07,1.1307442287320547e-09,8.10905259136648e-06,1.3388261120049656e-06,1.9223122500799203e-08,0.0,1.8059415615075045e-06
5.32,0.0009431317983772689,0.0005057817561971497,1.4269404030924153e-05,4.784530385412555e-07,0.05859916092458289,2.4904431471880666e-07,0.0005112128324590431,4.085125032995019e-05,0.0003357609226956516,0.0009571894785886989,4.237225349212563e-08,0.00010741220437656082,6.899290611191571e-08,0.029823401323494893,2.969176644344458e-06,0.00010961615445809649,0.00021741007398118933,0.00015511842357084855,7.596180487235438e-05,2.031481335822101e-06,0.009915345188422523,4.682095400087558e-08,4.5061685821231966e-05,3.1529356489229764e-08,0.059631152414623266,0.0300435102241335,0.010038478510762422,1.0,1.0,0.0001848,1.5844614212738117e-05,0.0002308786642427554,1.9337538345297166e-07,-2.8960951414330254e-06,4.097407594650699e-07,0.00018005496015321282,-3.0086407802085365e-08,6.0693810743657955e-05,1.7123284837108984e-06,1.49426588831284e-11,3.515949655474973e-06,3.444861877497039e-08,0.00018403661968525553,8.932838763177603e-06,2.062086925871719e-07,2.8563063130333104e-08,1.937460660513603e-06,1.2889464525187298e-05,1.0169340838110152e-09,1.7894040794096936e-06,4.139574366714943e-12,5.344517959820024e-07,1.9730907802457368e-05,-6.392803476560122e-09,1.7560692849803274e-05,8.525779974676772e-08,-1.655065370430468e-06,8.800649002078643e-09,5.322198611059515e-05,3.6524892428839804e-06,4.272e-05,0.00021600224228450528,3.048e-05,2.6059895159902555e-06,3.797299009014372e-05,1.0462120643158e-08,-5.0182667011469e-07,5.833256756070687e-08,9.251101875875313e-06,-2.665060740233405e-09,1.3673124877023787e-05,3.6566664044797816e-07,2.809257240052535e-12,5.949207113053514e-07,1.1350568336122714e-09,8.111103447821753e-06,1.3429347116725134e-06,1.9383874956362487e-08,0.0,1.8140991618833924e-06
5.33,0.0009448393906433257,0.0005074222525029916,1.4337599934099034e-05,4.803454041307902e-07,0.05859729843180117,2.5108545776235267e-07,0.0005111726870470841,4.085151808728833e-05,0.0003357409776899289,0.0009593439104744036,4.2514137028463067e-08,0.00010745878907951825,6.956149213311253e-08,0.029823191596351713,2.982368523908027e-06,0.00010994830125009483,0.00021780071627388895,0.00015539714026283088,7.619639572090454e-05,2.040680990301135e-06,0.009915241917637686,4.7211583964178314e-08,4.507303723906291e-05,3.1649404256688634e-08,0.05963096240214724,0.030043693130834395,0.010038630892576174,1.0,1.0,0.0001848,1.587330176280787e-05,0.00023129668282948613,1.9396339295211426e-07,-2.893968826127514e-06,4.126256105004178e-07,0.00018003805681831293,-3.0081676053875207e-08,6.089067030035899e-05,1.720511992091884e-06,1.506512746574116e-11,3.51583790590807e-06,3.458486909741689e-08,0.00018402216733695028,8.96154934584466e-06,2.07898759027228e-07,2.8798457743108587e-08,1.9432810002148103e-06,1.2895054689542189e-05,1.0203392886831135e-09,1.7893914957811028e-06,4.173689527986752e-12,5.368263343034448e-07,1.9790694225017068e-05,-6.395424333637584e-09,1.7553885559302984e-05,8.582933877652306e-08,-1.6546448452655566e-06,8.8251096685507e-09,5.331761534384801e-05,3.659052033401334e-06,4.272e-05,0.00021599334690107985,3.048e-05,2.6106719564155588e-06,3.8041219936341e-05,1.0491228846771706e-08,-5.015323619188998e-07,5.872861374295023e-08,9.248933754829734e-06,-2.6655944480304543e-09,1.3715351229762818e-05,3.673225782542043e-07,2.832695037850699e-12,5.949145150582612e-07,1.1393785532407907e-09,8.113146703031323e-06,1.347046951092668e-06,1.954559576116982e-08,0.0,1.8222746623573548e-06
5.34,0.0009465467778956313,0.0005090646445876257,1.4405972244478929e-05,4.822422411940964e-07,0.05859543614685798,2.53138567148282e-07,0.0005111325177176585,4.085177693439146e-05,0.0003357212174602736,0.0009614982146029167,4.265625733005844e-08,0.00010750524998902419,7.013344490417135e-08,0.02982298194384088,2.995589132468793e-06,0.00011028074344417037,0.00021819129294419585,0.00015567581013434197,7.643120197720467e-05,2.0499012380603686e-06,0.009915138673106777,4.760456096772483e-08,4.5084346630286205e-05,3.176970524328186e-08,0.059630774662216085,0.03004387631610878,0.01003878349721854,1.0,1.0,0.0001848,1.5901985868646606e-05,0.00023171465122885055,1.945519649438107e-07,-2.89184030963511e-06,4.15524309466541e-07,0.0001800212770564872,-3.0076937489091443e-08,6.108775735051509e-05,1.7287166693374713e-06,1.5188314028896922e-11,3.515726168811479e-06,3.4721441365974933e-08,0.00018400770637835707,8.990291935643515e-06,2.095987335987775e-07,2.9035246190326937e-08,1.949106312405441e-06,1.2900629998682901e-05,1.0237501759214026e-09,1.7893789166304527e-06,4.208006694250281e-12,5.392060438443828e-07,1.9850533819950667e-05,-6.398037482062344e-09,1.7547107233820673e-05,8.640340006988508e-08,-1.6542239866902496e-06,8.849583742884212e-09,5.3413228512739145e-05,3.66561372146249e-06,4.272e-05,0.0002159844040156199,3.048e-05,2.615353610256945e-06,3.8109438320886914e-05,1.0520352086514586e-08,-5.012378079664012e-07,5.912643514156252e-08,9.246777795635914e-06,-2.666125330461075e-09,1.375761635589684e-05,3.6898222285086633e-07,2.85627365806349e-12,5.949083203864067e-07,1.1437093887581469e-09,8.115182393451517e-06,1.3511628207329595e-06,1.970828824063808e-08,0.0,1.8304680570355008e-06
5.3500000000000005,0.0009482539603475463,0.000510708929328793,1.4474520931579383e-05,4.841435520605461e-07,0.05859357406858058,2.5520368225404273e-07,0.0005110923258762453,4.085202701491003e-05,0.0003357016399507013,0.0009636523902840827,4.279861439658361e-08,0.00010755158755162641,7.070877570406226e-08,0.02982277236568245,3.0088384427809193e-06,0.0001106134802954036,0.00021858180400313366,0.00015595443319324704,7.666622310045899e-05,2.0591420605546745e-06,0.009915035454716658,4.7999893043591176e-08,4.5095614196500294e-05,3.1890259479598574e-08,0.059630589191951515,0.03004405977936236,0.010038936324226694,1.0,1.0,0.0001848,1.5930666533838778e-05,0.00023213256949307931,1.9514109749820159e-07,-2.889709594783966e-06,4.184368885970685e-07,0.00018000461940917038,-3.007219218853856e-08,6.128507151945516e-05,1.736942511789526e-06,1.5312220935242566e-11,3.515614444114835e-06,3.485833574835932e-08,0.0001839932373154483,9.019066476739321e-06,2.1130864890634738e-07,2.9273433141481775e-08,1.9549365840038932e-06,1.290619050619517e-05,1.0271667455180067e-09,1.789366341940947e-06,4.242526542243736e-12,5.415909197005654e-07,1.9910426453172645e-05,-6.400642948551686e-09,1.754035764926306e-05,8.697998819439186e-08,-1.6538027953837157e-06,8.874071113254486e-09,5.350882561996712e-05,3.672174307252645e-06,4.272e-05,0.00021597541440715058,3.048e-05,2.62003447764655e-06,3.817764524570687e-05,1.0549490239413381e-08,-5.009430087660673e-07,5.952603506405748e-08,9.244633891101933e-06,-2.666653399536826e-09,1.3799920158082617e-05,3.706455708998414e-07,2.8799935826154708e-12,5.949021272829994e-07,1.1480493412655486e-09,8.117210555370052e-06,1.3552823110816058e-06,1.9871955720046747e-08,0.0,1.8386793400144475e-06
5.36,0.0009499609382123386,0.0005123551036090872,1.4543245964076558e-05,4.860493390397295e-07,0.05859171219580423,2.5728084245193186e-07,0.0005110521129185069,4.0852268471516944e-05,0.00033568224311773115,0.00096580643683119,4.294120822686102e-08,0.00010759780221211266,7.128749581037118e-08,0.029822562861597866,3.0221164274742785e-06,0.00011094651106036859,0.00021897224946172412,0.0001562330094474099,7.690145855095635e-05,2.0684034391464027e-06,0.009914932262354835,4.83975882234295e-08,4.510684013839749e-05,3.2011066995138216e-08,0.059630405988477395,0.03004424352000186,0.010039089373138554,1.0,1.0,0.0001848,1.5959343761967288e-05,0.00023255043767438048,1.9573078868264682e-07,-2.887576684386545e-06,4.213633800851838e-07,0.00017998808242686857,-3.006744023244478e-08,6.148261243309045e-05,1.7451895156891869e-06,1.5436850547115912e-11,3.515502731748254e-06,3.499555241086052e-08,0.00018397876065066247,9.047872913394648e-06,2.1302853755019958e-07,2.9513023265493668e-08,1.960771801956943e-06,1.291173626545352e-05,1.0305889974446645e-09,1.789353771695872e-06,4.277249748622271e-12,5.439809569453701e-07,1.9970371990866347e-05,-6.403240759717509e-09,1.753363658280223e-05,8.755910770548953e-08,-1.6533812720213829e-06,8.898571667758644e-09,5.360440666823006e-05,3.678733790956965e-06,4.272e-05,0.0002159663788494018,3.048e-05,2.6247145587164862e-06,3.824584071272594e-05,1.0578643182432026e-08,-5.006479648240431e-07,5.992741680944759e-08,9.24250193465632e-06,-2.6671786672154966e-09,1.3842262539172142e-05,3.7231261904635245e-07,2.90385529340577e-12,5.948959357412902e-07,1.1523984118249757e-09,8.119231224911547e-06,1.3594054126474574e-06,2.0036601524499812e-08,0.0,1.8469085053806275e-06
5.37,0.0009516677117031842,0.0005140031643159475,1.4612147309809818e-05,4.879596044214892e-07,0.05858985052737182,2.593700871086833e-07,0.0005110118802308409,4.085250144595618e-05,0.00033566302492974657,0.0009679603535607486,4.308403881886428e-08,0.00010764389441356921,7.186961649917203e-08,0.02982235343130988,3.035423059055207e-06,0.00011127983499712967,0.00021936262933098722,0.0001565115389046931,7.713690779006782e-05,2.0776853551059295e-06,0.009914829095909454,4.879765453837636e-08,4.5118024655794636e-05,3.213212781831329e-08,0.059630225048919946,0.03004442753743495,0.01003924264349278,1.0,1.0,0.0001848,1.5988017556613495e-05,0.0002329682558249395,1.9632103656135422e-07,-2.8854415812390106e-06,4.243038160833311e-07,0.00017997166466869952,-3.0062681700494544e-08,6.168037971791371e-05,1.753457677177178e-06,1.5562205226521e-11,3.5153910316423093e-06,3.5133091518347225e-08,0.00018396427688310274,9.076711189969337e-06,2.1475843212598975e-07,2.975402123065722e-08,1.9666119532396714e-06,1.2917267329628305e-05,1.0340169316527427e-09,1.7893412058785928e-06,4.312176989950322e-12,5.463761506299373e-07,2.003037029948334e-05,-6.405830942069794e-09,1.752694381281438e-05,8.814076314649587e-08,-1.6529594172748126e-06,8.923085294394313e-09,5.369997166022567e-05,3.685292172760585e-06,4.272e-05,0.0002159572981110718,3.048e-05,2.629393853598844e-06,3.831402472386887e-05,1.0607810792449299e-08,-5.003526766436571e-07,6.033058366821746e-08,9.240381820318177e-06,-2.6677011454028992e-09,1.3884643402212208e-05,3.7398336391906726e-07,2.9278592723025814e-12,5.948897457545672e-07,1.1567566014592785e-09,8.121244438043034e-06,1.3635321159599495e-06,2.020222897888781e-08,0.0,1.8551555472095899e-06
5.38,0.0009533742810331672,0.0005156531083416504,1.4681224935784224e-05,4.898743504759541e-07,0.058587989062133417,2.6147145558505445e-07,0.0005109716291909291,4.08527260790914e-05,0.0003356439833663554,0.0009701141397922671,4.322710616971859e-08,0.00010768986459743949,7.245514904489851e-08,0.02982214407454251,3.048758309907252e-06,0.00011161345136523786,0.00021975294362194098,0.00015679002157295788,7.737257028024404e-05,2.0869877896122004e-06,0.009914725955269255,4.920010001896068e-08,4.5129167947663766e-05,3.2253441976452087e-08,0.05963004637040784,0.03004461183107031,0.01003939613482877,1.0,1.0,0.0001848,1.6016687921357208e-05,0.00023338602399691934,1.9691183919499983e-07,-2.883304288120601e-06,4.272582287029177e-07,0.00017995536470193232,-3.005791667186074e-08,6.187837300099804e-05,1.7617469922941068e-06,1.5688287335103267e-11,3.515279343728005e-06,3.5270953234268693e-08,0.00018394978650873448,9.105581250920295e-06,2.1649836522442507e-07,2.999643170458798e-08,1.972457024855394e-06,1.292278375169274e-05,1.0374505480732463e-09,1.7893286444725507e-06,4.347308942693911e-12,5.487764957833054e-07,2.0090421245742816e-05,-6.40841352202007e-09,1.7520279118818683e-05,8.872495904856329e-08,-1.652537231811569e-06,8.947611881037897e-09,5.379552059865115e-05,3.691849452848608e-06,4.272e-05,0.00021594817295609068,3.048e-05,2.6340723624256923e-06,3.8382197281060086e-05,1.0636992946235906e-08,-5.000571447253336e-07,6.073553892229701e-08,9.238273442667244e-06,-2.6682208459546703e-09,1.3927062650443926e-05,3.7565780213019604e-07,2.952006001137641e-12,5.948835573161553e-07,1.161123911152275e-09,8.123250230579477e-06,1.3676624115690462e-06,2.0368841407849723e-08,0.0,1.8634204595652827e-06
5.39,0.0009550806464152795,0.0005173049325833014,1.4750478808173085e-05,4.917935794535727e-07,0.058586127798945974,2.635849872354133e-07,0.0005109313611682888,4.0852942510954585e-05,0.0003356251164177506,0.0009722677948480304,4.3370410275701325e-08,0.00010773571320358279,7.304410472021615e-08,0.029821934791020993,3.062122152291917e-06,0.00011194735942572736,0.0002201431923456017,0.00015706845746006411,7.760844548501275e-05,2.0963107237532755e-06,0.009914622840323562,4.960493269501192e-08,4.514027021216269e-05,3.237500949580138e-08,0.059629869950072426,0.03004479640031759,0.010039549846686681,1.0,1.0,0.0001848,1.6045354859776695e-05,0.0002338037422424604,1.9750319464034072e-07,-2.881164807792993e-06,4.3022665001401737e-07,0.000179939181101528,-3.005314522523713e-08,6.207659190999616e-05,1.7700574569807702e-06,1.5815099234124798e-11,3.5151676679367587e-06,3.540913772065723e-08,0.00018393529002058397,9.134483040801347e-06,2.182483694309222e-07,3.024025935416949e-08,1.9783070038355894e-06,1.2928285584429935e-05,1.0408898466168318e-09,1.7893160874612596e-06,4.382646283212969e-12,5.511819874125451e-07,2.0150524696630923e-05,-6.410988525884875e-09,1.7513642281416088e-05,8.931169993064179e-08,-1.6521147162950873e-06,8.972151315422385e-09,5.3891053486203296e-05,3.698405631406108e-06,4.272e-05,0.00021593900414388422,3.048e-05,2.638750085329077e-06,3.845035838622369e-05,1.0666189520431206e-08,-4.997613695665004e-07,6.114228584503458e-08,9.236176696813994e-06,-2.6687377806780537e-09,1.3969520187302294e-05,3.7733593027558955e-07,2.976295961700715e-12,5.948773704194137e-07,1.1655003418488496e-09,8.125248638189284e-06,1.37179629004519e-06,2.0536442135734933e-08,0.0,1.8717032364993303e-06
5.4,0.0009567868080624212,0.0005189586339428281,1.4819908892320489e-05,4.937172935851469e-07,0.05858426673667285,2.657107214073259e-07,0.0005108910775248221,4.0853150880794624e-05,0.0003356064220840704,0.000974421318052877,4.351395113224249e-08,0.00010778144067033277,7.363649479589428e-08,0.029821725580471723,3.0755145583494148e-06,0.00011228155844111219,0.00022053337551298377,0.00015734684657387043,7.784453286897627e-05,2.105654138526874e-06,0.009914519750962249,5.0012160595568164e-08,4.515133164666567e-05,3.249683040152919e-08,0.05962969578504781,0.030044981244587446,0.010039703778607415,1.0,1.0,0.0001848,1.6074018375448673e-05,0.0002342214106136807,1.980951009498196e-07,-2.8790231429996486e-06,4.3320911204507005e-07,0.00017992311244967925,-3.004836743887058e-08,6.227503607313936e-05,1.7783890670784586e-06,1.5942643284439553e-11,3.5150560042003712e-06,3.554764513813057e-08,0.00018392078790893597,9.163416504263059e-06,2.2000847732526584e-07,3.048550884550023e-08,1.9841618772398265e-06,1.2933772880439933e-05,1.0443348271738198e-09,1.7893035348283034e-06,4.418189687753657e-12,5.535926205028947e-07,2.0210680519400195e-05,-6.413555979889216e-09,1.7507033082228184e-05,8.99009902994417e-08,-1.651691871384538e-06,8.99670348511478e-09,5.3986570325578425e-05,3.7049607086181272e-06,4.272e-05,0.0002159297924296372,3.048e-05,2.6434270224410233e-06,3.851850804128348e-05,1.0695400391519426e-08,-4.99465351661497e-07,6.155082770116981e-08,9.23409147836972e-06,-2.6692519613337023e-09,1.4012015916415728e-05,3.7901774493483727e-07,3.00072963573409e-12,5.948711850577349e-07,1.1698858944550507e-09,8.12723969639982e-06,1.3759337419792503e-06,2.070503448656522e-08,0.0,1.880003872050294e-06
5.41,0.0009584927661874007,0.0005206142093269706,1.4889515152743818e-05,4.956454950818652e-07,0.058582405874183494,2.678486974411426e-07,0.0005108507796153671,4.085335132712596e-05,0.000335587898374759,0.0009765747087339765,4.3657728733925235e-08,0.00010782704743455622,7.423233054067776e-08,0.029821516442622206,3.088935500099409e-06,0.00011261604767538249,0.00022092349313509963,0.000157625188922234,7.808083189780888e-05,2.115018014840916e-06,0.009914416687075722,5.0421791748784136e-08,4.516235244779405e-05,3.2618904717727444e-08,0.0596295238724711,0.030045166363291517,0.010039857930132632,1.0,1.0,0.0001848,1.610267847194833e-05,0.00023463902916267567,1.9868755617116126e-07,-2.8768792964651513e-06,4.3620564678258125e-07,0.000179907157335351,-3.0043583390593425e-08,6.247370511923646e-05,1.786741818329258e-06,1.6070921846468556e-11,3.51494435245101e-06,3.5686475645894295e-08,0.00018390628066153217,9.192381586052543e-06,2.2177872148126605e-07,3.073218484384059e-08,1.9900216321556916e-06,1.2939245692146747e-05,1.0477854896142056e-09,1.7892909865573323e-06,4.453939832440666e-12,5.560083900178936e-07,2.0270888581568847e-05,-6.416115910170031e-09,1.7500451303835962e-05,9.049283464939616e-08,-1.6512686977346893e-06,9.021268277493029e-09,5.408207111947239e-05,3.711514684669674e-06,4.272e-05,0.0002159205385645571,3.048e-05,2.648103173893531e-06,3.858664624816288e-05,1.0724625435805424e-08,-4.991690915014798e-07,6.19611677468065e-08,9.23201768341663e-06,-2.6697633996374624e-09,1.4054549741605599e-05,3.807032426713649e-07,3.0253075049270483e-12,5.948650012245434e-07,1.1742805698381878e-09,8.129223440602929e-06,1.3800747579824688e-06,2.087462178399663e-08,0.0,1.888322360242925e-06
5.42,0.0009601985210029345,0.0005222716556472756,1.4959297553136316e-05,4.975781861353378e-07,0.058580545210353004,2.6999895466958624e-07,0.0005108104687882476,4.085354398777717e-05,0.0003355695433079267,0.000978727966220607,4.38017430744864e-08,0.00010787253393171157,7.483162322115934e-08,0.02982130737720101,3.1023849494417697e-06,0.00011295082639400129,0.00022131354522296001,0.0001579034845130108,7.83173420382544e-05,2.1244023335140747e-06,0.00991431364855488,5.083383418183949e-08,4.517333281144687e-05,3.2741232467414786e-08,0.05962935420948246,0.03004535175584246,0.010040012300804743,1.0,1.0,0.0001848,1.61313351528493e-05,0.00023505659794151835,1.9928055834696154e-07,-2.8747332708945248e-06,4.392162861708201e-07,0.0001798913143538208,-3.0038793157855706e-08,6.267259867767307e-05,1.795115706376358e-06,1.6199937280175174e-11,3.5148327126211804e-06,3.582562940174432e-08,0.00018389176876376913,9.221378231013325e-06,2.235591344664174e-07,3.098029201355996e-08,1.995886255698722e-06,1.2944704071805388e-05,1.0512418337876737e-09,1.7892784426320605e-06,4.48989739326956e-12,5.584292908995186e-07,2.033114875092023e-05,-6.418668342779649e-09,1.749389672971871e-05,9.108723746262365e-08,-1.6508451959957671e-06,9.045845579722581e-09,5.417755587058061e-05,3.718067559745728e-06,4.272e-05,0.00021591124329613782,3.048e-05,2.6527785398185815e-06,3.865477300878504e-05,1.0753864529390015e-08,-4.988725895743242e-07,6.237330922938534e-08,9.229955208477924e-06,-2.670272107262165e-09,1.409712156688579e-05,3.8239242003253344e-07,3.0500300509103693e-12,5.948588189132928e-07,1.1786843688269323e-09,8.131199906060435e-06,1.3842193286864101e-06,2.1045207351281548e-08,0.0,1.8966586950874049e-06
