Time,Normal_T_cells,CAR_T_cells,Antigen_presenting_tumour_cells,Total_lymphocyte_count,K_N,K_C,r_N,rho_C,a,b,r_B,gamma_B,k_B,r_C,compartment,Normal_T_cell_population_growth,CAR_T_cell_population_growth,Tumour_growth,Tumour_killing
47.0,497.3526401758877,1.343721231736703,5.184652219285688e-10,498.6963614076244,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025108481134261444,1.0,0.22073303386423848,-0.04310210827018989,5.184652219285688e-12,1.4853819861912064e-10
47.2,497.39618888082106,1.33512825723851,4.899804194710481e-10,498.7313171380596,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510803128723913,1.0,0.21482558789145592,-0.04282805658804243,4.899804194710481e-12,1.3970228249393025e-10
47.400000000000006,497.43857544867564,1.3265899132649859,4.619144270097463e-10,498.7651653619406,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510760743099207,1.0,0.20910480658388275,-0.042555706878855425,4.619144270097463e-12,1.3106572827388708e-10
47.6,497.47983712559744,1.3181058553411211,4.3424641509737656e-10,498.79794298093856,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510720798382177,1.0,0.20356449851839475,-0.04228504867471999,4.342464150973766e-12,1.2262056142315512e-10
47.800000000000004,497.5200085726734,1.3096757529311887,4.071421625523156e-10,498.8296843256046,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025106831479180674,1.0,0.19819890375843852,-0.042016071971770305,4.0714216255231556e-12,1.1441137100485704e-10
48.0,497.55912238369297,1.3012992856109202,3.809293660252113e-10,498.8604216693039,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025106476551814482,1.0,0.1930026072281351,-0.041748767117626796,3.809293660252113e-12,1.0652713448324219e-10
48.2,497.5972134696864,1.292976107459667,3.558049286948735e-10,498.89018957714603,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510614188281481,1.0,0.1879698032285972,-0.041483123860399686,3.558049286948735e-12,9.901866522256104e-11
48.400000000000006,497.6343141698707,1.2847058876697603,3.321850366286377e-10,498.9190200575405,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025105826252019386,1.0,0.18309511572254078,-0.04121913241699856,3.321850366286377e-12,9.19964649484867e-11
48.6,497.67045584937927,1.276488297842714,3.1060561168141335e-10,498.946944147222,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025105528514347036,1.0,0.17837333042096393,-0.04095678312925686,3.1060561168141334e-12,8.560182006287525e-11
48.800000000000004,497.70566894942607,1.2683230120044542,2.9173003199454263e-10,498.9739919614305,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510524759491942,1.0,0.17379938645849405,-0.04069606645809429,2.9173003199454263e-12,8.000813392525072e-11
49.0,497.73998185474755,1.260209703697853,2.746614118817345e-10,499.0001915584454,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025104982496338007,1.0,0.1693685687053736,-0.04043697282850306,2.746614118817345e-12,7.495949221746038e-11
49.2,497.77342155127326,1.2521480474992064,2.5782118679985185e-10,499.02556959877245,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025104732286976583,1.0,0.16507639641774685,-0.040179492701502,2.5782118679985184e-12,7.00197045947768e-11
49.400000000000006,497.80601639238097,1.2441377257453747,2.428503673403535e-10,499.05015411812633,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025104496070546017,1.0,0.16091815406418256,-0.039923616914904314,2.428503673403535e-12,6.563112205930096e-11
49.6,497.83779282898973,1.2361784203445738,2.2985791638199323e-10,499.0739712493343,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510427301583187,1.0,0.15688944619658113,-0.03966933625939275,2.2985791638199323e-12,6.181539467447747e-11
49.800000000000004,497.86877650815796,1.228269815382457,2.1893140599744188e-10,499.09704632354044,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025104062342321827,1.0,0.15298601122509334,-0.03941664160846016,2.189314059974419e-12,5.858792257427963e-11
50.0,497.8989923141567,1.220411597114885,2.1013170572919742e-10,499.1194039112716,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510386331692393,1.0,0.1492037145807689,-0.039165523914932145,2.1013170572919744e-12,5.5956587213018195e-11
50.2,497.92846350668117,1.2126034479563814,2.029242124727377e-10,499.14106695463755,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510367525868616,1.0,0.14553869573811812,-0.03891597397187526,2.0292421247273773e-12,5.377121656124482e-11
50.400000000000006,497.95721239945897,1.2048450507127064,1.965714120377985e-10,499.1620574501717,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510349752959868,1.0,0.14198725275005644,-0.03866798257654278,1.965714120377985e-12,5.1830987253222964e-11
50.6,497.985262073993,1.1971360996973948,1.9117144832680433e-10,499.1823981736904,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025103329517954947,1.0,0.1385455503055041,-0.03842154096554246,1.9117144832680433e-12,5.015821456244457e-11
50.800000000000004,498.0126342059086,1.1894762859959065,1.8627064375964494e-10,499.20211049190453,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510317065505423,1.0,0.1352099902972081,-0.03817664023390628,1.8627064375964496e-12,4.86306601367222e-11
51.0,498.03934982032945,1.181865302208731,1.813039702234838e-10,499.2212151225382,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510302040646297,1.0,0.13197708322614723,-0.03793327152020947,1.813039702234838e-12,4.709953105821805e-11
51.2,498.0654293264924,1.1743028424012012,1.7558570670403133e-10,499.23973216889357,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510287826980385,1.0,0.12884344242663343,-0.037691426003560374,1.7558570670403135e-12,4.53877619255161e-11
51.400000000000006,498.0908917029743,1.166788603581275,1.6994321589364203e-10,499.2576803065556,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.0251027437789628,1.0,0.12580592187087294,-0.03745109490951719,1.6994321589364203e-12,4.371098697352058e-11
51.6,498.11575527699256,1.1593222843097344,1.652670262834996e-10,499.2750775613023,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025102616496038482,1.0,0.1228614845278623,-0.03721226950014861,1.652670262834996e-12,4.229675116483395e-11
51.800000000000004,498.14003899839696,1.1519035824204793,1.6010394491582038e-10,499.2919425808174,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025102496000750648,1.0,0.12000698704432321,-0.036974941059056625,1.6010394491582039e-12,4.0771219709098555e-11
52.0,498.1637606574444,1.1445321982386638,1.5416234669093053e-10,499.3082928556831,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510238190222414,1.0,0.11723948107511205,-0.036739100907825985,1.5416234669093055e-12,3.906229227805611e-11
52.2,498.18693751962206,1.137207833450793,1.4714174345481213e-10,499.3241453530729,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025102273832809788,1.0,0.11455610602943188,-0.03650474039805247,1.4714174345481213e-12,3.7097097505165466e-11
52.400000000000006,498.20958635458675,1.1299301910647486,1.3873442072839272e-10,499.3395165456515,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025102171446592256,1.0,0.11195408422950212,-0.03627185090969701,1.3873442072839273e-12,3.48024462588303e-11
52.6,498.2317226032955,1.1226989811352917,1.2975415709270325e-10,499.3544215844308,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510207442350076,1.0,0.10943086107623573,-0.03604042399426847,1.2975415709270326e-12,3.238659152058086e-11
52.800000000000004,498.2533612937541,1.1155139147913544,1.2097808203336415e-10,499.36887520854543,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510198246183986,1.0,0.10698395100824042,-0.03581045122493797,1.2097808203336415e-12,3.004456991830685e-11
53.0,498.27451802470887,1.1083746978087916,1.1189967545370975e-10,499.3828927225177,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101895271285552,1.0,0.10461077198363009,-0.0355819240348682,1.1189967545370975e-12,2.7650334197587694e-11
53.2,498.295207392813,1.1012810412862295,1.028252221465653e-10,499.39648843409924,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510181258200094,1.0,0.10230891014338922,-0.03535483398499823,1.028252221465653e-12,2.5280194737918972e-11
53.400000000000006,498.31544356550205,1.0942326579661672,9.416408143613593e-11,499.40967622346824,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510173413996662,1.0,0.10007602343476278,-0.03512917267182339,9.416408143613592e-13,2.303414968965927e-11
53.6,498.335240304537,1.087229262231105,8.643738170521978e-11,499.42246956676814,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101659705970985,1.0,0.09790983766035581,-0.034904931727439754,8.643738170521978e-13,2.1037378873899254e-11
53.800000000000004,498.35461021021894,1.0802705723025252,7.891890274612391e-11,499.4348807825215,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101589059039097,1.0,0.09580827420041253,-0.03468210285424954,7.891890274612392e-13,1.9110460567052837e-11
54.0,498.3735656534525,1.073356307668989,7.123833279491488e-11,499.44692196112146,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510152199008612,1.0,0.09376929257190803,-0.03446067778526711,7.123833279491488e-13,1.7163305780549747e-11
54.2,498.392119416724,1.0664861873370157,6.447363410501947e-11,499.458605604061,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510145829786834,1.0,0.09179078213510998,-0.03424064825678202,6.447363410501947e-13,1.5454801079926984e-11
54.400000000000006,498.4102834654986,1.059659933366536,5.896207576593882e-11,499.46994339886515,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510139779523922,1.0,0.08987076969617955,-0.03402200606426134,5.896207576593882e-13,1.406193613780095e-11
54.6,498.42806941078095,1.052877269626089,5.507945588021649e-11,499.48094668040704,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510134030587347,1.0,0.08800734137236278,-0.03380474304338385,5.507945588021649e-13,1.3069233231331007e-11
54.800000000000004,498.44548852807026,1.0461379218019156,5.3240745326563563e-11,499.4916264498722,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101285663581628,1.0,0.08619863940433328,-0.03358885107075009,5.324074532656356e-13,1.256868202050858e-11
55.0,498.46255115186443,1.0394416151201715,5.228849127998644e-11,499.5019927669846,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510123371477537,1.0,0.08444296518457169,-0.03337432196260834,5.228849127998645e-13,1.2281005192556905e-11
55.2,498.4792674997201,1.0327880773044962,5.157212052706325e-11,499.51205557702457,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101184313622883,1.0,0.08273863913257079,-0.03316114760757261,5.157212052706325e-13,1.2050971032102138e-11
55.400000000000006,498.4956480079137,1.0261770397449532,5.1766269522984494e-11,499.52182504765864,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101137320076232,1.0,0.0810839436215284,-0.03294932001897907,5.17662695229845e-13,1.203456071805276e-11
55.6,498.51170248923,1.0196082343533384,5.2648024053888875e-11,499.5313107235833,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101092603622414,1.0,0.07947726626720425,-0.032738831195064176,5.264802405388887e-13,1.2176959208923716e-11
55.800000000000004,498.52744046541153,1.0130813947203576,5.390695752214053e-11,499.5405218601319,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101050041175365,1.0,0.0779170434101882,-0.032529673171179746,5.390695752214053e-13,1.2404295165766174e-11
56.0,498.54287118265023,1.0065962561120383,5.513683153022265e-11,499.5494674387623,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025101009516608996,1.0,0.0764017575090043,-0.0323218380201973,5.513683153022265e-13,1.2622247098309458e-11
56.2,498.55800312402914,1.0001525533242412,5.6800712071327944e-11,499.5581556773534,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100970922540915,1.0,0.07493002016699712,-0.03211531776161402,5.680071207132794e-13,1.2936398079120605e-11
56.400000000000006,498.5728447300005,0.9937500236807746,5.885850167322384e-11,499.5665947536813,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510093415665334,1.0,0.0735004495210697,-0.031910104490305014,5.885850167322385e-13,1.3336155188204768e-11
56.6,498.58740453879636,0.9873884075616836,6.05169180693538e-11,499.57479294635806,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510089912087066,1.0,0.07211164635924203,-0.03170619039945038,6.05169180693538e-13,1.3641346131726633e-11
56.800000000000004,498.6016906121596,0.9810674458885666,6.136239808373673e-11,499.58275805804817,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100865723593362,1.0,0.07076229190566181,-0.03150356767397767,6.136239808373673e-13,1.376064812894258e-11
57.0,498.6157107753743,0.9747868810770308,6.091830930961997e-11,499.5904976564513,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100833878334904,1.0,0.069451106986322,-0.03130222853189227,6.091830930961997e-13,1.359057123386582e-11
57.2,498.6294726301213,0.9685464570218746,5.864175171897964e-11,499.5980190871432,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100803503402387,1.0,0.06817684986498027,-0.03110216522433923,5.864175171897964e-13,1.301509322459891e-11
57.400000000000006,498.6429831172135,0.9623459196696136,5.599009296890553e-11,499.60532903688306,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100774523362193,1.0,0.06693839029134568,-0.03090337003497497,5.599009296890554e-13,1.2362297840212747e-11
57.6,498.65624920628346,0.9561850161204991,5.3305572270830265e-11,499.612434222404,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510074686599144,1.0,0.0657345927431927,-0.030705835281401826,5.330557227083027e-13,1.1708613987399988e-11
57.800000000000004,498.66927791414014,0.9500634946065238,4.978680988465254e-11,499.61934140874666,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100720462078997,1.0,0.06456431332314229,-0.030509553315045766,4.978680988465254e-13,1.0879006882742154e-11
58.0,498.6820758747989,0.943981105054429,4.552179566064096e-11,499.62605697985333,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100695246903712,1.0,0.06342647256970725,-0.03031451652058959,4.552179566064096e-13,9.895406325736234e-12
58.2,498.6946495303835,0.9379375988385631,4.066600296478683e-11,499.6325871292221,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100671159281072,1.0,0.06232002314456417,-0.03012071731640743,4.066600296478683e-13,8.793914976330244e-12
58.400000000000006,498.7070051417484,0.9319327287689819,3.54494591458519e-11,499.6389378705174,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510064814134403,1.0,0.06124394804252099,-0.029928148154687896,3.5449459145851903e-13,7.625953609342038e-12
58.6,498.71914838015425,0.9259662506579528,2.9803927490395146e-11,499.6451146308122,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510062613981061,1.0,0.06019732957151766,-0.029736801554579438,2.9803927490395147e-13,6.378066900662884e-12
58.800000000000004,498.73108500707207,0.920037920786869,2.3976772504681906e-11,499.6511229278589,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100605103350764,1.0,0.059179234525741864,-0.029546670049859305,2.3976772504681906e-13,5.1042811574220356e-12
59.0,498.74282079932533,0.9141474962164018,1.846051932920591e-11,499.65696829554173,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510058498277396,1.0,0.05818872682903706,-0.029357746195581007,1.846051932920591e-13,3.909429195443325e-12
59.2,498.75436121993334,0.9082947360547347,1.3691822614031063e-11,499.6626559559881,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510056573204257,1.0,0.05722492314052959,-0.029170022595017723,1.3691822614031063e-13,2.88438721974749e-12
59.400000000000006,498.76571157494624,0.9024794008947976,1.0191118633951352e-11,499.668190975841,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510054730758107,1.0,0.056286966363903894,-0.028983491888317503,1.0191118633951352e-13,2.1356708385677815e-12
59.6,498.7768770220954,0.8967012528097936,8.567907696162462e-12,499.6735782749052,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100529668125062,1.0,0.055374024187744814,-0.028798146752807164,8.567907696162462e-14,1.7860956520984816e-12
59.800000000000004,498.7878617819598,0.8909600557537496,4.807442303841111e-12,499.67882183771354,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.0251005127771258,1.0,0.054485422800147315,-0.028613979883530948,4.807442303841111e-14,9.969165641779847e-13
60.0,498.7986706292715,0.8852555748040402,-9.513404868303627e-13,499.68392620407553,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100496597753947,1.0,0.05362039412515723,-0.028430984030808307,-9.513404868303627e-15,-1.9624239824040504e-13
60.2,498.80930844768574,0.8795875763874288,-7.09607732740379e-12,499.6888960240732,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100481094357644,1.0,0.05277815128566996,-0.028249151988764626,-7.09607732740379e-14,-1.4560781334712388e-12
60.400000000000006,498.8197797386911,0.8739558285294033,-1.349258612815958e-11,499.69373556722053,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100466233922168,1.0,0.051957971850081774,-0.028068476583307765,-1.349258612815958e-13,-2.754028144071737e-12
60.6,498.8300888935195,0.8683601007159995,-1.992191373330135e-11,499.6984489942355,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100451985103793,1.0,0.051159151748706895,-0.02788895067899748,-1.992191373330135e-13,-4.044905997304796e-12
60.800000000000004,498.84024020306686,0.862800163888683,-2.606753768289113e-11,499.7030403669555,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100438318120817,1.0,0.050381003596430086,-0.027710567179361264,-2.606753768289113e-13,-5.264764755309285e-12
61.0,498.85023786781375,0.8572757904392342,-3.1502567974782466e-11,499.707513658253,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510042520465103,1.0,0.04962285501501049,-0.027533319027202605,-3.1502567974782466e-13,-6.3288367144909535e-12
61.2,498.8600860077457,0.8517867542046283,-3.567694882655669e-11,499.7118727619503,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100412617735154,1.0,0.048884046955147614,-0.027357199204900953,-3.567694882655669e-13,-7.129548276871663e-12
61.400000000000006,498.869788672274,0.8463328304619202,-3.7904660437456065e-11,499.7161215027359,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100400531685964,1.0,0.04816393201797602,-0.0271822007347035,-3.7904660437456067e-13,-7.534608780998511e-12
61.6,498.87934985015636,0.8409137959231261,-3.7350920750319294e-11,499.7202636460795,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100388922002705,1.0,0.04746187277651204,-0.02700831667900785,-3.7350920750319295e-13,-7.385172125071904e-12
61.800000000000004,498.88877114970273,0.8355294239348858,-3.839829336323518e-11,499.7243005736376,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100377771691617,1.0,0.04677763608132385,-0.026835539895493293,-3.839829336323518e-13,-7.55196342553813e-12
62.0,498.8980547622438,0.8301794905525942,-4.381466041044736e-11,499.7282342527964,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100367062733154,1.0,0.0461108893903092,-0.026663863349984704,-4.381466041044736e-13,-8.571434187615423e-12
62.2,498.9072061124708,0.8248637799700228,-4.8644154235812914e-11,499.73206989244085,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100356769102713,1.0,0.04546075026637923,-0.026493280392789413,-4.864415423581292e-13,-9.465602150044243e-12
62.400000000000006,498.91622857276076,0.8195820736143506,-5.242096950106093e-11,499.7358106463751,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100346871269875,1.0,0.04482668479552862,-0.026323784201625167,-5.242096950106093e-13,-1.0146205397163647e-11
62.6,498.9251254611159,0.814334154232958,-5.4566575096257734e-11,499.73945961534884,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510033735058782,1.0,0.04420816800758421,-0.026155367991501505,-5.456657509625773e-13,-1.0505186943827092e-11
62.800000000000004,498.9339000498589,0.8091198058857876,-5.4379744345960696e-11,499.7430198557447,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510032818923231,1.0,0.043604682404635386,-0.02598802501486043,-5.43797443459607e-13,-1.0413344276144438e-11
63.0,498.9425555743284,0.8039388139377067,-5.102658521537095e-11,499.7464943882661,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100319370144134,1.0,0.04301571648934308,-0.0258217485617081,-5.102658521537096e-13,-9.719032741301993e-12
63.2,498.9510952415748,0.7987909650508673,-4.353057051648639e-11,499.74988620662566,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510031087697484,1.0,0.04244076329282541,-0.025656531959737282,-4.353057051648639e-13,-8.246921899729976e-12
63.400000000000006,498.95952223905533,0.7936760471770677,-3.076256811425546e-11,499.7531982862324,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100302694035535,1.0,0.04187931890253428,-0.02549236857444063,-3.076256811425546e-13,-5.7968039579344275e-12
63.6,498.96783974332993,0.7885938495501139,-1.1430871132730873e-11,499.75643359288006,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510029480624861,1.0,0.041330880989885924,-0.025329251809214706,-1.1430871132730872e-13,-2.14245340550253e-12
63.800000000000004,498.97604893660355,0.7835441679378317,9.741637852557834e-12,499.75959310454135,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510028720385176,1.0,0.04079528441703258,-0.02516717520096436,9.741637852557834e-14,1.816049207244387e-12
64.0,498.9841477921265,0.778526807864155,1.8228203017241108e-11,499.7626745999907,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510027988492878,1.0,0.040272906780837246,-0.025006132481142012,1.8228203017241107e-13,3.379874869442475e-12
64.2,498.99214311559786,0.773541552832913,2.707878095642318e-11,499.76568466843077,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100272826942806,1.0,0.03976263093988722,-0.02484611699728263,2.707878095642318e-13,4.993954410154205e-12
64.4,499.0000374314615,0.7685881989657524,3.617508262780337e-11,499.76862563042727,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100266018129654,1.0,0.03926406388518371,-0.024687122341221637,3.6175082627803375e-13,6.635616393169817e-12
64.60000000000001,499.00783322589564,0.7636665438151785,4.539121303965908e-11,499.77149976971083,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100259447226974,1.0,0.0387768188218596,-0.024529142147090947,4.539121303965908e-13,8.281278529778797e-12
64.8,499.01553295250307,0.7587763863648517,5.459430828211215e-11,499.7743093388679,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100253103440592,1.0,0.03830051420487438,-0.024372170091581984,5.459430828211216e-13,9.906595549467868e-12
65.0,499.02313903800183,0.7539175270298804,6.364517255839888e-11,499.7770565650317,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100246976412652,1.0,0.03783477277475071,-0.024216199894202373,6.364517255839889e-13,1.1486602852261576e-11
65.2,499.03065388791595,0.749089767657118,7.239891521613337e-11,499.77974365557304,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100241056191474,1.0,0.037379220593074615,-0.02406122531752625,7.239891521613337e-13,1.2995856002712488e-11
65.4,499.0380798922656,0.7442929115254567,8.070558777857758e-11,499.7823728037911,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510023533320305,1.0,0.036933486077895795,-0.023907240167438126,8.070558777857758e-13,1.4408566125285992e-11
65.60000000000001,499.04541943125776,0.7395267633461227,8.841082097590801e-11,499.7849461946039,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510022979822406,1.0,0.03649719903912668,-0.02375423829337039,8.841082097590801e-13,1.5698731260605768e-11
65.8,499.0526744721822,0.7347911269832192,9.539304581736825e-11,499.78746559916544,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100224443224937,1.0,0.03607005946400165,-0.02360221350095378,9.539304581736824e-13,1.684672455905189e-11
66.0,499.0598406400005,0.7300857723553517,1.0209527757725246e-10,499.78992641235584,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100219273759453,1.0,0.035652849245125524,-0.02345115828230306,1.0209527757725247e-12,1.7932535126698847e-11
66.2,499.0669244261977,0.7254105313739211,1.0798619924635146e-10,499.79233495757165,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100214272465338,1.0,0.03524449592857445,-0.023301067501314963,1.0798619924635146e-12,1.8864236804553816e-11
66.4,499.0739276267175,0.720765211125695,1.129539956313026e-10,499.7946928378432,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100209432309784,1.0,0.0348447279696483,-0.023151935057086872,1.1295399563130259e-12,1.9624798735986868e-11
66.60000000000001,499.0808519934118,0.7161496197814136,1.168912298444198e-10,499.7970016131932,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100204746575764,1.0,0.034453281099717736,-0.023003754880434525,1.1689122984441981e-12,2.0198348553860045e-11
66.8,499.087699236942,0.7115635665805273,1.196957299984011e-10,499.79926280352254,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100200208843463,1.0,0.034069897837498204,-0.022856520933554794,1.196957299984011e-12,2.057029949382362e-11
67.0,499.0944710296794,0.707006861815933,1.21271475901037e-10,499.8014778914954,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510019581297263,1.0,0.033694327000388165,-0.022710227209684745,1.21271475901037e-12,2.0727472822611364e-11
67.2,499.101169008606,0.7024793168187119,1.2152948574991693e-10,499.8036483254247,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100191553085828,1.0,0.033326323215629054,-0.022564867732757322,1.2152948574991693e-12,2.0658215658914308e-11
67.4,499.10779477821524,0.6979807439428664,1.2038870282713783e-10,499.8057755221581,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100187423552515,1.0,0.03296564643145883,-0.022420436557053308,1.2038870282713783e-12,2.0352514263904834e-11
