data_set_T,data_set_GNA_,data_set_NAI,data_set_V,data_set_VK_,data_set_VNA_,data_set_W,data_set_Z
94.050003,0.014728394,43.671307,-69.768158,-100.0,28.764059,0.070982315,0.75923157
94.199997,0.017260557,43.669872,-68.339577,-100.0,28.764881,0.056550641,0.74893808
94.349998,0.020576801,43.667549,-66.75692,-100.0,28.766212,0.045818232,0.73942399
94.5,0.024605285,43.664391,-65.146538,-100.0,28.768021,0.037744746,0.73065871
94.650002,0.029283458,43.66048,-63.578579,-100.0,28.770258,0.031572621,0.72257447
94.800003,0.034543831,43.655914,-62.090145,-100.0,28.772873,0.026770603,0.71509546
94.949997,0.040311459,43.65078,-60.69875,-100.0,28.775812,0.022969507,0.70815086
95.099998,0.046506044,43.645172,-59.41037,-100.0,28.779024,0.019911617,0.70167953
95.25,0.053045541,43.639172,-58.224289,-100.0,28.782463,0.017415013,0.69563049
95.400002,0.059849709,43.632843,-57.13607,-100.0,28.786089,0.015349434,0.68996197
95.550003,0.066842988,43.626255,-56.139381,-100.0,28.789862,0.013620152,0.68463981
95.699997,0.073956437,43.619461,-55.227074,-100.0,28.793756,0.012157195,0.6796357
95.849998,0.081128843,43.612507,-54.391857,-100.0,28.797743,0.010908069,0.67492592
96.0,0.08830709,43.605434,-53.626659,-100.0,28.801798,0.0098328134,0.67049003
96.150002,0.095446043,43.598274,-52.924843,-100.0,28.805904,0.0089005791,0.66631013
96.300003,0.10250808,43.591053,-52.280296,-100.0,28.810043,0.0080872346,0.66237026
96.449997,0.10946235,43.583797,-51.68745,-100.0,28.814205,0.0073736734,0.65865582
96.599998,0.11628409,43.576527,-51.141296,-100.0,28.818377,0.0067445883,0.65515333
96.75,0.12295374,43.56926,-50.637337,-100.0,28.822546,0.0061875875,0.65185022
96.900002,0.12945627,43.562004,-50.171566,-100.0,28.82671,0.0056925383,0.64873481
97.050003,0.13578038,43.554779,-49.740398,-100.0,28.830856,0.0052510775,0.645796
97.199997,0.14191794,43.547585,-49.340656,-100.0,28.834986,0.0048562447,0.64302337
97.349998,0.14786348,43.540436,-48.969501,-100.0,28.83909,0.0045021991,0.64040715
97.5,0.15361358,43.533337,-48.624409,-100.0,28.843166,0.0041840049,0.63793802
97.650002,0.15916663,43.526291,-48.303131,-100.0,28.847214,0.0038974597,0.6356073
97.800003,0.16452239,43.519302,-48.003662,-100.0,28.851227,0.003638966,0.6334067
97.949997,0.16968176,43.512375,-47.724201,-100.0,28.855207,0.0034054236,0.63132852
98.099998,0.17464651,43.505512,-47.46315,-100.0,28.859152,0.0031941475,0.62936538
98.25,0.17941913,43.498711,-47.219067,-100.0,28.86306,0.0030027993,0.62751061
98.400002,0.18400268,43.491974,-46.99065,-100.0,28.866932,0.0028293342,0.62575758
98.550003,0.18840064,43.485302,-46.776737,-100.0,28.870768,0.0026719552,0.62410033
98.699997,0.19261678,43.478695,-46.576279,-100.0,28.874565,0.0025290772,0.62253314
98.849998,0.19665515,43.472153,-46.388317,-100.0,28.878328,0.0023992967,0.62105072
99.0,0.20051999,43.465675,-46.21199,-100.0,28.882053,0.0022813666,0.61964792
99.150002,0.20421563,43.459263,-46.046513,-100.0,28.885742,0.0021741751,0.61832011
99.300003,0.20774649,43.452908,-45.891167,-100.0,28.889399,0.0020767283,0.61706281
99.449997,0.21111707,43.446617,-45.7453,-100.0,28.893019,0.0019881343,0.61587185
99.599998,0.21433185,43.440384,-45.608315,-100.0,28.896605,0.0019075923,0.61474329
99.75,0.21739534,43.434208,-45.47966,-100.0,28.90016,0.0018343801,0.61367339
99.900002,0.22031201,43.428085,-45.358833,-100.0,28.903683,0.0017678455,0.61265874
100.05,0.22308634,43.42202,-45.245369,-100.0,28.907175,0.0017073986,0.61169595
100.2,0.22572273,43.416008,-45.138836,-100.0,28.910637,0.0016525043,0.61078203
100.35,0.22822556,43.410046,-45.038834,-100.0,28.91407,0.0016026768,0.60991395
100.5,0.23059914,43.404129,-44.945,-100.0,28.917477,0.001557474,0.60908902
100.65,0.23284772,43.398262,-44.856983,-100.0,28.920856,0.0015164935,0.60830462
100.8,0.2349755,43.392441,-44.774471,-100.0,28.924212,0.0014793677,0.60755825
100.95,0.23698659,43.386658,-44.697163,-100.0,28.927542,0.0014457615,0.60684764
101.1,0.23888506,43.38092,-44.624779,-100.0,28.930849,0.0014153682,0.60617059
101.25,0.24067488,43.375221,-44.557056,-100.0,28.934134,0.0013879072,0.60552508
101.4,0.24235995,43.369556,-44.493755,-100.0,28.937399,0.0013631216,0.604909
101.55,0.24394412,43.36393,-44.434639,-100.0,28.940643,0.0013407758,0.60432065
101.7,0.24543111,43.358334,-44.379494,-100.0,28.943869,0.0013206539,0.60375822
101.85,0.24682462,43.352772,-44.328117,-100.0,28.947077,0.0013025578,0.60321999
102.0,0.24812824,43.34724,-44.280315,-100.0,28.950268,0.0012863053,0.60270447
102.15,0.24934545,43.341732,-44.235905,-100.0,28.953442,0.0012717296,0.6022101
102.3,0.25047973,43.336254,-44.194714,-100.0,28.956602,0.0012586771,0.60173553
102.45,0.25153437,43.330803,-44.156578,-100.0,28.959749,0.0012470069,0.60127944
102.6,0.25251266,43.325371,-44.121346,-100.0,28.962883,0.0012365896,0.60084057
102.75,0.25341779,43.319962,-44.088871,-100.0,28.966003,0.0012273061,0.60041767
102.9,0.25425282,43.314571,-44.05901,-100.0,28.969114,0.001219047,0.60000962
103.05,0.25502077,43.3092,-44.031635,-100.0,28.972214,0.001211712,0.5996154
103.2,0.25572458,43.303848,-44.006618,-100.0,28.975306,0.0012052091,0.59923393
103.35,0.25636709,43.298508,-43.983841,-100.0,28.978388,0.0011994534,0.59886432
103.5,0.25695103,43.293186,-43.963188,-100.0,28.981461,0.0011943675,0.59850562
103.65,0.25747904,43.287876,-43.944553,-100.0,28.984528,0.0011898802,0.59815705
103.8,0.25795376,43.282574,-43.92783,-100.0,28.987589,0.0011859261,0.59781766
103.95,0.25837764,43.277287,-43.912926,-100.0,28.990644,0.0011824457,0.59748679
104.1,0.25875309,43.272007,-43.899742,-100.0,28.993694,0.0011793842,0.59716374
104.25,0.25908244,43.266735,-43.888195,-100.0,28.996738,0.0011766916,0.59684771
104.4,0.25936791,43.261471,-43.878197,-100.0,28.999781,0.0011743223,0.59653813
104.55,0.2596117,43.256214,-43.869667,-100.0,29.002819,0.0011722349,0.59623438
104.7,0.25981587,43.250961,-43.86253,-100.0,29.005856,0.001170391,0.59593594
104.85,0.25998238,43.245712,-43.856716,-100.0,29.00889,0.0011687564,0.59564215
105.0,0.26011315,43.240467,-43.85215,-100.0,29.011923,0.0011672996,0.59535253
105.15,0.26021004,43.235226,-43.848766,-100.0,29.014954,0.0011659922,0.59506667
105.3,0.2602748,43.229984,-43.846508,-100.0,29.017984,0.0011648083,0.59478402
105.45,0.2603091,43.224743,-43.845314,-100.0,29.021015,0.0011637246,0.59450418
105.6,0.26031452,43.219501,-43.845123,-100.0,29.024048,0.0011627199,0.59422678
105.75,0.26029265,43.21426,-43.845886,-100.0,29.027081,0.0011617756,0.5939514
105.9,0.26024488,43.209015,-43.847553,-100.0,29.030113,0.0011608744,0.5936777
106.05,0.26017264,43.20377,-43.850071,-100.0,29.03315,0.0011600011,0.59340537
106.2,0.26007727,43.198521,-43.853401,-100.0,29.036186,0.0011591421,0.59313399
106.35,0.25996,43.193268,-43.857498,-100.0,29.039227,0.0011582853,0.59286332
106.5,0.25982201,43.188011,-43.862316,-100.0,29.042269,0.0011574198,0.59259307
106.65,0.25966445,43.182751,-43.867825,-100.0,29.045315,0.0011565363,0.59232301
106.8,0.2594884,43.177483,-43.873981,-100.0,29.048365,0.0011556261,0.59205288
106.95,0.25929487,43.172211,-43.880756,-100.0,29.051418,0.0011546822,0.59178239
107.1,0.25908479,43.166931,-43.888111,-100.0,29.054474,0.0011536982,0.59151137
107.25,0.25885907,43.161644,-43.896027,-100.0,29.057537,0.0011526684,0.59123957
107.4,0.25861859,43.156349,-43.904461,-100.0,29.060602,0.0011515883,0.59096682
107.55,0.25836414,43.151051,-43.913399,-100.0,29.063673,0.0011504536,0.59069294
107.7,0.25809649,43.145741,-43.92281,-100.0,29.06675,0.0011492613,0.59041774
107.85,0.25781628,43.140423,-43.932671,-100.0,29.069832,0.0011480083,0.59014112
108.0,0.25752425,43.135098,-43.942959,-100.0,29.072918,0.0011466925,0.58986282
108.15,0.25722098,43.129761,-43.953655,-100.0,29.076012,0.0011453122,0.58958274
108.3,0.25690708,43.124413,-43.964741,-100.0,29.079111,0.0011438659,0.58930081
108.45,0.25658306,43.119057,-43.976196,-100.0,29.082216,0.0011423527,0.5890168
108.6,0.25624943,43.113689,-43.988007,-100.0,29.085327,0.0011407718,0.58873069
108.75,0.2559067,43.108311,-44.000156,-100.0,29.088446,0.0011391231,0.58844227
108.9,0.2555553,43.102924,-44.01263,-100.0,29.091572,0.0011374062,0.58815145
109.05,0.25519562,43.097523,-44.025414,-100.0,29.094704,0.0011356216,0.5878582
109.2,0.25482804,43.09211,-44.038498,-100.0,29.097843,0.0011337693,0.58756238
109.35,0.25445291,43.086685,-44.051868,-100.0,29.10099,0.0011318499,0.58726388
109.5,0.25407058,43.081249,-44.065517,-100.0,29.104147,0.0011298642,0.58696258
109.65,0.25368133,43.075798,-44.079437,-100.0,29.107309,0.0011278129,0.58665854
109.8,0.25328547,43.070335,-44.093613,-100.0,29.110479,0.0011256968,0.58635151
109.95,0.2528832,43.064861,-44.10804,-100.0,29.113659,0.0011235171,0.58604151
110.1,0.25247478,43.059372,-44.122707,-100.0,29.116844,0.0011212745,0.58572847
110.25,0.25206044,43.053867,-44.137615,-100.0,29.120041,0.0011189706,0.58541226
110.4,0.25164038,43.048351,-44.152756,-100.0,29.123245,0.0011166061,0.5850929
110.55,0.25121474,43.04282,-44.168118,-100.0,29.126457,0.0011141824,0.58477032
110.7,0.25078374,43.037273,-44.183704,-100.0,29.129679,0.0011117008,0.58444434
110.85,0.2503475,43.031712,-44.199505,-100.0,29.13291,0.0011091625,0.58411509
111.0,0.24990614,43.026134,-44.215519,-100.0,29.13615,0.0011065685,0.58378232
111.15,0.2494598,43.020542,-44.231743,-100.0,29.139399,0.0011039203,0.58344609
111.3,0.2490086,43.014935,-44.248173,-100.0,29.142658,0.001101219,0.58310634
111.45,0.24855262,43.009312,-44.264805,-100.0,29.145927,0.0010984658,0.58276302
111.6,0.24809198,43.00367,-44.281639,-100.0,29.149204,0.0010956619,0.58241606
111.75,0.24762672,42.998016,-44.298676,-100.0,29.152494,0.0010928087,0.5820654
111.9,0.24715695,42.99234,-44.315907,-100.0,29.155792,0.001089907,0.58171099
112.05,0.2466827,42.986652,-44.333336,-100.0,29.159101,0.0010869581,0.58135283
112.2,0.24620406,42.980946,-44.350964,-100.0,29.16242,0.0010839632,0.58099085
112.35,0.24572104,42.97522,-44.368782,-100.0,29.165749,0.0010809231,0.58062494
112.5,0.24523371,42.969479,-44.386795,-100.0,29.16909,0.0010778392,0.58025515
112.65,0.24474211,42.963718,-44.405006,-100.0,29.172441,0.001074712,0.57988143
112.8,0.24424624,42.957943,-44.423409,-100.0,29.175804,0.0010715429,0.57950366
112.95,0.24374616,42.952148,-44.442005,-100.0,29.179176,0.0010683326,0.57912183
113.1,0.24324189,42.946331,-44.460796,-100.0,29.182562,0.001065082,0.57873595
113.25,0.24273343,42.940498,-44.479782,-100.0,29.185957,0.0010617921,0.57834589
113.4,0.2422208,42.934647,-44.498966,-100.0,29.189365,0.0010584636,0.57795167
113.55,0.24170402,42.928776,-44.518345,-100.0,29.192783,0.0010550973,0.57755321
113.7,0.2411831,42.922882,-44.537918,-100.0,29.196215,0.001051694,0.57715052
113.85,0.24065804,42.916973,-44.557693,-100.0,29.199659,0.0010482543,0.57674348
114.0,0.24012884,42.911041,-44.577663,-100.0,29.203114,0.0010447791,0.57633209
114.15,0.23959553,42.905087,-44.597836,-100.0,29.206581,0.0010412688,0.57591635
114.3,0.23905808,42.899117,-44.61821,-100.0,29.210062,0.0010377243,0.57549614
114.45,0.23851649,42.893124,-44.638786,-100.0,29.213554,0.0010341461,0.57507145
114.6,0.23797078,42.887108,-44.659569,-100.0,29.21706,0.0010305346,0.57464218
114.75,0.23742093,42.881073,-44.680553,-100.0,29.220579,0.0010268906,0.57420844
114.9,0.23686695,42.875015,-44.701744,-100.0,29.22411,0.0010232144,0.57376999
115.05,0.23630883,42.868935,-44.723145,-100.0,29.227655,0.0010195067,0.57332695
115.2,0.23574656,42.862835,-44.744755,-100.0,29.231215,0.001015768,0.57287914
115.35,0.23518014,42.856712,-44.766575,-100.0,29.234785,0.0010119985,0.57242662
115.5,0.23460956,42.850567,-44.788609,-100.0,29.238371,0.0010081989,0.57196933
115.65,0.23403482,42.844395,-44.81086,-100.0,29.24197,0.0010043695,0.57150716
115.8,0.23345591,42.838203,-44.833324,-100.0,29.245584,0.0010005106,0.57104009
115.95,0.23287283,42.831985,-44.856007,-100.0,29.249212,0.00099662284,0.57056814
116.1,0.23228557,42.825748,-44.87891,-100.0,29.252855,0.00099270651,0.57009119
116.25,0.23169413,42.819485,-44.902035,-100.0,29.256512,0.00098876178,0.56960922
116.4,0.2310985,42.813194,-44.925381,-100.0,29.260183,0.00098478911,0.5691222
116.55,0.23049867,42.806885,-44.948952,-100.0,29.26387,0.00098078884,0.56863004
116.7,0.22989465,42.800545,-44.972748,-100.0,29.26757,0.00097676134,0.56813276
116.85,0.22928643,42.794182,-44.996777,-100.0,29.271288,0.00097270688,0.56763023
117.0,0.22867401,42.787796,-45.02103,-100.0,29.275019,0.00096862571,0.56712246
117.15,0.22805737,42.781384,-45.045521,-100.0,29.278767,0.00096451823,0.56660938
117.3,0.22743654,42.77494,-45.07024,-100.0,29.28253,0.00096038461,0.56609094
117.45,0.2268115,42.768475,-45.0952,-100.0,29.28631,0.00095622521,0.56556708
117.6,0.22618225,42.761986,-45.120392,-100.0,29.290106,0.00095204031,0.56503785
117.75,0.22554879,42.755466,-45.145824,-100.0,29.293917,0.00094783015,0.56450301
117.9,0.22491112,42.74892,-45.171497,-100.0,29.297745,0.00094359502,0.5639627
118.05,0.22426927,42.742344,-45.197414,-100.0,29.30159,0.00093933515,0.56341678
118.2,0.2236232,42.735744,-45.223572,-100.0,29.30545,0.00093505083,0.56286526
118.35,0.22297294,42.729115,-45.249977,-100.0,29.30933,0.00093074236,0.56230795
118.5,0.2223185,42.722458,-45.27663,-100.0,29.313225,0.00092640996,0.56174499
118.65,0.22165987,42.715771,-45.303532,-100.0,29.317137,0.00092205388,0.56117618
118.8,0.22099707,42.709057,-45.330685,-100.0,29.321068,0.00091767439,0.56060159
118.95,0.22033009,42.702312,-45.358089,-100.0,29.325016,0.00091327174,0.56002104
119.1,0.21965896,42.695538,-45.38575,-100.0,29.328981,0.00090884627,0.55943459
119.25,0.21898367,42.688732,-45.413662,-100.0,29.332966,0.0009043981,0.55884212
119.4,0.21830423,42.6819,-45.441837,-100.0,29.336969,0.00089992763,0.55824363
119.55,0.21762069,42.675037,-45.470268,-100.0,29.34099,0.00089543511,0.557639
119.7,0.21693301,42.66814,-45.498959,-100.0,29.345028,0.00089092075,0.55702829
119.85,0.21624124,42.661217,-45.527916,-100.0,29.349087,0.00088638486,0.55641133
120.0,0.21554537,42.654259,-45.557133,-100.0,29.353165,0.00088182773,0.55578816
120.15,0.21484545,42.64727,-45.586617,-100.0,29.35726,0.00087724958,0.55515873
120.3,0.21414146,42.640251,-45.616371,-100.0,29.361376,0.00087265077,0.55452287
120.45,0.21343343,42.633198,-45.646389,-100.0,29.365511,0.00086803158,0.55388069
120.6,0.21272139,42.62611,-45.676682,-100.0,29.369667,0.00086339231,0.55323201
120.75,0.21200535,42.618992,-45.707245,-100.0,29.373842,0.0008587332,0.55257684
120.9,0.21128532,42.611843,-45.738079,-100.0,29.378036,0.00085405458,0.55191517
121.05,0.21056135,42.604656,-45.769188,-100.0,29.382254,0.00084935682,0.55124688
121.2,0.20983343,42.597439,-45.800575,-100.0,29.38649,0.00084464019,0.55057192
121.35,0.2091016,42.590187,-45.832241,-100.0,29.390745,0.00083990494,0.54989028
121.5,0.2083659,42.582897,-45.864185,-100.0,29.395023,0.00083515153,0.54920185
121.65,0.20762633,42.575577,-45.896408,-100.0,29.399323,0.00083038025,0.54850668
121.8,0.20688292,42.568218,-45.928917,-100.0,29.403643,0.00082559133,0.54780459
121.95,0.20613572,42.560825,-45.961708,-100.0,29.407986,0.0008207853,0.54709566
122.1,0.20538475,42.553398,-45.994781,-100.0,29.41235,0.00081596232,0.54637975
122.25,0.20463,42.545933,-46.028145,-100.0,29.416735,0.00081112288,0.54565686
122.4,0.20387156,42.538433,-46.06179,-100.0,29.421143,0.00080626732,0.54492694
122.55,0.20310943,42.530895,-46.09573,-100.0,29.425571,0.00080139592,0.54418987
122.7,0.20234364,42.523323,-46.129959,-100.0,29.430025,0.00079650915,0.54344571
122.85,0.20157425,42.515709,-46.164478,-100.0,29.4345,0.00079160737,0.54269433
123.0,0.20080127,42.50806,-46.199291,-100.0,29.438999,0.00078669091,0.54193568
123.15,0.20002474,42.500374,-46.234398,-100.0,29.44352,0.00078176026,0.54116976
123.3,0.19924469,42.492649,-46.269798,-100.0,29.448065,0.00077681575,0.54039651
123.45,0.19846119,42.484882,-46.305496,-100.0,29.452633,0.0007718578,0.53961587
123.6,0.19767423,42.477081,-46.341492,-100.0,29.457226,0.00076688681,0.53882784
123.75,0.1968839,42.469238,-46.377785,-100.0,29.461842,0.00076190324,0.53803223
123.9,0.19609021,42.461357,-46.414379,-100.0,29.466482,0.00075690745,0.53722918
124.05,0.1952932,42.453434,-46.451275,-100.0,29.471148,0.0007518999,0.53641856
124.2,0.19449292,42.445473,-46.488476,-100.0,29.475836,0.00074688101,0.53560024
124.35,0.19368942,42.437469,-46.525974,-100.0,29.480551,0.00074185128,0.5347743
124.5,0.19288275,42.429424,-46.563782,-100.0,29.485291,0.00073681108,0.53394067
124.65,0.19207293,42.421337,-46.601891,-100.0,29.490055,0.00073176093,0.53309929
124.8,0.19126002,42.413212,-46.640308,-100.0,29.494844,0.00072670123,0.53225011
124.95,0.19044408,42.405041,-46.679031,-100.0,29.49966,0.00072163244,0.53139311
125.1,0.18962514,42.396832,-46.718063,-100.0,29.504501,0.00071655505,0.53052819
125.25,0.18880327,42.388577,-46.757404,-100.0,29.509369,0.00071146956,0.5296554
125.4,0.18797849,42.38028,-46.797054,-100.0,29.514263,0.00070637639,0.52877462
125.55,0.18715088,42.371941,-46.837017,-100.0,29.519182,0.00070127612,0.52788585
125.7,0.18632048,42.363556,-46.877289,-100.0,29.52413,0.00069616915,0.52698898
125.85,0.18548734,42.355129,-46.917877,-100.0,29.529104,0.00069105596,0.52608413
126.0,0.18465151,42.346657,-46.958775,-100.0,29.534105,0.00068593712,0.5251711
126.15,0.18381307,42.338142,-46.999989,-100.0,29.539133,0.00068081316,0.52424991
126.3,0.18297204,42.329578,-47.041515,-100.0,29.544189,0.00067568442,0.5233205
126.45,0.1821285,42.320972,-47.083355,-100.0,29.549273,0.00067055161,0.52238292
126.6,0.18128249,42.312321,-47.125515,-100.0,29.554384,0.00066541508,0.52143705
126.75,0.18043409,42.303623,-47.167992,-100.0,29.559525,0.00066027546,0.52048284
126.9,0.17958336,42.294876,-47.210781,-100.0,29.564693,0.00065513328,0.51952034
127.05,0.17873032,42.286087,-47.253891,-100.0,29.569889,0.00064998894,0.5185495
127.2,0.17787509,42.277248,-47.297318,-100.0,29.575115,0.00064484309,0.5175702
127.35,0.17701767,42.268364,-47.341064,-100.0,29.58037,0.00063969626,0.51658249
127.5,0.17615816,42.25943,-47.385132,-100.0,29.585653,0.00063454895,0.51558632
127.65,0.17529662,42.25045,-47.429516,-100.0,29.590967,0.00062940165,0.51458168
127.8,0.17443311,42.241421,-47.47422,-100.0,29.59631,0.00062425499,0.51356852
127.95,0.17356768,42.232346,-47.519245,-100.0,29.601683,0.00061910943,0.51254678
128.10001,0.17270042,42.223217,-47.564587,-100.0,29.607086,0.00061396562,0.51151651
128.25,0.17183137,42.214043,-47.610252,-100.0,29.612518,0.00060882402,0.5104776
128.39999,0.17096062,42.204819,-47.656239,-100.0,29.617983,0.00060368521,0.50943011
128.55,0.17008823,42.195545,-47.702545,-100.0,29.623476,0.00059854973,0.50837398
128.7,0.16921425,42.186218,-47.749176,-100.0,29.629002,0.0005934182,0.5073092
128.85001,0.16833878,42.176842,-47.796124,-100.0,29.634558,0.00058829103,0.50623572
129.0,0.16746184,42.167416,-47.843395,-100.0,29.640146,0.00058316893,0.50515354
129.14999,0.16658355,42.15794,-47.890987,-100.0,29.645765,0.00057805242,0.50406265
129.3,0.16570397,42.148411,-47.9389,-100.0,29.651417,0.00057294196,0.50296301
129.45,0.16482314,42.138832,-47.987133,-100.0,29.657101,0.0005678382,0.5018546
129.60001,0.16394117,42.1292,-48.035686,-100.0,29.662815,0.00056274165,0.50073749
129.75,0.1630581,42.119514,-48.084564,-100.0,29.668562,0.00055765291,0.49961153
129.89999,0.16217403,42.109779,-48.133759,-100.0,29.674343,0.00055257254,0.4984768
130.05,0.16128901,42.099987,-48.183277,-100.0,29.680157,0.00054750103,0.49733329
130.2,0.16040312,42.090145,-48.233112,-100.0,29.686003,0.000542439,0.49618098
130.35001,0.15951644,42.080246,-48.283268,-100.0,29.691881,0.00053738698,0.49501985
130.5,0.15862903,42.070297,-48.333744,-100.0,29.697794,0.0005323455,0.4938499
130.64999,0.15774098,42.060291,-48.384537,-100.0,29.703739,0.00052731519,0.49267113
130.8,0.15685236,42.050232,-48.43565,-100.0,29.709721,0.00052229647,0.49148351
130.95,0.15596324,42.040115,-48.48708,-100.0,29.715734,0.00051729003,0.4902871
131.10001,0.15507369,42.029949,-48.538826,-100.0,29.721783,0.00051229633,0.48908186
131.25,0.1541838,42.019722,-48.590893,-100.0,29.727865,0.00050731591,0.48786777
131.39999,0.15329364,42.009441,-48.643269,-100.0,29.733982,0.00050234934,0.48664489
131.55,0.15240328,41.999107,-48.695965,-100.0,29.740133,0.00049739715,0.48541316
131.7,0.1515128,41.988712,-48.748974,-100.0,29.746321,0.00049245986,0.48417267
131.85001,0.15062228,41.978264,-48.802296,-100.0,29.752542,0.00048753803,0.48292336
132.0,0.1497318,41.967758,-48.85593,-100.0,29.758801,0.00048263217,0.48166525
132.14999,0.14884143,41.957195,-48.909878,-100.0,29.765093,0.00047774281,0.48039839
132.3,0.14795125,41.946575,-48.964134,-100.0,29.771421,0.00047287045,0.47912273
132.45,0.14706132,41.935898,-49.0187,-100.0,29.777786,0.00046801561,0.47783834
132.60001,0.14617173,41.925163,-49.073574,-100.0,29.784187,0.00046317885,0.47654524
132.75,0.14528257,41.914368,-49.128757,-100.0,29.790625,0.00045836059,0.47524342
132.89999,0.14439391,41.903515,-49.184246,-100.0,29.797098,0.0004535614,0.47393289
133.05,0.1435058,41.892605,-49.24004,-100.0,29.80361,0.00044878174,0.47261372
133.2,0.14261836,41.881634,-49.296135,-100.0,29.810156,0.00044402212,0.47128588
133.35001,0.14173163,41.870605,-49.352535,-100.0,29.816742,0.000439283,0.46994945
133.5,0.14084572,41.859516,-49.409237,-100.0,29.823362,0.00043456489,0.46860442
133.64999,0.13996068,41.84837,-49.466236,-100.0,29.830023,0.00042986823,0.46725082
133.8,0.13907658,41.837158,-49.523533,-100.0,29.83672,0.00042519349,0.46588871
133.95,0.13819353,41.82589,-49.581123,-100.0,29.843454,0.00042054115,0.4645181
134.10001,0.13731158,41.81456,-49.639011,-100.0,29.850225,0.00041591167,0.46313903
134.25,0.13643081,41.803173,-49.697193,-100.0,29.857037,0.00041130546,0.46175152
134.39999,0.1355513,41.791721,-49.755665,-100.0,29.863886,0.00040672297,0.46035564
134.55,0.13467313,41.780209,-49.814426,-100.0,29.870773,0.00040216465,0.45895141
134.7,0.13379636,41.768635,-49.873474,-100.0,29.877699,0.00039763091,0.4575389
134.85001,0.13292108,41.757,-49.932808,-100.0,29.884665,0.00039312214,0.45611814
135.0,0.13204736,41.745304,-49.992428,-100.0,29.891668,0.00038863879,0.45468915
135.14999,0.13117525,41.733543,-50.052326,-100.0,29.898712,0.00038418124,0.45325199
135.3,0.13030486,41.721722,-50.112507,-100.0,29.905794,0.00037974989,0.45180672
135.45,0.12943624,41.709839,-50.172962,-100.0,29.912916,0.00037534509,0.45035341
135.60001,0.12856947,41.697891,-50.233696,-100.0,29.920078,0.00037096726,0.44889212
135.75,0.12770462,41.685883,-50.294701,-100.0,29.927279,0.00036661676,0.44742283
135.89999,0.12684177,41.673809,-50.355976,-100.0,29.934521,0.00036229391,0.44594568
136.05,0.12598097,41.661674,-50.417522,-100.0,29.941801,0.00035799909,0.44446069
136.2,0.12512231,41.649475,-50.479332,-100.0,29.949123,0.00035373264,0.44296795
136.35001,0.12426584,41.637211,-50.541409,-100.0,29.956486,0.00034949486,0.44146746
136.5,0.12341165,41.624882,-50.603745,-100.0,29.963888,0.0003452861,0.43995938
136.64999,0.12255979,41.612492,-50.66634,-100.0,29.971333,0.00034110667,0.43844369
136.8,0.12171034,41.600037,-50.729191,-100.0,29.978817,0.00033695684,0.43692049
136.95,0.12086336,41.587517,-50.792297,-100.0,29.986341,0.00033283693,0.43538988
137.10001,0.12001892,41.574932,-50.855652,-100.0,29.993908,0.00032874721,0.4338519
137.25,0.11917708,41.562283,-50.919254,-100.0,30.001516,0.00032468798,0.43230662
137.39999,0.11833791,41.549568,-50.983105,-100.0,30.009165,0.00032065943,0.43075413
137.55,0.11750147,41.536789,-51.047195,-100.0,30.016855,0.0003166619,0.42919451
137.7,0.11666783,41.523941,-51.111526,-100.0,30.024588,0.00031269557,0.42762783
137.85001,0.11583704,41.511032,-51.176098,-100.0,30.032362,0.00030876067,0.42605418
138.0,0.11500917,41.498055,-51.240898,-100.0,30.040178,0.00030485747,0.42447364
138.14999,0.11418427,41.485016,-51.305931,-100.0,30.048037,0.00030098614,0.42288628
138.3,0.11336241,41.471905,-51.371193,-100.0,30.055937,0.00029714688,0.42129222
138.45,0.11254364,41.458733,-51.436676,-100.0,30.063879,0.00029333989,0.4196915
138.60001,0.11172803,41.445492,-51.502384,-100.0,30.071863,0.00028956536,0.41808423
138.75,0.11091562,41.432186,-51.56831,-100.0,30.079891,0.00028582345,0.41647053
138.89999,0.11010648,41.418816,-51.634449,-100.0,30.087961,0.00028211431,0.41485047
139.05,0.10930066,41.405376,-51.700802,-100.0,30.096073,0.00027843812,0.41322413
139.2,0.1084982,41.391872,-51.767365,-100.0,30.104229,0.00027479496,0.41159159
139.35001,0.10769917,41.3783,-51.834129,-100.0,30.112429,0.00027118501,0.409953
139.5,0.10690362,41.364658,-51.901096,-100.0,30.12067,0.00026760835,0.40830845
139.64999,0.10611159,41.350956,-51.968262,-100.0,30.128954,0.00026406511,0.40665799
139.8,0.10532314,41.337181,-52.035625,-100.0,30.137283,0.00026055539,0.40500176
139.95,0.1045383,41.323341,-52.103176,-100.0,30.145655,0.00025707926,0.40333986
140.10001,0.10375714,41.309437,-52.170918,-100.0,30.154068,0.0002536368,0.40167239
140.25,0.10297969,41.29546,-52.238842,-100.0,30.162527,0.0002502281,0.39999944
140.39999,0.10220601,41.281422,-52.306946,-100.0,30.17103,0.00024685316,0.39832115
140.55,0.10143612,41.267311,-52.375229,-100.0,30.179575,0.00024351207,0.39663759
140.7,0.10067008,41.253136,-52.443684,-100.0,30.188164,0.00024020486,0.3949489
140.85001,0.099907942,41.238892,-52.51231,-100.0,30.196798,0.00023693155,0.39325517
141.0,0.099149726,41.224579,-52.5811,-100.0,30.205475,0.00023369215,0.3915565
141.14999,0.098395474,41.210201,-52.650055,-100.0,30.214195,0.00023048668,0.38985303
141.3,0.097645231,41.195755,-52.719166,-100.0,30.222961,0.00022731512,0.38814485
