T,APTRACK,APTRACK2,APTRACK3,B,CAFLUXTR,CAI,CA_JSR,CA_NSR,D,F,G,H,IKR,IKS,J,KI,M,NA_I,O_TRACK,O_TRACK2,O_TRACK3,V,XR,XS1,XS2,YDV,ZDV
1614.0,5.0517526e-36,2.8051005999999996e-35,0.20348421,0.0020610103,8.08013e-37,0.00039963974,0.52246636,2.8477249,7.9399333e-06,0.78286982,0.5148437,0.9776693,0.017074592,-0.20292222,0.93460339,140.87611,0.0020552245,13.309292,0.0,0.0,0.0,-83.28405,0.17637922,0.2052262,0.22248808,0.59773946,0.016271299
1617.0,1.1229652e-36,6.2355197e-36,0.19747004,0.0019476751,1.7961497999999998e-37,0.00039233925,0.5294376,2.8472757,7.9010724e-06,0.79537433,0.53115785,0.97782612,0.015616293,-0.1985615,0.94246846,140.87608,0.0020448377,13.309715,0.0,0.0,0.0,-83.314629,0.16260321,0.20099191,0.22132844,0.61527735,0.016240772
1620.0,2.4962640999999996e-37,1.3861075e-36,0.19163363,0.0018630307,3.9927009e-38,0.00038531426,0.53644651,2.8467379,7.8627563e-06,0.80714953,0.54690349,0.97797889,0.014282055,-0.19428147,0.94916761,140.87607,0.0020345985,13.310132,0.0,0.0,0.0,-83.344925,0.14989647,0.19684537,0.22017436,0.63205141,0.016210588
1623.0,5.5490001e-38,3.0812087e-37,0.18596973,0.0017995232,8.8754629e-39,0.00037855163,0.54349262,2.8461142,7.8250096e-06,0.81823802,0.56210071,0.97812837,0.013061476,-0.19008055,0.95487261,140.87605,0.0020245132,13.310542,0.0,0.0,0.0,-83.374908,0.13817672,0.1927848,0.21902584,0.64809495,0.01618077
1626.0,1.2334994000000001e-38,6.8492868e-38,0.18047321,0.0017515921,1.9729456e-39,0.00037203904,0.55057567,2.8454082,7.7878522e-06,0.82867992,0.57676882,0.97827494,0.011944996,-0.18595727,0.95973033,140.87602,0.0020145869,13.310946,0.0,0.0,0.0,-83.404564,0.12736794,0.18880849,0.21788283,0.66343963,0.016151337
1629.0,2.7419726e-39,1.5225429999999999e-38,0.17513916,0.0017151448,4.3856999e-40,0.00036576478,0.55769527,2.8446221,7.7512996e-06,0.8385129,0.59092653,0.97841877,0.010923841,-0.18191029,0.96386629,140.87601,0.0020048239,13.311342,0.0,0.0,0.0,-83.433876,0.11739996,0.18491474,0.21674535,0.6781159,0.016122306
1632.0,6.0951858999999995e-40,3.3844945e-39,0.16996276,0.0016871686,9.7491137e-41,0.0003597179,0.56485099,2.8437591,7.7153672e-06,0.8477726,0.60459179,0.97855997,0.0099899536,-0.17793837,0.9673878,140.87599,0.0019952275,13.311732,0.0,0.0,0.0,-83.462814,0.1082079,0.18110192,0.21561337,0.69215286,0.016093686
1635.0,1.3549155e-40,7.5234734e-40,0.16493936,0.0016654464,2.1671080999999998e-41,0.00035388803,0.57204247,2.8428218,7.6800634e-06,0.8564924,0.61778206,0.97869843,0.0091359438,-0.17404032,0.97038633,140.87598,0.0019858005,13.312117,0.0,0.0,0.0,-83.491386,0.099731892,0.1773684,0.21448685,0.70557821,0.016065495
1638.0,3.0118107999999997e-41,1.6724077e-40,0.16006443,0.0016483463,4.8176641e-42,0.00034826543,0.57926935,2.8418128,7.645398e-06,0.86470383,0.63051403,0.97883427,0.0083550317,-0.17021506,0.97294003,140.87596,0.0019765452,13.312494,0.0,0.0,0.0,-83.519562,0.091916621,0.1737126,0.21336582,0.71841866,0.01603774
1641.0,6.6954041e-42,3.7176447999999996e-41,0.15533356,0.001634667,1.070592e-42,0.00034284085,0.5865311,2.840735,7.6113761e-06,0.87243652,0.64280379,0.97896743,0.0076410044,-0.16646153,0.97511542,140.87595,0.0019674627,13.312866,0.0,0.0,0.0,-83.54734,0.084711008,0.17013295,0.21225023,0.7306996,0.016010428
1644.0,1.4881789999999998e-42,8.263457e-42,0.15074255,0.0016235249,2.3822074e-43,0.0003376056,0.59382737,2.8395903,7.5780013e-06,0.87971854,0.65466696,0.9790979,0.0069881654,-0.16277872,0.97696936,140.87593,0.0019585541,13.313231,0.0,0.0,0.0,-83.574707,0.078067884,0.16662791,0.21114008,0.74244541,0.015983567
1647.0,3.3070643999999997e-43,1.8371023000000002e-42,0.1462872,0.0016142691,5.3249342e-44,0.00033255137,0.60115778,2.8383815,7.5452758e-06,0.88657606,0.66611856,0.9792257,0.0063912962,-0.15916571,0.97855014,140.87592,0.00194982,13.313592,0.0,0.0,0.0,-83.601654,0.0719437,0.16319603,0.21003535,0.75367934,0.015957162
1650.0,7.286751999999999e-44,4.0777785e-43,0.14196356,0.001606421,1.1210388e-44,0.00032767039,0.60852188,2.837111,7.5131993e-06,0.89303386,0.67717308,0.97935081,0.0058456175,-0.15562156,0.97989893,140.87592,0.00194126,13.313946,0.0,0.0,0.0,-83.628181,0.066298239,0.15983579,0.20893604,0.76442367,0.015931217
1653.0,0.56473154,9.10844e-44,0.13776769,0.29459751,0.00012341463,0.00032706736,0.61591917,2.835798,0.90059096,0.8737033,0.60464501,3.4259854e-05,0.043482877,2.839643,0.63604158,140.87251,0.99995369,13.318735,0.0,0.0,0.0,44.777401,0.15174043,0.16366127,0.20970826,0.6717757,0.99091244
1656.0,0.12553543,0.69706404,0.9879849,0.68432713,0.00028577671,0.00037274259,0.55217659,2.8345978,0.99952948,0.83672404,0.47084895,1.5176926e-15,0.097307473,3.0942118,0.25835943,140.87218,0.9999516,13.317922,0.0,0.0,0.0,44.356377,0.33484155,0.17599414,0.21262363,0.49758911,0.9915998
1659.0,0.027905544,0.1549519,0.95878404,0.85703462,0.00028577671,0.0006138212,0.28890851,2.8353994,0.99977201,0.80125624,0.36665931,6.8587388e-26,0.15044875,3.3005755,0.1049512,140.87178,0.99993736,13.317103,0.0,0.0,0.0,41.799183,0.47582939,0.18786843,0.21546382,0.36856788,0.99035478
1662.0,0.0062031848,0.034444597,0.93044633,0.93277293,0.00028577671,0.00068527611,0.24378733,2.8376422,0.99962151,0.7660197,0.28552482,3.2977585e-36,0.20391512,3.4453778,0.042641029,140.87134,0.9999131,13.316311,0.0,0.0,0.0,38.599972,0.58158046,0.19887784,0.21812628,0.27300102,0.98834598
1665.0,0.0013789197,0.0076567656,0.90294611,0.96525306,0.00021910389,0.0007017107,0.23864496,2.8402088,0.99941134,0.73101044,0.22234377,0.0,0.25266689,3.5786188,0.017328711,140.87088,0.99988532,13.315549,0.0,0.0,0.0,35.907131,0.66188425,0.20907289,0.22061826,0.202214,0.98628187
1668.0,0.00030652308,0.0017020393,0.87625873,0.97845322,4.8705086e-05,0.00070266012,0.24369854,2.8428307,0.99914747,0.69647723,0.17314346,0.0,0.29638216,3.7051892,0.0070438869,140.87038,0.99985516,13.314811,0.0,0.0,0.0,33.643879,0.72396284,0.2185761,0.22296569,0.14978163,0.98423994
1671.0,6.8137691e-05,0.00037835006,0.8503601,0.98301357,1.082676e-05,0.00070373423,0.24891022,2.8454602,0.99881858,0.66259819,0.13483024,0.0,0.33622071,3.8233678,0.0028640141,140.86986,0.99982154,13.314092,0.0,0.0,0.0,31.626818,0.77263039,0.22747533,0.2251869,0.11094464,0.98214984
1674.0,1.5146477e-05,8.4104264e-05,0.8252269,0.98360944,2.4067044e-06,0.00070504053,0.25416258,2.8480997,0.99840277,0.62945986,0.10499497,0.0,0.37320158,3.9315464,0.001164846,140.86931,0.99978316,13.313389,0.0,0.0,0.0,29.75034,0.81117612,0.23582347,0.22729218,0.08217784,0.97993988
1677.0,3.3669437e-06,1.8695722e-05,0.80083656,0.98228127,5.3499161e-07,0.00070653588,0.25945589,2.8507514,0.99787557,0.59710956,0.081761666,0.0,0.40795594,4.0293336,0.00047392549,140.86873,0.99973899,13.312699,0.0,0.0,0.0,27.968248,0.8419565,0.24365698,0.22928812,0.060870089,0.9775703
1680.0,7.484453e-07,4.1559133e-06,0.77716708,0.97990495,1.1892447e-07,0.00070818607,0.26479051,2.8534164,0.99720722,0.56557852,0.063669458,0.0,0.44095346,4.1166387,0.00019289502,140.86813,0.99968791,13.312022,0.0,0.0,0.0,26.253483,0.86670727,0.25100407,0.23117952,0.045087308,0.97500896
1683.0,1.6637355e-07,9.2382709e-07,0.75419718,0.97683722,2.6435981e-08,0.0007099589,0.27016675,2.8560965,0.99635971,0.53489,0.049580704,0.0,0.4725799,4.1934137,7.85464e-05,140.86752,0.99962842,13.311355,0.0,0.0,0.0,24.586452,0.88672787,0.25788754,0.23297006,0.033396907,0.97222215
1686.0,3.6983543e-08,2.0535956e-07,0.73190624,0.97319853,5.8765126e-09,0.00071182207,0.27558497,2.8587923,0.99528348,0.50506252,0.038609538,0.0,0.50315964,4.2596021,3.2000418e-05,140.8669,0.99955893,13.310698,0.0,0.0,0.0,22.951674,0.90300238,0.26432607,0.23466255,0.02473776,0.9691717
1689.0,8.2211535e-09,4.5649827e-08,0.71027404,0.9689976,1.3063028e-09,0.00071374251,0.2810455,2.8615046,0.99391389,0.47611162,0.030066101,0.0,0.53296345,4.3151422,1.3045014e-05,140.86626,0.99947727,13.310049,0.0,0.0,0.0,21.336538,0.91628277,0.27033523,0.23625921,0.01832388,0.96581388
1692.0,1.8274983e-09,1.01476e-08,0.68928123,0.96418542,2.9038094e-10,0.00071568647,0.28654867,2.8642335,0.99216616,0.44805187,0.023413189,0.0,0.56221342,4.3599749,5.3215167e-06,140.8656,0.99938083,13.309408,0.0,0.0,0.0,19.730602,0.9271481,0.27592823,0.23776174,0.013573084,0.96209872
1695.0,4.062386e-10,2.2557325e-09,0.66890889,0.95867771,6.4549421e-11,0.00071761862,0.29209483,2.8669791,0.98992878,0.4208982,0.01823248,0.0,0.59108877,4.3940458,2.172598e-06,140.86494,0.99926615,13.308776,0.0,0.0,0.0,18.124977,0.93604636,0.28111637,0.23917148,0.010054148,0.95796812
1698.0,9.0303674e-11,5.0143173e-10,0.64913869,0.95236319,1.4348832e-11,0.00071950257,0.29768428,2.8697412,0.98705435,0.39466685,0.014198214,0.0,0.61973172,4.4173026,8.8784708e-07,140.86427,0.99912918,13.30815,0.0,0.0,0.0,16.511793,0.94332534,0.28590944,0.24048954,0.007447659,0.95335454
1701.0,2.0073802e-11,1.1146436e-10,0.62995279,0.9451043,3.1896335e-12,0.00072130014,0.3033174,2.8725193,0.98334736,0.36937627,0.011056729,0.0,0.64825392,4.4296846,3.6323422e-07,140.8636,0.99896431,13.307531,0.0,0.0,0.0,14.883625,0.94925469,0.29031634,0.24171685,0.0055170287,0.9481777
1704.0,4.4622496e-12,2.4777657e-11,0.61133397,0.93673414,7.0903065e-13,0.00072297163,0.30899453,2.8753123,0.97854608,0.34504741,0.0086104944,0.0,0.67674363,4.4311023,1.4880483e-07,140.86293,0.99876457,13.306921,0.0,0.0,0.0,13.232877,0.95404232,0.29434493,0.24285415,0.0040870151,0.94234067
1707.0,9.9192334e-13,5.5078802e-12,0.59326541,0.92704868,1.5761197e-13,0.00072447531,0.31471601,2.8781188,0.9722966,0.32170403,0.0067057037,0.0,0.70527333,4.4214091,6.1057982e-08,140.86226,0.99852049,13.306316,0.0,0.0,0.0,11.551049,0.95784622,0.29800248,0.24390213,0.0030278163,0.93572354
1710.0,2.2049681e-13,1.2243587e-12,0.57573092,0.91579545,3.5035915e-14,0.00072576769,0.32048213,2.8809369,0.96411484,0.29937261,0.005222599,0.0,0.73390853,4.4003534,2.5101816e-08,140.8616,0.99821907,13.305719,0.0,0.0,0.0,9.8278284,0.96078295,0.30129549,0.24486138,0.00224329,0.92817336
1713.0,4.901472e-14,2.721654e-13,0.55871463,0.90265483,7.7882105e-15,0.00072680251,0.32629323,2.883765,0.95332783,0.27808285,0.0040679462,0.0,0.76271588,4.367517,1.0343941e-08,140.86095,0.99784195,13.305131,0.0,0.0,0.0,8.0499144,0.96293277,0.30422959,0.24573228,0.0016622251,0.9194892
1716.0,1.089559e-14,6.050025e-14,0.54220134,0.88721138,1.7312584e-15,0.00072753028,0.33214968,2.8866003,0.93898398,0.25786853,0.0031691808,0.0,0.79177064,4.322226,4.2748463e-09,140.86029,0.99736232,13.304549,0.0,0.0,0.0,6.1994505,0.96434295,0.30680948,0.24651505,0.0012318806,0.90939814
1719.0,2.4220047e-15,1.3448733e-14,0.52617604,0.86891025,3.8484524000000005e-16,0.00072789576,0.33805174,2.8894401,0.91971195,0.23877013,0.002469857,0.0,0.82116145,4.2634277,1.7730587e-09,140.85966,0.99673879,13.303977,0.0,0.0,0.0,4.2517743,0.96502757,0.30903843,0.24720961,0.00091319811,0.89751703
1722.0,5.3839278000000005e-16,2.9895484e-15,0.51062447,0.84698743,8.5548098e-17,0.0007278343,0.34399974,2.8922806,0.89349681,0.22084036,0.0019261269,0.0,0.85099083,4.1894908,7.3880324e-10,140.85904,0.99590516,13.303413,0.0,0.0,0.0,2.1719053,0.96496475,0.31091788,0.24781543,0.00067726034,0.88328779
1725.0,1.1968051e-16,6.645533e-16,0.49553248,0.82035834,1.9016674000000002e-17,0.00072726433,0.34999394,2.895118,0.85732645,0.20415574,0.0015040867,0.0,0.88136512,4.0978818,3.097165e-10,140.85843,0.99474758,13.302861,0.0,0.0,0.0,-0.091415942,0.96408874,0.31244683,0.24833141,0.00050267251,0.86586308
1728.0,2.6604044e-17,1.4772501000000002e-16,0.48088655,0.78743678,4.227258499999999e-18,0.00072607415,0.3560347,2.8979473,0.80664712,0.18884049,0.0012025144,0.0,0.91235721,3.984585,1.309127e-10,140.85785,0.99305558,13.302322,0.0,0.0,0.0,-2.6163986,0.96227622,0.31362104,0.24875563,0.00037363658,0.84389293
1731.0,5.9138715e-18,3.2838117000000003e-17,0.46667349,0.74584937,9.396865899999999e-19,0.00072409754,0.36212221,2.9007626,0.73462695,0.17511871,0.00099885801,0.0,0.94388378,3.8430297,5.5992055e-11,140.85728,0.99039936,13.301798,0.0,0.0,0.0,-5.5281682,0.95932251,0.31443185,0.24908511,0.00027856082,0.81510341
1734.0,1.3146075e-18,7.299658e-18,0.45288053,0.69208789,2.08885e-19,0.00072106952,0.36825675,2.9035554,0.63164955,0.16343696,0.00085996819,0.0,0.97529632,3.6621287,2.4385133e-11,140.85675,0.9857834,13.301292,0.0,0.0,0.0,-9.0356178,0.95490915,0.31486472,0.24931541,0.00020914461,0.77544153
1737.0,2.9222699e-19,1.6226568999999998e-18,0.43949524,0.62178075,4.6433506e-20,0.00071655319,0.37443855,2.9063151,0.48750353,0.15477459,0.0007704678,0.0,1.0040306,3.4232366,1.0946704e-11,140.85625,0.97652262,13.300814,0.0,0.0,0.0,-13.489674,0.94859362,0.31489778,0.24944051,0.00016013386,0.71745569
1740.0,6.495978e-20,3.6070396999999996e-19,0.42650554,0.53417617,1.0321806e-20,0.00070986716,0.38066778,2.909025,0.30463603,0.1514305,0.00073299045,0.0,1.0217688,3.0980089,5.1982529e-12,140.85577,0.95405948,13.300372,0.0,0.0,0.0,-19.428457,0.93998957,0.31450075,0.24945319,0.0001311823,0.62829351
1743.0,1.4440053e-20,8.018168e-20,0.41389978,0.4429408,2.2944568e-21,0.00070023001,0.38694456,2.9116616,0.12806757,0.15850732,0.00080204208,0.0,1.0074486,2.6552215,2.7571587e-12,140.85536,0.88741291,13.299993,0.0,0.0,0.0,-27.460955,0.9293918,0.31362632,0.24934497,0.00014047758,0.49287316
1746.0,3.2099111000000002e-21,1.7823763e-20,0.40166658,0.35883021,5.100399000000001e-22,0.00068746792,0.39326894,2.9141958,0.029173713,0.18308045,0.0013278347,0.0,0.92636174,2.0872965,1.7745571e-12,140.85497,0.67940968,13.299722,0.0,0.0,0.0,-37.781849,0.91704911,0.31215787,0.24909678,0.0003444688,0.31773683
1749.0,7.135381900000001e-22,3.9620833e-21,0.38979498,0.27976713,1.1337789e-22,0.00067253941,0.39964092,2.9166007,0.0038748744,0.22302546,0.0044895732,0.0016924111,0.76546609,1.4670379,0.00082617096,140.85455,0.30558914,13.299612,0.0,0.0,0.0,-49.114212,0.89908803,0.30986786,0.24866815,0.0022268,0.16526154
1752.0,1.5861398000000001e-22,8.8074025e-22,0.37827423,0.21195057,2.520302e-23,0.00065656716,0.40606037,2.9188597,0.00050327345,0.26685482,0.018435705,0.011817444,0.55522645,0.86634642,0.0058494695,140.8541,0.077049047,13.299694,0.0,0.0,0.0,-60.218109,0.86986411,0.30655786,0.24802104,0.014470998,0.078822643
1755.0,3.5258649e-23,1.9578168000000002e-22,0.36709398,0.15829688,5.6024349e-24,0.00064006308,0.41252711,2.920963,8.4322426e-05,0.30918825,0.04781431,0.060152732,0.34075555,0.33037582,0.02312256,140.85361,0.016749367,13.299973,0.0,0.0,0.0,-70.346786,0.8275485,0.30217224,0.24714202,0.046401188,0.039317928
1758.0,7.837722800000001e-24,4.352074e-23,0.35624418,0.11752912,1.2453776e-24,0.00062338955,0.41904104,2.9229043,2.3086854e-05,0.34923553,0.081283607,0.21324883,0.18587986,-0.037063472,0.072258435,140.85321,0.0053090877,13.300411,0.0,0.0,0.0,-77.515381,0.77532935,0.29689041,0.24606349,0.085948564,0.024022873
1761.0,1.7422646e-24,9.6743211e-24,0.34571505,0.087132901,2.7683771999999997e-25,0.000606986,0.42560184,2.9246809,1.2184261e-05,0.38700953,0.11337736,0.45615178,0.11178029,-0.20381019,0.16418828,140.85298,0.0030306024,13.30094,0.0,0.0,0.0,-80.935875,0.71964908,0.29112983,0.24486759,0.12537313,0.019015508
1764.0,3.8729183e-25,2.1505261000000002e-24,0.33549711,0.064644948,6.1538867e-26,0.00059115089,0.43220934,2.9262948,9.6330668e-06,0.42260167,0.14396098,0.6687445,0.082699724,-0.25810304,0.27057335,140.85287,0.0024670952,13.301499,0.0,0.0,0.0,-82.181091,0.66534042,0.28524622,0.2436264,0.16337241,0.01747435
1767.0,8.609195300000001e-26,4.7804517e-25,0.32558119,0.048056554,1.3679609000000002e-26,0.00057598768,0.43886328,2.9277494,8.9057794e-06,0.45612395,0.17332566,0.80541134,0.069929831,-0.27091321,0.37074095,140.8528,0.0023019367,13.302063,0.0,0.0,0.0,-82.59948,0.61428732,0.27940309,0.24237388,0.19978678,0.016988723
1770.0,1.9137569999999998e-26,1.0626571e-25,0.31595835,0.035833701,3.0408704e-27,0.00056150329,0.44556335,2.9290493,8.6625714e-06,0.48769212,0.20161439,0.88345379,0.062394559,-0.27072871,0.45911124,140.85275,0.0022451254,13.302621,0.0,0.0,0.0,-82.75029,0.5668869,0.27365518,0.24112193,0.23463544,0.016819378
1773.0,4.2541323e-27,2.3622039e-26,0.30661991,0.02683129,6.7596178e-28,0.00054767251,0.45230934,2.9301991,8.5592119e-06,0.51741862,0.22889695,0.92623454,0.056676477,-0.26671341,0.53552467,140.85271,0.0022199028,13.303172,0.0,0.0,0.0,-82.818497,0.52304941,0.26801783,0.23987427,0.2679733,0.016745197
1776.0,9.4566049e-28,5.2509952000000005e-27,0.29755747,0.0202017,1.5026103e-28,0.00053446216,0.45910099,2.9312041,8.4978092e-06,0.54541051,0.25521836,0.94935834,0.05177078,-0.26162991,0.60117489,140.85266,0.0022042026,13.303714,0.0,0.0,0.0,-82.861374,0.48255709,0.262494,0.23863201,0.29986235,0.016699951
1779.0,2.1021294e-28,1.1672553e-27,0.2887629,0.015319546,3.3401854e-29,0.00052183808,0.46593794,2.9320683,8.4493558e-06,0.57176888,0.28061545,0.96180379,0.047369082,-0.25629991,0.65744805,140.85263,0.0021914563,13.304247,0.0,0.0,0.0,-82.896416,0.44517037,0.25708303,0.23739548,0.33036444,0.016663644
1782.0,4.6728696999999996e-29,2.5947173e-28,0.28022823,0.011724012,7.4249723e-30,0.0005097675,0.47281998,2.9327967,8.4050607e-06,0.59658903,0.30512187,0.96850884,0.043361321,-0.25096858,0.70563358,140.85258,0.002179666,13.304771,0.0,0.0,0.0,-82.929016,0.41065687,0.25178307,0.23616476,0.35953951,0.016630167
1785.0,1.0387424999999999e-29,5.7678544e-29,0.27194583,0.0090757264,1.6505133e-30,0.00049821963,0.47974682,2.9333932,8.3622044e-06,0.61996084,0.32876942,0.97214478,0.039695337,-0.24570929,0.74686766,140.85255,0.0021682123,13.305287,0.0,0.0,0.0,-82.960846,0.37879878,0.24659209,0.23493986,0.38744512,0.016597616
1788.0,2.3090435e-30,1.2821490000000002e-29,0.26390821,0.0071248068,3.6689624e-31,0.00048716553,0.48671809,2.9338627,8.3199348e-06,0.64196885,0.35158867,0.97414601,0.03633729,-0.24054331,0.78213543,140.85251,0.0021569014,13.305794,0.0,0.0,0.0,-82.992447,0.34939376,0.24150793,0.23372078,0.41413641,0.016565396
1791.0,5.1328238e-31,2.8501173000000003e-30,0.25610816,0.0056872857,8.1558173e-32,0.00047657831,0.49373353,2.9342091,8.2779934e-06,0.66269267,0.37360895,0.97527927,0.033260226,-0.23547575,0.8122865,140.85248,0.0021456743,13.306293,0.0,0.0,0.0,-83.023979,0.32225454,0.23652846,0.23250748,0.43966612,0.016533324
1794.0,1.1409867e-31,6.3355887000000005e-31,0.24853866,0.0046277242,1.8129746e-32,0.00046643271,0.50079286,2.9344363,8.2363158e-06,0.68220729,0.3948586,0.97595268,0.030440638,-0.23050646,0.83805215,140.85245,0.0021345182,13.306784,0.0,0.0,0.0,-83.055466,0.29720804,0.23165156,0.23129995,0.46408471,0.01650136
1797.0,2.5363245e-32,1.4083519e-31,0.24119286,0.0038464146,4.0301011999999996e-33,0.00045670522,0.50789565,2.9345486,8.1949083e-06,0.70058334,0.41536492,0.97638303,0.027857309,-0.22563352,0.86006111,140.85242,0.0021234362,13.307266,0.0,0.0,0.0,-83.086906,0.27409419,0.2268752,0.23009816,0.4874405,0.01646951
1800.0,5.6380515e-33,3.1306565000000004e-32,0.23406419,0.0032699551,8.9586004e-34,0.00044737387,0.51504165,2.9345496,8.1538037e-06,0.71788728,0.43515426,0.97668481,0.025490854,-0.22085448,0.87885356,140.85239,0.0021124368,13.30774,0.0,0.0,0.0,-83.118271,0.25276515,0.22219737,0.22890209,0.50977963,0.016437802
1803.0,1.2532948e-33,6.959205e-33,0.22714621,0.0028443097,1.991427e-34,0.00043841809,0.52223051,2.934443,8.1130402e-06,0.73418176,0.45425197,0.97691852,0.023323463,-0.21616681,0.89489353,140.85236,0.0021015313,13.308208,0.0,0.0,0.0,-83.149529,0.23308423,0.21761605,0.22771172,0.53114635,0.016406266
1806.0,2.7859767e-34,1.5469770000000002e-33,0.22043268,0.0025296996,4.4267868999999996e-35,0.00042981858,0.52946192,2.9342325,8.0726604e-06,0.74952567,0.4726826,0.97711569,0.021338759,-0.21156804,0.90857905,140.85233,0.0020907307,13.308667,0.0,0.0,0.0,-83.180641,0.21492516,0.21312934,0.22652704,0.55158281,0.016374938
1809.0,6.1930088e-35,3.4388093e-34,0.2139176,0.0022968419,9.8404016e-36,0.00042155734,0.53673542,2.9339218,8.0327054e-06,0.76397449,0.49046966,0.97729301,0.019521663,-0.20705588,0.92025179,140.85229,0.0020800456,13.309118,0.0,0.0,0.0,-83.211578,0.19817127,0.20873535,0.225348,0.57112956,0.016343849
1812.0,1.3766576e-35,7.6442048e-35,0.20759507,0.0021241799,2.1874446e-36,0.00041361747,0.54405069,2.9335139,7.9932106e-06,0.77758056,0.50763601,0.97745901,0.017858297,-0.20262815,0.93020463,140.85226,0.0020694858,13.309563,0.0,0.0,0.0,-83.242302,0.18271475,0.2044322,0.2241746,0.58982521,0.016313033
1815.0,3.0602023e-36,1.6992470999999998e-35,0.20145941,0.0019958452,4.862518699999999e-37,0.00040598307,0.55140746,2.9330125,7.9542106e-06,0.79039299,0.52420354,0.97761804,0.016335888,-0.19828293,0.93868852,140.85225,0.0020590601,13.31,0.0,0.0,0.0,-83.272789,0.168456,0.2002181,0.22300683,0.60770684,0.016282516
1818.0,6.802591099999999e-37,3.7772937e-36,0.19550508,0.0019001573,1.0809e-37,0.00039863924,0.55880517,2.9324207,7.9157344e-06,0.80245817,0.5401935,0.97777241,0.014942692,-0.19401838,0.9459185,140.85222,0.0020487765,13.310431,0.0,0.0,0.0,-83.303009,0.155303,0.19609123,0.22184464,0.62480974,0.016252324
1821.0,1.5121628999999998e-37,8.3966288e-37,0.18972676,0.0018285178,2.4027563000000003e-38,0.00039157202,0.56624353,2.9317417,7.8778075e-06,0.81381971,0.55562615,0.97792327,0.013667903,-0.18983285,0.95207864,140.8522,0.0020386416,13.310854,0.0,0.0,0.0,-83.332939,0.14317074,0.19204989,0.22068806,0.64116776,0.016222481
1824.0,3.3614202000000003e-38,1.8665052e-37,0.18411919,0.0017745973,5.3411402e-39,0.00038476821,0.57372218,2.9309785,7.8404537e-06,0.82451868,0.57052135,0.97807109,0.012501597,-0.18572482,0.95732641,140.85217,0.0020286611,13.311271,0.0,0.0,0.0,-83.362556,0.1319807,0.18809234,0.21953703,0.65681338,0.016193008
1827.0,7.4721746e-39,4.1490954000000003e-38,0.17867739,0.0017337375,1.1872936e-39,0.00037821539,0.58124059,2.9301338,7.8036892e-06,0.83459377,0.58489799,0.97821611,0.011434653,-0.18169291,0.96179652,140.85216,0.0020188398,13.31168,0.0,0.0,0.0,-83.391838,0.12166031,0.18421692,0.21839155,0.67177749,0.016163921
1830.0,1.6610067e-39,9.2231153e-39,0.17339641,0.0017025094,2.6392616e-40,0.00037190196,0.58879846,2.9292109,7.7675304e-06,0.84408134,0.59877437,0.97835851,0.010458698,-0.17773581,0.96560407,140.85214,0.0020091815,13.312083,0.0,0.0,0.0,-83.420769,0.11214257,0.18042198,0.21725161,0.68608981,0.016135234
1833.0,3.6922813e-40,2.0502272e-39,0.16827153,0.0016783888,5.8668163e-41,0.00036581684,0.59639525,2.9282122,7.7319901e-06,0.85301578,0.61216813,0.97849822,0.0095660472,-0.17385229,0.96884745,140.85213,0.00199969,13.31248,0.0,0.0,0.0,-83.449341,0.10336557,0.17670591,0.21611717,0.69977862,0.016106965
1836.0,8.2076854e-41,4.557499e-40,0.1632981,0.0016595186,1.3041885e-41,0.00035994968,0.60403067,2.9271407,7.6970773e-06,0.86142933,0.62509632,0.97863531,0.0087496499,-0.17004125,0.97161055,140.85211,0.0019903672,13.312871,0.0,0.0,0.0,-83.477531,0.095272161,0.17306712,0.21498826,0.71287102,0.01607912
1839.0,1.8244906e-41,1.0130968e-40,0.15847167,0.0016445313,2.8992865e-42,0.00035429071,0.61170411,2.9259989,7.6627994e-06,0.86935234,0.63757527,0.97876972,0.0080030393,-0.16630158,0.97396499,140.85208,0.0019812151,13.313255,0.0,0.0,0.0,-83.505325,0.087809525,0.16950409,0.21386482,0.72539306,0.016051712
1842.0,4.0553578e-42,2.2520268e-41,0.1537879,0.0016324209,6.445972899999999e-43,0.00034883062,0.61941522,2.9247892,7.6291612e-06,0.87681353,0.64962089,0.97890151,0.0073202876,-0.16263227,0.975972,140.85207,0.001972235,13.313634,0.0,0.0,0.0,-83.53273,0.080928922,0.16601527,0.21274684,0.73736942,0.016024746
1845.0,9.010349099999999e-43,5.0054381e-42,0.14924255,0.0016224468,1.4293243999999998e-43,0.00034356071,0.62716347,2.9235144,7.5961666e-06,0.88383979,0.66124839,0.97903061,0.0066959616,-0.15903236,0.97768348,140.85207,0.0019634278,13.314007,0.0,0.0,0.0,-83.559715,0.074585319,0.16259919,0.21163432,0.74882394,0.015998228
1848.0,2.0038568e-43,1.112631e-42,0.14483155,0.0016140641,3.2229865e-44,0.00033847266,0.63494843,2.9221766,7.5638159e-06,0.8904565,0.67247248,0.97915703,0.0061250827,-0.1555009,0.97914398,140.85205,0.0019547935,13.314374,0.0,0.0,0.0,-83.586296,0.068737142,0.15925439,0.21052724,0.75977927,0.015972162
