Time,I,E,A,T,M,P,J,W2,W3,U,W,n,k,cell,U1,U2,U3,U6_plus_3U7,U6_plus_U7_minus_U8
3.6,20.416839481534875,2.003445535286617,1.156111187314468,0.8966176861388554,0.049283338166706235,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.661219874840446,3.7072573655654257,0.04,0.016439929155379947
3.61,20.42797504285988,2.003506497171973,1.1562756153351266,0.8965801211369179,0.0493492393000711,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6630632677018498,3.7092082470375005,0.04,0.016444862030443357
3.62,20.439055410398346,2.00356853234039,1.1564400924388427,0.896543345920182,0.04941490601863493,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.664899825017307,3.7111519202813743,0.04,0.016449761152292647
3.63,20.45008078927301,2.003631636849453,1.1566046182735763,0.8965073574285798,0.049480338852703275,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.666729577518422,3.7130884188151665,0.04,0.016454626777553077
3.64,20.461051383691068,2.00369580676723,1.1567691924891277,0.896472152612121,0.04954553833401872,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6685525557289496,3.7150177759847964,0.04,0.016459459160386557
3.65,20.471967396950934,2.0037610381720468,1.1569338147370918,0.8964377284307244,0.04961050499576939,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6703687899661097,3.7169400249659392,0.04,0.016464258552524143
3.66,20.482829031449015,2.00382732715226,1.1570984846708126,0.8964040818540474,0.04967523937259969,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6721783103418963,3.718855198766029,0.04,0.016469025203298265
3.67,20.493636488686505,2.0038946698060323,1.1572632019453388,0.8963712098613135,0.04973974200061974,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.673981146764376,3.7207633302261813,0.04,0.01647375935967437
3.68,20.50438996927614,2.0039630622411027,1.1574279662173776,0.8963391094411409,0.049804013417415915,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6757773289389677,3.722664452023145,0.04,0.016478461266282236
3.69,20.515089672948992,2.004032500574565,1.15759277714525,0.8963077775913767,0.049868054162061894,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.677566886369743,3.724558596671244,0.04,0.01648313116544675
3.7,20.525735798561225,2.0041029809326387,1.1577576343888452,0.8962772113189222,0.0499318647751286,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.679349848360685,3.7264457965242554,0.04,0.016487769297218322
3.71,20.5363285441009,2.0041744994504427,1.1579225376095745,0.8962474076395651,0.04999544579869708,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6811262440169674,3.728326083777362,0.04,0.016492375899402948
3.72,20.546868106694717,2.0042470522717712,1.1580874864703274,0.8962183635778112,0.05005879777636738,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.682896102246212,3.7301994904689644,0.04,0.0164969512075916
3.73,20.557354682614815,2.004320635548865,1.158252480635426,0.8961900761667131,0.05012192125327416,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6846594517597415,3.7320660484826726,0.04,0.016501495455189693
3.74,20.56778846728555,2.004395245442187,1.1584175197705782,0.8961625424477034,0.05018481677609447,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.686416321073834,3.7339257895490356,0.04,0.016506008873445544
3.75,20.578169655290246,2.0044708781201956,1.1585826035428344,0.8961357594704252,0.05024748489306393,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6881667385109567,3.735778745247519,0.04,0.016510491691479032
3.7600000000000002,20.588498440377997,2.004547529759118,1.158747731620541,0.8961097242925641,0.05030992615398722,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6899107322010023,3.737624947008271,0.04,0.01651494413630946
3.77,20.598775015470437,2.0046251965427246,1.1589129036732952,0.8960844339796795,0.05037214111025009,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.691648330082518,3.7394644261139294,0.04,0.01651936643288313
3.7800000000000002,20.60899957266851,2.004703874662103,1.1590781193719,0.8960598856050387,0.050434130314835825,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6933795599039274,3.741297213701542,0.04,0.01652375880410081
3.79,20.619172303259237,2.00478356031543,1.1592433783883183,0.8960360762494473,0.050495894322335554,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.695104449224737,3.743123340764271,0.04,0.016528121470844443
3.8000000000000003,20.629293397722527,2.004864249707748,1.1594086803956287,0.8960130030010829,0.05055743368896374,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.6968230254167556,3.7449428381532464,0.04,0.016532454652003776
3.81,20.639363010543075,2.00494594956945,1.1595740260093885,0.8959906702178452,0.05061874665778391,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.698535339337179,3.7467556821227093,0.04,0.016536758372443165
3.8200000000000003,20.649381327769788,2.0050286569665396,1.159739414980657,0.8959690755850125,0.05067983359912983,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7002414199288634,3.748561898952924,0.04,0.016541032832815685
3.83,20.65934856243164,2.0051123606724968,1.1599048463187496,0.8959482110660663,0.05074069671231914,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.701941277260187,3.750361557710086,0.04,0.016545278382900527
3.84,20.669264900658085,2.005197057273114,1.1600703197325724,0.895928074021516,0.050801336480974145,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7036349387774234,3.752154686891243,0.04,0.016549495227817766
3.85,20.679130527746953,2.0052827433773635,1.160235834933482,0.8959086618303472,0.05086175338646574,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.705322431785771,3.753941314773922,0.04,0.016553683570550513
3.86,20.688945628169993,2.00536941561754,1.1604013916352725,0.8958899718901091,0.050921947907841915,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.707003783451442,3.7557214694161734,0.04,0.016557843611964978
3.87,20.698710385578384,2.0054570706494066,1.1605669895541628,0.8958720016169988,0.05098192052175491,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.708679020803733,3.7574951786565425,0.04,0.016561975550830114
3.88,20.708424982808296,2.0055457051523407,1.160732628408786,0.8958547484459457,0.051041671702391156,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.710348170737093,3.759262470114125,0.04,0.016566079583837167
3.89,20.71808960188641,2.0056353158294766,1.1608983079201758,0.8958382098306993,0.05110120192139822,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.712011260013189,3.7610233711885135,0.04,0.016570155905618715
3.9,20.727704424035444,2.0057258994078526,1.1610640278117554,0.8958223832439116,0.05116051164781451,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.713668315262961,3.7627779090598117,0.04,0.01657420470876761
3.91,20.73726962967972,2.0058174526385546,1.1612297878093252,0.8958072661772268,0.0512196013479973,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.715319362988685,3.7645261106886005,0.04,0.016578226183855512
3.92,20.746785398450655,2.0059099722968607,1.1613955876410498,0.8957928561413632,0.05127847148555235,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7169644295660085,3.76626800281592,0.04,0.01658222051945127
3.93,20.756251909192333,2.0060034551823884,1.1615614270374475,0.8957791506662028,0.051337122521261845,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.718603541246012,3.768003611963206,0.04,0.016586187902138855
3.94,20.76566933996701,2.0060978981192368,1.161727305731377,0.8957661473008757,0.05139555491301584,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.720236724157233,3.769732964432307,0.04,0.016590128516535328
3.95,20.77503786806067,2.006193297956133,1.1618932234580255,0.8957538436138472,0.05145376911573929,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7218640043077147,3.7714560863053688,0.04,0.016594042545308177
3.96,20.784357669988555,2.0062896515665765,1.1620591799548967,0.8957422371930029,0.05151176558132331,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7234854075870203,3.7731730034448177,0.04,0.016597930169192712
3.97,20.793628921500684,2.006386955848984,1.1622251749617991,0.8957313256457393,0.051569544758554464,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.725100959768279,3.7748837414932934,0.04,0.016601791567009024
3.98,20.80285179758741,2.006485207726836,1.162391208220833,0.8957211065990466,0.05162710709304404,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7267106865101924,3.7765883258735533,0.04,0.016605626915678736
3.99,20.812026472484945,2.006584404148818,1.1625572794763792,0.8957115776995979,0.05168445302715874,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7283146133590575,3.7782867817884114,0.04,0.016609436390241525
4.0,20.821153119680876,2.0066845420889705,1.1627233884750865,0.8957027366138353,0.05174158299995135,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.729912765750771,3.77997913422067,0.04,0.016613220163871463
4.01,20.83023191191974,2.0067856185468287,1.1628895349658597,0.8956945810280593,0.05179849744709027,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.731505169012853,3.781665407933,0.04,0.016616978407892957
4.0200000000000005,20.839263021208513,2.0068876305475714,1.1630557186998474,0.895687108648514,0.05185519680078998,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.73309184836643,3.7833456274678388,0.04,0.016620711291796566
4.03,20.848246613257427,2.0069905741935137,1.1632219396698396,0.8956803163875845,0.05191168186391056,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.73467282453776,3.785019826544281,0.04,0.016624419011265875
4.04,20.85718285036353,2.007094445154884,1.1633881979864351,0.8956742007853283,0.05196795361687926,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7362481160265624,3.7866880431783865,0.04,0.0166281017734814
4.05,20.8660719126361,2.0071992422874296,1.1635544929650972,0.8956687611125606,0.05202401179022779,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.737817755855275,3.788350283872971,0.04,0.016631759690585283
4.0600000000000005,20.874913968863414,2.0073049626651294,1.1637208243797634,0.8956639951090372,0.05207985682367108,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.739381768581931,3.790006572826727,0.04,0.01663539292641755
4.07,20.883709187107893,2.0074116033856044,1.1638871920072433,0.8956599005325873,0.05213548915422609,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.740940178655307,3.7916569340435884,0.04,0.01663900164312977
4.08,20.892457734711286,2.007519161570201,1.16405359562722,0.8956564751591479,0.052190909216167015,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.742493010416597,3.7933013913330926,0.04,0.016642586001200676
4.09,20.901159778299878,2.0076276343640806,1.1642200350222531,0.8956537167828095,0.05224611744098188,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.74404028810113,3.7949399683107963,0.04,0.01664614615945161
4.1,20.909815483789668,2.007737018936305,1.1643865099777815,0.8956516232158517,0.052301114257328196,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7455820358400334,3.7965726883986224,0.04,0.016649682275061695
4.11,20.918425016391566,2.007847312479923,1.164553020282126,0.895650192288786,0.052355900090988415,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.747118277661931,3.7981995748252095,0.04,0.01665319450358278
4.12,20.926988540616588,2.0079585122120576,1.164719565726491,0.8956494218503946,0.05241047536482816,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.748649037494616,3.7998206506263212,0.04,0.01665668299895433
4.13,20.935506220281052,2.0080706153739905,1.1648861461049687,0.8956493097677729,0.052464840498750887,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.750174339166729,3.8014359386451435,0.04,0.016660147913517866
4.14,20.943978218511756,2.008183619231252,1.1650527612145405,0.8956498539263683,0.052518995909657064,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7516942064094194,3.8030454615326987,0.04,0.016663589398031482
4.15,20.952404697751188,2.0082975210737057,1.1652194108550797,0.8956510522300231,0.052572942011396916,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.753208662858026,3.804649241748063,0.04,0.016667007601683752
4.16,20.960785819762712,2.0084123182156364,1.1653860948293546,0.8956529026010144,0.052626679214732706,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7547177320537317,3.806247301558846,0.04,0.016670402672108005
4.17,20.96912174563575,2.0085280079958334,1.1655528129430308,0.8956554029800947,0.052680207927292146,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7562214374452116,3.8078396630414035,0.04,0.016673774755395873
4.18,20.97741263579099,2.008644587777682,1.1657195650046739,0.895658551326535,0.0527335285535269,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.757719802390302,3.8094263480811885,0.04,0.0166771239961109
4.19,20.98565864998558,2.0087620549492473,1.1658863508257515,0.8956623456181666,0.052786641494671084,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.759212850157651,3.811007378373088,0.04,0.016680450537302015
4.2,20.9938599473183,2.00888040692336,1.1660531702206374,0.8956667838514196,0.05283954714869721,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7607006039283433,3.812582775421666,0.04,0.016683754520516587
4.21,21.002016686234775,2.008999641137705,1.1662200230066118,0.8956718640413691,0.05289224591027575,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.762183086797568,3.814152560541523,0.04,0.016687036085813553
4.22,21.010129024532656,2.0091197550549085,1.1663869090038663,0.8956775842217746,0.052944738170732385,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.76366032177624,3.8157167548575486,0.04,0.016690295371776204
4.23,21.018197119366825,2.0092407461626216,1.1665538280355052,0.8956839424451228,0.05299702431800635,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.76513233179264,3.81727537930522,0.04,0.016693532515524807
4.24,21.02622112725457,2.0093626119736103,1.1667207799275479,0.8956909367826705,0.053049104736608066,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.766599139694045,3.818828454630848,0.04,0.016696747652729053
4.25,21.03420120621585,2.009485345119253,1.1668877640361413,0.8956985619686538,0.053100980885542125,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.768060754513372,3.820376025746272,0.04,0.016699940999449284
4.26,21.042137531566876,2.009608897066241,1.1670547757513499,0.895706784588266,0.053152663273375055,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7695170698527685,3.821918341684032,0.04,0.016703113455692368
4.2700000000000005,21.05003023951084,2.0097333077630206,1.1672218189896832,0.8957156317452554,0.05320414297191833,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7709682268480367,3.823455212209378,0.04,0.016706264444662246
4.28,21.05787948430432,2.009858574277423,1.1673888935362127,0.8957251012144015,0.053255420473191505,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.772414246487831,3.8249866599647153,0.04,0.016709394104786033
4.29,21.065685419596285,2.0099846936936054,1.16755599917805,0.8957351907832786,0.053306496267722915,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7738551496605215,3.8265127074459118,0.04,0.016712502573206424
4.3,21.073448198433145,2.0101116631124665,1.167723135704381,0.8957458982525243,0.053357370844438735,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7752909571567073,3.8280333770009047,0.04,0.01671558998578745
4.3100000000000005,21.081167973263796,2.0102394796520557,1.1678903029064998,0.8957572214361069,0.05340804469055079,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7767216896717244,3.8295486908282586,0.04,0.016718656477120068
4.32,21.088844895944685,2.0103681404479863,1.1680575005778426,0.8957691581615892,0.053458518291445545,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.77814736780814,3.8310586709757506,0.04,0.016721702180527716
4.33,21.096479117744853,2.010497642653847,1.1682247285140215,0.895781706270399,0.05350879213057377,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7795680120782658,3.8325633393389933,0.04,0.01672472722807182
4.34,21.104070789350974,2.010627983441614,1.1683919865128585,0.895794863618093,0.053558866689337514,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7809836429066475,3.8340627176599593,0.04,0.016727731750557025
4.3500000000000005,21.11162006087243,2.0107591600020616,1.1685592743744193,0.8958086280746235,0.05360874244698107,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.782394280632566,3.8355568275256267,0.04,0.01673071587753659
4.36,21.11912708184635,2.010891169545176,1.1687265919010479,0.8958229975246071,0.05365841988047885,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7837999455125417,3.837045690366542,0.04,0.016733679737317448
4.37,21.126592001242653,2.0110240093005656,1.1688939388973996,0.8958379698675896,0.053707899464423524,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.785200657722815,3.8385293274553787,0.04,0.016736623456965274
4.38,21.134014967469117,2.0111576765178736,1.1690613151704754,0.8958535430183131,0.05375718167091481,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7865964373618537,3.8400077599055162,0.04,0.016739547162309406
4.39,21.141396128376414,2.0112921684671883,1.169228720529656,0.8958697149069826,0.05380626696945031,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.787987304452833,3.841481008669677,0.04,0.016742450977947857
4.4,21.14873563126317,2.0114274824394576,1.1693961547867358,0.8958864834795338,0.053855155826811996,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.789373278946136,3.8429490945384432,0.04,0.016745335027251916
4.41,21.156033622881008,2.011563615746898,1.169563617755956,0.8959038466978981,0.053903848706955824,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7907543807218333,3.8444120381388465,0.04,0.016748199432370905
4.42,21.163290249439616,2.0117005657234093,1.1697311092540401,0.8959218025402714,0.0539523460709019,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.792130629592178,3.8458698599329915,0.04,0.016751044314236806
4.43,21.17050565661178,2.0118383297249833,1.1698986291002262,0.8959403490013783,0.05400064837662122,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.793502045304083,3.8473225802165536,0.04,0.01675386979256868
4.44,21.17767998953844,2.011976905130118,1.1700661771163021,0.895959484092742,0.05404875607892582,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.79486864754161,3.8487702191174047,0.04,0.016756675985877077
4.45,21.184813392833746,2.0121162893402285,1.170233753126639,0.8959792058429475,0.05409666962935825,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7962304559284443,3.8502127965941875,0.04,0.016759463011468443
4.46,21.191906010590106,2.0122564797800586,1.1704013569582241,0.8959995122979129,0.05414438947607821,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7975874900303888,3.8516503324348257,0.04,0.016762230985449166
4.47,21.19895798638324,2.012397473898093,1.170568988440697,0.8960204015211518,0.054191916063755396,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.7989397693578275,3.853082846255199,0.04,0.016764980022729966
4.48,21.205969463277214,2.0125392691669695,1.1707366474063816,0.896041871594043,0.05423924983345522,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.800287313368208,3.8545103574976225,0.04,0.016767710237029727
4.49,21.21294058382952,2.01268186308389,1.1709043336903209,0.8960639206160974,0.054286391222528395,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.801630141468521,3.8559328854294215,0.04,0.0167704217408795
4.5,21.219871490096114,2.0128252531710324,1.1710720471303109,0.8960865467052231,0.054333340664501316,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.802968273017769,3.8573504491415354,0.04,0.01677311464562646
4.51,21.226762323636457,2.0129694369759634,1.171239787566934,0.8961097479979938,0.05438009858896423,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.8043017273294355,3.8587630675470512,0.04,0.01677578906143763
4.5200000000000005,21.23361322551857,2.0131144120720488,1.1714075548435938,0.8961335226499157,0.05442666542146102,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.8056305236739596,3.8601707593797894,0.04,0.016778445097303613
4.53,21.240424336324104,2.0132601760588664,1.1715753488065483,0.8961578688356951,0.054473041583376736,0.121,100.0,0.2,13.48,0.02,0.01,1.2,-1.0,1.0,12.1,3.806954681281209,3.8615735431928093,0.04,0.016781082861042143
