Time,d,ad,e,r,rs,x,ip3,kg,gstar,ro,ip3con,rscon,atp,y,delta,ca,addash,vatp_s,smoothness,vdeg,alpha,gamma,ae,ax,k,qd,qe,qx,f,g,ps,pd,pe,px,ddd,dee,dxx,af,rt,yo,gf,kdeg,kkdeg,ka,kd,rhstar,dip,krel,ip3min,datpp,kr,scale,rscrit,ymax,cabasil,p1,p2,p3,p4,p5,m,n,dist,ip30,cell
3.8200000000000003,0.23005929868781283,0.694005533179392,1.7148757660875276,0.11286200338971324,0.8566728842934495,0.26983523392373,0.9439726130095838,8.823529411764705,0.09833048052183736,0.9502746123806453,1.0,0.9999999999996445,477.7612894920739,478.18650124947317,0.011964731652544192,0.2999890331793919,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.83,0.23014262707152466,0.6940055331793902,1.7164757905689354,0.11318853304795402,0.8561038346058023,0.2703468847476495,0.94397261300958,8.823529411764705,0.09833048052183721,0.9502746123806437,1.0,0.9999999999996828,477.7612894920586,478.186501249459,0.011964731652544192,0.29998903317939024,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.84,0.23022391881646095,0.6940055331793906,1.7180740117823174,0.11351476077811017,0.8555364675280781,0.2708587538083166,0.943972613009581,8.823529411764705,0.09833048052183727,0.9502746123806441,1.0,0.9999999999997169,477.76128949206253,478.18650124946436,0.011964731652544192,0.2999890331793907,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.85,0.23030318839647324,0.6940055331793933,1.71967042418413,0.113840686718682,0.8549707868139951,0.2713708436300641,0.9439726130095871,8.823529411764705,0.09833048052183749,0.9502746123806466,1.0,0.9999999999997471,477.76128949208737,478.186501249491,0.011964731652544192,0.29998903317939335,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.86,0.23038045022618714,0.6940055331793985,1.7212650222167478,0.11416631103542357,0.8544067961382197,0.27188315670848573,0.943972613009599,8.823529411764705,0.09833048052183792,0.9502746123806513,1.0,0.9999999999997741,477.7612894921349,478.1865012495407,0.011964731652544192,0.2999890331793985,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.87,0.23045571866100223,0.6940055331794062,1.722857800308464,0.1144916339213427,0.8538444990963655,0.27239569551043674,0.9439726130096169,8.823529411764705,0.09833048052183857,0.9502746123806584,1.0,0.9999999999997982,477.76128949220686,478.1865012496153,0.011964731652544192,0.29998903317940623,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.88,0.23052900799709217,0.6940055331794168,1.7244487528734909,0.1148166555967009,0.853283899204994,0.27290846247403305,0.9439726130096412,8.823529411764705,0.09833048052183949,0.9502746123806681,1.0,0.9999999999998195,477.7612894923051,478.18650124971657,0.011964731652544192,0.2999890331794168,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.89,0.2306003336566017,0.6940055331794222,1.7260378760417172,0.11514137404096589,0.8527250057269562,0.2734214645190507,0.9439726130096536,8.823529411764705,0.09833048052183993,0.9502746123806731,1.0,0.9999999999998386,477.76128949235516,478.18650124976847,0.011964731652544192,0.29998903317942216,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.9,0.2306697093908548,0.6940055331794255,1.7276251635768776,0.11546579034488083,0.8521678199249287,0.27393470240342427,0.9439726130096612,8.823529411764705,0.09833048052184021,0.9502746123806761,1.0,0.9999999999998557,477.76128949238637,478.186501249801,0.011964731652544192,0.29998903317942544,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.91,0.2307371490301485,0.6940055331794289,1.729210609430323,0.11578990536197874,0.8516123436617957,0.27444817738228133,0.9439726130096693,8.823529411764705,0.09833048052184051,0.9502746123806795,1.0,0.9999999999998708,477.76128949241934,478.18650124983515,0.011964731652544192,0.29998903317942893,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.92,0.23080266668550378,0.6940055331794324,1.7307942080354692,0.11611371932250235,0.8510585803922712,0.2749618919757278,0.9439726130096774,8.823529411764705,0.0983304805218408,0.9502746123806827,1.0,0.9999999999998843,477.7612894924526,478.18650124986954,0.011964731652544192,0.29998903317943243,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.93,0.2308662764110106,0.6940055331794359,1.7323759538149994,0.11643723247955676,0.8505065335032959,0.27547584868386393,0.9439726130096853,8.823529411764705,0.09833048052184111,0.9502746123806859,1.0,0.9999999999998965,477.7612894924848,478.1865012499028,0.011964731652544192,0.29998903317943587,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.94,0.2309279922038276,0.694005533179439,1.733955841180865,0.11676044510910931,0.8499562063140373,0.275990049986784,0.9439726130096926,8.823529411764705,0.09833048052184137,0.9502746123806888,1.0,0.9999999999999072,477.76128949251444,478.18650124993326,0.011964731652544192,0.29998903317943904,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.95,0.23098782800418227,0.6940055331794417,1.7355338645342853,0.11708335750998969,0.8494076020758902,0.2765044983445768,0.9439726130096988,8.823529411764705,0.09833048052184162,0.9502746123806913,1.0,0.999999999999917,477.7612894925398,478.18650124995924,0.011964731652544192,0.2999890331794417,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.96,0.231045797695371,0.6940055331794438,1.7371100182657468,0.11740597000388979,0.8488607239724755,0.2770191961973251,0.9439726130097036,8.823529411764705,0.09833048052184178,0.9502746123806932,1.0,0.9999999999999255,477.7612894925591,478.1865012499791,0.011964731652544192,0.2999890331794438,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.97,0.23110191510375896,0.694005533179445,1.7386842967550042,0.1177282829353639,0.8483155751196412,0.27753414596510617,0.9439726130097065,8.823529411764705,0.09833048052184189,0.9502746123806943,1.0,0.9999999999999332,477.76128949257054,478.1865012499908,0.011964731652544192,0.29998903317944503,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.98,0.23115619399878012,0.6940055331794452,1.7402566943710798,0.11805029667182851,0.8477721585654623,0.2780493500479913,0.943972613009707,8.823529411764705,0.09833048052184191,0.9502746123806945,1.0,0.99999999999994,477.7612894925722,478.18650124999243,0.011964731652544192,0.2999890331794453,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
3.99,0.2312086480929373,0.6940055331794442,1.7418272054722639,0.11837201160356246,0.8472304772902403,0.2785648108260462,0.9439726130097047,8.823529411764705,0.0983304805218418,0.9502746123806936,1.0,0.9999999999999463,477.7612894925619,478.1865012499819,0.011964731652544192,0.29998903317944425,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.0,0.23125929104180218,0.6940055331794418,1.743395824406114,0.11869342814370687,0.8466905342065035,0.2790805306593307,0.943972613009699,8.823529411764705,0.0983304805218416,0.9502746123806911,1.0,0.9999999999999517,477.76128949253757,478.186501249957,0.011964731652544192,0.2999890331794418,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.01,0.2313081364440152,0.6940055331794376,1.7449625455094562,0.11901454672826513,0.8461523321590072,0.27959651188789886,0.9439726130096893,8.823529411764705,0.09833048052184122,0.9502746123806871,1.0,0.9999999999999567,477.7612894924969,478.1865012499154,0.011964731652544192,0.2999890331794376,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.0200000000000005,0.23135519835533336,0.6940055331794333,1.7465273635543708,0.11933536717231792,0.845615875646516,0.28011275797004237,0.9439726130096792,8.823529411764705,0.09833048052184083,0.9502746123806829,1.0,0.9999999999999611,477.7612894924542,478.18650124987164,0.011964731652544192,0.2999890331794332,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.03,0.23140049193126355,0.6940055331794339,1.748090274305739,0.11965588786519923,0.8450811729742794,0.2806292749052574,0.9439726130096808,8.823529411764705,0.0983304805218409,0.9502746123806836,1.0,0.999999999999965,477.7612894924608,478.1865012498781,0.011964731652544192,0.29998903317943393,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.04,0.23144402911396886,0.6940055331794346,1.7496512707792138,0.11997611117214609,0.844548221807493,0.28114606168386747,0.9439726130096823,8.823529411764705,0.09833048052184094,0.950274612380684,1.0,0.9999999999999685,477.7612894924662,478.1865012498834,0.011964731652544192,0.2999890331794346,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.05,0.2314858233539233,0.694005533179435,1.7512103473377167,0.12029603752097356,0.8440170249862962,0.2816631207420675,0.9439726130096834,8.823529411764705,0.09833048052184097,0.9502746123806844,1.0,0.9999999999999718,477.76128949247027,478.1865012498874,0.011964731652544192,0.2999890331794351,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.0600000000000005,0.23152588804828267,0.6940055331794354,1.7527674983365717,0.12061566735783427,0.843487585295157,0.2821804545040469,0.9439726130096842,8.823529411764705,0.09833048052184098,0.9502746123806847,1.0,0.9999999999999746,477.76128949247294,478.1865012498899,0.011964731652544192,0.29998903317943537,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.07,0.23156423654088465,0.6940055331794355,1.7543227181235046,0.12093500114721814,0.8429599054628717,0.28269806538198927,0.9439726130096845,8.823529411764705,0.098330480521841,0.9502746123806848,1.0,0.9999999999999771,477.7612894924741,478.1865012498909,0.011964731652544192,0.29998903317943554,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.08,0.23160088212224866,0.6940055331794355,1.7558760010386443,0.12125403937195266,0.8424339881625652,0.2832159557760729,0.9439726130096845,8.823529411764705,0.098330480521841,0.9502746123806848,1.0,0.9999999999999793,477.7612894924736,478.18650124989034,0.011964731652544192,0.29998903317943554,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.09,0.23163583802957605,0.6940055331794353,1.7574273414145212,0.12157278253320268,0.8419098360116902,0.2837341280744701,0.9439726130096839,8.823529411764705,0.09833048052184098,0.9502746123806846,1.0,0.9999999999999815,477.7612894924715,478.1865012498882,0.011964731652544192,0.29998903317943526,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.1,0.23166911744674984,0.6940055331794349,1.7589767335760689,0.12189123115047058,0.8413874515720283,0.284252584653348,0.943972613009683,8.823529411764705,0.09833048052184096,0.9502746123806842,1.0,0.9999999999999833,477.7612894924677,478.1865012498843,0.011964731652544192,0.2999890331794349,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.11,0.23170073350433495,0.6940055331794344,1.7605241718406233,0.12220938576159615,0.8408668373496891,0.2847713278768678,0.9439726130096817,8.823529411764705,0.0983304805218409,0.9502746123806837,1.0,0.9999999999999849,477.76128949246214,478.1865012498788,0.011964731652544192,0.2999890331794344,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.12,0.2317306992795781,0.6940055331794335,1.762069650517922,0.12252724692275657,0.8403479957951109,0.28529036009718517,0.9439726130096798,8.823529411764705,0.09833048052184083,0.9502746123806829,1.0,0.9999999999999865,477.7612894924548,478.1865012498715,0.011964731652544192,0.2999890331794335,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.13,0.2317590277964078,0.6940055331794325,1.763613163910106,0.12284481520846653,0.8398309293030598,0.28580968365445014,0.9439726130096775,8.823529411764705,0.09833048052184075,0.950274612380682,1.0,0.9999999999999878,477.76128949244566,478.1865012498626,0.011964731652544192,0.2999890331794325,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.14,0.23178573202543443,0.6940055331794313,1.7651547063117181,0.12316209121157817,0.8393156402126309,0.2863293008768073,0.9439726130096747,8.823529411764705,0.09833048052184064,0.9502746123806809,1.0,0.9999999999999889,477.7612894924347,478.186501249852,0.011964731652544192,0.2999890331794313,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.15,0.23181082488395008,0.6940055331794299,1.7666942720097034,0.12347907554328108,0.8388021308072473,0.28684921408039543,0.9439726130096715,8.823529411764705,0.09833048052184054,0.9502746123806797,1.0,0.99999999999999,477.76128949242195,478.1865012498397,0.011964731652544192,0.2999890331794299,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.16,0.231834319372427,0.6940055331794287,1.7682318561184014,0.12379576774674274,0.8382904061496421,0.287369427353131,0.9439726130096688,8.823529411764705,0.09833048052184044,0.9502746123806787,1.0,0.999999999999991,477.7612894924117,478.1865012498296,0.011964731652544192,0.2999890331794287,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.17,0.2318562282712505,0.6940055331794278,1.7697674527243912,0.12411216871074318,0.8377804677831981,0.2878899425915626,0.9439726130096667,8.823529411764705,0.09833048052184036,0.9502746123806778,1.0,0.9999999999999919,477.761289492403,478.1865012498208,0.011964731652544192,0.2999890331794278,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.18,0.2318765642907429,0.6940055331794268,1.7713010558042215,0.12442827947566899,0.8372723168478449,0.2884107614614076,0.9439726130096645,8.823529411764705,0.09833048052184029,0.950274612380677,1.0,0.9999999999999927,477.76128949239444,478.18650124981224,0.011964731652544192,0.2999890331794269,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.19,0.23189534014146107,0.6940055331794259,1.7728326596544384,0.12474410067402901,0.8367659555400987,0.28893188631621564,0.9439726130096625,8.823529411764705,0.09833048052184021,0.9502746123806761,1.0,0.9999999999999933,477.7612894923863,478.18650124980405,0.011964731652544192,0.299989033179426,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
4.2,0.23191256848093444,0.6940055331794251,1.7743622585657688,0.12505963295435574,0.8362613860068422,0.2894533195013297,0.9439726130096606,8.823529411764705,0.09833048052184014,0.9502746123806755,1.0,0.999999999999994,477.7612894923789,478.1865012497965,0.011964731652544192,0.29998903317942516,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
