Time,M,Mp,Mpp,MAPKK1,MAPKK2,MKP3,k1cat,Km1,k2cat,Km2,k3cat,Km3,k4cat,Km4,Km5,uVol,v1,v2,v3,v4
2.27,498.03582918186333,1.907832361056701,0.05633849008193773,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087650891828685,0.05701741150607108,0.01261589719504128,0.084766180115328
2.2800000000000002,498.02759090761543,1.9156259538477598,0.056783171791743664,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087637176858331,0.057249441583152844,0.012714769394956086,0.08510773177874686
2.29,498.0193560613542,1.9234147892163769,0.0572291829182762,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908762346718275,0.05748132282364586,0.012813928209453193,0.08544903367153839
2.3000000000000003,498.0111246405776,1.9311988740167654,0.05767651910903121,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087609762798277,0.0577130554451196,0.012913372615421154,0.08579008613951764
2.31,498.002896642787,1.9389782150876638,0.05812517602361606,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087596063701242,0.05794463966464819,0.013013101592701668,0.08613088952782094
2.32,497.99467206548735,1.9467528192523904,0.05857514933370719,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908758236988799,0.05817607569881231,0.013113114124079438,0.08647144418090802
2.33,497.98645090618675,1.954522693318895,0.05902643472300743,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087568681354864,0.05840736376370068,0.013213409195271962,0.08681175044256406
2.34,497.9782331623968,1.9622878440798104,0.05947902788720338,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087554998098215,0.05863850407491186,0.01331398579491933,0.0871518086559015
2.35,497.97001883163244,1.9700482783125064,0.05993292453392297,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087541320114397,0.05886949684755589,0.013414842914574074,0.0874916191633624
2.36,497.96180791141194,1.9778040027791408,0.060388120382692693,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087527647399772,0.059100342296255916,0.013515979548690943,0.08783118230672024
2.37,497.95360039925697,1.9855550242267137,0.06084461116489519,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087513979950704,0.05933104063514997,0.013617394694616744,0.08817049842708201
2.38,497.9453962926926,1.993301349387118,0.06130239262372651,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087500317763564,0.05956159207789252,0.013719087352580144,0.08850956786489024
2.39,497.937195589247,2.001042984977193,0.06176146051415368,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087486660834725,0.05979199683765626,0.013821056525681509,0.08884839095992518
2.4,497.9289982864519,2.0087799376987765,0.062221810602871956,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087473009160568,0.060022255127133654,0.0139233012198827,0.0891869680513066
2.41,497.92080438184223,2.016512214238757,0.0626834386682624,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087459362737478,0.06025236715853873,0.014025820443996913,0.089525299477496
2.42,497.91261387295634,2.024239821269127,0.06314634050034913,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087445721561843,0.0604823331436087,0.01412861320967848,0.08986338557629865
2.43,497.9044267573357,2.0319627654470347,0.06361051190075692,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087432085630059,0.0607121532936056,0.014231678531412731,0.0902012266848656
2.44,497.89624303260183,2.03968105291181,0.0640759490913338,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087418454938652,0.0609418278043496,0.014335015517827475,0.09053882311670668
2.45,497.88806269632204,2.0473946901650324,0.0645426479991729,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087404829484056,0.061171356882408504,0.01443862321190206,0.09087617520190669
2.46,497.87988574597784,2.055103684278375,0.06501060408775544,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087391209262566,0.0614007407512805,0.014542500553259976,0.09121328329662932
2.47,497.87171217912567,2.0628080418391903,0.0654798132135745,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087377594270598,0.06162997962001858,0.014646646569589427,0.09155014773492784
2.48,497.86354199332516,2.0705077694200185,0.0659502712446955,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087363984504573,0.0618590736972022,0.014751060291399486,0.09188676885020103
2.49,497.85537518613916,2.078202873578649,0.06642197406071043,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087350379960916,0.06208802319093902,0.014855740752009208,0.09222314697519558
2.5,497.8472117551339,2.0858933608581736,0.06689491755269193,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087336780636057,0.0623168283088668,0.0149606869875367,0.0925592824420081
2.5100000000000002,497.83905169787886,2.0935792377870457,0.0673690976231477,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087323186526435,0.06254548925815515,0.015065898036888289,0.0928951755820877
2.52,497.8308950119468,2.1012605108791322,0.06784451018597445,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087309597628487,0.06277400624550725,0.01517137294174755,0.0932308267262378
2.5300000000000002,497.82274169491353,2.1089371866337765,0.06832115116641237,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087296013938659,0.06300237947716171,0.0152771107465645,0.09356623620461883
2.54,497.8145917443584,2.116609271535848,0.06879901650099905,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087282435453401,0.0632306091588943,0.01538311049854463,0.09390140434675015
2.5500000000000003,497.8064451578638,2.1242767720558033,0.069278102137524,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087268862169169,0.06345869549601979,0.01548937124763809,0.09423633148151246
2.56,497.7983019330153,2.13193969464974,0.06975840403498251,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087255294082419,0.06368663869339367,0.015595892046528743,0.09457101793714998
2.57,497.7901620674018,2.139598045759455,0.07023991816353015,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087241731189618,0.063914438955414,0.01570267195062333,0.09490546404127273
2.58,497.7820255586154,2.1472518318124996,0.07072264050443684,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087228173487234,0.06414209648602318,0.01580971001804058,0.09523967012085896
2.59,497.7738924042512,2.1549010592222357,0.07120656705004098,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908721462097174,0.06436961148870958,0.015917005309600288,0.095573636502257
2.6,497.76576260190785,2.1625457343878938,0.07169169380370383,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087201073639614,0.06459698416650961,0.016024556888812505,0.095907363511188
2.61,497.7576361491868,2.1701858636946274,0.07217801677976353,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087187531487337,0.0648242147220092,0.016132363821866613,0.09624085147274783
2.62,497.74951304369284,2.177821453513572,0.07266553200348948,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087173994511399,0.06505130335734587,0.01624042517762049,0.09657410071140958
2.63,497.7413932830339,2.1854525102018965,0.07315423551103636,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087160462708292,0.06527825027421018,0.016348740027589608,0.09690711155102565
2.64,497.7332768648211,2.1930790401028672,0.07364412334939854,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087146936074512,0.06550505567384785,0.016457307445936188,0.09723988431483019
2.65,497.7251637866686,2.2007010495458963,0.07413519157636404,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087133414606557,0.06573171975706124,0.01656612650945831,0.09757241932544124
2.66,497.71705404619365,2.2083185448466045,0.07462743626046896,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087119898300938,0.06595824272421139,0.016675196297579083,0.0979047169048631
2.67,497.70894764101683,2.2159315323068736,0.07512085348095152,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087106387154161,0.06618462477521958,0.016784515892335743,0.09823677737448852
2.68,497.7008445687616,2.223540018214905,0.0756154393277064,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087092881162744,0.06641086610956927,0.016894084378368854,0.0985686010551011
2.69,497.69274482705475,2.2311440088452734,0.07611118990123877,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087079380323204,0.06663696692630769,0.01700390084291136,0.09890018826687734
2.7,497.68464841352596,2.238743510458988,0.07660810131261872,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087065884632066,0.0668629274240479,0.017113964375777835,0.09923153932938926
2.71,497.676555325808,2.246338529303543,0.07710616968343519,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087052394085859,0.0670887478009702,0.017224274069353528,0.09956265456160643
2.72,497.6684655615369,2.2539290716129794,0.07760539114575044,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087038908681114,0.06731442825482428,0.0173348290185836,0.09989353428189827
2.73,497.6603791183516,2.2615151436079373,0.07810576184205406,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9087025428414371,0.0675399689829307,0.01744562832096221,0.10022417880803652
2.74,497.6522959938941,2.269096751495715,0.0786072779252173,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908701195328217,0.06776537018218287,0.017556671076521722,0.10055458845719735
2.75,497.64421618580946,2.2766739014703234,0.07910993555844714,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086998483281058,0.06799063204904861,0.01766795638782181,0.10088476354596362
2.7600000000000002,497.6361396917458,2.2842465997125445,0.07961373091524065,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086985018407586,0.06821575477957222,0.01777948335993867,0.10121470439032747
2.77,497.62806650935437,2.2918148523899853,0.08011866017933905,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086971558658309,0.0684407385693759,0.017891251100454125,0.10154441130569224
2.7800000000000002,497.61999663646355,2.2993786644737284,0.08062472043799604,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086958104030076,0.06866558357848385,0.01800325891864362,0.10187388455288492
2.79,497.6119300707467,2.3069380419958327,0.08113190797786374,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908694465451948,0.06889028999843196,0.018115505945438173,0.10220312444114248
2.8000000000000003,497.60386680971834,2.314492992073724,0.08164021826658015,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086931210122846,0.06911485805298809,0.018227991129376432,0.10253213132923372
2.81,497.59580685104424,2.3220435208043346,0.08214964754240278,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908691777083675,0.06933928793555415,0.018340713591065316,0.1028609055293829
2.82,497.5877501923934,2.329589634271141,0.08266019205403285,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086904336657775,0.06956357983910229,0.018453672453657918,0.10318944735321116
2.83,497.5796968314379,2.337131338544209,0.08317184806057405,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086890907582508,0.06978773395617634,0.018566866842843716,0.10351775711173862
2.84,497.57164676585273,2.3446686396802465,0.0836846118314912,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086877483607537,0.07001175047889345,0.018680295886838696,0.10384583511538621
2.85,497.563599993316,2.3522015437226527,0.08419847964656921,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086864064729461,0.07023562959894565,0.018793958716375573,0.1041736816739779
2.86,497.555556511509,2.3597300567015695,0.08471344779587173,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086850650944877,0.07045937150760151,0.018907854464693903,0.10450129709674262
2.87,497.54751631811575,2.3672541846339312,0.08522951257970009,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086837242250391,0.07068297639570771,0.019021982267530317,0.10482868169231628
2.88,497.5394794108235,2.374773933523514,0.08574667030855192,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086823838642609,0.07090644445369051,0.019136341263108658,0.10515583576874389
2.89,497.53144578732247,2.382289309360988,0.08626491730308009,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086810440118146,0.07112977587155753,0.019250930592130174,0.10548275963348151
2.9,497.5234154453058,2.389800318123967,0.08678424989405138,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086797046673619,0.07135297083889922,0.0193657493977637,0.10580945359339841
2.91,497.5153883824697,2.3973069657770583,0.08730466442230538,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908678365830565,0.07157602954489048,0.019480796825635832,0.10613591795477896
2.92,497.5073645965134,2.4048092582719116,0.08782615723871313,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086770275010865,0.07179895217829219,0.01959607202382111,0.1064621530233247
2.93,497.499344085139,2.4123072015472746,0.08834872470413613,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086756896785894,0.07202173892745294,0.019711574142832245,0.10678815910415657
2.94,497.49132684605166,2.4198008015290355,0.08887236318938486,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086743523627372,0.0722443899803104,0.01982730233561023,0.10711393650181662
2.95,497.4833128769595,2.4272900641302813,0.08939706907517785,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086730155531938,0.0724669055243932,0.019943255757514607,0.10743948552027045
2.96,497.4753021755734,2.434774995251341,0.08992283875210019,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086716792496237,0.07268928574682215,0.020059433566313616,0.10776480646290888
2.97,497.4672947396075,2.4422556007798426,0.09044966862056258,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086703434516914,0.07291153083431222,0.020175834922174417,0.10808989963255035
2.98,497.45929056677863,2.449731886590757,0.0909775550907599,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086690081590623,0.07313364097317378,0.020292458987653257,0.10841476533144265
2.99,497.45128965480666,2.457203858546454,0.0915064945826302,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086676733714021,0.07335561634931444,0.020409304927685716,0.10873940386126524
3.0,497.44329200141436,2.4646715224967486,0.09203648352581328,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086663390883766,0.07357745714824046,0.020526371909576843,0.10906381552313109
3.0100000000000002,497.4352976043274,2.472134884278953,0.09256751835960969,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086650053096526,0.07379916355505844,0.020643659102991437,0.10938800061758892
3.02,497.4273064612743,2.4795939497179265,0.09309959553293931,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086636720348968,0.07402073575447686,0.020761165679944186,0.10971195944462515
3.0300000000000002,497.4193185699866,2.487048724626127,0.09363271150430034,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086623392637767,0.07424217393080763,0.02087889081478992,0.11003569230366603
3.04,497.41133392819864,2.494499214803659,0.09416686274172795,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086610069959599,0.07446347826796777,0.020996833684213807,0.11035919949357959
3.0500000000000003,497.40335253364765,2.501945426038327,0.0947020457227531,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086596752311147,0.07468464894948096,0.021114993467221562,0.1106824813126778
3.06,497.3953743840737,2.509387364105682,0.09523825693436139,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086583439689097,0.07490568615847895,0.021233369345129666,0.11100553805871866
3.0700000000000003,497.38739947721984,2.5168250347690755,0.09577549287295178,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086570132090137,0.07512659007770348,0.021351960501555602,0.11132837002890816
3.08,497.3794278108318,2.5242584437797078,0.09631375004429538,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086556829510966,0.07534736088950753,0.02147076612240803,0.11165097751990248
3.09,497.3714593826583,2.5316875968766785,0.09685302496349428,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086543531948277,0.0755679987758571,0.021589785395877064,0.1119733608278099
3.1,497.3634941904508,2.5391124997870382,0.09739331415494037,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086530239398777,0.07578850391833276,0.021709017512424465,0.11229552024819309
3.11,497.3555322319637,2.5465331582258357,0.097934614152274,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908651695185917,0.0760088764981311,0.02182846166477387,0.1126174560760709
3.12,497.34757350519266,2.5539495763092743,0.09847692258246286,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086503669326568,0.07622911664894225,0.021948117289141526,0.11293916853377235
3.13,497.3396180078948,2.5613617597481895,0.09902023598410706,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086490391797679,0.07644922455178699,0.022067983579714408,0.11326065791612308
3.14,497.33166573765374,2.5687697154130453,0.0995645501046149,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086477119268924,0.07666920042209295,0.02218805955484765,0.11358192457067513
3.15,497.3237166922385,2.57617344894871,0.10010986152970627,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086463851737031,0.07688904443886443,0.02230834441965156,0.11390296878926097
3.16,497.31577086942093,2.583572965987572,0.1006561668546456,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086450589198735,0.07710875678070807,0.0224288373815603,0.1142237908631464
3.17,497.3078282669758,2.5909682721495733,0.10120346268420738,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086437331650771,0.07732833762583399,0.022549537650323605,0.11454439108303198
3.18,497.2998888826807,2.598359373042256,0.10175174563264207,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086424079089882,0.07754778715205722,0.022670444437998528,0.11486476973905481
3.19,497.29195271431627,2.605746274260799,0.10230101232364155,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086410831512814,0.07776710553679886,0.022791556958941188,0.1151849271207901
3.2,497.28401975966585,2.613128981388059,0.10285125939030511,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086397588916318,0.0779862929570874,0.02291287442979854,0.11550486351725277
3.21,497.27609001651575,2.6205074999946114,0.10340248347510482,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086384351297146,0.07820534958956006,0.02303439606950007,0.11582457921689908
3.22,497.2681634826551,2.627881835638789,0.10395468122985158,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086371118652059,0.07842427561046394,0.023156121099249628,0.11614407450762827
3.23,497.26024015587586,2.6352519938667243,0.10450784931566047,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086357890977819,0.0786430711956574,0.02327804874251708,0.11646334967678422
3.24,497.25232003397286,2.6426179802123877,0.10506198440291678,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908634466827119,0.07886173652061136,0.023400178225030186,0.11678240501115708
3.25,497.2444031147438,2.6499798001976287,0.10561708317124144,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086331450528947,0.07908027176041041,0.023522508774766242,0.11710124079698479
3.2600000000000002,497.23648939598917,2.6573374593322163,0.1061731423094569,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086318237747864,0.0792986770897543,0.023645039621943902,0.1174198573199549
3.27,497.2285788755122,2.6646909631138787,0.1067301585155527,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086305029924718,0.0795169526829591,0.023767769999014934,0.11773825486520606
3.2800000000000002,497.2206715511192,2.672040317028343,0.1072881284966513,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086291827056295,0.07973509871395844,0.02389069914065597,0.1180564337173296
3.29,497.212767420619,2.679385526549378,0.10784704896897362,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086278629139383,0.07995311535630492,0.024013826283760274,0.11837439416037153
3.3000000000000003,497.2048664818234,2.6867265971388306,0.10840691665780497,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086265436170772,0.08017100278317123,0.02413715066742954,0.11869213647783369
3.31,497.19696873254696,2.694063534246668,0.10896772829746043,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086252248147257,0.08038876116735161,0.024260671532965582,0.11900966095267565
3.3200000000000003,497.18907417060706,2.70139634331102,0.10952948063125088,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086239065065641,0.08060639068126288,0.024384388123862216,0.11932696786731646
3.33,497.18118279382384,2.708725029758214,0.11009217041144845,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086225886922726,0.08082389149694595,0.024508299685796917,0.11964405750363603
3.34,497.17329460002014,2.71604959900282,0.11065579439925238,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908621271371532,0.08104126378606694,0.0246324054666227,0.11996093014297696
3.35,497.1654095870217,2.7233700564476897,0.11122034936475468,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086199545440236,0.08125850771991858,0.024756704716359833,0.12027758606614614
3.36,497.157527752657,2.7306864074839945,0.11178583208690568,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086186382094289,0.08147562346942137,0.024881196687187614,0.12059402555341639
3.37,497.14964909475725,2.737998657491268,0.11235223935348,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.90861732236743,0.08169261120512486,0.02500588063343619,0.120910248884528
3.38,497.1417736111564,2.745306811837445,0.11291956796104201,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086160070177093,0.081909471097209,0.025130755811578316,0.12122625633869073
3.39,497.13390129969116,2.7526108758789034,0.1134878147149117,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086146921599496,0.08212620331548541,0.025255821480221152,0.12154204819458497
3.4,497.126032158201,2.7599108549605016,0.11405697642913022,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086133777938342,0.08234280802939851,0.02538107690009802,0.12185762473036385
3.41,497.1181661845281,2.7672067544156222,0.11462704992642578,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086120639190468,0.08255928540802701,0.025506521334060252,0.12217298622365459
3.42,497.1103033765173,2.7744985795662083,0.11519803203817908,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086107505352712,0.08277563562008501,0.025632154047068905,0.12248813295156026
3.43,497.10244373201635,2.7817863357228068,0.11576991960438933,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9086094376421919,0.08299185883392332,0.025757974306186628,0.12280306519066146
