Time,PII,UTP,PIIUMP,PPi,GLN,PIIUMP2,PIIUMP3,UMP,GS,AMP,NH4,KG,NADPH,GLU,NADP,AZGLU,ATP,ADP,AZglu,AZGLN,AZgln,P_i,UT,kcatut,Kglnut,Kutipii,Kutpii,Kutpiiump,Kututp,Kutippi,UR,kcatur,Kurpiiump,Kurump,Kglnur,a1,b1,c1,d1,Vad,Kadpiikg,Kadgln,Kadgs,e1,f1,g1,h1,i1,j1,k1,l1,m1,n1,o1,Vdead,Kdeadpiikg,Kdeadgln,Kdeadpiiu,Kdeadgsa,Vgdh,Kgdhkg,Kgdhnh,Kgdhglu,Kgdhnadph,Kgdhnadp,Keqgdh,Kgdhazglu,Vgog,Kgoggln,Kgogkg,Kgognadph,Kgogglu,Kgognadp,Kgogaz,Vgs,aamp,bamp,camp,damp,n1amp,n2amp,Kgseq,Kgsatp,Kgsglu,Kgsnh,Kgsadp,Kgspi,Kgsgln,Keq,Vgludem,Kgludemglu,Kgludemeq,Kgludemazglu,Vglndem,Kglndemgln,Kglndemeq,Kglndemazgln,Vazglndem,Kazglndemazgln,Kazglndemeq,Kazglndemazinter,Vazgludem,Kazgludemazglu,Kazgludemeq,Kazgludemazinter,Vadp,Kadp,ATPtot,GStot,PIItot,Kd1,Kd2,Kd3,Kd1piiump,Kd2piiump,Kd3piiump,vAPP_GS,nAMP,PIIKG1,PIIUMP3KG3,compartment,vut1,vur1,vut2,vur2,vut3,vur3,vad,vdead,vgdh,vgog,vgs,vgludem,vazgludem,vglndem,vazglndem,vatpase
4.92,1.8532846030128907e-05,0.5,9.39106851280951e-05,0.05,0.5975178198168637,0.0004758709550102089,0.002411685518655648,0.01,0.012546416762611373,0.0014535832373886264,0.05,0.2,0.15,4.028624740606386,0.05,0.7432165442978985,5.158487574023169,0.21151242597682052,0.1,0.5293211538639955,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.412033505022,1.2459284891902511,6.316021998276811e-06,0.0004815846277502698,1.0,5.24986615812832e-05,5.248927777618621e-05,0.00026602418589089297,0.0002659774306734049,0.0013480168228252008,0.0013479576996468002,0.020157996224611473,0.020159718787624417,2.7282633889000105,23.604725206761806,29.727234540037344,20.21041643205579,20.21044412711082,6.122030804483574,6.121721840634173,29.727158409979918
4.93,1.8532754772269012e-05,0.5,9.391032513481343e-05,0.05,0.5975225470483022,0.00047587086903853995,0.0024116860558784587,0.01,0.012546433408029788,0.0014535665919702108,0.05,0.2,0.15,4.028625536645915,0.05,0.7432163093233229,5.158486825034389,0.21151317496559965,0.1,0.5293242185283507,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4137784275951,1.2459142216887522,6.315990897459933e-06,0.0004815847350272117,1.0,5.249804527564623e-05,5.24891192054461e-05,0.00026602135307780193,0.000265977598687959,0.0013480073920542005,0.0013479590949279918,0.020158066078236656,0.02015968279076747,2.728263219162026,23.604782143117017,29.727304636936235,20.21042292949875,20.210442042028575,6.12205303334809,6.121746435365416,29.727232384112344
4.94,1.8532668053463617e-05,0.5,9.390999023291758e-05,0.05,0.5975271817339849,0.0004758708594078871,0.0024116864871298127,0.01,0.012546449008054452,0.001453550991945547,0.05,0.2,0.15,4.028626693954576,0.05,0.7432161581546597,5.158486115169843,0.21151388483014577,0.1,0.5293272576602703,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4154137734142,1.2459008502390403,6.315961343559704e-06,0.00048158482114292673,1.0,5.249744634012652e-05,5.248897385068368e-05,0.00026601861420234147,0.00026597780527728786,0.0013479982933124676,0.0013479604102294147,0.020158133070635735,0.0201596458088772,2.7282629723913394,23.60483642612625,29.727370909651228,20.21042980114081,20.210440700610235,6.122074579785802,6.121770825106114,29.727302493982794
4.95,1.8532585815000863e-05,0.5,9.390967985518422e-05,0.05,0.5975317202710512,0.00047587092269317006,0.002411686816460726,0.01,0.012546463583401805,0.0014535364165981942,0.05,0.2,0.15,4.028628194226951,0.05,0.7432160872590063,5.158485443851752,0.21151455614823736,0.1,0.5293302672962306,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.41694171209133,1.2458883570841663,6.315933316567033e-06,0.000481584886906354,1.0,5.249686499738139e-05,5.248884136116752e-05,0.00026601596962871974,0.0002659780483561656,0.001347989526889532,0.0013479616469487736,0.020158197218105012,0.02015960794840121,2.728262652491205,23.60488808452623,29.72743341689813,20.210437018374247,20.210440071506643,6.122095438535699,6.121794978050395,29.7273687966786
4.96,1.8532507989300095e-05,0.5,9.390939340768354e-05,0.05,0.5975361596696662,0.00047587105555006547,0.002411687047877032,0.01,0.012546477155998235,0.0014535228440017644,0.05,0.2,0.15,4.028630019763761,0.05,0.7432160931803025,5.158484810433567,0.21151518956642215,0.1,0.5293332439136823,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.418364540268,1.2458767234300836,6.315906793450331e-06,0.0004815849331174105,1.0,5.2496301395532115e-05,5.248872137679707e-05,0.0002660134193951337,0.0002659783259126669,0.0013479810920351153,0.0013479628066013112,0.02015825854436141,0.020159569309560574,2.7282622632356395,23.604937152359213,29.7274922230372,20.210444554081157,20.210440124050184,6.122115606907446,6.121818865931701,29.727431356077403
4.97,1.85324345002105e-05,0.5,9.390913027224302e-05,0.05,0.597540497560082,0.00047587125472769954,0.0024116871853239277,0.01,0.012546489748882263,0.0014535102511177363,0.05,0.2,0.15,4.028632153538204,0.05,0.743216172552764,5.158484214202749,0.21151578579723965,0.1,0.529336184441431,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4196846713557,1.2458659295294883,6.315881748257286e-06,0.0004815849605639045,1.0,5.249575560805596e-05,5.248861352954694e-05,0.00026601096321591015,0.0002659786360156034,0.0013479729869705197,0.001347963890812903,0.02015831708040894,0.02015952998604306,2.7282618082552665,23.604983668790123,29.72754739774602,20.210452382728636,20.21044082837404,6.122135084772858,6.121842464106012,29.727490242572806
4.98,1.8532365301581503e-05,0.5,9.390888989314308e-05,0.05,0.5975447289260837,0.0004758715163929577,0.0024116872332363985,0.01,0.012546501383129025,0.0014534986168709743,0.05,0.2,0.15,4.028634574668629,0.05,0.7432163213857905,5.158483654656611,0.21151634534337777,0.1,0.5293390838468044,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4209043131157,1.245855957317978,6.315858165259709e-06,0.00048158497013144937,1.0,5.2495228014410824e-05,5.24885174622182e-05,0.0002660086021021857,0.00026597897628633145,0.001347965213942763,0.001347964900864836,0.020158372829949846,0.02015949010163067,2.728261292002679,23.605027655701623,29.727599000816763,20.210460471148824,20.21044214906672,6.122153861321729,6.121865732188547,29.727545505830932
4.99,1.853230051395643e-05,0.5,9.390867207977054e-05,0.05,0.5975488344453741,0.0004758718336898824,0.0024116871985404714,0.01,0.012546512067140357,0.0014534879328596414,0.05,0.2,0.15,4.028637242113679,0.05,0.7432165324810341,5.15848313247826,0.21151686752172957,0.1,0.5293419265100584,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4220243448952,1.2458467995939781,6.315836085538953e-06,0.00048158496320308946,1.0,5.2494720656761035e-05,5.248843289156542e-05,0.0002660063441320968,0.00026597934199729985,0.0013479577972070086,0.0013479658360892482,0.020158425646457107,0.020159449941515035,2.7282607232290825,23.605069038318998,29.72764702881405,20.210468745436362,20.21044402225212,6.122171867884477,6.121888544832891,29.727597078402344
5.0,1.853223990793284e-05,0.5,9.390847587136085e-05,0.05,0.5975528247134317,0.00047587220605037046,0.002411687082994417,0.01,0.012546521836766921,0.0014534781632330777,0.05,0.2,0.15,4.028640156785628,0.05,0.7432168052860799,5.158482645851067,0.21151735414892184,0.1,0.5293447189651626,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.42304852372104,1.2458384256283523,6.315815430914314e-06,0.00048158494012993036,1.0,5.24942320973196e-05,5.248835937597718e-05,0.00026600418259136534,0.0002659797333142358,0.001347950714925645,0.001347966699917634,0.02015847569843,0.02015940945312067,2.7282601017399934,23.605107945176794,29.727691615672747,20.21047721686355,20.21044644302766,6.12218915669698,6.1219109544790085,29.727645139720778
5.01,1.853218340131707e-05,0.5,9.390830063298461e-05,0.05,0.5975566977515354,0.0004758726302700748,0.0024116868905197045,0.01,0.012546530716552937,0.001453469283447062,0.05,0.2,0.15,4.028643301980185,0.05,0.7432171364499152,5.1584821940064725,0.21151780599351697,0.1,0.5293474584513055,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4239794214972,1.2458308143831962,6.31579617337407e-06,0.0004815849016950424,1.0,5.2493762361058004e-05,5.2488296541598314e-05,0.0002660021169879175,0.0002659801483498766,0.0013479439646465828,0.0013479674940536748,0.02015852302195143,0.02015936872529535,2.728259431097277,23.60514441944277,29.727732839252177,20.210485861043395,20.210449381656876,6.122205729062628,6.121932938975209,29.72768976570689
5.0200000000000005,1.853213090760911e-05,0.5,9.390814572388662e-05,0.05,0.5975604519993575,0.0004758731032517236,0.0024116866249408618,0.01,0.012546538731450112,0.0014534612685498873,0.05,0.2,0.15,4.0286466616647125,0.05,0.7432175227262339,5.158481776143577,0.21151822385641242,0.1,0.5293501425354983,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4248196529879,1.245823944471332,6.3157782834388866e-06,0.00048158484866213776,1.0,5.2493311425311754e-05,5.248824401512584e-05,0.00026600014663362404,0.00026598058529610875,0.0013479375433110966,0.0013479682202447406,0.020158567657228912,0.02015932784149152,2.7282587147195785,23.60517850688469,29.727770780015607,20.210494654975516,20.21045280933228,6.122221587846383,6.121954478800783,29.727731035473486
5.03,1.85320823364309e-05,0.5,9.39080105002352e-05,0.05,0.5975640863109289,0.00047587362201547876,0.0024116862899719363,0.01,0.01254654590670973,0.0014534540932902675,0.05,0.2,0.15,4.028650220529015,0.05,0.7432179609844028,5.158481391432852,0.21151860856713767,0.1,0.5293527691147405,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.42557186449596,1.2458177942488007,6.3157617303077834e-06,0.0004815847817728672,1.0,5.249287922095986e-05,5.248820142531231e-05,0.00026599827065191265,0.0002659810424295894,0.0013479314472822559,0.0013479688802734682,0.020158609648344174,0.020159286879584463,2.7282579558715008,23.605210255612203,29.72780552065267,20.21050357710974,20.2104566982728,6.122236737421434,6.121975557083329,29.727769030959806
5.04,1.853203759395469e-05,0.5,9.390789431787149e-05,0.05,0.5975675999506052,0.0004758741837092956,0.0024116858892029593,0.01,0.012546552267774755,0.0014534477322252445,0.05,0.2,0.15,4.028653964036114,0.05,0.7432184482204268,5.158481039019838,0.21151896098015116,0.1,0.5293553364181878,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.42623872254245,1.2458123419073526,6.315746482004122e-06,0.00048158470174411666,1.0,5.2492465633603816e-05,5.2488168404469524e-05,0.00026599648798537943,0.0002659815181173697,0.0013479256723733443,0.0013479694759493458,0.020158649043002647,0.020159245911690382,2.72825715765277,23.60523971581872,29.72783714570151,20.2105126074097,20.210461021821015,6.122251183615873,6.121996159616101,29.727803836565894
5.05,1.8531996583331347e-05,0.5,9.390779653505868e-05,0.05,0.5975709925890311,0.0004758747856192818,0.0024116854260864094,0.01,0.012546557840171904,0.001453442159828095,0.05,0.2,0.15,4.028657878473027,0.05,0.7432189815679141,5.158480718028852,0.21151928197113726,0.1,0.5293578430093175,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.4268229025454,1.2458075655669385,6.315732505521568e-06,0.0004815846092653049,1.0,5.2492070504746584e-05,5.2488144589971855e-05,0.0002659947974033986,0.0002659820108225172,0.0013479202138762813,0.0013479700091002913,0.02015868589228308,0.02015920500398443,2.728256322987415,23.605266939523418,29.727865741170994,20.210521727416445,20.210465754540547,6.122264933659375,6.122016274875338,29.727835538786923
5.0600000000000005,1.8531959205118697e-05,0.5,9.390771651523126e-05,0.05,0.5975742642991069,0.00047587542518005653,0.0024116849039236745,0.01,0.01254656264940376,0.0014534373505962384,0.05,0.2,0.15,4.028661951001545,0.05,0.7432195583090417,5.158480427566686,0.21151957243330316,0.1,0.5293602877880965,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.42732707749803,1.2458034433682044,6.315719766970082e-06,0.0004815845049956792,1.0,5.249169363297091e-05,5.248812962576003e-05,0.0002659931975097303,0.00026598251910973925,0.0013479150665900305,0.0013479704815642403,0.020158720250386945,0.0201591642165187,2.728255454612934,23.60529198031316,29.72789139416294,20.210530920312053,20.21047087231332,6.122277996129869,6.122035894037606,29.727864225847515
5.07,1.8531925357709853e-05,0.5,9.390765362974432e-05,0.05,0.597577415551953,0.0004758760999851098,0.002411684325851517,0.01,0.012546566720840856,0.001453433279159142,0.05,0.2,0.15,4.028666169709014,0.05,0.7432201758855209,5.158480166726314,0.21151983327367585,0.1,0.5293626699931469,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.42775390664866,1.2457999535649789,6.31570823172188e-06,0.0004815843895616134,1.0,5.249133477511742e-05,5.24881231638446e-05,0.00026599168675012615,0.00026598304165100536,0.001347910224849004,0.0013479708951807253,0.02015875217438805,0.020159123603040233,2.72825455506947,23.605314893084522,29.72791419249428,20.210540170983208,20.210476352436928,6.122290380900247,6.12205501099714,29.727889987336138
5.08,1.8531894955853365e-05,0.5,9.390760688132497e-05,0.05,0.5975804396555616,0.0004758768034845501,0.0024116836995023527,0.01,0.012546570092081618,0.0014534299079183796,0.05,0.2,0.15,4.028670498677187,0.05,0.7432208274371872,5.1584799347120045,0.21152006528798536,0.1,0.5293649818685273,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,410.42810733124946,1.2457970639300397,6.315697870723141e-06,0.0004815842644872093,1.0,5.249099441553877e-05,5.2488124584384546e-05,0.0002659902659780241,0.000265983574468907,0.0013479056887435127,0.001347971252611936,0.020158781682766597,0.02015908333928341,2.728253632015807,23.605335737256645,29.727934248533163,20.210549422326544,20.21048213403594,6.122302081014331,6.122073563517682,29.727912901848146
