CO2,NADP,NADPH,O2,PGA,RuBP,starch,Time
24.5,0.37975401699955114,0.12024598300044888,21000.0,4.303571991229845,2.0,0.5,2.22
24.5,0.37975499039941174,0.12024500960058823,21000.0,4.311154927398648,2.0,0.5,2.23
24.5,0.37975593227510923,0.12024406772489077,21000.0,4.318727024268183,2.0,0.5,2.24
24.5,0.37975684430219236,0.12024315569780765,21000.0,4.3262882953858846,2.0,0.5,2.25
24.5,0.37975772813777403,0.12024227186222597,21000.0,4.333838754309298,2.0,0.5,2.2600000000000002
24.5,0.3797585763685166,0.1202414236314834,21000.0,4.341378424184674,2.0,0.5,2.27
24.5,0.37975939500844386,0.12024060499155613,21000.0,4.348907313940388,2.0,0.5,2.2800000000000002
24.5,0.37976018595800765,0.12023981404199234,21000.0,4.356425436848274,2.0,0.5,2.29
24.5,0.3797609500950915,0.1202390499049085,21000.0,4.363932807252806,2.0,0.5,2.3000000000000003
24.5,0.37976168822661394,0.12023831177338604,21000.0,4.371429439564127,2.0,0.5,2.31
24.5,0.37976240108884873,0.12023759891115128,21000.0,4.378915348257714,2.0,0.5,2.32
24.5,0.37976308934774444,0.12023691065225554,21000.0,4.386390547874025,2.0,0.5,2.33
24.5,0.37976375359924497,0.12023624640075502,21000.0,4.393855053018162,2.0,0.5,2.34
24.5,0.3797643943696092,0.12023560563039082,21000.0,4.401308878359524,2.0,0.5,2.35
24.5,0.379765012115731,0.12023498788426898,21000.0,4.408752038631467,2.0,0.5,2.36
24.5,0.37976560722545954,0.12023439277454046,21000.0,4.416184548630957,2.0,0.5,2.37
24.5,0.3797661829706537,0.12023381702934631,21000.0,4.423606418760541,2.0,0.5,2.38
24.5,0.3797667406576902,0.12023325934230975,21000.0,4.431017662349676,2.0,0.5,2.39
24.5,0.3797672788087176,0.12023272119128242,21000.0,4.4384182968909,2.0,0.5,2.4
24.5,0.3797677979418438,0.12023220205815624,21000.0,4.445808336823428,2.0,0.5,2.41
24.5,0.37976829854500266,0.12023170145499734,21000.0,4.453187796592102,2.0,0.5,2.42
24.5,0.3797687810777654,0.1202312189222346,21000.0,4.460556690644795,2.0,0.5,2.43
24.5,0.3797692459731522,0.1202307540268478,21000.0,4.467915033429815,2.0,0.5,2.44
24.5,0.37976969363944385,0.12023030636055616,21000.0,4.475262839393312,2.0,0.5,2.45
24.5,0.37977012446199343,0.1202298755380066,21000.0,4.482600122976681,2.0,0.5,2.46
24.5,0.3797705388050379,0.1202294611949621,21000.0,4.489926898613965,2.0,0.5,2.47
24.5,0.37977093701350995,0.12022906298649008,21000.0,4.4972431807292645,2.0,0.5,2.48
24.5,0.37977131999971947,0.12022868000028056,21000.0,4.504548983645729,2.0,0.5,2.49
24.5,0.37977169037925856,0.12022830962074142,21000.0,4.511844321411536,2.0,0.5,2.5
24.5,0.37977204679634324,0.12022795320365674,21000.0,4.51912920865534,2.0,0.5,2.5100000000000002
24.5,0.3797723897544338,0.12022761024556622,21000.0,4.5264036597026065,2.0,0.5,2.52
24.5,0.379772719767155,0.12022728023284504,21000.0,4.533667688852793,2.0,0.5,2.5300000000000002
24.5,0.37977303736092793,0.12022696263907207,21000.0,4.540921310376629,2.0,0.5,2.54
24.5,0.3797733430776018,0.12022665692239819,21000.0,4.548164538513399,2.0,0.5,2.5500000000000003
24.5,0.3797736374770855,0.12022636252291449,21000.0,4.555397387468216,2.0,0.5,2.56
24.5,0.3797739211399794,0.12022607886002064,21000.0,4.562619871409313,2.0,0.5,2.57
24.5,0.379774194670207,0.120225805329793,21000.0,4.569832004465315,2.0,0.5,2.58
24.5,0.3797744586976469,0.12022554130235308,21000.0,4.577033800722523,2.0,0.5,2.59
24.5,0.37977471388076434,0.12022528611923565,21000.0,4.584225274222195,2.0,0.5,2.6
24.5,0.37977495669067673,0.12022504330932328,21000.0,4.591406443665999,2.0,0.5,2.61
24.5,0.3797751897400885,0.12022481025991147,21000.0,4.59857732088852,2.0,0.5,2.62
24.5,0.3797754140052368,0.12022458599476323,21000.0,4.605737919538248,2.0,0.5,2.63
24.5,0.3797756299305792,0.12022437006942081,21000.0,4.612888253844907,2.0,0.5,2.64
24.5,0.3797758379701501,0.12022416202984992,21000.0,4.620028338015481,2.0,0.5,2.65
24.5,0.3797760385889329,0.12022396141106713,21000.0,4.627158186232901,2.0,0.5,2.66
24.5,0.3797762322642327,0.1202237677357673,21000.0,4.634277812654731,2.0,0.5,2.67
24.5,0.379776419487049,0.12022358051295101,21000.0,4.641387231411857,2.0,0.5,2.68
24.5,0.37977660076344805,0.12022339923655195,21000.0,4.648486456607165,2.0,0.5,2.69
24.5,0.3797767766159357,0.12022322338406434,21000.0,4.655575502314235,2.0,0.5,2.7
24.5,0.37977694758482966,0.12022305241517035,21000.0,4.662654382576025,2.0,0.5,2.71
24.5,0.3797771115401283,0.12022288845987171,21000.0,4.669723113433973,2.0,0.5,2.72
24.5,0.37977726786047866,0.12022273213952135,21000.0,4.676781709772843,2.0,0.5,2.73
24.5,0.3797774188101298,0.12022258118987024,21000.0,4.683830184280929,2.0,0.5,2.74
24.5,0.37977756463094914,0.12022243536905089,21000.0,4.690868551155014,2.0,0.5,2.75
24.5,0.3797777055541022,0.12022229444589783,21000.0,4.6978968245814,2.0,0.5,2.7600000000000002
24.5,0.37977784180002155,0.12022215819997843,21000.0,4.704915018735644,2.0,0.5,2.77
24.5,0.37977797357837617,0.12022202642162386,21000.0,4.7119231477823105,2.0,0.5,2.7800000000000002
24.5,0.3797781010880403,0.12022189891195974,21000.0,4.718921225874711,2.0,0.5,2.79
24.5,0.37977822451706283,0.12022177548293715,21000.0,4.725909267154655,2.0,0.5,2.8000000000000003
24.5,0.37977834404263655,0.12022165595736344,21000.0,4.732887285752192,2.0,0.5,2.81
24.5,0.37977845983106706,0.12022154016893297,21000.0,4.7398552957853575,2.0,0.5,2.82
24.5,0.37977857195294207,0.12022142804705793,21000.0,4.74681331148018,2.0,0.5,2.83
24.5,0.3797786801627374,0.12022131983726261,21000.0,4.753761347482937,2.0,0.5,2.84
24.5,0.3797787848690495,0.12022121513095053,21000.0,4.760699417483906,2.0,0.5,2.85
24.5,0.37977888615909305,0.12022111384090693,21000.0,4.767627535600487,2.0,0.5,2.86
24.5,0.3797789841057334,0.12022101589426656,21000.0,4.774545715941487,2.0,0.5,2.87
24.5,0.37977907876732253,0.12022092123267748,21000.0,4.7814539726070535,2.0,0.5,2.88
24.5,0.37977917018753504,0.12022082981246496,21000.0,4.788352319688603,2.0,0.5,2.89
24.5,0.37977925839520466,0.12022074160479534,21000.0,4.795240771268762,2.0,0.5,2.9
