A,Ap,B,Bp,M,MYp,MYpYp,MYpYpYp,MYpYpYpYp,T,TA,TW,TWA,Tasp,Tasp_A,Tasp_W,Tasp_WA,Tni,Tni_A,Tni_W,Tni_WA,W,WA,Y,Yp,Z,asp,ni,species_1,Time
3.0902468929758907e-06,4.514845620832933e-08,1.9171769403506105e-06,8.152305964939087e-08,6.1399791938221154e-09,9.655411369073705e-10,4.0670341880514617e-10,5.438438268859767e-10,1.9479324235793924e-09,3.126371236671528e-06,4.00643581558341e-07,7.260088956102722e-07,7.489762861598629e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8122300351322953e-06,7.187847830975697e-07,9.898701208659734e-06,8.845582190778696e-09,2e-05,0.0,0.0,0.1,1.48
3.090297414056072e-06,4.515055309319972e-08,1.9171268372567963e-06,8.157316274320528e-08,6.138811665518756e-09,9.65521461327634e-10,4.067641918281575e-10,5.440174588184457e-10,1.9488852225070075e-09,3.1263805460560975e-06,4.005868843439641e-07,7.260557926745097e-07,7.489767769254327e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8121790588187323e-06,7.187883715813256e-07,9.89869527266607e-06,8.847084222466786e-09,2e-05,0.0,0.0,0.1,1.49
3.0903467236653034e-06,4.515262152171708e-08,1.9170772153705255e-06,8.16227846294761e-08,6.137665556878334e-09,9.655020804921226e-10,4.0682381684270393e-10,5.441878846439341e-10,1.949820661142907e-09,3.126389804415368e-06,4.005314823371261e-07,7.261013848547563e-07,7.489773283927532e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8121294426693957e-06,7.187918440830947e-07,9.898689445341474e-06,8.84855864585058e-09,2e-05,0.0,0.0,0.1,1.5
3.0903948526813576e-06,4.51546618239335e-08,1.917028070230215e-06,8.167192976978625e-08,6.1365404342655264e-09,9.65482990633032e-10,4.068823182075756e-10,5.443551699763649e-10,1.9507390869175025e-09,3.1263990101797614e-06,4.004773463409492e-07,7.261457089987135e-07,7.489779344805792e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8120811518475323e-06,7.187952046731749e-07,9.89868372449373e-06,8.850006021627863e-09,2e-05,0.0,0.0,0.1,1.51
3.090441831156285e-06,4.515667432305864e-08,1.916979397414371e-06,8.17206025856301e-08,6.135435873739549e-09,9.654641880990738e-10,4.0693971971653755e-10,5.44519378934728e-10,1.951640839510114e-09,3.1264081618523736e-06,4.004244477791926e-07,7.261888008843262e-07,7.489785894841106e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8120341523742155e-06,7.187984572573476e-07,9.898678107979701e-06,8.851426897927689e-09,2e-05,0.0,0.0,0.1,1.52
3.0904876883391695e-06,4.515865933607363e-08,1.916931192541298e-06,8.176880745870317e-08,6.134351461058015e-09,9.654456691905295e-10,4.069960445790372e-10,5.446805741487432e-10,1.952526251023678e-09,3.1264172580074462e-06,4.003727586851968e-07,7.262306952520482e-07,7.489792880553114e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8119884111083973e-06,7.188016055842429e-07,9.898672593704658e-06,8.852821810457936e-09,2e-05,0.0,0.0,0.1,1.53
3.0905324526983823e-06,4.51606171742946e-08,1.916883451268799e-06,8.18165487312018e-08,6.133286791272923e-09,9.654274303244394e-10,4.070513154644533e-10,5.448388168166267e-10,1.9533956461215616e-09,3.126426297288815e-06,4.0032225169084795e-07,7.26271425836272e-07,7.489800251840676e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811943895727259e-06,7.188046532524017e-07,9.898667179620955e-06,8.854191282861082e-09,2e-05,0.0,0.0,0.1,1.54
3.0905761519431044e-06,4.516254814388249e-08,1.9168361692938724e-06,8.186383070612868e-08,6.132241468647743e-09,9.65409467760553e-10,4.0710555445584105e-10,5.449941667287405e-10,1.9542493424071265e-09,3.126435278408359e-06,4.002729000156836e-07,7.263110253956082e-07,7.489807961803515e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8119005747070687e-06,7.188076037169719e-07,9.898661863726963e-06,8.855535826556003e-09,2e-05,0.0,0.0,0.1,1.55
3.0906188130442618e-06,4.516445254630688e-08,1.9167893423523963e-06,8.191065764760452e-08,6.13121510631666e-09,9.653917779955896e-10,4.0715878315873983e-10,5.451466823060054e-10,1.9550876502230085e-09,3.126444200144446e-06,4.002246774560896e-07,7.26349525742228e-07,7.489815966572391e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8118584173044367e-06,7.188104602960965e-07,9.89865664406599e-06,8.856855941892031e-09,2e-05,0.0,0.0,0.1,1.56
3.0906604622549225e-06,4.516633067876741e-08,1.916742966218815e-06,8.195703378118589e-08,6.130207326186771e-09,9.653743572619597e-10,4.072110225878141e-10,5.452964206350959e-10,1.955910873328362e-09,3.1264530613403687e-06,4.001775583745734e-07,7.263869577703457e-07,7.489824225147151e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811817393537924e-06,7.188132261770158e-07,9.898651518725204e-06,8.858152117142495e-09,2e-05,0.0,0.0,0.1,1.57
3.090701125130069e-06,4.5168182834573605e-08,1.916697036705814e-06,8.20029632941866e-08,6.129217758616545e-09,9.653572021425812e-10,4.072622933404941e-10,5.454434374947023e-10,1.95671930840568e-09,3.1264618609027916e-06,4.0013151768916996e-07,7.264233514837298e-07,7.489832699243118e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8117774741700894e-06,7.188159044218695e-07,9.898646485834595e-06,8.859424830476993e-09,2e-05,0.0,0.0,0.1,1.58
3.090740826545834e-06,4.5170009303487835e-08,1.9166515496639977e-06,8.204845033600283e-08,6.128246042319056e-09,9.653403088532533e-10,4.073126154184973e-10,5.455877873992089e-10,1.9575132460099876e-09,3.126470597800194e-06,4.000865308629533e-07,7.264587360223676e-07,7.489841353144885e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8117386306899145e-06,7.188184979732301e-07,9.898641543565943e-06,8.860674548130187e-09,2e-05,0.0,0.0,0.1,1.59
3.090779590718203e-06,4.517181037203393e-08,1.9166065009815594e-06,8.20934990184414e-08,6.127291824055147e-09,9.653236740696407e-10,4.0736200846443477e-10,5.457295236141035e-10,1.9582929697966766e-09,3.126479271061323e-06,4.000425738936563e-07,7.264931396883053e-07,7.489850153567193e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8117008352955945e-06,7.188210096593817e-07,9.898636690131809e-06,8.861901727162992e-09,2e-05,0.0,0.0,0.1,1.6
3.0908174412211787e-06,4.5173586323773505e-08,1.9165618865839513e-06,8.213811341605e-08,6.126354758538889e-09,9.653072940013648e-10,4.0741049152015945e-10,5.458686982073728e-10,1.959058757732217e-09,3.126487879773651e-06,3.999996233034181e-07,7.265265899706566e-07,7.489859069522783e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81166406087772e-06,7.188234421993457e-07,9.898631923784568e-06,8.863106812838206e-09,2e-05,0.0,0.0,0.1,1.61
3.090854401004441e-06,4.517533743955291e-08,1.9165177024335524e-06,8.218229756644894e-08,6.1254345081448875e-09,9.652911654219843e-10,4.074580833240542e-10,5.460053620548191e-10,1.9598108810542577e-09,3.126496423081846e-06,3.9995765612865193e-07,7.265591135698325e-07,7.489868072196735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81162828100282e-06,7.188257982076748e-07,9.898627242815414e-06,8.864290242133704e-09,2e-05,0.0,0.0,0.1,1.62
3.090890492410514e-06,4.5177063997723e-08,1.9164739445293373e-06,8.222605547066414e-08,6.124530742816834e-09,9.652752845432112e-10,4.075048020082697e-10,5.461395648984146e-10,1.9605496057332733e-09,3.126504900186251e-06,3.9991664991003607e-07,7.265907364210171e-07,7.489877134826996e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811593469897263e-06,7.188280801990216e-07,9.898622645553452e-06,8.865452440358702e-09,2e-05,0.0,0.0,0.1,1.6300000000000001
3.0909257371914434e-06,4.517876627433373e-08,1.9164306089065413e-06,8.226939109346053e-08,6.123643139787843e-09,9.652596482400127e-10,4.0755066545483045e-10,5.462713553423329e-10,1.961275191174984e-09,3.1265133103413774e-06,3.9987658268263544e-07,7.266214837169042e-07,7.48988623259087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811559602431516e-06,7.188302905924948e-07,9.898618130364733e-06,8.866593825387479e-09,2e-05,0.0,0.0,0.1,1.6400000000000001
3.0909601565250105e-06,4.518044454330572e-08,1.9163876916363266e-06,8.231230836367543e-08,6.1227713834932175e-09,9.65244252733382e-10,4.0759569093379897e-10,5.464007809174503e-10,1.961987891922154e-09,3.126521652854411e-06,3.998374329661523e-07,7.266513799297258e-07,7.489895342497154e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81152665410475e-06,7.188324317158105e-07,9.898613695651406e-06,8.867714803549653e-09,2e-05,0.0,0.0,0.1,1.6500000000000001
3.0909937710304907e-06,4.5182099076580575e-08,1.9163451888254508e-06,8.235481117455172e-08,6.121915165302612e-09,9.652290950025692e-10,4.076398955163143e-10,5.465278880689273e-10,1.96268795610958e-09,3.1265299270837354e-06,3.997991797553089e-07,7.266804488325973e-07,7.489904443283628e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81149460102979e-06,7.188345058092518e-07,9.898609339850764e-06,8.868815774552458e-09,2e-05,0.0,0.0,0.1,1.6600000000000001
3.0910266007839663e-06,4.518373014425173e-08,1.9163030966159323e-06,8.239690338407013e-08,6.121074183437957e-09,9.652141712841586e-10,4.0768329565551756e-10,5.466527222260885e-10,1.963375627396281e-09,3.126538132437473e-06,3.997618025103642e-07,7.267087135201967e-07,7.489913515319704e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8114634199183926e-06,7.188365150294419e-07,9.898605061434464e-06,8.869897126676242e-09,2e-05,0.0,0.0,0.1,1.67
3.0910586653332137e-06,4.518533801467746e-08,1.916261411184722e-06,8.243858881528042e-08,6.120248142716231e-09,9.65199478663629e-10,4.0772590765470606e-10,5.467753277823961e-10,1.9640511431830396e-09,3.126546268372041e-06,3.9972528114776503e-07,7.267361964288039e-07,7.489922540513944e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8114330880668593e-06,7.18838461452944e-07,9.89860085890759e-06,8.870959242354025e-09,2e-05,0.0,0.0,0.1,1.68
3.0910899837121685e-06,4.5186922954577585e-08,1.916220128743371e-06,8.247987125663121e-08,6.1194367544735e-09,9.651850133984024e-10,4.077677471928236e-10,5.468957481699251e-10,1.964714736765351e-09,3.1265543343907287e-06,3.996895960309344e-07,7.267629193557183e-07,7.48993150222623e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8114035833419687e-06,7.188403470796912e-07,9.89859673080794e-06,8.872002492703239e-09,2e-05,0.0,0.0,0.1,1.69
3.0911205744549865e-06,4.518848522911523e-08,1.916179245537704e-06,8.252075446229805e-08,6.118639736316994e-09,9.651707726813256e-10,4.0780882984603726e-10,5.470140258325778e-10,1.9653666353230676e-09,3.126562330042293e-06,3.9965472796119595e-07,7.267889034780783e-07,7.48994038518437e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8113748841672253e-06,7.188421738362601e-07,9.898592675705104e-06,8.87302724373283e-09,2e-05,0.0,0.0,0.1,1.7
3.0911504556097114e-06,4.5190025101965007e-08,1.9161387578474925e-06,8.256124215250955e-08,6.1178568120561976e-09,9.651567527951283e-10,4.078491705595243e-10,5.471302023043742e-10,1.966007062284778e-09,3.1265702549195764e-06,3.9962065816883657e-07,7.268141693710984e-07,7.489949175404928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8113469695094205e-06,7.188439435789892e-07,9.898588692199794e-06,8.87403385024143e-09,2e-05,0.0,0.0,0.1,1.71
3.091179644751555e-06,4.5191542835368885e-08,1.916098661986131e-06,8.260133801387136e-08,6.1170877114629086e-09,9.651429510405772e-10,4.07888784220832e-10,5.472443181767631e-10,1.9666362350989213e-09,3.126578108658143e-06,3.995873683043074e-07,7.268387370257465e-07,7.48995786011807e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8113198188654913e-06,7.188456580969565e-07,9.898584778922972e-06,8.875022662622872e-09,2e-05,0.0,0.0,0.1,1.72
3.0912081589958108e-06,4.519303869018082e-08,1.9160589543003144e-06,8.26410456996877e-08,6.1163321702102714e-09,9.65129363729495e-10,4.0792768507960417e-10,5.473564131799531e-10,1.967254367800679e-09,3.1265858909349403e-06,3.99554840429563e-07,7.268626258658766e-07,7.489966427696241e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8112934122496845e-06,7.188473191148163e-07,9.89858093453521e-06,8.875994020159997e-09,2e-05,0.0,0.0,0.1,1.73
3.0912360150103986e-06,4.519451292590122e-08,1.916019631169722e-06,8.268036883028032e-08,6.115589929639461e-09,9.651159882705612e-10,4.0796588737115584e-10,5.474665261451779e-10,1.9678616685736462e-09,3.126593601466979e-06,3.995230570095395e-07,7.268858547648367e-07,7.48997486758649e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811267730181009e-06,7.188489282955069e-07,9.898577157725857e-06,8.876948258400299e-09,2e-05,0.0,0.0,0.1,1.74
3.091263229028063e-06,4.519596580070234e-08,1.9159806890066976e-06,8.271931099330482e-08,6.114860736718227e-09,9.651028210847736e-10,4.080034047088034e-10,5.475746950840055e-10,1.968458342404192e-09,3.1266012400100387e-06,3.994920009037711e-07,7.269084420615681e-07,7.489983170246265e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811242753670975e-06,7.188504872428323e-07,9.89857344721248e-06,8.877885702149315e-09,2e-05,0.0,0.0,0.1,1.75
3.0912898168582268e-06,4.519739757144533e-08,1.9159421242559387e-06,8.2757875744064e-08,6.114144343762638e-09,9.650898593810228e-10,4.080402506169838e-10,5.476809571700452e-10,1.9690445890693122e-09,3.1266088063573956e-06,3.994616553581457e-07,7.269304055762119e-07,7.48999132708251e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811218464211613e-06,7.188519975039262e-07,9.898569801739877e-06,8.8788066717205e-09,2e-05,0.0,0.0,0.1,1.76
3.091315793898517e-06,4.519880849369004e-08,1.9159039333941845e-06,8.279606660581837e-08,6.1134405084927755e-09,9.65077100074842e-10,4.0807643822444013e-10,5.477853487665875e-10,1.969620604441358e-09,3.1266163003385736e-06,3.9943200399679534e-07,7.269517626252446e-07,7.489999330393903e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811194843763765e-06,7.18853460571602e-07,9.898566220079818e-06,8.879711479593428e-09,2e-05,0.0,0.0,0.1,1.77
3.091341175145956e-06,4.5200198821698124e-08,1.9158661129299097e-06,8.283388707009329e-08,6.112748993701143e-09,9.650645401768716e-10,4.081119803751604e-10,5.478879054663328e-10,1.9701865802804947e-09,3.12662372181812e-06,3.9940303081413336e-07,7.269725300361364e-07,7.490007173316138e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811171874745657e-06,7.18854877886594e-07,9.898562701030047e-06,8.880600431503647e-09,2e-05,0.0,0.0,0.1,1.78
3.0913659752078556e-06,4.520156880843033e-08,1.9158286594030194e-06,8.287134059698336e-08,6.11206956730143e-09,9.65052176713923e-10,4.0814688962954156e-10,5.479886620841566e-10,1.9707427042709513e-09,3.1266310706944036e-06,3.993747201670149e-07,7.269927241615895e-07,7.490014849769962e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8111495400217173e-06,7.18856250839698e-07,9.898559243413804e-06,8.881473826884329e-09,2e-05,0.0,0.0,0.1,1.79
3.0913902083123983e-06,4.520291870553863e-08,1.915791569384549e-06,8.290843061545327e-08,6.111402002051689e-09,9.650400068044829e-10,4.081811782759791e-10,5.48087652699593e-10,1.9712891601682577e-09,3.126638346898435e-06,3.9934705676704424e-07,7.270123608933239e-07,7.490022354412013e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8111278228916627e-06,7.188575807738131e-07,9.89855584607916e-06,8.882331958709167e-09,2e-05,0.0,0.0,0.1,1.8
3.091413888318915e-06,4.520424876335379e-08,1.915754839476367e-06,8.294516052363527e-08,6.110746075576132e-09,9.650280275114855e-10,4.0821485831272233e-10,5.481849106562362e-10,1.971826127943426e-09,3.1266455503927185e-06,3.993200256730163e-07,7.270314556754487e-07,7.49002968258821e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8111067070798417e-06,7.188588689858896e-07,9.898552507898407e-06,8.883175113710969e-09,2e-05,0.0,0.0,0.1,1.81
3.0914370287278904e-06,4.520555923086894e-08,1.9157184663108785e-06,8.298153368912365e-08,6.110101570108936e-09,9.650162360598704e-10,4.082479415017323e-10,5.482804685958111e-10,1.972353783733652e-09,3.126652681170119e-06,3.992936122834881e-07,7.27050023517438e-07,7.490036830289589e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8110861767248153e-06,7.18860116728789e-07,9.898549227767479e-06,8.884003572732778e-09,2e-05,0.0,0.0,0.1,1.82
3.091459642690679e-06,4.520685035571976e-08,1.9156824465507364e-06,8.301755344926551e-08,6.109468272516504e-09,9.650046295501372e-10,4.082804393077922e-10,5.483743584625943e-10,1.972872300162974e-09,3.1266597392527616e-06,3.992678023294878e-07,7.270680790067066e-07,7.490043794110482e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8110662163691864e-06,7.188613252130598e-07,9.898546004605368e-06,8.88481761042221e-09,2e-05,0.0,0.0,0.1,1.83
3.0914817430189514e-06,4.520812238416165e-08,1.915646776888554e-06,8.305322311144823e-08,6.1088459740506775e-09,9.64993205312234e-10,4.0831236299367213e-10,5.484666115310393e-10,1.973381846112378e-09,3.126666724690946e-06,3.992425818673563e-07,7.270856363208083e-07,7.490050571208937e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811046810949667e-06,7.18862495608632e-07,9.898542837353571e-06,8.885617496082936e-09,2e-05,0.0,0.0,0.1,1.84
3.091503342193875e-06,4.5209375561044464e-08,1.9156114540466188e-06,8.308854595338355e-08,6.108234470374489e-09,9.64981960485078e-10,4.0834372351775863e-10,5.485572584144926e-10,1.9738825872081835e-09,3.126673637562094e-06,3.9921793727171804e-07,7.271027092392697e-07,7.490057159269225e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8110279457873746e-06,7.188636290464351e-07,9.898539724975539e-06,8.886403492861429e-09,2e-05,0.0,0.0,0.1,1.85
3.0915244523750443e-06,4.521061012978512e-08,1.915576474776614e-06,8.312352522338814e-08,6.107633561323529e-09,9.649708925018171e-10,4.08374531669246e-10,5.486463290868384e-10,1.9743746854185697e-09,3.1266804779697166e-06,3.9919385522858383e-07,7.271193111550658e-07,7.490063556466382e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8110096065783543e-06,7.188647266199436e-07,9.89853666645614e-06,8.88717585908071e-09,2e-05,0.0,0.0,0.1,1.86
3.0915450854091566e-06,4.5211826332338564e-08,1.915541835859341e-06,8.315816414066081e-08,6.107043050935364e-09,9.649599985404247e-10,4.08404797925674e-10,5.487338528952022e-10,1.9748582997033356e-09,3.1266872460424048e-06,3.9917032272858243e-07,7.271354550857521e-07,7.490069761432652e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8109917793843325e-06,7.188657893866522e-07,9.898533660801165e-06,8.887934846939554e-09,2e-05,0.0,0.0,0.1,1.87
3.0915652528384473e-06,4.521302440916726e-08,1.915507534104446e-06,8.31924658955562e-08,6.106462747218411e-09,9.649492761354229e-10,4.084345326268478e-10,5.488198585760035e-10,1.9753335854433144e-09,3.126693941932846e-06,3.9914732706031924e-07,7.271511536842643e-07,7.49007577322575e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810974450623677e-06,7.188668183694862e-07,9.898530707036796e-06,8.888680704309605e-09,2e-05,0.0,0.0,0.1,1.8800000000000001
3.091584965908891e-06,4.521420459920982e-08,1.9154735663501466e-06,8.322643364985511e-08,6.105892462185101e-09,9.64938722504331e-10,4.084637457935738e-10,5.489043742713506e-10,1.975800695245644e-09,3.126700565816863e-06,3.991248558038616e-07,7.271664192493937e-07,7.490081591298864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810957607062576e-06,7.188678145581463e-07,9.898527804209142e-06,8.889413672966067e-09,2e-05,0.0,0.0,0.1,1.8900000000000001
3.091604235578173e-06,4.521536713984869e-08,1.9154399294629702e-06,8.326007053703148e-08,6.105332011627604e-09,9.649283352810626e-10,4.0849244733905784e-10,5.489874275398935e-10,1.9762597782123823e-09,3.1267071178924758e-06,3.991028968243489e-07,7.271812637359506e-07,7.490087215472287e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810941235806427e-06,7.188687789103961e-07,9.898524951383738e-06,8.890133990829874e-09,2e-05,0.0,0.0,0.1,1.9000000000000001
3.091623072523438e-06,4.5216512266877546e-08,1.9154066203374857e-06,8.329337966251582e-08,6.104781215154888e-09,9.649181117229267e-10,4.0852064685009364e-10,5.490690453766026e-10,1.976710980895488e-09,3.1267135983789897e-06,3.990814382657262e-07,7.271956987646254e-07,7.49009264590663e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810925324291424e-06,7.188697123532906e-07,9.898522147645112e-06,8.890841889748525e-09,2e-05,0.0,0.0,0.1,1.9100000000000001
3.091641487148828e-06,4.521764021446828e-08,1.915373635896046e-06,8.332636410395548e-08,6.104239895974598e-09,9.64908049561127e-10,4.085483538347614e-10,5.491492542188161e-10,1.977154446410696e-09,3.126720007516101e-06,3.990604685445995e-07,7.272097356315546e-07,7.490097883077493e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8109098602763486e-06,7.188706157843502e-07,9.898519392096299e-06,8.891537598165768e-09,2e-05,0.0,0.0,0.1,1.92
3.0916594895928035e-06,4.521875121513806e-08,1.9153409730885297e-06,8.335902691147154e-08,6.1037078809341825e-09,9.648981460928654e-10,4.0857557746727327e-10,5.492280799690908e-10,1.9775903155365865e-09,3.1267263455630307e-06,3.9903997634421134e-07,7.272233853176043e-07,7.490102927751582e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810894831834556e-06,7.18871490072684e-07,9.89851668385844e-06,8.892221338470712e-09,2e-05,0.0,0.0,0.1,1.93
3.091677089735268e-06,4.521984549971652e-08,1.915308628892089e-06,8.339137110791235e-08,6.103185000308215e-09,9.648883991444838e-10,4.0860232687083e-10,5.493055479968408e-10,1.9780187256796287e-09,3.1267326127976782e-06,3.990199506085355e-07,7.272366584973775e-07,7.490107780964135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108802273461498e-06,7.18872336060062e-07,9.89851402207032e-06,8.892893330077883e-09,2e-05,0.0,0.0,0.1,1.94
3.0916942972044877e-06,4.5220923297313286e-08,1.9152766003108966e-06,8.342339968910394e-08,6.1026710878437904e-09,9.648788060530543e-10,4.086286108272755e-10,5.493816831639463e-10,1.978439812111932e-09,3.126738809515797e-06,3.990003805364885e-07,7.272495655479543e-07,7.490112443997647e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810866035490342e-06,7.188731545619413e-07,9.898511405887984e-06,8.893553786362101e-09,2e-05,0.0,0.0,0.1,1.95
3.091711121383826e-06,4.5221984835286024e-08,1.915244884375903e-06,8.345511562409714e-08,6.102165980552593e-09,9.648693647378472e-10,4.0865443809401277e-10,5.494565098223785e-10,1.9788537067931674e-09,3.1267449360301938e-06,3.989812555762572e-07,7.272621165573746e-07,7.490116918361789e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108522452380014e-06,7.188739463684469e-07,9.898508834484295e-06,8.894202918132287e-09,2e-05,0.0,0.0,0.1,1.96
3.091727571418288e-06,4.52230303392091e-08,1.9152134781445884e-06,8.348652185541159e-08,6.101669518760748e-09,9.648600725756616e-10,4.086798170795777e-10,5.495300518422524e-10,1.97926053974176e-09,3.126750992669947e-06,3.9896256541973967e-07,7.272743213328694e-07,7.490121205774481e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108388458443737e-06,7.1887471224531e-07,9.898506307048596e-06,8.894840930169143e-09,2e-05,0.0,0.0,0.1,1.97
3.091743656220881e-06,4.522406003284303e-08,1.9151823787007234e-06,8.351762129927661e-08,6.101181545904949e-09,9.64850927576447e-10,4.087047561935624e-10,5.496023326058304e-10,1.97966043771921e-09,3.126756979779649e-06,3.989442999970989e-07,7.272861894088498e-07,7.490125308144063e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108258268419797e-06,7.188754529347653e-07,9.89850382278626e-06,8.895468025076586e-09,2e-05,0.0,0.0,0.1,1.98
3.0917593844788047e-06,4.522507413810478e-08,1.915151583154131e-06,8.354841684586906e-08,6.100701908586984e-09,9.648419271564947e-10,4.08729263489174e-10,5.496733750377022e-10,1.980053525729644e-09,3.1267628977186675e-06,3.9892644947142696e-07,7.272977300546608e-07,7.490129227552489e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108131780336827e-06,7.188761691564094e-07,9.898501380918388e-06,8.896084399438759e-09,2e-05,0.0,0.0,0.1,1.99
3.091774764659464e-06,4.522607287503906e-08,1.915121088640452e-06,8.357891135954811e-08,6.100230456371545e-09,9.648330693664556e-10,4.0875334703039507e-10,5.497432015974015e-10,1.980439925634202e-09,3.126768746860428e-06,3.9890900423351804e-07,7.273089522821066e-07,7.490132966239514e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108008894859216e-06,7.188768616080218e-07,9.89849898068138e-06,8.896690247859036e-09,2e-05,0.0,0.0,0.1,2.0
3.0917898050163214e-06,4.5227056461790633e-08,1.9150908923209133e-06,8.360910767908713e-08,6.0997670418592675e-09,9.648243518529616e-10,4.087770145910859e-10,5.498118342998242e-10,1.98081975739686e-09,3.126774527591717e-06,3.9889195489674927e-07,7.273198648527564e-07,7.490136526587813e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8107889515221116e-06,7.188775309663522e-07,9.898496621326674e-06,8.897285759796835e-09,2e-05,0.0,0.0,0.1,2.0100000000000002
3.0918045135945802e-06,4.5228025114577794e-08,1.915060991382098e-06,8.363900861790253e-08,6.0993115204479616e-09,9.648157724656527e-10,4.088002738315729e-10,5.498792947346471e-10,1.9811931385201654e-09,3.1267802403120056e-06,3.9887529229206697e-07,7.273304762850334e-07,7.490139911108985e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810777354716198e-06,7.188781778878716e-07,9.898494302120236e-06,8.897871121342004e-09,2e-05,0.0,0.0,0.1,2.02
3.0918188982367202e-06,4.5228979047666975e-08,1.9150313830357205e-06,8.366861696428004e-08,6.0988637504600275e-09,9.648073290813268e-10,4.0882313226325035e-10,5.49945604049406e-10,1.9815601841459896e-09,3.12678588543279e-06,3.9885900746307446e-07,7.273407948611015e-07,7.49014312243039e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8107660898863666e-06,7.188788030094945e-07,9.898492022342454e-06,8.898446515197275e-09,2e-05,0.0,0.0,0.1,2.0300000000000002
