Time,asp,ni,T,Tasp,Tni,W,TW,Tasp_W,Tni_W,TA,Tasp_A,Tni_A,WA,TWA,Tasp_WA,Tni_WA,A,Ap,B,Bp,Z,Y,Yp,M,MYp,MYpYp,MYpYpYp,MYpYpYpYp,species_1,alpha,kappa,ka,Bias,parameter_1,parameter_2,parameter_3,cell,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,regulatory_r1,regulatory_r2,regulatory_r3,regulatory_r4,regulatory_r5,regulatory_r6,regulatory_r7,regulatory_r8,regulatory_r9,regulatory_r10,regulatory_r11,regulatory_r12,regulatory_r13,regulatory_r14,regulatory_r15,regulatory_r16,regulatory_r17,regulatory_r18,motor_r1,motor_r2,motor_r3,motor_r4,reaction_1,reaction_2,reaction_3
5.58,1e-07,0.0,2.9930839237606487e-06,1.3408501396869967e-07,0.0,2.810371268557389e-06,6.964461276778093e-07,3.119958917553557e-08,0.0,3.810737823401419e-07,1.7071450289948046e-08,0.0,7.189429018020533e-07,7.169231865968533e-07,3.211692619035997e-08,0.0,3.0936086498715154e-06,4.4063102909123925e-08,1.9126486663019446e-06,8.605133369805128e-08,2e-05,9.903880230178144e-06,7.467496510636634e-09,7.174420865182503e-09,9.524443876605223e-10,3.3868603960253086e-10,3.82337985900283e-10,1.1561107216541687e-09,0.1,0.14,2.25e-07,0.1,0.8123615806520411,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3489413722022305e-24,2.3383926801615863e-22,0.0,3.381645783050313e-23,1.2306358564651768e-22,0.0,3.8957929295991317e-25,1.0529170079997655e-22,1.188309013672883e-22,1.213323805142523e-22,2.329649635543849e-22,0.0,2.0405742595851857e-22,-4.067560656392439e-22,2.121711385311976e-22,2.0429422221946316e-22,-4.0684092477523916e-22,2.0278533989629057e-22,9.141421845541555e-24,-1.82219724264796e-23,9.152029957065685e-24,-1.8225773966591268e-23,9.084434604978187e-24,0.0,0.0,0.0,0.0,0.0,-3.4029315376597864e-24,-3.1690222753255994e-24,-2.8957797132274938e-24,-2.3462602933757675e-24,2.9660658401133254e-23,5.420748326506596e-23,5.580130338174875e-23
5.59,1e-07,0.0,2.99144012213369e-06,1.3572816490274283e-07,0.0,2.8103691036834138e-06,6.96062098835167e-07,3.15818560650659e-08,0.0,3.8086518422464155e-07,1.7280684355706635e-08,0.0,7.18945051933371e-07,7.165313010737285e-07,3.251058840925407e-08,0.0,3.09363031905842e-06,4.403687094487393e-08,1.9126665651470132e-06,8.603343485298264e-08,2e-05,9.903996313652041e-06,7.4343922546418265e-09,7.197909462545377e-09,9.513265103721753e-10,3.367888505061344e-10,3.785108244089709e-10,1.1394643521673502e-09,0.1,0.14,2.25e-07,0.1,0.8145977581884792,1e-07,0.9970089730807578,0.0003,1.41e-15,4.348971834369265e-24,2.337130835110207e-22,0.0,3.407920179956855e-23,1.229917641157902e-22,0.0,3.878522439246641e-25,1.0482493079044977e-22,1.1876126947283561e-22,1.2130714314270553e-22,2.304163447079829e-22,0.0,2.0394661680406232e-22,-4.06532730738068e-22,2.1217574920685344e-22,2.041852359638489e-22,-4.066194695366732e-22,2.0267499120116104e-22,9.253502949323631e-24,-1.844527693963102e-23,9.264329667586955e-24,-1.844921246531448e-23,9.19580654951226e-24,0.0,0.0,0.0,0.0,0.0,-3.3850474397104635e-24,-3.1420282484779988e-24,-2.8681812812995404e-24,-2.322282834268175e-24,2.9336226034128095e-23,5.361433888401565e-23,5.519098379434749e-23
5.6000000000000005,1e-07,0.0,2.9898142813713327e-06,1.3735333852182778e-07,0.0,2.8103669115746976e-06,6.956822411081626e-07,3.1959937777149956e-08,0.0,3.806588876893888e-07,1.748763104680314e-08,0.0,7.189472270546583e-07,7.161437350041101e-07,3.2899947481221595e-08,0.0,3.093651821444156e-06,4.4010750279657916e-08,1.9126847761634767e-06,8.601522383651904e-08,2e-05,9.904111426673363e-06,7.4014327246979895e-09,7.221211633326187e-09,9.50175029802241e-10,3.3488989076883454e-10,3.74707993847961e-10,1.123015452254784e-09,0.1,0.14,2.25e-07,0.1,0.8168119415362277,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349002062050109e-24,2.3358829351928563e-22,0.0,3.4334451457898577e-23,1.2292023967702627e-22,0.0,3.861327452474941e-25,1.0436020141824166e-22,1.1869195578688218e-22,1.2128146560949186e-22,2.278956063575808e-22,0.0,2.0383703310233684e-22,-4.0631186563948534e-22,2.121802466565742e-22,2.040773622899542e-22,-4.0640046195247007e-22,2.0256587311239415e-22,9.364359900643464e-24,-1.866613975280964e-23,9.375400772159874e-24,-1.8670209902672722e-23,9.305962298807424e-24,0.0,0.0,0.0,0.0,0.0,-3.3331505801622524e-24,-3.1146376330577296e-24,-2.8382597275377163e-24,-2.2953016183598975e-24,2.9015343388211384e-23,5.302768373046948e-23,5.458734068705707e-23
5.61,1e-07,0.0,2.9882062049243676e-06,1.3896073146722065e-07,0.0,2.8103646930701317e-06,6.953065095195659e-07,3.2333880114715126e-08,0.0,3.804548675370213e-07,1.7692315404657085e-08,0.0,7.189494262631385e-07,7.157604405619472e-07,3.328505047050145e-08,0.0,3.093673153483511e-06,4.398474627921892e-08,1.912703293949172e-06,8.599670605082403e-08,2e-05,9.904225529732304e-06,7.368629853305161e-09,7.2443188713568895e-09,9.489908905011741e-10,3.3299016133155295e-10,3.709311060513637e-10,1.106768970759028e-09,0.1,0.14,2.25e-07,0.1,0.8190033748358713,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349032050260968e-24,2.3346488222346142e-22,0.0,3.458239553576455e-23,1.228490268589175e-22,0.0,3.8442141944693026e-25,1.0389768093160279e-22,1.1862297441941065e-22,1.2125535553166189e-22,2.254024435255547e-22,0.0,2.037286607418992e-22,-4.0609344351041217e-22,2.121846311142831e-22,2.0397058902351135e-22,-4.0618387434589237e-22,2.0245797184234148e-22,9.47400605310506e-24,-1.8884587631533627e-23,9.485256504983524e-24,-1.8888792940130327e-23,9.414915159658836e-24,0.0,0.0,0.0,0.0,0.0,-3.328834871293803e-24,-3.0781701010273226e-24,-2.8022885188243716e-24,-2.2628616914856988e-24,2.869797160215351e-23,5.2447446880510467e-23,5.399030095582751e-23
5.62,1e-07,0.0,2.9866156984021165e-06,1.4055053822982375e-07,0.0,2.8103624490047585e-06,6.949348595784773e-07,3.2703728381236505e-08,0.0,3.8025309883846695e-07,1.7894762195854796e-08,0.0,7.189516486615069e-07,7.153813704491254e-07,3.3665943924895336e-08,0.0,3.093694311929531e-06,4.395886400061514e-08,1.9127221130590856e-06,8.597788694091031e-08,2e-05,9.904338585718396e-06,7.335995030467973e-09,7.267223162542362e-09,9.477750406653339e-10,3.310906377557434e-10,3.6718170122306635e-10,1.0907294578135024e-09,0.1,0.14,2.25e-07,0.1,0.821171351780057,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349061794437327e-24,2.3334283400043803e-22,0.0,3.482322082339544e-23,1.2277813935939045e-22,0.0,3.8271886073951416e-25,1.0343752992959843e-22,1.1855433864689632e-22,1.2122882058668353e-22,2.229365545706469e-22,0.0,2.0362148577838467e-22,-4.058774377895068e-22,2.121889029227133e-22,2.0386490420980127e-22,-4.05969679360633e-22,2.0235127374721334e-22,9.58245461327565e-24,-1.910064704684588e-23,9.593909964060322e-24,-1.9104987946169887e-23,9.522678291752542e-24,0.0,0.0,0.0,0.0,0.0,-3.30317125142951e-24,-3.0404548139905065e-24,-2.7680379978227313e-24,-2.233356503555587e-24,2.838407224006858e-23,5.187355818302182e-23,5.339979229922427e-23
5.63,1e-07,0.0,2.9850425695486202e-06,1.4212295117370506e-07,0.0,2.8103601802090763e-06,6.945672472745295e-07,3.3069527386111984e-08,0.0,3.800535569302851e-07,1.80949959151606e-08,0.0,7.189538933586979e-07,7.150064778900876e-07,3.404267388149648e-08,0.0,3.0937152938191258e-06,4.393310820514223e-08,1.912741228011539e-06,8.59587719884569e-08,2e-05,9.904450559870638e-06,7.3035392524266054e-09,7.289916960258517e-09,9.465284851079791e-10,3.291922886448632e-10,3.634612494535515e-10,1.0749010165350962e-09,0.1,0.14,2.25e-07,0.1,0.8233152184492694,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349091290413727e-24,2.332221334185881e-22,0.0,3.5057112698100525e-23,1.2270759008091647e-22,0.0,3.81025642799096e-25,1.0297990345921513e-22,1.1848606094752127e-22,1.2120186850372423e-22,2.204976411514313e-22,0.0,2.0351549443298135e-22,-4.056638221850988e-22,2.121930625263223e-22,2.0376029610516784e-22,-4.0575784995757855e-22,2.0224576532617235e-22,9.689718642387615e-24,-1.9314344178528365e-23,9.701374112544743e-24,-1.9318820999618572e-23,9.629264709317308e-24,0.0,0.0,0.0,0.0,0.0,-3.2621145301733693e-24,-3.0117016110694145e-24,-2.736342133606208e-24,-2.2048315042661985e-24,2.8073607286793754e-23,5.130594825129076e-23,5.28157432095923e-23
5.64,1e-07,0.0,2.983486628219092e-06,1.4367816055936912e-07,0.0,2.8103578875083947e-06,6.94203629072197e-07,3.343132144998083e-08,0.0,3.7985621741203166e-07,1.8293040788496227e-08,0.0,7.189561594705971e-07,7.146357166264762e-07,3.4415285872353464e-08,0.0,3.093736096459296e-06,4.3907483370744815e-08,1.912760633294065e-06,8.593936670593129e-08,2e-05,9.904561419736804e-06,7.271273171171444e-09,7.312393200369488e-09,9.45252280996093e-10,3.2729606253411157e-10,3.5977113847929333e-10,1.0592873176210211e-09,0.1,0.14,2.25e-07,0.1,0.8254343743868027,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349120534404395e-24,2.331027652349256e-22,0.0,3.528425522269936e-23,1.2263739116451526e-22,0.0,3.7934232134001423e-25,1.0252495171351737e-22,1.1841815303499e-22,1.2117450705536312e-22,2.180854081901815e-22,0.0,2.0341067309088271e-22,-4.054525706731116e-22,2.121971104645461e-22,2.0365675316895284e-22,-4.0554835941155577e-22,2.021414332204102e-22,9.79581105801863e-24,-1.9525704918284615e-23,9.807661780068377e-24,-1.9530317892933168e-23,9.734687282759625e-24,0.0,0.0,0.0,0.0,0.0,-3.2311127070523735e-24,-2.9762420840399924e-24,-2.7002506188670293e-24,-2.1732610582639534e-24,2.776653914331678e-23,5.0744548454706805e-23,5.223808296431476e-23
5.65,1e-07,0.0,2.981947686223357e-06,1.4521635469957315e-07,0.0,2.8103555717226043e-06,6.938439618752553e-07,3.378915444084779e-08,0.0,3.796610561270279e-07,1.8488920792860623e-08,0.0,7.18958446120217e-07,7.142690408791255e-07,3.4783824961949556e-08,0.0,3.0937567173975523e-06,4.3881993721262666e-08,1.912780323370601e-06,8.591967662939525e-08,2e-05,9.904671134976019e-06,7.239206930596716e-09,7.334645237551233e-09,9.439474965487254e-10,3.2540288653295165e-10,3.5611269373608564e-10,1.0438916856310114e-09,0.1,0.14,2.25e-07,0.1,0.8275282621051533,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3491495229616635e-24,2.3298471438043e-22,0.0,3.5504830249946364e-23,1.2256755406884538e-22,0.0,3.7766942556923064e-25,1.0207281772141369e-22,1.1835062593782792e-22,1.211467440474473e-22,2.156995636310951e-22,0.0,2.0330700828929265e-22,-4.052436574780488e-22,2.1220104735972893e-22,2.0355426404323156e-22,-4.0534118128825467e-22,2.020382642034245e-22,9.900744644866603e-24,-1.973475489106164e-23,9.912785672628808e-24,-1.973950415348935e-23,9.838958749141854e-24,0.0,0.0,0.0,0.0,0.0,-3.2043716720570862e-24,-2.9358057032011574e-24,-2.6637638686365235e-24,-2.142626660937741e-24,2.746283059597745e-23,5.018929086281561e-23,5.1666741567607815e-23
5.66,1e-07,0.0,2.9804255574771452e-06,1.4673771980840693e-07,0.0,2.8103532336652486e-06,6.934882030605379e-07,3.4143069738935955e-08,0.0,3.794680491814617e-07,1.868265963704895e-08,0.0,7.189607524388169e-07,7.139064053854214e-07,3.514833571103876e-08,0.0,3.0937771544325304e-06,4.3856643213677205e-08,1.912800292683776e-06,8.58997073162201e-08,2e-05,9.904779677489013e-06,7.207350205518619e-09,7.3566668928058645e-09,9.426152105717069e-10,3.235136631849568e-10,3.5248716525949217e-10,1.0287170681779872e-09,0.1,0.14,2.25e-07,0.1,0.8295963717890409,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3491782529908954e-24,2.3286796597298827e-22,0.0,3.571901741009356e-23,1.2249808953605204e-22,0.0,3.760074602219064e-25,1.0162363789781256e-22,1.1828348996510208e-22,1.2111858731587036e-22,2.1333981867442364e-22,0.0,2.032044867294187e-22,-4.0503705709290516e-22,2.1220487391934596e-22,2.0345281756295402e-22,-4.0513628946681696e-22,2.0193624519144572e-22,1.0004532044455556e-23,-1.9941519434400546e-23,1.0016758362686781e-23,-1.994640502317613e-23,9.942091702194569e-24,0.0,0.0,0.0,0.0,0.0,-3.095286214227576e-24,-2.8995245124425155e-24,-2.6331347361094446e-24,-2.122859668141231e-24,2.7162444846347065e-23,4.964010829963613e-23,5.110164980677976e-23
5.67,1e-07,0.0,2.9789200581212385e-06,1.482424398823425e-07,0.0,2.810350874142504e-06,6.931363105043655e-07,3.449311020896625e-08,0.0,3.792771729595738e-07,1.8874280746458635e-08,0.0,7.189630775671122e-07,7.135477654288922e-07,3.550886214815918e-08,0.0,3.0937974056176515e-06,4.3831435532147755e-08,1.9128205356591252e-06,8.587946434087115e-08,2e-05,9.904887021526655e-06,7.1757123239038076e-09,7.378452451006468e-09,9.412565766092295e-10,3.21629291580135e-10,3.4889573358162506e-10,1.01376594722255e-09,0.1,0.14,2.25e-07,0.1,0.831638247462584,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349206721755622e-24,2.3275250532727814e-22,0.0,3.592699454113296e-23,1.2242900757630522e-22,0.0,3.7435691193806163e-25,1.0117754376704369e-22,1.1821675469056891e-22,1.2109004472062833e-22,2.1100588796099165e-22,0.0,2.0310309528601875e-22,-4.048327442952531e-22,2.1220859093530216e-22,2.033524027615394e-22,-4.0493365815768904e-22,2.0183536325193273e-22,1.0107185747036189e-23,-2.0146023582169724e-23,1.0119592281263056e-23,-2.015104544233817e-23,1.0044098584476315e-23,0.0,0.0,0.0,0.0,0.0,-3.0250243788318727e-24,-2.870645247930988e-24,-2.600632242396552e-24,-2.0968041683718718e-24,2.686534553479323e-23,4.9096934386473135e-23,5.0542739296569365e-23
5.68,1e-07,0.0,2.977431006323829e-06,1.4973069689697516e-07,0.0,2.8103484939531336e-06,6.927882425378702e-07,3.4839318245786827e-08,0.0,3.79088404099303e-07,1.906380728824408e-08,0.0,7.189654206552201e-07,7.13193076791044e-07,3.5865447816944534e-08,0.0,3.093817469227129e-06,4.3806374122110614e-08,1.912841046712441e-06,8.585895328755567e-08,2e-05,9.90499314345214e-06,7.144302268503534e-09,7.399996661302571e-09,9.398727704947524e-10,3.197506360027519e-10,3.4533949197993695e-10,9.99040440219996e-10,0.1,0.14,2.25e-07,0.1,0.8336534817870169,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349234926829763e-24,2.3263831793645923e-22,0.0,3.6128937628128364e-23,1.2236031755995938e-22,0.0,3.727182493478293e-25,1.0073466198589984e-22,1.1815042904506495e-22,1.210611241354535e-22,2.0869748926692487e-22,0.0,2.0300282099208918e-22,-4.046306941229745e-22,2.1221219927051813e-22,2.0325300884732475e-22,-4.047332618733089e-22,2.0173560559112568e-22,1.0208718105178964e-23,-2.0348292091498415e-23,1.022129973040342e-23,-2.0353450076629146e-23,1.014499170056481e-23,0.0,0.0,0.0,0.0,0.0,-3.0406067285711808e-24,-2.818970743003758e-24,-2.554529737489398e-24,-2.055521118107198e-24,2.657149670157756e-23,4.855970347128029e-23,4.99899424056454e-23
5.69,1e-07,0.0,2.9759582222105413e-06,1.5120267087656025e-07,0.0,2.8103460938881655e-06,6.924439579310604e-07,3.518173579046041e-08,0.0,3.7890171948382773e-07,1.9251262180213733e-08,0.0,7.189677808629805e-07,7.128422957344511e-07,3.6218135792881344e-08,0.0,3.0938373437387914e-06,4.3781462206849094e-08,1.912861820255015e-06,8.583817974498164e-08,2e-05,9.905098021617432e-06,7.113128254195575e-09,7.421294659861107e-09,9.384649058359836e-10,3.1787851944708184e-10,3.41819475817987e-10,9.845424390378489e-10,0.1,0.14,2.25e-07,0.1,0.8356416998897526,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349262866073476e-24,2.3252538946533116e-22,0.0,3.6325018548191725e-23,1.2229202826217937e-22,0.0,3.7109190102138314e-25,1.0029510838415761e-22,1.180845213614915e-22,1.2103183344042412e-22,2.0641434339573639e-22,0.0,2.0290365103349554e-22,-4.0443088186612826e-22,2.122156998515302e-22,2.0315462519270572e-22,-4.0453507541772527e-22,2.0163695954992447e-22,1.030914133861008e-23,-2.0548349452304997e-23,1.0321892887465305e-23,-2.0553643326555215e-23,1.0244783221778654e-23,0.0,0.0,0.0,0.0,0.0,-3.022550529522027e-24,-2.7671115792971623e-24,-2.51544550884665e-24,-2.0236172627396633e-24,2.6280862773118342e-23,4.8028350603730346e-23,4.944319223059492e-23
5.7,1e-07,0.0,2.9745015278314867e-06,1.5265853992667282e-07,0.0,2.8103436747305615e-06,6.92103415885274e-07,3.552040433778634e-08,0.0,3.7871709623769115e-07,1.943666809501493e-08,0.0,7.189701573603076e-07,7.124953789948602e-07,3.656696869121005e-08,0.0,3.0938570278228038e-06,4.3756702798107534e-08,1.912882850697739e-06,8.581714930225766e-08,2e-05,9.905201636280158e-06,7.082198172274322e-09,7.442341970608085e-09,9.3703412695355e-10,3.1601376204423283e-10,3.3833666508859014e-10,9.702734753055498e-10,0.1,0.14,2.25e-07,0.1,0.8376025687286714,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349290537617301e-24,2.324137057468799e-22,0.0,3.6515407155100523e-23,1.2222414789143908e-22,0.0,3.694782786475513e-25,9.985899422906794e-23,1.180190394036645e-22,1.210021805161833e-22,2.041561741276309e-22,0.0,2.0280557274644666e-22,-4.042332830634138e-22,2.122190936633804e-22,2.030572413275355e-22,-4.0433907388166173e-22,2.0153941260212945e-22,1.0408467536511692e-23,-2.0746219891779855e-23,1.0421383807038114e-23,-2.0751649332000507e-23,1.0343485188433598e-23,0.0,0.0,0.0,0.0,0.0,-2.8939456133176735e-24,-2.7621659792477756e-24,-2.4951597826122446e-24,-2.0063510784203603e-24,2.59934085555434e-23,4.750281152354487e-23,4.8902422583669117e-23
5.71,1e-07,0.0,2.9730607471709655e-06,1.5409848022436225e-07,0.0,2.810341237254789e-06,6.917665760352355e-07,3.585536493395162e-08,0.0,3.78534511728242e-07,1.962004745888666e-08,0.0,7.18972549327671e-07,7.12152283783736e-07,3.6911988664616226e-08,0.0,3.0938765203358813e-06,4.373209870096197e-08,1.9129041324545608e-06,8.579586754543566e-08,2e-05,9.905303969631686e-06,7.051520125368655e-09,7.463134569834828e-09,9.355817273345232e-10,3.1415717757895865e-10,3.348919405913484e-10,9.562345846603511e-10,0.1,0.14,2.25e-07,0.1,0.8395358153907779,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349317939854031e-24,2.3230325278264663e-22,0.0,3.670027396196486e-23,1.2215668410335566e-22,0.0,3.678778049404827e-25,9.942643376769804e-23,1.1795399037963304e-22,1.209721732390643e-22,2.0192270823475535e-22,0.0,2.0270857361829005e-22,-4.0403787350403782e-22,2.1222238174645786e-22,2.0296084693672082e-22,-4.041452326439001e-22,2.014429523554725e-22,1.0506708656895397e-23,-2.0941927373053265e-23,1.0519784420127377e-23,-2.0947491970967537e-23,1.0441109509269313e-23,0.0,0.0,0.0,0.0,0.0,-2.8545042098733818e-24,-2.734993157153044e-24,-2.4526784728548046e-24,-1.9671373546392716e-24,2.570909923665194e-23,4.6983022664096427e-23,4.836756799639789e-23
5.72,1e-07,0.0,2.971635706145528e-06,1.5552266601991135e-07,0.0,2.8103387822264444e-06,6.914333984485134e-07,3.618665817687917e-08,0.0,3.783539435656215e-07,1.9801422451896212e-08,0.0,7.189749559565164e-07,7.118129677879381e-07,3.725323740370788e-08,0.0,3.093895820314243e-06,4.370765252007195e-08,1.912925659945994e-06,8.57743400540023e-08,2e-05,9.9054050057734e-06,7.021101431017846e-09,7.483668810331044e-09,9.341089374580062e-10,3.123095171389646e-10,3.314861164799114e-10,9.424266185920837e-10,0.1,0.14,2.25e-07,0.1,0.8414411982995843,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3493450714287964e-24,2.32194016742068e-22,0.0,3.6879784940776154e-23,1.2208964401774486e-22,0.0,3.66290861656201e-25,9.899753017735164e-23,1.1788938095872482e-22,1.2094181947614323e-22,1.997136754784444e-22,0.0,2.026126412873759e-22,-4.038446292280893e-22,2.122255651929474e-22,2.0286543185684519e-22,-4.03953527370912e-22,2.0134756655187028e-22,1.0603876526772458e-23,-2.1135495595453498e-23,1.0617106534078784e-23,-2.1141194859893376e-23,1.0537667961646753e-23,0.0,0.0,0.0,0.0,0.0,-2.9938533937342157e-24,-2.6262405289839103e-24,-2.3862809737531674e-24,-1.9130495356544287e-24,2.542790038557897e-23,4.646892115184075e-23,4.783856371887117e-23
5.73,1e-07,0.0,2.9702262325897435e-06,1.5693126965083922e-07,0.0,2.8103363104019178e-06,6.9110384362223e-07,3.651432421942323e-08,0.0,3.7817536960121626e-07,1.998081500974121e-08,0.0,7.189773764496262e-07,7.114773891663717e-07,3.7590756140430794e-08,0.0,3.0939149269651677e-06,4.368336666744187e-08,1.91294742760271e-06,8.575257239728615e-08,2e-05,9.90550473058691e-06,6.990948131886435e-09,7.503941346709061e-09,9.326167788416675e-10,3.104714971911355e-10,3.281200010901334e-10,9.288503761680116e-10,0.1,0.14,2.25e-07,0.1,0.8433184851610077,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349371931227204e-24,2.3208598396072735e-22,0.0,3.7054098724676186e-23,1.2202303423859085e-22,0.0,3.6471776404051528e-25,9.857236865959874e-23,1.1782521729266754e-22,1.2091112708017347e-22,1.975288085874705e-22,0.0,2.025177635419457e-22,-4.0365352652534677e-22,2.122286451428311e-22,2.0277098607173733e-22,-4.0376393401464455e-22,2.012532430668622e-22,1.0699982843162382e-23,-2.1326947996442494e-23,1.0713361833285457e-23,-2.133278135562657e-23,1.0633172192561218e-23,0.0,0.0,0.0,0.0,0.0,-2.9070282705406213e-24,-2.591320474499359e-24,-2.3673918879647105e-24,-1.8980328878539786e-24,2.5149777950036383e-23,4.596044480134766e-23,4.7315345714451e-23
5.74,1e-07,0.0,2.9688321562321794e-06,1.58324461565661e-07,0.0,2.8103338225281154e-06,6.907778724775951e-07,3.683840277483405e-08,0.0,3.77998767924884e-07,2.0158246826799173e-08,0.0,7.189798100214122e-07,7.11145506544218e-07,3.792458565382489e-08,0.0,3.0939338396576776e-06,4.3659243371179925e-08,1.9129694298690745e-06,8.573057013092144e-08,2e-05,9.905603131693449e-06,6.961066884127002e-09,7.523949269458757e-09,9.31106484428925e-10,3.086438714749154e-10,3.2479430354138736e-10,9.155060710960252e-10,0.1,0.14,2.25e-07,0.1,0.8451675083854132,1e-07,0.9970089730807578,0.0003,1.41e-15,4.34939851836224e-24,2.3197914093775393e-22,0.0,3.722337639776006e-23,1.2195686087790922e-22,0.0,3.631588593449057e-25,9.815104306619074e-23,1.1776150503939652e-22,1.2088010388459922e-22,1.9536784322115526e-22,0.0,2.0242392831823087e-22,-4.0346454193281485e-22,2.1223162277965793e-22,2.0267749970732708e-22,-4.0357642880883037e-22,2.0115996990837798e-22,1.0795039174769695e-23,-2.1516307754888352e-23,1.0808561880521965e-23,-2.1522274558726894e-23,1.0727633720303724e-23,0.0,0.0,0.0,0.0,0.0,-2.5651646126717047e-24,-2.678661911931727e-24,-2.3685213493109663e-24,-1.8922643699097923e-24,2.4874698251621812e-23,4.5457532106824884e-23,4.6797850650841635e-23
5.75,1e-07,0.0,2.9674533086707235e-06,1.5970241034831068e-07,0.0,2.8103313193422142e-06,6.904554463543132e-07,3.7158933122379853e-08,0.0,3.778241168620874e-07,2.033373935926222e-08,0.0,7.189822558981733e-07,7.108172790069818e-07,3.825476627593723e-08,0.0,3.0939525579135455e-06,4.363528468400851e-08,1.912991661206485e-06,8.570833879351112e-08,2e-05,9.905700198531593e-06,6.931465071835648e-09,7.543690140734928e-09,9.295795914452449e-10,3.0682734605564244e-10,3.215095740789607e-10,9.023933476852349e-10,0.1,0.14,2.25e-07,0.1,0.8469881779468376,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349424832161615e-24,2.318734743331888e-22,0.0,3.7387782254478215e-23,1.2189112958037712e-22,0.0,3.6161453279766575e-25,9.773365751288265e-23,1.1769824938617984e-22,1.2084875769885069e-22,1.9323051793145388e-22,0.0,2.0233112369848322e-22,-4.03277652232147e-22,2.1223449932651398e-22,2.0258496302667783e-22,-4.033909882651742e-22,2.0106773521544003e-22,1.0889056963702658e-23,-2.1703597794429918e-23,1.0902718118324108e-23,-2.1709697316850162e-23,1.0821063936165279e-23,0.0,0.0,0.0,0.0,0.0,-2.729553993181982e-24,-2.5797574524234328e-24,-2.280026361000598e-24,-1.822845438477257e-24,2.4602627980994594e-23,4.496012223340257e-23,4.628601589091295e-23
5.76,1e-07,0.0,2.966089523351383e-06,1.6106528273910614e-07,0.0,2.8103288015714497e-06,6.901365270057973e-07,3.747595411217173e-08,0.0,3.776513949714408e-07,2.0507313827829344e-08,0.0,7.189847133183131e-07,7.104926660953684e-07,3.858133789689938e-08,0.0,3.09397108139944e-06,4.361149249070498e-08,1.913014116096294e-06,8.568588390370155e-08,2e-05,9.905795922168113e-06,6.902146899171342e-09,7.563161663050624e-09,9.280369860325322e-10,3.0502250023183905e-10,3.1826645655813417e-10,8.895123941268799e-10,0.1,0.14,2.25e-07,0.1,0.8487803527672079,1e-07,0.9970089730807578,0.0003,1.41e-15,4.349450872156741e-24,2.317689709657101e-22,0.0,3.7547462704066185e-23,1.2182584554169356e-22,0.0,3.600850037297689e-25,9.732027127831594e-23,1.1763545506983207e-22,1.2081709630421919e-22,1.911165741304053e-22,0.0,2.0223933790926073e-22,-4.03092834447448e-22,2.1223727604250604e-22,2.0249336642571728e-22,-4.0320758917005174e-22,2.0097652725704128e-22,1.0982047526947053e-23,-2.188884078636709e-23,1.0995841870166103e-23,-2.1895072227655852e-23,1.0913474105911894e-23,0.0,0.0,0.0,0.0,0.0,-2.7643773494203277e-24,-2.4899407859450073e-24,-2.250597938018805e-24,-1.7972292766853185e-24,2.4333534193733772e-23,4.446815500965528e-23,4.5779779484818806e-23
