Time,y1,y2,y3,y4,y5,y6,emax,k1,k1_prime,k1_double_prime,phi1,k2,k3,phi2,phi3,k4,k4_double_prime,k4i,k4a,phi4i,phi4a,k6,F6,phi6,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15
0.96,0.7539492805108354,0.4936646551371556,1.9911593097360896e-06,0.04593728481635949,1.4770075985344594e-05,0.04027583292976744,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.3034248355226309,0.07539492805108355,0.7539492805108354,2.9165857870618893e-06,0.0049366465513715554,1.9911593097360898e-07,0.06785543524597519,0.004027583292976744,6.784971872980461e-07,2.9540151970689188e-05,0.0004593728481635949,1.4770075985344595e-07,0.0,0.044,0.004027583292976744
0.97,0.7562095074257164,0.5011657139753363,2.0182545184046185e-06,0.04665299133408832,1.4482864597764596e-05,0.04067535730135814,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2996528032398583,0.07562095074257164,0.7562095074257164,2.9033260706187264e-06,0.005011657139753363,2.0182545184046187e-07,0.06805885566831447,0.004067535730135814,6.756689565722862e-07,2.8965729195529193e-05,0.0004665299133408832,1.4482864597764597e-07,0.0,0.044,0.004067535730135814
0.98,0.7584301906882228,0.5086884247005203,2.0451878932115773e-06,0.04737103609528585,1.4201339946253495e-05,0.04107448234827286,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.29596321693979627,0.07584301906882229,0.7584301906882228,2.889622898358505e-06,0.0050868842470052035,2.0451878932115774e-07,0.06825871716194006,0.004107448234827286,6.727321871953991e-07,2.840267989250699e-05,0.0004737103609528585,1.4201339946253495e-07,0.0,0.044,0.004107448234827286
0.99,0.7606121708746393,0.5162323964371168,2.0719552419225103e-06,0.04809138359616134,1.3925387997172407e-05,0.04147320846963663,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2923536185294966,0.07606121708746394,0.7606121708746393,2.87549456683879e-06,0.005162323964371169,2.0719552419225103e-07,0.06845509537871754,0.004147320846963664,6.696911758973991e-07,2.7850775994344814e-05,0.0004809138359616134,1.3925387997172408e-07,0.0,0.044,0.004147320846963664
1.0,0.7627562746949819,0.5237972442129731,2.09855257060027e-06,0.04881399886256823,1.365489684240296e-05,0.0418715360641756,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.28882164168681995,0.07627562746949819,0.7627562746949819,2.86095893442524e-06,0.005237972442129732,2.09855257060027e-07,0.06864806472254836,0.00418715360641756,6.665501189335446e-07,2.730979368480592e-05,0.0004881399886256823,1.365489684240296e-07,0.0,0.044,0.00418715360641756
1.01,0.7648633064889228,0.5313825908701845,2.1249760667090007e-06,0.049538847621865355,1.3389756809073697e-05,0.042269465530217425,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.28536500652739044,0.07648633064889228,0.7648633064889228,2.8460334657309103e-06,0.005313825908701845,2.1249760667090007e-07,0.06883769758400304,0.004226946553021743,6.63313122258536e-07,2.6779513618147395e-05,0.0004953884762186535,1.3389756809073697e-07,0.0,0.044,0.004226946553021743
1.02,0.7669340495751772,0.5389880667195607,2.151222095234475e-06,0.05026589627187424,1.3129860403516565e-05,0.04266699726569163,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2819815160171512,0.07669340495751772,0.7669340495751772,2.8307352300756417e-06,0.005389880667195607,2.151222095234475e-07,0.06902406446176594,0.004266699726569163,6.599842011073525e-07,2.625972080703313e-05,0.0005026589627187424,1.3129860403516567e-07,0.0,0.044,0.004266699726569163
1.03,0.7689692676008888,0.5466133091950933,2.1772871948044245e-06,0.05099511184983634,1.2875102255223411e-05,0.043064131668130015,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2786690525514726,0.07689692676008889,0.7689692676008888,2.8150808999811515e-06,0.005466133091950934,2.1772871948044245e-07,0.06920723408407999,0.004306413166813002,6.565672795831979e-07,2.5750204510446822e-05,0.0005099511184983635,1.287510225522341e-07,0.0,0.044,0.004306413166813002
1.04,0.7709697049074229,0.554257962725877,2.2031680734568727e-06,0.05172646202092122,1.2625379080847933e-05,0.04346086913466711,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2754255745645859,0.0770969704907423,0.7709697049074229,2.7990867551970723e-06,0.005542579627258771,2.203168073456873e-07,0.06938727344166806,0.004346086913466711,6.530661915252138e-07,2.5250758161695866e-05,0.0005172646202092121,1.2625379080847934e-07,0.0,0.044,0.004346086913466711
1.05,0.7729360631628969,0.5619216838550499,2.2288615959147415e-06,0.05245991553848193,1.2380590131887877e-05,0.043857210062040304,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.272249110282076,0.07729360631628969,0.7729360631628969,2.7827688216118603e-06,0.0056192168385505,2.2288615959147416e-07,0.06956424568466071,0.004385721006204031,6.494847126354009e-07,2.4761180263775755e-05,0.0005245991553848193,1.2380590131887876e-07,0.0,0.044,0.004385721006204031
1.06,0.7748690283976228,0.5696041352155131,2.254364788898772e-06,0.053195441702449324,1.2140636615163653e-05,0.044253154846590495,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2691377582931824,0.07748690283976228,0.7748690283976228,2.766142728058435e-06,0.005696041352155131,2.2543647888987722e-07,0.06973821255578605,0.00442531548465905,6.458265272925598e-07,2.4281273230327307e-05,0.0005319544170244932,1.2140636615163653e-07,0.0,0.044,0.00442531548465905
1.07,0.7767692758755336,0.5773049844057343,2.2796748385083375e-06,0.05393301025828155,1.1905421564996223e-05,0.044648703884262494,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.26608968512681475,0.07767692758755336,0.7767692758755336,2.749223684369535e-06,0.005773049844057343,2.2796748385083377e-07,0.06990923482879802,0.00446487038842625,6.420952233941077e-07,2.3810843129992446e-05,0.0005393301025828156,1.1905421564996224e-07,0.0,0.044,0.00446487038842625
1.08,0.7786374634103879,0.5850239054202137,2.304789083466845e-06,0.054672591525597204,1.167484995087854e-05,0.045043857570605396,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.26310312152255266,0.07786374634103879,0.7786374634103879,2.7320265253831814e-06,0.005850239054202137,2.3047890834668452e-07,0.0700773717069349,0.00450438575706054,6.38294302487021e-07,2.334969990175708e-05,0.0005467259152559721,1.167484995087854e-07,0.0,0.044,0.00450438575706054
1.09,0.7804742323623091,0.5927605783819586,2.329705011115795e-06,0.055414156374146185,1.1448828628623043e-05,0.045438616300772935,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.26017635984669324,0.07804742323623091,0.7804742323623091,2.7145657118794087e-06,0.005927605783819586,2.329705011115795e-07,0.07024268091260781,0.004543861630077294,6.344271799273189e-07,2.2897657257246086e-05,0.0005541415637414619,1.1448828628623044e-07,0.0,0.044,0.004543861630077294
1.1,0.7822802086343239,0.6005146892749588,2.3544202534088378e-06,0.05615767619978051,1.122726629150911e-05,0.04583298046952394,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2573077516263968,0.07822802086343239,0.7822802086343239,2.696855331381125e-06,0.006005146892749588,2.354420253408838e-07,0.07040521877708915,0.004583298046952395,6.304971850072791e-07,2.245453258301822e-05,0.0005615767619978051,1.122726629150911e-07,0.0,0.044,0.004583298046952395
1.11,0.7840560032226132,0.6082859297829574,2.3789325831326605e-06,0.05690312290998071,1.1010073432505034e-05,0.046226950471222675,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.25449570514291014,0.07840560032226132,0.7840560032226132,2.6789091019479846e-06,0.006082859297829574,2.3789325831326606e-07,0.07056504029003519,0.0046226950471222675,6.265075617777472e-07,2.2020146865010068e-05,0.0005690312290998071,1.1010073432505034e-07,0.0,0.044,0.0046226950471222675
1.12,0.7858021955122174,0.6160740012378756,2.4032399188975825e-06,0.057650469278823765,1.0797162734657086e-05,0.04662052669983909,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.25173868112422476,0.07858021955122174,0.7858021955122174,2.6607404991826697e-06,0.006160740012378756,2.4032399188975824e-07,0.07072219759609956,0.004662052669983909,6.224614985328091e-07,2.1594325469314172e-05,0.0005765046927882376,1.0797162734657087e-07,0.0,0.044,0.004662052669983909
1.13,0.7875193506681958,0.6238786104474496,2.427340312798965e-06,0.05839968857192447,1.0588448615408745e-05,0.04701370954894936,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.24903519267990723,0.07875193506681959,0.7875193506681958,2.6423626435901723e-06,0.006238786104474496,2.427340312798965e-07,0.07087674156013762,0.004701370954894936,6.183621015996956e-07,2.117689723081749e-05,0.0005839968857192447,1.0588448615408746e-07,0.0,0.044,0.004701370954894936
1.14,0.7892080257513837,0.6316994682084205,2.4512319438093987e-06,0.0591507544127974,1.0383847050716012e-05,0.04740649941173638,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.24638380383328537,0.07892080257513838,0.7892080257513837,2.6237882639579524e-06,0.006316994682084205,2.451231943809399e-07,0.07102872231762453,0.004740649941173639,6.142123867569534e-07,2.0767694101432024e-05,0.000591507544127974,1.0383847050716012e-07,0.0,0.044,0.004740649941173639
1.15,0.7908687640156153,0.6395362906346383,2.474913117177726e-06,0.05990364090226844,1.0183275692436728e-05,0.04779889668099005,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2437831267776896,0.07908687640156153,0.7908687640156153,2.6050297451403456e-06,0.006395362906346383,2.474913117177726e-07,0.07117818876140537,0.004779889668099006,6.100152902885288e-07,2.0366551384873457e-05,0.0005990364090226844,1.0183275692436729e-07,0.0,0.044,0.004779889668099006
1.16,0.792502095643355,0.6473887989516804,2.498382260555703e-06,0.06065832260003201,9.986653825952349e-06,0.04819090174910771,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2412318200024604,0.07925020956433551,0.792502095643355,2.5860991303717985e-06,0.006473887989516805,2.498382260555703e-07,0.07132518860790195,0.0048190901749107715,6.057736694694615e-07,1.9973307651904698e-05,0.0006065832260003201,9.986653825952349e-08,0.0,0.044,0.0048190901749107715
1.17,0.7941085384813298,0.6552567192914686,2.5216379201246664e-06,0.061414774506208206,9.793902327789752e-06,0.0485825150080945,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2387285865026506,0.07941085384813298,0.7941085384813298,2.567008123347436e-06,0.0065525671929146856,2.521637920124666e-07,0.07146976846331968,0.00485825150080945,6.014903029970352e-07,1.9587804655579503e-05,0.000614147745062082,9.793902327789751e-08,0.0,0.044,0.00485825150080945
1.18,0.7956885986085497,0.6631397825273599,2.5446787569719317e-06,0.0621729720465375,9.604943628382852e-06,0.04897373684956379,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.23627217205065207,0.07956885986085498,0.7956885986085497,2.5477680915653424e-06,0.006631397825273599,2.544678756971932e-07,0.07161197387476947,0.00489737368495638,5.971678917160156e-07,1.9209887256765703e-05,0.0006217297204653751,9.604943628382852e-08,0.0,0.044,0.00489737368495638
1.19,0.7972427590366683,0.6710377269749714,2.5675035611495726e-06,0.06293289131512915,9.419702038758516e-06,0.04936456766473737,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.23386136232079702,0.07972427590366683,0.7972427590366683,2.528390177948008e-06,0.006710377269749715,2.567503561149573e-07,0.07175184831330014,0.0049364567664737374,5.928090846260902e-07,1.8839404077517032e-05,0.0006293289131512915,9.419702038758516e-08,0.0,0.044,0.0049364567664737374
1.2,0.7987714900569988,0.6789502958658963,2.590111233480476e-06,0.06369450884743064,9.238103413423268e-06,0.04975500784444601,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2314949824138513,0.07987714900569988,0.7987714900569988,2.50888521831339e-06,0.006789502958658963,2.590111233480476e-07,0.07188943410512989,0.004975500784444601,5.884164595997676e-07,1.8476206826846537e-05,0.0006369450884743064,9.238103413423269e-08,0.0,0.044,0.004975500784444601
1.21,0.8002752555464773,0.6868772357972306,2.612500773385417e-06,0.06445780148089673,9.060074937169703e-06,0.050145057779129906,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2291718959336305,0.08002752555464773,0.8002752555464773,2.4892636915835576e-06,0.006868772357972306,2.612500773385417e-07,0.07202477299918295,0.005014505777912991,5.839925117021327e-07,1.8120149874339406e-05,0.0006445780148089673,9.060074937169703e-08,0.0,0.044,0.005014505777912991
1.22,0.8017545083587289,0.694818297816765,2.6346712829729314e-06,0.06522274645253526,8.885545246590527e-06,0.05053471785883906,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.22689100300136436,0.0801754508358729,0.8017545083587289,2.469535769363951e-06,0.00694818297816765,2.6346712829729313e-07,0.07215790575228559,0.005053471785883907,5.795396647109038e-07,1.7771090493181053e-05,0.0006522274645253526,8.885545246590527e-08,0.0,0.044,0.005053471785883907
1.23,0.803209690873721,0.7027732372625111,2.6566219634430815e-06,0.06598932138450021,8.714444393403403e-06,0.0509239884732336,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.22465123888503888,0.0803209690873721,0.803209690873721,2.4497113189184994e-06,0.0070277323726251105,2.656621963443082e-07,0.07228887217863489,0.0050923988473233605,5.750602717636531e-07,1.7428888786806806e-05,0.0006598932138450022,8.714444393403404e-08,0.0,0.044,0.0050923988473233605
1.24,0.8046412355474187,0.7107418136022273,2.6783521114912207e-06,0.0667575042696853,8.54670380777579e-06,0.05131287001158423,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.22245157268824844,0.08046412355474188,0.8046412355474187,2.429799905863851e-06,0.007107418136022273,2.678352111491221e-07,0.07241771119926768,0.005131287001158423,5.705566159393278e-07,1.709340761555158e-05,0.000667575042696853,8.54670380777579e-08,0.0,0.044,0.005131287001158423
1.25,0.8060495623817449,0.7187237910464886,2.6998611241320196e-06,0.06752727352682493,8.382256373346042e-06,0.051701362862772514,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2202910058020192,0.08060495623817449,0.8060495623817449,2.4098108312699437e-06,0.007187237910464887,2.6998611241320197e-07,0.07254446061435703,0.0051701362862772516,5.660309188949097e-07,1.6764512746692084e-05,0.0006752727352682493,8.382256373346043e-08,0.0,0.044,0.0051701362862772516
1.26,0.8074350852441607,0.7267189369389491,2.7211484793275445e-06,0.06829860785586177,8.221036181280944e-06,0.05208946741529145,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2181685712700771,0.08074350852441609,0.8074350852441607,2.38975306967885e-06,0.007267189369389491,2.7211484793275445e-07,0.07266915767197446,0.005208946741529145,5.614853263141586e-07,1.644207236256189e-05,0.0006829860785586177,8.221036181280945e-08,0.0,0.044,0.005208946741529145
1.27,0.8087981929949034,0.7347270264743014,2.742213785494299e-06,0.06907148666189947,8.062979198024995e-06,0.052477184057245385,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2160833308276368,0.08087981929949034,0.8087981929949034,2.3696354922756213e-06,0.007347270264743014,2.742213785494299e-07,0.0727918373695413,0.005247718405724539,5.569219601315563e-07,1.612595839604999e-05,0.0006907148666189947,8.062979198024995e-08,0.0,0.044,0.005247718405724539
1.28,0.8101392758103728,0.7427478360640752,2.7630567074384306e-06,0.06984588945908862,7.908022293847274e-06,0.052864513176351026,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.21403437626479735,0.08101392758103729,0.8101392758103728,2.3494665785206112e-06,0.007427478360640753,2.763056707438431e-07,0.07291253482293356,0.005286451317635103,5.523428509760652e-07,1.5816044587694548e-05,0.0006984588945908863,7.908022293847274e-08,0.0,0.044,0.005286451317635103
1.29,0.8114587147416938,0.7507811459368557,2.7836769928104963e-06,0.0706217961042866,7.756103604798125e-06,0.05325145515993754,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.21202082731849242,0.08114587147416939,0.8114587147416938,2.3292545409661255e-06,0.007507811459368558,2.7836769928104965e-07,0.07303128432675245,0.0053251455159937545,5.477499673417754e-07,1.551220720959625e-05,0.0007062179610428659,7.756103604798124e-08,0.0,0.044,0.0053251455159937545
1.3,0.812756882214803,0.7588267399902593,2.8040744686447493e-06,0.07139918678376947,7.607162497831785e-06,0.05363801039494695,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.21004183066988194,0.0812756882214803,0.812756882214803,2.3090073275223405e-06,0.007588267399902593,2.8040744686447495e-07,0.07314811939933227,0.005363801039494695,5.431452160771779e-07,1.521432499566357e-05,0.0007139918678376947,7.607162497831785e-08,0.0,0.044,0.005363801039494695
1.31,0.8140341425113883,0.7668844056477198,2.824249037950782e-06,0.07217804200037621,7.461139536623367e-06,0.0540241792679346,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.20809655898180857,0.08140341425113884,0.8140341425113883,2.2887326235992454e-06,0.007668844056477198,2.8242490379507823e-07,0.07326307282602494,0.00540241792679346,5.385304428450689e-07,1.4922279073246734e-05,0.0007217804200037621,7.461139536623367e-08,0.0,0.044,0.00540241792679346
1.32,0.8152908522248338,0.7749539337216097,2.84420067638113e-06,0.07295834256122212,7.317976448336356e-06,0.05440996216506945,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.2061842099740492,0.08152908522248338,0.8152908522248338,2.2684378542081415e-06,0.007749539337216097,2.84420067638113e-07,0.07337617670023504,0.005440996216506945,5.339074325726794e-07,1.4635952896672712e-05,0.0007295834256122213,7.317976448336356e-08,0.0,0.044,0.005440996216506945
1.33,0.8165273551782292,0.7830351197223655,2.8639294512397662e-06,0.0737400696953124,7.177616332690204e-06,0.05479535947213437,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.20430400506235524,0.08165273551782293,0.8165273551782292,2.2481302657557123e-06,0.007830351197223655,2.8639294512397667e-07,0.07348746196604063,0.005479535947213437,5.292779286187882e-07,1.4355232665380408e-05,0.0007374006969531239,7.177616332690205e-08,0.0,0.044,0.005479535947213437
1.34,0.8177439855859115,0.7911277630146801,2.883435507172763e-06,0.07452320497774963,7.040003509992588e-06,0.055180371574526606,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.20245518877478327,0.08177439855859116,0.8177439855859115,2.227816891390373e-06,0.0079112776301468,2.883435507172763e-07,0.07359695870273204,0.005518037157452661,5.246436246192545e-07,1.4080007019985176e-05,0.0007452320497774963,7.040003509992588e-08,0.0,0.044,0.005518037157452661
1.35,0.8189410735353261,0.7992316653675681,2.9027190424629895e-06,0.07530773019949086,6.905083267447246e-06,0.055564998857258296,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.20063702837074454,0.08189410735353261,0.8189410735353261,2.2075044797374365e-06,0.00799231665367568,2.9027190424629896e-07,0.07370469661817934,0.00555649988572583,5.20006147709936e-07,1.3810166534894492e-05,0.0007530773019949086,6.905083267447246e-08,0.0,0.044,0.00555649988572583
1.36,0.8201189417460495,0.8073466317821514,2.921780320528441e-06,0.07609362744172075,6.772801987192925e-06,0.055949241704956756,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.1988488127402106,0.08201189417460496,0.8201189417460495,2.1871995488350682e-06,0.008073466317821514,2.9217803205284413e-07,0.07381070475714445,0.005594924170495676,5.153670711500044e-07,1.354560397438585e-05,0.0007609362744172075,6.772801987192924e-08,0.0,0.044,0.005594924170495676
1.37,0.8212779057768728,0.8154724704188147,2.940619667470033e-06,0.07688087906931808,6.643107123246779e-06,0.05633310050186489,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.1970898516413325,0.08212779057768728,0.8212779057768728,2.1669083908203507e-06,0.008154724704188147,2.9406196674700334e-07,0.07391501151991854,0.005633310050186489,5.107279153868611e-07,1.3286214246493559e-05,0.0007688087906931808,6.64310712324678e-08,0.0,0.044,0.005633310050186489
1.38,0.8224182742056746,0.823608992531276,2.9592374697043154e-06,0.07766946772494353,6.515947179495235e-06,0.05671657563184153,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.19535947496743386,0.08224182742056746,0.8224182742056746,2.146637076756432e-06,0.008236089925312759,2.9592374697043157e-07,0.07401764467851071,0.005671657563184153,5.060901491552419e-07,1.303189435899047e-05,0.0007766946772494353,6.515947179495234e-08,0.0,0.044,0.005671657563184153
1.39,0.8235403487820834,0.8317560124075749,2.9776341716811086e-06,0.07845937632374878,6.3912716887322955e-06,0.0570996674783619,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.19365703204211795,0.08235403487820835,0.8235403487820834,2.1263914616133606e-06,0.00831756012407575,2.977634171681109e-07,0.0741186313903875,0.00570996674783619,5.014551906135685e-07,1.2782543377464591e-05,0.0007845937632374877,6.391271688732296e-08,0.0,0.044,0.00570996674783619
1.4,0.8246444245529287,0.839913347317972,2.9958102736860485e-06,0.07925058804870685,6.269031192745351e-06,0.057482376424517916,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.19198189094129325,0.08246444245529289,0.8246444245529287,2.1061771894158106e-06,0.008399133473179719,2.9958102736860487e-07,0.07421799820976359,0.005748237642451792,4.968244085207552e-07,1.2538062385490702e-05,0.0007925058804870686,6.269031192745352e-08,0.0,0.044,0.005748237642451792
1.41,0.8257307900304546,0.8480808174694033,3.0137663312274307e-06,0.08004308634652292,6.149177232070728e-06,0.0578647028530186,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.19033343784261808,0.08257307900304546,0.8257307900304546,2.0859997014955144e-06,0.008480808174694033,3.013766331227431e-07,0.07431577110274092,0.00578647028530186,4.9219912414671e-07,1.2298354464141456e-05,0.0008004308634652292,6.149177232070728e-08,0.0,0.044,0.00578647028530186
1.42,0.826799727766981,0.8562582459646048,3.0315029638004613e-06,0.08083685492391142,6.031662390234448e-06,0.05824664714619037,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.1887110764096412,0.0826799727766981,0.826799727766981,2.0658642634051296e-06,0.008562582459646048,3.0315029638004613e-07,0.07441197549902828,0.005824664714619038,4.875806175893948e-07,1.2063324780468896e-05,0.0008083685492391142,6.031662390234448e-08,0.0,0.044,0.005824664714619038
1.43,0.8278515136650048,0.8644454587745565,3.0490208372223737e-06,0.08163187774522132,5.916440186567873e-06,0.05862820968597753,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.1871142271702763,0.08278515136650048,0.8278515136650048,2.0457759405559547e-06,0.008644454587745565,3.049020837222374e-07,0.07450663622985043,0.005862820968597754,4.82970121996823e-07,1.1832880373135745e-05,0.0008163187774522132,5.916440186567873e-08,0.0,0.044,0.005862820968597754
1.44,0.8288864171562305,0.8726422847132045,3.0663206652550358e-06,0.08242813903015653,5.803465080497748e-06,0.05900939085394267,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.1855423269394759,0.08288864171562305,0.8288864171562305,2.0257396108395425e-06,0.008726422847132044,3.066320665255036e-07,0.07459977754406073,0.005900939085394267,4.783688265119269e-07,1.1606930160995496e-05,0.0008242813903015653,5.803465080497748e-08,0.0,0.044,0.005900939085394267
