Time,miR,TF1,TF1target_mRNA,Sink,kdegMiR,kdegTF1targetmRNA,kdegTF1targetmRNAbyMiR,ksynTF1targetmRNA,ksynMiR,cell,miR_synthesis,miR_degradation,TF1target_transcription,TF1target_mRNA_degradation,TF1target_mRNA_degradation_via_MiR
2880.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2894.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2908.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2923.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2937.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2952.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2966.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2980.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
2995.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3009.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3024.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3038.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3052.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3067.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3081.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3096.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3110.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3124.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3139.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3153.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3168.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3182.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3196.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3211.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3225.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3240.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3254.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3268.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3283.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3297.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3312.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3326.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3340.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3355.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3369.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3384.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3398.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3412.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3427.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3441.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3456.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3470.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3484.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3499.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3513.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3528.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3542.4,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3556.8,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3571.2000000000003,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3585.6,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.0,0.0,0.0,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.0,0.0,0.0,0.0,0.0
3614.4,1.4358607527251643,500.0,28.58380506360686,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0005743443010900657,2.0,0.02858380506360686,0.0020521181927189956
3628.8,2.863474715455561,500.0,56.7007286119302,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0011453898861822245,2.0,0.05670072861193021,0.008118055136408491
3643.2000000000003,4.282889250164269,500.0,84.30112317538413,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0017131557000657075,2.0,0.08430112317538413,0.018052618711231334
3657.6,5.6941514521573495,500.0,111.3381690164236,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0022776605808629397,2.0,0.11133816901642361,0.03169881983927045
3672.0,7.097308157515656,500.0,137.76790625860198,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0028389232630062623,2.0,0.137767906258602,0.048889064246651404
3686.4,8.49240592235256,500.0,163.54956912132718,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0033969623689410243,2.0,0.16354956912132718,0.06944646647020843
3700.8,9.879491028257432,500.0,188.6456494641663,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.003951796411302973,2.0,0.1886456494641663,0.09318615007005136
3715.2000000000003,11.25860949548379,500.0,213.02184471352328,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.004503443798193517,2.0,0.21302184471352328,0.11991648818185735
3729.6,12.629807076897807,500.0,236.64713254249517,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.005051922830759123,2.0,0.23664713254249517,0.14944038146563896
3744.0,13.993129260909646,500.0,259.4937535914998,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.005597251704363858,2.0,0.2594937535914998,0.18155648182022466
3758.4,15.348621283206421,500.0,281.5372385840587,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.006139448513282569,2.0,0.2815372385840587,0.21606042260732236
3772.8,16.696328110467775,500.0,302.75638952181635,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.00667853124418711,2.0,0.3027563895218163,0.25274600084984167
3787.2000000000003,18.03629446710075,500.0,323.1332252404169,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0072145177868403,2.0,0.3231332252404169,0.2914063001270076
3801.6,19.368564799917312,500.0,342.6530937776886,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.007747425919966925,2.0,0.3426530937776886,0.3318349325362652
3816.0,20.69318332504644,500.0,361.30426667586306,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.008277273330018577,2.0,0.3613042666758631,0.3738267713222551
3830.4,22.01019398933608,500.0,379.07827532488466,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.008804077595734433,2.0,0.37907827532488464,0.41717931885218323
3844.8,23.31964046563926,500.0,395.96996074937147,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.009327856186255704,2.0,0.39596996074937146,0.46169385599343166
3859.2000000000003,24.62156620807293,500.0,411.97655321841137,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.009848626483229173,2.0,0.41197655321841137,0.5071753990620398
3873.6,25.916014405014877,500.0,427.09840075195336,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.010366405762005952,2.0,0.4270984007519534,0.553434415312322
3888.0,27.203028002544134,500.0,441.3383462338055,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.010881211201017654,2.0,0.4413383462338055,0.6002869695597365
3902.4,28.482649707259252,500.0,454.7017168231636,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.011393059882903702,2.0,0.4547017168231636,0.6475554860781781
3916.8,29.754921976592808,500.0,467.1963112043663,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.011901968790637124,2.0,0.4671963112043663,0.6950694893818946
3931.2000000000003,31.019887022721026,500.0,478.83220843831964,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.012407954809088411,2.0,0.47883220843831964,0.742666050429834
3945.6,32.277586818455504,500.0,489.6215864135254,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.012911034727382201,2.0,0.4896215864135254,0.790190163182624
3960.0,33.52806308940387,500.0,499.5786307539553,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.01341122523576155,2.0,0.4995786307539553,0.8374951925018307
3974.4,34.771357322941576,500.0,508.71939590156205,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.013908542929176631,2.0,0.508719395901562,0.8844431946002097
3988.8,36.007510768696214,500.0,517.061574679197,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.014403004307478486,2.0,0.517061574679197,0.9309050109170104
4003.2000000000003,37.23656443609826,500.0,524.6244605800421,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.014894625774439306,2.0,0.5246244605800421,0.9767606265571015
4017.6,38.45855910348237,500.0,531.4286447899634,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.01538342364139295,2.0,0.5314286447899634,1.0218989972469175
4032.0,39.673535312686454,500.0,537.4959986369363,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.01586941412507458,2.0,0.5374959986369363,1.0662183241175083
4046.4,40.881533373914664,500.0,542.8494392118246,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.016352613349565868,2.0,0.5428494392118246,1.1096258733074533
4060.8,42.08259336677774,500.0,547.5128159740777,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0168330373467111,2.0,0.5475128159740777,1.1520379598868264
4075.2000000000003,43.27675513471936,500.0,551.5108891524284,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.017310702053887746,2.0,0.5515108891524284,1.1933800851990497
4089.6,44.464058299368176,500.0,554.8689159737964,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.01778562331974727,2.0,0.5548689159737965,1.2335861914183055
4104.0,45.64454225557093,500.0,557.6126336381768,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.018257816902228375,2.0,0.5576126336381768,1.2725986709168977
4118.400000000001,46.81824617431149,500.0,559.7680895491914,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.018727298469724596,2.0,0.5597680895491913,1.310368010851904
4132.8,47.985208986557645,500.0,561.3621242616233,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.01919408359462306,2.0,0.5613621242616234,1.3468539424915968
4147.2,49.14546941675513,500.0,562.4210978192941,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.019658187766702053,2.0,0.5624210978192942,1.3820224431107981
4161.6,50.29906596207003,500.0,562.9715503144693,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.020119626384828015,2.0,0.5629715503144692,1.4158471572018159
4176.0,51.44603689215792,500.0,563.0404126877027,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02057841475686317,2.0,0.5630404126877027,1.4483098921453688
4190.400000000001,52.58642026215611,500.0,562.6539629796139,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.021034568104862445,2.0,0.5626539629796139,1.4793978879706802
4204.8,53.72025390616181,500.0,561.8383452248011,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.021488101562464723,2.0,0.561838345224801,1.5091049279847053
4219.2,54.847575443425164,500.0,560.6197094297427,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02193903017737007,2.0,0.5606197094297427,1.5374315904009455
4233.6,55.968422273806745,500.0,559.0234130504258,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.022387368909522698,2.0,0.5590234130504258,1.564382922127546
4248.0,57.0828315830214,500.0,557.0744030649449,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02283313263320856,2.0,0.5570744030649449,1.5899692164684216
4262.400000000001,58.190840346112786,500.0,554.7973227040925,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.023276336138445115,2.0,0.5547973227040925,1.614206121496233
4276.8,59.29248532321998,500.0,552.2158650412805,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02371699412928799,2.0,0.5522158650412805,1.6371125536604676
4291.2,60.38780306450447,500.0,549.3531073885875,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02415512122580179,2.0,0.5493531073885876,1.6587113630927801
4305.6,61.47682990957925,500.0,546.2319351859123,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.024590731963831703,2.0,0.5462319351859124,1.6790303885302325
4320.0,62.55960199070799,500.0,542.8738992329714,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.025023840796283198,2.0,0.5428738992329715,1.6980987533579204
4334.400000000001,63.63615523258291,500.0,539.2999182612983,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.025454462093033165,2.0,0.5392999182612983,1.7159486657697627
4348.8,64.7065253514675,500.0,535.5305257111579,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.025882610140587004,2.0,0.5355305257111579,1.732615976920688
4363.2,65.77074786088205,500.0,531.5849491255573,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02630829914435282,2.0,0.5315849491255573,1.7481369827788422
4377.6,66.82885806967303,500.0,527.4817075871426,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.026731543227869213,2.0,0.5274817075871426,1.7625500085344965
4392.0,67.88089108284063,500.0,523.2388922455838,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.027152356433136255,2.0,0.5232388922455837,1.775896112741433
4406.400000000001,68.92688180468863,500.0,518.8732813667951,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.027570752721875456,2.0,0.5188732813667951,1.788215866819002
4420.8,69.96686493866349,500.0,514.4009364008502,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.027986745975465396,2.0,0.5144009364008503,1.799551042074016
4435.2,71.00087498902661,500.0,509.8373454368421,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.028400349995610648,2.0,0.5098373454368421,1.8099448814049202
4449.6,72.02894626163024,500.0,505.19683574673763,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.028811578504652095,2.0,0.5051968357467377,1.8194397866773702
4464.0,73.0511128653607,500.0,500.49299600287344,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02922044514614428,2.0,0.5004929960028734,1.8280785169664213
4478.400000000001,74.0674087133724,500.0,495.73884663227074,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.02962696348534896,2.0,0.49573884663227075,1.8359045884304117
4492.8,75.07786752399683,500.0,490.94631300210676,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.030031147009598733,2.0,0.4909463130021068,1.8429601124483426
4507.2,76.0825228219991,500.0,486.12662090263683,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.030433009128799645,2.0,0.48612662090263686,1.8492869864603088
4521.6,77.08140793923235,500.0,481.2904045244485,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03083256317569294,2.0,0.4812904045244485,1.8549271004193586
4536.0,78.07455601670924,500.0,476.4473387773053,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.031229822406683698,2.0,0.4764473387773053,1.8599207220190384
4550.400000000001,79.06200000497093,500.0,471.60644315923656,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03162480000198837,2.0,0.47160644315923655,1.864307430569994
4564.8,80.04377266470236,500.0,466.776198214951,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.032017509065880946,2.0,0.46677619821495103,1.8681263947605795
4579.2,81.0199065692109,500.0,461.96422648876745,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03240796262768436,2.0,0.46196422648876745,1.8714149234218862
4593.6,81.99043410448442,500.0,457.1775660839417,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03279617364179377,2.0,0.4571775660839417,1.8742093553027
4608.0,82.95538747005851,500.0,452.42272878036346,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.033182154988023405,2.0,0.4524227287803635,1.8765451383118121
4622.400000000001,83.91479868106954,500.0,447.70552714763954,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03356591947242782,2.0,0.44770552714763956,1.8784559589498144
4636.8,84.86869956860204,500.0,443.03125025305445,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03394747982744082,2.0,0.44303125025305445,1.8799743038614312
4651.2,85.81712178067743,500.0,438.4047151316131,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03432684871227097,2.0,0.4384047151316131,1.8811315413836418
4665.6,86.76009678387581,500.0,433.830164772368,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03470403871355032,2.0,0.433830164772368,1.881957354170772
4680.0,87.69765586395255,500.0,429.31138754269193,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03507906234558102,2.0,0.42931138754269194,1.8824801161597482
4694.400000000001,88.6298301267615,500.0,424.85173184818376,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.035451932050704606,2.0,0.42485173184818376,1.8827268411382478
4708.8,89.5566504998418,500.0,420.4541117436739,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03582266019993672,2.0,0.42045411174367386,1.8827230968324813
4723.2,90.47814773289882,500.0,416.12104542879206,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03619125909315953,2.0,0.4161210454287921,1.8824930711537275
4737.6,91.39435239849557,500.0,411.8546705798918,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03655774095939823,2.0,0.4118546705798918,1.8820595449972468
4752.0,92.30529489451222,500.0,407.65679581736725,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03692211795780489,2.0,0.40765679581736725,1.881444037683702
4766.400000000001,93.21100544416234,500.0,403.5289094538909,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03728440217766494,2.0,0.4035289094538909,1.8806667687991758
4780.8,94.11151409732315,500.0,399.4722112248697,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03764460563892926,2.0,0.3994722112248697,1.8797467319089087
4795.2,95.00685072934341,500.0,395.48752129878017,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.038002740291737364,2.0,0.3954875212987802,1.8787011950675616
4809.6,95.89704504539854,500.0,391.5754791617212,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03835881801815942,2.0,0.3915754791617212,1.877546568192255
4824.0,96.78212658101536,500.0,387.7365423656939,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03871285063240615,2.0,0.3877365423656939,1.8762983561660904
4838.400000000001,97.6621247018391,500.0,383.97094564666844,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03906484988073564,2.0,0.38397094564666845,1.874970918781401
4852.8,98.53706860467015,500.0,380.2787132059739,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03941482744186806,2.0,0.3802787132059739,1.8735774826036367
4867.2,99.40698731470245,500.0,376.65939628423075,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.03976279492588098,2.0,0.3766593962842308,1.8721287914195006
4881.6,100.27190969613379,500.0,373.11282319056573,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04010876387845352,2.0,0.37311282319056577,1.8706367656716971
4896.0,101.1318644456183,500.0,369.63855028382335,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.040452745778247326,2.0,0.36963855028382336,1.8691117880589245
4910.400000000001,101.98688009527237,500.0,366.23603622487803,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04079475203810895,2.0,0.36623603622487805,1.867563535651723
4924.8,102.8369850121125,500.0,362.90448686633545,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.041134794004845,2.0,0.3629044868663355,1.8660001638350858
4939.2,103.68220739982205,500.0,359.64296419127703,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04147288295992882,2.0,0.35964296419127706,1.864428820158338
4953.6,104.5225753015411,500.0,356.4506113481643,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04180903012061644,2.0,0.3564506113481643,1.862856793295943
4968.0,105.35811659862988,500.0,353.3264109219385,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04214324663945195,2.0,0.3533264109219385,1.8612902599644503
4982.400000000001,106.18885901225339,500.0,350.2692153818963,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.042475543604901356,2.0,0.3502692153818963,1.8597344164260399
4996.8,107.01483010430499,500.0,347.2778838297851,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.042805932041722,2.0,0.3472778838297851,1.858194186851351
5011.2,107.83605727834491,500.0,344.3512048815242,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04313442291133797,2.0,0.3443512048815242,1.8566738126735565
5025.6,108.65256778082545,500.0,341.48792961179913,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04346102711233018,2.0,0.34148792961179913,1.855177020923988
5040.0,109.46438870162962,500.0,338.68678618345746,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04378575548065185,2.0,0.3386867861834575,1.8537071005445855
5054.400000000001,110.27154697512923,500.0,335.9464916278804,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04410861879005169,2.0,0.3359464916278804,1.8522669666336837
5068.8,111.07406938071983,500.0,333.265702356959,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04442962775228793,2.0,0.333265702356959,1.8508588872905598
5083.2,111.87198254358887,500.0,330.643009860414,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04474879301743555,2.0,0.330643009860414,1.8494844513631958
5097.6,112.66531293721624,500.0,328.07715073090736,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.0450661251748865,2.0,0.3280771507309074,1.848145742732397
5112.0,113.45408688290892,500.0,325.56684090507264,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04538163475316357,2.0,0.32556684090507265,1.846844432711915
5126.400000000001,114.23833055112839,500.0,323.11083698469383,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04569533222045136,2.0,0.32311083698469384,1.8455821300054607
5140.8,115.0180699604887,500.0,320.7077123880214,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04600722798419548,2.0,0.32070771238802137,1.844359105015687
5155.2,115.79333098086092,500.0,318.35613286749503,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04631733239234437,2.0,0.31835613286749503,1.8431758531456395
5169.6,116.56413933427956,500.0,316.0548647601176,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04662565573371183,2.0,0.3160548647601176,1.8420331646587615
5184.0,117.33052059443382,500.0,313.80261578647793,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04693220823777353,2.0,0.31380261578647795,1.8409312137061278
5198.400000000001,118.09250018761712,500.0,311.5980556701992,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04723700007504685,2.0,0.3115980556701992,1.8398696723847063
5212.8,118.85010339466417,500.0,309.4399275826518,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.04754004135786567,2.0,0.3094399275826518,1.8388483693817783
5227.2,119.60335535093013,500.0,307.32696187118313,0.0,0.0004,0.001,5e-05,0.004,0.0002,1.0,0.1,0.047841342140372056,2.0,0.30732696187118314,1.8378667914800435
