T,CA,H,HB,M,MB,MCA,N,V
37.049999,6.7368273e-05,0.3073152,0.71953654,0.013534224,0.95834577,0.00023638389,0.04665323,-41.720802
37.200001,6.6365297e-05,0.27958491,0.71765196,0.016801244,0.94998991,0.00026309583,0.051069558,-41.171227
37.349998,6.5377259e-05,0.24385749,0.72254562,0.022584748,0.93512774,0.00030509522,0.057863735,-40.416183
37.5,6.4403925e-05,0.19651099,0.73422724,0.035350632,0.90642929,0.00038072138,0.069506913,-39.260433
37.650002,7.1207527e-05,0.230084,0.752478,0.013469162,0.55220836,0.053038888,0.25498897,-41.729496
37.799999,7.0157344e-05,0.23362912,0.75495929,0.024427064,0.90988171,0.00031913983,0.060205255,-40.216919
37.950001,6.9112852e-05,0.21816169,0.76265961,0.027961697,0.91550368,0.00034251521,0.063980438,-39.870159
38.099998,6.8083908e-05,0.19736083,0.77230161,0.034344412,0.90159321,0.00037898851,0.069529861,-39.338242
38.25,6.7114939e-05,0.065215178,0.7864635,0.99986881,0.7390306,0.29184058,0.32386398,38.612797
38.400002,7.374405e-05,0.26588622,0.78698361,0.018467868,0.890499,0.00028041034,0.05386271,-40.93301
38.549999,7.2646151e-05,0.29044747,0.78180337,0.014944538,0.94564259,0.00025211662,0.049607925,-41.473206
38.700001,7.1564595e-05,0.32670072,0.7698285,0.011440893,0.9595148,0.00022005115,0.044134811,-42.149727
38.849998,7.049914e-05,0.35763732,0.75141758,0.0092454469,0.96786135,0.00019712665,0.040098939,-42.687283
39.0,6.9449554e-05,0.37582967,0.72930592,0.0082235513,0.97232598,0.0001851487,0.037921648,-42.981712
39.150002,6.8415582e-05,0.37471327,0.70759875,0.0083650332,0.97313356,0.00018585527,0.037965748,-42.937431
39.299999,6.7397013e-05,0.34979898,0.69123775,0.01003415,0.96954459,0.00020261208,0.040807355,-42.476936
39.450001,6.6393608e-05,0.30317852,0.68497497,0.014170486,0.95930988,0.0002401275,0.047128197,-41.60231
39.599998,6.5405147e-05,0.2446243,0.69085801,0.022716982,0.93805665,0.00030412912,0.057554908,-40.39957
39.75,6.4431399e-05,0.16538507,0.70764434,0.051621702,0.88496089,0.00045115376,0.079346471,-38.261417
39.900002,7.1212453e-05,0.25283626,0.72183311,0.021677837,0.82542825,0.00041688865,0.059140235,-40.517296
40.049999,7.0152251e-05,0.19203722,0.73414201,0.036871348,0.89716065,0.00038951231,0.070870668,-39.151482
40.200001,7.6863857e-05,0.24377526,0.75221813,0.013424338,0.56614345,0.044216458,0.23092028,-41.735359
40.349998,7.5726442e-05,0.25054508,0.7530551,0.02091868,0.91743416,0.00029643497,0.056688648,-40.614998
40.5,7.4599033e-05,0.25827742,0.7556929,0.019484861,0.93563849,0.00028691473,0.055253692,-40.796955
40.650002,7.3488402e-05,0.27157766,0.75580144,0.017488701,0.94217098,0.00027166138,0.052754346,-41.072338
40.799999,7.2394309e-05,0.28531048,0.75311559,0.015716458,0.94792783,0.00025720632,0.050341312,-41.343849
40.950001,7.1316506e-05,0.29649907,0.74806648,0.01445849,0.95237637,0.00024628479,0.048484791,-41.555325
41.099998,7.0254748e-05,0.3023257,0.74171537,0.013882535,0.95488614,0.00024087257,0.047536716,-41.657978
41.25,6.92088e-05,0.30065829,0.73561168,0.014111735,0.95502079,0.000242403,0.047753651,-41.615936
41.400002,6.8178422e-05,0.29061684,0.73148251,0.015288697,0.95236528,0.00025193725,0.049312126,-41.41214
41.549999,6.7163382e-05,0.27281705,0.73081744,0.017626591,0.94637918,0.00027030901,0.052323248,-41.049953
41.700001,6.6163462e-05,0.24859676,0.73452544,0.021553893,0.93612486,0.00029891136,0.056950409,-40.536537
41.849998,6.5178421e-05,0.21697733,0.74298841,0.028638937,0.91868967,0.00034445821,0.064109676,-39.806732
42.0,6.4208063e-05,0.15251243,0.75720763,0.060798008,0.86819327,0.00048752848,0.084470823,-37.823364
42.150002,7.0962938e-05,0.2584936,0.76512599,0.020211045,0.84719789,0.00033217005,0.056503296,-40.699371
42.299999,6.9906448e-05,0.24297994,0.76826203,0.022258256,0.92587745,0.00030622899,0.05831784,-40.456482
42.450001,6.8865687e-05,0.24680069,0.77114189,0.021508522,0.93099028,0.00030121068,0.057539389,-40.544277
42.599998,6.7840425e-05,0.25240302,0.77281868,0.020515226,0.93397593,0.00029409071,0.056388929,-40.66507
42.75,6.683042e-05,0.25836754,0.77322519,0.019533463,0.93699765,0.00028680492,0.055198148,-40.790146
42.900002,6.5835455e-05,0.26352209,0.77251464,0.018745653,0.93961626,0.00028073878,0.054194115,-40.894962
43.049999,6.4855296e-05,0.26657465,0.77107865,0.018315628,0.94131196,0.00027724198,0.053602155,-40.95388
43.200001,6.3889733e-05,0.26635984,0.76953077,0.018382272,0.94163013,0.00027748579,0.053619493,-40.944374
43.349998,6.2938547e-05,0.2620554,0.7686258,0.019075526,0.94016922,0.00028244412,0.05440677,-40.849754
43.5,6.2001527e-05,0.25322405,0.7691403,0.02056024,0.93648821,0.00029307176,0.056111202,-40.658241
43.650002,6.1078455e-05,0.23947801,0.77177513,0.02315901,0.92985129,0.00031095635,0.058962885,-40.353607
43.799999,6.0169124e-05,0.21913582,0.77718431,0.027872464,0.91825819,0.00034096718,0.063662156,-39.877567
43.950001,5.9273338e-05,0.1813291,0.78644812,0.041271634,0.89133996,0.00041213844,0.074264944,-38.857288
44.099998,6.6131841e-05,0.28384879,0.7969175,0.01602486,0.69270086,0.0062435912,0.097420894,-41.284264
44.25,6.5147426e-05,0.25053081,0.79496664,0.020832932,0.92239463,0.00029644111,0.056751475,-40.625992
44.400002,6.4177511e-05,0.26288277,0.79303467,0.018743491,0.93767899,0.00028148323,0.05438051,-40.895977
44.549999,6.322204e-05,0.27718219,0.78850222,0.016738828,0.94455361,0.00026561311,0.051747337,-41.183727
44.700001,6.22808e-05,0.28829271,0.78179187,0.015393952,0.94941735,0.00025422324,0.049817968,-41.396187
44.849998,6.1353567e-05,0.29316875,0.77409279,0.014884745,0.95186633,0.00024945935,0.048978288,-41.481083
45.0,6.0440136e-05,0.28979379,0.76707476,0.015338323,0.95146948,0.00025274197,0.049481638,-41.404316
45.150002,5.9540303e-05,0.27758878,0.76250297,0.016933726,0.94774789,0.00026518354,0.051504944,-41.152294
45.299999,5.8653874e-05,0.25726792,0.76180434,0.020018596,0.93990159,0.00028813546,0.055225927,-40.72546
45.450001,5.7780642e-05,0.22903469,0.76583725,0.025609827,0.92590833,0.00032579878,0.06120858,-40.094498
45.599998,5.6920413e-05,0.18345791,0.77536786,0.0405773,0.89509159,0.00040749961,0.073492162,-38.90081
45.75,6.3820655e-05,0.2813158,0.78663743,0.016661763,0.70402199,0.0050360807,0.091228835,-41.184753
45.900002,6.2870597e-05,0.23362991,0.78762376,0.024291771,0.91566753,0.00031911442,0.060284358,-40.231831
46.049999,6.1934588e-05,0.22576901,0.79146659,0.025990652,0.91980523,0.00033065342,0.062167611,-40.058598
46.200001,6.1012517e-05,0.21569261,0.79634809,0.028563719,0.91383862,0.00034651801,0.064630784,-39.815521
46.349998,6.0104172e-05,0.19642462,0.8030045,0.03464504,0.90052688,0.00038078561,0.069814019,-39.315723
46.5,5.9333259e-05,0.055586834,0.81438941,0.99999458,0.71566582,0.39621559,0.39210567,38.622601
46.650002,6.5997854e-05,0.26136833,0.81250298,0.019175235,0.8905673,0.00028528308,0.054680202,-40.837093
46.799999,6.501528e-05,0.28276876,0.80614781,0.015882682,0.94306594,0.00025980163,0.050878253,-41.318378
46.950001,6.4047337e-05,0.31425384,0.79411,0.012550106,0.95622367,0.00023034224,0.045880742,-41.915287
47.099998,6.3093801e-05,0.33927581,0.77694285,0.010536263,0.96397585,0.00021030003,0.042376604,-42.356953
47.25,6.215446e-05,0.3510699,0.75737393,0.0097704623,0.96769214,0.00020169998,0.040811226,-42.546562
47.400002,6.1229104e-05,0.34471118,0.73929071,0.010303795,0.9674027,0.00020627462,0.041526675,-42.411171
47.549999,6.0317529e-05,0.31864074,0.72693771,0.012522847,0.96226835,0.00022663805,0.044942588,-41.916775
47.700001,5.9419523e-05,0.27694023,0.72358441,0.017282968,0.95026559,0.0002658983,0.051448807,-41.098309
47.849998,5.8534893e-05,0.22526997,0.73004764,0.026861705,0.92689127,0.0003314901,0.061922561,-39.969982
48.0,5.7663437e-05,0.11253078,0.74623901,0.16910617,0.83006203,0.00066650944,0.10460779,-34.679928
48.150002,6.4514046e-05,0.2342418,0.75395817,0.02489903,0.87369674,0.00032287822,0.060093988,-40.164959
48.299999,6.3553576e-05,0.1847889,0.76458609,0.039805356,0.89296556,0.00040458248,0.073122777,-38.951744
48.450001,7.0355425e-05,0.28336218,0.7777493,0.015294787,0.66453171,0.010367258,0.11706343,-41.401794
48.599998,6.9308371e-05,0.2494539,0.77737063,0.021060176,0.9209367,0.0002978069,0.056947526,-40.598053
48.75,6.8276517e-05,0.25911799,0.77763522,0.01934587,0.93609995,0.00028591097,0.055094089,-40.815235
48.900002,6.7260022e-05,0.27208126,0.77549863,0.017429905,0.9424808,0.00027110867,0.052656204,-41.080811
49.049999,6.6258654e-05,0.2836332,0.77106261,0.01594547,0.94754124,0.0002589061,0.050609112,-41.306896
49.200001,6.5272201e-05,0.29092717,0.76510948,0.015116687,0.95079386,0.00025163213,0.049360666,-41.442062
49.349998,6.4300431e-05,0.29169172,0.75894266,0.015082221,0.95173264,0.00025088771,0.049196333,-41.447376
49.5,6.3343126e-05,0.28469595,0.75413388,0.015977003,0.94993985,0.00025782658,0.050313264,-41.300495
49.650002,6.2400075e-05,0.26999488,0.7521621,0.018000988,0.94490296,0.00027341043,0.052851856,-40.996639
49.799999,6.1471073e-05,0.24837597,0.75408691,0.021567956,0.9357084,0.00029919186,0.05701137,-40.53503
49.950001,6.0555896e-05,0.21883415,0.76052397,0.028118748,0.91962206,0.00034146514,0.063658535,-39.854095
50.099998,5.965435e-05,0.16118962,0.77254277,0.053551454,0.87598968,0.0004621876,0.081124738,-38.165859
50.25,6.6484077e-05,0.2609106,0.78017026,0.019983072,0.82701975,0.00040616974,0.057684358,-40.72728
50.400002,6.5494271e-05,0.23856528,0.78232062,0.023158081,0.92292339,0.00031220133,0.059253991,-40.354851
50.549999,6.4519198e-05,0.23860021,0.78503144,0.023116989,0.92685163,0.00031215308,0.059275959,-40.35955
50.700001,6.355864e-05,0.23919737,0.78738278,0.023002584,0.92739213,0.00031133427,0.059142541,-40.372219
50.849998,6.2612387e-05,0.23918843,0.78945845,0.023015147,0.9275043,0.00031134649,0.059138536,-40.370754
51.0,6.1680221e-05,0.23805074,0.79144526,0.023259366,0.92702222,0.00031290972,0.059379946,-40.343636
51.150002,6.0761933e-05,0.23518901,0.79360831,0.023869606,0.92558849,0.00031689994,0.06000524,-40.277172
51.299999,5.9857317e-05,0.2298132,0.79629862,0.025062302,0.92266268,0.00032462881,0.061217476,-40.151978
51.450001,5.8966169e-05,0.22052847,0.79998821,0.027312117,0.91717768,0.00033874725,0.063416541,-39.930859
51.599998,5.8088292e-05,0.20348008,0.80542201,0.032253571,0.90595001,0.0003675794,0.067820624,-39.501236
51.75,5.7223486e-05,0.15226427,0.81451964,0.060167138,0.86426234,0.00048802563,0.084731191,-37.853535
51.900002,6.4068539e-05,0.26409236,0.81697828,0.019158367,0.84439063,0.00033543946,0.055768415,-40.836948
52.049999,6.311469e-05,0.26955986,0.81197733,0.01767063,0.93615329,0.00027389836,0.053186294,-41.04681
52.200001,6.2175044e-05,0.29659125,0.80279589,0.01432817,0.95054072,0.00024620545,0.048564926,-41.579407
52.349998,6.1249382e-05,0.3197183,0.78901941,0.012120624,0.95878595,0.00022573344,0.04503927,-42.002739
52.5,6.0337505e-05,0.33237547,0.77265644,0.011132142,0.96315199,0.00021556563,0.043229543,-42.217102
52.650002,5.94392e-05,0.33015668,0.75686735,0.011393672,0.96365297,0.00021729984,0.043456305,-42.157394
52.799999,5.8554273e-05,0.3113963,0.74520999,0.013155324,0.95974851,0.00023280169,0.046028793,-41.7925
52.950001,5.7682519e-05,0.27848426,0.74060178,0.016999528,0.95007735,0.00026425568,0.051227331,-41.140961
53.099998,5.6823745e-05,0.23558943,0.74425584,0.024372119,0.93166381,0.00031638643,0.05960793,-40.220451
53.25,5.5977765e-05,0.17086281,0.75620693,0.047669709,0.88742185,0.00043696188,0.077515796,-38.474579
53.400002,6.2881954e-05,0.25956038,0.76665217,0.020554548,0.80306101,0.0005974581,0.060893051,-40.65284
53.549999,6.1945779e-05,0.20702216,0.77324486,0.031413928,0.90552425,0.00036127563,0.06672547,-39.568394
53.700001,6.102354e-05,0.12775925,0.78604919,0.096973546,0.84179491,0.00057914975,0.095727168,-36.507145
53.849998,6.7805042e-05,0.25632292,0.78914976,0.02026023,0.87372082,0.00029729577,0.055833977,-40.695026
54.0,6.6795568e-05,0.25825974,0.78832734,0.019460019,0.93337381,0.00028693705,0.05527183,-40.800415
54.150002,6.5801119e-05,0.2746816,0.78497219,0.017041713,0.94306707,0.00026828682,0.052211579,-41.138367
54.299999,6.4821477e-05,0.29008216,0.77862877,0.015147896,0.94961023,0.00025246077,0.049549147,-41.43742
54.450001,6.3856416e-05,0.30034083,0.77019715,0.014062171,0.95382684,0.00024269623,0.047867607,-41.625645
54.599998,6.2905725e-05,0.30241832,0.76132655,0.013906164,0.95528507,0.00024078794,0.047497589,-41.653336
54.75,6.1969185e-05,0.29465333,0.75405985,0.014815499,0.95358145,0.00024803795,0.048666731,-41.492027
54.900002,6.1046594e-05,0.27722645,0.75032914,0.017027298,0.94812614,0.00026557007,0.051538195,-41.13792
55.049999,6.0137736e-05,0.25161254,0.75145286,0.021038977,0.9378196,0.00029509381,0.056320388,-40.598164
55.200001,5.9242411e-05,0.21722256,0.75803459,0.028633956,0.91934109,0.00034406834,0.064021267,-39.806885
55.349998,5.8360423e-05,0.14214957,0.77121657,0.072477385,0.85902685,0.000521885,0.088788249,-37.339802
55.5,6.5198001e-05,0.24981207,0.77724135,0.021688785,0.86041635,0.00031546745,0.057395168,-40.519226
55.650002,6.4227337e-05,0.22828071,0.78117645,0.025444239,0.91922909,0.00032689117,0.061548654,-40.113003
55.799999,6.3271131e-05,0.21764682,0.78670663,0.028052436,0.91518265,0.0003433417,0.064132743,-39.862019
55.950001,6.2329163e-05,0.19947083,0.79392523,0.033571094,0.90284997,0.00037498231,0.068944946,-39.397511
56.099998,6.1401217e-05,0.13093798,0.80508232,0.088938192,0.84310418,0.00056475948,0.094200082,-36.761665
56.25,6.8169378e-05,0.26379052,0.80611074,0.018936636,0.87307262,0.00029017494,0.054545134,-40.868248
56.400002,6.7154477e-05,0.28161487,0.8004986,0.016021265,0.94179988,0.00026098834,0.051077962,-41.296356
56.549999,6.6154687e-05,0.31452164,0.78909624,0.012513574,0.95611703,0.00023011475,0.045851551,-41.922802
56.700001,6.5169777e-05,0.34207919,0.77203381,0.010316971,0.96447754,0.00020821211,0.042025741,-42.410259
56.849998,6.4199528e-05,0.35707098,0.75189042,0.0093588913,0.9687916,0.00019751117,0.04009144,-42.655384
57.0,6.324373e-05,0.35392553,0.73254591,0.0096498504,0.96921062,0.00019969256,0.040392883,-42.576923
57.150002,6.2302155e-05,0.32993534,0.71845639,0.011533743,0.96501797,0.00021748264,0.043384366,-42.125072
57.299999,6.1374602e-05,0.28826609,0.71343088,0.015825728,0.95427042,0.00025427731,0.04952278,-41.322243
57.450001,6.0460861e-05,0.23610359,0.71880788,0.024382688,0.93303621,0.00031568552,0.059433278,-40.218674
57.599998,5.9560731e-05,0.15668677,0.7339431,0.05808055,0.87623984,0.0004753219,0.082639836,-37.945107
57.75,6.6403496e-05,0.24702309,0.74498397,0.022609325,0.84130132,0.00035431885,0.05883598,-40.410591
57.900002,6.541489e-05,0.19309302,0.75529134,0.036369048,0.89808613,0.00038738255,0.07059288,-39.187553
58.049999,7.2182236e-05,0.18835346,0.77235115,0.013601308,0.51426858,0.082035296,0.32539216,-41.728806
58.200001,7.1131326e-05,0.24994263,0.77099043,0.021030415,0.9148438,0.00029720902,0.056807701,-40.601379
58.349998,7.0072332e-05,0.25804755,0.77200586,0.019517075,0.93534654,0.00028719049,0.055302139,-40.79277
58.5,6.9029098e-05,0.27134073,0.77059233,0.017526191,0.94208252,0.0002719216,0.052794948,-41.066849
58.650002,6.8001398e-05,0.28396812,0.76665926,0.015893281,0.94754285,0.00025856553,0.050559841,-41.315319
58.799999,6.6988992e-05,0.2929323,0.76085979,0.01487393,0.95134568,0.0002496877,0.049043968,-41.483273
58.950001,6.5991662e-05,0.29569817,0.75442702,0.014615444,0.95294559,0.00024704184,0.048560906,-41.52729
59.099998,6.5009182e-05,0.29067251,0.74895507,0.0152451,0.95192587,0.00025188143,0.049330026,-41.419712
59.25,6.4041327e-05,0.27760276,0.74604326,0.016935296,0.94782346,0.00026516896,0.051499661,-41.152035
59.400002,6.3087886e-05,0.25735956,0.74691534,0.019997675,0.939915,0.00028802457,0.05521087,-40.728172
59.549999,6.214864e-05,0.23022377,0.75225455,0.025316404,0.92643672,0.00032404935,0.060943473,-40.12421
59.700001,6.1223378e-05,0.1883541,0.76266843,0.038356833,0.89860737,0.00039704621,0.071995854,-39.048363
59.849998,6.8067056e-05,0.27719876,0.77666646,0.014806755,0.63472253,0.016879609,0.14384225,-41.482876
60.0,6.7054709e-05,0.24065873,0.77708137,0.0228127,0.91608089,0.0003093527,0.058740664,-40.393002
60.150002,6.6056404e-05,0.23954137,0.78011096,0.022924636,0.92703432,0.00031086421,0.059071153,-40.380974
60.299999,6.5072963e-05,0.24103808,0.78268117,0.02262773,0.92829829,0.00030883253,0.058748074,-40.414345
60.450001,6.4104162e-05,0.24253823,0.78472883,0.022343431,0.92920399,0.00030681802,0.058421411,-40.446659
60.599998,6.3149782e-05,0.24350144,0.78635919,0.022170754,0.92984968,0.00030553588,0.058208998,-40.466434
60.75,6.220962e-05,0.24337371,0.78776491,0.022211373,0.92995739,0.00030570538,0.058226895,-40.461651
60.900002,6.1283448e-05,0.24154766,0.78922671,0.022584135,0.92919022,0.00030814591,0.058606576,-40.418941
61.049999,6.0371065e-05,0.2373537,0.79110855,0.023447629,0.92712367,0.00031387448,0.059508253,-40.322716
61.200001,5.9472266e-05,0.22989623,0.79385692,0.025079487,0.92308706,0.00032450803,0.061179392,-40.150021
61.349998,5.8586851e-05,0.2173384,0.79804885,0.028188655,0.91556513,0.00034384234,0.064184748,-39.849266
61.5,5.771462e-05,0.1930681,0.8046605,0.036004175,0.89881289,0.00038737871,0.070749737,-39.215176
61.650002,6.3537467e-05,0.0049676723,0.81758314,0.99305177,0.43874493,0.56807113,0.85290128,-19.989384
61.799999,6.3663283e-05,0.25629079,0.812464,0.019899655,0.90760863,0.00028948372,0.055570558,-40.742908
61.950001,6.2715473e-05,0.27500537,0.8072142,0.01693224,0.94133145,0.00026794319,0.052199014,-41.155293
62.099998,6.1781764e-05,0.2989485,0.79766077,0.014106058,0.95189404,0.00024399294,0.048167437,-41.618732
62.25,6.0861959e-05,0.31703877,0.78447556,0.012390159,0.95843887,0.00022797195,0.04539701,-41.946739
62.400002,5.9955852e-05,0.32417452,0.76985753,0.011835312,0.96138614,0.00022207404,0.044325773,-42.061874
62.549999,5.906323e-05,0.31717494,0.75681561,0.012537729,0.96051949,0.00022785715,0.045245994,-41.915039
62.700001,5.8183898e-05,0.29575339,0.74841332,0.01479903,0.95514184,0.0002469983,0.048414305,-41.493874
62.849998,5.7317659e-05,0.26280066,0.74681008,0.019265445,0.94377953,0.00028159787,0.054077394,-40.822338
63.0,5.646432e-05,0.22012259,0.75268668,0.028018929,0.92251188,0.00033944845,0.06323234,-39.862106
63.150002,5.5623696e-05,0.12169577,0.76682216,0.1173496,0.83936244,0.00060982624,0.098886132,-35.923874
63.299999,6.2500192e-05,0.23914167,0.77263308,0.023770232,0.8720482,0.00031747951,0.059127487,-40.284454
63.450001,6.1569699e-05,0.20397179,0.77976155,0.032289334,0.90578222,0.00036670739,0.067597456,-39.49757
63.599998,6.0653063e-05,0.11702316,0.7923395,0.13335142,0.82959563,0.00063437532,0.10176053,-35.515587
63.75,6.7434725e-05,0.25695238,0.79423493,0.020080082,0.8790887,0.00029378774,0.055616077,-40.718269
63.900002,6.6430759e-05,0.26364288,0.79224384,0.018590463,0.93571925,0.00028060435,0.054256517,-40.917164
64.050003,6.5441745e-05,0.28362289,0.78700632,0.015869254,0.94641548,0.00025892071,0.050667584,-41.319725
64.199997,6.4467451e-05,0.30138499,0.77826744,0.013897409,0.95343596,0.00024173677,0.047748294,-41.656063
64.349998,6.3507658e-05,0.31214836,0.76731622,0.012885319,0.95759177,0.0002321436,0.04607382,-41.847076
64.5,6.2562161e-05,0.31250325,0.75630867,0.012921164,0.95858026,0.00023183676,0.045965582,-41.839314
64.650002,6.1630737e-05,0.30087447,0.74777615,0.014167359,0.95597863,0.00024220672,0.047661908,-41.605206
64.800003,6.0713181e-05,0.27815437,0.74395567,0.016951187,0.94900161,0.00026459311,0.051344443,-41.148937
64.949997,5.9809288e-05,0.24668998,0.74614334,0.022000749,0.93608189,0.00030137808,0.057293627,-40.483475
65.099998,5.8918853e-05,0.2042888,0.75473005,0.032588623,0.91155767,0.00036618885,0.067352906,-39.471951
65.25,6.5092543e-05,0.0049195806,0.77208811,0.92366666,0.42403516,0.46442237,0.81808579,-25.742348
65.400002,6.4849708e-05,0.23420458,0.77294713,0.024410455,0.90077132,0.00031846052,0.06002894,-40.218185
65.550003,6.3884232e-05,0.21482816,0.77924943,0.028892629,0.91320974,0.0003479445,0.064803727,-39.785572
65.699997,6.2933133e-05,0.18675628,0.78827149,0.038567029,0.89392793,0.0004003247,0.072647184,-39.035728
65.849998,6.9734691e-05,0.21680795,0.80192971,0.013321349,0.53703415,0.062545635,0.27910835,-41.763962
66.0,6.8710302e-05,0.26265955,0.79673231,0.018770477,0.92022359,0.00028176091,0.054398559,-40.892567
66.150002,6.7687346e-05,0.28851235,0.79076648,0.015210774,0.94673884,0.00025401628,0.049898148,-41.427982
66.300003,6.6679619e-05,0.3169879,0.77929693,0.012322647,0.95742464,0.00022801991,0.045465112,-41.961361
66.449997,6.5686894e-05,0.33831015,0.76340216,0.010625842,0.96400499,0.0002110252,0.042486224,-42.335342
66.599998,6.4708947e-05,0.34664449,0.74580133,0.010090446,0.96691102,0.00020486745,0.041350543,-42.465012
66.75,6.3745567e-05,0.33784261,0.73016495,0.010823186,0.9659645,0.00021137818,0.042402808,-42.286812
66.900002,6.279652e-05,0.31119505,0.72033399,0.013223912,0.9602477,0.00023298147,0.046020869,-41.778831
67.050003,6.186161e-05,0.27096838,0.71904051,0.018104015,0.9478367,0.00027235894,0.052522324,-40.980297
67.199997,6.094062e-05,0.22147182,0.7267974,0.027776511,0.92429221,0.00033734273,0.062853493,-39.883976
67.349998,6.00403e-05,0.078204677,0.74386954,0.99606818,0.77233988,0.16115323,0.24199107,36.385498
67.5,6.6842957e-05,0.23571043,0.75106221,0.024465999,0.87919205,0.00031910525,0.0597203,-40.210533
67.650002,6.5847809e-05,0.19557433,0.76106542,0.035286762,0.90067512,0.00038247285,0.069925427,-39.266735
67.800003,7.222237e-05,0.0079845916,0.77835214,0.59427726,0.40432346,0.34643418,0.73437637,-30.844446
67.949997,7.1558883e-05,0.25494877,0.77623248,0.020160722,0.91021281,0.00029105163,0.05580749,-40.709351
68.099998,7.0493523e-05,0.26825431,0.77528769,0.017911201,0.93912989,0.00027535303,0.053394727,-41.011951
68.25,6.9444017e-05,0.28798902,0.77073634,0.015348424,0.94824386,0.00025452845,0.049928162,-41.40443
68.400002,6.841014e-05,0.30532843,0.76266479,0.013496875,0.95479453,0.00023815555,0.047138695,-41.73016
68.550003,6.7391651e-05,0.31592104,0.75235862,0.012534028,0.95873022,0.00022891448,0.045522328,-41.917068
68.699997,6.6388326e-05,0.31641498,0.74192655,0.012554246,0.95970285,0.00022849631,0.045397367,-41.912285
68.849998,6.5399938e-05,0.30515367,0.73386115,0.013717881,0.95728356,0.00023831299,0.047006834,-41.686985
69.0,6.4426262e-05,0.28292683,0.73040086,0.01632525,0.95073301,0.00025963559,0.050525963,-41.244648
69.150002,6.3467087e-05,0.25226998,0.73286653,0.020978162,0.93871349,0.00029427736,0.056155924,-40.605209
69.300003,6.2522202e-05,0.21269186,0.74158382,0.029976912,0.91708064,0.00035155332,0.065137632,-39.688244
69.449997,6.1765153e-05,0.052314881,0.7580173,0.99999863,0.71109319,0.43672046,0.41906643,38.541367
69.599998,6.8366076e-05,0.24293205,0.76277202,0.022764523,0.8856104,0.00030824522,0.05819473,-40.396442
69.75,6.7348243e-05,0.22472076,0.76868659,0.026299182,0.91838241,0.00033224799,0.062383406,-40.027985
69.900002,6.6345572e-05,0.21037352,0.77627969,0.030102834,0.91061318,0.00035542794,0.06598179,-39.679893
70.050003,6.5357832e-05,0.1276602,0.78733593,0.1095138,0.85224688,0.00058524712,0.095225647,-36.127781
70.199997,7.2159026e-05,0.14554664,0.79702884,0.075651027,0.8183971,0.00052013044,0.086841419,-37.208477
70.349998,7.8875557e-05,0.17085207,0.80529696,0.051332261,0.82654434,0.00045154066,0.077396847,-38.269062
70.5,8.5485502e-05,0.20412032,0.81249976,0.035247404,0.81725222,0.00043733238,0.068869047,-39.259312
70.650002,9.2001123e-05,0.25132594,0.81990671,0.022889618,0.73965877,0.0020408889,0.07643263,-40.370174
70.800003,9.8065946e-05,0.0092091765,0.83005559,0.5096302,0.39863804,0.32795221,0.71739715,-31.764223
70.949997,9.6975935e-05,0.17264208,0.83037633,0.04724317,0.8668859,0.00043290449,0.076710343,-38.497051
71.099998,0.00010327109,0.24310742,0.83461243,0.02399826,0.79992092,0.00059268897,0.063642383,-40.254528
71.25,0.00010173361,0.13622335,0.84006524,0.081375599,0.84872806,0.00054407888,0.091441415,-37.013939
71.400002,0.00010792021,0.22796501,0.84076613,0.026536357,0.8581003,0.00033961851,0.061780561,-40.000576
71.550003,0.00010631351,0.16379075,0.84490657,0.051511336,0.87497127,0.00045505157,0.080197327,-38.270275
71.699997,0.00011244338,0.25094864,0.84692746,0.022024479,0.81258816,0.0004914201,0.060785349,-40.476944
71.849998,0.00011076933,0.20562206,0.84658664,0.031723458,0.90405071,0.00036374197,0.067159429,-39.543549
72.0,0.00010912021,0.14318383,0.85201299,0.070053965,0.85638946,0.0005178423,0.08848203,-37.436707
72.150002,0.00011511944,0.34842548,0.84424698,0.0093826903,0.86835235,0.00024025395,0.043206993,-42.657734
72.300003,0.00011340554,0.56810594,0.79499871,0.0021327371,0.98215175,9.9239332e-05,0.022541067,-46.385201
72.449997,0.00011171715,0.80858052,0.72420686,0.00032706824,0.99716133,3.899173e-05,0.0098848958,-51.077648
72.599998,0.0001100539,0.91055852,0.65573859,8.5129373e-05,0.99947757,1.9280646e-05,0.0051939287,-54.435165
72.75,0.00010841541,0.93412441,0.59345621,5.225643e-05,0.99979198,1.4790991e-05,0.0040506874,-55.650169
72.900002,0.00010680132,0.93879902,0.5370633,4.6725261e-05,0.9998396,1.388968e-05,0.0038144263,-55.928211
73.050003,0.00010521125,0.93881148,0.48603234,4.6900281e-05,0.99984479,1.3887269e-05,0.0038096644,-55.918369
73.199997,0.00010364486,0.9374485,0.43986028,4.8759564e-05,0.99984032,1.4150623e-05,0.0038730409,-55.821011
73.349998,0.00010210179,0.93556428,0.39808732,5.1322171e-05,0.99983251,1.4513959e-05,0.0039615501,-55.692886
73.5,0.00010058169,0.93339324,0.36029622,5.4333865e-05,0.99982297,1.4931584e-05,0.0040632891,-55.550278
73.650002,9.9084224e-05,0.93099344,0.3261092,5.7750229e-05,0.99981213,1.5392097e-05,0.0041752048,-55.397789
73.800003,9.7609052e-05,0.92836511,0.29518449,6.1601342e-05,0.99979979,1.589525e-05,0.0042970874,-55.236359
