a,c,m,n,Time
0.005864870575028245,0.003712212623708882,0.08215105120101496,0.05795251383485056,6.76
0.0058641626778610165,0.0037093793591418335,0.08217994260368112,0.05793167969072195,6.77
0.00586344108911114,0.0037065660001624266,0.08220880288789609,0.057910838153761905,6.78
0.005862705937768696,0.0037037721918796065,0.08223763225395356,0.057889989428445865,6.79
0.00586195735174594,0.0037009975845296284,0.0822664308985483,0.05786913371546244,6.8
0.005861195457884957,0.003698241833419035,0.08229519901482041,0.05784827121176049,6.81
0.005860420381965358,0.0036955045988686314,0.0823239367923987,0.057827402110595116,6.82
0.005859632248711963,0.003692785546158443,0.0823526444174431,0.0578065266015727,6.83
0.005858831181802529,0.0036900843454736668,0.08238132207268599,0.05778564487069474,6.84
0.0058580173038754735,0.00368740067185161,0.0824099699374727,0.0577647571004007,6.85
0.005857190736537625,0.0036847342051296245,0.08243858818780085,0.05774386346960979,6.86
0.005856351600371983,0.0036820846298940254,0.0824671769963589,0.057722964153761665,6.87
0.005855500014945507,0.0036794516354300014,0.08249573653256354,0.05770205932485607,6.88
0.005854636098816903,0.0036768349156725173,0.08252426696259615,0.057681149151491425,6.89
0.005853759969544443,0.003674234169158203,0.08255276844943843,0.057660233798902304,6.9
0.005852871743693793,0.003671649098978236,0.08258124115290678,0.057639313428995954,6.91
0.005851971536544417,0.0036690794093522227,0.08260968523348909,0.057618388204539746,6.92
0.005851059462217007,0.003666524806923822,0.08263810085086865,0.05759745828754851,6.93
0.005850135634196769,0.003663985006495546,0.0826664881574532,0.05757652383221858,6.94
0.005849200164995438,0.0036614597271074603,0.08269484730276931,0.057555584989724184,6.95
0.005848253166156742,0.003658948691967533,0.08272317843352281,0.057534641908282246,6.96
0.005847294748263589,0.0036564516284021877,0.08275148169363675,0.05751369473319267,6.97
0.005846325020945264,0.003653968267807663,0.08277975722428856,0.05749274360687768,6.98
0.005845344092884612,0.003651498345602187,0.08280800516394646,0.0574717886689204,6.99
0.005844352071825238,0.0036490416011789547,0.08283622564840501,0.057450830056102534,7.0
0.005843349064578692,0.003646597777859925,0.0828644188108199,0.05742986790244122,7.01
0.005842335177031664,0.0036441666228504196,0.08289258478174207,0.05740890233922506,7.02
0.005841310514153177,0.003641747887194539,0.08292072368915082,0.05738793349504926,7.03
0.005840275180001779,0.0036393413257313854,0.08294883565848644,0.05736696149584997,7.04
0.005839229277732738,0.0036369466970520943,0.08297692081268185,0.05734598646493779,7.05
0.005838172909605231,0.0036345637634576824,0.08300497927219337,0.05732500852303037,7.06
0.005837106176989545,0.0036321922909177,0.0830330111550311,0.057304027788284216,7.07
0.005836029180374268,0.0036298320490296965,0.08306101657678812,0.0572830443763257,7.08
0.005834942019373481,0.0036274828109794967,0.08308899565066902,0.057262058400281056,7.09
0.005833844792733958,0.0036251443535022855,0.08311694848751786,0.05724106997080576,7.1
0.005832737598342359,0.003622816456844505,0.08314487519584499,0.0572200791961129,7.11
0.005831620533232427,0.003620498904726561,0.08317277588185343,0.05719908618200076,7.12
0.0058304936934406955,0.003618191483218422,0.08320065065073501,0.05717809103327044,7.13
0.005829357173676315,0.003615893978281121,0.08322849960952519,0.05715709385684931,7.14
0.005828211068242605,0.003613606182298346,0.08325632285945667,0.057136094753420935,7.15
0.0058270554706547585,0.0036113278912452453,0.08328412049924992,0.05711509382102543,7.16
0.005825890473594517,0.003609058904277976,0.08331189262557603,0.057094091155565026,7.17
0.0058247161689165385,0.0036067990236953074,0.08333963933308527,0.057073086850834266,7.18
0.0058235326476547425,0.0036045480549009054,0.083367360714435,0.05705208099854944,7.19
0.005822340000028646,0.0036023058063662976,0.08339505686031684,0.057031073688377426,7.2
0.005821138315449679,0.0036000720895945164,0.08342272785948349,0.05701006500796373,7.21
0.005819927682527479,0.0035978467190844244,0.0834503737987745,0.056989055042960035,7.22
0.005818708189076165,0.0035956295122957153,0.08347799476314187,0.05696804387705086,7.23
0.005817479922120609,0.003593420289614603,0.08350559083567463,0.056947031591979724,7.24
0.00581624296790267,0.0035912188743201815,0.08353316209762311,0.056926018267574534,7.25
0.005814997411887423,0.00358902509255147,0.08356070862842228,0.05690500398177231,7.26
0.005813743338769368,0.003586838773275138,0.0835882305057148,0.056883988810643285,7.27
0.005812480832478616,0.0035846597482539076,0.08361572780537307,0.056862972828414224,7.28
0.005811209976187063,0.003582487852015638,0.08364320060152101,0.0568419561074912,7.29
0.005809930852314546,0.0035803229218230896,0.08367064896655496,0.05682093871848159,7.3
0.005808643542534974,0.003578164797644368,0.083698072971164,0.05679992073021541,7.31
0.005807348127782454,0.0035760133221240465,0.08372547268434978,0.05677890220976606,7.32
0.0058060446882573875,0.0035738683405549714,0.0837528481734456,0.05675788322247025,7.33
0.005804733303412772,0.003571729700449638,0.0837801995045532,0.05673686383240197,7.34
0.005803414051704891,0.0035695972463343,0.08380752674796305,0.056715844108260645,7.35
0.00580208701102275,0.0035674708283090235,0.08383482996921511,0.056694824113658185,7.36
0.005800752258626257,0.003565350300646391,0.08386210923055057,0.056673803908695496,7.37
0.005799409871066978,0.0035632355200375288,0.08388936459273161,0.05665278355193883,7.38
0.005798059924193929,0.003561126345564037,0.08391659611506075,0.05663176310044023,7.39
0.005796702493159359,0.0035590226386705347,0.08394380385539985,0.0566107426097573,7.4
0.0057953376524245,0.003556924263137819,0.08397098787018836,0.056589722133972495,7.41
0.0057939654757653124,0.003554831085056629,0.0839981482144612,0.056568701725711684,7.42
0.005792586036278192,0.0035527429728020254,0.08402528494186591,0.056547681436162234,7.43
0.005791199406385665,0.003550659797008382,0.08405239810467938,0.056526661315090376,7.44
0.005789805657842065,0.0035485814305449867,0.08407948775382396,0.05650564141085809,7.45
0.005788404861739178,0.0035465077484922534,0.08410655393888299,0.056484621770439294,7.46
0.005786997088511874,0.003544438628118549,0.08413359670811589,0.056463602439435503,7.47
0.0057855824079437205,0.003542373948857626,0.08416061610847249,0.05644258346209084,7.48
0.005784160889172564,0.0035403135922866718,0.084187612185607,0.0564215648813065,7.49
0.0057827326006960975,0.0035382574421049667,0.08421458498389138,0.05640054673865453,7.5
0.005781297610377409,0.0035362053841131533,0.08424153454642803,0.05637952907439114,7.51
0.005779855985450504,0.003534157306193119,0.08426846091506213,0.05635851192746929,7.52
0.005778407792525806,0.003532113098288487,0.08429536413039314,0.05633749533555073,7.53
0.0057769530975956464,0.0035300726523857214,0.08432224423178612,0.05631647933501747,7.54
0.005775491966039711,0.003528035862495844,0.08434910125738217,0.05629546396098259,7.55
0.005774024462630491,0.0035260026246367567,0.08437593524410839,0.05627444924730052,7.56
0.005772550651538701,0.0035239728368161856,0.08440274622768743,0.05625343522657664,7.57
0.00577107059633867,0.0035219463990152256,0.08442953424264633,0.05623242193017638,7.58
0.005769584360013721,0.003519923213172506,0.08445629932232485,0.05621140938823359,7.59
0.005768092004961523,0.003517903183168957,0.08448304149888326,0.056190397629658495,7.6
0.005766593592999432,0.003515886214813199,0.08450976080330953,0.05616938668214484,7.61
0.005765089184980523,0.0035138722078949984,0.08453645727359745,0.05614837658105159,7.62
0.0057635788409818286,0.0035118610598997768,0.08456313095091249,0.05612736736523812,7.63
0.005762062620963725,0.0035098526793255515,0.08458978186586637,0.056106359062156365,7.64
0.005760540584318677,0.0035078469763680634,0.08461641004810477,0.056085351698263515,7.65
0.005759012789873895,0.00350584386285672,0.08464301552636593,0.056064345299085085,7.66
0.005757479295896082,0.0035038432522345804,0.08466959832849379,0.05604333988922865,7.67
0.005755940160096184,0.003501845059538803,0.08469615848145087,0.056022335492397254,7.68
0.005754395439634082,0.0034998492013815436,0.08472269601133073,0.05600133213140235,7.69
0.005752845191123273,0.00349785559593131,0.08474921094336989,0.05598032982817635,7.7
0.005751289470635513,0.0034958641628947736,0.08477570330195958,0.055959328603784664,7.71
0.005749728333705439,0.0034938748234990356,0.0848021731106569,0.05593832847843745,7.72
0.005748161835335157,0.0034918875004743507,0.08482862039219576,0.055917329471500826,7.73
0.0057465900299987945,0.003489902118037303,0.08485504516849718,0.05589633160150769,7.74
0.005745012971647046,0.003487918601874442,0.08488144746067952,0.05587533488616815,7.75
0.005743430713711662,0.003485936879126368,0.08490782728906801,0.05585433934237948,7.76
0.00574184330910993,0.0034839568783722823,0.08493418467320406,0.05583334498623572,7.77
0.00574025081024912,0.003481978529614985,0.08496051963185411,0.055812351833036705,7.78
0.0057386532690308955,0.0034800017642663294,0.08498683218301813,0.055791359897296895,7.79
0.005737050736855704,0.0034780265151331397,0.08501312234393767,0.05577036919275358,7.8
0.005735443264627136,0.0034760527164035713,0.08503939013110351,0.05574937973237474,7.81
0.005733830902756255,0.003474080303633942,0.08506563556026302,0.05572839152836649,7.82
0.005732213701165894,0.0034721092137360043,0.08509185864642699,0.055707404592180126,7.83
0.005730591709294933,0.003470139384964685,0.08511805940387614,0.05568641893451862,7.84
0.005728964976102538,0.0034681707569062716,0.08514423784616719,0.05566543456534285,7.85
0.0057273335500723785,0.003466203270467062,0.08517039398613861,0.055644451493877325,7.86
0.005725697479216812,0.003464236867862465,0.08519652783591587,0.05562346972861547,7.87
0.005724056811081042,0.0034622714926065548,0.08522263940691638,0.055602489277324516,7.88
0.00572241159272766,0.0034603070877726743,0.08524872871153867,0.05558151014887162,7.89
0.005720761870670793,0.0034583435898055356,0.08527479576918502,0.055560532359735584,7.9
0.005719107691043615,0.003456380942946883,0.0853008405922039,0.05553955591880622,7.91
0.005717449099540475,0.0034544190937591296,0.08532686319121956,0.05551858083314678,7.92
0.005715786141407223,0.0034524579899081545,0.08535286357631276,0.055497607109270174,7.93
0.005714118861445125,0.003450497580149644,0.08537884175702909,0.05547663475314762,7.94
0.00571244730401475,0.003448537814315783,0.08540479774238695,0.0554556637702169,7.95
0.0057107715130398275,0.0034465786433022995,0.08543073154088536,0.05543469416539039,7.96
0.005709091532011073,0.003444620019055862,0.08545664316051138,0.05541372594306267,7.97
0.005707407403989984,0.0034426618945618296,0.08548253260874722,0.05539275910711787,7.98
0.00570571917161261,0.003440704223832356,0.08550839989257719,0.05537179366093675,7.99
0.005704026877093284,0.0034387469618948445,0.08553424501849416,0.05535082960740334,8.0
0.005702330562228337,0.0034367900647807544,0.08556006799250586,0.055329866948911406,8.01
0.005700630268399763,0.0034348334895147672,0.0855858688201409,0.05530890568737045,8.02
0.005698926036578879,0.003432877194104295,0.08561164750645431,0.05528794582421157,8.03
0.00569721790732993,0.0034309211375293494,0.08563740405603308,0.055266987360392816,8.04
0.005695505920813686,0.0034289652797327617,0.08566313847300111,0.05524603029640439,8.05
0.005693790116790991,0.0034270095816107543,0.08568885076102407,0.05522507463227342,8.06
0.005692070534626293,0.003425054005003865,0.08571454092331386,0.05520412036756847,8.07
0.005690347213291143,0.0034230985126882246,0.0857402089626328,0.055183167501403764,8.08
0.005688620191367656,0.003421143068367187,0.08576585488129754,0.05516221603244297,8.09
0.005686889507051955,0.0034191876366633143,0.08579147868118268,0.055141265958902834,8.1
0.005685155198157573,0.003417232183110708,0.08581708036372405,0.05512031727855637,8.11
0.005683417302118832,0.003415276674147704,0.08584265992992174,0.05509936998873579,8.12
0.005681675855994189,0.0034133210771099057,0.0858682173803428,0.05507842408633511,8.13
0.005679930896469554,0.003411365360223586,0.08589375271512366,0.05505747956781245,8.14
0.005678182459861576,0.0034094094925994282,0.08591926593397227,0.05503653642919198,8.15
0.005676430582123251,0.0034074534441115257,0.08594475703627644,0.055015594666180376,8.16
0.005674675298983085,0.0034054971787294015,0.08597022602726791,0.054994654280811746,8.17
0.0056729166457765035,0.003403540662932246,0.0859956729102358,0.054973715273053066,8.18
0.005671154657411751,0.0034015838675306278,0.0860210976848381,0.0549527776389834,8.19
0.005669389368446488,0.0033996267640616995,0.08604650035043242,0.05493184137438449,8.2
0.005667620813091004,0.003397669324779773,0.08607188090608131,0.054910906474746085,8.21
0.00566584902521141,0.0033957115226471613,0.08609723935055731,0.054889972935271064,8.22
0.005664074038332787,0.0033937533313252778,0.08612257568234762,0.054869040750880324,8.23
0.005662295885642328,0.003391794725165997,0.08614788989965892,0.05484810991621746,8.24
0.005660514599992435,0.0033898356792032803,0.08617318200042162,0.05482718042565324,8.25
0.005658730213903792,0.0033878761691450527,0.0861984519822941,0.054806252273289745,8.26
0.005656942759568417,0.0033859161713653504,0.08622369984266665,0.05478532545296447,8.27
0.005655152268852673,0.0033839556628967246,0.08624892557866533,0.05476439995825402,8.28
0.005653358773300264,0.0033819946214229055,0.08627412918715542,0.05474347578247771,8.29
0.005651562304135197,0.0033800330252717267,0.08629931066474483,0.05472255291870088,8.3
0.00564976289226471,0.003378070853408315,0.08632447000778719,0.05470163135973796,8.31
0.005647960568282189,0.003376108085428534,0.08634960721238483,0.054680711098155414,8.32
0.005646155362470031,0.003374144701552692,0.08637472227439148,0.05465979212627432,8.33
0.005644347304802508,0.003372180682619514,0.08639981518941472,0.054638874436172866,8.34
0.005642536424948581,0.0033702160100803676,0.0864248859528184,0.0546179580196885,8.35
0.005640722752274691,0.0033682506659937525,0.08644993455972452,0.05459704286841996,8.36
0.005638906315847536,0.0033662846330200537,0.08647496100501535,0.05457612897372898,8.37
0.005637087144436791,0.0033643178944165516,0.08649996528333491,0.054555216326741866,8.38
0.005635265266517838,0.003362350434032695,0.08652494738909046,0.05453430491835077,8.39
0.005633440710274427,0.0033603822363056303,0.0865499073164538,0.05451339473921481,8.4
0.0056316135036013435,0.003358413286256001,0.08657484505936229,0.054492485779760874,8.41
0.005629783674107026,0.0033564435694839966,0.08659976061151961,0.05447157803018431,8.42
0.005627951249116164,0.0033544730721656708,0.0866246539663964,0.05445067148044933,8.43
0.005626116255658772,0.003352501778579066,0.08664952511953543,0.05442976612277694,8.44
0.005624278720463907,0.00335052966948687,0.0866743740700575,0.05440886195327045,8.45
0.005622438670011445,0.0033485567311503208,0.08669920081224979,0.05438795896283512,8.46
0.005620596130508367,0.003346582950529781,0.08672400534004045,0.0543670571420081,8.47
0.005618751127889875,0.0033446083150390645,0.08674878764722514,0.05434615648120276,8.48
0.005616903687821802,0.003342632812539049,0.08677354772747042,0.054325256970711985,8.49
0.005615053835702985,0.003340656431331477,0.08679828557431687,0.05430435860071145,8.5
0.005613201596667622,0.0033386791601529436,0.08682300118118216,0.05428346136126265,8.51
0.005611346995587579,0.003336700988169071,0.08684769454136394,0.05426256524231582,8.52
0.005609490057074689,0.0033347219049688717,0.08687236564804265,0.05424167023371267,8.53
0.0056076308054830125,0.0033327419005592974,0.08689701449428408,0.05422077632518904,8.54
0.0056057692649110705,0.0033307609653599754,0.08692164107304186,0.054199883506377305,8.55
0.005603905459204054,0.0033287790901981346,0.08694624537715984,0.05417899176680876,8.56
0.005602039411955996,0.003326796266303713,0.08697082739937421,0.05415810109591567,8.57
0.0056001711465119165,0.003324812485304658,0.08699538713231564,0.05413721148303339,8.58
0.005598300685969956,0.0033228277392224146,0.08701992456851107,0.05411632291740214,8.59
0.005596428053183453,0.0033208420204675934,0.08704443970038564,0.05409543538816878,8.6
0.0055945532707630165,0.003318855321835833,0.08706893252026418,0.054074548884388306,8.61
0.005592676361078551,0.0033168676365038486,0.08709340302037272,0.054053663395025285,8.62
0.0055907973462612755,0.003314878958025664,0.0871178511928399,0.05403277890895513,8.63
0.005588916248205686,0.003312889280329034,0.08714227702969811,0.054011895414965184,8.64
0.005587033088571516,0.003310898597712056,0.08716668052288455,0.05399101290175568,8.65
0.005585147888785653,0.003308906904839961,0.08719106166424218,0.05397013135794056,8.66
0.0055832606700440286,0.003306914196742102,0.08721542044552046,0.053949250772048096,8.67
0.005581371453313483,0.0033049204688091207,0.08723975685837602,0.053928371132521455,8.68
0.005579480259333603,0.0033029257167903085,0.08726407089437313,0.05390749242771899,8.69
0.005577587108618525,0.0033009299367911487,0.08728836254498404,0.0538866146459145,8.7
0.0055756920215059265,0.0032989331249066492,0.08731263180187876,0.05386573777560511,8.71
0.0055737950186095335,0.0032969352737402396,0.08733687865968935,0.05384486180845044,8.72
0.0055718961200217736,0.00329493637856922,0.08736110311110958,0.053823986734061885,8.73
0.005569995345492328,0.0032929364359780334,0.0873853051479793,0.05380311254115546,8.74
0.005568092714562836,0.0032909354428299047,0.08740948476210003,0.05378223921841879,8.75
0.005566188246568883,0.0032889333962627977,0.08743364194523644,0.053761366754512686,8.76
0.005564281960641964,0.003286930293685516,0.08745777668911804,0.05374049513807262,8.77
0.0055623738757114224,0.0032849261327739412,0.08748188898544063,0.053719624357710154,8.78
0.005560464010506375,0.0032829209114674128,0.0875059788258675,0.053698754402014104,8.79
0.005558552383557604,0.003280914627965248,0.08753004620203084,0.05367788525955179,8.8
0.005556639013199433,0.003278907280723402,0.08755409110553272,0.05365701691887001,8.81
0.0055547239175715805,0.003276898868451266,0.08757811352794624,0.053636149368496,8.82
0.005552807114620988,0.0032748893901086095,0.08760211346081634,0.05361528259693823,8.83
0.005550888622103627,0.00327287884490266,0.0876260908956607,0.05359441659268715,8.84
0.005548968457586284,0.0032708672322853244,0.08765004582397037,0.05357355134421575,8.85
0.005547046638448324,0.003268854551950549,0.0876739782372105,0.05355268683998008,8.86
0.00554512318188343,0.0032668408038318214,0.08769788812682068,0.05353182306841959,8.87
0.00554319810490132,0.0032648259880998123,0.08772177548421549,0.053510960017957424,8.88
0.005541271424329444,0.003262810105160157,0.08774564030078469,0.05349009767700059,8.89
0.005539343156814653,0.003260793155651375,0.08776948256789345,0.05346923603393996,8.9
0.005537413318824852,0.0032587751404429353,0.08779330227688247,0.05344837507715023,8.91
0.0055354819266506304,0.0032567560606334566,0.08781709941906785,0.05342751479498977,8.92
0.005533548996406862,0.003254735917549051,0.08784087398574109,0.05340665517580028,8.93
0.005531614544034291,0.003252714712741806,0.0878646259681688,0.05338579620790645,8.94
0.005529678585301095,0.0032506924479884076,0.08788835535759237,0.053364937879615416,8.95
0.005527741135804418,0.0032486691252889034,0.08791206214522751,0.05334408017921615,8.96
0.005525802210971893,0.0032466447468656066,0.08793574632226377,0.05332322309497876,8.97
0.005523861826063129,0.003244619315162139,0.08795940787986381,0.05330236661515359,8.98
0.0055219199963176795,0.003242592830418114,0.08798304681122705,0.053281510730182724,8.99
0.005519976736854307,0.0032405652923595757,0.08800666311014878,0.0532606554311557,9.0
0.005518032062486999,0.003238536703267134,0.08803025676840663,0.0532398007070082,9.01
0.005516085987871087,0.0032365070655804187,0.0880538277777987,0.05321894654670633,9.02
0.005514138527504855,0.0032344763818941257,0.08807737613014557,0.05319809293924864,9.03
0.0055121896957310455,0.003232444654955397,0.08810090181729113,0.053177239873666876,9.04
0.005510239506738355,0.003230411887661302,0.08812440483110343,0.05315638733902668,9.05
0.005508287974562903,0.003228378083056418,0.0881478851634753,0.053135535324428294,9.06
0.005506335113089678,0.0032263432443305046,0.08817134280632512,0.053114683819007025,9.07
0.005504380936053974,0.0032243073748162757,0.08819477775159727,0.053093832811933826,9.08
0.0055024254570427995,0.00322227047798727,0.08821818999126282,0.05307298229241567,9.09
0.00550046868949627,0.00322023255745582,0.08824157951731977,0.05305213224969593,9.1
0.005498510646708976,0.0032181936169711155,0.08826494632179362,0.053031282673054646,9.11
0.005496551341831341,0.003216153660417366,0.08828829039673754,0.05301043355180872,9.12
0.0054945907878709436,0.0032141126918120585,0.08831161173423269,0.05298958487531208,9.13
0.005492628997693841,0.003212070715304318,0.0883349103263884,0.05296873663295574,9.14
0.005490665984025852,0.0032100277351733565,0.08835818616534223,0.052947888814167794,9.15
0.0054887017594538335,0.0032079837558270275,0.08838143924326007,0.05292704140841333,9.16
0.005486736336426934,0.0032059387818004735,0.08840466955233603,0.052906194405194285,9.17
0.00548476972725782,0.0032038928177548723,0.08842787708479243,0.05288534779404924,9.18
0.005482801944123901,0.0032018458684762788,0.0884510618328796,0.052864501564553114,9.19
0.005480832999068507,0.003199797938874566,0.08847422378887562,0.05284365570631682,9.2
0.0054788629040020765,0.003197749033982464,0.08849736294508609,0.052822810208986784,9.21
0.005476891670703301,0.003195699158954693,0.0885204792938437,0.05280196506224453,9.22
0.00547491931082026,0.0031936483190671944,0.08854357282750779,0.05278112025580601,9.23
0.005472945835871538,0.0031915965197164653,0.08856664353846391,0.052760275779421016,9.24
0.005470971257247314,0.00318954376641898,0.08858969141912322,0.05273943162287243,9.25
0.005468995586262261,0.0031874900642780857,0.0886127164623509,0.05271858777643299,9.26
0.005467018834295794,0.0031854354165527935,0.08863571866261813,0.05269774423209348,9.27
0.005465041012431899,0.0031833798283702978,0.08865869801301034,0.052676900980372525,9.28
0.005463062131609566,0.0031813233051899716,0.08868165450646356,0.05265605801163486,9.29
0.00546108220264834,0.003179265852550866,0.0887045881359669,0.05263521531630704,9.3
0.005459101236249441,0.0031772074760701824,0.08872749889456279,0.05261437288487771,9.31
0.0054571192429968786,0.003175148181441807,0.0887503867753472,0.052593530707897615,9.32
0.005455136233358539,0.003173087974434919,0.0887732517714698,0.05257268877597976,9.33
0.005453152217687261,0.00317102686089267,0.0887960938761341,0.052551847079799416,9.34
0.005451167206221888,0.003168964846730936,0.08881891308259753,0.052531005610094106,9.35
0.005449181209088314,0.003166901937937133,0.08884170938417144,0.052510164357663563,9.36
0.005447194236300501,0.003164838140569112,0.08886448277422118,0.052489323313369605,9.37
0.0054452062977614814,0.003162773460754116,0.08888723324616593,0.05246848246813594,9.38
0.005443217403264354,0.003160707904687817,0.0889099607934786,0.05244764181294803,9.39
0.005441227562493246,0.0031586414786334144,0.0889326654096858,0.05242680133885277,9.4
0.005439236785024269,0.0031565741889208097,0.08895534708836744,0.05240596103695821,9.41
0.005437245080326455,0.003154506041945851,0.08897800582315671,0.052385120898433196,9.42
0.005435252457762677,0.0031524370441696464,0.0890006416077396,0.052364280914506976,9.43
0.0054332589265905454,0.003150367202117949,0.08902325443585464,0.05234344107646874,9.44
0.005431264495963297,0.0031482965223806132,0.08904584430129256,0.0523226013756671,9.45
0.005429269174930661,0.0031462250116111212,0.08906841119789571,0.052301761803509594,9.46
0.0054272729724397055,0.0031441526765261796,0.08909095511955778,0.05228092235146205,9.47
0.005425275897335676,0.003142079523905385,0.08911347606022307,0.05226008301104795,9.48
0.005423277958362801,0.003140005560590966,0.08913597401388614,0.05223924377384773,9.49
0.005421279164165104,0.0031379307934875874,0.08915844897459095,0.05221840463149806,9.5
0.0054192795232871705,0.003135855229562234,0.08918090093643039,0.052197565575691024,9.51
0.005417279044174921,0.0031337788758441574,0.08920332989354547,0.05217672659817331,9.52
0.005415277735186185,0.0031317017393750887,0.08922573584016003,0.05215588769078258,9.53
0.005413275604925734,0.003129623825515842,0.08924811877178387,0.052135048846713446,9.54
0.005411272661785123,0.0031275451402811086,0.08927047868355217,0.05211421005876992,9.55
0.005409268913909996,0.0031254656905088814,0.08929281557010421,0.05209337131923783,9.56
0.00540726436935732,0.003123385483067636,0.0893151294261463,0.052072532620477,9.57
0.005405259036096302,0.0031213045248554027,0.0893374202464518,0.0520516939549212,9.58
0.005403252922009304,0.003119222822798881,0.08935968802586097,0.05203085531507791,9.59
0.005401246034892723,0.0031171403838526064,0.08938193275928086,0.05201001669352808,9.6
0.005399238382457881,0.0031150572149981613,0.08940415444168513,0.051989178082925955,9.61
0.005397229972331883,0.0031129733232434366,0.08942635306811392,0.051968339475998715,9.62
0.00539522081205848,0.0031108887156219398,0.08944852863367361,0.051947500865546226,9.63
0.005393210909098904,0.003108803399192153,0.08947068113353655,0.05192666224444068,9.64
0.005391200270832698,0.0031067173810369344,0.08949281056294085,0.05190582360562619,9.65
0.005389188904558532,0.0031046306682629725,0.08951491691718999,0.05188498494211844,9.66
0.0053871768174950105,0.0031025432680002853,0.08953700019165259,0.05186414624700419,9.67
0.005385164016781455,0.0031004551874017697,0.08955906038176191,0.051843307513440864,9.68
0.00538315050947869,0.0030983664336427966,0.08958109748301558,0.05182246873465599,9.69
0.0053811363025698,0.003096277013920854,0.08960311149097513,0.05180162990394676,9.7
0.005379121402960889,0.0030941869354552407,0.08962510240126552,0.051780791014679334,9.71
0.005377105817481816,0.0030920962054868054,0.08964707020957463,0.0517599520602884,9.72
0.005375089552886922,0.0030900048312777336,0.0896690149116528,0.051739113034276404,9.73
0.005373072615855743,0.0030879128201113824,0.08969093650331228,0.051718273930213,9.74
0.005371055012993716,0.0030858201792921675,0.08971283498042659,0.05169743474173431,9.75
0.0053690367508328635,0.0030837269161454912,0.08973471033892998,0.051676595462542226,9.76
0.005367017835832469,0.0030816330380177225,0.08975656257481673,0.05165575608640362,9.77
0.005364998274379741,0.0030795385522762258,0.08977839168414056,0.05163491660714962,9.78
0.005362978072790467,0.003077443466309434,0.08980019766301388,0.05161407701867474,9.79
0.005360957237309643,0.0030753477875269733,0.08982198050760702,0.051593237314936084,9.8
0.005358935779713864,0.0030732515066554224,0.08984374022360062,0.05157239749961661,9.81
0.005356913693996958,0.003071154665426513,0.08986547678847233,0.0515515575476592,9.82
0.0053548909931150175,0.0030690572509631344,0.08988719020998741,0.051530717464870306,9.83
0.0053528676830351465,0.003066959270543761,0.08990888048473478,0.051509877245657885,9.84
0.005350843769662172,0.0030648607314373703,0.08993054760938038,0.0514890368845122,9.85
0.005348819258839022,0.003062761640903774,0.0899521915806665,0.05146819637600505,9.86
0.005346794156347093,0.00306066200619395,0.0899738123954111,0.05144735571478901,9.87
0.005344768467906621,0.003058561834550373,0.08999541005050724,0.05142651489559674,9.88
0.005342742199177059,0.0030564611332073452,0.09001698454292227,0.051405673913240184,9.89
0.0053407153557574385,0.0030543599093913304,0.09003853586969732,0.051384832762609835,9.9
0.005338687943186747,0.0030522581703212827,0.09006006402794657,0.05136399143867403,9.91
0.005336659966944302,0.0030501559232089773,0.0900815690148566,0.05134314993647817,9.92
0.005334631432450114,0.003048053175259343,0.09010305082768576,0.051322308251143964,9.93
0.005332602345065265,0.0030459499336707952,0.09012450946376342,0.051301466377868726,9.94
0.00533057271009228,0.0030438462056355644,0.09014594492048947,0.051280624311924594,9.95
0.005328542532775489,0.003041741998340028,0.0901673571953335,0.05125978204865781,9.96
0.005326511818301414,0.0030396373189650423,0.09018874628583426,0.051238939583487964,9.97
0.005324480571799125,0.003037532174686275,0.09021011218959893,0.05121809691190723,9.98
0.0053224487983406215,0.0030354265726745336,0.09023145490430248,0.05119725402947967,9.99
0.005320416502941199,0.0030333205200960976,0.09025277442768706,0.05117641093184045,10.0
