Time,s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,kf13,kr13,kf14,kr14,kf15,kr15,k16,k17,k18,k20,k19,k21,k22,kf23,kr23,k27,kf28,kr28,k26,default,c2,re44,re45,re46,re47,re48,re49,re52,re53,re56,re57,re58,re59,re60,re61,re63,re64,re65,re66,re67,re68,re69,re70,re71,re72
0.22,0.0,0.0,0.0,1.330786248603421e-17,0.0,1.330786248603421e-17,3.660041076731059e-19,0.0,1.6579016517642604e-14,0.0,1.505433971389259e-10,5.498412180669941e-07,0.0,0.05999973599991765,4.686799211278273e-31,0.0,6.595307148064771e-13,0.0,0.0,2.466646188489601e-32,3.6599017032607385e-19,2.639268362466483e-07,3.6293292897468273e-10,8.662582330579474e-23,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,1.8146646448734135e-16,5.3231449944136845e-21,3.659901703260739e-23,6.653931243017105e-18,1.8146646448734135e-16,1.3746030451674853e-09,1.199994719998353e-06,6.873015225837426e-11,1.881792464236574e-14,4.6867992112782733e-32,9.032564084866313e-12,6.595307148064772e-14,2.0723770647053253e-18,6.653931243017105e-18,2.2581509570838886e-13,2.5e-06,1.7773411506282e-24,1.1019480712068256e-29,6.598170906166207e-10,2.466646188489601e-34,5.784842935007637e-31,5.3231449944136845e-21,1.0980123230193176e-22,3.6594685741442094e-22
0.23,0.0,0.0,0.0,1.5206197073784985e-17,0.0,1.5206197073784985e-17,4.371357995018393e-19,0.0,1.89411062584404e-14,0.0,1.6450540615703572e-10,5.748264568023278e-07,0.0,0.05999972399987716,6.133963323506035e-31,0.0,7.533100434541307e-13,0.0,0.0,3.285838322200278e-32,4.371185399654845e-19,2.7592003486482944e-07,3.966733615789357e-10,1.0725581857958747e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,1.9833668078946785e-16,6.082478829513994e-21,4.371185399654845e-23,7.603098536892492e-18,1.9833668078946785e-16,1.4370661420058196e-09,1.1999944799975432e-06,7.185330710029099e-11,2.0563175769629466e-14,6.133963323506035e-32,9.870278965909835e-12,7.533100434541307e-14,2.36763828230505e-18,7.603098536892492e-18,2.467581092355536e-13,2.5e-06,2.2192196352870524e-24,1.4381672591158494e-29,6.898000871620736e-10,3.2858383222002784e-34,7.828376803295238e-31,6.082478829513994e-21,1.3114073985055179e-22,4.370649120561947e-22
0.24,0.0,0.0,0.0,1.727697352532675e-17,0.0,1.727697352532675e-17,5.182222736369993e-19,0.0,2.1517236126533322e-14,0.0,1.7908334280781127e-10,5.998110396837523e-07,0.0,0.059999711999830514,7.8811900995555295e-31,0.0,8.555526298552232e-13,0.0,0.0,4.2816028087452256e-32,5.182011186448212e-19,2.8791293135522585e-07,4.319129251221927e-10,1.3144281215735518e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.1595646256109632e-16,6.9107894101307e-21,5.182011186448212e-23,8.638486762663375e-18,2.1595646256109632e-16,1.4995275992093807e-09,1.1999942399966104e-06,7.497637996046904e-11,2.2385417850976407e-14,7.88119009955553e-32,1.0744948992435595e-11,8.555526298552232e-14,2.6896545158166653e-18,8.638486762663375e-18,2.6862501421171693e-13,2.5e-06,2.7452211770508124e-24,1.8560237714732358e-29,7.197823283880647e-10,4.281602808745226e-34,1.0446020305271314e-30,6.9107894101307e-21,1.554666820910998e-22,5.181353972387426e-22
0.25,0.0,0.0,0.0,1.952768666129429e-17,0.0,1.952768666129429e-17,6.101504227662986e-19,0.0,2.4316640699857058e-14,0.0,1.942768200183466e-10,6.247949667284836e-07,0.0,0.05999969999977735,1.0010962412949689e-30,0.0,9.666191464275837e-13,0.0,0.0,5.520428181259372e-32,6.101247215957129e-19,2.999055257341059e-07,4.686515818386343e-10,1.5966587949219718e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.343257909193171e-16,7.811074664517716e-21,6.10124721595713e-23,9.763843330647145e-18,2.343257909193171e-16,1.561987416821209e-09,1.1999939999955471e-06,7.809937084106045e-11,2.4284602502293326e-14,1.001096241294969e-31,1.1656550918011534e-11,9.666191464275837e-14,3.0395800874821323e-18,9.763843330647145e-18,2.914152300275199e-13,2.5e-06,3.3668278672410855e-24,2.370661814523883e-29,7.497638143352648e-10,5.5204281812593715e-34,1.3768290726100193e-30,7.811074664517716e-21,1.8304512682988955e-22,6.100448886559668e-22
0.26,0.0,0.0,0.0,2.196583133004782e-17,0.0,2.196583133004782e-17,7.138024673766947e-19,0.0,2.7348557574167354e-14,0.0,2.100854503956058e-10,6.497782379537377e-07,0.0,0.05999968799971726,1.2816044361649256e-30,0.0,1.086870582399818e-12,0.0,0.0,7.269791473081765e-32,7.137714145139718e-19,3.118978180175394e-07,5.068892939739127e-10,1.9287806348605768e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.5344464698695636e-16,8.786332532019127e-21,7.137714145139719e-23,1.098291566502391e-17,2.5344464698695636e-16,1.6244455948843443e-09,1.1999937599943454e-06,8.122227974421721e-11,2.6260681299450723e-14,1.2816044361649257e-31,1.2605061477016424e-11,1.086870582399818e-13,3.4185696967709192e-18,1.098291566502391e-17,3.151281755934087e-13,2.5e-06,4.096276940203688e-24,2.999059781953528e-29,7.797445450438486e-10,7.269791473081766e-34,1.7989279877924602e-30,8.786332532019127e-21,2.141407402130084e-22,7.136749754822287e-22
0.27,0.0,0.0,0.0,2.4598901980407815e-17,0.0,2.4598901980407815e-17,8.301289923067139e-19,0.0,3.0622211986570835e-14,0.0,2.2650884782767523e-10,6.747608533767293e-07,0.0,0.05999967599964992,1.645270606951757e-30,0.0,1.2166666600273762e-12,0.0,0.0,9.665662328992663e-32,8.300916738526837e-19,3.2388980822237025e-07,5.466260237684663e-10,2.317483462810727e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.733130118842331e-16,9.839560792163127e-21,8.300916738526838e-23,1.2299450990203908e-17,2.733130118842331e-16,1.6869021334418233e-09,1.1999935199929986e-06,8.434510667209117e-11,2.8313605978459404e-14,1.6452706069517572e-31,1.3590457480714522e-11,1.2166666600273762e-13,3.8277764983213545e-18,1.2299450990203908e-17,3.3976327174151285e-13,2.5e-06,4.94699148814083e-24,3.7604621727143556e-29,8.097245205559256e-10,9.665662328992663e-34,2.3309060575827432e-30,9.839560792163127e-21,2.4903869769201413e-22,8.299757996795432e-22
0.28,0.0,0.0,0.0,2.7434392811523305e-17,0.0,2.7434392811523305e-17,9.601233283170472e-19,0.0,3.414682220900231e-14,0.0,2.4354662692210564e-10,6.997428130146734e-07,0.0,0.05999966399957493,2.1062359164183272e-30,0.0,1.3563663901233875e-12,0.0,0.0,1.2829129847294068e-31,9.60078724989275e-19,3.3588149636587523e-07,5.878617334633722e-10,2.7692753656576274e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,2.939308667316861e-16,1.0973757124609322e-20,9.60078724989275e-23,1.3717196405761652e-17,2.939308667316861e-16,1.7493570325366836e-09,1.1999932799914987e-06,8.746785162683418e-11,3.0443328365263205e-14,2.1062359164183273e-31,1.461271578355617e-11,1.3563663901233877e-13,4.268352776125289e-18,1.3717196405761652e-17,3.653199403831585e-13,2.5e-06,5.933497289523282e-24,4.6764787010162763e-29,8.397037409146881e-10,1.2829129847294068e-33,2.995429871082948e-30,1.0973757124609322e-20,2.880369984951141e-22,9.599402612209922e-22
0.29,0.0,0.0,0.0,3.0479797803698214e-17,0.0,3.0479797803698214e-17,1.1048162826440377e-18,0.0,3.793160065760746e-14,0.0,2.611984028903846e-10,7.24724116884784e-07,0.0,0.05999965199949194,2.6796575939381156e-30,0.0,1.5063281863256177e-12,0.0,0.0,1.6890391517466883e-31,1.1047632638513418e-18,3.478728824656938e-07,6.3059638530155e-10,3.2910295984957188e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.15298192650775e-16,1.2191919121479286e-20,1.1047632638513418e-22,1.5239898901849107e-17,3.15298192650775e-16,1.81181029221196e-09,1.1999930399898389e-06,9.0590514610598e-11,3.2649800361298077e-14,2.679657593938116e-31,1.5671813276246167e-11,1.5063281863256178e-13,4.741450082200933e-18,1.5239898901849107e-17,3.9179760433557694e-13,2.5e-06,7.071436131102403e-24,5.77124800179878e-29,8.696822061642345e-10,1.6890391517466884e-33,3.818572918466533e-30,1.2191919121479286e-20,3.3144488479321127e-22,1.104598712371417e-21
0.3,0.0,0.0,0.0,3.3742610718391424e-17,0.0,3.3742610718391424e-17,1.2652761389996859e-18,0.0,4.198575389274281e-14,0.0,2.79463791547937e-10,7.497047650042748e-07,0.0,0.05999963999940058,3.3817089354952414e-30,0.0,1.6669098650964726e-12,0.0,0.0,2.1988753220170904e-31,1.2652134569166565e-18,3.598639665398284e-07,6.748299415277626e-10,3.8899845846286833e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.3741497076388127e-16,1.349704428735657e-20,1.2652134569166566e-22,1.6871305359195712e-17,3.3741497076388127e-16,1.874261912510687e-09,1.1999927999880116e-06,9.371309562553435e-11,3.493297394349213e-14,3.3817089354952416e-31,1.6767726885743746e-11,1.6669098650964727e-13,5.248219236592852e-18,1.6871305359195712e-17,4.1919568732190556e-13,2.5e-06,8.377607089510972e-24,7.071626995748026e-29,8.996599163495711e-10,2.1988753220170904e-33,4.830143648411524e-30,1.349704428735657e-20,3.7958284169990573e-22,1.265018957687425e-21
0.31,0.0,0.0,0.0,3.723032509821665e-17,0.0,3.723032509821665e-17,1.4426086575716436e-18,0.0,4.6318482618975715e-14,0.0,2.9834240931412454e-10,7.746847573903589e-07,0.0,0.05999962799930046,4.2295793036844404e-30,0.0,1.838468645722994e-12,0.0,0.0,2.8272629227244777e-31,1.4425349412131608e-18,3.7185474860664394e-07,7.205623643886148e-10,4.57374391556944e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.6028118219430737e-16,1.489213003928666e-20,1.4425349412131609e-22,1.8615162549108326e-17,3.6028118219430737e-16,1.9367118934758973e-09,1.1999925599860094e-06,9.683559467379486e-11,3.7292801164265565e-14,4.229579303684441e-31,1.7900433575262507e-11,1.838468645722994e-13,5.789810327371964e-18,1.8615162549108326e-17,4.4751361397118686e-13,2.5e-06,9.870007809748604e-24,8.607386997626867e-29,9.296368715166098e-10,2.827262922724478e-33,6.064028623035792e-30,1.489213003928666e-20,4.327825972714931e-22,1.4423062540173824e-21
0.32,0.0,0.0,0.0,4.0950434266942586e-17,0.0,4.0950434266942586e-17,1.637957075023218e-18,0.0,5.0938981685084356e-14,0.0,3.1783387321224605e-10,7.996640940602494e-07,0.0,0.05999961599919124,5.241474127711076e-30,0.0,2.0213611503168623e-12,0.0,0.0,3.5899542201706045e-31,1.6378708243189693e-18,3.8384522868486816e-07,7.677936161325542e-10,5.350276351040143e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,3.8389680806627707e-16,1.6380173706777036e-20,1.6378708243189695e-22,2.0475217133471293e-17,3.8389680806627707e-16,1.9991602351506237e-09,1.1999923199838249e-06,9.995801175753117e-11,3.9729234151530755e-14,5.241474127711076e-31,1.9069910344270398e-11,2.0213611503168624e-13,6.3673727106355446e-18,2.0475217133471293e-17,4.767508098183691e-13,2.5e-06,1.1567875780552585e-23,1.0411416558292646e-28,9.596130717121704e-10,3.5899542201706043e-33,7.55855076944742e-30,1.6380173706777036e-20,4.913871225069654e-22,1.6376033105014173e-21
0.33,0.0,0.0,0.0,4.4910431329492794e-17,0.0,4.4910431329492794e-17,1.8525021044933708e-18,0.0,5.5856440084057785e-14,0.0,3.379378008695374e-10,8.246427750311583e-07,0.0,0.059999603999072545,6.43661490339114e-30,0.0,2.2159434038143947e-12,0.0,0.0,4.503612319775112e-31,1.8524016843623698e-18,3.9583540679359156e-07,8.165236590098715e-10,6.227915818972187e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,4.082618295049357e-16,1.7964172531797117e-20,1.85240168436237e-22,2.2455215664746397e-17,4.082618295049357e-16,2.061606937577896e-09,1.199992079981451e-06,1.0308034687889478e-10,4.224222510869218e-14,6.43661490339114e-31,2.0276134228489678e-11,2.2159434038143949e-13,6.982055010507223e-18,2.2455215664746397e-17,5.069067013043062e-13,2.5e-06,1.3491729606654714e-23,1.2519931030808923e-28,9.895885169839788e-10,4.503612319775112e-33,9.356842727023238e-30,1.7964172531797117e-20,5.5575063134801115e-22,1.852090288571421e-21
0.34,0.0,0.0,0.0,4.911780917194575e-17,0.0,4.911780917194575e-17,2.0874619355967173e-18,0.0,6.108004095309589e-14,0.0,3.586538105171714e-10,8.496208003202974e-07,0.0,0.059999591998944,7.835239193151254e-30,0.0,2.4225708339765474e-12,0.0,0.0,5.5858111660755265e-31,2.0873455700218217e-18,4.0782528295226737e-07,8.667524552726995e-10,7.215361415506205e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,4.3337622763634977e-16,1.96471236687783e-20,2.0873455700218219e-22,2.4558904585972876e-17,4.3337622763634977e-16,2.1240520008007436e-09,1.19999183997888e-06,1.0620260004003718e-10,4.483172631464643e-14,7.835239193151255e-31,2.1519082299896858e-11,2.4225708339765476e-13,7.635005119136985e-18,2.4558904585972876e-17,5.379807157757572e-13,2.5e-06,1.5663410277924925e-23,1.4972688851089273e-28,1.0195632073806685e-09,5.5858111660755265e-33,1.1507235289528622e-29,1.96471236687783e-20,6.262385806790151e-22,2.0869848019510464e-21
0.35,0.0,0.0,0.0,5.358006046217066e-17,0.0,5.358006046217066e-17,2.34409216658084e-18,0.0,6.661896207908329e-14,0.0,3.799815209362033e-10,8.745981699448784e-07,0.0,0.05999957999880524,9.470871482528408e-30,0.0,2.6415983248956886e-12,0.0,0.0,6.872401482113512e-31,2.3439579152715375e-18,4.1981485718067773e-07,9.184799671775409e-10,8.322730148582084e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,4.592399835887705e-16,2.1432024184868264e-20,2.3439579152715376e-22,2.679003023108533e-17,4.592399835887705e-16,2.186495424862196e-09,1.1999915999761047e-06,1.093247712431098e-10,4.749769011702541e-14,9.470871482528409e-31,2.2798731663479416e-11,2.641598324895689e-13,8.32737025988541e-18,2.679003023108533e-17,5.699722814043051e-13,2.5e-06,1.8106121776845207e-23,1.7813213873106625e-28,1.0495371429516943e-09,6.872401482113512e-33,1.4065440081202852e-29,2.1432024184868264e-20,7.032276499742519e-22,2.3435417787641084e-21
0.36,0.0,0.0,0.0,5.830467765198864e-17,0.0,5.830467765198864e-17,2.6236855737527557e-18,0.0,7.248237761651861e-14,0.0,4.019205512738587e-10,8.995748839221122e-07,0.0,0.0599995679986559,1.1432027526617772e-29,0.0,2.8733803988464173e-12,0.0,0.0,8.47653151933687e-31,2.6235312496315712e-18,4.31804129498819e-07,9.717061569938573e-10,9.565134844941673e-22,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,4.858530784969286e-16,2.3321871060795455e-20,2.6235312496315713e-22,2.915233882599432e-17,4.858530784969286e-16,2.2489372098052805e-09,1.199991359973118e-06,1.1244686049026404e-10,5.024006890923234e-14,1.1432027526617773e-30,2.411505944621315e-11,2.8733803988464174e-13,9.060297202064827e-18,2.915233882599432e-17,6.028808269107882e-13,2.5e-06,2.084446994526601e-23,2.108902252272233e-28,1.0795103237470476e-09,8.47653151933687e-33,1.7101880775203607e-29,2.3321871060795455e-20,7.871056721258266e-22,2.6230529928893245e-21
0.37,0.0,0.0,0.0,6.32991529725204e-17,0.0,6.32991529725204e-17,2.92757260783659e-18,0.0,7.867945438931324e-14,0.0,4.244705214390123e-10,9.245509422692092e-07,0.0,0.059999555998495616,1.377243703648444e-29,0.0,3.1182708248137126e-12,0.0,0.0,1.0461592569914436e-30,2.9273958219150092e-18,4.437930999271488e-07,1.0264309869855795e-09,1.0954981958239206e-21,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,5.132154934927897e-16,2.5319661189008163e-20,2.9273958219150093e-22,3.16495764862602e-17,5.132154934927897e-16,2.311377355673023e-09,1.1999911199699125e-06,1.1556886778365116e-10,5.305881517987654e-14,1.377243703648444e-30,2.5468042820790653e-11,3.1182708248137126e-13,9.834931798664155e-18,3.16495764862602e-17,6.367057821585186e-13,2.5e-06,2.3904508423994597e-23,2.4851864619733e-28,1.109482749817872e-09,1.0461592569914437e-32,2.0689940616600617e-29,2.5319661189008163e-20,8.78271782350977e-22,2.9268480728170975e-21
0.38,0.0,0.0,0.0,6.857097843581818e-17,0.0,6.857097843581818e-17,3.257121219870283e-18,0.0,8.5219353187979e-14,0.0,4.4763105196346937e-10,9.495263450033797e-07,0.0,0.059999543998324016,1.6542534130637525e-29,0.0,3.3766227558063077e-12,0.0,0.0,1.288578482662989e-30,3.2569193814412946e-18,4.557817684864993e-07,1.0826544194175927e-09,1.2504673203677595e-21,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,5.413272097087963e-16,2.742839137432727e-20,3.2569193814412946e-22,3.428548921790909e-17,5.413272097087963e-16,2.3738158625084493e-09,1.1999908799664805e-06,1.1869079312542247e-10,5.595388149543367e-14,1.6542534130637525e-30,2.6857658997298245e-11,3.376622755806308e-13,1.0652419148497376e-17,3.428548921790909e-17,6.714465779452042e-13,2.5e-06,2.731377834903934e-23,2.915796497749558e-28,1.1394544212162482e-09,1.288578482662989e-32,2.4910361061495103e-29,2.742839137432727e-20,9.771363659610847e-22,3.2562941477811107e-21
0.39,0.0,0.0,0.0,7.412764583520137e-17,0.0,7.412764583520137e-17,3.613736825394334e-18,0.0,9.211122903644626e-14,0.0,4.714017639734323e-10,9.745010921418332e-07,0.0,0.05999953199814074,1.979593459374997e-29,0.0,3.648788757100619e-12,0.0,0.0,1.5811284117275488e-30,3.613507133034073e-18,4.6777013519805946e-07,1.1403764165570707e-09,1.4227161256186348e-21,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,5.701882082785353e-16,2.965105833408055e-20,3.613507133034073e-22,3.7063822917600685e-17,5.701882082785353e-16,2.436252730354583e-09,1.199990639962815e-06,1.2181263651772915e-10,5.892522049667904e-14,1.979593459374997e-30,2.8283885221503938e-11,3.648788757100619e-13,1.1513903629555783e-17,3.7063822917600685e-17,7.071026459601486e-13,2.5e-06,3.110134925091641e-23,3.4068272732856843e-28,1.1694253379951486e-09,1.581128411727549e-32,2.985274727484126e-29,2.965105833408055e-20,1.0841210476183e-21,3.612795774971264e-21
0.4,0.0,0.0,0.0,7.997664674525641e-17,0.0,7.997664674525641e-17,3.998862304451803e-18,0.0,9.936423119206383e-14,0.0,4.957822791895011e-10,9.994751837017787e-07,0.0,0.059999519997945415,2.358943587665857e-29,0.0,3.935120806240745e-12,0.0,0.0,1.9304241904652104e-30,3.998601737021193e-18,4.797582000833752e-07,1.1995969406734765e-09,1.613594975042154e-21,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,5.997984703367382e-16,3.1990658698102566e-20,3.998601737021193e-22,3.9988323372628206e-17,5.997984703367382e-16,2.4986879592544466e-09,1.1999903999589084e-06,1.2493439796272232e-10,6.197278489868764e-14,2.3589435876658573e-30,2.9746698774857427e-11,3.935120806240745e-13,1.242052889900798e-17,3.9988323372628206e-17,7.436734187842518e-13,2.5e-06,3.529786028854523e-23,3.9648717655029304e-28,1.199395500208438e-09,1.9304241904652105e-32,3.561621015805859e-29,3.1990658698102566e-20,1.1996586913355409e-21,3.9977949395336714e-21
0.41,0.0,0.0,0.0,8.612547252183692e-17,0.0,8.612547252183692e-17,4.4139780015883165e-18,0.0,1.0698750314559902e-13,0.0,5.207722199266727e-10,1.0244486197004248e-06,0.0,0.059999507997737685,2.7983017096363913e-29,0.0,4.235970293038465e-12,0.0,0.0,2.343478528656917e-30,4.413683309234705e-18,4.91745963164349e-07,1.2603159540385615e-09,1.8245093280765834e-21,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,6.301579770192807e-16,3.445018900873477e-20,4.413683309234705e-22,4.306273626091846e-17,6.301579770192807e-16,2.561121549251062e-09,1.1999901599547539e-06,1.2805607746255312e-10,6.50965274908341e-14,2.7983017096363914e-30,3.124607697449001e-11,4.235970293038465e-13,1.3373437893199877e-17,4.306273626091846e-17,7.811583298900093e-13,2.5e-06,3.993556148003737e-23,4.597047310006921e-28,1.2293649079108726e-09,2.343478528656917e-32,4.2310031146194523e-29,3.445018900873477e-20,1.3241934004764949e-21,4.412771054570667e-21
0.42,0.0,0.0,0.0,9.25816143020637e-17,0.0,9.25816143020637e-17,4.860601725852064e-18,0.0,1.1499018262123768e-13,0.0,5.46371209094342e-10,1.0494214001549803e-06,0.0,0.05999949599751717,3.303983903603052e-29,0.0,4.551688019573249e-12,0.0,0.0,2.827701699584478e-30,4.860269421010869e-18,5.037334244632403e-07,1.3225334189263658e-09,2.0569197401328502e-21,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,6.612667094631829e-16,3.703264572082548e-20,4.860269421010869e-22,4.629080715103185e-17,6.612667094631829e-16,2.623553500387451e-09,1.1999899199503436e-06,1.3117767501937253e-10,6.829640113679275e-14,3.303983903603052e-30,3.278199717321459e-11,4.55168801957325e-13,1.437377282765471e-17,4.629080715103185e-17,8.195568136415134e-13,2.5e-06,4.504835493037986e-23,5.311022560163933e-28,1.2593335611581006e-09,2.8277016995844783e-32,5.005434977330055e-29,3.703264572082548e-20,1.4581805177556189e-21,4.859240961140802e-21
