s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,Time
0.0,0.0,0.0,2.5382537166491425e-14,0.0,2.5382537166491425e-14,8.663798451063349e-15,0.0,3.050437050330047e-11,0.0,2.206105164183125e-08,6.800603483838953e-06,0.0,0.059996722869220066,1.5544601526332477e-23,0.0,1.1406764111907622e-09,0.0,0.0,9.283738402185135e-24,8.65977409998473e-15,3.2648362365610647e-06,5.576933482507144e-08,2.3632849643239665e-17,2.73
0.0,0.0,0.0,2.566230327061342e-14,0.0,2.566230327061342e-14,8.791383584937215e-15,0.0,3.083642959843773e-11,0.0,2.2218880881559387e-08,6.825424642218372e-06,0.0,0.05999671085659353,1.5925122227895263e-23,0.0,1.1528127521760245e-09,0.0,0.0,9.542919015689205e-24,8.787284297667972e-15,3.2767549568740044e-06,5.617818427048434e-08,2.4068345788643187e-17,2.74
0.0,0.0,0.0,2.5944116224246465e-14,0.0,2.5944116224246465e-14,8.920372282245826e-15,0.0,3.117085965572465e-11,0.0,2.237724540841903e-08,6.850245149050936e-06,0.0,0.059996698843874534,1.6314320524846024e-23,0.0,1.1650317578512539e-09,0.0,0.0,9.809381526598451e-24,8.916196937219394e-15,3.28867338900267e-06,5.6588523537537625e-08,2.4510237323642986e-17,2.75
0.0,0.0,0.0,2.6227983468209643e-14,0.0,2.6227983468209643e-14,9.050774791606287e-15,0.0,3.1507668699392156e-11,0.0,2.2536144959185897e-08,6.875065004353747e-06,0.0,0.05999668683106278,1.671234406307259e-23,0.0,1.1773336664561419e-09,0.0,0.0,1.0083268660524097e-23,9.046522254609166e-15,3.3005915330370402e-06,5.700035259021321e-08,2.4958594477593783e-17,2.76
0.0,0.0,0.0,2.6513912443111452e-14,0.0,2.6513912443111452e-14,9.182601398805752e-15,0.0,3.1846864749780855e-11,0.0,2.2695579271029498e-08,6.899884208143908e-06,0.0,0.059996674818157944,1.7119342092000243e-23,0.0,1.1897187158412287e-09,0.0,0.0,1.0364724836018725e-23,9.178270522881736e-15,3.3125093890673236e-06,5.741367139250458e-08,2.5413487994123868e-17,2.77
0.0,0.0,0.0,2.6801910589349766e-14,0.0,2.6801910589349766e-14,9.315862426800163e-15,0.0,3.218845582334846e-11,0.0,2.2855548081512304e-08,6.924702760438519e-06,0.0,0.0599966628051597,1.753546547280362e-23,0.0,1.2021871434686978e-09,0.0,0.0,1.0653896173731272e-23,9.311452052154219e-15,3.324426957183959e-06,5.7828479908416813e-08,2.5874989133029487e-17,2.78
0.0,0.0,0.0,2.709198534711197e-14,0.0,2.709198534711197e-14,9.450568235713081e-15,0.0,3.253244993267741e-11,0.0,2.3016051128588977e-08,6.949520661254685e-06,0.0,0.05999665079206772,1.7960866686619003e-23,0.0,1.2147391864131703e-09,0.0,0.0,1.0950930505561848e-23,9.446077189614845e-15,3.3363442374776194e-06,5.8244778101966744e-08,2.6343169672169776e-17,2.79
0.0,0.0,0.0,2.738414415637492e-14,0.0,2.738414415637492e-14,9.58672922283444e-15,0.0,3.287885508648223e-11,0.0,2.3177088150605546e-08,6.974337910609502e-06,0.0,0.0599966387788817,1.8395699842756114e-23,0.0,1.2273750813624953e-09,0.0,0.0,1.1255977383816515e-23,9.582156319521357e-15,3.348261230039202e-06,5.866256593718283e-08,2.6818101909361053e-17,2.8
0.0,0.0,0.0,2.7678394456905066e-14,0.0,2.7678394456905066e-14,9.724355822619375e-15,0.0,3.3227679289617164e-11,0.0,2.3338658886298637e-08,6.999154508520076e-06,0.0,0.0599966267656013,1.884012068691036e-23,0.0,1.2400950646185464e-09,0.0,0.0,1.1569188090362338e-23,9.719699863199463e-15,3.3601779349598377e-06,5.9081843378105335e-08,2.7299858664271578e-17,2.81
0.0,0.0,0.0,2.7974743688258377e-14,0.0,2.7974743688258377e-14,9.863458506686944e-15,0.0,3.357893054308353e-11,0.0,2.3500763074794618e-08,7.023970455003504e-06,0.0,0.05999661475222622,1.9294286609374764e-23,0.0,1.2528993720980104e-09,0.0,0.0,1.1890715645782004e-23,9.858718279041205e-15,3.3720943523308847e-06,5.950261038878627e-08,2.77885132803161e-17,2.82
0.0,0.0,0.0,2.82731992897805e-14,0.0,2.82731992897805e-14,1.0004047783818996e-14,0.0,3.393261684403733e-11,0.0,2.3663400455608868e-08,7.048785750076887e-06,0.0,0.059996602738756136,1.9758356653252062e-23,0.0,1.2657882393331847e-09,0.0,0.0,1.2220714818528913e-23,9.999222062503443e-15,3.384010482243931e-06,5.99248669332895e-08,2.82841396265505e-17,2.83
0.0,0.0,0.0,2.857376870060668e-14,0.0,2.857376870060668e-14,1.0146134199958875e-14,0.0,3.428874618579664e-11,0.0,2.382657076864491e-08,7.073600393757323e-06,0.0,0.059996590725190715,2.0232491522666694e-23,0.0,1.2787619014727664e-09,0.0,0.0,1.2559342134081862e-23,1.0141221746106215e-14,3.3959263247907884e-06,6.034861297569072e-08,2.878681209956626e-17,2.84
0.0,0.0,0.0,2.887645935966191e-14,0.0,2.887645935966191e-14,1.0289728338210282e-14,0.0,3.46473265578492e-11,0.0,2.3990273754193656e-08,7.098414386061914e-06,0.0,0.059996578711529656,2.071685359097696e-23,0.0,1.291820593282649e-09,0.0,0.0,1.2906755884100026e-23,1.0284727899431202e-14,3.4078418800635017e-06,6.077384848007753e-08,2.929660562538522e-17,2.85
0.0,0.0,0.0,2.918127870566088e-14,0.0,2.918127870566088e-14,1.0434840818835992e-14,0.0,3.500836594585982e-11,0.0,2.4154509152932572e-08,7.123227727007753e-06,0.0,0.05999656669777262,2.1211606908986883e-23,0.0,1.3049645491467113e-09,0.0,0.0,1.3263116135577717e-23,1.0429751129120124e-14,3.419757148154338e-06,6.120057341054945e-08,2.9813595661354055e-17,2.86
0.0,0.0,0.0,2.948823417710806e-14,0.0,2.948823417710806e-14,1.0581482299256707e-14,0.0,3.5371872331677936e-11,0.0,2.431927670592492e-08,7.148040416611944e-06,0.0,0.059996554683919304,2.171691721315848e-23,0.0,1.3181940030676152e-09,0.0,0.0,1.3628584739999363e-23,1.0576302078873176e-14,3.4316721291557936e-06,6.1628787731218e-08,3.033785819803895e-17,2.87
0.0,0.0,0.0,2.9797333212297714e-14,0.0,2.9797333212297714e-14,1.0729663474049789e-14,0.0,3.573785369334505e-11,0.0,2.4484576154618897e-08,7.172852454891579e-06,0.0,0.05999654266996937,2.2232951933823586e-23,0.0,1.3315091886675934e-09,0.0,0.0,1.400332534249424e-23,1.0724391429447424e-14,3.4435868231605887e-06,6.205849140620667e-08,3.08694697611201e-17,2.88
0.0,0.0,0.0,3.0108583249313986e-14,0.0,3.0108583249313986e-14,1.0879395074948081e-14,0.0,3.6106318005102314e-11,0.0,2.46504072408469e-08,7.1976638418637595e-06,0.0,0.059996530655922524,2.27598802033961e-23,0.0,1.344910339189248e-09,0.0,0.0,1.438750339099146e-23,1.0874029898655264e-14,3.4555012302616707e-06,6.248968439965102e-08,3.1408507413286424e-17,2.89
0.0,0.0,0.0,3.042199172603085e-14,0.0,3.042199172603085e-14,1.1030687870838667e-14,0.0,3.6477273237397865e-11,0.0,2.481676970682466e-08,7.2224745775455785e-06,0.0,0.05999651864177843,2.3297872864583796e-23,0.0,1.3583976874963377e-09,0.0,0.0,1.478128614537472e-23,1.1025228241362793e-14,3.4674153505522096e-06,6.292236667569869e-08,3.195504875613003e-17,2.9
0.0,0.0,0.0,3.073756608011224e-14,0.0,3.073756608011224e-14,1.1183552667761693e-14,0.0,3.685072735689451e-11,0.0,2.4983663295150512e-08,7.2472846619541345e-06,0.0,0.05999650662753678,2.3847102478600684e-23,0.0,1.3719714660745763e-09,0.0,0.0,1.5184842686637221e-23,1.1177997249488282e-14,3.479329184125602e-06,6.335653819850938e-08,3.2509171932040984e-17,2.91
0.0,0.0,0.0,3.1055313749012014e-14,0.0,3.1055313749012014e-14,1.1338000308909113e-14,0.0,3.722668832647703e-11,0.0,2.5151087748804504e-08,7.272094095106523e-06,0.0,0.059996494613197233,2.44077433333787e-23,0.0,1.3856319070324208e-09,0.0,0.0,1.5598343926036544e-23,1.1332347752000554e-14,3.4912427310754675e-06,6.379219893225503e-08,3.307095562610169e-17,2.92
0.0,0.0,0.0,3.137524216997408e-14,0.0,3.137524216997408e-14,1.149404167462352e-14,0.0,3.7605164105259877e-11,0.0,2.5319042811147702e-08,7.296902877019839e-06,0.0,0.0599964825987595,2.4979971451780106e-23,0.0,1.3993792421018702e-09,0.0,0.0,1.6021962614249477e-23,1.148829061491743e-14,3.503155991495649e-06,6.422934884111976e-08,3.3640479067981686e-17,2.93
0.0,0.0,0.0,3.16973587800323e-14,0.0,3.16973587800323e-14,1.165168768239688e-14,0.0,3.7986162648594416e-11,0.0,2.548752822592129e-08,7.321711007711176e-06,0.0,0.05999647058422324,2.5563964599809168e-23,0.0,1.4132137026392507e-09,0.0,0.0,1.645587335052687e-23,1.164583674130413e-14,3.5150689654802105e-06,6.466798788929984e-08,3.421782203383206e-17,2.94
0.0,0.0,0.0,3.202167101601067e-14,0.0,3.202167101601067e-14,1.1810949286869372e-14,0.0,3.8369691908076694e-11,0.0,2.5656543737245843e-08,7.346518487197631e-06,0.0,0.05999645856958815,2.615990229482453e-23,0.0,1.427135519626017e-09,0.0,0.0,1.6900252591848542e-23,1.1804997071271722e-14,3.526981653123443e-06,6.510811604100386e-08,3.4803064848180245e-17,2.95
0.0,0.0,0.0,3.2348186314523255e-14,0.0,3.2348186314523255e-14,1.1971837479828138e-14,0.0,3.875575983155467e-11,0.0,2.5826089089620464e-08,7.371325315496294e-06,0.0,0.05999644655485391,2.676796581375106e-23,0.0,1.441144923669538e-09,0.0,0.0,1.7355278662078068e-23,1.1965782581975498e-14,3.5388940545198537e-06,6.554973326045274e-08,3.5396288385824405e-17,2.96
0.0,0.0,0.0,3.2676912111974306e-14,0.0,3.2676912111974306e-14,1.2134363290206094e-14,0.0,3.914437436313593e-11,0.0,2.599616402792205e-08,7.396131492624263e-06,0.0,0.059996434540020196,2.738833820129201e-23,0.0,1.4552421450038966e-09,0.0,0.0,1.782113176111773e-23,1.2128204287613452e-14,3.550806169764176e-06,6.599283951187972e-08,3.5997574073728195e-17,2.97
0.0,0.0,0.0,3.300785584455819e-14,0.0,3.300785584455819e-14,1.2298537784080683e-14,0.0,3.953554344319501e-11,0.0,2.616676829740442e-08,7.420937018598627e-06,0.0,0.05999642252508669,2.802120427814089e-23,0.0,1.4694274134906761e-09,0.0,0.0,1.8297993974063292e-23,1.2292273239424636e-14,3.56271799895136e-06,6.643743475953035e-08,3.6607003892915245e-17,2.98
0.0,0.0,0.0,3.334102494825956e-14,0.0,3.334102494825956e-14,1.2464372064672713e-14,0.0,3.9929275008381026e-11,0.0,2.6337901643697585e-08,7.445741893436483e-06,0.0,0.059996410510053076,2.866675064919378e-23,0.0,1.4837009586197593e-09,0.0,0.0,1.8786049280358955e-23,1.2458000525687641e-14,3.574629542176581e-06,6.688351896766274e-08,3.7224660380363864e-17,2.99
0.0,0.0,0.0,3.3676426858853284e-14,0.0,3.3676426858853284e-14,1.2631877272345085e-14,0.0,4.0325576991625026e-11,0.0,2.6509563812806874e-08,7.470546117154918e-06,0.0,0.05999639849491904,2.932516571176107e-23,0.0,1.4980630095101152e-09,0.0,0.0,1.928548356295209e-23,1.2625397271718968e-14,3.5865407995352276e-06,6.733109210054727e-08,3.7850626630901475e-17,3.0
0.0,0.0,0.0,3.401406901190454e-14,0.0,3.401406901190454e-14,1.280106458460163e-14,0.0,4.072445732214763e-11,0.0,2.668175455111219e-08,7.495349689771027e-06,0.0,0.059996386479684256,2.9996639663779806e-23,0.0,1.5125137949105992e-09,0.0,0.0,1.9796484617448225e-23,1.2794474639871489e-14,3.5984517711229146e-06,6.778015412246697e-08,3.8484986299099406e-17,3.01
0.0,0.0,0.0,3.4353958842768864e-14,0.0,3.4353958842768864e-14,1.2971945216085878e-14,0.0,4.1125923925466436e-11,0.0,2.6854473605367203e-08,7.5201526113019e-06,0.0,0.059996374464348426,3.068136451202552e-23,0.0,1.52705354320074e-09,0.0,0.0,2.0319242161265875e-23,1.2965243829532841e-14,3.6103624570354715e-06,6.823070499771731e-08,3.9127823601167386e-17,3.02
0.0,0.0,0.0,3.46961037865921e-14,0.0,3.46961037865921e-14,1.3144530418579817e-14,0.0,4.1529984723403465e-11,0.0,2.70277207226985e-08,7.5449548817646275e-06,0.0,0.05999636244891122,3.137953408032431e-23,0.0,1.5416824823915352e-09,0.0,0.0,2.0853947842791293e-23,1.3137716077123845e-14,3.622272857368947e-06,6.868274469060632e-08,3.977922331684803e-17,3.03
0.0,0.0,0.0,3.504051127831058e-14,0.0,3.504051127831058e-14,1.3318831481002731e-14,0.0,4.193664763409281e-11,0.0,2.7201495650604844e-08,7.569756501176303e-06,0.0,0.05999635043337231,3.209134401776501e-23,0.0,1.5564008401262449e-09,0.0,0.0,2.1400795250533525e-23,1.3311902656096952e-14,3.634182972219608e-06,6.913627316545468e-08,4.0439270791311717e-17,3.04
0.0,0.0,0.0,3.538718875265099e-14,0.0,3.538718875265099e-14,1.3494859729409939e-14,0.0,4.234592057198794e-11,0.0,2.737579813695633e-08,7.594557469554011e-06,0.0,0.0599963384177314,3.281699180691102e-23,0.0,1.5712088436811816e-09,0.0,0.0,2.195997992227907e-23,1.3487814876934625e-14,3.646092801683938e-06,6.959129038659567e-08,4.110805193705084e-17,3.05
0.0,0.0,0.0,3.5736143644130584e-14,0.0,3.5736143644130584e-14,1.3672626526991623e-14,0.0,4.275781144786939e-11,0.0,2.7550627929993627e-08,7.619357786914845e-06,0.0,0.05999632640198816,3.355667677201263e-23,0.0,1.586106719966509e-09,0.0,0.0,2.253169935424693e-23,1.3665464087147808e-14,3.6580023458586393e-06,7.004779631837525e-08,4.178565323577474e-17,3.06
0.0,0.0,0.0,3.6087383387057076e-14,0.0,3.6087383387057076e-14,1.3852143274071568e-14,0.0,4.3172328168852047e-11,0.0,2.7725984778327115e-08,7.644157453275893e-06,0.0,0.05999631438614229,3.431060008721874e-23,0.0,1.601094695527028e-09,0.0,0.0,2.3116153010243277e-23,1.384486167127429e-14,3.669911604840628e-06,7.050579092515208e-08,4.247216174030399e-17,3.07
0.0,0.0,0.0,3.6440915415528783e-14,0.0,3.6440915415528783e-14,1.4033421408106015e-14,0.0,4.358947863839284e-11,0.0,2.790186843093616e-08,7.668956468654241e-06,0.0,0.05999630237019345,3.507896478478928e-23,0.0,1.616172996542976e-09,0.0,0.0,2.3713542330816513e-23,1.4026019050877187e-14,3.681820578727038e-06,7.096527417129762e-08,4.3167665076465276e-17,3.08
0.0,0.0,0.0,3.6796747163434565e-14,0.0,3.6796747163434565e-14,1.4216472403682358e-14,0.0,4.4009270756298055e-11,0.0,2.807827863716823e-08,7.693754833066982e-06,0.0,0.059996290354141335,3.586197576330682e-23,0.0,1.6313418488308144e-09,0.0,0.0,2.4324070742411935e-23,1.4208947684543295e-14,3.693729267615217e-06,7.142624602119603e-08,4.387225144498573e-17,3.09
0.0,0.0,0.0,3.715488606445399e-14,0.0,3.715488606445399e-14,1.4401307772518028e-14,0.0,4.4431712418730996e-11,0.0,2.825521514673817e-08,7.7185525465312e-06,0.0,0.05999627833798564,3.66598397958891e-23,0.0,1.6466014778440268e-09,0.0,0.0,2.4947943666526802e-23,1.439365906788158e-14,3.705637671602729e-06,7.188870643924439e-08,4.458600962338776e-17,3.1
0.0,0.0,0.0,3.75153395520572e-14,0.0,3.75153395520572e-14,1.4587939063459192e-14,0.0,4.4856811518219324e-11,0.0,2.8432677709727358e-08,7.743349609063982e-06,0.0,0.059996266321726034,3.747276553840055e-23,0.0,1.6619521086739066e-09,0.0,0.0,2.5585368528864978e-23,1.458016473352153e-14,3.7175457907873504e-06,7.235265538985253e-08,4.530902896788343e-17,3.11
0.0,0.0,0.0,3.787811505950515e-14,0.0,3.787811505950515e-14,1.4776377862479623e-14,0.0,4.528457594366267e-11,0.0,2.8610666076582906e-08,7.768146020682417e-06,0.0,0.05999625430536221,3.8300963537664886e-23,0.0,1.6773939660503563e-09,0.0,0.0,2.6236554768491996e-23,1.4768476251111642e-14,3.729453625267075e-06,7.281809283744329e-08,4.6041399415269284e-17,3.12
0.0,0.0,0.0,3.8243220019849454e-14,0.0,3.8243220019849454e-14,1.4966635792679394e-14,0.0,4.5715013580340026e-11,0.0,2.8789179998116865e-08,7.792941781403591e-06,0.0,0.059996242288893845,3.9144646239676627e-23,0.0,1.6929272743426741e-09,0.0,0.0,2.690171384698974e-23,1.495860522731778e-14,3.7413611751401054e-06,7.328501874645235e-08,4.678321148482068e-17,3.13
0.0,0.0,0.0,3.8610661865932565e-14,0.0,3.8610661865932565e-14,1.5158724514283764e-14,0.0,4.614813230991737e-11,0.0,2.896821922550545e-08,7.817736891244589e-06,0.0,0.05999623027232063,4.000402799781359e-23,0.0,1.7085522575603526e-09,0.0,0.0,2.7581059257611485e-23,1.5150563305821658e-14,3.75326844050486e-06,7.375343308132846e-08,4.753455628018668e-17,3.14
0.0,0.0,0.0,3.898044803038772e-14,0.0,3.898044803038772e-14,1.5352655724641876e-14,0.0,4.658394001045497e-11,0.0,2.9147783510288177e-08,7.842531350222494e-06,0.0,0.05999621825564224,4.0879325081048594e-23,0.0,1.7242691393538654e-09,0.0,0.0,2.827480653443655e-23,1.5344362167319188e-14,3.765175421459969e-06,7.422333580653324e-08,4.8295525491284325e-17,3.15
0.0,0.0,0.0,3.935258594563905e-14,0.0,3.935258594563905e-14,1.5548441158225606e-14,0.0,4.702244455641509e-11,0.0,2.9327872604367125e-08,7.867325158354394e-06,0.0,0.05999620623885838,4.177075568216177e-23,0.0,1.7400781430154681e-09,0.0,0.0,2.89831732615254e-23,1.5540013529518983e-14,3.7770821181042744e-06,7.46947268865415e-08,4.906621139619356e-17,3.16
0.0,0.0,0.0,3.972708304390155e-14,0.0,3.972708304390155e-14,1.5746092586628314e-14,0.0,4.7463653818669304e-11,0.0,2.95084862600061e-08,7.892118315657373e-06,0.0,0.059996194221968724,4.267853992595234e-23,0.0,1.7559794914799833e-09,0.0,0.0,2.970637908207426e-23,1.5737529147140685e-14,3.788988530536829e-06,7.516760628584101e-08,4.9846706863051494e-17,3.17
0.0,0.0,0.0,4.0103946757181176e-14,0.0,4.0103946757181176e-14,1.5945621818563668e-14,0.0,4.7907575664506125e-11,0.0,2.9689624229829843e-08,7.916910822148515e-06,0.0,0.05999618220497295,4.360289987745095e-23,0.0,1.7719734073256005e-09,0.0,0.0,3.044464570757019e-23,1.5936920811913486e-14,3.8008946588568973e-06,7.564197396893279e-08,5.063710535194734e-17,3.18
0.0,0.0,0.0,4.048318451727483e-14,0.0,4.048318451727483e-14,1.614704069986436e-14,0.0,4.835421795763835e-11,0.0,2.987128626682322e-08,7.941702677844902e-06,0.0,0.05999617018787075,4.454405955013145e-23,0.0,1.7880601127746628e-09,0.0,0.0,3.1198196926945784e-23,1.613820035257446e-14,3.812800503163953e-06,7.611782990033088e-08,5.1437500916816675e-17,3.19
0.0,0.0,0.0,4.0864803755770445e-14,0.0,4.0864803755770445e-14,1.635036111348099e-14,0.0,4.880358855821074e-11,0.0,3.005347212433046e-08,7.966493882763621e-06,0.0,0.059996158170661805,4.5502244914123186e-23,0.0,1.8042398296944662e-09,0.0,0.0,3.196725861573417e-23,1.6341379634867037e-14,3.824706063557681e-06,7.659517404456262e-08,5.2247988207336343e-17,3.2
0.0,0.0,0.0,4.1248811904046986e-14,0.0,4.1248811904046986e-14,1.655559497948076e-14,0.0,4.92556953228073e-11,0.0,3.0236181556054275e-08,7.99128443692175e-06,0.0,0.059996146153345815,4.6477683904422773e-23,0.0,1.820512779598046e-09,0.0,0.0,3.27520587452237e-23,1.6546470561539397e-14,3.836611340137974e-06,7.70740063661685e-08,5.306866247081876e-17,3.21
0.0,0.0,0.0,4.163521639327451e-14,0.0,4.163521639327451e-14,1.676275425504634e-14,0.0,4.971054610445901e-11,0.0,3.041941431605516e-08,8.016074340336374e-06,0.0,0.05999613413592245,4.7470606429106434e-23,0.0,1.8368791836449766e-09,0.0,0.0,3.3552827391613025e-23,1.6753485072342917e-14,3.848516333004935e-06,7.755432682970235e-08,5.3899619554106794e-17,3.22
0.0,0.0,0.0,4.202402465441419e-14,0.0,4.202402465441419e-14,1.6971850934474576e-14,0.0,5.016814875265106e-11,0.0,3.060317015875048e-08,8.040863593024573e-06,0.0,0.0599961221183914,4.8481244377541766e-23,0.0,1.8533392626421585e-09,0.0,0.0,3.4369796745165726e-23,1.6962435144030547e-14,3.8604210422588755e-06,7.803613539973123e-08,5.47409559054681e-17,3.23
0.0,0.0,0.0,4.2415244118218375e-14,0.0,4.2415244118218375e-14,1.7182897049175362e-14,0.0,5.0628511113330585e-11,0.0,3.078744883891378e-08,8.06565219500343e-06,0.0,0.05999611010075236,4.9509831628600054e-23,0.0,1.869893237044616e-09,0.0,0.0,3.5203201119365416e-23,1.7173332790355292e-14,3.8723254680003115e-06,7.851943204083564e-08,5.559276857648995e-17,3.24
0.0,0.0,0.0,4.280888221523057e-14,0.0,4.280888221523057e-14,1.7395904667670334e-14,0.0,5.1091641028913955e-11,0.0,3.097225011167391e-08,8.090440146290028e-06,0.0,0.059996098083005,5.0556604058868025e-23,0.0,1.886541326956287e-09,0.0,0.0,3.6053276960070345e-23,1.7386190062068567e-14,3.8842296103299715e-06,7.900421671760934e-08,5.645515522397359e-17,3.25
0.0,0.0,0.0,4.320494637578556e-14,0.0,4.320494637578556e-14,1.761088589559175e-14,0.0,5.155754633829441e-11,0.0,3.1157573732514245e-08,8.115227446901443e-06,0.0,0.05999608606514902,5.1621799550860174e-23,0.0,1.9032837521308165e-09,0.0,0.0,3.692026285466848e-23,1.7601019046918665e-14,3.896133469348786e-06,7.949048939465962e-08,5.732821411182905e-17,3.26
0.0,0.0,0.0,4.36034440300094e-14,0.0,4.36034440300094e-14,1.7827852875681217e-14,0.0,5.2026234876849504e-11,0.0,3.13434194572719e-08,8.140014096854756e-06,0.0,0.05999607404718411,5.270565800123068e-23,0.0,1.9201207319723525e-09,0.0,0.0,3.780439954123231e-23,1.781783186964917e-14,3.908037045157897e-06,7.997825003660715e-08,5.821204411296965e-17,3.27
0.0,0.0,0.0,4.400438260781942e-14,0.0,4.400438260781942e-14,1.804681778778847e-14,0.0,5.249771447644856e-11,0.0,3.1529787042136865e-08,8.164800096167049e-06,0.0,0.05999606202910994,5.380842132898533e-23,0.0,1.9370524855363347e-09,0.0,0.0,3.8705929917673513e-23,1.8036640691997335e-14,3.919940337858645e-06,8.04674986080861e-08,5.910674471120652e-17,3.28
0.0,0.0,0.0,4.440776953892433e-14,0.0,4.440776953892433e-14,1.8267792848870218e-14,0.0,5.2971992965460246e-11,0.0,3.171667624365132e-08,8.189585444855398e-06,0.0,0.05999605001092621,5.493033348369385e-23,0.0,1.9540792315302908e-09,0.0,0.0,3.962509905089817e-23,1.8257457712692582e-14,3.931843347552586e-06,8.095823507374422e-08,6.001241600314337e-17,3.29
0.0,0.0,0.0,4.4813612252824184e-14,0.0,4.4813612252824184e-14,1.849079031298886e-14,0.0,5.344907816875994e-11,0.0,3.190408681870871e-08,8.214370142936884e-06,0.0,0.059996037992632596,5.607164045370165e-23,0.0,1.9712011883146266e-09,0.0,0.0,4.0562154185961285e-23,1.8480295167454828e-14,3.9437460743414696e-06,8.145045939824273e-08,6.092915870007084e-17,3.3
0.0,0.0,0.0,4.522191817881053e-14,0.0,4.522191817881053e-14,1.8715822471311346e-14,0.0,5.392897790773741e-11,0.0,3.2092018524553045e-08,8.239154190428585e-06,0.0,0.059996025974228796,5.723259027434216e-23,0.0,1.9884185739034232e-09,0.0,0.0,4.151734475522192e-23,1.8705165328992998e-14,3.955648518327258e-06,8.194417154625657e-08,6.185707412986144e-17,3.31
0.0,0.0,0.0,4.563269474596628e-14,0.0,4.563269474596628e-14,1.894290165210787e-14,0.0,5.4411700000304094e-11,0.0,3.228047111877801e-08,8.263937587347577e-06,0.0,0.059996013955714494,5.841343303614851e-23,0.0,2.0057316059652253e-09,0.0,0.0,4.249092238749778e-23,1.893208050700336e-14,3.967550679612113e-06,8.243937148247419e-08,6.279626423886375e-17,3.32
0.0,0.0,0.0,4.604594938316595e-14,0.0,4.604594938316595e-14,1.917204022075077e-14,0.0,5.489725226090079e-11,0.0,3.246944435932624e-08,8.288720333710941e-06,0.0,0.059996001937089365,5.961442089306603e-23,0.0,2.0231405018238384e-09,0.0,0.0,4.348314091722042e-23,1.916105304816803e-14,3.979452558298403e-06,8.293605917159786e-08,6.374683159379736e-17,3.33
0.0,0.0,0.0,4.646168951907548e-14,0.0,4.646168951907548e-14,1.9403250579713198e-14,0.0,5.538564250050496e-11,0.0,3.2658938004488475e-08,8.313502429535749e-06,0.0,0.05999598991835312,6.083580807066387e-23,0.0,2.0406454784591173e-09,0.0,0.0,4.4494256393589705e-23,1.9392095336153298e-14,3.991354154488694e-06,8.343423457834341e-08,6.470887938364719e-17,3.34
0.0,0.0,0.0,4.6879922582152495e-14,0.0,4.6879922582152495e-14,1.9636545168568016e-14,0.0,5.587687852663842e-11,0.0,3.284895181290277e-08,8.33828387483908e-06,0.0,0.059995977899505434,6.207785087434737e-23,0.0,2.0582467525077645e-09,0.0,0.0,4.552452708972906e-23,1.962521979160815e-14,4.003255468285762e-06,8.393389766744055e-08,6.568251142155836e-17,3.35
0.0,0.0,0.0,4.730065600064613e-14,0.0,4.730065600064613e-14,1.987193646398648e-14,0.0,5.637096814337463e-11,0.0,3.303948554355369e-08,8.36306466963801e-06,0.0,0.059995965880545996,6.334080769756979e-23,0.0,2.0759445402641172e-09,0.0,0.0,4.657421351183998e-23,1.98604388721626e-14,4.015156499792576e-06,8.44350484036327e-08,6.666783214673046e-17,3.36
0.0,0.0,0.0,4.772389720259725e-14,0.0,4.772389720259725e-14,2.010943697973713e-14,0.0,5.6867919151346394e-11,0.0,3.3230538955771536e-08,8.387844813949614e-06,0.0,0.05999595386147449,6.462493903004475e-23,0.0,2.0937390576809472e-09,0.0,0.0,4.7643578408357223e-23,2.0097765072426177e-14,4.027057249112315e-06,8.493768675167713e-08,6.766494662631251e-17,3.37
0.0,0.0,0.0,4.814965361583834e-14,0.0,4.814965361583834e-14,2.0349059266684468e-14,0.0,5.736773934775315e-11,0.0,3.3422111809231474e-08,8.412624307790967e-06,0.0,0.0599959418422906,6.593050746595783e-23,0.0,2.1116305203702455e-09,0.0,0.0,4.873288677910336e-23,2.0337210923986274e-14,4.038957716348351e-06,8.544181267634497e-08,6.86739605572972e-17,3.38
0.0,0.0,0.0,4.857793266799366e-14,0.0,4.857793266799366e-14,2.0590815912787857e-14,0.0,5.787043652636864e-11,0.0,3.361420386395284e-08,8.437403151179147e-06,0.0,0.05999592982299403,6.725777771217908e-23,0.0,2.129619143604025e-09,0.0,0.0,4.984240588444392e-23,2.0578788995406668e-14,4.050857901604262e-06,8.594742614242125e-08,6.969498026841579e-17,3.39
0.0,0.0,0.0,4.900874178647918e-14,0.0,4.900874178647918e-14,2.0834719543100202e-14,0.0,5.837601847754823e-11,0.0,3.380681488029822e-08,8.46218134413122e-06,0.0,0.05999591780358446,6.860701659647457e-23,0.0,2.1477051423151033e-09,0.0,0.0,5.0972405254441946e-23,2.0822511892225828e-14,4.062757804983823e-06,8.645452711470493e-08,7.072811272203243e-17,3.4
0.0,0.0,0.0,4.944208839850274e-14,0.0,4.944208839850274e-14,2.1080782819766823e-14,0.0,5.888449298823661e-11,0.0,3.399994461897277e-08,8.486958886664269e-06,0.0,0.05999590578406157,6.997849307571894e-23,0.0,2.1658887310979063e-09,0.0,0.0,5.212315669801323e-23,2.106839225695544e-14,4.074657426591009e-06,8.696311555800898e-08,7.177346551603908e-17,3.41
