Time,agonist,DR,DRG_GDP,DRG,GDP,DRG_GTP,GTP,Recptor,G_GDP,G_GTP,cell,Forming,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
5.14,9.902092255404004e-09,7.481737086705354e-11,1.898095368378427e-11,2.3016005744022884e-14,4.429189951104185e-12,4.0870615129096315e-12,9.999995593826057e-06,9.020922554040137e-10,9.766238872939786e-10,2.8508150358479074e-13,1.0,7.254318245953307e-12,5.408747788951282e-12,1.8980953581842012e-12,1.8928934089860774e-12,2.0435307564548158e-13,2.850815035847908e-14
5.15,9.902019707193147e-09,7.483790720427346e-11,1.9016013836194527e-11,2.3067994711152175e-14,4.448190983091549e-12,4.10396288205966e-12,9.999995574877013e-06,9.020197071931563e-10,9.765701120139078e-10,2.868432731280274e-13,1.0,7.240130982379396e-12,5.4068449585169255e-12,1.9016013733583683e-12,1.896402162122115e-12,2.05198144102983e-13,2.8684327312802743e-14
5.16,9.901947304511562e-09,7.485832456637127e-11,1.905102091077239e-11,2.3119957143973563e-14,4.4672269153118995e-12,4.120890716500757e-12,9.999995555893045e-06,9.019473045115712e-10,9.76516356679618e-10,2.8861173596599286e-13,1.0,7.226011120413472e-12,5.404935746192082e-12,1.9051020807490297e-12,1.8999056152716573e-12,2.0604453582503786e-13,2.886117359659929e-14
5.17,9.901875046997459e-09,7.487862331703171e-11,1.908597497601557e-11,2.317189303362065e-14,4.48629768428434e-12,4.13784493920477e-12,9.99999553687421e-06,9.018750469974676e-10,9.764626212930188e-10,2.903868987284284e-13,1.0,7.2119584583535724e-12,5.403020182694576e-12,1.9085974872059562e-12,1.903403775250854e-12,2.068922469602385e-13,2.903868987284284e-14
5.18,9.901802934300763e-09,7.489880380555513e-11,1.912087610312445e-11,2.322380237371287e-14,4.5054032262691875e-12,4.154825472909326e-12,9.999995517820579e-06,9.018029343007712e-10,9.76408905853589e-10,2.9216876800466306e-13,1.0,7.197972802324505e-12,5.401098297040026e-12,1.9120875998491858e-12,1.9068966491478638e-12,2.077412736454663e-13,2.9216876800466306e-14
5.19,9.901730966083175e-09,7.49188663667821e-11,1.9155724366017306e-11,2.3275685160368714e-14,4.524543477265967e-12,4.171832240115726e-12,9.99999549873221e-06,9.017309660831831e-10,9.76355210358364e-10,2.939573503436446e-13,1.0,7.184053966318707e-12,5.39917011653324e-12,1.9155724260705457e-12,1.9103842443243796e-12,2.085916120057863e-13,2.9395735034364464e-14
5.2,9.901659142018231e-09,7.493881132101817e-11,1.919051984134555e-11,2.3327541392218926e-14,4.5437183730113785e-12,4.188865163086842e-12,9.999995479609171e-06,9.016591420182402e-10,9.763015348019227e-10,2.9575265225397e-13,1.0,7.170201772237027e-12,5.397235666759619e-12,1.9190519735351774e-12,1.913866568417167e-12,2.094432581543421e-13,2.9575265225397004e-14
5.21,9.901587461791367e-09,7.49586389739586e-11,1.9225262608508968e-11,2.3379371070419777e-14,4.562927848977297e-12,4.205924163845018e-12,9.999995460451524e-06,9.015874617913748e-10,9.762478791763728e-10,2.975546802039173e-13,1.0,7.156416049929601e-12,5.3952949715765525e-12,1.9225262501830587e-12,1.9173436293395927e-12,2.1029620819225093e-13,2.975546802039173e-14
5.22,9.901515925099965e-09,7.497834961661307e-11,1.925995274967094e-11,2.3431174198666236e-14,4.582171840368743e-12,4.223009164169969e-12,9.999995441259336e-06,9.015159250999738e-10,9.761942434713401e-10,2.9936344062147566e-13,1.0,7.14269663723655e-12,5.39334805310483e-12,1.9259952642305274e-12,1.92081543528316e-12,2.1115045820849846e-13,2.9936344062147565e-14
5.23,9.90144453165343e-09,7.499794352523042e-11,1.929459034977369e-11,2.348295078320523e-14,4.6014502821218725e-12,4.240120085596671e-12,9.99999542203267e-06,9.014445316534385e-10,9.761406276739532e-10,3.0117893989437715e-13,1.0,7.129043380028916e-12,5.391394931720043e-12,1.929459024171806e-12,1.924281994719041e-12,2.1200600427983356e-13,3.0117893989437717e-14
5.24,9.901373281173236e-09,7.501742096122337e-11,1.93291754965535e-11,2.3534700832848835e-14,4.62076310890195e-12,4.257256849413263e-12,9.999995402771594e-06,9.013732811732444e-10,9.760870317688315e-10,3.0300118437012653e-13,1.0,7.1154561322493756e-12,5.389435626043995e-12,1.9329175387805224e-12,1.927743316399605e-12,2.1286284247066316e-13,3.030011843701265e-14
5.25,9.901302173392992e-09,7.50367821710932e-11,1.9363708280555953e-11,2.3586424358987523e-14,4.640110255101341e-12,4.274419376658945e-12,9.999995383476171e-06,9.013021733930011e-10,9.760334557380713e-10,3.0483018035603357e-13,1.0,7.101934755953148e-12,5.387470152936104e-12,1.9363708171112345e-12,1.931199409359957e-12,2.1372096883294725e-13,3.0483018035603356e-14
5.26,9.901231208058502e-09,7.505602738635452e-11,1.9398188795151177e-11,2.363812137560337e-14,4.6594916548374925e-12,4.291607588121876e-12,9.99999536414647e-06,9.012312080585112e-10,9.759798995612334e-10,3.06665934119243e-13,1.0,7.088479121348726e-12,5.385498527484828e-12,1.939818868500955e-12,1.934650282919465e-12,2.145803794060938e-13,3.06665934119243e-14
5.2700000000000005,9.901160384927822e-09,7.507515682346e-11,1.943261713654906e-11,2.3689791899283286e-14,4.678907241950913e-12,4.308821404337068e-12,9.999995344782553e-06,9.011603849278306e-10,9.75926363215329e-10,3.0850845188676594e-13,1.0,7.0750891068387175e-12,5.3835207629990756e-12,1.943261702570672e-12,1.9380959466832962e-12,2.154410702168534e-13,3.08508451886766e-14
5.28,9.901089607122038e-09,7.509428828161204e-11,1.9466968892769278e-11,2.374141458911082e-14,4.698360136501743e-12,4.326064042243745e-12,9.999995325381278e-06,9.010896071220455e-10,9.75872867918957e-10,3.1035773144213527e-13,1.0,7.061700580002804e-12,5.381550957694039e-12,1.946696878122356e-12,1.941533944866096e-12,2.1630320211218727e-13,3.103577314421353e-14
5.29,9.901018946242048e-09,7.511333456226347e-11,1.9501262379416973e-11,2.379300533920343e-14,4.7178479039468585e-12,4.343332972182268e-12,9.999995305945103e-06,9.010189462420555e-10,9.758193978578862e-10,3.1221378517656816e-13,1.0,7.048361007196447e-12,5.379578652422892e-12,1.950126226716519e-12,1.944966119845384e-12,2.171666486091134e-13,3.1221378517656814e-14
5.3,9.900948417839295e-09,7.513227666480871e-11,1.9535501697231122e-11,2.3844567656280215e-14,4.737369957804239e-12,4.360627576476982e-12,9.99999528647461e-06,9.009484178393041e-10,9.7576594953807e-10,3.1407662056682207e-13,1.0,7.035080728400015e-12,5.377601558356294e-12,1.9535501584270584e-12,1.9483928840605725e-12,2.1803137882384912e-13,3.1407662056682206e-14
5.3100000000000005,9.900878021377745e-09,7.515111516289936e-11,1.956968686676727e-11,2.3896101491519126e-14,4.756926242118239e-12,4.377947786352817e-12,9.99999526696986e-06,9.008780213777532e-10,9.757125230017398e-10,3.1594624364979854e-13,1.0,7.021859427556649e-12,5.375619731521958e-12,1.956968675309528e-12,1.951814239506945e-12,2.1889738931764085e-13,3.159462436497985e-14
5.32,9.900807756326952e-09,7.516985062321178e-11,1.9603817909732897e-11,2.3947606797231833e-14,4.776516700875507e-12,4.3952935330082905e-12,9.999995247430906e-06,9.00807756326961e-10,9.75659118290041e-10,3.178226604218148e-13,1.0,7.0086967924013775e-12,5.3736332271304e-12,1.9603817795346756e-12,1.955230188295795e-12,2.1976467665041453e-13,3.1782266042181485e-14
5.33,9.900737622162074e-09,7.5188483605443e-11,1.963789484898786e-11,2.3999083526864036e-14,4.796141278004905e-12,4.412664747615406e-12,9.999995227857806e-06,9.007376221620825e-10,9.756057354430326e-10,3.197058768386308e-13,1.0,6.995592514463189e-12,5.371642099574675e-12,1.9637894733884867e-12,1.9586407326544715e-12,2.206332373807703e-13,3.197058768386308e-14
5.34,9.900667618363863e-09,7.520701466230664e-11,1.967191770854476e-11,2.4050531634995745e-14,4.815799917377412e-12,4.430061361319543e-12,9.999995208250615e-06,9.00667618363871e-10,9.755523744996866e-10,3.2159589881547395e-13,1.0,6.9825462890670806e-12,5.369646402430123e-12,1.9671917592722213e-12,1.9620458749264186e-12,2.2150306806597714e-13,3.2159589881547395e-14
5.3500000000000005,9.90059774441867e-09,7.522544433952876e-11,1.9705886513569345e-11,2.4101951077341578e-14,4.835492562806039e-12,4.447483305239352e-12,9.99999518860939e-06,9.005977444186788e-10,9.754990354978882e-10,3.2349273222706573e-13,1.0,6.969557815336193e-12,5.367646188454103e-12,1.970588639702454e-12,1.9654456175712115e-12,2.223741652619676e-13,3.234927322270657e-14
5.36,9.900527999818451e-09,7.524377317584376e-11,1.973980129038092e-11,2.4153341810751042e-14,4.855219158045735e-12,4.4649305104666405e-12,9.999995168934184e-06,9.005279998184591e-10,9.754457184744353e-10,3.2539638290764666e-13,1.0,6.956626796193915e-12,5.365641509585745e-12,1.973980117311115e-12,1.9688399631646007e-12,2.2324652552333204e-13,3.2539638290764665e-14
5.37,9.900458384060757e-09,7.526200170299036e-11,1.9773662066452738e-11,2.4204703793208853e-14,4.874979646793305e-12,4.482402908066274e-12,9.999995149225058e-06,9.00458384060766e-10,9.75392423465038e-10,3.273068566510034e-13,1.0,6.943752938365886e-12,5.363632416945683e-12,1.9773661948455297e-12,1.9722289143985513e-12,2.241201454033137e-13,3.273068566510034e-14
5.38,9.900388896648748e-09,7.528013044570733e-11,1.98074688704124e-11,2.425603698383522e-14,4.894773972687317e-12,4.499900429076063e-12,9.999995129482065e-06,9.003888966487573e-10,9.753391505043184e-10,3.292241592104936e-13,1.0,6.930935952382204e-12,5.3616189608358064e-12,1.9807468751684583e-12,1.9756124740812844e-12,2.2499502145380316e-13,3.292241592104936e-14
5.39,9.900319537091186e-09,7.529815992172955e-11,1.984122173204225e-11,2.4307341342886128e-14,4.914602079308016e-12,4.517423004506659e-12,9.999995109705263e-06,9.003195370911937e-10,9.752858996258104e-10,3.3114829629907215e-13,1.0,6.918175552579416e-12,5.35960119073899e-12,1.984122161258134e-12,1.9789906451373123e-12,2.2587115022533296e-13,3.311482962990722e-14
5.4,9.900250304902433e-09,7.531609064178379e-11,1.9874920682279787e-11,2.435861683175365e-14,4.934463910177232e-12,4.534970565341445e-12,9.999995089894708e-06,9.002503049024417e-10,9.752326708619589e-10,3.3307927358931714e-13,1.0,6.905471457102638e-12,5.357579155318841e-12,1.987492056208307e-12,1.9823634306074865e-12,2.2674852826707229e-13,3.330792735893172e-14
5.41,9.900181199602466e-09,7.533392310958468e-11,1.9908565753218043e-11,2.4409863412966222e-14,4.9543594087582885e-12,4.552543042536425e-12,9.999995070050455e-06,9.001811996024738e-10,9.751794642441202e-10,3.3501709671345513e-13,1.0,6.892823387907695e-12,5.35555290241945e-12,1.9908565632282807e-12,1.985730833649029e-12,2.276271521268213e-13,3.350170967134551e-14
5.42,9.900112220716861e-09,7.535165782183053e-11,1.9942156978105998e-11,2.446108105018896e-14,4.974288518455923e-12,4.570140367020124e-12,9.999995050172564e-06,9.001122207168698e-10,9.751262798025614e-10,3.369617712633878e-13,1.0,6.8802310707631145e-12,5.353522479065119e-12,1.9942156856429524e-12,1.9890928575355827e-12,2.285070183510062e-13,3.369617712633878e-14
5.43,9.90004336777681e-09,7.536929526819932e-11,1.997569439134898e-11,2.4512269708223944e-14,4.994251182616189e-12,4.587762469693477e-12,9.999995030261088e-06,9.000433677768183e-10,9.750731175664597e-10,3.389133027907175e-13,1.0,6.86769423525231e-12,5.351487931460115e-12,1.997569426892855e-12,1.9924495056572407e-12,2.2938812348467385e-13,3.389133027907175e-14
5.44,9.899974640319109e-09,7.538683593134451e-11,2.0009178028509052e-11,2.4563429353010506e-14,5.014247344526376e-12,4.605409281429719e-12,9.999995010316086e-06,8.999746403191172e-10,9.750199775639026e-10,3.40871696806773e-13,1.0,6.855212614775609e-12,5.349449304988408e-12,2.0009177905341945e-12,1.9958007815205954e-12,2.3027046407148595e-13,3.4087169680677305e-14
5.45,9.899906037886167e-09,7.540428028689096e-11,2.0042607926305412e-11,2.4614559951625527e-14,5.034276947414906e-12,4.6230807330742785e-12,9.999994990337613e-06,8.999060378861757e-10,9.749668598218872e-10,3.42836958782635e-13,1.0,6.842785946552363e-12,5.34740664421341e-12,2.00426078023889e-12,1.999146688748773e-12,2.3115403665371395e-13,3.4283695878263506e-14
5.46,9.899837560026006e-09,7.542162880343083e-11,2.0075984122614803e-11,2.4665661472283744e-14,5.054339934451262e-12,4.6407767554446745e-12,9.999994970325728e-06,8.998375600260146e-10,9.749137643663201e-10,3.4480909414916297e-13,1.0,6.830413971623062e-12,5.345359992877723e-12,2.0075983997946164e-12,2.002487231081478e-12,2.3203883777223373e-13,3.44809094149163e-14
5.47,9.89976920629226e-09,7.54388819425195e-11,2.01093066564719e-11,2.4716733884338033e-14,5.074436248745889e-12,4.658497279330406e-12,9.999994950280486e-06,8.997692062922682e-10,9.748606912220173e-10,3.467881082970202e-13,1.0,6.818096434851376e-12,5.343309393902883e-12,2.010930653104841e-12,2.0058224123750285e-12,2.329248639665203e-13,3.4678810829702023e-14
5.48,9.899700976244177e-09,7.545604015867142e-11,2.014257556806972e-11,2.4767777158279713e-14,5.094565833350107e-12,4.676242235492843e-12,9.999994930201945e-06,8.997009762441849e-10,9.748076404127035e-10,3.487740065766999e-13,1.0,6.805833084926277e-12,5.341254889389095e-12,2.0142575441888653e-12,2.0091522366024023e-12,2.3381211177464217e-13,3.487740065766999e-14
5.49,9.89963286944662e-09,7.547310389935602e-11,2.0175790898760013e-11,2.4818791265738813e-14,5.114728631256021e-12,4.6940115546651195e-12,9.99999491009016e-06,8.996328694466289e-10,9.747546119610116e-10,3.5076679429855085e-13,1.0,6.793623674364126e-12,5.339196520614987e-12,2.017579077181863e-12,2.012476707853271e-12,2.34700577733256e-13,3.507667942985509e-14
5.5,9.899564885470073e-09,7.549007360499363e-11,2.020895269105365e-11,2.486977617948441e-14,5.1349245853964336e-12,4.711805167552029e-12,9.999994889945191e-06,8.995648854700805e-10,9.747016058884831e-10,3.5276647673280374e-13,1.0,6.781467959510765e-12,5.337134328037344e-12,2.020895256334923e-12,2.0157958303340447e-12,2.355902583776015e-13,3.5276647673280375e-14
5.51,9.89949702389063e-09,7.550694970895132e-11,2.024206098862105e-11,2.4920731873424892e-14,5.155153638644759e-12,4.7296230048299156e-12,9.999994869767094e-06,8.994970238906383e-10,9.74648622215567e-10,3.5477305910959666e-13,1.0,6.769365700543605e-12,5.335068351290846e-12,2.0242060860150853e-12,2.0191096083679106e-12,2.3648115024149577e-13,3.547730591095967e-14
5.5200000000000005,9.899429284290011e-09,7.552373263753886e-11,2.0275115836292564e-11,2.497165832260826e-14,5.17541573381493e-12,4.747464997146567e-12,9.999994849555926e-06,8.994292842900197e-10,9.745956609616202e-10,3.5678654661900125e-13,1.0,6.757316661473704e-12,5.3329986291878305e-12,2.027511570705385e-12,2.022418046394873e-12,2.3737324985732834e-13,3.5678654661900125e-14
5.53,9.899361666255553e-09,7.554042281000455e-11,2.030811728005885e-11,2.5022555503222422e-14,5.1957108136613066e-12,4.765331075121102e-12,9.999994829311743e-06,8.993616662555621e-10,9.745427221449068e-10,3.5880694441104763e-13,1.0,6.745320610147887e-12,5.330925199718019e-12,2.0308117150048888e-12,2.025721148971793e-12,2.382665537560551e-13,3.588069444110477e-14
5.54,9.899294169380217e-09,7.555702063853116e-11,2.0341065367071318e-11,2.50734233925955e-14,5.2160388208785946e-12,4.783221169343872e-12,9.999994809034603e-06,8.992941693802242e-10,9.744898057825975e-10,3.608342575957518e-13,1.0,6.733377318250816e-12,5.3288481000482624e-12,2.0341065236287366e-12,2.029018920772431e-12,2.391610584671936e-13,3.608342575957518e-14
5.55,9.899226793262579e-09,7.557352652823182e-11,2.0373960145642496e-11,2.51242619691961e-14,5.2363996981017526e-12,4.801135210376346e-12,9.999994788724564e-06,8.992267932625874e-10,9.744369118907697e-10,3.6286849124314023e-13,1.0,6.721486561307065e-12,5.326767366522289e-12,2.037396001408182e-12,2.032311366587483e-12,2.400567605188173e-13,3.6286849124314023e-14
5.5600000000000005,9.899159537506848e-09,7.558994087714591e-11,2.040680166524644e-11,2.5175071212633636e-14,5.256793387905905e-12,4.819073128751009e-12,9.999994768381684e-06,8.991595375068563e-10,9.743840404844076e-10,3.649096503832765e-13,1.0,6.709648118683253e-12,5.324683034660449e-12,2.040680153290629e-12,2.0355984913246257e-12,2.4095365643755047e-13,3.6490965038327653e-14
5.57,9.899092401722851e-09,7.560626407623493e-11,2.043958997651912e-11,2.5225851103658594e-14,5.277219832806245e-12,4.83703485497125e-12,9.99999474800602e-06,8.990924017228603e-10,9.743311915774006e-10,3.6695774000628626e-13,1.0,6.69786177359012e-12,5.322595139159447e-12,2.043958984339676e-12,2.038880300008553e-12,2.4185174274856253e-13,3.669577400062863e-14
5.58,9.899025385526046e-09,7.56224965093784e-11,2.047232513125884e-11,2.527660162416285e-14,5.297678975257959e-12,4.8550203195112546e-12,9.999994727597627e-06,8.99025385526055e-10,9.742783651825442e-10,3.6901276506238414e-13,1.0,6.6861273130845905e-12,5.320503713892101e-12,2.047232499735152e-12,2.0421567977810157e-12,2.4275101597556275e-13,3.690127650623842e-14
5.59,9.898958488537515e-09,7.563863855336982e-11,2.050500718242663e-11,2.5327322757179958e-14,5.318170757656129e-12,4.873029452815904e-12,9.999994707156565e-06,8.989584885375228e-10,9.742255613115392e-10,3.7107473046189903e-13,1.0,6.674444528071923e-12,5.318408791907071e-12,2.0505007047731607e-12,2.0454279899008656e-12,2.436514726407952e-13,3.710747304618991e-14
5.6000000000000005,9.898891710383966e-09,7.565469057791246e-11,2.053763618414663e-11,2.5378014486885445e-14,5.338695122335648e-12,4.891062185300659e-12,9.999994686682893e-06,8.988917103839742e-10,9.741727799749914e-10,3.731436410753e-13,1.0,6.6628132133077025e-12,5.316310405428613e-12,2.053763604866115e-12,2.0486938817440936e-12,2.4455310926503297e-13,3.7314364107530006e-14
5.61,9.898825050697741e-09,7.567065294561535e-11,2.0570212191706506e-11,2.542867679859709e-14,5.359252011571123e-12,4.9091184473514564e-12,9.999994666176666e-06,8.988250506977495e-10,9.741200211824109e-10,3.7521950173322203e-13,1.0,6.651233167400074e-12,5.314208585856317e-12,2.0570212055427817e-12,2.051954478803867e-12,2.4545592236757284e-13,3.7521950173322204e-14
5.62,9.89875850911681e-09,7.568652601198909e-11,2.0602735261557832e-11,2.547930967877524e-14,5.379841367576796e-12,4.927198169324604e-12,9.999994645637943e-06,8.987585091168189e-10,9.740672849422129e-10,3.773023172264921e-13,1.0,6.639704192811703e-12,5.312103363764854e-12,2.060273512448319e-12,2.055209786690574e-12,2.463599084662302e-13,3.773023172264921e-14
5.63,9.898692085284777e-09,7.570231012544183e-11,2.063520545131652e-11,2.5529913115023104e-14,5.400463132506452e-12,4.94530128154667e-12,9.999994625066782e-06,8.986920852847849e-10,9.740145712617163e-10,3.793920923061551e-13,1.0,6.6282260958619394e-12,5.309994768903719e-12,2.0635205313443165e-12,2.0584598111318626e-12,2.472650640773335e-13,3.793920923061551e-14
5.64,9.898625778850874e-09,7.571800562727509e-11,2.066762281976317e-11,2.558048709608703e-14,5.4211172484533284e-12,4.9634277143143745e-12,9.99999460446324e-06,8.986257788508824e-10,9.739618801471436e-10,3.8148883168349944e-13,1.0,6.6167986867288975e-12,5.307882830196966e-12,2.066762268108835e-12,2.0617045579726808e-12,2.4817138571571875e-13,3.814888316834995e-14
5.65,9.898559589469973e-09,7.57336128516797e-11,2.0699987426843526e-11,2.563103161185682e-14,5.4418036574500274e-12,4.981577397894489e-12,9.999994583827375e-06,8.985595894699806e-10,9.739092116036205e-10,3.835925400300833e-13,1.0,6.605421779451545e-12,5.305767575742966e-12,2.0699987287364487e-12,2.0649440331753154e-12,2.4907886989472445e-13,3.835925400300833e-14
5.66,9.898493516802575e-09,7.574913212573167e-11,2.073229933366882e-11,2.5681546653365995e-14,5.4625223014684235e-12,4.9997502625237165e-12,9.999994563159246e-06,8.984935168025835e-10,9.738565656351768e-10,3.857032219777595e-13,1.0,6.59409519193175e-12,5.303649032814147e-12,2.07322991933828e-12,2.068178242819433e-12,2.4998751312618583e-13,3.8570322197775954e-14
5.67,9.898427560514824e-09,7.57645637693881e-11,2.0764558602516212e-11,2.5732032212792126e-14,5.483273122419583e-12,5.017946238408596e-12,9.999994542458911e-06,8.984275605148319e-10,9.73803942244744e-10,3.8782088211870283e-13,1.0,6.582818745936506e-12,5.301527227856722e-12,2.0764558461420452e-12,2.0714071931021222e-12,2.508973119204298e-13,3.878208821187028e-14
5.68,9.898361720278495e-09,7.577990809548308e-11,2.0796765296829164e-11,2.5782488283457106e-14,5.504056062153665e-12,5.036165255725393e-12,9.999994521726426e-06,8.983617202785034e-10,9.73751341434157e-10,3.899455250054348e-13,1.0,6.571592267099836e-12,5.299402186490461e-12,2.0796765154920903e-12,2.074630890337929e-12,2.5180826278626964e-13,3.8994552500543485e-14
5.69,9.898295995771006e-09,7.579516540972355e-11,2.0828919481217853e-11,2.5832914859827458e-14,5.524871062459846e-12,5.054407244619986e-12,9.999994500961852e-06,8.98295995771015e-10,9.736987632041518e-10,3.920771551508501e-13,1.0,6.560415584925055e-12,5.297273933508407e-12,2.082891933849433e-12,2.0778493409589047e-12,2.527203622309993e-13,3.920771551508501e-14
5.7,9.898230386675415e-09,7.581033601068524e-11,2.0861021221459564e-11,2.58833119375146e-14,5.545718065066209e-12,5.0726721352077614e-12,9.999994480165247e-06,8.982303866754228e-10,9.736462075543672e-10,3.9421577702824166e-13,1.0,6.549288532786763e-12,5.29514249287664e-12,2.0861021077918012e-12,2.0810625515146362e-12,2.5363360676038807e-13,3.942157770282417e-14
5.71,9.898164892680416e-09,7.582542018980854e-11,2.089307058449908e-11,2.593367951327518e-14,5.56659701163968e-12,5.090959857573511e-12,9.999994459336668e-06,8.981648926804241e-10,9.73593674483343e-10,3.9636139507132756e-13,1.0,6.5382109479329665e-12,5.293007887734008e-12,2.0893070440136737e-12,2.084270528672296e-12,2.5454799287867555e-13,3.963613950713276e-14
5.72,9.89809951348035e-09,7.584041823139438e-11,2.0925067638449105e-11,2.598401758501135e-14,5.587507843785923e-12,5.109270341771319e-12,9.999994438476174e-06,8.980995134803584e-10,9.735411639885205e-10,3.9851401367427626e-13,1.0,6.527182671487176e-12,5.290870140391879e-12,2.0925067493263204e-12,2.087473279216674e-12,2.5546351708856595e-13,3.9851401367427626e-14
5.73,9.8980342487752e-09,7.585533041260015e-11,2.0957012452590636e-11,2.603432615177106e-14,5.608450503049257e-12,5.127603517824461e-12,9.999994417583824e-06,8.980342487752083e-10,9.734886760662415e-10,4.006736371917327e-13,1.0,6.5162035484505304e-12,5.288729272333878e-12,2.0957012306578406e-12,2.0906708100502255e-12,2.5638017589122306e-13,4.0067363719173275e-14
5.74,9.897969098270592e-09,7.58701570034356e-11,2.098890509737338e-11,2.608460521374834e-14,5.629424930912562e-12,5.1459593157252835e-12,9.999994396659676e-06,8.979690982706009e-10,9.734362107117488e-10,4.028402699388436e-13,1.0,6.505273427703782e-12,5.286585304215642e-12,2.098890495053205e-12,2.0938631281931033e-12,2.572979657862642e-13,4.0284026993884366e-14
5.75,9.8979040616778e-09,7.58848982667587e-11,2.1020745644416138e-11,2.613485477228363e-14,5.650431068797196e-12,5.164337665435112e-12,9.999994375703787e-06,8.979040616778088e-10,9.733837679191852e-10,4.0501391619128414e-13,1.0,6.494392162009537e-12,5.2844382558645504e-12,2.1020745496742944e-12,2.0970502407832042e-12,2.5821688327175564e-13,4.050139161912842e-14
5.76,9.897839138713742e-09,7.589955445827157e-11,2.1052534166507218e-11,2.6185074829864043e-14,5.671468858062906e-12,5.182738496884137e-12,9.999994354716217e-06,8.978391387137512e-10,9.733313476815935e-10,4.0719458018528337e-13,1.0,6.4835596080142295e-12,5.282288146279475e-12,2.1052534017999382e-12,2.1002321550762073e-12,2.5913692484420685e-13,4.071945801852834e-14
5.7700000000000005,9.897774329100988e-09,7.591412582651636e-11,2.1084270737604832e-11,2.623526539012368e-14,5.692538240007736e-12,5.201161739971303e-12,9.999994333697026e-06,8.977743291009954e-10,9.73278949990916e-10,4.0938226611765034e-13,1.0,6.4727756262502965e-12,5.280134993630529e-12,2.1084270588259582e-12,2.1034088784456148e-12,2.600580869985652e-13,4.093822661176504e-14
5.78,9.897709632567749e-09,7.592861261287111e-11,2.1115955432837476e-11,2.62854264578439e-14,5.713639155867933e-12,5.2196073245642045e-12,9.99999431264627e-06,8.977096325677578e-10,9.732265748379945e-10,4.1157697814579904e-13,1.0,6.462040081138202e-12,5.2779788152588035e-12,2.1115955282652036e-12,2.1065804183827873e-12,2.6098036622821023e-13,4.1157697814579907e-14
5.79,9.897645048847897e-09,7.594301505154573e-11,2.114758832850436e-11,2.6335558038953635e-14,5.734771546817874e-12,5.23807518049898e-12,9.999994291564012e-06,8.976450488479046e-10,9.731742222125696e-10,4.137787203877757e-13,1.0,6.451352840988589e-12,5.275819627676112e-12,2.114758817747595e-12,2.109746782496993e-12,2.6190375902494904e-13,4.1377872038777576e-14
5.8,9.897580577680946e-09,7.595733336957783e-11,2.1179169502075774e-11,2.6385660140529683e-14,5.75593535396996e-12,5.256565237580205e-12,9.999994270450306e-06,8.975805776809536e-10,9.731218921032808e-10,4.159874969222836e-13,1.0,6.440713778004328e-12,5.273657446564748e-12,2.1179169350201624e-12,2.112907978515438e-12,2.6282826187901027e-13,4.159874969222836e-14
5.8100000000000005,9.897516218812067e-09,7.59715677868286e-11,2.1210699032193517e-11,2.6435732770797004e-14,5.777130518374541e-12,5.275077425580779e-12,9.999994249305215e-06,8.975162188120751e-10,9.730695844976658e-10,4.182033117887095e-13,1.0,6.430122768282668e-12,5.271492286777205e-12,2.1210698879470838e-12,2.116064014283317e-12,2.6375387127903896e-13,4.1820331178870956e-14
5.82,9.897451946593708e-09,7.598575416184981e-11,2.1242170617839832e-11,2.648577034949716e-14,5.798357790213798e-12,5.293612504100011e-12,9.99999422812798e-06,8.974519465937168e-10,9.73017304928669e-10,4.2042617904095063e-13,1.0,6.419560498016573e-12,5.269328310969567e-12,2.124217046426586e-12,2.1192142558149463e-12,2.646806252050006e-13,4.204261790409507e-14
5.83,9.897387744779565e-09,7.599991515957315e-11,2.1273580319622782e-11,2.653576936528644e-14,5.8196176202634956e-12,5.312170925716853e-12,9.99999420691815e-06,8.973877447795731e-10,9.7296505687632e-10,4.226561089744483e-13,1.0,6.409014757697021e-12,5.26716814562068e-12,2.127358016519475e-12,2.1223583067181195e-12,2.6560854628584266e-13,4.226561089744483e-14
5.84,9.897323649494807e-09,7.601399994385883e-11,2.130493735518281e-11,2.65857378325517e-14,5.840908790858489e-12,5.330751431994672e-12,9.999994185676947e-06,8.973236494948145e-10,9.729128323838726e-10,4.2489309111669424e-13,1.0,6.398512915050664e-12,5.26500586310244e-12,2.130493719989794e-12,2.125497094275019e-12,2.665375715997336e-13,4.248930911166943e-14
5.8500000000000005,9.897259660315616e-09,7.60280089747382e-11,2.1336241759713903e-11,2.663567572194461e-14,5.862231248904666e-12,5.349353958839157e-12,9.999994164404427e-06,8.972596603156244e-10,9.728606314762982e-10,4.2713712942591387e-13,1.0,6.388054716982504e-12,5.2628415061335574e-12,2.1336241603569414e-12,2.1286306219602324e-12,2.674676979419579e-13,4.271371294259139e-14
5.86,9.897195776819885e-09,7.604194271059102e-11,2.1367493568590893e-11,2.6685583004396894e-14,5.883584941371289e-12,5.367978442252884e-12,9.99999414310064e-06,8.971957768198933e-10,9.728084541783283e-10,4.293882278227084e-13,1.0,6.3776399113169094e-12,5.2606751172416155e-12,2.1367493411584e-12,2.1317588932666613e-12,2.683989221126442e-13,4.293882278227084e-14
