Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
5.44,9472.114581123926,113377.32812171036,1521.0131350479157,94619.53192298822,564.0135558865687,51667.48307688105,11781.744657329731,1088.4174531393394,3148.9714442492786,4605.837919875333,115462.35481264486,64537.64518735012,95183.54547887479,54816.45452113033,1.0,1.0,9367.997690305649,2499.7866882434537,1995.3855671899337,9332.13666677192,9362.625027717042,2048.4952183549512,1854.0709763830496,94.13460645693252
5.45,9471.173287354422,113308.68259912495,1521.3718780416634,94546.19347672553,563.7088091920392,51740.58590278835,11775.29068803588,1090.3601228120838,3149.511811299205,4624.393376811197,115393.76328635866,64606.23671363632,95109.90228591757,54890.097714087555,1.0,1.0,9362.992677280861,2502.0982703346745,1996.1731666679516,9327.102814052701,9357.566232587851,2051.1261261244385,1857.020851047376,94.12414763727138
5.46,9470.232098167306,113240.11019231741,1521.73090546974,94472.91326187772,563.4043133972141,51813.61188206967,11768.843096455426,1092.2996102855031,3150.0705426605164,4642.978296643061,115325.24541118437,64674.7545888106,95036.31757527494,54963.682424730185,1.0,1.0,9357.991528157729,2504.404594769352,1996.974855991652,9322.073037518941,9352.511602393755,2053.7515056365587,1859.9647551594092,94.11368997963675
5.47,9469.291013550957,113171.61081447224,1522.0902181581828,94399.69141065334,563.1000650274757,51886.5611101533,11762.401877157525,1094.2359150262494,3150.647414171013,4661.5926255412305,115256.8010976579,64743.19890233707,94962.79147568082,55037.20852432431,1.0,1.0,9352.99424048351,2506.705679849001,1997.7904589849566,9317.047355470322,9347.461079456098,2056.3713825309896,1862.9026941667532,94.10323348389954
5.48,9468.350033493756,113103.18437467804,1522.4498139048826,94326.52802079487,562.7960638523593,51959.43368311755,11755.96702294067,1096.169041501474,3151.242232240347,4680.236303992688,115188.43025243528,64811.5697475597,94889.32408464723,55110.675915357904,1.0,1.0,9348.000811555243,2509.001536212243,1998.6198235808415,9312.025764103224,9342.414659949165,2058.985775684827,1865.8346810849305,94.09277814993064
5.49,9467.409157984086,113034.83078216643,1522.8096905261586,94253.42318861882,562.4923096486307,52032.229696805356,11749.538526628523,1098.0989942198712,3151.854804932306,4698.909272625273,115120.13278234123,64879.86721765375,94815.91549826745,55184.08450173766,1.0,1.0,9343.011238671328,2511.29217455889,1999.46279901456,9307.008259642978,9337.37234016727,2061.5947039466782,1868.7607289658945,94.08232397760096
5.5,9466.468387010333,112966.54994631349,1523.16984585661,94180.37700903247,562.1888022005253,52104.949246824435,11743.116381069594,1100.0257777303214,3152.484941947696,4717.611472208761,115051.90859437063,64948.09140562435,94742.565811233,55257.43418877213,1.0,1.0,9338.025519131606,2513.5776056473187,2000.3192358101546,9301.994838343948,9332.33411652872,2064.1981861366858,1871.6808508959475,94.07187096678147
5.51,9465.52772056088,112898.34177664109,1523.5302777489635,94107.38957555042,561.8855412999892,52177.592428547476,11736.70057913693,1101.949396620534,3153.1324546072324,4736.3428436559225,114983.75759569004,65016.24240430494,94669.2751168504,55330.72488315471,1.0,1.0,9333.043650237487,2515.8578402919957,2001.1889857669776,9296.985496489566,9327.29998557982,2066.7962410465907,1874.5950599936627,94.06141911734312
5.5200000000000005,9464.587158624114,112830.20618281832,1523.8909840739248,94034.46098031144,561.5825267469176,52250.15933711234,11730.29111372779,1103.869855515691,3153.7971558344248,4755.103328023593,114915.67969363916,65084.32030635582,94596.04350705836,55403.95649294676,1.0,1.0,9328.065629292023,2518.1328893607424,2002.0719019462067,9291.98023039241,9322.269943998832,2069.388887439836,1877.503369407809,94.05096842915684
5.53,9463.646701188425,112762.14307466293,1524.2519627200268,93961.59131409507,561.2797583493957,52322.6500674222,11723.887977763341,1105.787159077089,3154.478860138461,4773.892866513738,114847.67479573235,65152.325204262626,94522.87107244447,55477.12892756066,1.0,1.0,9323.091453600031,2520.402763772385,2002.9678386573628,9286.979036394276,9317.24398859997,2071.976144051713,1880.405792315285,94.04051890209364
5.54,9462.706348242202,112694.15236214266,1524.6132115934809,93888.78066633831,560.9772359239382,52395.06471414578,11717.49116418834,1107.7013120007841,3155.1773835970967,4792.711400474524,114779.74280966008,65220.2571903349,94449.75790226225,55550.24209774288,1.0,1.0,9318.121120468179,2522.667474494039,2003.8766514448255,9281.981910866261,9312.222116337376,2074.5580295895506,1883.3023419190533,94.0300705360245
5.55,9461.766099773835,112626.23395537665,1524.9747286180248,93816.02912515232,560.6749592957287,52467.40337171753,11711.100665970805,1109.6123190162334,3155.8925438395395,4811.558871401388,114711.8836432904,65288.11635670457,94376.70408444805,55623.29591555707,1.0,1.0,9313.154627205091,2524.9270325385805,2004.7981970743526,9276.988850208842,9307.204324309098,2077.134562732943,1886.1930314460835,94.01962333082041
5.5600000000000005,9460.825955771717,112558.3877646369,1525.3365117347737,93743.33677733914,560.3729282988604,52539.666134337785,11704.716476101725,1111.5201848849392,3156.624160029337,4830.435220938103,114644.09720467053,65355.90279532445,94303.709705638,55696.29029436712,1.0,1.0,9308.191971121445,2527.1814489621393,2005.7323335195952,9271.999850851973,9302.190609761084,2079.7057621340164,1889.0778741452996,94.00917728635243
5.57,9459.88591622424,112490.61370034958,1525.6985589020692,93670.70370840833,560.0711427765751,52611.853095972954,11698.338587594719,1113.4249143990908,3157.3720528472613,4849.340390877838,114576.38340202822,65423.616597966764,94230.7748511849,55769.22514882022,1.0,1.0,9303.233149530082,2529.43073486146,2006.6789199486166,9267.014909255198,9297.180970091147,2082.2716464177433,1891.9568832855296,93.99873240249157
5.58,9458.9459811198,112422.91167309649,1526.0608680953287,93598.13000259371,559.7696025815035,52683.96435035572,11691.966993485736,1115.3265123802091,3158.136044474197,4868.274323164241,114508.74214377333,65491.257856221666,94157.89960517522,55842.10039482992,1.0,1.0,9298.278159746093,2531.674901371378,2007.6378167104058,9262.034021907739,9292.175402852958,2084.8322341822904,1894.830072153465,93.98828867910889
5.59,9458.00615044679,112355.28159361643,1526.423437306896,93525.61574286995,559.4683075759049,52755.999990985234,11685.601686832737,1117.2249836777887,3158.9159585740267,4887.236959892494,114441.17333849923,65558.82666149575,94085.08405044586,55914.91594955926,1.0,1.0,9293.326999086934,2533.91395966227,2008.6088853213994,9257.057185328627,9287.173905760023,2087.387543999412,1897.6974540516187,93.97784611607545
5.6000000000000005,9457.06642419361,112287.72337280659,1526.7862645458902,93453.16101096942,559.1672576319071,52827.960111127286,11679.242660715372,1119.120333167942,3159.7116202765174,4906.22824331039,114373.6768949844,65626.3231050106,94012.32826860133,55987.6717314038,1.0,1.0,9288.379664872515,2536.1479209374447,2009.5919884519953,9252.08439606682,9282.176476689658,2089.9375944148824,1900.5590422962941,93.96740471326235
5.61,9456.126802348657,112220.23692172399,1527.1493478380555,93380.7658873987,558.8664526317461,52899.84480381447,11672.889908234676,1121.0125657520402,3160.5228561602066,4925.248115819388,114306.25272219379,65693.74727780119,93939.63234003044,56060.367659974676,1.0,1.0,9283.43615442531,2538.3767964306317,2010.5869899130705,9247.115650701333,9277.183113686986,2092.4824039489667,1903.4148502155545,93.95696447054065
5.62,9455.187284900332,112152.82215158685,1527.5126852256112,93308.43045145541,558.5658924680062,52971.65416184642,11666.543422512745,1122.9016863553597,3161.34949423529,4944.296519975695,114238.90072928046,65761.09927071452,93866.99634392341,56133.00365608171,1.0,1.0,9278.496465070457,2540.6005974033615,2011.5937546424989,9242.150945841366,9272.193814968903,2095.0219910969363,1906.2648911472004,93.94652538778149
5.63,9454.247871837035,112085.47896648543,1527.876269971378,93236.15474176774,558.2655745629274,53043.3882807412,11660.203196301392,1124.7877119326406,3162.191402933259,4963.373391042606,114171.62081101975,65828.37918897523,93794.42031633067,56205.57968367446,1.0,1.0,9273.560593701226,2542.8193370455483,2012.6121794301562,9237.190245241147,9267.208537744596,2097.5563626895023,1909.1091965409298,93.93608746485597
5.64,9453.30856314717,112018.20728062108,1528.2401018975347,93163.93884964993,557.9654997345099,53115.047251757656,11653.86922290638,1126.6706430778238,3163.048398863036,4982.47867460317,114104.41288225312,65895.58711774186,93721.90434938444,56278.09565062069,1.0,1.0,9268.628537806477,2545.0330259732655,2013.6421202269971,9232.233557610298,9262.227295592866,2100.085541383282,1911.9477731333443,93.92565070163523
5.65,9452.369358819136,111951.00700772858,1528.604180426632,93091.78286183576,557.6656685967941,53186.63116617794,11647.541495619691,1128.550481445342,3163.920303394634,5001.61231575279,114037.276856752,65962.72314324297,93649.44853043255,56350.55146957257,1.0,1.0,9263.700294840493,2547.241674987672,2014.6834367346748,9227.280888811067,9257.250098706783,2102.6095488182527,1914.7806292426128,93.91521509799044
5.66,9451.430258841345,111883.87805939213,1528.9685034726738,93019.68685136815,557.3660809865135,53258.140115990085,11641.220007628817,1130.4272325247498,3164.8069516603746,5020.774257378149,113970.21264385131,66029.78735614366,93577.05293235467,56422.94706765046,1.0,1.0,9258.7758621225,2549.44529551248,2015.7359994987737,9222.33223427979,9252.276944376124,2105.1284029136764,1917.6077789444785,93.90478065379274
5.67,9450.491263202197,111816.8203473463,1529.3330689536963,92947.65089006818,557.0667367458999,53329.57419295729,11634.904752139782,1132.3009018519929,3165.708180233758,5039.964442507853,113903.2201530459,66096.77984694907,93504.71762681408,56495.28237319105,1.0,1.0,9253.855236973799,2551.6438989910093,2016.7996801993938,9217.387589407246,9247.307829981939,2107.642121536535,1920.429236357393,93.89434736891332
5.68,9449.552371890102,111749.83378347705,1529.6978747913097,92875.6750485493,556.7676357227658,53400.93348861822,11628.5957223768,1134.171495008818,3166.6238271148522,5059.18281431302,113836.29929399112,66163.70070600384,93432.44268427206,56567.55731573307,1.0,1.0,9248.938416717867,2553.8374968838107,2017.8743516396394,9212.44694953698,9242.342752997913,2110.150722501383,1923.245015641598,93.88391524322338
5.69,9448.613584893468,111682.91827982257,1530.0629189102408,92803.75939623141,556.4687777705839,53472.21809428745,11622.292911581937,1136.039017622189,3167.55373171568,5078.429316107871,113769.4499765034,66230.55002349158,93360.228174002,56639.771826003125,1.0,1.0,9244.025398680411,2556.026100666204,2018.9598877341075,9207.510309963653,9237.381710991693,2112.654223570238,1926.055130998217,93.87348427659413
5.7,9447.674902200708,111616.07374857427,1530.428199237875,92731.90400135517,556.1701627485688,53543.42810105578,11615.996313014775,1137.9034753636959,3168.497734845605,5097.703891350314,113702.67211056073,66297.32788943425,93288.07416410375,56711.92583590139,1.0,1.0,9239.11618018946,2558.2097218258787,2020.0561634973737,9202.577665931409,9232.424701626243,2115.1526424524995,1928.8595966683438,93.86305446889676
5.71,9446.736323800229,111549.3001020777,1530.7937137037993,92660.10893099598,555.8717905217577,53614.56359979067,11609.70591995206,1139.7648739489707,3169.4556786967187,5117.006483642544,113635.96560630326,66364.0343936917,93215.98072151774,56784.019278487394,1.0,1.0,9234.2107585754,2560.388371860361,2021.1630550324808,9197.649012632246,9227.47172266118,2117.6459968049085,1931.6584269321372,93.85262582000257
5.72,9445.797849680444,111482.5972528335,1531.1594602393434,92588.37425107826,555.5736609610905,53685.624681136556,11603.421725687374,1141.6232191370984,3170.427406829226,5136.337036731625,113569.33037403393,66430.66962596103,93143.94791203935,56856.052087965785,1.0,1.0,9229.309131171103,2562.5620622746646,2022.2804395194253,9192.724345204408,9222.522771954102,2120.134304231538,1934.4516361079152,93.84219832978275
5.73,9444.85947982977,111415.96511349826,1531.5254367771224,92516.70002638952,555.2757739434912,53756.611435515275,11597.143723530784,1143.4785167300313,3171.412764156835,5155.695494510088,113502.76632421887,66497.2336757761,93071.975800333,56928.02419967211,1.0,1.0,9224.411295311953,2564.7308045788013,2023.408195203646,9187.803658730778,9217.577847461955,2122.61758228382,1937.239238551255,93.8317719981086
5.74,9443.921214236621,111349.40359688553,1531.8916412505796,92445.08632059464,554.9781293519492,53827.523953126394,11590.871906808508,1145.3307725719992,3172.4115969321397,5175.08180101651,113436.27336748806,66563.7266325069,93000.06444994659,56999.93555005854,1.0,1.0,9219.517248335938,2566.8946102853515,2024.5462013845101,9182.886948237325,9212.636947242358,2125.0958484606035,1940.0212486540897,93.82134682485137
5.75,9442.983052889413,111282.9126159667,1532.258071593528,92373.53319624989,554.6807270755986,53898.36232394763,11584.606268862572,1147.1799925489256,3173.42375273201,5194.495900436117,113369.85141463584,66630.14858535913,92928.21392332549,57071.78607667964,1.0,1.0,9214.626987583717,2569.0534909070266,2025.6943384038022,9177.974208691512,9207.700069454937,2127.5691202082517,1942.7976808438157,93.81092280988238
5.76,9442.044995776563,111216.49208387198,1532.624725739693,92302.04071481718,554.3835670098006,53969.12663773517,11578.346803050468,1149.0261825878374,3174.449080442977,5213.937737101365,113303.50037662148,66696.49962337347,92856.42428182698,57143.57571817815,1.0,1.0,9209.740510398706,2571.207457954217,2026.8524876342099,9173.065435000752,9202.76721236269,2130.037414920766,1945.568549582392,93.80049995307294
5.7700000000000005,9441.107042886491,111150.14191389126,1532.9916016222546,92230.60893667817,554.0866490562231,54039.81698402411,11572.09350274482,1150.8693486562797,3175.4874302466205,5233.407255492537,113237.22016456974,66762.7798354252,92784.69558573439,57215.30441427073,1.0,1.0,9204.85781412713,2573.356522932554,2028.0205314678135,9168.160622010872,9197.838374333305,2132.500749939951,1948.333869365452,93.79007825429437
5.78,9440.169194207618,111083.8620194751,1533.3586971733891,92159.23792114848,553.7899731229224,54110.433452128775,11565.846361333033,1152.7094967617272,3176.538653604954,5252.9044002383225,113171.01068977141,66828.98931022354,92713.0278942714,57286.97210573373,1.0,1.0,9199.978896118117,2575.500697340496,2029.1983533045711,9163.259764504595,9192.913553840513,2134.9591425556114,1951.0936547214103,93.77965771341799
5.79,9439.231449728364,111017.65231423563,1533.7260103238123,92087.92772649178,553.4935391244235,54180.976131143114,11559.605372216962,1154.5466329509982,3177.6026032458135,5272.429116116421,113104.87186368386,66895.12813631108,92641.4212656162,57358.578734388924,1.0,1.0,9195.103753723753,2577.639992666838,2030.3858375408079,9158.362857200022,9187.992749465431,2137.412610005777,1953.8479202105743,93.76923833031518
5.8,9438.293809437151,110951.51271126943,1534.0935395608678,92016.67840714961,553.197346364262,54251.44511037085,11553.37052916544,1156.3807632640976,3178.6791361204055,5291.9813477479,113038.80359719456,66961.19640280039,92569.87575351387,57430.12424649126,1.0,1.0,9190.232384258594,2579.7744227567455,2031.5828718987439,9153.469897836849,9183.075949646749,2139.8611690240505,1956.5966803559797,93.75882010485728
5.8100000000000005,9437.356273322408,110885.44311751047,1534.461288580347,91945.48999056363,552.901388391431,54321.840482905514,11547.141829253105,1158.2118933540753,3179.7681381445605,5311.561037047168,112972.80579448225,67027.1942055127,92498.39137895506,57501.60862105007,1.0,1.0,9185.364784661537,2581.9040235365974,2032.78936691409,9148.580912857838,9178.163047297756,2142.3048320570892,1959.33994907411,93.74840303691568
5.82,9436.418841372555,110819.44345278783,1534.8292505887503,91874.3625554417,552.6056703556349,54392.16233355263,11540.919262942994,1160.0400297670972,3180.869440655168,5331.168131828623,112906.87837373222,67093.12162626273,92426.96822579733,57573.0317742078,1.0,1.0,9180.500952636612,2584.0287864495112,2034.0051901324514,9143.695870656511,9173.25412790354,2144.7436200010957,1962.0777415927143,93.73798712636176
5.83,9435.481513576022,110753.51363114259,1535.1974236930716,91803.2961550507,552.3101919916625,54462.410750672076,11534.702823809292,1161.8651786862488,3181.9829022906947,5350.802577369522,112841.02124682732,67158.97875316761,92355.60634704237,57644.39365296277,1.0,1.0,9175.640885534856,2586.1487237130423,2035.2302306030122,9138.814766684316,9168.349187061598,2147.1775497311605,1964.8100725682466,93.72757237306695
5.84,9434.544289921238,110687.65356676801,1535.5658060081407,91732.29084161867,552.0149530283677,54532.58582241409,11528.492505446244,1163.687346330078,3183.1083829440076,5370.4643190927245,112775.23432580453,67224.7656741904,92284.30579464704,57715.6942053581,1.0,1.0,9170.784580709786,2588.263847571965,2036.4643783623135,9133.937596381085,9163.448220270904,2149.6066380617776,1967.5369566832658,93.71715877690266
5.8500000000000005,9433.607170396628,110621.86317401008,1535.934395656473,91661.34666634735,551.7199531884078,54602.687636719966,11522.288301468014,1165.5065389519818,3184.2457437494063,5390.153302567117,112709.51752285496,67290.48247713996,92213.06661953576,57786.933380469374,1.0,1.0,9165.932035517442,2590.37417029724,2037.7075244240389,9129.064355175036,9158.55122292757,2152.0309017469494,1970.2584086455206,93.70674633774034
5.86,9432.670154990627,110556.14236736808,1536.3031907681232,91590.46367942488,551.4251921879811,54672.7162813226,11516.090205508539,1167.3227628395937,3185.394847069662,5409.869473508023,112643.87075032419,67356.12924967073,92141.88887161286,57858.111128392266,1.0,1.0,9161.08324731645,2592.4797041848506,2038.9595607688038,9124.195038482801,9153.658190320488,2154.4503574803157,1972.9744431870438,93.69633505545143
5.87,9431.733243691664,110490.49106149508,1536.6721894805369,91519.64193003833,551.1306697365656,54742.671843747186,11509.898211221383,1169.1360243141714,3186.5555564830497,5429.612777777635,112578.29392071218,67421.70607928274,92070.7725997749,57929.22740023024,1.0,1.0,9156.238213468067,2594.580461554666,2040.2203803339378,9119.329641709448,9148.76911762699,2156.865021895315,1975.685075063245,93.6859249299074
5.88,9430.796436488172,110424.90917119857,1537.0413899384032,91448.88146638636,550.836385536657,54812.55441131172,11503.712312279591,1170.9463297299847,3187.727736770388,5449.383161385432,112512.78694667363,67487.21305332129,91999.71785192302,58000.28214808211,1.0,1.0,9151.396931336223,2596.6764547493076,2041.4898770032742,9114.468160248527,9143.883999908507,2159.274911565372,1978.3903190520066,93.67551596097972
5.89,9429.859733368588,110359.39661144094,1537.4107902935057,91378.18233569183,550.5423392835067,54882.36407112772,11497.532502375549,1172.753685473702,3188.9112539020707,5469.180570488596,112447.34974101796,67552.65025897697,91928.72467497534,58071.27532502979,1.0,1.0,9146.559398287583,2598.7676961330944,2042.7679455969328,9109.61058948209,9139.002832106213,2161.680043004125,1981.0901899527805,93.66510814853991
5.9,9428.923134321347,110293.9532973401,1537.7803887045757,91307.5445842144,550.2485306648606,54952.100910100766,11491.358775220833,1174.5580979637796,3190.105975025105,5489.004951392436,112381.98221670953,67618.01778328538,91857.79311487926,58142.206885125874,1.0,1.0,9141.725611691589,2600.8541980908267,2044.0544818611118,9104.756924780753,9134.125609036686,2164.0804326656717,1983.7847025856913,93.65470149245945
5.91,9427.986639334886,110228.57914417001,1538.1501833371442,91236.96825726316,549.9549593606968,55021.76501493114,11485.191124546072,1176.3595736498464,3191.3117684501453,5508.856250550803,112316.68428686785,67683.31571312706,91786.92321662385,58213.076783381286,1.0,1.0,9136.895568920516,2602.9359730266733,2045.3493824578659,9099.907161503752,9129.252325387568,2166.476096944856,1986.473871790635,93.64429599260987
5.92,9427.050248397642,110163.27406736123,1538.5201723633934,91166.4533992092,549.6616250429637,55091.35647211443,11479.029544100795,1178.1581190120944,3192.528503638531,5528.734414566519,112251.45586476759,67748.54413522732,91716.11502425217,58283.88497575296,1.0,1.0,9132.069267349518,2605.0130333631023,2046.6525449549003,9095.061294998975,9124.382975713199,2168.8670521775753,1989.1577124263852,93.63389164886271
5.93,9426.113961498055,110098.03798250145,1538.8903539620094,91096.00005349831,549.3685273753188,55160.87536794217,11472.874027653288,1179.9537405606636,3193.7560511893207,5548.639390191791,112186.29686383878,67813.70313615612,91645.36858087363,58354.63141913149,1.0,1.0,9127.246704356681,2607.085391539702,2047.9638678153515,9090.219320603055,9119.517554430293,2171.2533146411256,1991.8362393696968,93.62348846108954
5.94,9425.177778624568,110032.87080533609,1539.2607263180344,91025.60826266352,549.075666012866,55230.32178850243,11466.724568990458,1181.746444835032,3194.9942828263283,5568.571124328631,112121.207197667,67878.79280232792,91574.68392867639,58425.31607132876,1.0,1.0,9122.427877323069,2609.1530600120605,2049.2832503875775,9085.381233641427,9114.656055813577,2173.6349005545694,1994.5094675144207,93.61308642916188
5.95,9424.24169976562,109967.77245176883,1539.6312876227175,90955.27806833769,548.7830406018951,55299.69581968038,11460.581161917675,1183.5362384034001,3196.2430713851572,5588.52956402928,112056.18677999344,67943.81322000145,91504.06110893958,58495.93889106554,1.0,1.0,9117.61278363278,2611.21605125066,2050.6105928949396,9080.547029428393,9109.79847399146,2176.011826079138,1997.1774117706057,93.60268555295136
5.96,9423.305724909656,109902.74283786217,1540.0020360733693,90885.00951126624,548.4906507796185,55368.99754715904,11454.443800258636,1185.323127862082,3197.5022908002393,5608.514656496624,111991.23552471516,68008.76447527975,91433.50016204585,58566.49983795927,1.0,1.0,9112.801420672993,2613.274377739719,2051.945796425594,9075.716703267233,9104.944802941667,2178.384107318663,1999.8400870636174,93.59228583232954
5.97,9422.36985404512,109837.78187983794,1540.3729698732116,90814.80263131963,548.1984961739105,55438.227056419724,11448.312477855217,1187.1071198348889,3198.7718160918675,5628.526349084621,111926.35334588506,68073.64665410983,91363.00112749354,58636.99887251159,1.0,1.0,9107.993785834016,2615.3280519761174,2053.2887629222737,9070.890250450258,9100.095036486915,2180.751760320034,2002.4975083332486,93.58188726716804
5.98,9421.43408716046,109772.88949259772,1540.744091243924,90744.65745615323,547.9065775790879,55507.38443292937,11442.187189586715,1188.8882160580783,3200.051533343428,5648.56458890809,111861.54016142074,68138.45983857417,91292.56403373233,58707.4359662728,1.0,1.0,9103.189876420387,2617.37709304069,2054.639403050823,9066.067688743522,9095.249187812859,2183.114801637161,2005.1496832161824,93.57148985733849
5.99,9420.498424244122,109708.06559174362,1541.11540094866,90674.5740167152,547.6148953504933,55576.46976188639,11436.067929978368,1190.6664200873522,3201.341326053038,5668.629323376283,111796.79588804278,68203.2041119521,91222.18891206569,58777.81108793942,1.0,1.0,9098.389689772252,2619.421517626557,2055.997625436454,9061.249027630749,9090.40726281819,2185.473247556436,2007.7966220407768,93.56109360271252
6.0,9419.562865284555,109643.31009552038,1541.4868930290045,90604.55236214884,547.3234478617815,55645.483127976666,11429.954691864219,1192.4417437428376,3202.6410620178303,5688.720500705649,111732.12043641118,68267.87956358373,91151.87581001062,58848.124189994494,1.0,1.0,9093.593223382208,2621.4613314175804,2057.363326320082,9056.434238906131,9085.569234505572,2187.827113365658,2010.4383474109832,93.55069850316178
6.01,9418.62741027021,109578.6229206928,1541.8585659816251,90534.59252818367,547.0322347803602,55714.424615893804,11423.847469226326,1194.2141934199806,3203.9506211472835,5708.83806883221,111667.51372145479,68332.4862785401,91081.62476296403,58918.37523704109,1.0,1.0,9088.800474647544,2623.4965473941775,2058.73641149325,9051.623319302606,9080.73509735398,2190.176414924093,2013.0748738258837,93.54030455855793
6.0200000000000005,9417.692059189536,109514.00398418169,1542.2304183249917,90464.69454969032,546.741255767864,55783.29431013361,11417.746256068436,1195.9837755182975,3205.269884413319,5728.98197584354,111602.97565827455,68397.02434172035,91011.43580545818,58988.56419454693,1.0,1.0,9084.011440968558,2625.527178571014,2060.1167875836677,9046.816265630609,9075.904845746543,2192.5211680387074,2015.7062157649816,93.52991176877265
6.03,9416.756812030984,109449.4532030643,1542.602448599669,90394.85846069193,546.450510480021,55852.09229499474,11411.651046415938,1197.7504964402222,3206.5987338384302,5749.152169979136,111538.506162144,68461.4938378509,90941.30897117195,59058.69102883317,1.0,1.0,9079.226119748599,2627.553237996537,2061.5043620458523,9042.0130747803,9071.07847396835,2194.861388464844,2018.3323876865732,93.51952013367766
6.04,9415.821668783014,109384.97049457465,1542.97465536861,90325.08429437545,546.1599985665199,55920.81865457932,11405.561834315835,1199.514362589954,3207.937052483822,5769.3485996308045,111474.10514850979,68525.8948514851,90871.24429294198,59128.755707063145,1.0,1.0,9074.444508394112,2629.574738752628,2062.8990431517864,9037.213743723745,9066.255976204231,2197.1970919069117,2020.953404026125,93.50912965314463
6.05,9414.886629434075,109320.55577610392,1543.3470372174481,90255.3720831031,545.8697196708785,55989.473472793616,11399.478613836713,1201.2753803723067,3209.284724437536,5789.571213343035,111409.77253299225,68590.22746700264,90801.24180277398,59198.75819723115,1.0,1.0,9069.666604314667,2631.591693954193,2064.3007399815688,9032.41826951714,9061.437346536582,2199.528294019116,2023.569279194656,93.49874032704531
6.0600000000000005,9413.951693972625,109256.2089652009,1543.71959275479,90185.7218584236,545.5796734303095,56058.05683334863,11393.40137906871,1203.0335561915545,3210.6416348025887,5809.819959813377,111345.508231386,68654.49176860889,90731.30153185391,59268.69846815122,1.0,1.0,9064.892404923008,2633.6041167487274,2065.7093624140616,9027.626649302989,9056.62257894314,2201.8550104062083,2026.1800275771152,93.48835215525143
6.07,9413.016862387121,109191.92997957232,1544.0923206125087,90116.13365108371,545.2898594755897,56126.568819760716,11387.330124123473,1204.7888964502802,3212.007669685101,5830.094787892814,111281.31215966042,68718.68784033447,90661.4235105593,59338.57648944582,1.0,1.0,9060.12190763509,2635.6120203159444,2067.1248211175484,9022.838880312298,9051.811667294789,2204.1772566242635,2028.7856635307712,93.47796513763473
6.08,9412.082134666025,109127.71873708328,1544.4652194460361,90046.60749103948,545.0002774309254,56195.009515352285,11381.264843134142,1206.541407548225,3213.3827161824333,5850.395646586147,111217.18423396024,68782.81576603465,90591.6077684704,59408.392231534715,1.0,1.0,9055.355109870126,2637.6154178673387,2068.547027540379,9018.054959866764,9047.004605353362,2206.495048181492,2031.3862013836012,93.46757927406699
6.09,9411.147510797795,109063.57515575761,1544.8382879346561,89977.14340746762,544.7109269138213,56263.37900325236,11375.205530255298,1208.2910958811335,3214.766662371316,5870.722485052373,111153.12437060609,68846.87562938879,90521.85433438144,59478.14566562368,1.0,1.0,9050.592009050608,2639.6143226458007,2069.975893901627,9013.274885380952,9042.201386769433,2208.808400539073,2033.9816554326824,93.45719456441998
6.1000000000000005,9410.212990770891,108999.49915377832,1545.2115247817967,89907.7414287769,544.4218075349465,56331.677366397285,11369.152179662944,1210.037967839604,3216.1593972959845,5891.075252605055,111089.13248609507,68910.86751389984,90452.16323631186,59547.83676369327,1.0,1.0,9045.832602602373,2641.6087479251873,2071.411333181735,9008.498654364466,9037.402005080114,2211.1173291120185,2036.5720399425863,93.44681100856549
6.11,9409.278574573776,108935.4906494879,1545.5849287153233,89838.40158261955,544.1329188980036,56399.90468753126,11363.104785554468,1211.7820298079337,3217.5608109563086,5911.4538987127,111025.20849710122,68974.79150289367,90382.53450151756,59617.465498487574,1.0,1.0,9041.076887954623,2643.5987070099727,2072.8532591131707,9003.726264424124,9032.60645370686,2213.42184927006,2039.157369143778,93.43642860637534
6.12,9408.344262194918,108871.5495613888,1545.9584984878313,89769.1238959025,543.8442605995941,56468.061049207085,11357.063342148607,1213.5232881629693,3218.97079429593,5931.858372999146,110961.35232047623,69038.64767951866,90312.9681565021,59687.03184350301,1.0,1.0,9036.324862539988,2645.584213234768,2074.301586171078,8998.957713266116,9027.814725953263,2215.7219763385715,2041.7376572310202,93.42604735772136
6.13,9407.410053622778,108807.67580814377,1546.3322328769393,89699.90839479893,543.5558322290872,56536.14653378671,11351.027843685422,1215.2617492729526,3220.38923919039,5952.288625243931,110897.5638732498,69102.43612674509,90243.46422702802,59756.535772977106,1.0,1.0,9031.576523794532,2647.5652799639865,2075.756229563925,8994.19299869817,9023.026815002848,2218.0177255995104,2044.3129183617725,93.41566726247535
6.140000000000001,9406.475948845824,108743.86930857628,1546.706130685581,89630.75510475945,543.2676333684864,56604.16122344192,11344.998284426256,1216.9974194963697,3221.8160384352664,5972.744605382674,110833.84307263033,69166.15692736454,90174.02273812793,59825.97726187719,1.0,1.0,9026.831869157828,2649.5419205913786,2077.2171052241592,8989.432118631705,9018.242713916874,2220.309112292389,2046.8831666546046,93.4052883205092
