Time,cCOP1c,cCOP1d,cCOP1n,cE3,cE3_m,cE3n,cE4,cE4_m,cEC,cEG,cG,cG_m,cL,cLUX,cLUX_m,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cZG,cZTL,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,a,b,c,d,e,f,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,q1,q2,q3,L,D,E34,Gn,EGn,step1,offsetStep1,amplitudeStep1,phaseStep1,pulseDurationStep1,cyclePeriodStep1,rampDurationStep1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cE4_m_trscr,cE4_m_degr,cE4_trsl,cE4_degr,cE3_m_trscr,cE3_m_degr,cE3_trsl,cE3_degr,cE3n_import,cE3n_degr,cLUX_m_trscr,cLUX_m_degr,cLUX_trsl,cLUX_degr,cCOP1c_trsl,cCOP1c_degr,cCOP1n_import,cCOP1n_degr,cCOP1d_activ,cCOP1d_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr,cG_cE3_assoc,cEG_degr,cEC_form,cEC_degr
2.21,0.24082091150531992,0.6605021873915992,0.04409109792303087,0.07962085002609043,0.1458630367324695,0.022767304915138443,0.1342745994836323,0.086829391539503,0.008162924140414337,0.0054482280761164025,0.04110428127264382,0.2167088411041249,1.0000731007347186,0.40578757670991306,0.086829391539503,0.8547483495484467,0.1645914365817475,0.15053094145871967,0.2974462210051368,0.10674490043940985,0.6150693155100603,0.8341008773081133,0.8310073414858816,0.749609695723455,0.05549923874885882,0.06083419664035424,0.12667654603960213,0.19930158529106665,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.1375848124840391,0.4615641087561613,0.3418993398193787,0.2735468773265975,0.0735322571796538,0.0329182873163495,0.0,0.10674490043940985,0.43844940125436216,0.749609695723455,0.449765817434073,0.26592234927548214,0.5391778373764506,0.33364035092324534,0.6672807018464907,0.43054852085704215,0.3261999661063775,0.1487231105025684,0.16062095934277387,0.07526547072935984,0.007752670232534126,0.01825025899210627,0.03406715011859838,0.03758213457941728,0.05909018432202072,0.0520976349237018,0.03212687486961611,0.04995751984479841,0.02394174271018071,0.07293151836623475,0.09043508277413109,0.02109180224592262,0.07734411953457658,0.08175846862391005,0.05909018432202072,0.0520976349237018,0.06946351323160241,0.12353570872289966,0.23,0.09632836460212797,0.14449254690319194,0.01763643916921235,0.09853910695346711,0.19815065621747974,0.7334648711177901,0.7368100597540246,0.1105215089631037,0.07034342701123239,0.027853304627618574,0.14,0.11958095117463999,0.01013412368316817,0.01570923751026917,0.017829072812703576,0.0017994357099257584,0.008478439699606224
2.22,0.2407132416504264,0.6595060242861054,0.04437491899670715,0.07938405342227843,0.14537421293181302,0.022723108521503717,0.13409688927795554,0.08689982290080882,0.008096489407979909,0.005427126496162882,0.0410711582947216,0.216679849262496,1.000749337999609,0.40524798202685086,0.08689982290080882,0.8515106301030282,0.16499730234909762,0.15138715449261597,0.2992235204297405,0.10568277106747279,0.6174365667214691,0.8361538245707848,0.832833520243869,0.7465013637128199,0.055463924742757915,0.060729468804933684,0.1268535023165397,0.19922762970655608,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.13625311448002908,0.45981574025563526,0.3406042520412113,0.27370842789267114,0.07355856029274933,0.032999460469819525,0.0,0.10568277106747279,0.43599910710709,0.7465013637128199,0.44790081822769195,0.2665067264780381,0.5395128900358431,0.33446152982831395,0.6689230596566279,0.43220559670502834,0.32759406802053836,0.14961176021487024,0.16158070103205988,0.07569357724630799,0.007770849999812296,0.018218840641480105,0.03400850253076287,0.03755624334172208,0.05923359507213595,0.05213989374048529,0.03215293447329926,0.049864355346836454,0.02391206434520376,0.07268710646590651,0.09013201201772407,0.021019672118089996,0.07711174257012805,0.08153672434328384,0.05923359507213595,0.05213989374048529,0.06951985832064705,0.12336658315424111,0.23,0.09628529666017056,0.14442794499025582,0.01774996759868286,0.09823078000900373,0.1978518072858316,0.7342575784383533,0.7367114874924864,0.11050672312387297,0.07027633418475397,0.027820532355624487,0.14,0.11953657782393365,0.010148280185323176,0.015649896116078556,0.017750352018893446,0.0017921885461858638,0.008400302923340127
2.23,0.24060664313059793,0.6585097677111821,0.0446600414809184,0.07914786288316698,0.14488753455158743,0.022678804399756003,0.13392037069241028,0.08697126500985078,0.008030758606636457,0.005406219007312013,0.04103948066934335,0.21665974649189482,1.0014110348601168,0.4047106425455111,0.08697126500985078,0.8482771331385233,0.16540261696934536,0.15224868419975918,0.3010058528267864,0.1046312100801672,0.6198036517955127,0.8382018931332074,0.8346352644418279,0.7433997173189884,0.05542828543591773,0.0606252365629502,0.12702999501442233,0.19915443775666217,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.13493483289798153,0.4580696518948026,0.33931085325540933,0.273866471414447,0.0735842644424236,0.03308052339386907,0.0,0.1046312100801672,0.43357650994579167,0.7433997173189884,0.446039830391393,0.2670832846213849,0.5398425126291936,0.335280757253283,0.670561514506566,0.4338625562568588,0.32898637274573617,0.1505029264133932,0.16254316052646467,0.07612434209987959,0.007789101157778179,0.01818757096888506,0.033950132475252116,0.037530177447309056,0.05937745979759741,0.05218275900591047,0.03217936805364479,0.04977168923415137,0.02388307591098958,0.07244376727579371,0.0898302714219842,0.020947851759207624,0.07687998244319139,0.08131587549136102,0.05937745979759741,0.05218275900591047,0.06957701200788062,0.12319816740666392,0.23,0.09624265725223918,0.14436398587835875,0.01786401659236736,0.09792268779567094,0.1975529303133546,0.7350757927156114,0.7366431380724423,0.11049647071086637,0.07021169472200216,0.027788861974996835,0.14,0.1194926626539973,0.010162399601153787,0.015591298506305131,0.017672315212533662,0.0017849746430106028,0.00832319063215125
2.24,0.24050110528396415,0.6575134203013849,0.04494646421180044,0.07891227505281873,0.14440299774860624,0.022634389809186806,0.1337450424886002,0.08704371638091439,0.007965721897290213,0.005385506181388102,0.0410092506780544,0.216648486025183,1.0020582434034557,0.40417555924808296,0.08704371638091439,0.8450479690872524,0.165807375580046,0.15311553105286047,0.30279317496448577,0.10359011230148421,0.6221705328819949,0.8402450485507367,0.8364126927068062,0.740304964344351,0.055392325337611785,0.06052149914706848,0.12720603549923312,0.19908199390695439,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.1336298285362238,0.45632590330711637,0.338019187634901,0.27402102255174615,0.07360937387105498,0.0331614751160092,0.0,0.10359011230148421,0.4311813126552604,0.740304964344351,0.4441829786066106,0.267652061666178,0.5401667619800619,0.3360980194202947,0.6721960388405894,0.4355193730173964,0.3303768403848361,0.15139658748224288,0.16350831448082231,0.07655776552643023,0.007807424493590523,0.018156449744120545,0.03389203952235835,0.037503939056454466,0.05952178478205833,0.05222622982854863,0.03220617506093833,0.0496795193926384,0.0238547716419383,0.07220149887430312,0.08952985860413587,0.020876338307742607,0.07664883607190004,0.08109590995829806,0.05952178478205833,0.05222622982854863,0.06963497310473152,0.12303046138714409,0.23,0.09620044211358567,0.14430066317037848,0.017978585684720175,0.097614831926281,0.19725402609041548,0.735919413212451,0.7366048524856221,0.11049072787284334,0.07014951076469916,0.027758291538298452,0.14,0.11944919634417263,0.01017648283993865,0.015533439692239784,0.01759496440460518,0.0017777936127192037,0.008247087142659296
2.25,0.24039661755379121,0.6565169847017067,0.04523418594908487,0.07867728666217345,0.14392059864368004,0.022589862099316137,0.13357090344261938,0.08711717560129363,0.007901369590861356,0.005364988525448105,0.040980470432463695,0.21664602173226563,1.0026910159972617,0.40364273310599585,0.08711717560129363,0.8418232464384909,0.1662115733700029,0.15398769528695086,0.30458544342898236,0.10255937359255335,0.6245371721339401,0.8422832570735729,0.8381659244597381,0.7372173076929098,0.055356048931467394,0.060418255800329515,0.12738163510297026,0.19901028274104673,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.13233796371913564,0.45458455307678514,0.3367292985753964,0.274172095967561,0.07363389276810861,0.03324231467400058,0.0,0.10255937359255335,0.42881322134972133,0.7372173076929098,0.44233038461574586,0.2682130958271162,0.5404856941987011,0.33691330282942916,0.6738266056588583,0.43717602049375803,0.33176543141739495,0.15229272171449118,0.1644761394516505,0.07699384764347543,0.007825820800140023,0.018125476740098855,0.03383422324818453,0.037477530319440316,0.05966657634220298,0.052270305360776176,0.032233354972478645,0.04958784376086012,0.023827145864900368,0.07196029932184002,0.08923077115908162,0.020805128951086164,0.07641830045224184,0.08087681582574309,0.05966657634220298,0.052270305360776176,0.06969374048103491,0.1228634650085634,0.23,0.0961586470215165,0.14423797053227472,0.01809367437963395,0.09730721411305294,0.196955095410512,0.7367883417678898,0.7365964738897032,0.11048947108345547,0.07008978417412245,0.0277288190259274,0.14,0.11940616964462804,0.01019053080823762,0.015476314654875213,0.017518301372340905,0.00177064507676465,0.008171977015431979
2.26,0.2402931694872608,0.6555204635689085,0.04552320537581257,0.07844289452821275,0.14344033332304118,0.022545218708895733,0.13339795234462148,0.08719164133135475,0.0078376921456044,0.005344666484558331,0.040953141884343146,0.2166523081332309,1.003309405279861,0.4031121650804305,0.08719164133135475,0.8386030717698669,0.16661520557853648,0.1548651768992426,0.30638261462876903,0.10153889083959794,0.6269035317150878,0.8443164856357138,0.8398950798732862,0.7341369454710421,0.05531946067565421,0.060315505776201934,0.12755680512203682,0.1989392889615858,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.13105910227563175,0.4528456587557282,0.3354412287079468,0.2743197063266077,0.07365782527063547,0.033323041115707296,0.0,0.10153889083959794,0.42647194533562394,0.7341369454710421,0.4404821672826253,0.26876642555945157,0.5407993646868552,0.33772659425428553,0.6754531885085711,0.43883247220056143,0.33315210670310064,0.15319130731438452,0.1654466118995353,0.0774325884496213,0.007844290876081284,0.01809465173286058,0.03377668323467309,0.03745095337678353,0.05981184082802043,0.05231498479881285,0.032260907292601254,0.04949666032894195,0.02380019299785499,0.07172016666152059,0.08893300666028553,0.020734220924933065,0.07618837265732317,0.08065858136745904,0.05981184082802043,0.05231498479881285,0.0697533130650838,0.12269717818967293,0.23,0.09611726779490432,0.14417590169235647,0.01820928215032503,0.09699983616404588,0.19665613907067253,0.7376824827920703,0.736617847652985,0.11049267714794775,0.0700325165480968,0.027700442352528158,0.14,0.11936357337695147,0.010204544409762945,0.015419918349275813,0.017442327669314056,0.0017635286655437834,0.008097845051925037
2.27,0.24019075074026244,0.6545238595631452,0.04581352110272993,0.07820909554211943,0.14296219782775746,0.022500457163223502,0.13322618800482072,0.0872671122953733,0.0077746801761125715,0.00532454041827111,0.04092726673086995,0.21666730009147814,1.0039134642175371,0.4025838561229954,0.0872671122953733,0.8353875495750303,0.16701826749857654,0.15574797566169932,0.30818464480829433,0.10052856200120983,0.6292695737382864,0.8463447018856929,0.8416002801850118,0.7310640703990032,0.05528256500199668,0.06021324833729771,0.12773155684577106,0.19886899735976518,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.1297931095858033,0.4511092767705164,0.3341550198300121,0.2744638683098597,0.07368117546635226,0.03340365349971531,0.0,0.10052856200120983,0.42415719714828004,0.7310640703990032,0.4386384422394019,0.2693120896592038,0.5411078281913283,0.33853788075427715,0.6770757615085543,0.4404887016168004,0.33453682746278224,0.15409232240414716,0.16641970819647894,0.07787398783084966,0.007862835519696116,0.018063974501189312,0.033719419068886716,0.037424210357146194,0.05995758457651754,0.05236026737722398,0.03228883154928812,0.04940596713909331,0.023773907545703653,0.07148109891387873,0.08863656265320963,0.020663611510276438,0.07595904982579707,0.08044119498910626,0.05995758457651754,0.05236026737722398,0.06981368983629864,0.1225316008550702,0.23,0.09607630029610498,0.14411445044415747,0.018325408441091973,0.09669270004366341,0.19635715786894356,0.7386017427122916,0.7366688203110257,0.11050032304665386,0.06997770905829803,0.02767315929810886,0.14,0.1193213984158591,0.010218524547661685,0.015364245667355586,0.01736704454348672,0.001756444018171585,0.008024676292168255
2.28,0.24008935107997925,0.6535271753431527,0.046105131670966706,0.077975886661475,0.14248618814755304,0.022455575072077655,0.13305560925713272,0.08734358727575678,0.007712324458035045,0.005304610586751628,0.04090284635834371,0.21669095262426677,1.0045032461372179,0.4020578071763424,0.08734358727575678,0.832176782166075,0.1674207544783517,0.15663609112894303,0.3099914900581961,0.09952828613385849,0.6316352602292403,0.8483678742019849,0.8432816478801665,0.7279988694753362,0.05524536631548137,0.060111482754577894,0.12790590157391743,0.19879939279638792,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.128539852602987,0.44937546236968057,0.33287071286643005,0.2746045966231907,0.07370394739574711,0.03348415089567034,0.0,0.09952828613385849,0.4218686925582287,0.7279988694753362,0.4367993216852017,0.26985012732165325,0.5414111388390197,0.339347149680794,0.678694299361588,0.4421446821604682,0.3359195552675694,0.15499574502909805,0.1673954046314259,0.07831804556447151,0.007881455524874821,0.018033444826373368,0.03366243034256362,0.037397303376099506,0.06010381388138677,0.05240615236545407,0.032317127292030005,0.04931576228555122,0.023748284097185938,0.07124309407377652,0.08834143665148288,0.020593298031283496,0.07573032915426722,0.08022464519084482,0.06010381388138677,0.05240615236545407,0.06987486982060542,0.12236673293517508,0.23,0.0960357404319917,0.14405361064798755,0.018442052668386683,0.09638580791084057,0.19605815260294582,0.7395460295915882,0.736749238922507,0.11051238583837605,0.06992536235363478,0.0276469674669211,0.14,0.11927963567783274,0.010232472125913395,0.015309291416495684,0.01729245288906973,0.0017493907822723734,0.007952456012550242
2.29,0.23998896036683312,0.6525304135947597,0.04639803553864,0.07774326494023391,0.1420123002558586,0.022410570133447754,0.13288621494073913,0.087421065138938,0.007650615892688108,0.005284877227181736,0.04087988214583439,0.2167232218117292,1.0050788045291663,0.40153401917421616,0.087421065138938,0.8289708702752868,0.16782266190995485,0.15752952260253575,0.31180310629398883,0.09853796321378305,0.6340005533274535,0.8503859715649785,0.8449393056547817,0.72494152600724,0.055207868997458144,0.0600102083111434,0.1280798505306368,0.19873046029096683,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.1272991996426923,0.4476442699486549,0.33158834811011473,0.2747419059511358,0.07372614504530249,0.03356453238199097,0.0,0.09853796321378305,0.41960615032800375,0.72494152600724,0.434964915604344,0.2703805778095302,0.5417093500052232,0.34015438862599146,0.6803087772519829,0.44380038732921745,0.3373002521046453,0.15590155314699441,0.16837367739875397,0.07876476130126787,0.007900151698488046,0.01800306249334302,0.03360571665424031,0.03737023454283399,0.06025053512414147,0.052452639083362805,0.03234579410140706,0.04922604390899925,0.023723317331806847,0.0710061501279293,0.08804762615863233,0.020523277861383006,0.07550220792688914,0.0800089207385955,0.06025053512414147,0.052452639083362805,0.0699368521111504,0.122202574366171,0.23,0.09599558414673326,0.14399337622009986,0.018559214215456,0.09607916193583013,0.1957591240784279,0.7405152546616828,0.7368589541598792,0.1105288431239819,0.06987547708032421,0.02762186450463929,0.14,0.11923827617458009,0.010246388042450944,0.015255050440267877,0.017218553514237338,0.0017423686139061557,0.007881169720627187
2.3,0.2398895685614832,0.6515335770189509,0.04669223108696858,0.07751122751284482,0.14154053009481793,0.022365440130229505,0.1327180039084482,0.08749954482282683,0.007589545520346652,0.005265340520586528,0.04085837533195009,0.21676406437257958,1.0056401931288346,0.4010124930421916,0.08749954482282683,0.825769912808057,0.16822398523383852,0.15842826914821298,0.31361944927304164,0.09755749420603271,0.6363654151992667,0.8523989636030469,0.8465733768592191,0.721892218769164,0.055170077404357754,0.05990942430046053,0.1282534149040961,0.19866218497968993,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.1260710204547064,0.4459157529163508,0.3303079651232228,0.2748758109772751,0.0737477723515082,0.033644797046767705,0.0,0.09755749420603271,0.41736929227818154,0.721892218769164,0.4331353312614984,0.2709034805949501,0.5420025143854582,0.3409595854412188,0.6819191708824376,0.44545579063948665,0.33867888034979343,0.15680972463652082,0.1693545026074425,0.07921413457410649,0.007918924852113502,0.017972827290138157,0.0335492776082579,0.03734300595721076,0.06039775471171169,0.0524997268936961,0.03237483158444593,0.049136810197716374,0.023699002014633184,0.07077026504740896,0.08775512865878711,0.020453548419400044,0.07527468349982187,0.07979401058139639,0.06039775471171169,0.0524997268936961,0.06999963585826147,0.12203912508999426,0.23,0.09595582742459328,0.14393374113688992,0.018676892434787432,0.09577276438337042,0.19546007310568525,0.741509331585138,0.7369978188667705,0.11054967283001559,0.06982805365320596,0.027597848001762595,0.14,0.11919731098781396,0.010260273192327689,0.01520151756556795,0.017145347025357596,0.0017353771773367791,0.007810803152847228
