Time,GLU,ENZ,ENG,TP1,ADP,GLP,ETZ,ETG,GPP,GAP,DHA,DPN,DPH,PID,DGA,PGA,PYR,LAC,DIN,DIH,XI,XSI,OXY,XSP,TP2,DBP,PUE,PPP,AGP,MOD,MOB,MOX,GLU_0,ENZ_0,ENG_0,TP1_0,ADP_0,GLP_0,ETZ_0,ETG_0,GPP_0,GAP_0,DHA_0,DPN_0,DPH_0,PID_0,DGA_0,PGA_0,PYR_0,LAC_0,DIN_0,DIH_0,XI_0,XSI_0,OXY_0,XSP_0,TP2_0,DBP_0,PUE_0,PPP_0,AGP_0,MOD_0,MOB_0,MOX_0,cell,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22
5.45,0.0,1e-05,0.0,0.00048598609115167534,3.731234351573465e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018840930071890516,1.1590699281094964e-05,0.003941474690018278,0.0,0.0,0.000908211918617147,0.001088409300718901,3.605137686928453e-05,2.394862313071529e-05,3.7736095268439465e-05,6.426251234101184e-06,0.0004804335004749259,1.583765349745929e-05,0.0005764355938436703,0.0,1.7340285110806128e-06,1.265971488919389e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32399072743445023,0.03731234351573465,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7536372028756206,0.05795349640547482,0.7882949380036556,0.0,0.0,0.4541059593085735,0.9070077505990842,0.5150196695612076,0.342123187581647,0.6289349211406577,0.10710418723501974,0.9608670009498518,0.2639608916243215,0.38429039589578023,0.0,0.5666759840132721,4.137161728494735e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263405616098822e-06,2.050664352444007e-06,6.548458031048546e-07,3.2563573337625105e-06,1.0131562636363415e-05,8.864099516705659e-06,0.0,0.0,2.5281412141368795e-06,2.531942977838778e-06
5.46,0.0,1e-05,0.0,0.0004859608101199754,3.724906130598007e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018844135213535548,1.1558647864644644e-05,0.0039413987229845225,0.0,0.0,0.0009081733183040963,0.0010884413521353514,3.605773552038869e-05,2.3942264479611127e-05,3.772703381527657e-05,6.422627863263426e-06,0.00048040094623742,1.5850338321459944e-05,0.0005765241951030251,0.0,1.7340665289809406e-06,1.2659334710190612e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3239738734133169,0.03724906130598007,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7537654085414219,0.05779323932322322,0.7882797445969045,0.0,0.0,0.45408665915204816,0.9070344601127929,0.5151105074341242,0.34203234970873037,0.6287838969212761,0.1070437977210571,0.9608018924748399,0.2641723053576657,0.3843494634020167,0.0,0.566688408163706,4.137037486990396e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2486277931714415e-06,2.051073601164202e-06,6.549334663616575e-07,3.2544904600700814e-06,1.012565490338851e-05,8.8561533578488e-06,0.0,0.0,2.528065125676535e-06,2.531866942038122e-06
5.47,0.0,1e-05,0.0,0.0004859355298491653,3.718585776739635e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018847325204545684,1.1526747954543276e-05,0.003941322814241674,0.0,0.0,0.0009081348686222803,0.0010884732520454528,3.6064072011071265e-05,2.393592798892856e-05,3.7717948910474554e-05,6.419007563800561e-06,0.0004803684106598791,1.586304352572482e-05,0.0005766127169308457,0.0,1.7341045474078037e-06,1.265895452592198e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32395701989944353,0.03718585776739635,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7538930081818274,0.05763373977271638,0.7882645628483348,0.0,0.0,0.45406743431114016,0.9070610433712107,0.5152010287295895,0.34194182841326515,0.6286324818412427,0.10698345939667601,0.9607368213197582,0.2643840587620804,0.38440847795389715,0.0,0.5667008324862104,4.136913243765353e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233920869670649e-06,2.051480935775007e-06,6.550208259551732e-07,3.2526253400027063e-06,1.0119752382398805e-05,8.848213204584308e-06,0.0,0.0,2.527989036175374e-06,2.5317909051843957e-06
5.48,0.0,1e-05,0.0,0.0004859102503392554,3.712273284007526e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018850500117554864,1.1494998824451458e-05,0.003941246963737602,0.0,0.0,0.0009080965688483957,0.0010885050011755447,3.607038637098973e-05,2.3929613629010096e-05,3.770884056139073e-05,6.415390336132967e-06,0.00048033589372478973,1.5875769102476235e-05,0.0005767011593870299,0.0,1.734142566361081e-06,1.2658574336389209e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3239401668928369,0.03712273284007526,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7540200047021945,0.05747499412225729,0.7882493927475204,0.0,0.0,0.45404828442419787,0.9070875009796207,0.515291233871282,0.3418516232715728,0.6284806760231788,0.1069231722688828,0.9606717874495795,0.26459615170793727,0.38446743959135327,0.0,0.5667132569807454,4.136788998820003e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.219284495700355e-06,2.0518863652618664e-06,6.551078820106342e-07,3.2507619690004335e-06,1.0113855073390243e-05,8.840279025329199e-06,0.0,0.0,2.5279129456334144e-06,2.5317148672778417e-06
5.49,0.0,1e-05,0.0,0.0004858849715902561,3.705968646442253e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018853660024839079,1.146339975160931e-05,0.003941171171420176,0.0,0.0,0.0009080584182627175,0.001088536600248387,3.607667862975089e-05,2.392332137024894e-05,3.769970877520548e-05,6.41177618054512e-06,0.00048030339541468414,1.5888515044249336e-05,0.0005767895225311614,0.0,1.734180585840653e-06,1.2658194141593488e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3239233143935041,0.03705968646442253,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7541464009935631,0.05731699875804655,0.7882342342840352,0.0,0.0,0.45402920913135875,0.9071138335403225,0.5153811232821556,0.34176173386069914,0.628328479586758,0.10686293634241867,0.9606067908293683,0.2648085840708223,0.3845263483541076,0.0,0.5667256816472722,4.136664752154735e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2047183231797895e-06,2.0522898985677253e-06,6.551946346540795e-07,3.2489003424889003e-06,1.0107962976145197e-05,8.832350788877112e-06,0.0,0.0,2.527836854050678e-06,2.5316388283186977e-06
5.5,0.0,1e-05,0.0,0.00048585969360217786,3.699671858115408e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018856804998318216,1.1431950016817942e-05,0.003941095437237271,0.0,0.0,0.0009080204161490802,0.0010885680499831784,3.6082948816910664e-05,2.3917051183089168e-05,3.7690553558926406e-05,6.408165097187281e-06,0.0004802709157121403,1.5901281343886247e-05,0.0005768778064225138,0.0,1.7342186058464026e-06,1.2657813941535991e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3239064624014519,0.03699671858115408,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7542721999327286,0.05715975008408971,0.7882190874474542,0.0,0.0,0.4540102080745401,0.9071400416526487,0.5154706973844381,0.3416721597584167,0.6281758926487735,0.10680275161978803,0.9605418314242806,0.2650213557314375,0.3845852042816758,0.0,0.5667381064857525,4.1365405037699316e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.190222005833255e-06,2.052691544593231e-06,6.552810840123436e-07,3.2470404558797597e-06,1.010207609023517e-05,8.824428464392725e-06,0.0,0.0,2.5277607614271875e-06,2.531562788307198e-06
5.51,0.0,1e-05,0.0,0.00048583441637503106,3.693382913129238e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018859935109557906,1.1400648904421032e-05,0.003941019761136765,0.0,0.0,0.0009079825617948595,0.0010885993510955756,3.608919696197394e-05,2.3910803038025897e-05,3.768137491939247e-05,6.404557086077189e-06,0.0004802384545997822,1.5914067994530278e-05,0.000576966011120054,0.0,1.734256626378215e-06,1.2657433736217867e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32388961091668733,0.03693382913129238,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7543974043823163,0.05700324452210516,0.7882039522273531,0.0,0.0,0.4539912808974298,0.9071661259129796,0.5155599565996277,0.3415829005432271,0.6280229153232079,0.10674261810128649,0.9604769091995644,0.26523446657550465,0.38464400741336935,0.0,0.5667505314961487,4.13641625366597e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175795199179984e-06,2.05309131219694e-06,6.553672302130471e-07,3.245182304571106e-06,1.0096194415023481e-05,8.81651202140625e-06,0.0,0.0,2.527684667762971e-06,2.5314867472435733e-06
5.5200000000000005,0.0,1e-05,0.0,0.0004858091399088261,3.687101805616275e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018863050429771358,1.1369495702286509e-05,0.003940944143066546,0.0,0.0,0.0009079448544909546,0.0010886305042977103,3.609542309439439e-05,2.3904576905605447e-05,3.7672172863277974e-05,6.400952147101722e-06,0.0004802060120602799,1.592687498962024e-05,0.0005770541366824463,0.0,1.7342946474359774e-06,1.2657053525640244e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3238727599392174,0.03687101805616275,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7545220171908543,0.05684747851143254,0.7881888286133091,0.0,0.0,0.4539724272454773,0.9071920869147586,0.5156489013484913,0.34149395579436354,0.6278695477212997,0.10668253578502872,0.9604120241205598,0.2654479164936707,0.3847027577882975,0.0,0.566762956678424,4.136292001843217e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.161437560524029e-06,2.0534892101955134e-06,6.554530733845872e-07,3.2433258839478823e-06,1.0090317949667905e-05,8.808601429808023e-06,0.0,0.0,2.527608573058059e-06,2.5314107051280483e-06
5.53,0.0,1e-05,0.0,0.0004857838642035734,3.680828529738988e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018866151029821174,1.1338489701788342e-05,0.003940868582974508,0.0,0.0,0.0009079072935317689,0.0010886615102982085,3.610162724357433e-05,2.3898372756425513e-05,3.766294739709656e-05,6.397350280018554e-06,0.00048017358807634974,1.5939702322884824e-05,0.0005771421831680556,0.0,1.7343326690195782e-06,1.2656673309804236e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3238559094690489,0.03680828529738989,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.754646041192847,0.05669244850894171,0.7881737165949017,0.0,0.0,0.45395364676588446,0.9072179252485072,0.5157375320510619,0.34140532509179305,0.6277157899516094,0.10662250466697591,0.9603471761526995,0.26566170538141376,0.3847614554453704,0.0,0.566775382032542,4.136167748302038e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147148748944242e-06,2.053885247363922e-06,6.555386136561269e-07,3.2414711893822924e-06,1.0084446693123317e-05,8.800696659843192e-06,0.0,0.0,2.527532477312483e-06,2.531334661960847e-06
5.54,0.0,1e-05,0.0,0.00048575858925928333,3.674563079689423e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018869236980221165,1.1307630197788416e-05,0.00394079308080856,0.0,0.0,0.0009078698782151927,0.0010886923698022086,3.610780943886455e-05,2.38921905611353e-05,3.765369852720508e-05,6.393751484457794e-06,0.0004801411826307542,1.5952549988337055e-05,0.0005772301506349507,0.0,1.7343706911289084e-06,1.2656293088710934e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32383905950618885,0.03674563079689423,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7547694792088466,0.056538150988942076,0.788158616161712,0.0,0.0,0.45393493910759636,0.9072436415018406,0.5158258491266365,0.34131700801621856,0.6275616421200847,0.10656252474096324,0.9602823652615085,0.2658758331389509,0.38482010042330045,0.0,0.5667878075584668,4.136043493042789e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.132928425284302e-06,2.054279432435645e-06,6.556238511575869e-07,3.2396182162341964e-06,1.0078580644144293e-05,8.792797682106491e-06,0.0,0.0,2.5274563805262803e-06,2.5312586177421867e-06
5.55,0.0,1e-05,0.0,0.0004857333150759663,3.66830544968886e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018872308351138153,1.1276916488618526e-05,0.003940717636516623,0.0,0.0,0.0009078326078425848,0.0010887230835113786,3.6113969709564164e-05,2.3886030290435692e-05,3.7644426259807474e-05,6.39015575992361e-06,0.0004801087957063025,1.596541798026885e-05,0.0005773180391409083,0.0,1.7344087137638607e-06,1.265591286236141e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3238222100506442,0.0366830544968886,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7548923340455261,0.05638458244309263,0.7881435273033246,0.0,0.0,0.4539163039212924,0.9072692362594822,0.5159138529937738,0.3412290041490813,0.6274071043301246,0.10650259599872684,0.960217591412605,0.2660902996711475,0.38487869276060555,0.0,0.5668002332561637,4.135919236065821e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1187762521428e-06,2.054671774102867e-06,6.55708786019635e-07,3.2377669598515034e-06,1.0072719801287701e-05,8.78490446753711e-06,0.0,0.0,2.5273802826994883e-06,2.531182572472282e-06
5.5600000000000005,0.0,1e-05,0.0,0.0004857080416536328,3.662055633987467e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001887536521239376,1.124634787606246e-05,0.003940642250046632,0.0,0.0,0.0009077954817187547,0.0010887536521239347,3.612010808492047e-05,2.3879891915079394e-05,3.7635130600958475e-05,6.386563105795844e-06,0.00048007642728585016,1.5978306293245614e-05,0.0005774058487434163,0.0,1.7344467369243294e-06,1.2655532630756724e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32380536110242186,0.036620556339874676,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7550146084957503,0.0562317393803123,0.7881284500093264,0.0,0.0,0.45389774085937734,0.907294710103279,0.5160015440702924,0.3411413130725628,0.6272521766826413,0.10644271842993074,0.9601528545717003,0.2663051048874269,0.38493723249561085,0.0,0.5668126591255979,4.1357949773714784e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104691893863407e-06,2.055062281016677e-06,6.557934183736771e-07,3.2359174155705554e-06,1.0066864162915256e-05,8.777016987413625e-06,0.0,0.0,2.527304183832149e-06,2.531106526151345e-06
5.57,0.0,1e-05,0.0,0.00048568276899229316,3.655813626863971e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018878407633466184,1.1215923665338204e-05,0.003940566921346542,0.0,0.0,0.0009077584991519449,0.001088784076334659,3.6126224594128796e-05,2.3873775405871073e-05,3.762581155656738e-05,6.382973521331606e-06,0.00048004407735229964,1.5991214922100946e-05,0.0005774935794996769,0.0,1.7344847606102102e-06,1.2655152393897915e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32378851266152875,0.036558136268639706,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7551363053386474,0.05607961832669102,0.7881133842693084,0.0,0.0,0.4538792495759724,0.907320063612216,0.5160889227732686,0.34105393436958675,0.627096859276123,0.10638289202219345,0.9600881547045993,0.26652024870168245,0.38499571966645124,0.0,0.5668250851667354,4.1356707169601034e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090675016525094e-06,2.055450961787266e-06,6.558777483518487e-07,3.2340695787165086e-06,1.0061013727196072e-05,8.769135213349066e-06,0.0,0.0,2.527228083924305e-06,2.531030478779583e-06
5.58,0.0,1e-05,0.0,0.0004856574970919578,3.649579422625316e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018881435683491983,1.1185643165080202e-05,0.003940491650364325,0.0,0.0,0.0009077216594538129,0.001088814356834917,3.613231926633237e-05,2.3867680733667498e-05,3.761646913240166e-05,6.379387005666861e-06,0.00048001174588860004,1.6004143861931405e-05,0.0005775812314666101,0.0,1.734522784821401e-06,1.2654772151786007e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3237716647279718,0.03649579422625316,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7552574273396794,0.05592821582540101,0.788098330072865,0.0,0.0,0.45386082972690645,0.907345297362431,0.5161759895190339,0.3409668676238214,0.6269411522066944,0.10632311676111436,0.9600234917772,0.2667357310321901,0.38505415431107337,0.0,0.5668375113795429,4.1355464548320287e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0767252879324e-06,2.0558378249841175e-06,6.559617760870039e-07,3.232223444603699e-06,1.0055168492109175e-05,8.761259117286018e-06,0.0,0.0,2.5271519829760024e-06,2.530954430357201e-06
5.59,0.0,1e-05,0.0,0.0004856322259526371,3.643353015606345e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018884449431267827,1.1155505687321763e-05,0.0039404164370479755,0.0,0.0,0.0009076849619394137,0.0010888444943126757,3.6138392130622195e-05,2.386160786937768e-05,3.7607103334090593e-05,6.375803557817994e-06,0.00047997943287774743,1.6017093108091342e-05,0.0005776688047008569,0.0,1.7345608095578007e-06,1.265439190442201e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32375481730175804,0.036433530156063446,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7553779772507131,0.05577752843660882,0.7880832874095951,0.0,0.0,0.45384248096970686,0.9073704119272298,0.5162627447231742,0.3408801124196812,0.6267850555681767,0.10626339263029991,0.9599588657554948,0.26695155180152236,0.3851125364672379,0.0,0.5668499377639872,4.135422190987585e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0628423776057835e-06,2.0562228791362114e-06,6.560455017127082e-07,3.2303790085360153e-06,1.0049328455445994e-05,8.753388671491829e-06,0.0,0.0,2.527075880987289e-06,2.5308783808844016e-06
5.6000000000000005,0.0,1e-05,0.0,0.00048560695557434147,3.63713440016947e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001888744894525225,1.1125510547477538e-05,0.00394034128134551,0.0,0.0,0.0009076484059271825,0.00108887448945252,3.614444321603689e-05,2.3855556783962995e-05,3.759771416712874e-05,6.372223176683368e-06,0.00047994713830278485,1.6030062656187815e-05,0.0005777562992587828,0.0,1.7345988348193103e-06,1.2654011651806915e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3237379703828943,0.0363713440016947,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.75549795781009,0.05562755273738769,0.788068256269102,0.0,0.0,0.45382420296359127,0.9073954078771,0.516349188800527,0.3407936683423285,0.6266285694521457,0.10620371961138948,0.9598942766055697,0.26716771093646363,0.38517086617252183,0.0,0.566862364320036,4.1352979254270964e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049025956772021e-06,2.056606132732208e-06,6.561289253632289e-07,3.228536265807247e-06,1.004349361481284e-05,8.745523848553902e-06,0.0,0.0,2.526999777958216e-06,2.5308023303613825e-06
5.61,0.0,1e-05,0.0,0.00048558168595708135,3.630923570704361e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001889043429356739,1.109565706432611e-05,0.003940266183204972,0.0,0.0,0.0009076119907389169,0.0010889043429356715,3.6150472551562575e-05,2.3849527448437314e-05,3.758830163687948e-05,6.368645861044868e-06,0.00047991486214680253,1.604305250207558e-05,0.0005778437151964806,0.0,1.7346368606058316e-06,1.2653631393941702e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3237211239713875,0.03630923570704361,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7556173717426956,0.05547828532163055,0.7880532366409944,0.0,0.0,0.4538059953694585,0.9074202857797263,0.5164353221651796,0.3407075349776759,0.6264716939479914,0.10614409768408115,0.959829724293605,0.2673842083679263,0.38522914346432036,0.0,0.5668747910476574,4.135173658150883e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.035275698354673e-06,2.0569875942206475e-06,6.562120471735255e-07,3.2266952117014492e-06,1.003766396763336e-05,8.737664621375068e-06,0.0,0.0,2.526923673888835e-06,2.53072627878834e-06
5.62,0.0,1e-05,0.0,0.00048555641710086713,3.624720521627628e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018893405544000735,1.106594455999266e-05,0.003940191142574428,0.0,0.0,0.0009075757156997599,0.001088934055440005,3.6156480166132764e-05,2.384351983386713e-05,3.7578865748578375e-05,6.36507160956942e-06,0.0004798826043929378,1.6056062641852138e-05,0.0005779310525697736,0.0,1.7346748869172683e-06,1.2653251130827334e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3237042780672447,0.03624720521627628,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7557362217600294,0.0553297227999633,0.7880382285148856,0.0,0.0,0.4537878578498799,0.9074450462000042,0.5165211452304681,0.3406217119123876,0.626314429142973,0.106084526826157,0.9597652087858757,0.267601044030869,0.385287368379849,0.0,0.5668872179468197,4.1350493891592596e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0215912769646016e-06,2.0573672720101393e-06,6.562948672792423e-07,3.224855841493274e-06,1.0031839511150952e-05,8.729810963169023e-06,0.0,0.0,2.526847568779202e-06,2.530650226165467e-06
5.63,0.0,1e-05,0.0,0.00048553114900570923,3.6185252473825124e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018896362764006825,1.1036372359931757e-05,0.0039401161594019764,0.0,0.0,0.0009075395801381822,0.0010889636276400659,3.616246608862823e-05,2.3837533911371666e-05,3.756940650733656e-05,6.361500420810514e-06,0.00047985036502437545,1.606909307185286e-05,0.0005780183114342189,0.0,1.7347129137535254e-06,1.2652870862464764e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3236874326704728,0.036185252473825126,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.755854510560273,0.05518186179965878,0.7880232318803952,0.0,0.0,0.45376979006909113,0.9074696897000549,0.5166066584089747,0.34053619873388097,0.6261567751222761,0.10602500701350857,0.9597007300487509,0.26781821786421434,0.3853455409561459,0.0,0.566899645017492,4.1349251184525374e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0079723688905525e-06,2.0577451744695535e-06,6.563773858166983e-07,3.223018150448321e-06,1.0026020242431192e-05,8.721962847455845e-06,0.0,0.0,2.5267714626293727e-06,2.5305741724929527e-06
5.64,0.0,1e-05,0.0,0.00048550588167161805,3.6123377424385866e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018899306020708979,1.1006939792910216e-05,0.003940041233635744,0.0,0.0,0.0009075035833859659,0.0010889930602070875,3.6168430347876885e-05,2.383156965212301e-05,3.7559923918144056e-05,6.3579322932097e-06,0.0004798181440243475,1.6082143788646177e-05,0.0005781054918451104,0.0,1.7347509411145088e-06,1.265249058885493e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32367058778107866,0.036123377424385865,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7559722408283591,0.055034698964551085,0.7880082467271488,0.0,0.0,0.45375179169298296,0.9074942168392396,0.5166918621125269,0.3404509950303288,0.6259987319690676,0.10596553822016166,0.9596362880486949,0.2680357298107696,0.3854036612300736,0.0,0.5669120722596435,4.134800846031023e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.994418652089801e-06,2.0581213099282104e-06,6.564596029228797e-07,3.2211821338234664e-06,1.0020206158364191e-05,8.71412024805763e-06,0.0,0.0,2.526695355439406e-06,2.530498117770986e-06
5.65,0.0,1e-05,0.0,0.00048548061509860393,3.6061580012914494e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001890223538090099,1.0977646190990075e-05,0.00393996636522389,0.0,0.0,0.0009074677247781865,0.0010890223538090077,3.617437297265369e-05,2.3825627027346213e-05,3.7550417985873017e-05,6.354367225098071e-06,0.00047978594137613345,1.609521478902885e-05,0.0005781925938574816,0.0,1.7347889690001262e-06,1.2652110309998756e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32365374339906927,0.03606158001291449,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7560894152360396,0.05488823095495038,0.787993273044778,0.0,0.0,0.45373386238909325,0.9075186281741732,0.5167767567521956,0.3403661003906602,0.6258402997645504,0.10590612041830119,0.9595718827522669,0.2682535798171475,0.385461729238321,0.0,0.5669244996732439,4.1346765718950184e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.980929806178844e-06,2.0584956866760704e-06,6.565415187354312e-07,3.2193477868671925e-06,1.0014397255666983e-05,8.706283139094126e-06,0.0,0.0,2.5266192472093625e-06,2.5304220619997507e-06
5.66,0.0,1e-05,0.0,0.0004854553492866773,3.599986018462436e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00018905150911048834,1.0948490889511658e-05,0.0039398915541146075,0.0,0.0,0.0009074320036531966,0.0010890515091104861,3.6180293991680503e-05,2.3819706008319396e-05,3.754088871528092e-05,6.350805214697741e-06,0.00047975375706306043,1.6108306070021272e-05,0.0005782796175261085,0.0,1.7348269974102863e-06,1.2651730025897154e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3236368995244515,0.03599986018462436,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7562060364419534,0.054742454447558285,0.7879783108229215,0.0,0.0,0.45371600182659827,0.9075429242587385,0.5168613427382929,0.34028151440456283,0.6256814785880154,0.10584675357829569,0.9595075141261209,0.26847176783368787,0.38551974501740566,0.0,0.5669369272582635,4.1345522960448215e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.967505512424166e-06,2.058868312963921e-06,6.566231333926469e-07,3.2175151048199053e-06,1.0008593530885855e-05,8.698451494978525e-06,0.0,0.0,2.5265431379393044e-06,2.530346005179431e-06
