Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
5.07,10.127187550582155,15.35585012818596,1.3297705116724508,1e-13,2.12e-14,2.9368843896688248e-12,2.291104932387829e-12,5.812069209624647e-13,1.2557712562721874e-12,1.113878138689844e-12,1.3752720693690566e-11,1.3656793894885318e-11
5.08,10.135566662873686,15.370058105175074,1.3394079789939433,1e-13,2.12e-14,2.939314332233369e-12,2.293259687412737e-12,5.854697092065933e-13,1.256810266196337e-12,1.1145524644583529e-12,1.3764099528182464e-11,1.3667355626823772e-11
5.09,10.143539688128467,15.38429997833162,1.3491031585533264,1e-13,2.12e-14,2.941626509557255e-12,2.2954178182235852e-12,5.897559175685934e-13,1.25779892132793e-12,1.1152279665853387e-12,1.377492689647846e-11,1.367784449252182e-11
5.1,10.15109300931846,15.398570527930032,1.358809604421613,1e-13,2.12e-14,2.9438169727023537e-12,2.2975784926994097e-12,5.940451199691552e-13,1.258735533155489e-12,1.1159043950598318e-12,1.378518430665447e-11,1.3688211403935494e-11
5.11,10.158214729691444,15.412864391062778,1.3684839096813604,1e-13,2.12e-14,2.945882271610519e-12,2.2997408641405594e-12,5.983182207395035e-13,1.259618626481739e-12,1.11658149372438e-12,1.3794855602920981e-11,1.3698412973473612e-11
5.12,10.16489460642438,15.427176092995776,1.3780854100639732,1e-13,2.12e-14,2.94781943586307e-12,2.30190407561846e-12,6.025573262426988e-13,1.260446931196623e-12,1.117259001782099e-12,1.380392687552431e-11,1.3708410882788246e-11
5.13,10.171123789114072,15.441500092544548,1.387575096653249,1e-13,2.12e-14,2.9496258988430808e-12,2.304067265616181e-12,6.067452693172124e-13,1.261219349850145e-12,1.1179366559604927e-12,1.381238610561691e-11,1.3718170462102944e-11
5.14,10.176895125763433,15.455830743844707,1.3969168882613026,1e-13,2.12e-14,2.951299586471396e-12,2.3062295635609933e-12,6.108661688553071e-13,1.2619349955946658e-12,1.1186141887148607e-12,1.3820223580786743e-11,1.372766173425364e-11
5.15,10.182202865296947,15.470162355120308,1.4060763942503467,1e-13,2.12e-14,2.9528388309361145e-12,2.3083900973305546e-12,6.149048883325143e-13,1.2625931552968215e-12,1.1192913310195057e-12,1.3827431491073255e-11,1.3736857864030438e-11
5.16,10.187042666543245,15.484489200281686,1.4150211183266665,1e-13,2.12e-14,2.954242373297541e-12,2.310547995002842e-12,6.188471261618398e-13,1.2631932906513625e-12,1.1199678129209538e-12,1.3834003941165727e-11,1.3745735126014817e-11
5.17,10.191411548514337,15.498805536792007,1.4237202378562872,1e-13,2.12e-14,2.9555093490691575e-12,2.312702387305277e-12,6.226793200012938e-13,1.2637350320157778e-12,1.1206433643840653e-12,1.383993688288247e-11,1.3754272451987103e-11
5.18,10.19530786983911,15.513105620415331,1.4321446160933846,1e-13,2.12e-14,2.9566392822533422e-12,2.314852409727092e-12,6.263886530220674e-13,1.2642181758600497e-12,1.121317715987179e-12,1.3845228087241512e-11,1.3762451227573406e-11
5.19,10.198731296313873,15.527383721923849,1.4402667515218162,1e-13,2.12e-14,2.957632075931023e-12,2.3169972048818866e-12,6.299630325297887e-13,1.2646426807429202e-12,1.121990599706189e-12,1.3849877100394242e-11,1.3770255038622777e-11
5.2,10.20168275583368,15.541634143243346,1.4480606840558827,1e-13,2.12e-14,2.9584879991917673e-12,2.3191359247408075e-12,6.33391049557466e-13,1.2650086617233763e-12,1.122661749668469e-12,1.3853885182422139e-11,1.3777669391290877e-11
5.21,10.204164419982247,15.55585122947468,1.4555020791240045,1e-13,2.12e-14,2.9592076817948515e-12,2.3212677323675904e-12,6.366620163561281e-13,1.2653163880777986e-12,1.1233309027091986e-12,1.3857255282335891e-11,1.3784681615929947e-11
5.22,10.206179654165528,15.570029387210646,1.462568126318686,1e-13,2.12e-14,2.9597920997080027e-12,2.3233918044684007e-12,6.39765922499163e-13,1.2655662771165255e-12,1.1239977992209368e-12,1.3859991970356789e-11,1.3791280606162238e-11
5.23,10.20773297953122,15.584163096206614,1.4692376671790812,1e-13,2.12e-14,2.960242564064054e-12,2.325507333004476e-12,6.426934912059724e-13,1.2657588894618715e-12,1.124662183687027e-12,1.3862101386203397e-11,1.379745678649908e-11
5.24,10.2088300478288,15.598246928392227,1.4754909976471093,1e-13,2.12e-14,2.960560713870352e-12,2.327613527959267e-12,6.454360933638442e-13,1.2658949259307712e-12,1.125323805557163e-12,1.3863591204951511e-11,1.3803201788623843e-11
5.25,10.209477597341005,15.612275559421056,1.4813099616107577,1e-13,2.12e-14,2.9607485032288913e-12,2.3297096189180794e-12,6.47985788672269e-13,1.2659752220702845e-12,1.1259824197689092e-12,1.3864470577189084e-11,1.38085084126355e-11
5.26,10.209683386595586,15.626243769707793,1.4866782837723358,1e-13,2.12e-14,2.9608081821127196e-12,2.3317948549904e-12,6.503354712509638e-13,1.2660007399378528e-12,1.1266377867737244e-12,1.3864750038996806e-11,1.3813370811940306e-11
5.27,10.209456185281304,15.640146471791436,1.491581243250309,1e-13,2.12e-14,2.9607422937315783e-12,2.3338685089026355e-12,6.524787271478635e-13,1.2659725669748819e-12,1.1272896737965037e-12,1.3864441499612011e-11,1.3817784087216723e-11
5.28,10.208805725297694,15.653978720497957,1.4960057549070842,1e-13,2.12e-14,2.9605536603363314e-12,2.3359298783612767e-12,6.544098698551442e-13,1.265891909936914e-12,1.1279378552843132e-12,1.386355817495427e-11,1.3821744267647578e-11
5.29,10.207742588096345,15.667735708396396,1.499940539381369,1e-13,2.12e-14,2.96024535054794e-12,2.3379782849572677e-12,6.561240141181721e-13,1.2657600809239467e-12,1.1285821126646932e-12,1.3862114434634836e-11,1.382524837973273e-11
5.3,10.206278207094966,15.681412789518985,1.503376058012636,1e-13,2.12e-14,2.95982068005754e-12,2.34001307777019e-12,6.576170475739851e-13,1.2655784976797758e-12,1.1292222354270805e-12,1.3860125805234964e-11,1.3828294315523088e-11
5.31,10.204424826290794,15.695005492508434,1.506304527446068,1e-13,2.12e-14,2.95928319962433e-12,2.3420336352135273e-12,6.588856368746812e-13,1.2653486784600584e-12,1.1298580217057605e-12,1.3857608914102898e-11,1.3830880784587418e-11
5.32,10.202195371991834,15.708509513742646,1.5087199564816183,1e-13,2.12e-14,2.958636657877632e-12,2.344039363528083e-12,6.599272428775748e-13,1.2650722261269876e-12,1.1304892779249805e-12,1.385458131516491e-11,1.3833007296705771e-11
5.33,10.199603418081267,15.721920731915334,1.5106181731970838,1e-13,2.12e-14,2.9578849912435678e-12,2.3460296988679917e-12,6.607401321243085e-13,1.2647508238420771e-12,1.13111581944746e-12,1.3851061441754363e-11,1.3834674146806851e-11
5.34,10.19666316587549,15.735235225943638,1.51199685351111,1e-13,2.12e-14,2.957032318103892e-12,2.3480041099444647e-12,6.613233889747327e-13,1.264386232568561e-12,1.1317374713759652e-12,1.3847068579258917e-11,1.3835882412183182e-11
5.35,10.193389146217484,15.748449203092504,1.5128551195583193,1e-13,2.12e-14,2.9560828524030704e-12,2.3499620861003722e-12,6.616767376494281e-13,1.2639802541309682e-12,1.132354065163976e-12,1.3842622460563343e-11,1.3836633584475422e-11
5.36,10.189796612041778,15.761559163831505,1.5131944136666362,1e-13,2.12e-14,2.955041017492116e-12,2.3519031636160447e-12,6.618009267803671e-13,1.2635347798931806e-12,1.1329654462752864e-12,1.3837743799152737e-11,1.3836930329192615e-11
5.37,10.18590116771993,15.774561802615649,1.5130179257779712,1e-13,2.12e-14,2.95391133863878e-12,2.3538269093948877e-12,6.616974760573843e-13,1.2630517447972712e-12,1.1335714695126664e-12,1.3832453785763665e-11,1.3836775988899431e-11
5.38,10.181718778710476,15.787454040252562,1.5123307416732992,1e-13,2.12e-14,2.952698445826038e-12,2.3557329258812904e-12,6.613687406515393e-13,1.262533128560099e-12,1.1341720004909579e-12,1.3826774101488826e-11,1.383617472967663e-11
5.39,10.1772656536508,15.80023301374521,1.5111397275553844,1e-13,2.12e-14,2.951407039558732e-12,2.35762084909091e-12,6.608178594273179e-13,1.2619809410526993e-12,1.1347669151264364e-12,1.3820726757657786e-11,1.383513146768341e-11
5.4,10.172557872910428,15.812895980531646,1.5094528139851913,1e-13,2.12e-14,2.9500417831440237e-12,2.3594903327834487e-12,6.600484387704428e-13,1.2613971762408931e-12,1.1353560951466814e-12,1.3814333591412362e-11,1.3833651278135668e-11
5.41,10.167611717522801,15.825440440395042,1.5072797731119814,1e-13,2.12e-14,2.9486073980816123e-12,2.3613410680807916e-12,6.590648941572825e-13,1.2607838529728274e-12,1.1359394337352928e-12,1.3807616712395963e-11,1.3831740119757587e-11
5.42,10.162443601984057,15.837864141471938,1.5046321986283033,1e-13,2.12e-14,2.947108644575376e-12,2.3631727841123088e-12,6.578724403369283e-13,1.260143006646023e-12,1.1365168357730138e-12,1.380059841149435e-11,1.3829404872729718e-11
5.43,10.157069872818248,15.850165039579124,1.5015231571050487,1e-13,2.12e-14,2.945550263117292e-12,2.3649852411160173e-12,6.564769369165715e-13,1.2594766642294629e-12,1.1370882159110484e-12,1.379330088728718e-11,1.382665309566599e-11
5.44,10.151506684891135,15.862341278660631,1.4979669868431156,1e-13,2.12e-14,2.9439369386184293e-12,2.3667782270129197e-12,6.54884799006333e-13,1.2587868289265007e-12,1.137653497631695e-12,1.3785746078082161e-11,1.38234929166707e-11
5.45,10.145770024480964,15.874391214542129,1.4939793965689752,1e-13,2.12e-14,2.9422733070994796e-12,2.3685515610647465e-12,6.531030399624416e-13,1.2580754830356394e-12,1.1382126143216142e-12,1.377795569324515e-11,1.3819933195614079e-11
5.46,10.139875652084374,15.886313413900584,1.4895773847456624,1e-13,2.12e-14,2.9405639391044683e-12,2.3703050934869845e-12,6.511392351660749e-13,1.2573445808584624e-12,1.1387655091932454e-12,1.376995113553058e-11,1.3815983534547885e-11
5.47,10.133839022953921,15.898106645529808,1.4847790981193716,1e-13,2.12e-14,2.9388133166566375e-12,2.372038703811293e-12,6.490014591172121e-13,1.2565960388462862e-12,1.1393121348502236e-12,1.3761753393171427e-11,1.3811654238068187e-11
5.48,10.127675218382153,15.909769872638597,1.4796036983711467,1e-13,2.12e-14,2.9370258133308246e-12,2.37375229944209e-12,6.466982261848196e-13,1.255831727079387e-12,1.1398524529027604e-12,1.3753382946562965e-11,1.3806956283136011e-11
5.49,10.121398879842863,15.921302244147025,1.474071221471059,1e-13,2.12e-14,2.9352056751544302e-12,2.3754458140702606e-12,6.442384282330944e-13,1.255053461100515e-12,1.1403864335385825e-12,1.374485967882661e-11,1.3801901283227909e-11
5.5,10.11502419119151,15.932703092478272,1.468202483040231,1e-13,2.12e-14,2.9333570154455383e-12,2.377119207258653e-12,6.416312927252746e-13,1.2542629997077474e-12,1.140914055396456e-12,1.3736202851638072e-11,1.3796501494440043e-11
5.51,10.108564779226688,15.943971919268726,1.4620188979503301,1e-13,2.12e-14,2.9314837859757393e-12,2.378772461867508e-12,6.388863028543214e-13,1.2534620326241093e-12,1.141435304882099e-12,1.3727430970189843e-11,1.3790769741897939e-11
5.52,10.102033608889704,15.955108378854568,1.455542284131517,1e-13,2.12e-14,2.929589746578014e-12,2.380405581117829e-12,6.360131108094633e-13,1.2526521675023232e-12,1.141950175384064e-12,1.371856164087222e-11,1.3784719326726881e-11
5.53,10.09544326375528,15.966112311617765,1.4487950309144648,1e-13,2.12e-14,2.9276785464890314e-12,2.382018594765598e-12,6.330216129260816e-13,1.2518349647056549e-12,1.1424586687960394e-12,1.3709611952179672e-11,1.3778364270799299e-11
5.54,10.08880543011074,15.976983682037345,1.4417995653137474,1e-13,2.12e-14,2.925753574732115e-12,2.383611547593197e-12,6.29921712860787e-13,1.251011873333732e-12,1.1429607926349644e-12,1.3700597774090386e-11,1.3771718901034598e-11
5.55,10.082131187593351,15.987722603632731,1.434578469509668,1e-13,2.12e-14,2.923818044402072e-12,2.3851845043660474e-12,6.26723374709069e-13,1.2501842672615756e-12,1.143456561178582e-12,1.3691534152751772e-11,1.3764798034835653e-11
5.56,10.075431105526848,15.998329328360107,1.4271543529948871,1e-13,2.12e-14,2.921875020602786e-12,2.386737548647615e-12,6.234365676587984e-13,1.2493534570853291e-12,1.143945994960398e-12,1.3682435441305461e-11,1.3757616932227962e-11
5.57,10.068714792350216,16.008804231098377,1.419549610711868,1e-13,2.12e-14,2.9199272897815626e-12,2.388270778483246e-12,6.200711573469711e-13,1.2485206342514268e-12,1.1444291200402001e-12,1.3673314688011593e-11,1.3750191128281979e-11
5.58,10.06199128993382,16.01914779620125,1.4117863621891833,1e-13,2.12e-14,2.917977474080808e-12,2.389784306087151e-12,6.16636881852906e-13,1.2476869199517938e-12,1.1449059673723663e-12,1.3664184171730128e-11,1.3742536429320822e-11
5.59,10.05526893346683,16.029360611724766,1.4038863065591252,1e-13,2.12e-14,2.916027990705381e-12,2.3912782563372505e-12,6.131432875040675e-13,1.246853347749887e-12,1.1453765725299613e-12,1.3655055211647957e-11,1.3734668818485846e-11
5.6,10.048555187130729,16.03944337199816,1.3958706007441612,1e-13,2.12e-14,2.9140810042679113e-12,2.39275276639999e-12,6.09599674719733e-13,1.2460208432042103e-12,1.1458409758142002e-12,1.3645937944123532e-11,1.372660437260712e-11
5.61,10.041857005550634,16.049396838298872,1.387759844745402,1e-13,2.12e-14,2.9121385316096837e-12,2.3942079814242673e-12,6.060150940345906e-13,1.2451902686882785e-12,1.1462992204356085e-12,1.3636841813537762e-11,1.3718359276918262e-11
5.62,10.035180451047461,16.05922185976268,1.3795737869350868,1e-13,2.12e-14,2.9102023308037637e-12,2.3956440559385514e-12,6.023982151186981e-13,1.2443623759298852e-12,1.1467513534716551e-12,1.3627775052522452e-11,1.3709949545274237e-11
5.63,10.028530908718531,16.06891934911004,1.3713313600718275,1e-13,2.12e-14,2.908273963528374e-12,2.397061151144922e-12,5.987573440958693e-13,1.243537832681098e-12,1.1471974247442157e-12,1.3618744974039765e-11,1.3701391061510572e-11
5.64,10.021913228677493,16.078490275101743,1.3630508072752545,1e-13,2.12e-14,2.906354836316473e-12,2.3984594343956327e-12,5.951004796509421e-13,1.242717240356009e-12,1.1476374864692388e-12,1.3609758164544037e-11,1.3692699712769607e-11
5.65,10.015331396107277,16.08793565327644,1.3547490831626603,1e-13,2.12e-14,2.90444610487111e-12,2.3998390763143184e-12,5.914350497215477e-13,1.2419010931173024e-12,1.1480715928285595e-12,1.3600820035913683e-11,1.3683890753121437e-11
5.66,10.008788871682752,16.09725654376791,1.3464423311684643,1e-13,2.12e-14,2.902548772787998e-12,2.401200251953264e-12,5.877681223101807e-13,1.2410898200886612e-12,1.14849979986814e-12,1.3591935287745176e-11,1.3674979281084581e-11
5.67,10.002288540898013,16.10645404148434,1.3381456949350747,1e-13,2.12e-14,2.9006636768604237e-12,2.4025431390775423e-12,5.841063230622026e-13,1.2402837790713535e-12,1.1489221650460286e-12,1.3583107838539502e-11,1.3665980018982009e-11
5.68,9.995832574282952,16.11552925758442,1.3298729029610832,1e-13,2.12e-14,2.898791446542056e-12,2.4038679147491367e-12,5.804556533772728e-13,1.239483239211086e-12,1.1493387463821169e-12,1.357434063587625e-11,1.3656906823974942e-11
5.69,9.989422761115874,16.12448333681231,1.3216370610930945,1e-13,2.12e-14,2.8969326007236034e-12,2.405174759381551e-12,5.768218386681383e-13,1.2386884223783683e-12,1.1497496032550694e-12,1.3565636109595357e-11,1.3647773510609974e-11
5.7,9.983060268419184,16.133317424679834,1.3134497883061622,1e-13,2.12e-14,2.8950874778415634e-12,2.4064638507427064e-12,5.732099499139516e-13,1.2378994732839788e-12,1.1501547948975138e-12,1.3556995844513253e-11,1.3638592859133561e-11
5.71,9.976745788819965,16.142032672665582,1.305321577462701,1e-13,2.12e-14,2.89325627875779e-12,2.4077353653713052e-12,5.696245623217263e-13,1.2371164778136757e-12,1.1505543806374985e-12,1.3548420781217513e-11,1.3629376952027917e-11
5.72,9.970479661558347,16.150630245228026,1.297262140879241,1e-13,2.12e-14,2.8914391018519204e-12,2.4089894801499973e-12,5.660699071034195e-13,1.236339478033235e-12,1.1509484202224937e-12,1.3539911380396236e-11,1.362013751587412e-11
5.73,9.964261728612966,16.159111285744483,1.2892796681762366,1e-13,2.12e-14,2.88963590129776e-12,2.410226366559314e-12,5.625495469822277e-13,1.2355684543480077e-12,1.1513369722612237e-12,1.3531467427456409e-11,1.3610885018430884e-11
5.74,9.95809150337616,16.167476936327557,1.2813814935564727,1e-13,2.12e-14,2.8878465359790864e-12,2.4114461943786122e-12,5.590666686419092e-13,1.2348033464186439e-12,1.1517200951359459e-12,1.3523088261584826e-11,1.3601629366726647e-11
5.75,9.951968183792012,16.17572832917051,1.2735740245865126,1e-13,2.12e-14,2.8860707732996835e-12,2.4126491304422088e-12,5.556240519202472e-13,1.2340440547902096e-12,1.1520978466094502e-12,1.3514772793589552e-11,1.3592379773896866e-11
5.76,9.945890642617877,16.18386656448311,1.2658623460730132,1e-13,2.12e-14,2.8843082863591843e-12,2.4138353352923857e-12,5.522238971357977e-13,1.2332904396846169e-12,1.15247028281931e-12,1.3506519492675076e-11,1.3583144227251623e-11
5.77,9.939857509639015,16.19189273926724,1.2582509504458275,1e-13,2.12e-14,2.8825586777953145e-12,2.4150049678341793e-12,5.488681444167385e-13,1.232542331195238e-12,1.1528374595995816e-12,1.3498326498089785e-11,1.357393029475463e-11
5.78,9.93386718752891,16.199807914281763,1.2507432187338496,1e-13,2.12e-14,2.880821484383384e-12,2.4161581804721074e-12,5.455582475251004e-13,1.231799531253585e-12,1.1531994309734018e-12,1.3490191640664261e-11,1.356474444995235e-11
5.79,9.927917887680122,16.20761312102603,1.243341647953237,1e-13,2.12e-14,2.8790961874272355e-12,2.4172951203080484e-12,5.422952734320059e-13,1.2310618180723352e-12,1.1535562494778164e-12,1.3482112491469607e-11,1.3555592283197475e-11
5.8,9.922007639816073,16.215309380504934,1.2360482033467524,1e-13,2.12e-14,2.8773822155466614e-12,2.418415931977895e-12,5.390800561448188e-13,1.230328947337193e-12,1.1539079670261212e-12,1.3474086374870229e-11,1.3546478886523115e-11
5.81,9.916134372737371,16.222897662835198,1.2288638632397728,1e-13,2.12e-14,2.8756789680938375e-12,2.4195207519918107e-12,5.359129987763604e-13,1.229600662219434e-12,1.1542546330661682e-12,1.346611047817735e-11,1.3537408240797914e-11
5.82,9.910295891294851,16.230378915751817,1.2217890462562533,1e-13,2.12e-14,2.8739858084755066e-12,2.420609712877591e-12,5.327942598562718e-13,1.2288766905205615e-12,1.1545962958883574e-12,1.3458181820378409e-11,1.3528383698197289e-11
5.83,9.904489903041423,16.23775406084992,1.2148236286162344,1e-13,2.12e-14,2.8723020718820127e-12,2.4216829427394677e-12,5.297237611113198e-13,1.2281567479771365e-12,1.154933002458109e-12,1.3450297288330254e-11,1.3519407966923058e-11
5.84,9.898714109118144,16.245023972173737,1.2079668371327932,1e-13,2.12e-14,2.8706270916442615e-12,2.4227405624815497e-12,5.267011414027901e-13,1.22744054953065e-12,1.1552647974430286e-12,1.344245376018244e-11,1.351048293456374e-11
5.85,9.892966113943624,16.252189504031087,1.2012174865416525,1e-13,2.12e-14,2.868960173043651e-12,2.423782689540203e-12,5.237258597708447e-13,1.2267277981290092e-12,1.1555917244873662e-12,1.3434647982735442e-11,1.3501609938012582e-11
5.86,9.88724354290821,16.259251470225937,1.194573952299996,1e-13,2.12e-14,2.867300627443381e-12,2.4248094353287807e-12,5.207971842942562e-13,1.2260181993206182e-12,1.155913825268421e-12,1.3426876731269352e-11,1.349278969904639e-11
5.87,9.881544043443883,16.26621064740217,1.1880342388075356,1e-13,2.12e-14,2.865647772598726e-12,2.4258209057432963e-12,5.179142218823194e-13,1.2253114613870414e-12,1.1562311396538213e-12,1.3419136810996793e-11,1.3484022386430269e-11
5.88,9.875865201270441,16.27306779079034,1.1815960212881826,1e-13,2.12e-14,2.864000908368428e-12,2.426817203124279e-12,5.150759361015198e-13,1.2246072849575348e-12,1.1565437064236523e-12,1.3411424943325259e-11,1.3475307647640859e-11
5.89,9.87020472074725,16.279823610284797,1.1752567494618673,1e-13,2.12e-14,2.8623593690167025e-12,2.427798423525818e-12,5.122811934050712e-13,1.223905385372659e-12,1.1568515621837288e-12,1.3403738010774765e-11,1.3466644728823436e-11
5.9,9.864560278056612,16.286478791954323,1.169013598456172,1e-13,2.12e-14,2.8607224806364173e-12,2.428764659245714e-12,5.0952874093196e-13,1.22320547447902e-12,1.1571547423501453e-12,1.339607285760088e-11,1.3458032391208278e-11
5.91,9.858929566736382,16.29303399418388,1.1628635375620016,1e-13,2.12e-14,2.859089574353551e-12,2.4297159984622058e-12,5.068172367529928e-13,1.2225072662753113e-12,1.1574532809767793e-12,1.3388426351628007e-11,1.3449468988682242e-11
5.92,9.853310484363002,16.299489828986317,1.1568035658356657,1e-13,2.12e-14,2.8574600404652703e-12,2.4306525233198154e-12,5.041453535852807e-13,1.2218105000610122e-12,1.1577472099078999e-12,1.3380795637764957e-11,1.3440952786343303e-11
5.93,9.847700984679665,16.3058468802707,1.150830590586981,1e-13,2.12e-14,2.855833285557103e-12,2.4315743119706327e-12,5.015117249971956e-13,1.2211149221002784e-12,1.1580365596140028e-12,1.3373177937194988e-11,1.3432481788585813e-11
5.94,9.842099012701361,16.31210571137793,1.1449413365834074,1e-13,2.12e-14,2.854208713683395e-12,2.4324814393969984e-12,4.989149054891182e-13,1.2204202775749687e-12,1.1583213595378057e-12,1.3365570459248448e-11,1.342405360197314e-11
5.95,9.836502538098559,16.318266863508345,1.1391324247243952,1e-13,2.12e-14,2.852585736048582e-12,2.4333739773338627e-12,4.963534049723319e-13,1.2197263147242212e-12,1.158601638025304e-12,1.3357970446737845e-11,1.3415665536929903e-11
5.96,9.830909785007156,16.3243308348093,1.1334007474759,1e-13,2.12e-14,2.8509638376520752e-12,2.434251992230757e-12,4.938258535881509e-13,1.2190328133408874e-12,1.1588774213774275e-12,1.335037548803972e-11,1.3407315149788397e-11
5.97,9.825318979592357,16.33029810635468,1.1277430904458414,1e-13,2.12e-14,2.849342504081783e-12,2.4351155479484645e-12,4.913308354142027e-13,1.2183395534694523e-12,1.1591487350348647e-12,1.3342783174286422e-11,1.3398999700978822e-11
5.98,9.81972831794104,16.336169145854075,1.1221560620949005,1e-13,2.12e-14,2.847721212202902e-12,2.435964706161444e-12,4.888668576804065e-13,1.2176463114246889e-12,1.1594156037487567e-12,1.3335191055763932e-11,1.3390716042787927e-11
5.99,9.814136241818938,16.341944385300934,1.1166366708340438,1e-13,2.12e-14,2.846099510127492e-12,2.4367995243245973e-12,4.864326036550289e-13,1.2169528939855482e-12,1.1596780505669134e-12,1.3327597016390118e-11,1.338246147402245e-11
6.0,9.808541229497974,16.347624239842098,1.1111819168751393,1e-13,2.12e-14,2.8444769565544126e-12,2.437620057508146e-12,4.840267536651434e-13,1.216259112457749e-12,1.1599360976940482e-12,1.3319998989658249e-11,1.3374233146725567e-11
6.01,9.802941767350923,16.353209102177125,1.1057886367365337,1e-13,2.12e-14,2.8428531125317676e-12,2.4384263574297606e-12,4.816479172122667e-13,1.2155647791515145e-12,1.1601897662393122e-12,1.3312394920062553e-11,1.3366027827274976e-11
6.02,9.797336512412166,16.358699348210745,1.1004540817755462,1e-13,2.12e-14,2.841227588599528e-12,2.4392184740679707e-12,4.792948858213322e-13,1.2148697275391085e-12,1.1604390764750843e-12,1.3304782983855722e-11,1.3357842776349609e-11
6.03,9.791724183687561,16.364095335139247,1.0951755600770985,1e-13,2.12e-14,2.839600013269393e-12,2.4399964548674434e-12,4.769664764332891e-13,1.2141737987772577e-12,1.160684047751873e-12,1.3297161441447708e-11,1.3349675218461365e-11
6.04,9.786103534451973,16.36939739788225,1.0899502728511143,1e-13,2.12e-14,2.8379700249910726e-12,2.440760344077744e-12,4.74661459998008e-13,1.2134768382720446e-12,1.1609246983381905e-12,1.328952859978578e-11,1.334152208838184e-11
6.05,9.780473439356193,16.37460585866283,1.0847757636604,1e-13,2.12e-14,2.836337297413296e-12,2.4415101845975867e-12,4.723787575587979e-13,1.212778706480168e-12,1.1611610458571704e-12,1.328188293064571e-11,1.333338073292704e-11
6.06,9.774832847348849,16.37972102338908,1.079649698578446,1e-13,2.12e-14,2.834701525731166e-12,2.4422460172153864e-12,4.701173442227604e-13,1.2120792730712574e-12,1.161393107123804e-12,1.3274223006699736e-11,1.3325248582073456e-11
6.07,9.769180744792163,16.384743182917685,1.0745697276833202,1e-13,2.12e-14,2.833062415989727e-12,2.4429678806244223e-12,4.678761886395384e-13,1.2113784123542281e-12,1.1616208982037704e-12,1.3266547451427758e-11,1.331712293351491e-11
6.08,9.763516196689695,16.389672614411474,1.069533676349152,1e-13,2.12e-14,2.8314196970400116e-12,2.4436758118236655e-12,4.656543364963619e-13,1.2106760083895222e-12,1.1618444344763973e-12,1.3258854995104606e-11,1.3309001260324294e-11
6.09,9.757838352907093,16.394509582353905,1.0645395863672082,1e-13,2.12e-14,2.8297731223430573e-12,2.444369846301629e-12,4.634509284208888e-13,1.2099719557604796e-12,1.162063730681948e-12,1.3251144483247834e-11,1.3300881288564642e-11
6.1,9.75214639728717,16.399254340671423,1.0595855336875932,1e-13,2.12e-14,2.8281224552132792e-12,2.445050018112022e-12,4.612651203423546e-13,1.2092661532636092e-12,1.1622788010190165e-12,1.3243414807515979e-11,1.3292760710601317e-11
6.11,9.746439571442012,16.40390712795251,1.054669657458877,1e-13,2.12e-14,2.8264674757181837e-12,2.445716359276357e-12,4.590960962460251e-13,1.2085585068588096e-12,1.1624896589289513e-12,1.3235664938018253e-11,1.3284637234520798e-11
6.12,9.740717175042189,16.408468179660442,1.049790342479435,1e-13,2.12e-14,2.8248079807622347e-12,2.4463689016082624e-12,4.569431475769315e-13,1.2078489297052315e-12,1.162696317650404e-12,1.3227893923707294e-11,1.3276508892455795e-11
6.13,9.734978553586858,16.412937716518787,1.0449459980109108,1e-13,2.12e-14,2.823143780540189e-12,2.447007674925036e-12,4.54805576869547e-13,1.2071373406447704e-12,1.1628987896938994e-12,1.3220100875770953e-11,1.3268373683101911e-11
6.14,9.72922307983156,16.41731594753393,1.0401350280921753,1e-13,2.12e-14,2.821474693151152e-12,2.44763270741045e-12,4.5268268472759127e-13,1.2064236618991134e-12,1.1630970869798721e-12,1.3212284942411259e-11,1.3260229521930109e-11
6.15,9.723450197215264,16.421603081832238,1.0353561741000772,1e-13,2.12e-14,2.8198005571924268e-12,2.4482440275900967e-12,4.505739191189731e-13,1.2057078244546928e-12,1.163291221375622e-12,1.3204445367818329e-11,1.3252074826699269e-11
6.16,9.717659381880623,16.425799318307714,1.0306082151579459,1e-13,2.12e-14,2.8181212207453804e-12,2.4488416626068683e-12,4.484787447632754e-13,1.2049897633531972e-12,1.163481204227109e-12,1.3196581440593886e-11,1.3243908022106798e-11
6.17,9.711850141217395,16.429904847729297,1.0258899928237692,1e-13,2.12e-14,2.816436540953045e-12,2.4494256385292577e-12,4.4639665385957363e-13,1.204269417510957e-12,1.1636670464552081e-12,1.3188692491773222e-11,1.3235727584503036e-11
6.18,9.706021966717138,16.433919849815123,1.0212001825748334,1e-13,2.12e-14,2.8147463703479704e-12,2.449995979687817e-12,4.443270664139826e-13,1.2035467238729252e-12,1.1638487584240647e-12,1.3180777830801873e-11,1.322753164441294e-11
6.19,9.70017447198854,16.43784450179749,1.0165379627739028,1e-13,2.12e-14,2.8130505968766762e-12,2.450552710621359e-12,4.4226962199790663e-13,1.2028216345265788e-12,1.1640263503294735e-12,1.3172836932960437e-11,1.3219319157175012e-11
6.2,9.694307280872978,16.441678971479508,1.0119024723606174,1e-13,2.12e-14,2.8113491114531638e-12,2.4510958545022814e-12,4.4022394318629905e-13,1.2020941028282494e-12,1.164199831885257e-12,1.3164869287425507e-11,1.3211088970510593e-11
