Time,M,B,A,L,P,I1,I2,I3,L_e,mu,gamma_M,gamma_B,gamma_A,gamma_0,K,alpha_M,tau_B,alpha_A,K_L1,alpha_B,K_A,beta_A,tau_M,K_L,gamma_L,gamma_P,alpha_L,alpha_P,tau_P,beta_L1,K_Le,K_1,cell,r_m1,r_m2,r_m3_i1,r_i1,r_b1,r_b2_i2,r_i2,r_a1,r_a2,r_a3_l1,r_l2,r_l3,r_l4,r_p1,r_p2_i3,r_i3
7.3,0.00012502098932156363,1.9294070642720554e-05,0.149106582883163,0.5551098600501432,0.0022449546773622387,7.060519583031551e-06,4.159177090726115e-06,0.003657945197942262,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.4209100969829986e-05,7.060519583031551e-05,7.1807386458174e-05,4.5211795737087073e-07,2.0795885453630576e-06,1.9836311001684813e-06,0.08090523187240424,0.02946623520138551,0.12359882574564063,0.012545482837133234,1.396307511638834,1.5212869343066464,0.0015099565159938416,0.0012925601406156403,0.0011727523848648574
7.31,0.00012519242998702989,1.9310341060454872e-05,0.14923869440793164,0.554998251264356,0.0022427859059151872,7.072530441140551e-06,4.158233478926079e-06,0.003656757256949634,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.428343764237616e-05,7.07253044114055e-05,7.192529330734858e-05,4.5249922206963896e-07,2.0791167394630394e-06,1.9863512437035617e-06,0.0809769155857437,0.02951535576510966,0.12368723504655849,0.012542960478574445,1.3947439394326069,1.5198172727142916,0.0015084978003185548,0.001292140373480436,0.0011743605744207026
7.32,0.00012536432647065356,1.9326603024470884e-05,0.14937048268552322,0.5548867232360614,0.002240627523927901,7.084519312817332e-06,4.157321741278232e-06,0.0036555895788107106,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.4357971957675384e-05,7.084519312817332e-05,7.204298572583625e-05,4.528802886724262e-07,2.078660870639116e-06,1.9890786194248376e-06,0.0810484239051649,0.029564441814478235,0.12377557268885651,0.012540439945134986,1.3931873773072307,1.5183546515087891,0.001507046072593906,0.0012917277663642087,0.001175973039753232
7.33,0.00012553667454065628,1.934285669725776e-05,0.14950194909493503,0.5547752769609131,0.0022384795333944417,7.096486251122271e-06,4.156441791278836e-06,0.0036544421353789367,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.443270208082856e-05,7.09648625112227e-05,7.21604643343758e-05,4.532611609868411e-07,2.078220895639418e-06,1.9918131601892856e-06,0.08111975757891174,0.029613493685413945,0.12386383990283086,0.012537921259316636,1.3916378250839276,1.5168990720414097,0.0015056013341611014,0.001291322309321179,0.0011775897411664858
7.34,0.00012570946996525971,1.9359102241304692e-05,0.14963309501516434,0.5546639134345651,0.002236341936308871,7.108431309115747e-06,4.155593542424152e-06,0.0036533148985077577,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.450762617693661e-05,7.108431309115746e-05,7.227772975909494e-05,4.5364184282049285e-07,2.077796771212076e-06,1.994554798853883e-06,0.08119091735522817,0.029662511715553255,0.12395203791879382,0.012535404443621171,1.3900952825801542,1.5154505356634231,0.0015041635863613466,0.0012909239924055681,0.0011792106389645041
7.35,0.00012588270851268565,1.937533981910086e-05,0.1497639218252085,0.5545526336526714,0.002234214734665251,7.120354539858138e-06,4.154776908210442e-06,0.0036522078400506195,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.45827424111005e-05,7.120354539858138e-05,7.239478263147911e-05,4.5402233798099046e-07,2.077388454105221e-06,1.997303468275609e-06,0.08126190398235814,0.029711496244240042,0.12404016796707393,0.012532889520550372,1.3885597496096878,1.5140090437260993,0.0015027328305358477,0.001290532805671597,0.0011808356934513292
7.36,0.00012605638595115568,1.9391569593135453e-05,0.14989443090406482,0.5544414386108858,0.002232097930457642,7.1322559964098245e-06,4.153991802133964e-06,0.003651120931860968,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.46580489484211e-05,7.132255996409824e-05,7.25116235883398e-05,4.5440265027594303e-07,2.076995901066982e-06,2.0000591013114395e-06,0.08133271820854557,0.029760447612519336,0.12412823127801628,0.012530376512606018,1.3870312259827136,1.512574597580708,0.00150130906802581,0.0012901487391734868,0.001182464864931
7.37,0.00012623049809175202,1.9407791725031955e-05,0.15002462363314353,0.5543303293093438,0.002229991525472367,7.1441357331919926e-06,4.153238137291382e-06,0.0036500541452736657,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.473354397258368e-05,7.144135733191992e-05,7.262825327394595e-05,4.547827834926738e-07,2.076619068645691e-06,2.0028216314983945e-06,0.08140336078334368,0.029809366162246685,0.1242162290770815,0.012527865442391168,1.385509711385418,1.5111471984377451,0.001499892300032714,0.001289771782782214,0.0011840981141096087
7.38,0.0001264050413258735,1.9424006364692758e-05,0.15015450142652578,0.5542193068088579,0.0022278955186830264,7.1559938230507406e-06,4.152515821368911e-06,0.0036490074446021478,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.480922591889875e-05,7.15599382305074e-05,7.274467236713028e-05,4.551627411438454e-07,2.0762579106844555e-06,2.0055910015810203e-06,0.08147383247403289,0.02985825222497806,0.12430416252340448,0.012525356333880187,1.3839952038693295,1.5097268456016741,0.0014984825258662034,0.0012894019238876846,0.001185735407136874
7.39,0.00012658001177375867,1.944021366749707e-05,0.15028406568302685,0.5541083721418885,0.0022258099103774995,7.167830330222896e-06,4.1518247645808675e-06,0.0036479807974407006,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.4885093105101754e-05,7.167830330222895e-05,7.286088153833933e-05,4.5554252687045883e-07,2.0759123822904338e-06,2.0083671500015282e-06,0.08154413403961036,0.029907106139513594,0.12439203280720944,0.012522849210406679,1.3824877022455389,1.5083135392675762,0.001497079745719906,0.0012890391510391168,0.0011873767076189107
7.4,0.00012675540539335147,1.945641379210211e-05,0.15041331779232506,0.5539975263239267,0.002223734701630288,7.179645313792471e-06,4.151164878654679e-06,0.0036469741733472618,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.496114377855719e-05,7.17964531379247e-05,7.297688145506288e-05,4.5592214439032873e-07,2.0755824393273397e-06,2.0111500126271032e-06,0.08161426623411557,0.02995592824966337,0.1244798411373283,0.012520344094920744,1.3809872057784363,1.5069072801635832,0.0014956839603165316,0.0012886834534795977,0.0011890219776394388
7.41,0.00012693121814259583,1.9472606897165077e-05,0.15054225914409872,0.5538867703704636,0.0022216698935158936,7.1914388328434785e-06,4.1505360753177805e-06,0.003645987541879769,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.503737618662955e-05,7.191438832843479e-05,7.309267278998583e-05,4.5630159742126924e-07,2.0752680376588903e-06,2.013939525324929e-06,0.08168422981158796,0.030004718900895212,0.12456758872263543,0.012517841010372477,1.3794937137294838,1.505508069017829,0.00149429517037879,0.0012883348204522152,0.0011906711792821778
7.42,0.00012710744597943578,1.9488793141343195e-05,0.1506708911280262,0.5537761052969903,0.0022196154871088176,7.203210946459933e-06,4.149938266297597e-06,0.0036450208725961604,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.5113788576683356e-05,7.203210946459934e-05,7.320825622095787e-05,4.5668088968109504e-07,2.0749691331487985e-06,2.0167356239621907e-06,0.08175402552606702,0.030053478440328987,0.12465527677204852,0.01251533997971198,1.3780072253573072,1.5041159065584457,0.0014929133766293907,0.0012879932412000565,0.001192324274630848
7.43,0.00012728408486181527,1.950497268329367e-05,0.15079921513378589,0.5536655321189979,0.0022175714834835616,7.214961713725849e-06,4.1493713633215625e-06,0.0036440741350543724,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.51903791960831e-05,7.214961713725848e-05,7.332363243096341e-05,4.570600248876205e-07,2.0746856816607813e-06,2.019538244406073e-06,0.08182365413159222,0.030102207216730636,0.1247429064945288,0.012512841025889353,1.3765277399177842,1.5027307935135663,0.0014915385797910435,0.0012876587049662092,0.0011939812257691692
7.44,0.0001274611307476783,1.952114568167371e-05,0.15092723255105608,0.5535550518519774,0.0022155378837146267,7.22669119372524e-06,4.148835278117105e-06,0.003643147298812344,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.526714629219331e-05,7.22669119372524e-05,7.343880210809137e-05,4.5743900675866003e-07,2.0744176390585526e-06,2.0223473225237595e-06,0.08189311638220302,0.03015090558050652,0.12483047909908167,0.012510344171854688,1.3750552566641319,1.5013527306113235,0.001490170780586458,0.0012873312009937612,0.0011956419947808615
7.45,0.00012763857962086082,1.953731229460557e-05,0.1510549447705843,0.5534446655136959,0.0022135146887483506,7.238399446228019e-06,4.148329922210511e-06,0.003642240333140518,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.5344088123605246e-05,7.238399446228018e-05,7.35537659464682e-05,4.578178389994923e-07,2.0741649611052555e-06,2.0251627945932484e-06,0.08196241303251903,0.03019957388306913,0.12491799579166407,0.012507849440609526,1.3735897747717942,1.499981718493,0.0014888099796521407,0.0012870107184242113,0.0011973065439925235
7.46,0.00012781642802571944,1.9553472668630446e-05,0.15118235320626253,0.5533343741711975,0.002211501896756532,7.2500865458527005e-06,4.147855202773624e-06,0.0036413532010855787,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.542120319195195e-05,7.2500865458527e-05,7.366852466612066e-05,4.5819652504401724e-07,2.073927601386812e-06,2.0279846057859715e-06,0.08203154484971804,0.030248212463840133,0.12500545771133217,0.012505356856269061,1.3721312917858837,1.4986177559197207,0.0014874561757584435,0.0012866972441998512,0.0011989748409886854
7.47,0.00012799467230467494,1.9569626954461768e-05,0.15130945926364478,0.5532241788737728,0.0022094995069105376,7.261752561868379e-06,4.147411028547034e-06,0.0036404858679364087,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.5498489911307055e-05,7.261752561868379e-05,7.378307898462596e-05,4.585750684239026e-07,2.073705514273517e-06,2.0308126980693705e-06,0.08210051259645365,0.030296821668728734,0.12509286602136965,0.012502866442547266,1.3706798058363026,1.4972608423299643,0.0014861093683480276,0.0012863907660552682,0.0012006468514596303
7.48,0.0001281733086039488,1.958577530686671e-05,0.15143626434018354,0.553114080653465,0.002207507519352907,7.273397558346675e-06,4.146997309795527e-06,0.0036396383011603997,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.5575946610672195e-05,7.273397558346675e-05,7.389742961727342e-05,4.5895347276580763e-07,2.0734986548977636e-06,2.0336470102979133e-06,0.08216931703098358,0.030345401850006472,0.1251802219085746,0.012500378222768308,1.369235315620845,1.495910977820323,0.0014847695575167653,0.0012860912724948408,0.0012023225392552054
7.49,0.00012835233306976234,1.9601917880612436e-05,0.15156276983333142,0.553004080542317,0.002205525934226183,7.2850215993592095e-06,4.146613956783886e-06,0.0036388104682249446,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.565357161904895e-05,7.28502159935921e-05,7.401157728432582e-05,4.593317416963912e-07,2.073306978391943e-06,2.0364874813260655e-06,0.08223795891156563,0.03039395336154291,0.12526752655981405,0.012497892220256364,1.367797819835347,1.4945681624873897,0.0014834367433605306,0.0012857987520229486,0.001204001868225255
7.5,0.00012853174184833703,1.96180548304661e-05,0.15168897714054094,0.5528941795723714,0.0022035547516729044,7.296624748977606e-06,4.146260879776893e-06,0.0036380023365974335,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.5731363265438935e-05,7.296624748977605e-05,7.41255227109902e-05,4.597098788423121e-07,2.0731304398884466e-06,2.0393340500082935e-06,0.08230643899645751,0.03044247655880021,0.1253547811620247,0.012495408458335593,1.3663673171737738,1.4932323964277563,0.0014821109259751954,0.0012855131931439694,0.001205684802219626
7.51,0.00012871153108589422,1.9634186311194878e-05,0.15181488765926476,0.5527843787756714,0.0022015939718356132,7.3082070712734854e-06,4.145937989039333e-06,0.00363721387374526,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.580931987884374e-05,7.308207071273485e-05,7.423926662738931e-05,4.6008788783022956e-07,2.0729689945196664e-06,2.0421866551990647e-06,0.08237475804391706,0.030490971798827853,0.125441986902214,0.012492926960330174,1.3649438063283128,1.4919036797380156,0.0014807921054566333,0.0012852345843622826,0.001207371305088164
7.52,0.0001288916969286554,1.9650312477565927e-05,0.15194050278695534,0.5526746791842598,0.00219964359485685,7.319768630318473e-06,4.145645194835988e-06,0.0036364450471358142,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.588743978826498e-05,7.319768630318473e-05,7.435280976853244e-05,4.6046577228680235e-07,2.072822597417994e-06,2.045045235752846e-06,0.08244291681220196,0.030539439440257304,0.1255291449674603,0.012490447749564272,1.363527285989462,1.4905820125147593,0.0014794802819007172,0.0012849629141822665,0.0012090613406807147
7.53,0.00012907223553619606,1.9666433484063177e-05,0.1520658239214268,0.5525650818311265,0.002197703620811668,7.331309490536603e-06,4.145382407347492e-06,0.0036356958241003565,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.5965721328494606e-05,7.331309490536603e-05,7.446615287461454e-05,4.6084353583205243e-07,2.072691203673746e-06,2.0479097307359855e-06,0.08251091605976618,0.030587879842923733,0.12561625654324188,0.012487970849383459,1.3621177548060814,1.4892673948088482,0.001478175455357928,0.0012846981710601965,0.0012107548729723917
7.54,0.00012925314359860492,1.968254947391846e-05,0.1521908524748555,0.5524555877868885,0.0021957740470941144,7.342829730352086e-06,4.145149533411504e-06,0.0036349661665621,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.604416306435509e-05,7.342829730352085e-05,7.45792967036619e-05,4.6122118182233124e-07,2.072574766705752e-06,2.0507800876321583e-06,0.0825787565528566,0.030636293353400446,0.12570332274870408,0.012485496283983679,1.360715209835134,1.4879598248543646,0.0014768776240755013,0.001284440341541378,0.001212451870914758
7.55,0.00012943441768093438,1.96986605930156e-05,0.1523155898560327,0.5523461981132948,0.002193854871730119,7.354329424889436e-06,4.144946480653586e-06,0.0036342560377188773,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.6122763506453145e-05,7.354329424889436e-05,7.469224201546745e-05,4.615987136761345e-07,2.072473240326793e-06,2.0536562519411634e-06,0.08264643905588333,0.03068468032327876,0.12579034471877223,0.01248302407736046,1.3593196485077663,1.4866593013135865,0.001475586786725678,0.0012841894126215114,0.0012141523022864797
7.56,0.0001296160541145933,1.971476699219397e-05,0.15244003746742435,0.5522369138555226,0.0021919460939263573,7.365808643107353e-06,4.14477315817158e-06,0.0036335654031502797,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.6201521064087656e-05,7.365808643107353e-05,7.48049895688891e-05,4.619761349280813e-07,2.07238657908579e-06,2.056538165455724e-06,0.08271396432982445,0.030733041112217845,0.12587732361772502,0.012480554253134811,1.3579310689546789,1.4853658236489198,0.001474302942774868,0.001283945372137908,0.0012158561326745432
7.57,0.00012979804923099068,1.9730868822292948e-05,0.15256419671149657,0.5521277360587494,0.0021900477128895045,7.377267453964533e-06,4.1446294750633305e-06,0.003632894228435899,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.628043414655756e-05,7.377267453964532e-05,7.4917540127541e-05,4.623534491127906e-07,2.0723147375316653e-06,2.059425769968564e-06,0.08278133313565804,0.030781376081417604,0.12596426060993585,0.012478086834927736,1.35654946930561,1.4840793913227701,0.0014730260916894806,0.0012837082079278795,0.0012175633276659363
7.58,0.0001299803993615354,1.974696623415189e-05,0.1526880689907153,0.5520186657681525,0.002188159727826235,7.388705926419668e-06,4.14451534042668e-06,0.003632242479155327,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.635950116316175e-05,7.388705926419668e-05,7.502989445976568e-05,4.627306597648812e-07,2.07225767021334e-06,2.0623190072724047e-06,0.08284854623436212,0.0308296855936137,0.12605115685987367,0.012475621846360245,1.3551748476894276,1.4828000037975426,0.0014717562329359256,0.0012834779078287374,0.0012192738528476455
7.59,0.00013016310083763634,1.976305937861017e-05,0.15281165570754657,0.5519097040289095,0.0021862821379432236,7.400124129431459e-06,4.144430663359471e-06,0.003631610120888156,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.643872052319912e-05,7.400124129431459e-05,7.514205333860674e-05,4.6310777041897207e-07,2.0722153316797355e-06,2.06521781915997e-06,0.08291560438691477,0.03087797001307276,0.1261380135321042,0.012473159311053354,1.353807202234219,1.4815276605356433,0.0014704933659806122,0.0012832544596777936,0.0012209876738066576
7.6,0.0001303461499907025,1.9779148406507154e-05,0.1529349582644564,0.5518008518861978,0.0021844149424471446,7.411522131958602e-06,4.144375352959547e-06,0.0036309971192139776,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.6518090635968596e-05,7.411522131958601e-05,7.525401754178138e-05,4.634847846096821e-07,2.0721876764797735e-06,2.0681221474239833e-06,0.08298250835429405,0.030926229705587532,0.12622483179129027,0.012470699252628068,1.352446531067382,1.4802623609994767,0.0014692374902899495,0.0012830378513123595,0.0012227047561299599
7.61,0.00013052954315226922,1.9795233468679467e-05,0.15305797806391255,0.5516921103852014,0.0021825581405440237,7.422900002963141e-06,4.144349318324132e-06,0.003630403439711205,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.659760991082393e-05,7.42290000296314e-05,7.536578785165476e-05,4.6386170587156595e-07,2.072174659162066e-06,2.071031933859174e-06,0.08304925889747895,0.03097446503846813,0.12631161280217654,0.01246824169470555,1.3510928323153268,1.479004104651009,0.0014679886053299103,0.0012828280705693303,0.0012244250654057254
7.62,0.00013071327707790852,1.9811314706745578e-05,0.15318071651407683,0.5515834805935013,0.0021807117292617956,7.43425782263006e-06,4.144352466477625e-06,0.003629829044007066,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.6677276940981134e-05,7.43425782263006e-05,7.547736506038926e-05,4.642385375231691e-07,2.0721762332388124e-06,2.0739471269881993e-06,0.08311585678053808,0.031022676367175674,0.1263983576740656,0.012465786661413127,1.349746102797837,1.4777528894762286,0.0014667467091014836,0.0012826251038894226,0.0012261485711997794
7.63,0.00013089734861928382,1.9827392260235034e-05,0.15330317502440155,0.5514749635837538,0.0021788757051348167,7.445595673687591e-06,4.144384703974697e-06,0.0036292738928334063,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.6757090361321465e-05,7.445595673687591e-05,7.558874996592553e-05,4.6461528283408756e-07,2.0721923519873483e-06,2.07686767685834e-06,0.08318230276824028,0.031070864045612327,0.12648506750381855,0.012463334176992835,1.348406339039025,1.4765087131266523,0.0014655117992736777,0.0012824289373969634,0.001227875243979327
7.64,0.000131081754292922,1.984346627596292e-05,0.15342535499983856,0.551366560410914,0.0021770500664188915,7.456913629993932e-06,4.144445939008274e-06,0.0036287379500448843,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.683704866141098e-05,7.456913629993932e-05,7.56999433666873e-05,4.6499194524463905e-07,2.072222969504137e-06,2.0797935281994722e-06,0.0832485976229124,0.031119028439718095,0.12657174343232863,0.012460884265286656,1.3470735385955364,1.475271574420331,0.0014642838746733464,0.0012822395583197471,0.0012296050510678432
7.65,0.00013126649061534991,1.9859536900744316e-05,0.15354725784533974,0.5512582721299368,0.002175234811369825,7.4682117654072815e-06,4.144536079771285e-06,0.003628221179496157,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.691715033081572e-05,7.46821176540728e-05,7.581094606564272e-05,4.6536852819514157e-07,2.0722680398856427e-06,2.082724625741472e-06,0.08331474210688133,0.031167169916918643,0.12665838660060938,0.012458436950136572,1.3457476990240809,1.4740414721753168,0.0014630629341273443,0.001282056953885568,0.001231337959788804
7.66,0.00013145155410309437,1.987560428139431e-05,0.15366888496585696,0.5511500997957774,0.002173429938243423,7.479490153785836e-06,4.144655034456657e-06,0.0036277235450418825,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.6997393859101715e-05,7.479490153785835e-05,7.592175887027785e-05,4.6574503512591286e-07,2.0723275172283286e-06,2.0856609142142126e-06,0.08338073698247397,0.03121528884612087,0.12674499814979523,0.01245599225538457,1.3444288178815247,1.4728184052096605,0.001461848976462526,0.00128188111132222,0.0012330739374656844
7.67,0.00013163694127268227,1.9891668564727983e-05,0.15379023776634207,0.5510420444633907,0.00217163544529549,7.4907488689877945e-06,4.144802711257316e-06,0.0036272450105367185,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.707777773583503e-05,7.490748868987795e-05,7.603238259257065e-05,4.661214694772708e-07,2.072401355628658e-06,2.0886023383475707e-06,0.0834465830120172,0.03126338559770848,0.1268315792211426,0.012453550204872628,1.3431168927249788,1.4716023723414144,0.0014606420005057465,0.0012817120178574978,0.00123481295142196
