Time,EI,PyrPI,EIP,HPr,EIPHPr,HPrP,EIIA,HPrPIIA,EIIAP,EIICB,EIIAPIICB,EIICBP,EIICBPGlc,PEP,Pyr,GlcP,Glc,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
4.28,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.4499910526606,15.435683744301915,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441888,14374.6952944558,14374.69529445262,14374.695294452986,14374.695294452988,14374.69529445299
4.29,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.4499910526606,15.435683744301915,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441888,14374.6952944558,14374.69529445262,14374.695294452986,14374.695294452988,14374.69529445299
4.3,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301915,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.69529445262,14374.695294452986,14374.695294452988,14374.69529445299
4.3100000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301915,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.69529445262,14374.695294452986,14374.695294452988,14374.69529445299
4.32,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.33,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.34,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.3500000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.36,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362223,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294441946,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.37,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.38,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.39,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.4,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.41,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.42,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.43,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301917,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.695294455785,14374.695294452624,14374.695294452986,14374.695294452988,14374.69529445299
4.44,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.45,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558456,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.46,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.47,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.48,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.49,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.5,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.51,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.5200000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.53,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660597,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442005,14374.69529445577,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.54,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660593,15.435683744301919,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442063,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.55,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442063,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.5600000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442063,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.57,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442063,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.58,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442063,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.59,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.781974008362226,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453017,14374.695294442063,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.6000000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.61,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.62,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.63,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.64,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.65,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.66,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.43568374430192,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455742,14374.695294452627,14374.695294452986,14374.695294452988,14374.69529445299
4.67,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.68,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.69,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.7,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.71,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.72,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.73,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.74,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.75,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.76,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.449991052660593,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.69529444218,14374.695294455727,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.7700000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.78,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301922,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452631,14374.695294452986,14374.695294452988,14374.69529445299
4.79,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.8,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.8100000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.82,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.83,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.4919080115555846,29.78197400836223,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.695294453013,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.84,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.8500000000000005,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.86,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.87,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.88,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.89,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.9,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301924,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455712,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
4.91,0.26927419798596197,3.048754381776055,1.1900634086823922,1.2761269274221398,0.49190801155558467,29.781974008362234,0.641481200783338,18.44999105266059,15.435683744301926,1.4128123755274855,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453064,14374.695294452948,14374.69529445313,14374.69529445301,14374.695294442296,14374.695294455698,14374.695294452635,14374.695294452986,14374.695294452988,14374.69529445299
