data_set_T,data_set_B,data_set_Y,data_set_Z
12.46,0.14126211,2.1005487,0.21388799
12.48,0.14069819,2.0987246,0.21355312
12.5,0.14013653,2.0968843,0.21321902
12.52,0.13957711,2.0950279,0.21288568
12.54,0.13901991,2.0931561,0.21255311
12.56,0.13846494,2.0912688,0.21222132
12.58,0.13791218,2.089366,0.21189031
12.6,0.13736165,2.0874479,0.21156007
12.62,0.1368133,2.0855148,0.21123059
12.64,0.13626713,2.0835669,0.2109019
12.66,0.13572316,2.0816042,0.21057399
12.68,0.13518134,2.079627,0.21024683
12.7,0.13464169,2.0776353,0.20992047
12.72,0.13410421,2.0756295,0.20959488
12.74,0.13356887,2.0736096,0.20927006
12.76,0.13303566,2.0715759,0.208946
12.78,0.13250457,2.0695283,0.20862274
12.8,0.13197562,2.067467,0.20830025
12.82,0.13144876,2.0653925,0.20797853
12.84,0.13092402,2.0633044,0.20765759
12.86,0.13040137,2.0612035,0.20733741
12.88,0.12988082,2.0590894,0.20701802
12.9,0.12936233,2.0569625,0.20669939
12.92,0.1288459,2.0548229,0.20638153
12.94,0.12833156,2.052671,0.20606445
12.96,0.12781925,2.0505064,0.20574814
12.98,0.12730899,2.0483296,0.20543259
13.0,0.12680078,2.0461407,0.20511782
13.02,0.12629458,2.0439398,0.20480381
13.04,0.12579042,2.0417273,0.20449057
13.06,0.12528826,2.0395031,0.20417809
13.08,0.12478811,2.0372672,0.20386639
13.1,0.12428995,2.0350199,0.20355545
13.12,0.12379379,2.0327613,0.20324527
13.14,0.1232996,2.0304918,0.20293584
13.16,0.12280739,2.0282114,0.2026272
13.18,0.12231714,2.0259199,0.20231929
13.2,0.12182885,2.0236177,0.20201215
13.22,0.1213425,2.0213051,0.20170577
13.24,0.1208581,2.0189819,0.20140015
13.26,0.12037564,2.0166485,0.20109527
13.28,0.1198951,2.0143049,0.20079115
13.3,0.11941648,2.0119512,0.20048778
13.32,0.11893976,2.0095878,0.20018516
13.34,0.11846495,2.0072143,0.1998833
13.36,0.11799204,2.0048313,0.19958217
13.38,0.11752102,2.0024388,0.19928181
13.4,0.11705187,2.000037,0.19898218
13.42,0.1165846,1.9976258,0.19868331
13.44,0.11611919,1.9952055,0.19838516
13.46,0.11565564,1.9927762,0.19808777
13.48,0.11519394,1.990338,0.19779111
13.5,0.11473409,1.987891,0.19749519
13.52,0.11427607,1.9854354,0.1972
13.54,0.11381987,1.9829712,0.19690555
13.56,0.11336551,1.9804987,0.19661185
13.58,0.11291295,1.9780178,0.19631886
13.6,0.1124622,1.9755288,0.19602662
13.62,0.11201325,1.9730318,0.1957351
13.64,0.11156609,1.9705268,0.19544432
13.66,0.11112072,1.968014,0.19515425
13.68,0.11067712,1.9654936,0.19486491
13.7,0.1102353,1.9629655,0.19457629
13.72,0.10979524,1.9604299,0.1942884
13.74,0.10935693,1.9578871,0.19400123
13.76,0.10892038,1.9553369,0.19371478
13.78,0.10848557,1.9527798,0.19342904
13.8,0.10805249,1.9502155,0.19314402
13.82,0.10762115,1.9476444,0.19285972
13.84,0.10719153,1.9450665,0.19257613
13.86,0.10676362,1.9424819,0.19229326
13.88,0.10633741,1.9398906,0.19201109
13.9,0.10591291,1.9372931,0.19172962
13.92,0.1054901,1.934689,0.19144887
13.94,0.10506899,1.9320788,0.19116883
13.96,0.10464955,1.9294624,0.19088948
13.98,0.10423179,1.9268401,0.19061084
14.0,0.1038157,1.9242117,0.1903329
14.02,0.10340127,1.9215776,0.19005565
14.04,0.10298848,1.9189377,0.18977912
14.06,0.10257735,1.9162922,0.18950327
14.08,0.10216786,1.9136412,0.18922812
14.1,0.10176001,1.9109848,0.18895367
14.12,0.10135378,1.908323,0.1886799
14.14,0.10094918,1.9056561,0.18840683
14.16,0.10054618,1.902984,0.18813445
14.18,0.1001448,1.9003069,0.18786275
14.2,0.099745028,1.897625,0.18759175
14.22,0.099346839,1.8949382,0.18732141
14.24,0.098950244,1.8922467,0.18705177
14.26,0.098555237,1.8895506,0.18678281
14.28,0.098161802,1.88685,0.18651453
14.3,0.097769938,1.8841449,0.18624693
14.32,0.09737964,1.8814355,0.18598001
14.34,0.096990898,1.8787218,0.18571375
14.36,0.096603714,1.8760041,0.18544818
14.38,0.096218072,1.8732822,0.18518327
14.4,0.095833965,1.8705564,0.18491904
14.42,0.095451392,1.8678267,0.18465549
14.44,0.095070355,1.8650932,0.1843926
14.46,0.09469083,1.8623562,0.18413037
14.48,0.094312824,1.8596154,0.18386881
14.5,0.093936324,1.8568711,0.18360792
14.52,0.093561329,1.8541235,0.18334769
14.54,0.093187831,1.8513725,0.18308812
14.56,0.092815824,1.8486183,0.1828292
14.58,0.092445306,1.8458608,0.18257095
14.6,0.092076264,1.8431003,0.18231337
14.62,0.09170869,1.8403369,0.18205643
14.64,0.091342591,1.8375705,0.18180014
14.66,0.090977952,1.8348013,0.18154451
14.68,0.090614766,1.8320295,0.18128952
14.7,0.090253033,1.8292549,0.18103521
14.72,0.089892738,1.8264778,0.18078151
14.74,0.089533888,1.8236982,0.18052849
14.76,0.089176469,1.8209162,0.1802761
14.78,0.088820472,1.8181318,0.18002436
14.8,0.088465899,1.8153453,0.17977326
14.82,0.088112742,1.8125565,0.1795228
14.84,0.087761,1.8097657,0.17927299
14.86,0.087410651,1.8069729,0.17902382
14.88,0.087061711,1.8041781,0.17877528
14.9,0.086714156,1.8013816,0.17852737
14.92,0.086367995,1.7985833,0.1782801
14.94,0.086023211,1.7957832,0.17803347
14.96,0.085679807,1.7929815,0.17778747
14.98,0.085337773,1.7901783,0.17754211
15.0,0.084997103,1.7873737,0.17729737
15.02,0.084657796,1.7845676,0.17705326
15.04,0.084319837,1.7817602,0.17680977
15.06,0.083983235,1.7789515,0.17656691
15.08,0.083647974,1.7761418,0.1763247
15.1,0.083314046,1.7733309,0.17608309
15.12,0.08298146,1.7705189,0.17584209
15.14,0.082650192,1.767706,0.17560174
15.16,0.082320251,1.7648923,0.17536199
15.18,0.081991628,1.7620777,0.17512286
15.2,0.081664316,1.7592624,0.17488435
15.22,0.081338316,1.7564464,0.17464647
15.24,0.081013612,1.7536298,0.17440918
15.26,0.080690205,1.7508126,0.17417252
15.28,0.080368087,1.747995,0.17393647
15.3,0.080047257,1.745177,0.17370103
15.32,0.079727709,1.7423587,0.17346619
15.34,0.079409435,1.73954,0.17323197
15.36,0.079092428,1.7367212,0.17299835
15.38,0.078776695,1.7339022,0.17276534
15.4,0.078462213,1.7310832,0.17253295
15.42,0.078148991,1.7282641,0.17230114
15.44,0.07783702,1.725445,0.17206994
15.46,0.077526294,1.7226261,0.17183934
15.48,0.077216811,1.7198074,0.17160934
15.5,0.076908559,1.7169889,0.17137995
15.52,0.076601543,1.7141707,0.17115115
15.54,0.076295748,1.7113528,0.17092295
15.56,0.075991169,1.7085354,0.17069533
15.58,0.075687811,1.7057185,0.17046832
15.6,0.075385667,1.7029022,0.17024189
15.62,0.075084724,1.7000864,0.17001607
15.64,0.074784987,1.6972712,0.16979082
15.66,0.074486442,1.6944568,0.16956617
15.68,0.074189097,1.6916432,0.1693421
15.7,0.073892929,1.6888304,0.16911863
15.72,0.073597953,1.6860185,0.16889574
15.74,0.073304147,1.6832075,0.16867344
15.76,0.073011518,1.6803976,0.16845171
15.78,0.072720051,1.6775887,0.16823058
15.8,0.072429754,1.674781,0.16801001
15.82,0.072140612,1.6719743,0.16779004
15.84,0.071852624,1.6691689,0.16757064
15.86,0.071565792,1.6663648,0.16735181
15.88,0.071280099,1.6635619,0.16713357
15.9,0.070995547,1.6607606,0.16691589
15.92,0.070712134,1.6579607,0.1666988
15.94,0.070429847,1.6551621,0.16648228
15.96,0.070148692,1.6523652,0.16626634
15.98,0.069868661,1.6495699,0.16605096
16.0,0.069589742,1.6467761,0.16583614
16.02,0.069311939,1.6439841,0.16562191
16.040001,0.069035247,1.6411937,0.16540824
16.059999,0.068759657,1.6384052,0.16519514
16.08,0.068485163,1.6356186,0.16498259
16.1,0.068211772,1.6328338,0.16477062
16.120001,0.067939468,1.6300509,0.1645592
16.139999,0.067668259,1.6272701,0.16434836
16.16,0.067398123,1.6244912,0.16413806
16.18,0.067129068,1.6217145,0.16392834
16.200001,0.066861086,1.6189399,0.16371918
16.219999,0.066594176,1.6161673,0.16351056
16.24,0.066328332,1.6133971,0.16330251
16.26,0.066063553,1.6106291,0.16309501
16.280001,0.065799825,1.6078634,0.16288806
16.299999,0.065537147,1.6051,0.16268168
16.32,0.065275528,1.602339,0.16247584
16.34,0.065014943,1.5995805,0.16227056
16.360001,0.064755403,1.5968245,0.16206582
16.379999,0.064496897,1.5940709,0.16186164
16.4,0.064239427,1.59132,0.161658
16.42,0.063982986,1.5885717,0.16145492
16.440001,0.063727565,1.5858259,0.16125236
16.459999,0.063473165,1.5830829,0.16105038
16.48,0.063219778,1.5803425,0.16084892
16.5,0.062967405,1.577605,0.160648
16.52,0.062716037,1.5748702,0.16044764
16.540001,0.062465671,1.5721384,0.16024782
16.559999,0.062216308,1.5694094,0.16004853
16.58,0.061967943,1.5666833,0.15984978
16.6,0.061720565,1.5639602,0.15965158
16.620001,0.061474174,1.5612401,0.1594539
16.639999,0.061228771,1.5585231,0.15925677
16.66,0.060984343,1.555809,0.15906017
16.68,0.060740892,1.5530982,0.1588641
16.700001,0.060498416,1.5503905,0.15866856
16.719999,0.060256906,1.5476859,0.15847357
16.74,0.06001636,1.5449846,0.15827909
16.76,0.059776772,1.5422865,0.15808515
16.780001,0.059538145,1.5395918,0.15789174
16.799999,0.059300467,1.5369003,0.15769885
16.82,0.05906374,1.5342122,0.1575065
16.84,0.058827955,1.5315275,0.15731467
16.860001,0.058593113,1.5288463,0.15712336
16.879999,0.058359209,1.5261685,0.15693258
16.9,0.058126237,1.5234941,0.15674232
16.92,0.057894196,1.5208234,0.15655258
16.940001,0.057663083,1.5181562,0.15636337
16.959999,0.057432894,1.5154926,0.15617467
16.98,0.057203621,1.5128325,0.1559865
17.0,0.05697526,1.5101762,0.15579884
17.02,0.056747817,1.5075235,0.15561169
17.040001,0.056521278,1.5048746,0.15542507
17.059999,0.056295644,1.5022295,0.15523896
17.08,0.056070913,1.499588,0.15505336
17.1,0.055847075,1.4969504,0.15486827
17.120001,0.055624135,1.4943166,0.15468371
17.139999,0.055402081,1.4916867,0.15449965
17.16,0.055180915,1.4890606,0.1543161
17.18,0.054960635,1.4864386,0.15413307
17.200001,0.05474123,1.4838204,0.15395053
17.219999,0.054522701,1.4812063,0.15376851
17.24,0.054305047,1.4785961,0.15358698
17.26,0.054088261,1.4759899,0.15340598
17.280001,0.053872339,1.4733878,0.15322547
17.299999,0.053657282,1.4707898,0.15304546
17.32,0.053443082,1.4681959,0.15286596
17.34,0.053229734,1.4656062,0.15268695
17.360001,0.05301724,1.4630206,0.15250845
17.379999,0.052805595,1.4604392,0.15233046
17.4,0.052594796,1.457862,0.15215296
17.42,0.052384835,1.455289,0.15197594
17.440001,0.052175716,1.4527203,0.15179944
17.459999,0.051967431,1.4501559,0.15162343
17.48,0.051759977,1.4475957,0.15144791
17.5,0.05155335,1.44504,0.15127289
17.52,0.051347546,1.4424886,0.15109836
17.540001,0.051142566,1.4399415,0.15092432
17.559999,0.050938405,1.4373988,0.15075077
17.58,0.05073506,1.4348606,0.15057772
17.6,0.050532524,1.4323268,0.15040515
17.620001,0.050330799,1.4297974,0.15023308
17.639999,0.050129876,1.4272726,0.15006149
17.66,0.049929757,1.4247522,0.14989038
17.68,0.049730439,1.4222363,0.14971976
17.700001,0.049531914,1.4197251,0.14954962
17.719999,0.04933418,1.4172183,0.14937997
17.74,0.049137238,1.4147162,0.1492108
17.76,0.048941083,1.4122187,0.14904211
17.780001,0.04874571,1.4097258,0.14887391
17.799999,0.048551116,1.4072375,0.14870618
17.82,0.0483573,1.4047539,0.14853893
17.84,0.048164256,1.4022751,0.14837217
17.860001,0.047971983,1.3998008,0.14820588
17.879999,0.04778048,1.3973314,0.14804006
17.9,0.047589738,1.3948666,0.14787471
17.92,0.047399759,1.3924066,0.14770986
17.940001,0.047210541,1.3899513,0.14754546
17.959999,0.047022074,1.3875009,0.14738154
17.98,0.046834361,1.3850552,0.14721809
18.0,0.0466474,1.3826144,0.14705512
18.02,0.046461184,1.3801783,0.14689261
18.040001,0.046275709,1.3777472,0.14673057
18.059999,0.046090975,1.3753209,0.146569
18.08,0.04590698,1.3728995,0.14640789
18.1,0.045723718,1.3704829,0.14624725
18.120001,0.04554119,1.3680714,0.14608708
18.139999,0.045359388,1.3656647,0.14592737
18.16,0.045178313,1.363263,0.14576814
18.18,0.04499796,1.3608662,0.14560935
18.200001,0.044818327,1.3584744,0.14545102
18.219999,0.044639412,1.3560876,0.14529316
18.24,0.044461213,1.3537058,0.14513576
18.26,0.044283722,1.351329,0.14497882
18.280001,0.044106942,1.3489571,0.14482234
18.299999,0.043930866,1.3465904,0.14466631
18.32,0.043755494,1.3442286,0.14451075
18.34,0.043580823,1.341872,0.14435562
18.360001,0.043406848,1.3395203,0.14420097
18.379999,0.043233566,1.3371738,0.14404675
18.4,0.043060977,1.3348324,0.143893
18.42,0.042889077,1.3324962,0.1437397
18.440001,0.042717863,1.3301649,0.14358684
18.459999,0.042547334,1.3278389,0.14343445
18.48,0.042377483,1.325518,0.14328249
18.5,0.042208314,1.3232021,0.14313099
18.52,0.042039815,1.3208915,0.14297992
18.540001,0.041871991,1.3185861,0.14282931
18.559999,0.041704841,1.3162858,0.14267914
18.58,0.041538354,1.3139907,0.14252943
18.6,0.04137253,1.3117008,0.14238015
18.620001,0.041207373,1.3094162,0.1422313
18.639999,0.041042872,1.3071367,0.14208291
18.66,0.04087903,1.3048625,0.14193496
18.68,0.04071584,1.3025935,0.14178744
18.700001,0.040553302,1.3003297,0.14164037
18.719999,0.040391412,1.2980711,0.14149372
18.74,0.04023017,1.2958179,0.14134753
18.76,0.040069569,1.2935699,0.14120176
18.780001,0.039909612,1.2913271,0.14105643
18.799999,0.039750293,1.2890897,0.14091155
18.82,0.039591607,1.2868576,0.14076708
18.84,0.039433558,1.2846307,0.14062306
18.860001,0.039276138,1.2824092,0.14047946
18.879999,0.039119348,1.2801929,0.1403363
18.9,0.038963184,1.2779819,0.14019357
18.92,0.038807642,1.2757763,0.14005126
18.940001,0.038652722,1.273576,0.13990939
18.959999,0.03849842,1.271381,0.13976794
18.98,0.038344733,1.2691914,0.13962692
19.0,0.038191661,1.2670071,0.13948633
19.02,0.0380392,1.2648282,0.13934615
19.040001,0.037887346,1.2626545,0.13920641
19.059999,0.037736099,1.2604864,0.13906708
19.08,0.037585456,1.2583234,0.13892817
19.1,0.037435416,1.256166,0.1387897
19.120001,0.037285972,1.2540138,0.13865164
19.139999,0.037137125,1.2518671,0.138514
19.16,0.036988873,1.2497257,0.13837677
19.18,0.036841214,1.2475897,0.13823996
19.200001,0.036694143,1.2454591,0.13810359
19.219999,0.036547661,1.2433338,0.13796762
19.24,0.03640176,1.241214,0.13783206
19.26,0.036256444,1.2390995,0.13769692
19.280001,0.036111709,1.2369906,0.13756219
19.299999,0.035967551,1.2348869,0.13742787
19.32,0.035823967,1.2327887,0.13729396
19.34,0.035680957,1.2306958,0.13716048
19.360001,0.035538521,1.2286085,0.1370274
19.379999,0.03539665,1.2265264,0.13689472
19.4,0.035255346,1.2244499,0.13676246
19.42,0.035114605,1.2223787,0.13663059
19.440001,0.03497443,1.220313,0.13649915
19.459999,0.03483481,1.2182527,0.1363681
19.48,0.034695748,1.2161977,0.13623746
19.5,0.034557242,1.2141482,0.13610722
19.52,0.034419291,1.2121041,0.13597739
19.540001,0.034281887,1.2100655,0.13584796
19.559999,0.034145035,1.2080323,0.13571891
19.58,0.034008726,1.2060045,0.13559029
19.6,0.033872966,1.2039821,0.13546206
19.620001,0.033737741,1.2019652,0.13533422
19.639999,0.033603061,1.1999537,0.13520679
19.66,0.033468917,1.1979476,0.13507976
19.68,0.033335309,1.1959469,0.13495311
19.700001,0.033202235,1.1939517,0.13482685
19.719999,0.033069689,1.1919619,0.134701
19.74,0.032937676,1.1899775,0.13457555
19.76,0.032806188,1.1879985,0.13445048
19.780001,0.032675225,1.186025,0.1343258
19.799999,0.032544784,1.1840569,0.13420151
19.82,0.032414868,1.1820942,0.13407762
19.84,0.032285467,1.1801369,0.13395412
19.860001,0.032156583,1.1781851,0.13383099
19.879999,0.032028213,1.1762387,0.13370827
19.9,0.031900357,1.1742976,0.13358593
19.92,0.031773008,1.172362,0.13346396
19.940001,0.03164617,1.1704319,0.1333424
19.959999,0.031519838,1.1685071,0.13322121
19.98,0.031394012,1.1665877,0.13310039
20.0,0.031268686,1.1646737,0.13297997
