Time,Ce,rem_time,Exposure,Size,Effect,Dose,Dose_Int1,Dose_Int2,Dose_Length,Cycle_Int,N_Cycle,conversion_factor,AE50,Keq,Teq,Size_0,RateIn,T_Turnover,Kover,COMpartment
2.56,3914.36074544848,2.56,0.0,5.868940238375481,0.730311185308249,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.57,3910.82488822155,2.57,0.0,5.866240299780748,0.7304891404625818,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.58,3907.292224948432,2.58,0.0,5.863552039366595,0.730667021497713,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.59,3903.7627527440122,2.59,0.0,5.8608754095201485,0.7308448283873474,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.6,3900.2364687257805,2.6,0.0,5.858210362866208,0.731022561105273,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.61,3896.7133700138284,2.61,0.0,5.855556852264537,0.7312002196253597,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.62,3893.1934537308475,2.62,0.0,5.852914830807168,0.7313778039215602,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.63,3889.676717002126,2.63,0.0,5.850284251815692,0.7315553139679096,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.64,3886.1631569555466,2.64,0.0,5.847665068838558,0.7317327497385254,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.65,3882.6527707215837,2.65,0.0,5.845057235648372,0.7319101112076075,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.66,3879.145555433301,2.66,0.0,5.842460706239191,0.7320873983494385,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.67,3875.641508226351,2.67,0.0,5.83987543482382,0.7322646111383826,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.68,3872.1406262389683,2.68,0.0,5.837301375831111,0.7324417495488873,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.69,3868.6429066119717,2.69,0.0,5.8347384839032586,0.7326188135554818,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.7,3865.1483464887588,2.7,0.0,5.832186713893096,0.7327958031327776,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.71,3861.6569430153045,2.71,0.0,5.829646020861393,0.7329727182554687,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.72,3858.1686933401575,2.72,0.0,5.827116360074153,0.7331495588983313,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.73,3854.6835946144415,2.73,0.0,5.824597686999908,0.7333263250362236,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.74,3851.201643991847,2.74,0.0,5.8220899573070195,0.7335030166440863,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.75,3847.7228386286347,2.75,0.0,5.819593126860969,0.733679633696942,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.76,3844.2471756836276,2.76,0.0,5.817107151721663,0.7338561761698955,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.77,3840.7746523182127,2.77,0.0,5.81463198814072,0.7340326440381337,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.78,3837.305265696337,2.78,0.0,5.812167592558778,0.7342090372769259,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.79,3833.839012984504,2.79,0.0,5.809713921602784,0.7343853558616229,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.8,3830.375891351774,2.8,0.0,5.807270932083291,0.7345615997676578,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.81,3826.9158979697577,2.81,0.0,5.804838580991761,0.7347377689705459,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.82,3823.4590300126188,2.82,0.0,5.802416825497854,0.7349138634458843,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.83,3820.005284657066,2.83,0.0,5.800005622946732,0.735089883169352,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.84,3816.554659082354,2.84,0.0,5.797604930856348,0.7352658281167099,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.85,3813.107150470282,2.85,0.0,5.795214706914752,0.7354416982638012,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.86,3809.66275600529,2.86,0.0,5.792834909960514,0.7356174935865452,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.87,3806.221472874625,2.87,0.0,5.790465501591838,0.7357932140609297,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.88,3802.783298267891,2.88,0.0,5.788106441826118,0.7359688596630332,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.89,3799.348229377233,2.89,0.0,5.78575769094172,0.7361444303690159,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.9,3795.9162633973574,2.9,0.0,5.783419209649513,0.7363199261551177,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.91,3792.4873975255264,2.91,0.0,5.7810909591061215,0.7364953469976592,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.92,3789.0616289615614,2.92,0.0,5.778772900927179,0.7366706928730409,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.93,3785.63895490784,2.93,0.0,5.776464997200586,0.7368459637577431,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.94,3782.219372569297,2.94,0.0,5.774167210499762,0.737021159628326,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.95,3778.8028791534202,2.95,0.0,5.771879503896902,0.7371962804614298,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.96,3775.3894718702627,2.96,0.0,5.769601836959614,0.7373713262337735,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.97,3771.979147931317,2.97,0.0,5.767334164878378,0.7375462969222126,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.98,3768.5719045512187,2.98,0.0,5.765076447754516,0.7377211925036524,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
2.99,3765.1678279266425,2.99,0.0,5.762828933706598,0.7378960083844647,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.0,3761.7680471382946,0.0,0.0,5.760592223350666,0.7380706863673474,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.01,3810.3842978795647,0.009999999999999615,5203.84,5.7583406919645075,0.7355806605074198,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.02,3858.9572561937803,0.02,5203.84,5.756052413461855,0.7331095743753776,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.03,3907.486338366512,0.029999999999999614,5203.84,5.753727860301769,0.7306572450092357,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.04,3955.9715840312706,0.04,5203.84,5.751367499965237,0.7282234606468182,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.05,4004.413032785797,0.05,5203.84,5.748971795078318,0.7258080127016269,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.06,4052.8107241920484,0.06,5203.84,5.746541203340922,0.7234106957035358,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.07,4101.164697776192,0.07,5203.84,5.744076177548291,0.721031307240809,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.08,4149.474993028678,0.08,5203.84,5.741577165677205,0.7186696479034052,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.09,4197.741649404256,0.09,5203.84,5.739044610939095,0.7163255212275412,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.1,4245.964706322025,0.1,5203.84,5.736478951833165,0.7139987336414778,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.11,4294.144203165453,0.11,5203.84,5.733880622206183,0.7116890944124994,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.12,4342.280179282585,0.12,5203.84,5.731250051467609,0.7093964155950482,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.13,4390.372673985896,0.13,5203.84,5.728587664474027,0.7071205119800061,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.14,4438.421726552323,0.14,5203.84,5.72589388156087,0.7048612010450737,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.15,4486.427376223331,0.15,5203.84,5.723169118647286,0.7026183029062217,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.16,4534.389662204964,0.16,5203.84,5.720413787291644,0.7003916402701938,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.17,4582.308623667865,0.17,5203.84,5.717628294747041,0.6981810383880318,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.18,4630.184299747312,0.18,5203.84,5.714813043989678,0.6959863250095975,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.19,4678.016729543064,0.19,5203.84,5.711968433282272,0.693807330339075,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.2,4725.805952119608,0.2,5203.84,5.709094856781094,0.6916438869914039,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.21,4773.552006506192,0.21,5203.84,5.706192704608391,0.6894958299496439,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.22,4821.25493169682,0.2200000000000004,5203.84,5.703262362767399,0.6873629965232453,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.23,4868.91476665027,0.23,5203.84,5.700304213190685,0.6852452263071966,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.24,4916.531550290148,0.24000000000000038,5203.84,5.6973186337884885,0.6831423611420291,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.25,4964.105321504889,0.25,5203.84,5.694305998475468,0.6810542450746593,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.26,5011.636119147751,0.2599999999999996,5203.84,5.691266676916942,0.6789807243200504,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.27,5059.123982036918,0.27,5203.84,5.688201034938963,0.6769216472236632,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.28,5106.568948955516,0.27999999999999964,5203.84,5.685109434560004,0.674876864224691,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.29,5153.971058651645,0.29,5203.84,5.681992233962019,0.67284622782005,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.3,5201.330349838398,0.3,5203.84,5.678849787534417,0.670829592529113,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.31,5248.646861193911,0.31,5203.84,5.675682445918018,0.6688268148591634,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.32,5295.9206313613695,0.32,5203.84,5.672490556029748,0.6668377532715566,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.33,5343.15169894905,0.33,5203.84,5.669274460894013,0.6648622681485705,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.34,5390.340102530351,0.34,5203.84,5.666034499957267,0.6629002217609261,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.35,5437.48588064384,0.35,5203.84,5.662771009102511,0.6609514782359673,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.36,5484.589071793263,0.36,5203.84,5.659484320644448,0.659015903526481,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.37,5531.649714447598,0.37,5203.84,5.656174763370362,0.6570933653801433,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.38,5578.667847041063,0.38,5203.84,5.652842662580994,0.6551837333095782,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.39,5625.64350797264,0.39,5203.84,5.649488340065296,0.6532868785630338,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.4,5672.576735605112,0.4,5203.84,5.6461121138804,0.6514026740956602,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.41,5719.467568270027,0.41,5203.84,5.642714299047385,0.649530994541121,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.42,5766.316044265209,0.42,5203.84,5.6392952073728235,0.6476717161840622,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.43,5813.122201847334,0.43,5203.84,5.635855146685125,0.6458247169333173,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.44,5859.886079249934,0.44,5203.84,5.632394422611307,0.6439898762946381,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.45,5873.264591792322,0.45,0.0,5.628920404585061,0.6434668696623358,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.46,5867.959249127581,0.46,0.0,5.625458886135349,0.643674169922515,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.47,5862.658698799423,0.47,0.0,5.622011964455409,0.6438814163579196,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.48,5857.362936478836,0.48,0.0,5.618579576845556,0.6440886089049174,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.49,5852.071957840872,0.49,0.0,5.6151616609864625,0.6442957474999469,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.5,5846.78575856446,0.5,0.0,5.611758154918121,0.6445028320795254,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.51,5841.50433433234,0.51,0.0,5.608368997031924,0.6447098625802508,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.52,5836.227680831192,0.52,0.0,5.604994126080056,0.6449168389387966,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.53,5830.955793751601,0.53,0.0,5.6016334811706985,0.6451237610919135,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.54,5825.688668788036,0.54,0.0,5.598287001761891,0.6453306289764298,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.55,5820.426301638832,0.55,0.0,5.594954627644655,0.6455374425292523,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.56,5815.168688006112,0.56,0.0,5.591636298889288,0.6457442016873688,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.57,5809.915823595975,0.57,0.0,5.588331955979206,0.6459509063878414,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.58,5804.667704118424,0.58,0.0,5.585041539753143,0.6461575565678084,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.59,5799.424325287343,0.59,0.0,5.581764991393916,0.6463641521644858,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.6,5794.185682820491,0.6,0.0,5.57850225242573,0.6465706931151675,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.61,5788.951772439508,0.61,0.0,5.575253264711497,0.6467771793572239,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.62,5783.722589869895,0.62,0.0,5.5720179704501405,0.646983610828104,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.63,5778.498130841031,0.63,0.0,5.568796312173906,0.6471899874653338,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.64,5773.278391086148,0.64,0.0,5.5655882327456805,0.6473963092065176,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.65,5768.063366342349,0.65,0.0,5.562393675356291,0.6476025759893367,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.66,5762.853052350582,0.66,0.0,5.559212583521824,0.6478087877515513,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.67,5757.6474448556555,0.67,0.0,5.556044901080936,0.6480149444309984,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.68,5752.446539606225,0.68,0.0,5.552890572192158,0.6482210459655937,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.69,5747.250332354791,0.69,0.0,5.549749541331215,0.6484270922933306,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.7,5742.058818857695,0.7,0.0,5.546621753288327,0.6486330833522809,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.71,5736.871994875119,0.71,0.0,5.543507153165532,0.648839019080594,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.72,5731.689856171075,0.72,0.0,5.540405686373983,0.6490448994164982,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
3.73,5726.512398513408,0.73,0.0,5.537317298630691,0.6492507242982997,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
