Time,CycE,serum,Myc,E2F,CycD,Rb,Phosphorylated_Rb,Rb_E2F_complex,kE,kM,kCD,kCDS,kR,kRE,kb,KS,kCE,dM,dE,dCD,dCE,dR,dRP,dRE,kP1,kP2,kDP,KM,KE,KCD,KCE,KRP,kpfb,Cell,For_Myc,For_E2F,For_CycD,for_CycE,For_Rb,for_Phosphorylated_Rb,for_Rb_E2F_complex
11.8,0.21122494294857064,0.0,0.0,3.596249798690824,0.016129310376763503,0.005800747848455981,59.95695789371625,1758.8159901119577,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.9721416340910038,-0.024193965565145255,0.01914857081007032,-0.001558684891515734,0.4946511938520297,130.74540573498842
12.0,0.21459597312239279,0.0,0.0,3.7845537159441913,0.01194889091628471,0.005513784171304665,60.053680682983725,1784.9009781244756,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.9124721118850836,-0.017923336374427064,0.014762722677296725,-0.0013221145541822787,0.4737792247243138,130.09873898026947
12.2,0.21720016675887735,0.0,0.0,3.9617835184930623,0.008851959481049106,0.0052684679549603935,60.14687259988836,1810.8535378765257,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.8610020838613481,-0.01327793922157366,0.011431567936765585,-0.0011383430044674557,0.45897837319690504,129.42275724725752
12.4,0.21922171818905287,0.0,0.0,4.129363664158543,0.006557693335847703,0.00505577177845431,60.237552159197435,1836.6686991588513,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.8156890559551084,-0.009836540003771554,0.008899243585091088,-0.0009939538284839944,0.44839757733040786,128.7259749848312
12.6,0.22080004903319256,0.0,0.0,4.288371356704518,0.004858059554286035,0.004869243132509652,60.32642470993113,1862.3429684395107,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.7750715595640973,-0.007287089331429053,0.00697126323556263,-0.0008756786230192408,0.44072567148695274,128.0147475439872
12.8,0.22204060444121831,0.0,0.0,4.439634337562653,0.003598946372535123,0.004704139448880508,60.41397385670491,1887.8739540788056,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.7380946634233512,-0.0053984195588026845,0.005500273567645764,-0.000778318600292271,0.4350346956653488,127.29381603574978
13.0,0.22302313152718783,0.0,0.0,4.583800850340834,0.0026661631629404953,0.004556875567868585,60.50052650910297,1913.2600857735904,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.7039995670262638,-0.003999244744410743,0.004374848830867972,-0.0006966088894607579,0.4306693155488164,126.56671649993584
13.2,0.2238079321449297,0.0,0.0,4.721389401119982,0.0019751404724356655,0.004424680305735604,60.58629895781812,1938.5004065325763,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.6722378538197393,-0.002962710708653498,0.003510889025208186,-0.000626989696530507,0.42716885080099987,125.83608390522738
13.4,0.22444065483323483,0.0,0.0,4.852824714651039,0.001463220690662581,0.004305368624605639,60.671430028070546,1963.5944157705162,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.642410543449536,-0.0021948310359938715,0.002844946301621687,-0.0005679355597929283,0.42421122132869504,125.10388173889876
13.6,0.22495589544206598,0.0,0.0,4.97846330400359,0.001083980658008554,0.004197182644065239,60.756004590502826,1988.5419529242633,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.6142292165636651,-0.0016259709870128309,0.0023291722105285295,-0.000515649356353362,0.4215731239673586,124.3715724002204
13.8,0.2253799101146729,0.0,0.0,5.098611727515806,0.0008030328002141799,0.004098692272013798,60.84007027100878,2013.3431107563792,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.5874788425141446,-0.0012045492003212698,0.0019274898000170015,-0.00047039722881002063,0.4191015888295646,123.64024413962468
14.0,0.22573266790085503,0.0,0.0,5.213539667247052,0.0005949021171502135,0.004008712668630777,60.923649375405546,2037.9981704094373,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.562001699694461,-0.0008923531757253202,0.0016126860904331908,-0.0004303434360519646,0.41669352080913447,122.91070611320093
14.2,0.2260293949238992,0.0,0.0,5.323489250674208,0.00044071497659357574,0.003926253531340419,61.00674732531018,2062.5075529850983,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.5376780937132932,-0.0006610724648903636,0.0013642198267798111,-0.0003949544368014872,0.4142810594778137,122.18355919168312
14.4,0.22628173457387182,0.0,0.0,5.42868166501003,0.0003264901899005817,0.0038504771712599972,61.08935859074249,2086.8717834619897,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.5144166279604119,-0.0004897352848508725,0.0011665725799414606,-0.00036337500206549576,0.4118211190746597,121.45924865749409
14.6,0.22649862235015766,0.0,0.0,5.529321869498386,0.00024187023505258155,0.003780669277734273,61.17147085700469,2111.0914636903735,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.4921452735084575,-0.00036280535257887235,0.0010080050874420876,-0.0003352374176194175,0.40928788911270164,120.73810357836547
14.8,0.22668694374360635,0.0,0.0,5.625601931448789,0.0001791821560578524,0.0037162156421936265,61.25306791448793,2135.1672522279177,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.4708059140915952,-0.00026877323408677864,0.0008796227454179184,-0.00031033284395597674,0.4066674878266636,120.0203661420581
15.0,0.2268520297278959,0.0,0.0,5.717703389830948,0.00013274154315543601,0.0036565848679766646,61.33413164311775,2159.0998492538324,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.4503497867926214,-0.00019911231473315402,0.0007746728834488459,-0.0002890632880532029,0.40395415515501165,119.30621354447375
15.2,0.22699802970659338,0.0,0.0,5.80579892023345,9.833735891543618e-05,0.003601308473741653,61.414643350588946,2182.889985286896,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.43074081432431477,-0.00014750603837315426,0.0006880171416318581,-0.000266179933508242,0.4011475568416607,118.5957743057373
15.4,0.2271281928045643,0.0,0.0,5.890053532181625,7.285008606720297e-05,0.0035499858015312106,61.49458465602584,2206.5384127284815,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.41193706221418314,-0.00010927512910080447,0.0006157348495168802,-0.0002473481739763611,0.3982508819491324,117.88914045420763
15.6,0.22724508025301557,0.0,0.0,5.970625397035115,5.396870815392249e-05,0.0035022568702356037,61.573938054080294,2230.0458995160056,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.3939081718388664,-8.095306223088373e-05,0.0005548247801768769,-0.00023020421324303724,0.395269509397842,117.18637662953756
15.8,0.2273507259286298,0.0,0.0,6.047666458925801,3.998101314760794e-05,0.003457805024747767,61.65268725465904,2253.4132243544327,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.3766242146608869,-5.99715197214119e-05,0.0005029809032540689,-0.00021454867306866407,0.3922100826969692,116.48752688657653
16.0,0.2274467574951802,0.0,0.0,6.121322870954548,2.9618719874295736e-05,0.0034163489745428826,61.73081736793817,2276.641173139681,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.360057130051223,-4.44280798114436e-05,0.0004584242570960795,-0.0002002179685212504,0.38907987728798643,115.79261976845609
16.2,0.22753448877139235,0.0,0.0,6.191735322342607,2.1942097788676998e-05,0.0033776379054131934,61.80831498552789,2299.7305362480824,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.344180264373092,-3.2913146683015494e-05,0.00041977565217427015,-0.00018707834434836073,0.38588637108747914,115.10167212553581
16.4,0.22761498945579217,0.0,0.0,6.259039287705187,1.625511484241032e-05,0.003341447408697193,61.88516819022106,2322.6821065034965,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.3289680633357426,-2.438267226361548e-05,0.0003859604765412139,-0.0001750235917967599,0.3826369641910605,114.41469195743409
16.6,0.22768913862371848,0.0,0.0,6.323365227289728,1.2042094470963629e-05,0.003307575931437573,61.96136652141112,2345.4966776275865,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.3143960178542149,-1.8063141706445443e-05,0.00035613634840059305,-0.0001638223072541519,0.37933879833774986,113.731680561648
16.8,0.2277576654475071,0.0,0.0,6.384838754071791,8.921008033103648e-06,0.003275842004211871,62.03690091160055,2368.175043068818,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.3004404088863706,-1.3381512049655474e-05,0.000329638718147951,-0.00015324197558353212,0.37599864907262504,113.05263414165665
17.0,0.22782118044280744,0.0,0.0,6.443580782048966,6.608850017294263e-06,0.0032460837124568317,62.11176360652241,2390.7179951108687,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.2870759925487123,-9.913275025941394e-06,0.00030593968841974295,-0.0001452900237563717,0.3726228669257279,112.37754501881487
17.2,0.22788019954233502,0.0,0.0,6.499707656031861,4.895959119928786e-06,0.0032181520783613406,62.18594807718413,2413.1263241916968,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.2742811484636736,-7.343938679893179e-06,0.000284616764668455,-0.0001389971092734918,0.3692173517539987,111.70640254793759
17.4,0.2279351626917806,0.0,0.0,6.553331274864081,3.627015496054521e-06,0.0031919066562880443,62.25944892906389,2435.400818382793,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.26204106231487057,-5.440523244081782e-06,0.00026532914157612053,-0.00012719619261420653,0.365787549388664,111.03919380941146
17.6,0.2279864483012904,0.0,0.0,6.604559235057224,2.6869572045328032e-06,0.0031672335356612734,62.3322618122281,2457.542262989275,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.2503246841897351,-4.0304358067992044e-06,0.00024779966385884977,-0.00011963275950345077,0.36233846261501457,110.37590413461298
17.8,0.22803438452532285,0.0,0.0,6.65349492534646,1.9905493567737876e-06,0.0031440182085518895,62.40438333466057,2479.5514402420117,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.23911497244966284,-2.9858240351606816e-06,0.00023180100885789034,-0.00011260539191760953,0.3588746708316197,109.71651750578538
18.0,0.22807925814930868,0.0,0.0,6.700237662267505,1.4746356058029914e-06,0.003122158944831596,62.47581097979246,2501.4291290591705,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.22839185433912634,-2.211953408704487e-06,0.00021714510245085528,-0.00010606467782560948,0.35540035494541833,109.06101686251453
18.2,0.22812132156436365,0.0,0.0,6.744882807121225,1.0924396069345291e-06,0.0031015626713982772,62.546543029771634,2523.176104862897,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.21813585671865354,-1.6386594104017937e-06,0.00020367503608953452,-9.996890796726103e-05,0.35191932453280383,108.40938433526854
18.4,0.22816079836818445,0.0,0.0,6.7875218868104605,8.092995929317498e-07,0.003082144077854498,62.6165784937767,2544.793139435745,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.20832810780057587,-1.2139493893976246e-06,0.00019125875466302622,-9.428199075323058e-05,0.34843504588034513,107.76160142724187
18.6,0.2281978878122203,0.0,0.0,6.8282427142221875,5.995446215906688e-07,0.003063824831086869,62.68591704226615,2566.28100081032,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.1989503381918607,-8.993169323860032e-07,0.0001797842220980228,-8.897125883871584e-05,0.3449506695371167,107.11764915390397
18.8,0.22823276842094437,0.0,0.0,6.8671295085058786,4.4415407611187694e-07,0.0030465328804843263,62.754558946434244,2587.6404531828202,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.18998488400714297,-6.662311141678154e-07,0.00016915561181002348,-8.400181454661895e-05,0.34146905680893624,106.47750815284198
19.0,0.2282656009205623,0.0,0.0,6.904263014737776,3.290382903741537e-07,0.0030302018637279474,62.82250502292087,2608.8722568465155,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.18141466375127058,-4.935574355612306e-07,0.0001592903453769834,-7.935557768931086e-05,0.3379928047322869,105.84115876940437
19.2,0.22829653064830285,0.0,0.0,6.939720622654037,2.437580665106631e-07,0.003014770548140949,62.88975658328383,2629.977168140263,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.17322319566186817,-3.656370997659947e-07,0.00015011674776704842,-7.500805006146878e-05,0.33452426934445123,105.20858112465112
19.4,0.22832568953785193,0.0,0.0,6.973576484108625,1.805808658483576e-07,0.0030001823477805493,62.9563153880018,2650.955939409325,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.16539459512732657,-2.708712987725364e-07,0.00014157219701016466,-7.092342749092268e-05,0.3310655871362127,104.5797551692495
19.6,0.22835319777791077,0.0,0.0,7.0059016289776785,1.3377795328494044e-07,0.0029863849189781756,63.02218360455002,2671.8093189757415,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.15791353829820265,-2.0066692992741064e-07,0.00013360164098613625,-6.708213143435506e-05,0.3276186947304476,103.95466072686672
19.8,0.2283791652022213,0.0,0.0,7.036764079168877,9.910567166556091e-08,0.0029733297903904053,63.08736376925598,2692.5380511165736,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.15076523825396748,-1.4865850749834137e-07,0.00012615640923663296,-6.349438598379775e-05,0.32418534682726907,103.33327752918068
20.0,0.22840369246755152,0.0,0.0,7.066228960420224,7.34196714236294e-08,0.002960971956523627,63.15185875255527,2713.142876048424,0.4,1.0,0.03,0.45,0.18,180.0,0.003,0.5,0.35,0.7,0.25,1.5,1.5,0.06,0.06,0.03,18.0,18.0,3.6,0.15,0.15,0.92,0.92,0.01,4.0,1.0,0.0,0.1439355175917627,-1.101295071354441e-07,0.00011919324828885136,-6.011589097132221e-05,0.320767132530531,102.71558524449448
