Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,d_P4_prime,sP4_prime_P1_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17,React18,React19,React20
1.33,0.00731374769262024,0.07890564857966,0.36477856440775774,0.07313747692620248,0.7890564857966,1.4017344268627399,0.5022180131860026,0.061110328337519025,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0017202665947812065,0.0034597683459940045,0.01764882641781255,0.022635663408047065,0.01827104731787716,0.19959432452024906,0.13514316254178607,0.0,0.017202665947812085,0.03459768345994008,0.17648826417812555,0.22635663408047066,0.29996569674108686,0.5193145704641078,0.47716119085265357,0.1860617295251502,0.19999999999762286,5.717209818861468e-05,0.02264015444248405
1.34,0.007296565241994136,0.07876387593762593,0.36582873655240505,0.07296565241994145,0.7876387593762595,1.4037986385732193,0.505125055879277,0.06088492377849271,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0017162251105694408,0.0034516401877253263,0.017617116130968793,0.022594993090226754,0.018041507317313514,0.19957274079789344,0.13553223031793502,0.0,0.01716225110569443,0.03451640187725331,0.17617116130968796,0.22594993090226756,0.2999647977319507,0.5200793196186062,0.4774481158533581,0.18713873070215453,0.1999999999977006,5.867044674886647e-05,0.02255664656145598
1.35,0.007279423158725761,0.07862233894878022,0.36687212763651234,0.0727942315872577,0.7862233894878021,1.4058511517509864,0.5080241882139817,0.06066036783145056,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0017121931211638863,0.0034435311252352216,0.017585458552673672,0.022554390374236583,0.017816322513969002,0.19955020802798037,0.13591878584677508,0.0,0.017121931211638883,0.03443531125235226,0.17585458552673672,0.2255439037423658,0.2999638838512206,0.5208397347007054,0.47772959685753874,0.18821280124951592,0.1999999999977758,6.0193581298967435e-05,0.022473453074195803
1.36,0.007262321347974901,0.0784810372771493,0.367908797004065,0.07262321347974911,0.7848103727714928,1.407892016255905,0.5109153853664211,0.0604366576058306,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0017081706042571766,0.003435441113659527,0.017553853607779984,0.02251385516369582,0.017595394112421153,0.1995266941901099,0.13630285111406598,0.0,0.01708170604257179,0.03435441113659532,0.1755385360777998,0.22513855163695815,0.2999629550362627,0.5215958341824877,0.47800575735947354,0.18928393197055168,0.19999999999784854,6.174160622883887e-05,0.02239057290980812
1.37,0.00724525971513434,0.07833997058705502,0.3689388022093034,0.0724525971513435,0.7833997058705502,1.4099212817383022,0.5137986243239671,0.06021379022522401,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0017041575375967481,0.0034273701082442997,0.0175223012212066,0.022473387362308476,0.017378625862999934,0.1995021665768471,0.13668444744250272,0.0,0.017041575375967503,0.03427370108244304,0.17522301221206596,0.22473387362308475,0.2999620112277457,0.5223476364584062,0.4782767176712501,0.1903521143395433,0.19999999999791893,6.331462042382963e-05,0.02230800500264099
1.3800000000000001,0.0072282381658104935,0.07819913854312967,0.3699621999128228,0.07228238165810502,0.7819913854312965,1.4119389976673602,0.5166738824862143,0.05999176282319807,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001700153898980286,0.0034193180643366542,0.017490801317941812,0.02243298687386761,0.01716592398812701,0.19947659180431443,0.1370635958237026,0.0,0.017001538989802882,0.034193180643366586,0.1749080131794181,0.22432986873867605,0.29996105236891324,0.5230951598558036,0.47854259501484125,0.19141733998349264,0.19999999999798695,6.491271847790716e-05,0.02222574829073842
1.3900000000000001,0.00721125660583048,0.07805854081031034,0.3709790455894515,0.07211256605830489,0.7805854081031034,1.41394521332074,0.5195411381357915,0.05977057254488519,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016961596662573872,0.0034112849373881086,0.017459353823042114,0.022392653602253728,0.016957197114897078,0.19944993580875744,0.13744031680997998,0.0,0.016961596662573894,0.03411284937388113,0.17459353823042115,0.2239265360225373,0.2999600784058982,0.5238384226310677,0.47880350360637863,0.19247960085654803,0.19999999999805276,6.653599016969113e-05,0.022143801716429063
1.4000000000000001,0.0071943149412415025,0.07791817705383963,0.37198939358191796,0.07194314941241511,0.7791817705383963,1.415939977785489,0.5224003703650769,0.059550216546893964,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016921748173294138,0.003403270682954293,0.017427958661632312,0.022352387451434978,0.016752356208364034,0.1994221638479267,0.13781463053422896,0.0,0.01692174817329416,0.03403270682954297,0.17427958661632312,0.22352387451434977,0.2999590892877331,0.524577442969968,0.479059554739545,0.19353888921285367,0.19999999999811646,6.818452044473776e-05,0.022062164226293274
1.41,0.0071774130783102295,0.07777804693926599,0.3729932971545184,0.07177413078310238,0.7777804693926598,1.4179233399589468,0.5252515590029139,0.05933069199722018,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001688199330149349,0.0033952752566946544,0.017396615758905623,0.022312188325467237,0.016551314506726943,0.1993932405031731,0.13818655672980595,0.0,0.016881993301493512,0.03395275256694658,0.1739661575890562,0.22312188325467233,0.2999580849663567,0.5253122389879906,0.4793108568665913,0.19459519757939953,0.19999999999817805,6.985838940544141e-05,0.02198083477113013
1.42,0.007160550923561956,0.07763815013239994,0.3739907971217276,0.07160550923561966,0.7763815013239993,1.4198953484918082,0.5280946987565943,0.059111996070795626,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016842331827310077,0.0033872986143909834,0.017365325040113896,0.02227205612848157,0.01635398746411549,0.1993631295284917,0.13855611051765765,0.0,0.0168423318273101,0.033872986143909885,0.17365325040113894,0.22272056128481568,0.29995706540841743,0.5260428287092451,0.47955751566985566,0.19564852399534305,0.1999999999982376,7.155765263763121e-05,0.02189981230430836
1.43,0.007143728383778495,0.07749848629931629,0.37498192233129257,0.07143728383778505,0.7749848629931627,1.421856051791205,0.530929798604274,0.05889412594956307,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00168027635314854,0.0033793407119464174,0.017334086430568073,0.022231990764684864,0.016160292688844873,0.1993317938267733,0.13892330258529725,0.0,0.016802763531485423,0.03379340711946422,0.17334086430568071,0.22231990764684859,0.2999560305960791,0.5267692300676056,0.4797996341389439,0.19669887178691142,0.1999999999982952,7.328233986808904e-05,0.021819095781794126
1.44,0.007126945365829601,0.07735905510654158,0.37596673794525354,0.07126945365829611,0.7735905510654156,1.423805498265775,0.5337568217163142,0.05867707884080111,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016763288194967805,0.003371401505305693,0.017302899855680155,0.022191992138413583,0.01597014986000457,0.19929919612527366,0.13928815707395753,0.0,0.016763288194967828,0.033714015053056975,0.1730289985568015,0.2219199213841358,0.299954980476306,0.5274914609975043,0.4800373126749943,0.1977462273094601,0.19999999999835094,7.503253948996787e-05,0.021738684168939995
1.45,0.0071102017768643905,0.07721985622084077,0.37694529034898283,0.071102017768644,0.7721985622084075,1.4257437360473855,0.536575753993973,0.05846085195598027,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016723905599362733,0.0033634809505457,0.017271765240915456,0.022152060154072593,0.01578348069763585,0.19926529825024153,0.13965069116849116,0.0,0.016723905599362755,0.033634809505457046,0.17271765240915452,0.2215206015407259,0.299953915017362,0.5282095393308354,0.4802706491279552,0.19879058533968708,0.1999999999984048,7.680830439663222e-05,0.02165857643265157
1.46,0.0070934975242485905,0.07708088930928692,0.37791762504557996,0.070934975242486,0.770808893092869,1.4276708130823605,0.5393865817983543,0.058245442517485854,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001668461552678511,0.003355579003845796,0.017240682511808204,0.022112194716155137,0.015600208897578417,0.19923006136222518,0.14001092172688645,0.0,0.016684615526785133,0.033555790038458,0.17240682511808203,0.22112194716155134,0.29995283419076557,0.5289234828307529,0.480499738878027,0.1998319408246543,0.19999999999845694,7.860968205734537e-05,0.021578771543878158
1.47,0.0070768325155638415,0.07694215403926172,0.3788837867327752,0.07076832515563851,0.7694215403926171,1.4295867771325068,0.5421892918482125,0.05803084775853785,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016645417759857711,0.0033476956214874756,0.017209651593961667,0.02207239572924301,0.015420260077012115,0.19919344596255398,0.14036886530875853,0.0,0.016645417759857735,0.0334769562148748,0.17209651593961667,0.22072395729243008,0.2999517379712528,0.5296333091920511,0.4807246749037349,0.20087028884392577,0.19999999999850734,8.043671457858436e-05,0.0214992684775831
1.48,0.0070602066586069896,0.07680365007845615,0.37984381937983347,0.07060206658606999,0.7680365007845613,1.431491675776137,0.5449838711177563,0.057817064923110825,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00166063120817095,0.0033398307598540367,0.017178672413048286,0.022032663098006715,0.015243561721564396,0.1991554119008258,0.1407245382038407,0.0,0.016606312081709523,0.03339830759854041,0.17178672413048285,0.2203266309800671,0.2999506263367314,0.5303390360415432,0.4809455478480445,0.20190562457170633,0.1999999999985561,8.228943878100054e-05,0.021420066212714098
1.49,0.0070436198613893905,0.07666537709487099,0.3807977663044584,0.070436198613894,0.7666537709487098,1.4333855564090934,0.547770306734452,0.05760409126585382,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016567298275973986,0.003331984375430251,0.017147744894809795,0.021992996727205644,0.01507004313393962,0.19911591838344886,0.14107795646047575,0.0,0.01656729827597401,0.03331984375430256,0.17147744894809794,0.21992996727205638,0.29994949926822434,0.5310406809384409,0.48116244608257547,0.2029379432389798,0.1999999999986033,8.416788629268461e-05,0.021341163732173523
1.5,0.007027072032136205,0.07652733475681746,0.38174567024969597,0.07027072032136214,0.7652733475681746,1.4352684662457726,0.550548585876829,0.05739192405201027,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016528376126787568,0.003324156424802032,0.01711686896505736,0.021953396521688224,0.01489963538402732,0.1990749239832897,0.14142913591410736,0.0,0.016528376126787588,0.03324156424802036,0.1711686896505736,0.21953396521688223,0.29994835674980436,0.5317382613747338,0.4813754557699659,0.2039672400956476,0.19999999999864893,8.607208365939698e-05,0.021262560022788764
1.51,0.007010563079285696,0.07638952273291777,0.3826875734608383,0.07010563079285706,0.7638952273291777,1.4371404523201485,0.5533186956722824,0.057180560557337855,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016489545418787886,0.003316346864656099,0.01708604454967172,0.021913862386392122,0.014732271260447554,0.19903238665048087,0.14177809221577137,0.0,0.01648954541878791,0.033163468646561035,0.17086044549671717,0.21913862386392122,0.29994719876851655,0.5324317947755686,0.4815846609244406,0.2049935103726672,0.19999999999869306,8.800205247241904e-05,0.021184254075282526
1.52,0.0069940929114885335,0.07625194069210572,0.3836235177623278,0.06994092911488543,0.7625194069210571,1.4390015614867966,0.5560806230948785,0.05696999806802846,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001645080593711218,0.003308555651779651,0.01705527157460329,0.02187439422634437,0.014567885223492423,0.19898826372444262,0.1421248408605872,0.0,0.016450805937112203,0.03308555651779656,0.17055271574603287,0.21874394226344368,0.2999460253142912,0.5331212984996284,0.4817901434706345,0.20601674924419058,0.19999999999873574,8.995780951468341e-05,0.021106244884243182
1.53,0.006977661437607086,0.07611458830362726,0.3845535446346604,0.06977661437607095,0.7611458830362725,1.4408518404219182,0.5588343548631575,0.05676023388062804,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016412157467395627,0.003300782743060032,0.01702454996587231,0.021834991946661553,0.014406413359423944,0.1989425119471755,0.142469397216249,0.0,0.01641215746739565,0.033007827430600364,0.17024549965872307,0.2183499194666155,0.29994483637984454,0.5338067898395122,0.4819919833007201,0.20703695178970258,0.199999999998777,9.193936692583088e-05,0.021028531448095075
1.54,0.00696126856671472,0.07597746523704109,0.38547769529129017,0.06961268566714729,0.7597746523704109,1.4426913356243638,0.5615798773379385,0.05655126530195654,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016373599795769694,0.0032930280954843985,0.016993879649568982,0.021795655452549977,0.014247793336089448,0.19889508747788204,0.14281177655151717,0.0,0.016373599795769713,0.03293028095484403,0.1699387964956898,0.21795655452549978,0.2999436319605679,0.5344882860221143,0.4821902583298882,0.20805411295615941,0.19999999999881696,9.394673238684553e-05,0.020951112769068858
1.55,0.0069449142080951045,0.07584057116221926,0.3863960107555326,0.06944914208095114,0.7584057116221925,1.4445200934166578,0.5643171764201234,0.05634308964902774,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016335132708860496,0.0032852916661393894,0.01696326055185358,0.021756384649305842,0.014091964359816434,0.19884594590897794,0.14315199406470971,0.0,0.016335132708860518,0.032852916661393936,0.1696326055185358,0.21756384649305838,0.299942412054405,0.5351658042090033,0.48238504455022946,0.2090682275201273,0.19999999999885554,9.597990932490737e-05,0.020873987853171797
1.56,0.006928598271492614,0.07570390574904388,0.387308457150338,0.06928598271492624,0.7570390574904388,1.4463381595701656,0.5670463311146202,0.05613570422649748,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016296755994377778,0.0032775734123295813,0.016932692598888646,0.02171717944222822,0.013938867165014395,0.19879504050300326,0.1434900372050572,0.0,0.016296755994377802,0.03277573412329586,0.16932692598888643,0.21717179442228218,0.29994117676392257,0.5358393613575549,0.482576416043732,0.21007932475134447,0.19999999999889295,9.803872679573236e-05,0.020797155701832788
1.57,0.006912320666602135,0.07556746866802422,0.3882150775159596,0.06912320666602144,0.7556746866802422,1.4481455800687182,0.5697673233825011,0.05592910637217801,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016258469439914883,0.00326987329133614,0.016902175716976976,0.02167803973679611,0.013788443908590723,0.1987423256206799,0.1438259219181127,0.0,0.016258469439914904,0.03269873291336144,0.16902175716976978,0.2167803973679611,0.2999399260945198,0.5365089745038587,0.4827644451142616,0.211087397966749,0.19999999999892903,0.00010012317580024284,0.020720615328764506
1.58,0.0068960813032661146,0.07543125959005796,0.38911593298978364,0.06896081303266124,0.7543125959005796,1.449942400813638,0.5724801118036417,0.055723293439260704,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016220272833412227,0.0032621912605100356,0.016871709832508266,0.021638965438599927,0.013640638156590097,0.19868775557240487,0.14415967085405504,0.0,0.01622027283341225,0.0326219126051004,0.16871709832508267,0.2163896543859993,0.2999386600279804,0.5371746606534366,0.48294920230426236,0.21209243182101314,0.199999999998964,0.00010223328669934785,0.020644365753377303
1.59,0.006879880091636557,0.07529527818623495,0.39001105443040124,0.06879880091636566,0.7529527818623495,1.4517286673812544,0.575184692158612,0.05551826278167707,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016182165963538346,0.0032545272773486737,0.01684129487191517,0.021599956453285222,0.013495394865956698,0.19863128343760628,0.14449129544537503,0.0,0.016182165963538366,0.032545272773486775,0.16841294871915172,0.2159995645328522,0.2999373785899185,0.5378364366914071,0.48313075641755415,0.21309442475092255,0.19999999999899784,0.0001043690168025599,0.02056840599535572
1.6,0.0068637169420759855,0.07515952412795678,0.3909004717801366,0.06863716942075995,0.7515952412795677,1.4535044251711091,0.5778810606481007,0.055314011762818256,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0016144148619456926,0.003246881299449045,0.016810930761700094,0.021561012686586962,0.013352660334805765,0.19857286175152283,0.144820806785105,0.0,0.016144148619456948,0.0324688129944905,0.1681093076170009,0.21561012686586958,0.29993608181048537,0.5384943194373925,0.4833091745814928,0.21409337534890835,0.1999999999990305,0.00010653031585772539,0.020492735077888905
1.61,0.006847591765156923,0.07502399708693713,0.3917842140880041,0.06847591765156932,0.7502399708693713,1.4552697194067068,0.5805692138582839,0.05511053775543877,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00161062205908256,0.0032392532845074828,0.01678061742843523,0.021522134044329656,0.013212382166256814,0.1985124425204663,0.14514821563532376,0.0,0.016106220590825622,0.03239253284507487,0.1678061742843523,0.21522134044329658,0.2999347697244207,0.5391483256457967,0.483484522292179,0.215089282350217,0.19999999999906215,0.00010871712596556599,0.020417352027634953
1.62,0.006831504471661371,0.07488869673520217,0.39266230953266573,0.0683150447166138,0.7488869673520216,1.45702459513627,0.5832491487261938,0.054907838141560125,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001606838166779471,0.003231643190319412,0.01675035479876267,0.021483320432427448,0.01307450923330675,0.19844997723800725,0.145473532435662,0.0,0.016068381667794732,0.03231643190319416,0.16750354798762668,0.21483320432427447,0.2999334423711014,0.5397984720060852,0.48365686345836656,0.21608214462008027,0.19999999999909274,0.00011092938149763834,0.020342255874685192
1.6300000000000001,0.006815454972580289,0.07475362274509084,0.3935347854453879,0.06815454972580298,0.7475362274509085,1.45876909723349,0.585920862505088,0.05470591031237458,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00160306316410061,0.003224050974779106,0.016720142799394468,0.02144457175688421,0.012938991644712891,0.19838541690210457,0.1457967673118073,0.0,0.01603063164100612,0.0322405097477911,0.16720142799394472,0.21444571756884215,0.29993209979458924,0.5404447751430633,0.48382626044410887,0.217071961140885,0.19999999999912232,0.00011316700901793063,0.020267445652528533
1.6400000000000001,0.006799443179113078,0.07461877478925534,0.3944016683329986,0.06799443179113088,0.7461877478925535,1.4605032703982814,0.5885843527298181,0.054504751668148804,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0015992970301591872,0.003216476595879442,0.01668998135711274,0.02140588792379368,0.012805780711855654,0.1983187120331969,0.1461179300840093,0.0,0.015992970301591893,0.032164765958794465,0.16689981357112743,0.21405887923793682,0.299930742043675,0.5410872516171553,0.48399277411018043,0.218058730999343,0.19999999999915097,0.0001154299272083182,0.02019292039801577
1.6500000000000001,0.006783469002667054,0.07448415254066136,0.3952629839008449,0.06783469002667063,0.7448415254066136,1.4622271591575335,0.5912396171821985,0.05430435961812755,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0015955397441173179,0.0032089200117116504,0.016659870398769726,0.021367268839339527,0.012674828916552595,0.19824981269327643,0.14643703027558502,0.0,0.0159553974411732,0.032089200117116544,0.16659870398769727,0.21367268839339526,0.29992936917192115,0.5417259179246829,0.48415646385430927,0.2190424533736609,0.1999999999991786,0.00011771804679810277,0.020118679151323895
1.6600000000000001,0.006767532354948964,0.07434975567245475,0.3961187262613955,0.06767532354948974,0.7434975567245473,1.4639408077245308,0.593886693447542,0.05410473156440656,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001591791285207546,0.0032013811805086077,0.016629809851257955,0.021328714409757095,0.012546089890354476,0.1981786674231504,0.1467540657053218,0.0,0.015917912852075482,0.032013811805086126,0.1662980985125795,0.2132871440975709,0.29992798128811066,0.5423607904457841,0.4843173876370569,0.22002314218844535,0.1999999999992054,0.00012003118648221083,0.020044720949981342
1.67,0.006751633147790817,0.07421558385821427,0.3969689160986459,0.06751633147790827,0.7421558385821425,1.4656442602663768,0.5965255841782274,0.053905864932083665,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.001588051632691878,0.003193860060562446,0.016599799641566784,0.021290224541405927,0.012419518363895831,0.19810522518749926,0.1470690440362263,0.0,0.015880516326918805,0.031938600605624506,0.16599799641566781,0.21290224541405922,0.2999265784638839,0.5429918855434872,0.4844756020451302,0.22100079842634968,0.19999999999923135,0.000122369226860239,0.019971044840038355
1.68,0.006735771293190104,0.07408163677189272,0.39781358704866093,0.06735771293190113,0.7408163677189271,1.4673375608421757,0.599156274587236,0.053707757162065155,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0015843207658712444,0.0031863566102435788,0.016569839696769246,0.021251799140752866,0.0122950701424929,0.19802943504730017,0.1473819777297879,0.0,0.015843207658712465,0.03186356610243583,0.16569839696769242,0.21251799140752864,0.29992516075304115,0.5436192195408093,0.48463116232188386,0.22197541660907916,0.19999999999925638,0.00012473207826481234,0.019897649873401896
1.69,0.006719946703394359,0.0739479140876937,0.39865275723730714,0.06719946703394368,0.739479140876937,1.4690207532731336,0.6017787690121521,0.053510405696150384,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0015805986641053873,0.003178870788040702,0.01653992994399445,0.021213438114336694,0.012172702087185322,0.1979512451612959,0.14769287350127755,0.0,0.01580598664105389,0.03178870788040706,0.1653992994399445,0.21213438114336694,0.2999237282386505,0.5442428086726305,0.48478412239101837,0.2229469983436221,0.1999999999992806,0.00012711960224917287,0.019824535102309793
1.7,0.006704159290857866,0.07381441548013407,0.3994864436238009,0.06704159290857875,0.7381441548013405,1.4706938812089945,0.6043930724810277,0.053313807984385564,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0015768853068026786,0.0031714025525403137,0.016510070310441587,0.02117514136878606,0.012052372081932538,0.19787060329145043,0.14800173763374574,0.0,0.01576885306802681,0.03171402552540318,0.16510070310441585,0.21175141368786057,0.29992228101012897,0.5448626691103082,0.4849345348975843,0.22391554549277112,0.19999999999930404,0.0001295316497850425,0.019751699582055162
1.71,0.006688408968241202,0.07368114062404421,0.40031466200175697,0.0668840896824121,0.736811406240442,1.4723569881286929,0.606999190705899,0.053117961484956046,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0015731806734200133,0.003163951862426501,0.01648026072337997,0.021136908810819564,0.011934039006573713,0.19778745682239324,0.1483085759784109,0.0,0.015731806734200153,0.03163951862426505,0.16480260723379966,0.2113690881081956,0.2999208191633864,0.5454788169619181,0.48508245124178284,0.22488106017272147,0.19999999999932672,0.00013196806102265426,0.019679142370946513
