Time,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin,Anaphase_promoting_complex,Anaphase_promoting_complex_total,V_scdk,k_d1cdk,k_dcdk,K_dcdk,K_dsec,k_2APC,K_2APC,V_1APC,K_1APC,V_ssec,k_d1sec,k_dsec,nuclear,Synthesis_Cdk,Degradation_Cdk,Degradation_Cdk_mediated_by_APC_P,Phosphorylation_of_APC,Dephosphorylation_of_APC,Synthesis_of_Securin,Degradation_of_Sec,Degradation_of_Sec_mediated_by_APC_P
100.8,0.809737256579294,0.9634742781800202,0.08883816657827022,0.03652572181997982,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.00809737256579294,0.15985793085284014,0.19070894522943957,0.14845912723774854,0.1,0.0008883816657827022,0.20043871020520382
102.0,0.6260085662295609,0.973707800276886,0.027001855816695265,0.02629219972311403,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006260085662295609,0.23547010089169082,0.13605520506274457,0.1484751569525241,0.1,0.00027001855816695267,0.11607563139207562
103.2,0.40798496611447843,0.9414958495004063,0.016356759008921536,0.05850415049959368,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004079849661144785,0.23117541459534371,0.10452861768984924,0.14842353489950838,0.1,0.00016356759008921535,0.10592212555099893
104.39999999999999,0.2148340297528725,0.8626914780620929,0.009808020413291898,0.1373085219379071,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.002148340297528725,0.20088126668297246,0.06007502356129549,0.1482811795030577,0.1,9.808020413291898e-05,0.1048116773966497
105.6,0.07425680802134056,0.7323185631136228,0.004608892461475193,0.26768143688637724,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0007425680802134057,0.14601838700922012,0.02147479063702957,0.14797930420369884,0.1,4.608892461475193e-05,0.1035761566312495
106.8,0.01704552455190292,0.5682198362170828,0.002124096043080646,0.43178016378291717,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0001704552455190292,0.07020518910011114,0.004997906189198827,0.14740583095555224,0.1,2.1240960430806462e-05,0.09998271824017252
108.0,0.02485269760687588,0.39833898922735955,0.005026484022862594,0.6016610107726404,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0002485269760687588,0.04070758557654685,0.0073339148151807775,0.1463265814933856,0.1,5.026484022862594e-05,0.09409316180663478
109.2,0.062100142981572515,0.23855333471026252,0.02269825008960568,0.7614466652897375,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0006210014298157252,0.017336240581398724,0.01838854800269625,0.14396507795098165,0.1,0.0002269825008960568,0.07241802039410097
110.39999999999999,0.1209061088334797,0.1013725009571819,0.07728603787877572,0.8986274990428181,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.001209061088334797,0.0047465735679122645,0.035872639001510775,0.13653168432864152,0.1,0.0007728603787877572,0.03467567809231031
111.6,0.18854501038064295,0.013216520197585837,0.17468766705044714,0.9867834798024142,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0018854501038064295,0.00044831829356945196,0.05599604283560354,0.08539083431822926,0.1,0.0017468766705044715,0.0047470697022168684
112.8,0.2575449928560071,0.009404899339321258,0.2881250684236497,0.9905951006606788,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0025754499285600713,0.0002692345720531903,0.0764913224003584,0.07269993398211222,0.1,0.002881250684236497,0.0034423157848865
114.0,0.32564866642352974,0.015258658628737784,0.3986580947673218,0.9847413413712622,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0032564866642352977,0.00040237025728087394,0.09671248934349368,0.09061442366961679,0.1,0.003986580947673218,0.005629490629371639
115.19999999999999,0.39273365824767276,0.024657253661933096,0.5045446125161615,0.975342746338067,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0039273365824767275,0.000622098909413415,0.11662437042488508,0.10671901718953647,0.1,0.005045446125161615,0.009133828169515931
116.39999999999999,0.45867673363806966,0.04002000959459684,0.6037723694802817,0.9599799904054032,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.004586767336380697,0.0009874410004449099,0.13618440299155773,0.12001200095407358,0.1,0.006037723694802817,0.014854896365696606
117.6,0.5232676240744478,0.06467076719565024,0.6930647539879075,0.9353292328043498,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.0052326762407444785,0.0015868403222666404,0.15531969870169113,0.1299118174844817,0.1,0.0069306475398790745,0.024020117255953134
118.8,0.5861787980588404,0.1020710124154486,0.7676638511623717,0.8979289875845514,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.005861787980588404,0.002531320515987724,0.1739167738497238,0.1366156290759694,0.1,0.007676638511623717,0.03788611475376202
120.0,0.6469424864157353,0.15488086783321692,0.8215441667796103,0.845119132166783,1.0,0.06,0.01,0.35,0.01,0.001,0.3,0.01,0.15,0.01,0.1,0.01,0.4,1.0,0.06,0.006469424864157353,0.003952675424940752,0.19181308853285595,0.14090252241080325,0.1,0.008215441667796104,0.057365177748188424
