Time,GlcI,Pg,Glc6P,Fru6P,Fru16BP,DHAP,GAP,NAD,BPGA13,NADH,Pyr,Nb,Pc,PyrE,Gly,GlcE,Gly3P,ATPc,ADPc,ATPg,ADPg,DHAPg,DHAPc,Gly3Pc,Gly3Pg,PGAg,PEPc,Vt,Vc,Vg,TPIact,sumAc,sumAg,KeqAK,Keq_anti,sumc4,sumc5,Keq_PGM,Keq_ENO,tot_cell,glycosome,cytosol,extracellular,vGlcTr,vHK,vPGI,vPFK,vALD,vTPI,vGAPdh,vGDH,vGPO,vPyrTr,vPGK,vPK,vATPase,vGlyK
5.3,0.033740521973409585,7.679985550248421,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792737,0.03982615688570798,3.955099922524678,0.03241122681532594,0.04490397747531673,4.781579610612836,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.3154092228733,74.31540922287328,74.31540922287314,67.53782959753951,141.85323882041192,141.85323882041183,135.07565919507715,141.853390059668,141.85323882041192,141.85323882041186,141.85323882041178,6.777579625334758
5.3100000000000005,0.033740521973409605,7.679985550248418,2.069619539522192,0.511161333887248,16.520134380667354,3.8979358244792746,0.03982615688570786,3.955099922524678,0.03241122681532584,0.04490397747531669,4.781579335564582,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851643,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287323,74.31540922287331,74.31540922287328,74.31540922287328,67.53782959754052,141.8532388204117,141.85323882041178,135.07565919507707,141.85338768735687,141.85323882041163,141.85323882041186,141.85323882041178,6.777579625334751
5.32,0.03374052197340961,7.6799855502484204,2.069619539522192,0.511161333887248,16.520134380667354,3.8979358244792746,0.039826156885708036,3.955099922524678,0.03241122681532597,0.04490397747531677,4.7815790648306855,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287331,74.31540922287328,74.31540922287309,67.537829597539,141.85323882041197,141.85323882041195,135.07565919507707,141.8533853522572,141.85323882041206,141.85323882041186,141.85323882041178,6.777579625334751
5.33,0.03374052197340959,7.679985550248421,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792746,0.03982615688570797,3.955099922524678,0.03241122681532593,0.044903977475316735,4.781578798343471,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694163,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.0141493163054704,0.9858506836945296,0.3207420700676085,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228733,74.31540922287328,74.31540922287361,67.5378295975355,141.85323882041186,141.85323882041175,135.075659195077,141.85338305378534,141.85323882041192,141.85323882041186,141.85323882041178,6.777579625334673
5.34,0.0337405219734096,7.67998555024842,2.069619539522192,0.5111613338872482,16.520134380667358,3.8979358244792746,0.03982615688570793,3.955099922524678,0.0324112268153259,0.04490397747531672,4.781578536036327,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287323,74.31540922287328,74.3154092228732,67.53782959753993,141.8532388204118,141.85323882041183,135.07565919507707,141.85338079136667,141.85323882041186,141.8532388204118,141.85323882041178,6.777579625334753
5.3500000000000005,0.03374052197340959,7.679985550248421,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792746,0.03982615688570799,3.955099922524678,0.03241122681532593,0.044903977475316735,4.781578277843686,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694163,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.0141493163054704,0.9858506836945296,0.3207420700676085,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228733,74.31540922287328,74.31540922287357,67.53782959753528,141.85323882041192,141.85323882041175,135.075659195077,141.85337856443576,141.85323882041192,141.85323882041186,141.85323882041178,6.777579625334673
5.36,0.033740521973409585,7.6799855502484204,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479275,0.039826156885707904,3.955099922524678,0.0324112268153259,0.04490397747531668,4.781578023701009,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228732,74.31540922287331,74.31540922287328,74.31540922287323,67.53782959754017,141.85323882041175,141.85323882041175,135.07565919507707,141.8533763724359,141.85323882041186,141.85323882041186,141.85323882041178,6.777579625334751
5.37,0.033740521973409626,7.67998555024842,2.0696195395221912,0.5111613338872478,16.52013438066735,3.897935824479275,0.039826156885707946,3.955099922524678,0.0324112268153259,0.04490397747531673,4.781577773544768,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287326,74.31540922287324,74.31540922287316,67.5378295975398,141.85323882041186,141.85323882041183,135.07565919507707,141.85337421481918,141.85323882041186,141.85323882041186,141.85323882041178,6.777579625334753
5.38,0.03374052197340961,7.679985550248421,2.0696195395221917,0.5111613338872479,16.52013438066735,3.8979358244792746,0.039826156885708,3.955099922524678,0.03241122681532594,0.044903977475316784,4.781577527312434,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287333,74.31540922287327,74.3154092228731,67.53782959753934,141.8532388204119,141.85323882041197,135.07565919507707,141.85337209104637,141.85323882041192,141.85323882041186,141.85323882041178,6.7775796253347504
5.39,0.03374052197340958,7.679985550248425,2.069619539522192,0.5111613338872482,16.520134380667354,3.897935824479274,0.039826156885708,3.955099922524678,0.032411226815325954,0.04490397747531676,4.781577284942457,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287323,74.31540922287331,74.31540922287355,67.53782959753521,141.85323882041186,141.85323882041183,135.07565919507707,141.85337000058644,141.85323882041192,141.85323882041186,141.85323882041178,6.777579625334676
5.4,0.03374052197340958,7.67998555024842,2.0696195395221917,0.5111613338872479,16.520134380667347,3.897935824479275,0.039826156885707766,3.955099922524678,0.03241122681532579,0.044903977475316624,4.781577046374253,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694186,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.305985361238817,4.014149316305469,0.9858506836945313,0.32074207006761996,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287319,74.31540922287333,74.3154092228733,74.31540922287243,67.5378295975497,141.8532388204115,141.8532388204119,135.07565919507715,141.853367942917,141.85323882041152,141.85323882041186,141.85323882041178,6.777579625334903
5.41,0.03374052197340958,7.679985550248426,2.0696195395221917,0.5111613338872479,16.520134380667354,3.897935824479274,0.03982615688570818,3.955099922524678,0.03241122681532606,0.04490397747531686,4.781576811548189,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287333,74.31540922287327,74.31540922287336,67.53782959753364,141.85323882041223,141.85323882041206,135.07565919507707,141.8533659175237,141.85323882041214,141.85323882041186,141.85323882041178,6.777579625334671
5.42,0.03374052197340958,7.679985550248422,2.0696195395221917,0.5111613338872479,16.52013438066735,3.8979358244792746,0.0398261568857078,3.9550999225246786,0.03241122681532585,0.04490397747531664,4.781576580405566,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287333,74.31540922287327,74.31540922287333,67.53782959754108,141.8532388204115,141.85323882041163,135.07565919507707,141.85336392390013,141.85323882041166,141.85323882041186,141.85323882041178,6.777579625334749
5.43,0.03374052197340959,7.679985550248419,2.0696195395221917,0.5111613338872478,16.520134380667347,3.8979358244792754,0.03982615688570792,3.955099922524678,0.03241122681532589,0.04490397747531672,4.781576352888606,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694175,2.771084822066661,0.9767435855218274,2.6414602266851652,2.397065096878088,1.3059853612388026,4.01414931630547,0.9858506836945304,0.320742070067616,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287341,74.3154092228733,74.31540922287272,67.53782959754427,141.85323882041175,141.85323882041197,135.07565919507707,141.8533619615482,141.85323882041178,141.8532388204118,141.85323882041178,6.777579625334822
5.44,0.03374052197340961,7.679985550248421,2.0696195395221917,0.5111613338872479,16.52013438066735,3.897935824479275,0.039826156885708036,3.9550999225246777,0.032411226815325954,0.0449039774753168,4.781576128940439,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287333,74.31540922287327,74.31540922287307,67.537829597539,141.85323882041197,141.85323882041203,135.07565919507707,141.85336002997715,141.853238820412,141.8532388204118,141.85323882041178,6.7775796253347504
5.45,0.0337405219734096,7.679985550248422,2.069619539522192,0.511161333887248,16.520134380667354,3.8979358244792746,0.039826156885707946,3.955099922524678,0.032411226815325926,0.04490397747531672,4.781575908505085,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287331,74.31540922287328,74.31540922287316,67.5378295975398,141.8532388204118,141.85323882041183,135.07565919507707,141.85335812870431,141.8532388204119,141.8532388204118,141.85323882041178,6.777579625334749
5.46,0.0337405219734096,7.679985550248423,2.069619539522192,0.5111613338872482,16.520134380667358,3.897935824479274,0.03982615688570797,3.955099922524678,0.032411226815325926,0.04490397747531673,4.781575691527443,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287323,74.31540922287327,74.3154092228736,67.5378295975355,141.85323882041192,141.85323882041178,135.07565919507707,141.8533562572544,141.85323882041186,141.8532388204118,141.85323882041178,6.777579625334677
5.47,0.03374052197340959,7.6799855502484204,2.0696195395221926,0.5111613338872482,16.520134380667354,3.8979358244792746,0.0398261568857079,3.955099922524678,0.03241122681532589,0.044903977475316686,4.781575477953277,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.3154092228733,74.3154092228733,74.31540922287323,67.53782959754021,141.85323882041172,141.85323882041175,135.07565919507707,141.8533544151596,141.85323882041183,141.8532388204118,141.85323882041178,6.777579625334751
5.48,0.0337405219734096,7.679985550248421,2.0696195395221926,0.5111613338872482,16.520134380667354,3.897935824479274,0.039826156885708036,3.9550999225246777,0.03241122681532597,0.04490397747531676,4.781575267729199,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.3154092228733,74.3154092228733,74.31540922287353,67.53782959753487,141.85323882041197,141.85323882041183,135.07565919507707,141.85335260195953,141.85323882041203,141.8532388204118,141.85323882041178,6.77757962533468
5.49,0.033740521973409605,7.6799855502484204,2.069619539522192,0.5111613338872482,16.520134380667354,3.897935824479274,0.039826156885707925,3.9550999225246777,0.03241122681532589,0.04490397747531671,4.781575060802662,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287323,74.3154092228733,74.31540922287365,67.53782959753585,141.8532388204118,141.85323882041172,135.07565919507707,141.8533508172009,141.85323882041183,141.8532388204118,141.85323882041178,6.77757962533468
5.5,0.033740521973409626,7.6799855502484204,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.039826156885707946,3.9550999225246777,0.03241122681532589,0.04490397747531672,4.78157485712194,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287331,74.31540922287328,74.31540922287364,67.53782959753568,141.85323882041186,141.85323882041172,135.07565919507707,141.85334906043755,141.85323882041183,141.85323882041186,141.85323882041178,6.77757962533468
5.51,0.03374052197340963,7.679985550248418,2.069619539522192,0.5111613338872479,16.52013438066735,3.8979358244792746,0.0398261568857079,3.9550999225246777,0.03241122681532588,0.044903977475316686,4.78157465663612,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851643,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287338,74.31540922287328,74.31540922287323,67.53782959754021,141.85323882041175,141.85323882041175,135.07565919507707,141.8533473312304,141.85323882041175,141.8532388204118,141.85323882041178,6.777579625334751
5.5200000000000005,0.03374052197340962,7.6799855502484204,2.0696195395221926,0.5111613338872482,16.520134380667354,3.897935824479274,0.039826156885708064,3.9550999225246772,0.032411226815325996,0.044903977475316784,4.781574459295088,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.3154092228733,74.3154092228733,74.3154092228735,67.53782959753467,141.853238820412,141.85323882041192,135.07565919507707,141.85334562914724,141.85323882041214,141.85323882041186,141.85323882041178,6.77757962533468
5.53,0.033740521973409585,7.679985550248422,2.069619539522193,0.5111613338872483,16.520134380667358,3.8979358244792737,0.039826156885707974,3.9550999225246772,0.03241122681532593,0.04490397747531673,4.7815742650495165,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287328,74.31540922287331,74.31540922287314,67.53782959753956,141.85323882041183,141.85323882041183,135.07565919507715,141.8533439537626,141.8532388204119,141.85323882041186,141.85323882041178,6.777579625334757
5.54,0.03374052197340959,7.679985550248421,2.0696195395221926,0.5111613338872482,16.520134380667358,3.897935824479274,0.03982615688570791,3.9550999225246772,0.032411226815325885,0.0449039774753167,4.78157407385085,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685166,2.397065096878089,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228733,74.31540922287328,74.31540922287365,67.53782959753597,141.85323882041172,141.8532388204117,135.07565919507707,141.85334230465764,141.8532388204118,141.8532388204118,141.85323882041178,6.77757962533468
5.55,0.03374052197340961,7.6799855502484204,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570795,3.9550999225246772,0.03241122681532591,0.044903977475316714,4.781573885651295,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287331,74.31540922287328,74.31540922287363,67.53782959753563,141.85323882041186,141.85323882041175,135.07565919507707,141.8533406814202,141.85323882041192,141.8532388204118,141.85323882041178,6.77757962533468
5.5600000000000005,0.033740521973409605,7.67998555024842,2.069619539522192,0.511161333887248,16.52013438066735,3.8979358244792746,0.039826156885707925,3.9550999225246772,0.0324112268153259,0.04490397747531671,4.781573700403809,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.641460226685165,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287331,74.31540922287328,74.3154092228732,67.53782959753997,141.85323882041172,141.85323882041183,135.07565919507707,141.85333908364453,141.85323882041186,141.8532388204118,141.85323882041178,6.777579625334753
5.57,0.03374052197340959,7.679985550248426,2.069619539522192,0.511161333887248,16.520134380667358,3.8979358244792737,0.03982615688570811,3.9550999225246772,0.03241122681532602,0.0449039774753168,4.7815735180620855,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287336,74.31540922287331,74.31540922287328,74.31540922287297,67.53782959753836,141.85323882041212,141.85323882041203,135.07565919507715,141.85333751093123,141.85323882041203,141.85323882041186,141.85323882041178,6.7775796253347504
5.58,0.033740521973409585,7.679985550248427,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792737,0.03982615688570788,3.9550999225246772,0.03241122681532587,0.04490397747531666,4.781573338580546,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.3154092228733,74.31540922287328,74.31540922287321,67.53782959754038,141.8532388204117,141.85323882041172,135.07565919507715,141.85333596288717,141.85323882041158,141.85323882041186,141.85323882041178,6.7775796253347504
5.59,0.033740521973409585,7.679985550248425,2.069619539522192,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570793,3.9550999225246772,0.032411226815325905,0.04490397747531669,4.781573161914325,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287331,74.3154092228733,74.31540922287361,67.5378295975358,141.85323882041178,141.85323882041166,135.07565919507707,141.85333443912543,141.85323882041175,141.85323882041186,141.85323882041178,6.777579625334676
5.6000000000000005,0.0337405219734096,7.6799855502484204,2.0696195395221912,0.5111613338872478,16.52013438066735,3.8979358244792746,0.0398261568857079,3.9550999225246772,0.03241122681532587,0.04490397747531669,4.7815729880192634,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287326,74.31540922287327,74.31540922287321,67.53782959754021,141.85323882041172,141.85323882041178,135.07565919507707,141.85333293926507,141.85323882041178,141.8532388204118,141.85323882041178,6.777579625334751
5.61,0.033740521973409605,7.679985550248422,2.069619539522191,0.5111613338872477,16.52013438066735,3.8979358244792746,0.039826156885708015,3.9550999225246772,0.032411226815325954,0.04490397747531677,4.781572816851893,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287328,74.31540922287326,74.31540922287309,67.53782959753923,141.85323882041192,141.85323882041195,135.07565919507707,141.85333146293124,141.85323882041197,141.8532388204118,141.85323882041178,6.777579625334749
5.62,0.03374052197340958,7.6799855502484276,2.069619539522192,0.511161333887248,16.520134380667358,3.8979358244792732,0.03982615688570806,3.9550999225246772,0.03241122681532598,0.044903977475316784,4.781572648369429,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780864,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287331,74.31540922287327,74.31540922287348,67.5378295975347,141.85323882041203,141.85323882041192,135.07565919507715,141.85333000975487,141.85323882041195,141.85323882041186,141.85323882041178,6.7775796253346785
