x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x6,x60,x61,x62,x63,x64,x65,x66,x67,x68,x7,x8,x9,Time
8.0,1.8954986982918766e-22,3.9654061619718746e-20,7.699504690283017e-45,1.0027105423076946e-47,3.520085113530992e-28,100.0,4.67677793389081e-22,50.0,8.80001253507202e-26,1.4090558263370195e-51,0.030322197464473736,1.4090562425713993e-52,1.9352468993939204e-58,3.48292530341215e-67,60.0,8.016019869554273e-64,2.4194528032399983e-62,6.682944797688153e-68,5.8034154847307145e-59,3.2068955639860867e-62,7.260901037262689e-73,0.8,2.0332137012725534e-95,4.925570203814078e-98,5.932024428020579e-105,0.0,83.73356116769546,32.73356116769548,19000.0,1.9752692903628996e-29,1.266438832304503,3.358748803044135e-23,11.904621302353615,2.606438219468676e-25,-1.0163491558049598e-26,2.616593965440286e-26,3.845632021387755e-28,4.1603153901210467e-29,1.1861551086153642e-27,9.404631486344869e-26,67.0,8.196875964944774e-33,2.3387840474265213e-31,0.09537676618693254,67.0,-5.6555455009862394e-36,4.208908546974847e-37,41667.0,4.003566409409252e-35,1.856608451779418e-37,1.4730912366187732e-76,2.7186484961920827e-80,1.2294881091258312e-86,67.0,1.931459456959574e-06,1.8137303205987793e-41,35000.0,4.932905769028506e-86,7.97203342187785e-89,1.7754075981972617e-180,2.395539778733875e-186,16667.0,5.593908702938427e-194,7.564880652452795e-91,3.276453377190343e-15,3.6378804241296716e-19,1000.0,0.1
8.0,3.215463897437674e-22,6.782604070829601e-20,1.2845906944505213e-44,1.672909480464701e-47,5.9432099273979685e-28,100.0,8.003179088838694e-22,50.0,1.4857687734253712e-25,2.3508501905158415e-51,0.03334564301034302,2.350850885471219e-52,3.2311371936365496e-58,5.812237579480393e-67,60.0,1.3379863877814313e-63,4.0395794321767835e-62,1.1154773153917414e-67,9.689530473036992e-59,5.352759275436169e-62,1.2116848685592568e-72,0.8,3.392171541609259e-95,8.217718718623465e-98,9.896924495337358e-105,0.0,83.61056306661268,32.6105630666127,19000.0,3.317416436034207e-29,1.3894369333872818,5.699203187864223e-23,11.895151450277984,4.401894622988869e-25,-1.6898001651843555e-26,4.375580793524972e-26,6.430888655863209e-28,6.97029395828625e-29,1.9971487265665287e-27,1.5880963399881094e-25,67.0,1.3734490721758843e-32,3.927847338196826e-31,0.10484598083657573,67.0,-9.382951037101799e-36,7.0352655439036534e-37,41667.0,6.692040235393924e-35,3.1021513455995092e-37,2.457674648000684e-76,4.535736381406546e-80,2.0512579630808772e-86,67.0,2.568885445749657e-06,3.027785003736235e-41,35000.0,8.229979767167077e-86,1.330039213551888e-88,2.9620529291609576e-180,3.9966684978284645e-186,16667.0,9.332760362093945e-194,1.2621092758424627e-90,5.7814454473593845e-15,6.2768058707803395e-19,1000.0,0.11
8.0,5.139141277647419e-22,1.094055721431706e-19,2.0142529841273913e-44,2.623104418148589e-47,9.44847202114919e-28,100.0,1.2916175124522362e-21,50.0,2.3620645974536858e-25,3.6861072273553927e-51,0.03636745089297879,3.6861083180048824e-52,5.070884690646748e-58,9.116098969021358e-67,60.0,2.0990819950752036e-63,6.339638063817507e-62,1.7500014241124065e-67,1.520656524830353e-58,8.397604251484364e-62,1.9004450686769673e-72,0.8,5.318858726022004e-95,1.28852217334514e-97,1.551829335220633e-104,0.0,83.4882083967155,32.48820839671553,19000.0,5.242376105955843e-29,1.5117916032844556,9.111529098882469e-23,11.885693900661883,7.000373650832119e-25,-2.6387737062081876e-26,6.879539218224316e-26,1.0111119288913553e-27,1.0983661562983673e-28,3.165133793272119e-27,2.5251855221304393e-25,67.0,2.164544861597347e-32,6.206862225955709e-31,0.11430276667724767,67.0,-1.4613847216014935e-35,1.105590190863508e-36,41667.0,1.0516538568673055e-34,4.8727881867313985e-37,3.853585475453902e-76,7.111945409628455e-80,3.216342789154912e-86,67.0,3.3326608716781366e-06,4.750877661215317e-41,35000.0,1.2904489159872776e-85,2.0854787084023362e-88,4.644440652703201e-180,6.266697486716035e-186,16667.0,1.463358443091056e-193,1.9789632357519143e-90,9.652744496782908e-15,1.0222136400678842e-18,1000.0,0.12
8.0,8.0307660638101455e-22,1.7087935127090912e-19,6.702404581881399e-44,1.5242375874295413e-46,1.4813304717687897e-27,100.0,2.0173235762015697e-21,50.0,3.7032416213091923e-25,2.56625386835059e-50,0.039387610652243554,2.5662753167186776e-51,9.972330535447698e-56,2.522741732673929e-66,60.0,4.029094995093573e-61,1.2467394145241125e-59,3.3576003730572666e-65,2.9905307189838797e-56,1.6116415299362526e-59,5.260073226398473e-72,0.8,3.977799651360945e-93,2.2453026931878696e-95,1.5450525321376153e-100,0.0,83.36649245156593,32.366492451565954,19000.0,6.785798762152752e-29,1.6335075484340311,1.4235910927288132e-22,11.87624863745655,1.0967445284934517e-24,-5.244379444443541e-26,1.19389509139154e-25,1.7537781628490665e-27,1.7975263322507482e-28,5.0064037962241594e-27,3.9570242050118124e-25,67.0,4.1337902280765995e-32,8.068322490895745e-31,0.12374712847612054,67.0,-5.583106119337519e-35,2.1672942664570935e-36,41667.0,2.063446842285874e-34,6.688024734816867e-37,1.5538868771786267e-73,-1.008869045743576e-77,3.8725926635616257e-81,67.0,4.234067319602587e-06,9.44600602163138e-41,35000.0,1.5546490382028552e-80,1.5834481946554347e-83,3.107792605148694e-169,5.30929279347068e-175,16667.0,2.6243253908826046e-182,6.206073453184906e-88,1.5481994776961877e-14,1.602987263257023e-18,1000.0,0.13
8.0,1.5927196549407474e-21,3.0043514658152997e-19,9.688047277739037e-43,2.8963071260918636e-45,3.2332899000211925e-27,100.0,3.521368582250891e-21,50.0,8.083014599983528e-25,5.134836628634771e-49,0.04240611186751159,5.134890065230384e-50,2.4845126167672098e-54,3.1022855556915966e-65,60.0,1.0036357515928884e-59,3.106134225720489e-58,8.363657347339665e-64,7.450627301566368e-55,4.014547349660793e-58,6.469585566237782e-71,0.8,9.79369107113e-92,5.588803211818639e-94,3.8766451442684515e-99,0.0,83.24541057061285,32.24541057061286,19000.0,-1.6860478102942741e-28,1.754589429387121,2.807928560098072e-22,11.866815644628447,2.3677459577942144e-24,-3.859258192176949e-25,5.533523696776768e-25,8.108967131249917e-27,6.015781672820138e-28,1.2302410213224037e-26,8.575853877344812e-25,67.0,2.668344470799924e-31,-1.910149096547671e-30,0.1331790710194467,67.0,-8.874387059611911e-34,1.5150974535360607e-35,41667.0,1.4459061986580713e-33,-5.011566669567421e-37,3.885720962744744e-72,-2.5568600730781363e-76,9.717869700560017e-80,67.0,5.2843520802761476e-06,6.871747109415076e-40,35000.0,3.901230570471448e-79,3.9734717677892523e-82,7.798774643413869e-168,1.3323275801534423e-173,16667.0,6.585549589387391e-181,1.550361970467763e-86,2.4891119591373928e-14,2.6202229870483716e-18,1000.0,0.14
8.0,3.2894467170501243e-21,5.474017842028544e-19,3.535402676801891e-42,1.0742139285273276e-44,7.232308834803998e-27,100.0,6.361502478115243e-21,50.0,1.8080259014093388e-24,1.9093675814538274e-48,0.04542294415772131,1.909387641121548e-49,9.326660357186407e-54,1.1185226290836955e-64,60.0,3.767542615012613e-59,1.166017782346561e-57,3.139628250427431e-63,2.79690551797457e-54,1.5070186119693908e-57,2.3326287235779342e-70,0.8,3.674786188827651e-91,2.097917392906628e-93,1.4556563680886663e-98,0.0,83.12495813823779,32.12495813823781,19000.0,-9.029615449665387e-28,1.8750418617621705,5.770207119947824e-22,11.857394906159254,5.2522425597493665e-24,-1.3158365188194355e-24,1.726507238867067e-24,2.5285442310462285e-26,1.6960233803496074e-27,2.98297598593039e-26,1.9079956529901726e-24,67.0,8.909991876696505e-31,-1.0367465003013388e-29,0.14259859911262063,67.0,-3.258793513787841e-33,5.124964360047058e-35,41667.0,4.8926756918623536e-33,-4.366512181644289e-36,1.4588762531908976e-71,-9.604520200132643e-76,3.649018346038284e-79,67.0,6.494728080456107e-06,2.3384759289081398e-39,35000.0,1.4648953285160046e-78,1.4920211958404832e-81,2.9284077046953827e-167,5.002835098197399e-173,16667.0,2.472846702079235e-180,5.820539023077093e-86,3.969378569240867e-14,4.338335500282107e-18,1000.0,0.15
8.0,6.284973384163089e-21,9.604107620824263e-19,8.5312016820878e-42,2.6034237849976375e-44,1.4464666664726684e-26,100.0,1.1088880779237182e-20,50.0,3.6160594464819954e-24,4.630614298822585e-48,0.048438097181392074,4.630663068885994e-49,2.267544127941028e-53,2.690232590936166e-64,60.0,9.159821382140459e-59,2.834880518259082e-57,7.633207104720023e-63,6.799976031237561e-54,3.6639323192607e-57,5.610381086691851e-70,0.8,8.933254927433914e-91,5.100514265794604e-93,3.539314564402917e-98,0.0,83.00513058318846,32.00513058318849,19000.0,-2.3667433366370777e-27,1.9948694168114929,1.0991014424202784e-21,11.847986406045864,1.04573775112587e-23,-3.1150305480518235e-24,3.97521647579939e-24,5.820712715582128e-26,3.766796118463863e-27,6.213489750741602e-26,3.8050021466019574e-24,67.0,2.0960337673390837e-30,-2.723530573702951e-29,0.15200571758021716,67.0,-7.877045273981773e-33,1.2103455403142362e-34,41667.0,1.1556103286082146e-32,-1.2191210353372277e-35,3.547024378149804e-71,-2.335496254534434e-75,8.872314090398202e-79,67.0,7.87637384638155e-06,5.53263830834367e-39,35000.0,3.5617829872360566e-78,3.627737248340184e-81,7.120204260429122e-167,1.2164019280271787e-172,16667.0,6.012541762987352e-180,1.4151567934605992e-85,6.18874020932431e-14,7.029348706449333e-18,1000.0,0.16
8.0,1.1063591559225302e-20,1.5995643381584335e-18,1.6903436687988516e-41,5.167786613652585e-44,2.6150096634437646e-26,100.0,1.8384635737309417e-20,50.0,6.537325648101667e-24,9.194379121602662e-48,0.051451560636627626,9.194476058846714e-49,4.507057468758098e-53,5.322910481559536e-64,60.0,1.820639821017925e-58,5.634716984746355e-57,1.5172043263781491e-62,1.3515892542117678e-53,7.282566736302718e-57,1.1100752320358555e-69,0.8,1.775518958188714e-90,1.0137938171469635e-92,7.035085507378037e-98,0.0,82.88592337815835,31.88592337815836,19000.0,-4.8470670509738916e-27,2.1140766218416176,1.9311767157582e-21,11.838590128300385,1.885763653788698e-23,-6.1215382330160696e-24,7.716069936620603e-24,1.1297236050421604e-25,7.189884703511042e-27,1.1484276378661278e-25,6.867748750040292e-24,67.0,4.107666824606121e-30,-5.582497487839641e-29,0.16140043126601955,67.0,-1.5618507996446423e-32,2.376025254744018e-34,41667.0,2.2686807440813647e-32,-2.554366966796955e-35,7.050311110582602e-71,-4.642452740529155e-75,1.7635483088313696e-78,67.0,9.440433479754124e-06,1.0869636893202741e-38,35000.0,7.079749769612609e-78,7.210846731434048e-81,1.4152818157944767e-166,2.417840087821418e-172,16667.0,1.1951119255318198e-179,2.812851732752891e-85,9.394739523549005e-14,1.1029293900134573e-17,1000.0,0.17
8.0,1.821419335954236e-20,2.537957454238783e-18,2.980568938781063e-41,9.121132175906182e-44,4.377190995277197e-26,100.0,2.907715810127812e-20,50.0,1.0942640438214766e-23,1.6230505586473355e-47,0.0544633242611285,1.623067680049598e-48,7.960525874772986e-53,9.378916162286348e-64,60.0,3.215677843688757e-58,9.952238386635135e-57,2.679739422248578e-62,2.3872252143285815e-53,1.2862724505513365e-56,1.9559434072329528e-69,0.8,3.1359022421172116e-90,1.7905952044252167e-92,1.2425813140911116e-97,0.0,82.76733203927161,31.767332039271622,19000.0,-8.693780780437734e-27,2.2326679607283606,3.175561019579684e-21,11.82920605695014,3.1516449862477373e-23,-1.0746932087405487e-23,1.345618351649827e-23,1.9700465204053645e-25,1.2422835313341045e-26,1.9479557514971112e-25,1.1484336932716368e-23,67.0,7.2007461033224e-30,-1.0017130261444767e-28,0.17078274503305385,67.0,-2.755039458482224e-32,4.169003313600392e-34,41667.0,3.98075509712389e-32,-4.633601373040586e-35,1.2452613331149594e-70,-8.199973696784095e-75,3.1148914947707116e-78,67.0,1.1198016625408893e-05,1.9080006051658483e-38,35000.0,1.2504705560016172e-77,1.2736257182474623e-80,2.4997610681705124e-166,4.270543472788963e-172,16667.0,2.11088295646177e-179,4.9681888928396333e-85,1.3889683869143784e-13,1.6747008245598818e-17,1000.0,0.18
8.0,2.844297957843665e-20,3.8632903520002526e-18,4.862267766002376e-41,1.4888199525294297e-43,6.910880880168648e-26,100.0,4.416041322058121e-20,50.0,1.7276665125935946e-23,2.649506512491098e-47,0.05747337783220364,2.6495344711578787e-48,1.2999267638159981e-52,1.5293202362381675e-63,60.0,5.2510911800216175e-58,1.6251666336744486e-56,4.375922175289854e-62,3.898257472513189e-53,2.100438613101958e-56,3.189350847228948e-69,0.8,5.120740062663926e-90,2.923977388898522e-92,2.029112047500859e-97,0.0,82.64935212557826,31.649352125578286,19000.0,-1.4327001808873895e-26,2.350647874421695,4.954950700819741e-21,11.819834176037658,4.970900655368049e-23,-1.7485153571849875e-23,2.180406488099874e-23,3.1921174061564467e-25,2.0014541105455238e-26,3.101993233473785e-25,1.8120150600236547e-23,67.0,1.1705138728970004e-29,-1.6511958768653159e-28,0.1801526637636224,67.0,-4.4953748082647306e-32,6.780669503068195e-34,41667.0,6.47459229854398e-32,-7.686546597450368e-35,2.0334793872123936e-70,-1.3390580854006646e-74,5.086560433436467e-78,67.0,1.3160198439739839e-05,3.104051641744152e-38,35000.0,2.041995383810516e-77,2.0798073182946557e-80,4.0820638411276815e-166,6.973718934263626e-172,16667.0,3.447033038134219e-179,8.112912475146095e-85,2.0038092537169687e-13,2.4673494776154803e-17,1000.0,0.19
