Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
1.75,2.3291431660505038,2.3291431660505038,49.892885255271636,49.892885255271636,0.2142294894562848,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.9711513335942,498.9711513335942,500.0,500.0,498.92885255271636,498.92885255271636,0.08072195093340163,0.08072195093340163
1.76,2.3385924077695006,2.3385924077695006,49.89331699832877,49.89331699832877,0.21336600334199554,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.97611549171273,498.97611549171273,500.0,500.0,498.9331699832877,498.9331699832877,0.08104943669619917,0.08104943669619917
1.77,2.348000767988776,2.348000767988776,49.89374344188459,49.89374344188459,0.21251311623037283,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.9809601166034,498.9809601166034,500.0,500.0,498.9374344188459,498.9374344188459,0.08137550561418326,0.08137550561418326
1.78,2.357368468778642,2.357368468778642,49.8941648873477,49.8941648873477,0.21167022530416385,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.98471491130687,498.98471491130687,500.0,500.0,498.941648873477,498.941648873477,0.08170016538372442,0.08170016538372442
1.79,2.36669581622484,2.36669581622484,49.89458155391672,49.89458155391672,0.21083689216612067,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.9867905954056,498.9867905954056,500.0,500.0,498.94581553916726,498.94581553916726,0.08202342661294612,0.08202342661294612
1.8,2.3759837320806194,2.3759837320806194,49.89499303403538,49.89499303403538,0.21001393192880277,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.989685773122,498.989685773122,500.0,500.0,498.94993034035383,498.94993034035383,0.08234532124738163,0.08234532124738163
1.81,2.385232664135829,2.385232664135829,49.8953993931402,49.8953993931402,0.2092012137191298,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.9935683397288,498.9935683397288,500.0,500.0,498.953993931402,498.953993931402,0.08266586480624451,0.08266586480624451
1.82,2.394443056565819,2.394443056565819,49.89580070456776,49.89580070456776,0.2083985908640264,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,498.99855889246896,498.99855889246896,500.0,500.0,498.9580070456776,498.9580070456776,0.08298507268347935,0.08298507268347935
1.83,2.4036149430531033,2.4036149430531033,49.896197417663245,49.896197417663245,0.20760516467306747,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.00287606318517,499.00287606318517,500.0,500.0,498.96197417663245,498.96197417663245,0.08330294604643314,0.08330294604643314
1.84,2.412748518584351,2.412748518584351,49.89658982102182,49.89658982102182,0.20682035795593068,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.005512271257,499.005512271257,500.0,500.0,498.9658982102182,498.9658982102182,0.08361949165282885,0.08361949165282885
1.85,2.4218445809184828,2.4218445809184828,49.89697758287131,49.89697758287131,0.2060448342569892,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0085652715362,499.0085652715362,500.0,500.0,498.96977582871307,498.96977582871307,0.08393473715088383,0.08393473715088383
1.86,2.4309034916269727,2.4309034916269727,49.897360803290915,49.897360803290915,0.20527839341779577,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0119633148952,499.0119633148952,500.0,500.0,498.97360803290917,498.97360803290917,0.08424869507171047,0.08424869507171047
1.87,2.4399255906258768,2.4399255906258768,49.89773960035365,49.89773960035365,0.20452079929234254,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.01553200864527,499.01553200864527,500.0,500.0,498.9773960035365,498.9773960035365,0.08456137719590155,0.08456137719590155
1.8800000000000001,2.4489111130635903,2.4489111130635903,49.89811417804957,49.89811417804957,0.20377164390051844,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.01864327521616,499.01864327521616,500.0,500.0,498.9811417804957,498.9811417804957,0.08487279167307946,0.08487279167307946
1.8900000000000001,2.457860277126487,2.457860277126487,49.898484750992125,49.898484750992125,0.2030304980153836,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0205961172193,499.0205961172193,500.0,500.0,498.9848475099212,498.9848475099212,0.08518294606500765,0.08518294606500765
1.9000000000000001,2.4667738394288783,2.4667738394288783,49.89885100070103,49.89885100070103,0.20229799859755443,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0234107092671,499.0234107092671,500.0,500.0,498.9885100070103,498.9885100070103,0.08549186659393998,0.08549186659393998
1.9100000000000001,2.475652218820382,2.475652218820382,49.899212936621154,49.899212936621154,0.20157412675727743,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0274341634348,499.0274341634348,500.0,500.0,498.99212936621154,498.99212936621154,0.08579956777609804,0.08579956777609804
1.92,2.4844956158860465,2.4844956158860465,49.899570789883974,49.899570789883974,0.20085842023163755,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0318644793007,499.0318644793007,500.0,500.0,498.9957078988397,498.9957078988397,0.08610605656322984,0.08610605656322984
1.93,2.493304213895241,2.493304213895241,49.89992478229724,49.89992478229724,0.2001504354051183,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.03592400854865,499.03592400854865,500.0,500.0,498.9992478229724,498.9992478229724,0.08641133930696773,0.08641133930696773
1.94,2.5020780279445574,2.5020780279445574,49.90027529064193,49.90027529064193,0.19944941871576083,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0380082550192,499.0380082550192,500.0,500.0,499.0027529064193,499.0027529064193,0.08671541653051971,0.08671541653051971
1.95,2.510817873452719,2.510817873452719,49.90062189522118,49.90062189522118,0.19875620955728665,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0406434161494,499.0406434161494,500.0,500.0,499.0062189522118,499.0062189522118,0.08701831649414524,0.08701831649414524
1.96,2.5195241382654983,2.5195241382654983,49.90096458909065,49.90096458909065,0.19807082181836774,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.044216657462,499.044216657462,500.0,500.0,499.0096458909065,499.0096458909065,0.08732005263955449,0.08732005263955449
1.97,2.528196755899162,2.528196755899162,49.9013038152476,49.9013038152476,0.1973923695044674,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.04674822044313,499.04674822044313,500.0,500.0,499.01303815247604,499.01303815247604,0.08762062266259685,0.08762062266259685
1.98,2.5368362117364494,2.5368362117364494,49.90163946434014,49.90163946434014,0.1967210713193788,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0491373345888,499.0491373345888,500.0,500.0,499.01639464340144,499.01639464340144,0.08792004338535618,0.08792004338535618
1.99,2.5454431340131154,2.5454431340131154,49.901971286817044,49.901971286817044,0.19605742636557352,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0530298145311,499.0530298145311,500.0,500.0,499.0197128681705,499.0197128681705,0.0882183365808246,0.0882183365808246
2.0,2.5540173973915734,2.5540173973915734,49.90229976233644,49.90229976233644,0.19540047532679303,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0562134432123,499.0562134432123,500.0,500.0,499.0229976233644,499.0229976233644,0.08851549790513237,0.08851549790513237
2.0100000000000002,2.5625591750069128,2.5625591750069128,49.902625074030375,49.902625074030375,0.19474985193892197,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0580199173223,499.0580199173223,500.0,500.0,499.02625074030374,499.02625074030374,0.08881153335868443,0.08881153335868443
2.02,2.5710692881731143,2.5710692881731143,49.90294675952918,49.90294675952918,0.194106480941315,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.06121178357495,499.06121178357495,500.0,500.0,499.0294675952918,499.0294675952918,0.0891064714060543,0.0891064714060543
2.0300000000000002,2.5795479885983643,2.5795479885983643,49.903264914334166,49.903264914334166,0.19347017133135547,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0655913115789,499.0655913115789,500.0,500.0,499.03264914334164,499.03264914334164,0.08940032077078296,0.08940032077078296
2.04,2.5879949486455462,2.5879949486455462,49.903580200496826,49.903580200496826,0.19283959900605088,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0679081264924,499.0679081264924,500.0,500.0,499.0358020049683,499.0358020049683,0.08969307009783323,0.08969307009783323
2.05,2.59641051246474,2.59641051246474,49.903892583210684,49.903892583210684,0.19221483357832986,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0686145544361,499.0686145544361,500.0,500.0,499.0389258321068,499.0389258321068,0.08998473131453799,0.08998473131453799
2.06,2.6047957086499762,2.6047957086499762,49.90420136848418,49.90420136848418,0.19159726303132882,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.07172853308606,499.07172853308606,500.0,500.0,499.0420136848418,499.0420136848418,0.09027534006924985,0.09027534006924985
2.07,2.613150382593792,2.613150382593792,49.90450704209659,49.90450704209659,0.19098591580647672,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0749189597203,499.0749189597203,500.0,500.0,499.0450704209659,499.0450704209659,0.09056489100368247,0.09056489100368247
2.08,2.621474818996618,2.621474818996618,49.90480964955821,49.90480964955821,0.19038070088321077,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.07821338826426,499.07821338826426,500.0,500.0,499.0480964955821,499.0480964955821,0.09085339398480088,0.09085339398480088
2.09,2.6297693137514186,2.6297693137514186,49.90510921284036,49.90510921284036,0.18978157431891685,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.08176045932186,499.08176045932186,500.0,500.0,499.0510921284036,499.0510921284036,0.09114085926747378,0.09114085926747378
2.1,2.6380338154393628,2.6380338154393628,49.90540608037804,49.90540608037804,0.18918783924356727,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0839173944365,499.0839173944365,500.0,500.0,499.05406080378043,499.05406080378043,0.0914272850696603,0.0914272850696603
2.11,2.6462686971878577,2.6462686971878577,49.90570016539039,49.90570016539039,0.18859966921886587,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0854009538691,499.0854009538691,500.0,500.0,499.0570016539039,499.0570016539039,0.09171268432297093,0.09171268432297093
2.12,2.6544746236423746,2.6544746236423746,49.905991106013396,49.905991106013396,0.18801778797284122,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.08844696727954,499.08844696727954,500.0,500.0,499.05991106013397,499.05991106013397,0.0919970800622624,0.0919970800622624
2.13,2.6626514747632726,2.6626514747632726,49.90627931941406,49.90627931941406,0.18744136117149865,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0910167549261,499.0910167549261,500.0,500.0,499.0627931941406,499.0627931941406,0.09228046812727779,0.09228046812727779
2.14,2.6707995161963733,2.6707995161963733,49.90656482810919,49.90656482810919,0.186870343781222,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.09322376233763,499.09322376233763,500.0,500.0,499.0656482810919,499.0656482810919,0.0925628577245997,0.0925628577245997
2.15,2.67891923090575,2.67891923090575,49.90684744308648,49.90684744308648,0.1863051138266188,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.0963522462139,499.0963522462139,500.0,500.0,499.06847443086474,499.06847443086474,0.09284426559248742,0.09284426559248742
2.16,2.6870108159266635,2.6870108159266635,49.90712725271995,49.90712725271995,0.18574549455968248,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.100152891514,499.100152891514,500.0,500.0,499.07127252719954,499.07127252719954,0.09312469855966272,0.09312469855966272
2.17,2.6950737165347354,2.6950737165347354,49.90740506524205,49.90740506524205,0.18518986951547364,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.10034989965027,499.10034989965027,500.0,500.0,499.0740506524205,499.0740506524205,0.09340413740084366,0.09340413740084366
2.18,2.7031094600159484,2.7031094600159484,49.90767964085086,49.90767964085086,0.18464071829785567,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1040723350735,499.1040723350735,500.0,500.0,499.0767964085086,499.0767964085086,0.0936826350477289,0.0936826350477289
2.19,2.7111174177740347,2.7111174177740347,49.90795187310592,49.90795187310592,0.184096253787732,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1065601908693,499.1065601908693,500.0,500.0,499.07951873105924,499.07951873105924,0.09396016971483187,0.09396016971483187
2.2,2.7190980328909284,2.7190980328909284,49.90822157989179,49.90822157989179,0.18355684021600463,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.10904315501267,499.10904315501267,500.0,500.0,499.0822157989179,499.0822157989179,0.09423675675820227,0.09423675675820227
2.21,2.727051518937279,2.727051518937279,49.90848880712133,49.90848880712133,0.18302238575691476,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.11147507791895,499.11147507791895,500.0,500.0,499.0848880712133,499.0848880712133,0.09451240357963474,0.09451240357963474
2.22,2.734978101105496,2.734978101105496,49.908753585382804,49.908753585382804,0.18249282923396512,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1138915636795,499.1138915636795,500.0,500.0,499.08753585382806,499.08753585382806,0.0947871179837035,0.0947871179837035
2.23,2.7428779926293987,2.7428779926293987,49.90901595395205,49.90901595395205,0.18196809209548284,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1162751694595,499.1162751694595,500.0,500.0,499.0901595395205,499.0901595395205,0.09506090736052958,0.09506090736052958
2.24,2.7507513997915263,2.7507513997915263,49.909275945887174,49.909275945887174,0.18144810822522445,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1186376900605,499.1186376900605,500.0,500.0,499.09275945887174,499.09275945887174,0.09533377885932098,0.09533377885932098
2.25,2.758598541555204,2.758598541555204,49.90953359553997,49.90953359553997,0.18093280891964456,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.12098280521786,499.12098280521786,500.0,500.0,499.0953359553997,499.0953359553997,0.09560574006876829,0.09560574006876829
2.2600000000000002,2.7664196155721346,2.7664196155721346,49.909788935787034,49.909788935787034,0.18042212842552963,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.12331515965997,499.12331515965997,500.0,500.0,499.0978893578704,499.0978893578704,0.09587679783895754,0.09587679783895754
2.27,2.7742147345117933,2.7742147345117933,49.91004199349419,49.91004199349419,0.17991601301122126,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.12565427034554,499.12565427034554,500.0,500.0,499.1004199349419,499.1004199349419,0.09614695607471517,0.09614695607471517
2.2800000000000002,2.781984165638994,2.781984165638994,49.91029280650065,49.91029280650065,0.1794143869982974,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.12798371708993,499.12798371708993,500.0,500.0,499.1029280650065,499.1029280650065,0.09641622403873382,0.09641622403873382
2.29,2.7897281233150446,2.7897281233150446,49.910541408890474,49.910541408890474,0.1789171822186576,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.13029497967153,499.13029497967153,500.0,500.0,499.10541408890475,499.10541408890475,0.09668460916021025,0.09668460916021025
2.3000000000000003,2.797446821901255,2.797446821901255,49.9107878347477,49.9107878347477,0.17842433050420137,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.13257631883727,499.13257631883727,500.0,500.0,499.107878347477,499.107878347477,0.09695211886834139,0.09695211886834139
2.31,2.8051404757589338,2.8051404757589338,49.91103211815639,49.91103211815639,0.17793576368682829,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.13481280299874,499.13481280299874,500.0,500.0,499.1103211815639,499.1103211815639,0.09721876059232404,0.09721876059232404
2.32,2.81280929924939,2.81280929924939,49.911274293200584,49.911274293200584,0.17745141359843788,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1369863346357,499.1369863346357,500.0,500.0,499.11274293200586,499.11274293200586,0.09748454176135506,0.09748454176135506
2.33,2.820453506733933,2.820453506733933,49.91151439396434,49.91151439396434,0.1769712120709296,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.13907567640797,499.13907567640797,500.0,500.0,499.1151439396434,499.1151439396434,0.09774946980463133,0.09774946980463133
2.34,2.828073020276433,2.828073020276433,49.91175240077337,49.91175240077337,0.17649519845287054,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.141308952898,499.141308952898,500.0,500.0,499.1175240077337,499.1175240077337,0.09801354202109237,0.09801354202109237
2.35,2.8356681588591046,2.8356681588591046,49.911988366953246,49.911988366953246,0.17602326609313046,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1435708786735,499.1435708786735,500.0,500.0,499.11988366953244,499.11988366953244,0.09827676946581937,0.09827676946581937
2.36,2.843239171319235,2.843239171319235,49.912222332928714,49.912222332928714,0.17555533414220326,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1458027671494,499.1458027671494,500.0,500.0,499.1222233292871,499.1222233292871,0.09853916076285549,0.09853916076285549
2.37,2.850786255367695,2.850786255367695,49.912454329721534,49.912454329721534,0.17509134055657077,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.14798709257616,499.14798709257616,500.0,500.0,499.1245432972153,499.1245432972153,0.09880072276433738,0.09880072276433738
2.38,2.858309608715353,2.858309608715353,49.91268438835346,49.91268438835346,0.17463122329271497,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.15010351928356,499.15010351928356,500.0,500.0,499.1268438835346,499.1268438835346,0.0990614623224016,0.0990614623224016
2.39,2.8658094290730802,2.8658094290730802,49.91291253984626,49.91291253984626,0.17417492030711773,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.15212892419027,499.15212892419027,500.0,500.0,499.12912539846263,499.12912539846263,0.09932138628918478,0.09932138628918478
2.4,2.873285914151745,2.873285914151745,49.91313881522169,49.91313881522169,0.173722369556261,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1540374190687,499.1540374190687,500.0,500.0,499.1313881522169,499.1313881522169,0.09958050151682347,0.09958050151682347
2.41,2.880739180326048,2.880739180326048,49.91336322035891,49.91336322035891,0.1732735592818262,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1559311377049,499.1559311377049,500.0,500.0,499.1336322035891,499.1336322035891,0.09983881203855746,0.09983881203855746
2.42,2.888169324204251,2.888169324204251,49.91358575502689,49.91358575502689,0.17282848994587777,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.157943010227,499.157943010227,500.0,500.0,499.13585755026884,499.13585755026884,0.10009632120257397,0.10009632120257397
2.43,2.8955765937451945,2.8955765937451945,49.913806465780006,49.913806465780006,0.17238706843963897,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.15996043816955,499.15996043816955,500.0,500.0,499.13806465780004,499.13806465780004,0.10035303760247154,0.10035303760247154
2.44,2.9029611638297728,2.9029611638297728,49.91402537658284,49.91402537658284,0.17194924683397414,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.16198570880647,499.16198570880647,500.0,500.0,499.14025376582845,499.14025376582845,0.10060896729916012,0.10060896729916012
2.45,2.9103232093388827,2.9103232093388827,49.914242511399955,49.914242511399955,0.1715149771997476,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1640188936547,499.1640188936547,500.0,500.0,499.14242511399954,499.14242511399954,0.10086411635354975,0.10086411635354975
2.46,2.9176627944182556,2.9176627944182556,49.914457895263695,49.914457895263695,0.17108420947228872,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1660326897561,499.1660326897561,500.0,500.0,499.14457895263695,499.14457895263695,0.10111848698876205,0.10111848698876205
2.47,2.924980111213528,2.924980111213528,49.91467155197214,49.91467155197214,0.17065689605541345,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1680268035187,499.1680268035187,500.0,500.0,499.1467155197214,499.1467155197214,0.10137208586405735,0.10137208586405735
2.48,2.93227533533227,2.93227533533227,49.91488350548286,49.91488350548286,0.17023298903400017,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1699950042875,499.1699950042875,500.0,500.0,499.1488350548286,499.1488350548286,0.10162491906553026,0.10162491906553026
2.49,2.9395486272720284,2.9395486272720284,49.91509377989911,49.91509377989911,0.16981244020152922,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1719254881186,499.1719254881186,500.0,500.0,499.1509377989911,499.1509377989911,0.10187699215560184,0.10187699215560184
2.5,2.9468001346209967,2.9468001346209967,49.915302395207256,49.915302395207256,0.16939520958526474,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1738264100101,499.1738264100101,500.0,500.0,499.15302395207254,499.15302395207254,0.10212831024928914,0.10212831024928914
2.5100000000000002,2.9540299672968953,2.9540299672968953,49.91550935938026,49.91550935938026,0.1689812812392868,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1757686930779,499.1757686930779,500.0,500.0,499.1550935938026,499.1550935938026,0.10237887715605005,0.10237887715605005
2.52,2.961238307890121,2.961238307890121,49.91571470356696,49.91571470356696,0.16857059286591,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.17769717828185,499.17769717828185,500.0,500.0,499.1571470356696,499.1571470356696,0.10262869920398551,0.10262869920398551
2.5300000000000002,2.968425309814008,2.968425309814008,49.91591844961141,49.91591844961141,0.1681631007770359,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.179604523357,499.179604523357,500.0,500.0,499.1591844961141,499.1591844961141,0.10287778170999652,0.10287778170999652
2.54,2.975591126481886,2.975591126481886,49.916120619357656,49.916120619357656,0.16775876128456607,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1814814679478,499.1814814679478,500.0,500.0,499.16120619357656,499.16120619357656,0.10312612999098392,0.10312612999098392
2.5500000000000003,2.9827358706805183,2.9827358706805183,49.91632122803308,49.91632122803308,0.1673575439337336,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.183349520138,499.183349520138,500.0,500.0,499.16321228033075,499.16321228033075,0.10337374795583906,0.10337374795583906
2.56,2.989859680395424,2.989859680395424,49.91652029496908,49.91652029496908,0.1669594100617562,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.18520840625104,499.18520840625104,500.0,500.0,499.1652029496908,499.1652029496908,0.10362064038677564,0.10362064038677564
2.57,2.9969627186085317,2.9969627186085317,49.916717843568094,49.916717843568094,0.16656431286374712,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1870359032976,499.1870359032976,500.0,500.0,499.16717843568097,499.16717843568097,0.10386681293231684,0.10386681293231684
2.58,3.00404513128225,3.00404513128225,49.91691389446068,49.91691389446068,0.1661722110786045,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.18882164508824,499.18882164508824,500.0,500.0,499.16913894460674,499.16913894460674,0.10411227065113429,0.10411227065113429
2.59,3.011107063084662,3.011107063084662,49.917108467758716,49.917108467758716,0.16578306448254687,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1905564032169,499.1905564032169,500.0,500.0,499.17108467758715,499.17108467758715,0.10435701855704166,0.10435701855704166
2.6,3.018148603722534,3.018148603722534,49.91730156155006,49.91730156155006,0.16539687689987578,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1923530754279,499.1923530754279,500.0,500.0,499.1730156155006,499.1730156155006,0.10460105975903856,0.10460105975903856
2.61,3.0251699224890274,3.0251699224890274,49.91749320581434,49.91749320581434,0.16501358837133903,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.19414434295993,499.19414434295993,500.0,500.0,499.1749320581434,499.1749320581434,0.1048444001243789,0.1048444001243789
2.62,3.0321711592732803,3.0321711592732803,49.917683418748425,49.917683418748425,0.16463316250318347,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.19592720210414,499.19592720210414,500.0,500.0,499.17683418748425,499.17683418748425,0.10508704450125071,0.10508704450125071
2.63,3.0391524539644306,3.0391524539644306,49.9178722185492,49.9178722185492,0.16425556290165594,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.19769706987654,499.19769706987654,500.0,500.0,499.178722185492,499.178722185492,0.10532899773784211,0.10532899773784211
2.64,3.046113918635684,3.046113918635684,49.91805962224409,49.91805962224409,0.163880755511899,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.1994503613272,499.1994503613272,500.0,500.0,499.18059622244084,499.18059622244084,0.10557026371831442,0.10557026371831442
2.65,3.053055653279174,3.053055653279174,49.9182456463526,49.9182456463526,0.1635087072948893,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.2011831670315,499.2011831670315,500.0,500.0,499.182456463526,499.182456463526,0.10581084590813088,0.10581084590813088
2.66,3.0599778166718847,3.0599778166718847,49.91843030986571,49.91843030986571,0.16313938026869373,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.2028846478018,499.2028846478018,500.0,500.0,499.1843030986571,499.1843030986571,0.10605074981008247,0.10605074981008247
2.67,3.066880540605742,3.066880540605742,49.91861363063986,49.91861363063986,0.16277273872041123,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.20454492273194,499.20454492273194,500.0,500.0,499.1861363063986,499.1861363063986,0.10628997999172925,0.10628997999172925
2.68,3.073763956872672,3.073763956872672,49.918795626531505,49.918795626531505,0.16240874693714064,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.20615261623783,499.20615261623783,500.0,500.0,499.18795626531505,499.18795626531505,0.10652854102063135,0.10652854102063135
2.69,3.0806281177981196,3.0806281177981196,49.91897629229625,49.91897629229625,0.16204741540767456,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.20782432139447,499.20782432139447,500.0,500.0,499.1897629229625,499.1897629229625,0.10676643471025049,0.10676643471025049
2.7,3.087473176306518,3.087473176306518,49.91915565193374,49.91915565193374,0.16168869613270503,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.2095122217022,499.2095122217022,500.0,500.0,499.19155651933744,499.19155651933744,0.10700366636054366,0.10700366636054366
2.71,3.0942992734104466,3.0942992734104466,49.91933372598088,49.91933372598088,0.16133254803845562,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.21118617284924,499.21118617284924,500.0,500.0,499.1933372598088,499.1933372598088,0.10724024085863443,0.10724024085863443
2.72,3.1011065365465966,3.1011065365465966,49.91951053102803,49.91951053102803,0.16097893794415283,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.21283670494125,499.21283670494125,500.0,500.0,499.1951053102803,499.1951053102803,0.10747616262114199,0.10747616262114199
2.73,3.107895093151658,3.107895093151658,49.9196860836656,49.9196860836656,0.1606278326690233,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.2144529756431,499.2144529756431,500.0,500.0,499.196860836656,499.196860836656,0.10771143606468543,0.10771143606468543
2.74,3.114665070662321,3.114665070662321,49.91986040048397,49.91986040048397,0.1602791990322936,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.2160227796189,499.2160227796189,500.0,500.0,499.1986040048397,499.1986040048397,0.10794606560588389,0.10794606560588389
2.75,3.121416596515276,3.121416596515276,49.92003349807352,49.92003349807352,0.15993300385319034,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.21753255788985,499.21753255788985,500.0,500.0,499.2003349807352,499.2003349807352,0.10818005566135651,0.10818005566135651
