Time,R,X,S,k1,k2,k3,k4,tau,env,r1,r2,r3,r4
4.72,1.7718141068405049,0.5132477424993854,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.818759180928908,1.0,0.5132477424993854
4.73,1.773531572730726,0.5180910073906596,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.8377015183104053,1.0,0.5180910073906596
4.74,1.7750612950540035,0.5228860809122691,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.8563096878996896,1.0,0.5228860809122691
4.75,1.7764066110221333,0.5276334426995374,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.8745830716156522,1.0,0.5276334426995374
4.76,1.7775708579256282,0.5323335676656317,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.8925212731560146,1.0,0.5323335676656317
4.77,1.778557369923469,0.5369869260569182,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.9101241097821615,1.0,0.5369869260569182
4.78,1.7793695191643448,0.5415939830426538,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.9273916503778186,1.0,0.5415939830426538
4.79,1.7800107067169326,0.5461551988318881,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.944324202899752,1.0,0.5461551988318881
4.8,1.780484282678974,0.550671029534286,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.9609222260248906,1.0,0.550671029534286
4.81,1.7807935878198986,0.5551419267443402,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.9771863669526097,1.0,0.5551419267443402
4.82,1.7809419510247602,0.5595683375898554,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.9931174537579173,1.0,0.5595683375898554
4.83,1.7809326865081638,0.5639507047828467,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.008716487454175,1.0,0.5639507047828467
4.84,1.7807690910281933,0.5682894666704418,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0239846340072387,1.0,0.5682894666704418
4.85,1.7804544411003402,0.5725850572857779,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.038923216304312,1.0,0.5725850572857779
4.86,1.7799919902114325,0.5768379063989033,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.05353370608076,1.0,0.5768379063989033
4.87,1.7793849801214696,0.5810484394805284,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.067817731869342,1.0,0.5810484394805284
4.88,1.77863675581101,0.5852170770246402,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.081777206648616,1.0,0.5852170770246402
4.89,1.7777505815629961,0.5893442357198656,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0954141155835813,1.0,0.5893442357198656
4.9,1.776729673507746,0.5934303282818176,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.108730546835497,1.0,0.5934303282818176
4.91,1.7755772230966111,0.5974757633415527,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1217287134830443,1.0,0.5974757633415527
4.92,1.7742963950517743,0.6014809454919217,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1344109465572987,1.0,0.6014809454919217
4.93,1.7728903253160457,0.6054462753339146,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.146779688076264,1.0,0.6054462753339146
4.94,1.7713621190026592,0.6093721495230098,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1588374840805677,1.0,0.6093721495230098
4.95,1.7697148483450709,0.61325896081552,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1705869776717877,1.0,0.61325896081552
4.96,1.7679515506467554,0.6171070981149418,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1820309020548616,1.0,0.6171070981149418
4.97,1.766075284460274,0.6209169461141744,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.19317214446959,1.0,0.6209169461141744
4.98,1.7640891319931054,0.6246888853109414,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.204013746907838,1.0,0.6246888853109414
4.99,1.7619960772599284,0.6284232928855661,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2145587538462688,1.0,0.6284232928855661
5.0,1.7597990702003792,0.6321205422880969,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2248102851463045,1.0,0.6321205422880969
5.01,1.7575010259812223,0.6357810032752671,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2347715311113054,1.0,0.6357810032752671
5.02,1.755104823552341,0.639405041952636,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2444457466695167,1.0,0.639405041952636
5.03,1.7526133042027254,0.6429930208167296,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2538362455858008,1.0,0.6429930208167296
5.04,1.7500292701164644,0.64654529879718,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.262946394702521,1.0,0.64654529879718
5.05,1.7473554829287332,0.6500622312988673,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.271779608209924,1.0,0.6500622312988673
5.06,1.7445946707521305,0.6535441701833093,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.28033935280585,1.0,0.6535441701833093
5.07,1.7417496136641923,0.6569914631873229,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2886292543743845,1.0,0.6569914631873229
5.08,1.7388230151882187,0.6604044548765562,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.296652930944371,1.0,0.6604044548765562
5.09,1.7358175200791026,0.6637834865497123,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.304414010984364,1.0,0.6637834865497123
5.1,1.7327357342318248,0.6671288961275473,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.311916155317665,1.0,0.6671288961275473
5.11,1.7295802237724751,0.6704410181911737,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3191630525386726,1.0,0.6704410181911737
5.12,1.7263535141492732,0.6737201840203627,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.326158414473696,1.0,0.6737201840203627
5.13,1.7230580892235876,0.6769667216318487,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.332905971685859,1.0,0.6769667216318487
5.14,1.7196963903609574,0.6801809558176318,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.339409469023695,1.0,0.6801809558176318
5.15,1.716270815522111,0.6833632081832816,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.345672661213053,1.0,0.6833632081832816
5.16,1.712783757439139,0.6865137968804186,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3516993611093064,1.0,0.6865137968804186
5.17,1.7092376147397157,0.6896330365508672,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.357493452879823,1.0,0.6896330365508672
5.18,1.7056346966413753,0.6927212391035592,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3630587610308735,1.0,0.6927212391035592
5.19,1.7019772715130352,0.6957787133657583,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.368399112302207,1.0,0.6957787133657583
5.2,1.6982675673842158,0.6988057651102656,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.373518333575753,1.0,0.6988057651102656
5.21,1.6945077714802392,0.7018026970902492,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.378420248530439,1.0,0.7018026970902492
5.22,1.6907000297574353,0.7047698090740705,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.383108674347346,1.0,0.7047698090740705
5.23,1.6868464464383421,0.7077073978801124,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.387587418464387,1.0,0.7077073978801124
5.24,1.68294908354691,0.710615757411606,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3918602753797114,1.0,0.710615757411606
5.25,1.6790099647745877,0.7134951786508438,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.395931029546783,1.0,0.7134951786508438
5.26,1.6750311302345848,0.7163459491761454,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3998035297749705,1.0,0.7163459491761454
5.27,1.6710145593744885,0.719168353915275,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.403481580067619,1.0,0.719168353915275
5.28,1.6669621782326145,0.7219626751078578,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.40696894700088,1.0,0.7219626751078578
5.29,1.662875873926414,0.7247291921999711,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4102693776790223,1.0,0.7247291921999711
5.3,1.658757494524822,0.7274681818758117,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.413386597429698,1.0,0.7274681818758117
5.31,1.6546088489206046,0.7301799180893609,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4163243075495573,1.0,0.7301799180893609
5.32,1.6504317067027074,0.7328646720960503,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4190861830992088,1.0,0.7328646720960503
5.33,1.646227798028604,0.7355227124844276,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4216758707465305,1.0,0.7355227124844276
5.34,1.6419988134966417,0.738154305207823,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4240969866573665,1.0,0.738154305207823
5.35,1.637746423588463,0.740759713385104,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.426353142669738,1.0,0.740759713385104
5.36,1.6334722896094507,0.7433391972017471,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.428447960819178,1.0,0.7433391972017471
5.37,1.629178008618011,0.7458930145897852,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4303849923029426,1.0,0.7458930145897852
5.38,1.624865140690759,0.7484214209362626,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4321677548511564,1.0,0.7484214209362626
5.39,1.620535209872846,0.7509246691021796,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4337997324843963,1.0,0.7509246691021796
5.4,1.6161897042939717,0.7534030094512851,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4352843741185217,1.0,0.7534030094512851
5.41,1.6118300762843987,0.7558566898788653,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.436625092215049,1.0,0.7558566898788653
5.42,1.6074577424909617,0.7582859558405367,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4378252614760605,1.0,0.7582859558405367
5.43,1.6030740839930826,0.7606910503810353,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4388882175826283,1.0,0.7606910503810353
5.44,1.5986804480660426,0.763072214136391,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.439817258404626,1.0,0.763072214136391
5.45,1.594278174813897,0.7654296849342406,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4406156820906744,1.0,0.7654296849342406
5.46,1.589868562433819,0.7677636983857744,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4412867348829264,1.0,0.7677636983857744
5.47,1.5854528687730334,0.7700744878912442,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4418336119921955,1.0,0.7700744878912442
5.48,1.5810323193732745,0.7723622845406402,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4422594682474585,1.0,0.7723622845406402
5.49,1.5766081077485659,0.7746273171398677,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.44256741737247,1.0,0.7746273171398677
5.5,1.5721813956629933,0.7768698122369256,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4427605313021945,1.0,0.7768698122369256
5.51,1.5677533134084856,0.7790899941480822,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.442841839538107,1.0,0.7790899941480822
5.52,1.5633249600825898,0.781288084984052,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.442814328541392,1.0,0.781288084984052
5.53,1.558897403866249,0.7834643046761731,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4426809411631245,1.0,0.7834643046761731
5.54,1.5544716904032998,0.7856188707978569,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4424445882037524,1.0,0.7856188707978569
5.55,1.5500488493020794,0.7877519984334922,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4421081574144963,1.0,0.7877519984334922
5.56,1.5456298679971296,0.7898639008721442,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.44167447368142,1.0,0.7898639008721442
5.57,1.5412157049178967,0.7919547893079831,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.441146317732815,1.0,0.7919547893079831
5.58,1.5368072903959662,0.7940248728505545,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4405264267049245,1.0,0.7940248728505545
5.59,1.5324055270175423,0.7960743585490698,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4398174939150787,1.0,0.7960743585490698
5.6,1.5280112899759297,0.7981034514166951,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.439022168666932,1.0,0.7981034514166951
5.61,1.5236254274240129,0.8001123544548397,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.438143056086977,1.0,0.8001123544548397
5.62,1.5192487608267384,0.8021012686774457,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4371827169915283,1.0,0.8021012686774457
5.63,1.5148820853135931,0.8040703931352773,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.436143667783379,1.0,0.8040703931352773
5.64,1.5105261700310861,0.8060199249402098,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.435028380377357,1.0,0.8060199249402098
5.65,1.5061817676412976,0.8079500589175438,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4338392958126334,1.0,0.8079500589175438
5.66,1.5018496154654943,0.8098609875981173,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.432578825609476,1.0,0.8098609875981173
5.67,1.4975304157726859,0.811752902058607,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.43124932184902,1.0,0.811752902058607
5.68,1.4932248473123255,0.8136259914911104,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4298530938273055,1.0,0.8136259914911104
5.69,1.4889335658896021,0.8154804432183745,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4283924084687354,1.0,0.8154804432183745
5.7,1.4846572047842734,0.8173164427153851,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4268694905320984,1.0,0.8173164427153851
5.71,1.4803963751694962,0.8191341736309582,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4252865228414624,1.0,0.8191341736309582
5.72,1.4761516665306575,0.820933817809331,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.423645646541238,1.0,0.820933817809331
5.73,1.4719236470842068,0.822715555311752,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4219489613747647,1.0,0.822715555311752
5.74,1.4677128641964896,0.8244795644380715,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4201985259857524,1.0,0.8244795644380715
5.75,1.4635198448025752,0.8262260217483324,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.418396358241937,1.0,0.8262260217483324
5.76,1.459345096313896,0.8279551017141917,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4165444353093575,1.0,0.8279551017141917
5.77,1.4551891068264398,0.829666976900026,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4146446941570825,1.0,0.829666976900026
5.78,1.4510523448784942,0.8313618184851603,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.412699032310682,1.0,0.8313618184851603
5.79,1.4469352603044525,0.8330397959560563,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4107093080112887,1.0,0.8330397959560563
5.8,1.4428382846568149,0.8347010771255007,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.408677340641906,1.0,0.8347010771255007
5.81,1.4387618316278785,0.8363458281520315,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4066049111727037,1.0,0.8363458281520315
5.82,1.4347062974714269,0.8379742135593661,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4044937626245777,1.0,0.8379742135593661
5.83,1.4306720614244182,0.8395863962558269,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4023456005504444,1.0,0.8395863962558269
5.84,1.4266594861286719,0.84118253755377,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.4001620935337478,1.0,0.84118253755377
5.85,1.422668918052559,0.8427627971890125,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3979448737036813,1.0,0.8427627971890125
5.86,1.4187006878943598,0.844327333338689,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.395695537231217,1.0,0.844327333338689
5.87,1.414755106187877,0.845876302228359,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3934156355617815,1.0,0.845876302228359
5.88,1.4108324676413284,0.8474098584867997,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.391106683505041,1.0,0.8474098584867997
5.89,1.4069330550418273,0.8489281554636066,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3887701665548704,1.0,0.8489281554636066
5.9,1.4030571366774138,0.8504313449918093,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3864075356898597,1.0,0.8504313449918093
5.91,1.399204966735188,0.8519195774052821,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3840202079288266,1.0,0.8519195774052821
5.92,1.3953767856994381,0.8533930015561557,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.381609566899648,1.0,0.8533930015561557
5.93,1.3915728207497755,0.8548517648322252,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3791769634210067,1.0,0.8548517648322252
5.94,1.3877932861592641,0.8562960131743633,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3767237160966523,1.0,0.8562960131743633
5.95,1.3840383836925525,0.8577258910939278,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3742511119217884,1.0,0.8577258910939278
5.96,1.3803083030040044,0.8591415416901745,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3717604069012177,1.0,0.8591415416901745
5.97,1.376603221853341,0.860543106659629,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.369252826342657,1.0,0.860543106659629
5.98,1.37292329718675,0.8619307259031509,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3667295483070454,1.0,0.8619307259031509
5.99,1.369268675572581,0.8633045379854258,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.364191722686206,1.0,0.8633045379854258
6.0,1.3656394965615661,0.8646646802828328,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3616404773520308,1.0,0.8646646802828328
6.01,1.36203588882589,0.8660112888132756,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.359076910984089,1.0,0.8660112888132756
6.02,1.3584579705163458,0.867344498251787,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.356502093667282,1.0,0.867344498251787
6.03,1.3549058496194903,0.8686644419461363,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3539170674985406,1.0,0.8686644419461363
6.04,1.351379624314801,0.8699712519324335,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3513228472022583,1.0,0.8699712519324335
6.05,1.3478793833318323,0.8712650589507359,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.348720420754181,1.0,0.8712650589507359
6.06,1.34440520630737,0.8725459924606536,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3461107500134677,1.0,0.8725459924606536
6.07,1.3409571641425886,0.8738141806569555,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.343494771362661,1.0,0.8738141806569555
6.08,1.3375353187928722,0.8750697504671049,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.340873395314037,1.0,0.8750697504671049
6.09,1.3341397115550324,0.8763128271824493,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3382474849783357,1.0,0.8763128271824493
6.1,1.3307703789861292,0.877543534969451,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3356178852162475,1.0,0.877543534969451
6.11,1.3274273535733367,0.8787619968952529,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3329854239189727,1.0,0.8787619968952529
6.12,1.3241106599137904,0.8799683348102404,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3303509050176534,1.0,0.8799683348102404
6.13,1.3208203150212363,0.8811626693620381,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3277151090634414,1.0,0.8811626693620381
6.14,1.3175563286326868,0.8823451200095083,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.32507879381339,1.0,0.8823451200095083
6.15,1.31431870351507,0.8835158050367466,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3224426948219405,1.0,0.8835158050367466
6.16,1.3111074357718855,0.8846748415670803,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3198075260378275,1.0,0.8846748415670803
6.17,1.307922515149853,0.8858223455770655,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3171739804061957,1.0,0.8858223455770655
6.18,1.3047639253455676,0.8869584319104838,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3145427304757447,1.0,0.8869584319104838
6.19,1.3016316429376698,0.8880832142533016,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.311914426467783,1.0,0.8880832142533016
6.2,1.2985256226154367,0.8891968047194169,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3092896689518754,1.0,0.8891968047194169
6.21,1.2954458210782975,0.8902993145347461,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.306669053045819,1.0,0.8902993145347461
6.22,1.2923921935611602,0.8913908539438233,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.304053162097627,1.0,0.8913908539438233
6.23,1.2893646899603197,0.8924715321050557,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.3014425605820934,1.0,0.8924715321050557
6.24,1.2863632551028847,0.8935414571036618,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2988377946584824,1.0,0.8935414571036618
6.25,1.2833878290162015,0.8946007359646138,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2962393927318434,1.0,0.8946007359646138
6.26,1.280438347197279,0.8956494746655751,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2936478660178,1.0,0.8956494746655751
6.27,1.2775147408822152,0.8966877781498417,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2910637091106887,1.0,0.8966877781498417
6.28,1.2746169373156215,0.8977157503392819,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.288487400554901,1.0,0.8977157503392819
6.29,1.2717448600200505,0.8987334941472753,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.285919403419315,1.0,0.8987334941472753
6.3,1.268898429065416,0.8997411114916543,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2833601658746625,1.0,0.8997411114916543
6.31,1.2660775613384234,0.9007387033076422,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2808101217737464,1.0,0.9007387033076422
6.32,1.2632821700075727,0.901726369539173,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.278269689728994,1.0,0.901726369539173
6.33,1.2605121392248488,0.9027042084646156,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.275739225798013,1.0,0.9027042084646156
6.34,1.2577673563575273,0.9036723175688057,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.273219083763993,1.0,0.9036723175688057
6.35,1.2550477158794386,0.9046307936533344,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2707096225776424,1.0,0.9046307936533344
6.36,1.2523531090274664,0.9055797325642315,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.268211187098154,1.0,0.9055797325642315
6.37,1.2496834240070884,0.9065192292031876,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.265724108557812,1.0,0.9065192292031876
6.38,1.2470385461979165,0.9074493775387783,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.263248705028325,1.0,0.9074493775387783
6.39,1.2444183583592354,0.9083702706176859,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2607852818887904,1.0,0.9083702706176859
6.4,1.2418227408355438,0.9092820005759223,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2583341322952366,1.0,0.9092820005759223
6.41,1.2392515717620955,0.9101846586500524,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.255895537651648,1.0,0.9101846586500524
6.42,1.2367047272704363,0.9110783351884157,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2534697680823856,1.0,0.9110783351884157
6.43,1.234182081693947,0.9119631196623506,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2510570829059717,1.0,0.9119631196623506
6.44,1.2316835077733816,0.9128391006774159,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2486577311101175,1.0,0.9128391006774159
6.45,1.2292088768073268,0.9137063659831289,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2462719517236525,1.0,0.9137063659831289
6.46,1.2267580416274324,0.9145650020195354,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.243899941636948,1.0,0.9145650020195354
6.47,1.2243308516900877,0.9154150943298693,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.241541884181702,1.0,0.9154150943298693
6.48,1.221927165976679,0.916256727914116,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.239197973694322,1.0,0.916256727914116
6.49,1.2195468418242377,0.9170899869334866,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2368683944667302,1.0,0.9170899869334866
6.5,1.2171897350814225,0.9179149547203043,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2345533211265662,1.0,0.9179149547203043
6.51,1.2148557002645028,0.9187317137878906,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2322529190179896,1.0,0.9187317137878906
6.52,1.2125445907133425,0.9195403458404521,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.229967344583033,1.0,0.9195403458404521
6.53,1.210256258747383,0.9203409317829663,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2276967457434664,1.0,0.9203409317829663
6.54,1.2079905558216255,0.9211335517310681,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.225441262283122,1.0,0.9211335517310681
6.55,1.205747332682615,0.9219182850209371,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2232010262306514,1.0,0.9219182850209371
6.56,1.203526439524423,0.9226952102191824,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.220976162242663,1.0,0.9226952102191824
