Time,M,Mp,Mpp,MAPKK,MKP3,M_MAPKK,Mp_MAPKK,Mpp_MKP3,Mp_MKP3_dep,Mp_MKP3,M_MKP3,k1,k_1,k2,k3,k_3,k4,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,uVol,v1a,v1b,v2a,v2b,v3a,v3b,v3c,v4a,v4b,v4c
4.34,379.35806020952526,0.9461693855481709,0.19342885482695296,5.865412901478435,24.632245548422393,44.123632158484284,0.010954940036975792,0.14448642290351732,0.22670789200012487,0.15046730807086603,74.84609282860288,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3782010541713632,0.4412363215848428,0.1666346318343255,0.1643241005546369,0.06991999426762707,0.013292750907123594,-0.006354874352099943,0.08259545828135878,0.07523365403543301,-3.842120995579811
4.3500000000000005,379.3159614057658,0.9480247113704228,0.19437396856881878,5.866018699749392,24.59234138595607,44.12300326913164,0.010978031118662808,0.14505309423750692,0.22690404115932997,0.15054076835663005,74.88516071029025,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.37848718526117864,0.4412300326913164,0.16697815079248665,0.16467046677994213,0.07005190038392994,0.013344884669850636,-0.006237432284109112,0.08260070508680903,0.07527038417831503,-3.8209705565510435
4.36,379.27407067500417,0.9498776591928191,0.195321224638393,5.866621609641563,24.552647949194224,44.122377296661654,0.011001093696470182,0.14562056306451912,0.22709954053994663,0.1506139158432789,74.92401803135782,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.37877188331236766,0.4412237729666165,0.16732123596549262,0.16501640544705273,0.07018383388531835,0.013397091801935759,-0.00612057706971314,0.08260620176638087,0.07530695792163945,-3.799935456198533
4.37,379.2323868814971,0.9517282253081532,0.1962706184782709,5.86722164580213,24.513164079481836,44.12175422648899,0.0110241277085681,0.14618882892824542,0.22729439672412385,0.15068675457623956,74.96266594028934,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.37905515551756963,0.4412175422648899,0.16766388651379488,0.1653619156285215,0.07031579543502012,0.013449372261398577,-0.0060043047364043145,0.0826119468842886,0.07534337728811978,-3.779015025402761
4.38,379.19090889609964,0.9535764060701144,0.1972221455152525,5.867818822804193,24.473888624881255,44.12113404410149,0.011047133094003937,0.14675789137938053,0.22748861625391462,0.15075928856645793,75.00110557891877,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3793370090337831,0.4412113404410149,0.16800610161064222,0.16570699641005907,0.07044778568713808,0.013501726006903008,-0.0058886113208306,0.08261793900828729,0.07537964428322896,-3.758208599292688
4.39,379.1496355962229,0.9554221978930401,0.19817580116056493,5.868413155147142,24.434820440129823,44.120516735059844,0.01107010979269864,0.14732774997552472,0.22768220563137453,0.15083152179060633,75.03933808247244,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3796174509825434,0.44120516735059845,0.16834788044202495,0.16605164689047958,0.07057980528665267,0.013554152997748274,-0.005773492868931612,0.08262417670969982,0.07541576089530316,-3.7375155172151686
4.4,379.10856586579257,0.9572655972516664,0.19913158081008472,5.869004657257014,24.3959583865978,44.119902284997224,0.011093057745443098,0.1478984042810864,0.22787517131866183,0.15090345819129017,75.07736457961093,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.37989648845005064,0.44119902284997226,0.1686892222066192,0.16639586618164648,0.07071185486942547,0.013606653193859947,-0.005658945436071594,0.08263065856344326,0.07545172909564508,-3.716935122704572
4.41,379.06769859520756,0.9591066006808776,0.20008947984455874,5.869593343486863,24.35730133224663,44.11929067961892,0.011115976893894507,0.1484698538671845,0.22806751973813832,0.15097510167725384,75.11518619247056,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38017412848737564,0.4411929067961892,0.16903012611573082,0.1667396534084176,0.07084393506220377,0.013659226555780973,-0.005544965087170478,0.08263738314805497,0.07548755083862692,-3.696466763452717
4.42,379.02703268129875,0.9609452047754554,0.2010494936298255,5.870179228117118,24.31884815158743,44.11868190470199,0.011138867180572715,0.14904209831155155,0.22825925727247184,0.15104645612358575,75.15280403670472,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3804503781105737,0.4411868190470199,0.16937059139323943,0.16708300770859072,0.07097604648262562,0.013711873044662742,-0.005431547896832034,0.08264434904571813,0.07552322806179287,-3.676109791278993
4.43,378.9865670272884,0.962781406189826,0.20201161751703503,5.870762325355945,24.280597725639854,44.118075946094876,0.01116172854885655,0.1496151371984364,0.22845039026473973,0.1511175253719228,75.19021922152481,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38072524430093324,0.44118075946094876,0.16971061727554182,0.16742592823284824,0.07110818973922631,0.013764592622256147,-0.005318689949470573,0.0826515548422875,0.0755587626859614,-3.6558635621007856
4.44,378.94630054274955,0.9646152016378071,0.20297584684286862,5.871342649339602,24.2425489418912,44.11747278971709,0.011184560942980143,0.15018897011850732,0.22864092501853353,0.15118831323065393,75.22743284974086,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38099873400507533,0.44117472789717094,0.1700502030114959,0.16776841414470214,0.07124036543144516,0.013817385250902673,-0.0052063873394343485,0.08265899912731395,0.07559415661532697,-3.6357274359041254
4.45,378.90623214356594,0.9664465878923532,0.2039421769297573,5.871920214132797,24.20470069425583,44.116872421558845,0.011207364308029233,0.15076359666875505,0.2288308677980647,0.15125882347512287,75.26444601780199,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3812708541351384,0.44116872421558845,0.17038934786236365,0.1681104646204385,0.07137257414963333,0.013870250893525464,-0.0050946361711275145,0.08266668049406933,0.07562941173756144,-3.6157007767145846
4.46,378.86636075189193,0.9682755617853009,0.20491060308610087,5.872495033729045,24.167051883034866,44.116274827680684,0.01123013858993747,0.15133901645239647,0.22902022482827167,0.15132905984783032,75.3012598158364,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38154161156896294,0.44116274827680685,0.17072805110175474,0.16845207884906205,0.0715048164750629,0.013923189513620475,-0.004983432559129336,0.08267459753957068,0.07566452992391516,-3.5957829525684053
4.47,378.826685296113,0.9701021202071127,0.20588112060648503,5.873067122051018,24.12960141487618,44.11567999421317,0.011252883735482687,0.15191522907877805,0.22920900229492785,0.1513990260586351,75.33787532769125,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3818110131502124,0.4411567999421317,0.1710663120155694,0.1687932560322403,0.07163709297993603,0.013976201075247581,-0.004872772628311456,0.08268274886460422,0.07569951302931754,-3.575973335483889
4.48,378.78720471080646,0.9719262601066199,0.20685372477189856,5.873636492950896,24.09234820273467,44.11508790735649,0.011275599692283185,0.15249223416327953,0.22939720634475066,0.15146872578495474,75.37429363097212,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3820790656886004,0.4411508790735649,0.1714041299019417,0.16913399538424778,0.07176940422739544,0.014029285543021717,-0.004762652513952859,0.08269113307374878,0.07573436289247737,-3.5562713014330143
4.49,378.7479179367022,0.9737479784907643,0.20782841084994944,5.874203160210721,24.055291165832802,44.11449855338015,0.011298286408793982,0.15307003132721791,0.2295848430855117,0.15153816267196524,75.41051579708227,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3823457759599904,0.44114498553380155,0.17174150407118197,0.16947429613190973,0.07190175077153574,0.014082442882104048,-0.004653068361852641,0.0826997487753991,0.07576908133598262,-3.5366762303132777
4.5,378.7088239206442,0.9755672724243413,0.20880517409508084,5.874767137542738,24.01842922962145,44.11391191862263,0.011320943834303078,0.15364862019775172,0.22977191858614787,0.15160734033280002,75.44654289126161,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38261115070657326,0.4411391191862263,0.1720784338457201,0.16981415751454618,0.07203413315741511,0.014135673058193158,-0.004544016328440814,0.08270859458178867,0.07580367016640001,-3.5171875059197832
4.51,378.66992161555163,0.9773841390297384,0.20978400974878592,5.87532843858975,23.98176132574099,44.11332798949099,0.011343571918927688,0.15422800040778528,0.22995843887687373,0.15167626234874815,75.48237597262538,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38287519663705183,0.4411332798949099,0.1724149185600477,0.17015357878391532,0.07216655192106841,0.014188976037516246,-0.004435492580886657,0.08271766910901224,0.07583813117437407,-3.497804515917548
4.5200000000000005,378.6312099803811,0.9791985754866768,0.21076491303982212,5.875887076925456,23.945286391982698,44.1127467524606,0.011366170613610475,0.15480817159587335,0.2301444099492945,0.1517449322694518,75.51801609420247,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3831379204267975,0.441127467524606,0.1727509575606609,0.17049255920415712,0.07229900758952074,0.014242351786820347,-0.004327493297205137,0.08272697097704784,0.0758724661347259,-3.478526651814068
4.53,378.5926879800883,0.9810105790319489,0.21174787918442445,5.876443066054797,23.909003372250407,44.112168194074755,0.011388739870115773,0.15538913340612576,0.23032983775652022,0.15181335361310289,75.55346430297364,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3833993287179922,0.4411216819407476,0.17308655020600255,0.1708310980517366,0.07243150068080165,0.014295800273363569,-0.004220014666361682,0.08273649880977901,0.07590667680655144,-3.459353308932071
4.54,378.5543545855905,0.9828201469591585,0.21273290338651882,5.876996419414298,23.8729112165224,44.111592300944345,0.0114112796410258,0.15597088548811283,0.23051472821328087,0.1518815298666391,75.58872163990937,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3836594281197776,0.44111592300944347,0.17342169586640488,0.171169194615387,0.07256403170396022,0.01434932146490638,-0.004113052888374047,0.0827462512350158,0.07594076493331955,-3.4402838863825105
4.55,378.51620877372915,0.9846272766184573,0.21371998083793387,5.877547150372407,23.837008880813634,44.11101905974753,0.011433789879736865,0.15655342749677034,0.2306990871960424,0.151949464485939,75.62378914000742,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3839182252084541,0.44111019059747525,0.17375639392403136,0.17150684819605297,0.07269660115908136,0.014402915329702871,-0.004006604174412676,0.08275622688451609,0.0759747322429695,-3.421317787037781
4.5600000000000005,378.4782495272326,0.9864319654162823,0.21470910671861246,5.8780952722298325,23.80129532713818,44.11044845722938,0.011456270540455563,0.15713675909230526,0.23088292054312365,0.1520171608960163,75.65866783233018,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38417572652759446,0.44110448457229384,0.17409064377281902,0.17184405810683345,0.07282920953730229,0.014456581836492084,-0.0039006647468992905,0.08276642439400664,0.07600858044800815,-3.4024544175051616
4.57,378.44047583467943,0.988234210815092,0.21570027619682197,5.878640798219883,23.765769523471953,44.10988048020159,0.01147872157819496,0.15772087994010134,0.23106623405481397,0.1520846224912137,75.69335874004172,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38443193858825,0.4410988048020159,0.17442444481842037,0.1721808236729244,0.0729618573208298,0.014510320954489323,-0.0037952308396027312,0.08277684240320299,0.07604231124560686,-3.383693188100466
4.58,378.40288669046157,0.9900340103331031,0.21669348442936487,5.8791837415087995,23.73043044371568,44.109315115542095,0.01150114294877078,0.15830578971062553,0.23124903349349216,0.15215185263539563,75.7278628804446,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38468686786907114,0.44109315115542097,0.17475779647814552,0.1725171442315617,0.07309454498295878,0.014564132653377549,-0.003690298697733768,0.0827874795558303,0.07607592631769781,-3.3650335128219098
4.59,378.365481094748,0.9918313615440247,0.2176887265617873,5.879724115196091,23.69527706765815,44.10875235019478,0.011523534608797572,0.15889148807933398,0.23143132458374582,0.15221885466214033,75.76218126501642,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3849405208164427,0.4410875235019478,0.17509069818090406,0.17285301913196358,0.07322727298809112,0.014618016903298727,-0.003585864578037057,0.08279833449964255,0.07610942733107016,-3.3464748093241976
4.6000000000000005,378.3282580534488,0.9936262620767939,0.21868599772858774,5.880261932314866,23.660308380939703,44.108192171169115,0.011545896515684884,0.15947797472657887,0.2316131130124917,0.15228563187493127,75.79631489944609,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38519290384468974,0.44108192171169114,0.17542314936714667,0.17318844773527325,0.07336004179175504,0.014671973674845256,-0.0034819247488818705,0.08280940588644231,0.07614281593746564,-3.3280164988928043
4.61,378.291216578179,0.9954187096153089,0.2196852930534242,5.8807972058321605,23.625523375015995,44.10763456553987,0.011568228627633412,0.16006524933751512,0.23179440442909688,0.15235218754734767,75.83026478366983,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3854440233361984,0.4410763456553987,0.17575514948880702,0.1735234294145012,0.07349285184062593,0.01472600293905139,-0.003378475490350502,0.08282069237209971,0.07617609377367383,-3.3096580064185
4.62,378.25435568622333,0.9972087018981637,0.22068660764932163,5.88132994864927,23.590921047121977,44.10707952044676,0.011590530903631165,0.16065331160200785,0.2319752044455007,0.15241852492325436,75.86403191190705,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.385693885641615,0.4410707952044676,0.1760866980092435,0.17385796355446748,0.07362570357254708,0.014780104667384723,-0.0032755130943250554,0.0828321926165714,0.07620926246162718,-3.2913987603720534
4.63,378.2176744005005,0.9989962367183808,0.22168993661887745,5.881860173602078,23.556500400236178,44.10652702309413,0.011612803303449607,0.1612421612145397,0.23215551863633757,0.1524846472169908,75.89761727269574,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3859424970799168,0.44106527023094133,0.17641779440318076,0.1741920495517441,0.07375859741655169,0.01483427883173765,-0.0031730338645721556,0.08284390528391894,0.0762423236084954,-3.273238192779134
4.64,378.18117174952846,1.0007813119231437,0.22269527505446704,5.8823878934613765,23.522260443045187,44.10597706075064,0.011635045787639796,0.16183179787411858,0.2323353525390602,0.15255055761355935,75.93102184892786,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3861898639386325,0.4410597706075064,0.17674843815665123,0.17452568681459693,0.07389153379288549,0.01488852540441891,-0.0030710341168261046,0.08285582904232697,0.07627527880677967,-3.255175739195458
4.65,378.14484676738914,1.0025639254135292,0.2237026180384481,5.882913120933194,23.488200189908405,44.10542962074893,0.011657258317528526,0.16242222128418604,0.2325147116540641,0.15261625926881292,75.96424661788431,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3864359924739915,0.4410542962074893,0.17707862876693675,0.17485887476292789,0.07402451311302971,0.014942844358145116,-0.002969510178869622,0.0828679625641208,0.07630812963440646,-3.237210838682091
4.66,378.1086984936941,1.0043440751442394,0.2247119606433639,5.883435868659119,23.45431866082306,44.104884690485314,0.011679440855214449,0.16301343115252537,0.23269360144481221,0.15268175530964162,75.99729255126975,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38668088891100894,0.44104884690485313,0.17740836574250998,0.17519161282821674,0.07415753577972503,0.014997235666032333,-0.0028684583906138927,0.08288030452578449,0.07634087765482081,-3.2193429337809887
4.67,378.07272597355006,1.0061217591233331,0.22572329793214665,5.883956149216618,23.42061488138941,44.10434225741946,0.011701593363564215,0.1636054271911707,0.23287202733796078,0.15274704883415885,76.03016061524708,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3869245594437274,0.4410434225741946,0.17773764860297586,0.17552390045346322,0.07429060218699615,0.015051699301587703,-0.0027678751041755045,0.08289285360797743,0.07637352441707942,-3.2015714704906975
4.68,378.03692825752483,1.0078969754119569,0.22673662495831906,5.8844739751193575,23.387087882776257,44.10380230907408,0.011723715806208583,0.1641982091163158,0.23304999472348553,0.15281214291188655,76.06285177047184,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3871670102352951,0.44103802309074075,0.178066476879013,0.17585573709312874,0.07442371272017714,0.015106235238701053,-0.002667756683952638,0.08290560849555162,0.07640607145594328,-3.183895898242291
4.69,378.00130440161337,1.0096697221240751,0.2277519367661956,5.884989358817521,23.35373670168662,44.10326483303458,0.011745808147538547,0.16479177664822386,0.23322750895480865,0.1528770405839397,76.09536697212619,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3874082474181648,0.4410326483303458,0.17839485011231504,0.1761871222130782,0.0745568677559372,0.015160843451636595,-0.002568099506698812,0.08291856787756777,0.07643852029196985,-3.1663156698754618
4.7,377.96585346720406,1.0114399974262007,0.2287692283910824,5.885502312698125,23.32056038032374,44.10272981694881,0.011767870352701434,0.1653861295111368,0.23340457534892636,0.15294174486321,76.12770716995276,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38764827709419336,0.4410272981694881,0.17872276785553184,0.1765180552905215,0.07469006766230712,0.015215523915024584,-0.002468899961595661,0.08293173044731203,0.076470872431605,-3.148830241614845
4.71,377.9305745210454,1.0132077995371258,0.22978849485947725,5.886012849085337,23.287557966357216,44.1021972485267,0.011789902387597034,0.1659812674331859,0.23358119918653739,0.15300625873454898,76.15987330828828,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3878871053348405,0.44102197248526703,0.17905022967221107,0.17684853581395552,0.07482331279870652,0.015270276603853102,-0.0023701544503232086,0.08294509490231161,0.07650312936727449,-3.1314390730464936
4.72,377.89546663521276,1.01497312672765,0.2308097311892677,5.886520980240785,23.25472851288946,44.101667115539975,0.011811904218873695,0.16657719014630193,0.2337573857121715,0.15307058515495017,76.1918663260969,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38812473818126136,0.4410166711553998,0.17937723513673914,0.17717856328310544,0.07495660351597175,0.015325101493459777,-0.0022718593871290105,0.08295865994435034,0.07653529257747509,-3.1141416270945728
4.73,377.8605288870754,1.0167359773203113,0.23183293238992905,5.887026718363874,23.22207107842233,44.10113940582183,0.011833875813924434,0.16717389738612623,0.23393314013431932,0.1531347270537306,76.22368715700328,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3883611816445125,0.4410113940582183,0.17970378383428287,0.17750813720886652,0.07508994015638426,0.015379998559523612,-0.0021740111988953204,0.08297242427948404,0.0765673635268653,-3.0969373699982317
4.74,377.82576035926377,1.0184963496891135,0.23285809346272068,5.887530075592091,23.189584726824037,44.10061410726666,0.011855817140883022,0.1677713888919217,0.23410846762556203,0.15319868733271144,76.25533672932556,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38859644170565133,0.4410061410726666,0.18002987536073026,0.17783725711324533,0.07522332305369953,0.015434967778056795,-0.0020766063252049827,0.08298638661805557,0.07659934366635572,-3.079825771288651
4.75,377.7911601396369,1.0202542422592569,0.23388520940088253,5.8880310640013205,23.157268527296214,44.10009120782969,0.0118777281686201,0.16836966440648465,0.23428337332270227,0.15326246886639813,76.286815966108,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3888305243158996,0.44100091207829695,0.18035550932263217,0.1781659225293015,0.0753567525331767,0.015490009125396588,-0.001979641218405076,0.08300054567470921,0.07663123443319907,-3.0628063037662843
4.76,377.7567273212502,1.0220096535068661,0.23491427518982994,5.888529695606147,23.125121554341284,44.099570695526744,0.01189960886673927,0.16896872367605667,0.2344578623268952,0.15332607450215946,76.3181257851534,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38906343539676413,0.44099570695526746,0.18068068533714332,0.17849413300108904,0.07549022891160917,0.015545122578197214,-0.0018831123436697517,0.08301490016840549,0.07666303725107973,-3.0458784434782817
4.7700000000000005,377.72246100232354,1.0237625819587186,0.23594528580734778,5.889025982360164,23.093142887729996,44.09905255843389,0.01192145920557319,0.169568566450237,0.23463193970378016,0.15338950706040608,76.34926709905537,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38929518084025005,0.44099052558433893,0.18100540303196347,0.17882188808359784,0.07562375249735484,0.015600308113421803,-0.0017870161790606298,0.08302944882243471,0.07669475353020304,-3.0290416696960865
4.78,377.6883602862092,1.025513026191973,0.2369782362237835,5.889519936156278,23.06133161246923,44.09853678468717,0.011943279156179652,0.17016919248189505,0.23480561048361295,0.15345276933476826,76.38024081523028,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38952576650891046,0.4409853678468717,0.1813296620452789,0.17914918734269478,0.07575732359036819,0.015655565708334346,-0.0016913492155863352,0.08304419036443103,0.07672638466738413,-3.0122954648932225
4.79,377.6544242813603,1.027260984833897,0.23801312140223993,5.890011568827011,23.029686818769964,44.09802336248228,0.011965068690337697,0.17077060152708406,0.23497887966139855,0.15351586409227277,76.41104783594906,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.38975519823605254,0.4409802336248228,0.1816534620257033,0.17947603035506546,0.07589094248223163,0.015710895340491735,-0.0015961079572599512,0.08305912352638573,0.07675793204613639,-2.9956393147232454
4.8,377.62065210129947,1.0290064565615962,0.23904993629876645,5.890500892144803,22.998207602015523,44.097512280074284,0.01198682778054369,0.17137279334495426,0.23515175219702433,0.1535787940735192,76.44168905836877,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3899834818258512,0.44097512280074286,0.18197680263221933,0.17980241670815536,0.0760246094561885,0.01576629698773579,-0.001501288921155225,0.08307424704466035,0.0767893970367596,-2.979072707997868
4.8100000000000005,377.58704286458754,1.0307494401017414,0.24008867586254967,5.890987917822312,22.966893062729987,44.09700352577731,0.012008556400007414,0.17197576769766698,0.23532423301539376,0.15364156199285534,76.47216537456389,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3902106230535054,0.4409700352577731,0.18229968353411968,0.1801283460001112,0.07615832478717596,0.015821770628185364,-0.0014068886374612732,0.0830895596599997,0.07682078099642767,-2.9625951366652767
4.82,377.55359569479276,1.0324899342302962,0.24112933503610268,5.891472657512715,22.93574230654688,44.096497087964266,0.01203025452264815,0.17257952435030885,0.23549632700656048,0.15370417053855187,76.50247767155749,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.39043662766537324,0.44096497087964265,0.1826221044109484,0.18045381783972225,0.07629208874185872,0.015877316240228413,-0.0013129036495356516,0.08310506011754426,0.07685208526927594,-2.946206095788609
4.83,377.52030972045986,1.0342279377722448,0.24217190875545422,5.891955122810001,22.90475444417799,44.095992955066535,0.01205192212309077,0.1731840630708069,0.23566803902586297,0.15376662237297647,76.53262683135215,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3906615013790997,0.4409599295506654,0.18294406495244203,0.18077883184636154,0.07642590157866316,0.015932933802514232,-0.0012193305139556188,0.08312074716684212,0.07688331118648824,-2.9299050835245852
4.84,377.48718407507965,1.0359634496013197,0.24321639195033615,5.892435325249272,22.873928591382473,44.095491115573694,0.012073559176661832,0.17378938362984353,0.23583937389405962,0.15382892013276692,76.56261373096063,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.39088524988378026,0.44095491115573693,0.18326556485847129,0.18110338764992748,0.07655976354781202,0.015988623293945604,-0.001126165800568818,0.08313661956186152,0.07691446006638346,-2.913691601102352
4.8500000000000005,377.45421789705864,1.0376964686397299,0.24426277954437048,5.892913276307034,22.843263868936123,44.09499155803321,0.012095165659385659,0.17439548580077233,0.23601033639746408,0.15389106642900355,76.59243924243641,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.3911078788400957,0.4409499155803321,0.18358660383898204,0.1814274848907849,0.07669367489135989,0.016044384693671053,-0.0010334060925414057,0.08315267606100193,0.07694553321450177,-2.8975651528024358
4.86,377.42141032968885,1.0394269938578866,0.2453110664552548,5.893388987401493,22.812759402600893,44.09449427105015,0.01211674154798042,0.17500236935953387,0.23618093128808107,0.15395306384738108,76.62210423290388,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.39132939388041876,0.44094494271050155,0.18390718161393663,0.1817511232197063,0.07682763584322863,0.016100217981077115,-0.0009410479864057908,0.08316891542710578,0.07697653192369054,-2.881525245935917
