Time,MAPK,MAPKMEKpp,MAPKp,MAPKPH,MAPKpMAPKPH,MAPKpMEKpp,MAPKpp,MAPKppMAPKPH,MEK,MEKp,MEKPH,MEKpMEKPH,MEKpp,MEKppMEKPH,MEKpRAFp,MEKRAFp,RAF,RAFK,RAFp,RAFPH,RAFpRAFPH,RAFRAFK,Cytoplasm,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9,Reaction10,Reaction11,Reaction12,Reaction13,Reaction14,Reaction15,Reaction16,Reaction17,Reaction18,Reaction19,Reaction20,Reaction21,Reaction22,Reaction23,Reaction24,Reaction25,Reaction26,Reaction27,Reaction28,Reaction29,Reaction30
1.86,0.3999999963326054,3.5832251700409496e-09,6.526025624683514e-11,0.2999999999810905,1.890942572470478e-11,2.982052116223508e-19,3.0634403782416327e-21,4.886714216926711e-22,0.19828493949830495,5.335765418858972e-05,0.19996368847402807,3.631066581808285e-05,1.932510054535716e-09,8.601539508657233e-10,2.2069186941449438e-07,0.001625165113929894,0.2421505189616737,0.14829641850456649,0.004162755426541681,0.2996422416894479,0.00035775831055199564,0.051703581495433526,1.0,0.03591005470103832,0.020681432598173413,0.005170358149543353,0.0006236686838069316,0.00017887915527599782,3.577583105519957e-05,0.0027238586360635907,0.0006825693478505555,0.0001625165113929894,0.00010669593339872074,2.904853265446628e-05,3.631066581808285e-06,7.329790529195848e-07,8.827674776579776e-08,2.206918694144944e-08,3.864318385181069e-09,6.881231606925787e-10,8.601539508657234e-11,1.546008029454019e-08,2.14993510202457e-09,3.58322517004095e-10,9.789038436408251e-11,7.563770289881912e-12,1.890942572470478e-12,2.522322027171723e-18,1.7892312697341047e-19,2.982052116223508e-20,4.595160567072809e-21,1.9546856867706845e-22,4.886714216926711e-23
1.87,0.39999999619751975,3.7146815212276646e-09,6.798709272033234e-11,0.2999999999801881,1.9811885465548532e-11,3.2218813496183434e-19,3.3278051378276564e-21,5.339787740624807e-22,0.1982645111002298,5.420376609942176e-05,0.19996294318065388,3.705592783209083e-05,1.99264553126805e-09,8.915141157844211e-10,2.269858677813639e-07,0.001643995621129821,0.24199902682979424,0.14819632027637872,0.0041912134043555335,0.29963814256476834,0.00036185743523153954,0.05180367972362129,1.0,0.03586336528664015,0.02072147188944852,0.00518036797236213,0.0006279236997868257,0.00018092871761576977,3.6185743523153954e-05,0.0027421972925532226,0.0006904781608745249,0.0001643995621129821,0.00010838744600716126,2.9644742265672666e-05,3.7055927832090832e-06,7.496925184400801e-07,9.079434711254556e-08,2.269858677813639e-08,3.98455265148137e-09,7.13211292627537e-10,8.915141157844212e-11,1.5941164098604495e-08,2.2288089127365986e-09,3.714681521227665e-10,1.0198063907376375e-10,7.924754186219413e-12,1.9811885465548533e-12,2.709483529861536e-18,1.933128809771006e-19,3.2218813496183434e-20,4.9917077064118345e-21,2.135915096249923e-22,5.339787740624807e-23
1.88,0.39999999605836584,3.850073631547111e-09,7.080944354451958e-11,0.2999999999792486,2.0751383665845858e-11,3.479429100279326e-19,3.613302561144807e-21,5.832168686000943e-22,0.19824397938232546,5.5057618916053036e-05,0.19996218764741858,3.7811428776592886e-05,2.0542454809273734e-09,9.238048931420893e-10,2.33416510933975e-07,0.0016629113253470473,0.2418484021685011,0.1480971850230999,0.004219663657216481,0.2996340255444753,0.0003659744555245871,0.05190281497690008,1.0,0.03581706756348958,0.020761125990760035,0.005190281497690009,0.0006321774040277486,0.00018298722776229355,3.659744555245871e-05,0.002760525619703188,0.0006984227566457598,0.00016629113253470473,0.0001100944192511186,3.024914302127431e-05,3.7811428776592886e-06,7.66671290856714e-07,9.336660437359001e-08,2.3341651093397502e-08,4.10771420331061e-09,7.390439145136715e-10,9.238048931420894e-11,1.6433963685477303e-08,2.3100441789282664e-09,3.850073631547111e-10,1.0621416530943238e-10,8.300553466338343e-12,2.075138366584586e-12,2.909199588166226e-18,2.0876574601675954e-19,3.479429100279326e-20,5.419953841342305e-21,2.332867474400377e-22,5.832168686000943e-23
1.89,0.3999999959150493,3.989491809803684e-09,7.372998758064046e-11,0.2999999999782708,2.1729184703299187e-11,3.7558630308954473e-19,3.921445704100841e-21,6.366922504777245e-22,0.19822334481589113,5.591922290508548e-05,0.1999614218120291,3.857723092363836e-05,2.11733523586797e-09,9.570473395036574e-10,2.399857747348777e-07,0.0016819116806311282,0.2416986372634238,0.1479990040538388,0.00424810587292764,0.29962989074891816,0.00037010925108170786,0.052000995946161185,1.0,0.035771157596156775,0.020800398378464476,0.005200099594616119,0.0006364297492975732,0.00018505462554085393,3.7010925108170786e-05,0.0027788433923703676,0.0007064029058650738,0.00016819116806311284,0.00011181687318724678,3.086178473891069e-05,3.857723092363836e-06,7.839175714677234e-07,9.599430989395107e-08,2.3998577473487768e-08,4.233853642168673e-09,7.65637871602926e-10,9.570473395036575e-11,1.693868171395956e-08,2.3936950858822105e-09,3.9894918098036843e-10,1.1059498136295023e-10,8.691673881319675e-12,2.1729184703299187e-12,3.1222220128919577e-18,2.253517818537268e-19,3.7558630308954475e-20,5.882168555725212e-21,2.546769001910898e-22,6.366922504777245e-23
1.9,0.3999999957674746,4.133027689743981e-09,7.675145412211886e-11,0.29999999997725335,2.2746582550638518e-11,4.0523991171426634e-19,4.2538140310828925e-21,6.947257250311909e-22,0.1982026078726537,5.678858804836454e-05,0.19996064561253454,3.935339620271396e-05,2.1819403717829764e-09,9.912628134492634e-10,2.46695647793853e-07,0.00170099614121664,0.2415497244798514,0.1479017687667769,0.004276539748340906,0.2996257382982795,0.0003742617017204074,0.05209823123322309,1.0,0.03572563149569765,0.020839292493289238,0.0052098231233223095,0.0006406806897292912,0.0001871308508602037,3.742617017204074e-05,0.0027971503916143577,0.0007144183793109887,0.000170099614121664,0.00011355482729575236,3.148271696217117e-05,3.9353396202713965e-06,8.014335583352612e-07,9.867825911754119e-08,2.4669564779385298e-08,4.363022054297776e-09,7.930102507594108e-10,9.912628134492634e-11,1.7455522789561448e-08,2.479816613846389e-09,4.1330276897439814e-10,1.151271811744491e-10,9.098633020255408e-12,2.274658255063852e-12,3.3493419268420017e-18,2.431439470285598e-19,4.052399117142664e-20,6.380721046140539e-21,2.778902900124764e-22,6.94725725031191e-23
1.91,0.3999999956155445,4.280774245971781e-09,7.987662395074918e-11,0.2999999999761951,2.380490169139661e-11,4.370305167735652e-19,4.61205871816447e-21,7.576535900129474e-22,0.1981817690246676,5.7665724048144206e-05,0.19995985898733082,4.0139986196290514e-05,2.2480867080368976e-09,1.0264729789148856e-09,2.535481313331622e-07,0.001720164161622786,0.2414016562613941,0.14780547064768929,0.0043049649890954484,0.29962156831255404,0.0003784316874458309,0.05219452935231072,1.0,0.035680485418847066,0.02087781174092429,0.0052194529352310726,0.0006449301807817077,0.00018921584372291544,3.784316874458309e-05,0.0028154464045230428,0.0007224689478815701,0.00017201641616227862,0.00011530830049069246,3.2111988957032414e-05,4.013998619629052e-06,8.192214462237307e-07,1.0141925253326488e-07,2.535481313331622e-08,4.495271011303508e-09,8.211783831319085e-10,1.0264729789148857e-10,1.7984693467162457e-08,2.5684645475830687e-09,4.280774245971782e-10,1.198149359166165e-10,9.521960676558646e-12,2.3804901691396614e-12,3.5913915317308186e-18,2.6221831006413913e-19,4.370305167735652e-20,6.918088076697758e-21,3.0306143600517895e-22,7.576535900129474e-23
1.92,0.39999999545916065,4.4328257939480445e-09,8.310832933669623e-11,0.29999999997509447,2.4905497119908906e-11,4.710900824427806e-19,4.997902653105454e-21,8.258276355920814e-22,0.1981608287443147,5.855064032708708e-05,0.19995906187516044,4.0937062139822914e-05,2.315800307665602e-09,1.0626998051923424e-09,2.6054523918754683e-07,0.0017394151966533943,0.2412544251299837,0.14771010126994458,0.004333381309617718,0.29961738091154916,0.00038261908845076223,0.052289898730055434,1.0,0.035635715567772154,0.020915959492022174,0.005228989873005544,0.0006491781792393597,0.00019130954422538112,3.826190884507623e-05,0.0028337312242106036,0.0007305543825944256,0.00017394151966533945,0.0001170773111199427,3.274964971185833e-05,4.093706213982291e-06,8.372834265165102e-07,1.0421809567501874e-07,2.6054523918754685e-08,4.630652570110217e-09,8.50159844153874e-10,1.0626998051923425e-10,1.8526402251011275e-08,2.6596954763688268e-09,4.432825793948045e-10,1.2466249399469505e-10,9.962198847963564e-12,2.490549711990891e-12,3.849245892949906e-18,2.8265404946566834e-19,4.7109008244278057e-20,7.496853979035803e-21,3.303310542368326e-22,8.258276355920814e-23
1.93,0.39999999529822305,4.589277989990916e-09,8.644945403849527e-11,0.2999999999739502,2.604975434131356e-11,5.075557562011239e-19,5.413140435352091e-21,8.996151443543143e-22,0.19813978750430433,5.944334602826431e-05,0.1999582542151128,4.174468492175015e-05,2.3851074773763235e-09,1.099965566929291e-09,2.676889978042285e-07,0.0017587487013969187,0.24110802368587342,0.14761565229450496,0.004361788433121433,0.29961317621488426,0.00038682378511562475,0.052384347705495035,1.0,0.035591318189829156,0.020953739082198015,0.005238434770549504,0.0006534246432124279,0.00019341189255781238,3.868237851156248e-05,0.0028520046498154636,0.0007386744545867059,0.00017587487013969187,0.00011886187696516589,3.339574793740012e-05,4.174468492175015e-06,8.556216871359898e-07,1.0707559912169141e-07,2.6768899780422853e-08,4.769219272915813e-09,8.799724535434327e-10,1.0999655669292909e-10,1.9080859594725723e-08,2.7535667939945495e-09,4.589277989990916e-10,1.2967418104648296e-10,1.0419901736525424e-11,2.604975434131356e-12,4.1238247848463175e-18,3.0453345372067435e-19,5.0755575620112394e-20,8.11971065232308e-21,3.5984605774172577e-22,8.996151443543144e-23
1.94,0.39999999513263046,4.7502278312757165e-09,8.990293330305204e-11,0.2999999999727609,2.7239089371551416e-11,5.465698688316777e-19,5.859638376037003e-21,9.793988913020007e-22,0.19811864577767332,6.03438500151556e-05,0.19995743594662374,4.256291508349528e-05,2.45603476754766e-09,1.1382928441292286e-09,2.749814462429091e-07,0.0017781641312264384,0.24096244460763772,0.14752211546992625,0.004390186091607593,0.2996089543419914,0.00039104565800848073,0.05247788453007374,1.0,0.035547289577323636,0.020991153812029498,0.005247788453007374,0.0006576695321366525,0.00019552282900424037,3.910456580084808e-05,0.0028702664864982,0.0007468289351151041,0.00017781641312264386,0.00012066201524178146,3.405033206679623e-05,4.2562915083495285e-06,8.742384124669494e-07,1.0999257849716363e-07,2.749814462429091e-08,4.911024147145921e-09,9.106342753033829e-10,1.1382928441292286e-10,1.9648277901292704e-08,2.8501366987654297e-09,4.750227831275717e-10,1.3485439994233368e-10,1.0895635748620567e-11,2.7239089371551417e-12,4.4160945979362836e-18,3.279419212990066e-19,5.465698688316777e-20,8.789457563257448e-21,3.9175955652080027e-22,9.793988913020007e-23
1.95,0.39999999496227895,4.915774456597961e-09,9.347181068655891e-11,0.299999999971525,2.8475001412282822e-11,5.88306365667873e-19,6.3397508703455534e-21,1.0656792320210766e-21,0.1980974040333755,6.125216112784306e-05,0.19995660700965415,4.3391812641247465e-05,2.528608975815777e-09,1.1777046877900594e-09,2.8242462879904024e-07,0.0017976609461385793,0.2408176805882605,0.14742948256160285,0.004418574013806127,0.2996047154112308,0.0003952845887690887,0.05257051743839716,1.0,0.0355036260408126,0.021028206975358867,0.005257051743839717,0.0006619128049649223,0.00019764229438454435,3.9528458876908875e-05,0.0028885165374922758,0.0007550175973782033,0.00017976609461385794,0.0001224777431113213,3.471345011299797e-05,4.3391812641247465e-06,8.931357845815453e-07,1.129698515196161e-07,2.8242462879904024e-08,5.056120712582794e-09,9.421637502320475e-10,1.1777046877900593e-10,2.0228871551757686e-08,2.949464673958776e-09,4.915774456597961e-10,1.4020771601653033e-10,1.139000056491313e-11,2.8475001412282826e-12,4.727073189755719e-18,3.5298381940072378e-19,5.88306365667873e-20,9.509626304615708e-21,4.262716928084307e-22,1.0656792320210767e-22
1.96,0.39999999478706294,5.08601899694046e-09,9.715922745096648e-11,0.2999999999702409,2.9759063021057166e-11,6.329658741762309e-19,6.856242696971261e-21,1.1590550516901493e-21,0.19807606273710476,6.216828813520202e-05,0.19995576734465628,4.42314371192197e-05,2.6028571464051733e-09,1.218224588993762e-09,2.900205963804177e-07,0.0018172386099438121,0.24067372434706152,0.14733774536497155,0.004446951927426139,0.29960045954005593,0.00039954045994392636,0.052662254635028466,1.0,0.035460323913886704,0.021064901854011386,0.005266225463502847,0.0006661544205047043,0.00019977022997196318,3.995404599439264e-05,0.002906754605586971,0.0007632402161764011,0.00018172386099438121,0.00012430907758578013,3.538514969537576e-05,4.42314371192197e-06,9.123159828671466e-07,1.1600823855216707e-07,2.9002059638041768e-08,5.204562979979688e-09,9.745796711950096e-10,1.218224588993762e-10,2.0822856899870777e-08,3.051611398164276e-09,5.08601899694046e-10,1.4573884116199286e-10,1.1903625208422868e-11,2.975906302105717e-12,5.057831790199076e-18,3.7977952450573853e-19,6.329658741762308e-20,1.0284364044436715e-20,4.636220206760598e-22,1.1590550516901494e-22
1.97,0.39999999460687585,5.261063207126199e-09,1.0096832546816662e-10,0.29999999996890714,3.109283010019674e-11,6.807305381327111e-19,7.411577519288446e-21,1.2600493163972087e-21,0.19805462235883164,6.309223929711606e-05,0.1999549168922697,4.508184785418861e-05,2.678806564000565e-09,1.2598761958625251e-09,2.977714191125695e-07,0.00183689658285209,0.24053056873891024,0.14724689582641795,0.004475319579761258,0.29959618684652434,0.0004038131534755109,0.05275310417358206,1.0,0.035417379598167376,0.021101241669432825,0.005275310417358206,0.0006703943405080313,0.00020190657673775544,4.038131534755109e-05,0.0029249805067055137,0.0007714965647978777,0.000183689658285209,0.00012615603465202034,3.6065478283350887e-05,4.508184785418861e-06,9.317811817293083e-07,1.1910856764502782e-07,2.9777141911256955e-08,5.356405438751996e-09,1.0079009566900202e-09,1.2598761958625252e-10,2.143045222306179e-08,3.1566379242757195e-09,5.261063207126199e-10,1.5145248818655298e-10,1.2437132040078697e-11,3.1092830100196743e-12,5.4094922604054034e-18,4.0843832287962664e-19,6.807305381327111e-20,1.1117366277780434e-20,5.040197265588835e-22,1.2600493163972087e-22
1.98,0.3999999944216098,5.4410102574403015e-09,1.0490230339227566e-10,0.2999999999675221,3.247789397040878e-11,7.31790147146287e-19,8.008329504667013e-21,1.369209995930668e-21,0.19803308336844327,6.402402261774617e-05,0.1999540555934973,4.594310381931077e-05,2.7564847572921516e-09,1.302683477306482e-09,3.0567917904623345e-07,0.0018566343257622369,0.2403882066910428,0.1471569259733292,0.004503676725768947,0.2995918974484235,0.0004081025515763639,0.05284307402667084,1.0,0.03537478953689514,0.02113722961066834,0.005284307402667085,0.0006746325278837111,0.00020405127578818194,4.081025515763639e-05,0.002943194062045775,0.0007797864168201395,0.0001856634325762237,0.00012801862977828148,3.675448305544862e-05,4.594310381931078e-06,9.515335518270387e-07,1.222716716184934e-07,3.056791790462335e-08,5.511703064022228e-09,1.0421467818451857e-09,1.302683477306482e-10,2.205187775080226e-08,3.264606154464181e-09,5.441010257440302e-10,1.5735345507137844e-10,1.2991157588163514e-11,3.2477893970408784e-12,5.783232006112892e-18,4.390740882877722e-19,7.31790147146287e-20,1.201249425570005e-20,5.476839983722673e-22,1.3692099959306683e-22
1.99,0.3999999942311552,5.62596473716232e-09,1.0896441691027964e-10,0.29999999996608406,3.391588160314216e-11,7.863422532509612e-19,8.649185161150612e-21,1.487110514104899e-21,0.19801144623572392,6.496364584666095e-05,0.19995318338970602,4.6815263623336605e-05,2.835919498991432e-09,1.3466707237543664e-09,3.1374597012481693e-07,0.001876451300281088,0.2402466312027805,0.1470678279137817,0.004532023128017307,0.29958759146326697,0.0004124085367329108,0.05293217208621831,1.0,0.0353325502145963,0.021172868834487324,0.005293217208621831,0.0006788689466892631,0.0002062042683664554,4.124085367329108e-05,0.002961395098043106,0.000788109546118057,0.00018764513002810881,0.0001298968779164131,3.745221089866929e-05,4.681526362333661e-06,9.715752600093965e-07,1.2549838804992678e-07,3.1374597012481694e-08,5.67051131660277e-09,1.0773365790034932e-09,1.3466707237543665e-10,2.2687355664731867e-08,3.3755788422973922e-09,5.62596473716232e-10,1.634466253469413e-10,1.3566352641256865e-11,3.3915881603142163e-12,6.1802862922418755e-18,4.718053519505767e-19,7.863422532509612e-20,1.2973777740259192e-20,5.9484420564195965e-22,1.4871105141048991e-22
2.0,0.3999999940354011,5.816032654566237e-09,1.1315797874203435e-10,0.29999999996459153,3.540845562058736e-11,8.445921709057659e-19,9.336943337456651e-21,1.6143497487602289e-21,0.19798971143035496,6.591111647883657e-05,0.19995230022262694,4.769838551061038e-05,2.917138805831207e-09,1.3918625471535141e-09,3.2197389818439767e-07,0.001896346968723489,0.24010583534552946,0.14697959383654147,0.004560358556685081,0.2995832690082944,0.00041673099170548133,0.053020406163458544,1.0,0.03529065815686942,0.02120816246538342,0.005302040616345855,0.000683103562130832,0.00020836549585274066,4.1673099170548136e-05,0.002979583446368197,0.0007964657268638653,0.0001896346968723489,0.00013179079350184863,3.8158708408488306e-05,4.769838551061038e-06,9.91908469249267e-07,1.2878955927375908e-07,3.219738981843977e-08,5.832886142946369e-09,1.1134900377228113e-09,1.391862547153514e-10,2.33371100986584e-08,3.4896195927397424e-09,5.816032654566238e-10,1.6973696809301776e-10,1.4163382248234944e-11,3.540845562058736e-12,6.601950619556223e-18,5.067553025434595e-19,8.44592170905766e-20,1.4005415004531944e-20,6.457398995040916e-22,1.614349748760229e-22
2.01,0.3999999938342351,6.0113214369204555e-09,1.174863586402652e-10,0.29999999996304266,3.695731429567647e-11,9.067529769947613e-19,1.0074515222976276e-20,1.75155203176294e-21,0.19796787942191485,6.686644175465672e-05,0.19995140603435513,4.8592527361070176e-05,3.000170938565576e-09,1.4382838809698604e-09,3.303650809537229e-07,0.0019163207941122955,0.23996581226278083,0.14689221601106378,0.00458868278956165,0.29957893020047155,0.00042106979952830905,0.05310778398893622,1.0,0.03524910993017478,0.02124311359557449,0.0053107783988936225,0.0006873363405630972,0.00021053489976415453,4.210697995283091e-05,0.0029977589439248763,0.0008048547335271641,0.00019163207941122956,0.00013370039045357924,3.8874021888856146e-05,4.859252736107018e-06,1.0125353385801052e-06,1.3214603238148917e-07,3.303650809537229e-08,5.998883975095977e-09,1.1506271047758885e-09,1.4382838809698606e-10,2.4001367138557635e-08,3.606792862152273e-09,6.011321436920456e-10,1.7622953793868787e-10,1.4782925718270586e-11,3.6957314295676466e-12,7.049583177408325e-18,5.4405178619685675e-19,9.067529769947614e-20,1.5111772832602778e-20,7.00620812705176e-22,1.75155203176294e-22
2.02,0.3999999936275431,6.211939930528788e-09,1.2195298339372667e-10,0.2999999999614358,3.8564191555245545e-11,9.730455129049386e-19,1.0864924383575966e-20,1.8993671579877582e-21,0.19794595067987905,6.782962865992551e-05,0.19995050076734985,4.949774669024139e-05,3.0850444019696416e-09,1.4859599801962523e-09,3.389216480538015e-07,0.001936372240178566,0.23982655517010745,0.14680568678748993,0.004616995612046473,0.29957457515649033,0.00042542484350956974,0.05319431321251011,1.0,0.03520790214162547,0.021277725285004045,0.005319431321251011,0.0006915672494891011,0.00021271242175478487,4.254248435095698e-05,0.0030159214328475178,0.0008132763408749978,0.00019363722401785662,0.0001356256821741549,3.959819735219311e-05,4.949774669024139e-06,1.0334580230357387e-06,1.355686592215206e-07,3.389216480538015e-08,6.168561730633392e-09,1.1887679841570019e-09,1.4859599801962523e-10,2.4680354822570884e-08,3.727163958317273e-09,6.211939930528789e-10,1.829294750670749e-10,1.5425676622098218e-11,3.8564191555245545e-12,7.524607374446263e-18,5.838273077429631e-19,9.730455129049387e-20,1.6297386573268962e-20,7.597468631951033e-22,1.8993671579877583e-22
2.03,0.39999999341520803,6.41799975049164e-09,1.265614409112356e-10,0.29999999995976906,4.0230961167545664e-11,1.0437668451849672e-18,1.1712486317512926e-20,2.0587663317300556e-21,0.19792392566717823,6.880068434734716e-05,0.1999495843646512,5.041410043215726e-05,3.1717879348764695e-09,1.5349166950765462e-09,3.4764572752273355e-07,0.001956500777610503,0.2396880572519796,0.14671999848226977,0.004645296798481053,0.2995702039915286,0.00042979600847127514,0.05328000151773025,1.0,0.03516703139622864,0.0213120006070921,0.005328000151773025,0.000695796254761082,0.00021489800423563757,4.2979600847127514e-05,0.003034070748206998,0.0008217303265964112,0.0001956500777610503,0.0001375666823925563,4.033128034572581e-05,5.041410043215726e-06,1.0546786758157229e-06,1.3905829100909343e-07,3.4764572752273356e-08,6.341976792713655e-09,1.227933356061237e-09,1.5349166950765463e-10,2.5374303061300483e-08,3.850799850294983e-09,6.41799975049164e-10,1.89842161341395e-10,1.6092384467018266e-11,4.0230961167545666e-12,8.028521026056767e-18,6.262601071109803e-19,1.0437668451849672e-19,1.7568729473913367e-20,8.235065326920222e-22,2.0587663317300556e-22
2.04,0.3999999931971109,6.629614351307044e-09,1.3131540855299726e-10,0.29999999995804044,4.195956500231761e-11,1.1192431258975484e-18,1.2621996253927656e-20,2.2308383882168616e-21,0.1979018048446341,6.97796158463096e-05,0.19994865676973095,5.134164508883246e-05,3.2604305170373032e-09,1.5851802826286426e-09,3.56539455094249e-07,0.00197670587975065,0.239550311732814,0.1466351434569182,0.004673586125003108,0.29956581682010436,0.00043418317989552587,0.05336485654308183,1.0,0.035126494326090656,0.021345942617232733,0.005336485654308183,0.0007000233225078312,0.00021709158994776294,4.341831798955259e-05,0.003052206726475351,0.000830216469495273,0.000197670587975065,0.00013952340458377437,4.107331607106597e-05,5.1341645088832465e-06,1.0761994466102865e-06,1.426157820376996e-07,3.56539455094249e-08,6.519187023726482e-09,1.268144226102914e-09,1.5851802826286426e-10,2.6083443692691482e-08,3.977768610784226e-09,6.629614351307044e-10,1.969731128019462e-10,1.6783826000927044e-11,4.195956500231761e-12,8.562895308068272e-18,6.71545875538529e-19,1.1192431258975484e-19,1.8932994378243417e-20,8.923353552867447e-22,2.230838388216862e-22
2.05,0.3999999929731322,6.846897549897935e-09,1.3621853923692294e-10,0.2999999999562481,4.375189902388021e-11,1.1997546797230015e-18,1.3597438426875082e-20,2.4164659550209925e-21,0.19787958867800767,7.076642960168128e-05,0.19994771792625518,5.228043696780118e-05,3.351001380023556e-09,1.6367771071225895e-09,3.656049889428727e-07,0.0019969870157579917,0.23941331198988347,0.14655111424317194,0.004701863389973993,0.29956141375743217,0.00043858624256775725,0.05344888575682808,1.0,0.03508628763676558,0.021379554302731234,0.005344888575682809,0.000704248422197461,0.00021929312128387863,4.385862425677573e-05,0.00307032921897318,0.0008387345466183564,0.0001996987015757992,0.00014149586104645161,4.1824349574240944e-05,5.228043696780118e-06,1.0980224791249463e-06,1.462419955771491e-07,3.656049889428727e-08,6.700250787034419e-09,1.3094216856980718e-09,1.6367771071225897e-10,2.6808010569247576e-08,4.108138529938761e-09,6.846897549897935e-10,2.0432780882558533e-10,1.7500759609552085e-11,4.375189902388021e-12,9.129370259354434e-18,7.198528078338009e-19,1.1997546797230015e-19,2.0396157637338055e-20,9.665863820083971e-22,2.4164659550209928e-22
2.06,0.3999999927431511,7.069964636459341e-09,1.4127454709930134e-10,0.29999999995439014,4.560989903696203e-11,1.285592346759003e-18,1.4642956844287694e-20,2.616569014564483e-21,0.19785727763269806,7.176113182068718e-05,0.19994676777826276,5.323053200346229e-05,3.443529999027319e-09,1.6897338653542482e-09,3.748444985939274e-07,0.0020173436557508148,0.23927705146839637,0.14646790344885777,0.004730128398615015,0.2995569949184027,0.00044300508159716935,0.053532096551142265,1.0,0.03504640807200045,0.021412838620456908,0.005353209655114227,0.0007084715243336552,0.00022150254079858467,4.4300508159716935e-05,0.0030884380817501654,0.0008472843354153422,0.00020173436557508148,0.0001434840635965624,4.2584425602769835e-05,5.323053200346229e-06,1.1201499128879007e-06,1.4993779943757096e-07,3.748444985939274e-08,6.885226930529967e-09,1.3517870922833986e-09,1.6897338653542482e-10,2.7548239492435015e-08,4.241978781875605e-09,7.069964636459342e-10,2.1191182061673445e-10,1.824395961478481e-11,4.560989903696203e-12,9.729662820708842e-18,7.713554080554017e-19,1.2855923467590031e-19,2.1964435263092224e-20,1.0466276058257932e-21,2.616569014564483e-22
2.07,0.3999999925070451,7.298932374458309e-09,1.464872074947966e-10,0.29999999995246446,4.753554068670072e-11,1.3770574825205579e-18,1.5762855287975198e-20,2.8321049041185195e-21,0.19783487217374246,7.27637284729086e-05,0.19994580627016542,5.419198575707896e-05,3.5380460928613273e-09,1.7440775866452735e-09,3.8426016492353007e-07,0.002037775270806701,0.2391415236814968,0.14638550375789236,0.004758380963007422,0.29955256041758316,0.00044743958241672503,0.05361449624210765,1.0,0.035006852413545855,0.021445798496843062,0.0053614496242107654,0.0007126926004555792,0.00022371979120836252,4.474395824167251e-05,0.0031065331755827912,0.0008558656137388145,0.00020377752708067014,0.00014548802356739103,4.335358860566317e-05,5.419198575707896e-06,1.142583883197667e-06,1.5370406596941204e-07,3.842601649235301e-08,7.074174786581667e-09,1.395262069316219e-09,1.7440775866452736e-10,2.8304368212682222e-08,4.379359424674986e-09,7.29893237445831e-10,2.1973081120737814e-10,1.9014216274680287e-11,4.753554068670072e-12,1.0365569842622632e-17,8.262344895123347e-19,1.377057482520558e-19,2.364428292821632e-20,1.1328419616474079e-21,2.8321049041185197e-22
2.08,0.39999999226469,7.533919000633983e-09,1.5186035699645015e-10,0.29999999995046917,4.9530839458643715e-11,1.4744619579400287e-18,1.6961597313624904e-20,3.0640683158035128e-21,0.19781237276581612,7.377422529028345e-05,0.19994483334674767,5.516485341677902e-05,3.6345796239589907e-09,1.7998356328431344e-09,3.9385418015859603e-07,0.002058281332962533,0.23900672221026442,0.14630390793028247,0.0047866209020924165,0.29954811036921675,0.0004518896307831516,0.053696092069717545,1.0,0.034967617480969125,0.02147843682788702,0.005369609206971755,0.0007169116231377895,0.0002259448153915758,4.5188963078315165e-05,0.0031246143659720616,0.0008644781598442638,0.0002058281332962533,0.00014750775180951144,4.413188273342322e-05,5.516485341677902e-06,1.1653265210734808e-06,1.5754167206343842e-07,3.9385418015859606e-08,7.267154171979652e-09,1.4398685062745077e-09,1.7998356328431346e-10,2.9076636429379923e-08,4.520351400380389e-09,7.533919000633983e-10,2.277905354570664e-10,1.9812335783457488e-11,4.953083945864372e-12,1.1038971184528719e-17,8.846771747640172e-19,1.4744619579400288e-19,2.5442395966236747e-20,1.2256273263214052e-21,3.064068315803513e-22
2.09,0.39999999201596026,7.775044224997523e-09,1.5739789339567896e-10,0.29999999994840215,5.1597850678747486e-11,1.5781281593671044e-18,1.82438062508013e-20,3.313491296589018e-21,0.19778977987323237,7.479262776710585e-05,0.19994384895316683,5.614918979755459e-05,3.7331607983743645e-09,1.857035698321094e-09,4.0362874787683467e-07,0.0020788613152144877,0.23887264070371453,0.14622310880212477,0.004814848041671144,0.29954364488722296,0.0004563551127769392,0.05377689119787526,1.0,0.034928700131470106,0.021510756479150104,0.005377689119787526,0.0007211285659901411,0.0002281775563884696,4.563551127769392e-05,0.003142681523141158,0.0008731217523900848,0.0002078861315214488,0.00014954325869076643,4.491935183804368e-05,5.61491897975546e-06,1.1883799532084319e-06,1.6145149915073387e-07,4.036287478768347e-08,7.464225387880476e-09,1.4856285586568752e-09,1.857035698321094e-10,2.9865285790880835e-08,4.665026534998514e-09,7.775044224997523e-10,2.360968400529115e-10,2.0639140271498995e-11,5.159785067874749e-12,1.175183290742912e-17,9.468768956202625e-19,1.5781281593671045e-19,2.7365709371495243e-20,1.3253965186356072e-21,3.313491296589018e-22
