Time,P,Kd,Ksp,dspksp,dspspkd,h,k0,ka,ks,ku,s,univ,___r1,___r2
1.6500000000000001,10.873162399935913,1e-05,0.001,10.873151407259458,10.862728965622754,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6181551904540987,1.0873162399935914
1.6600000000000001,10.878471148491938,1e-05,0.001,10.87846015038935,10.868035163502258,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6187177208975607,1.087847114849194
1.67,10.883780209192164,1e-05,0.001,10.883769205663121,10.87334167399334,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6192804836596861,1.0883780209192164
1.68,10.889089583954174,1e-05,0.001,10.889078574998187,10.878648499017736,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6198434788841274,1.0889089583954175
1.69,10.894399274695555,1e-05,0.001,10.89438826031232,10.883955640487036,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6204067067137016,1.0894399274695556
1.7,10.899709283333895,1e-05,0.001,10.899698263522994,10.889263100323044,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6209701672925536,1.0899709283333896
1.71,10.905019611786779,1e-05,0.001,10.905008586547861,10.894570880438398,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6215338607640948,1.090501961178678
1.72,10.910330261971795,1e-05,0.001,10.910319231304456,10.899878982753792,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6220977872728353,1.0910330261971797
1.73,10.915641235806529,1e-05,0.001,10.915630199710373,10.905187409178305,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6226619469622912,1.091564123580653
1.74,10.920952535208567,1e-05,0.001,10.920941493683204,10.910496161632699,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6232263399774607,1.0920952535208568
1.75,10.926264162095498,1e-05,0.001,10.926253115140542,10.915805242037727,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.623790966463584,1.0926264162095498
1.76,10.931576118384905,1e-05,0.001,10.931565065999981,10.921114652298977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6243558265645255,1.0931576118384905
1.77,10.936888405994377,1e-05,0.001,10.936877348179056,10.926424394340646,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.624920920426372,1.0936888405994378
1.78,10.942201026841502,1e-05,0.001,10.942189963595359,10.931734470078828,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6254862481945864,1.0942201026841503
1.79,10.947513982843864,1e-05,0.001,10.947502914166602,10.93704488142507,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6260518100143868,1.0947513982843864
1.8,10.952827275919052,1e-05,0.001,10.952816201810144,10.94235563030106,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.626617606032311,1.0952827275919053
1.81,10.95814090798465,1e-05,0.001,10.95812982844381,10.947666718619635,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6271836363941927,1.095814090798465
1.82,10.963454880958245,1e-05,0.001,10.96344379598496,10.952978148298982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6277499012466738,1.0963454880958245
1.83,10.968769196757428,1e-05,0.001,10.968758106351306,10.958289921255325,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6283164007364268,1.0968769196757429
1.84,10.97408385729978,1e-05,0.001,10.974072761460441,10.963602039402428,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6288831350100978,1.0974083857299781
1.85,10.97939886450289,1e-05,0.001,10.979387763229955,10.96891450466222,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6294501042154435,1.0979398864502892
1.86,10.984714220284346,1e-05,0.001,10.984703113577387,10.974227318943756,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.630017308499083,1.0984714220284346
1.87,10.990029926561732,1e-05,0.001,10.990018814420269,10.979540484171231,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.630584748009489,1.0990029926561733
1.8800000000000001,10.995345985252635,1e-05,0.001,10.995334867676254,10.9848540022515,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6311524228935204,1.0995345985252636
1.8900000000000001,11.000662398274645,1e-05,0.001,11.000651275263051,10.990167875111258,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6317203333003907,1.1000662398274645
1.9000000000000001,11.005979167545345,1e-05,0.001,11.005968039097963,10.99548210465934,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6322884793776429,1.1005979167545346
1.9100000000000001,11.011296294982325,1e-05,0.001,11.011285161098815,11.000796692815577,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6328568612742302,1.1011296294982325
1.92,11.016613782503168,1e-05,0.001,11.016602643183084,11.006111641495965,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.633425479138932,1.1016613782503168
1.93,11.021931632025462,1e-05,0.001,11.021920487268362,11.01142695261429,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6339943331205269,1.1021931632025461
1.94,11.027249845466793,1e-05,0.001,11.027238695272244,11.01674262809131,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6345634233687751,1.1027249845466793
1.95,11.03256842474475,1e-05,0.001,11.032557269112324,11.0220586698385,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.635132750032678,1.103256842474475
1.96,11.037887390025073,1e-05,0.001,11.037876228954353,11.027375098016645,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6357023152169121,1.1037887390025074
1.97,11.043206762695831,1e-05,0.001,11.04319559618627,11.032691934000594,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6362721211592286,1.1043206762695832
1.98,11.048526512194456,1e-05,0.001,11.048515340245679,11.03800914723927,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6368421645327003,1.1048526512194456
1.99,11.053846640601135,1e-05,0.001,11.053835463212629,11.043326739817052,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6374124455063896,1.1053846640601135
2.0,11.059167149996057,1e-05,0.001,11.059155967167463,11.048644713810495,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6379829642487767,1.1059167149996056
2.0100000000000002,11.064488042459411,1e-05,0.001,11.06447685419023,11.053963071297012,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6385537209286911,1.106448804245941
2.02,11.069809320071384,1e-05,0.001,11.0697981263611,11.059281814356469,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6391247157154822,1.1069809320071384
2.0300000000000002,11.075130984912168,1e-05,0.001,11.075119785760414,11.064600945071218,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6396959487790226,1.1075130984912167
2.04,11.080453039061947,1e-05,0.001,11.080441834468278,11.069920465514107,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.640267420288419,1.1080453039061948
2.05,11.085775484600914,1e-05,0.001,11.085764274564804,11.075240377769573,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6408391304142804,1.1085775484600915
2.06,11.091098323609256,1e-05,0.001,11.091087108130276,11.08056068391065,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6414110793262455,1.1091098323609256
2.07,11.09642155816716,1e-05,0.001,11.096410337244858,11.085881386021828,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.641983267195438,1.109642155816716
2.08,11.101745190354817,1e-05,0.001,11.101733963988721,11.091202486177192,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6425556941921196,1.1101745190354817
2.09,11.107069222252417,1e-05,0.001,11.10705799044203,11.096523986461236,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6431283604879248,1.1107069222252417
2.1,11.112393655940146,1e-05,0.001,11.112382418685069,11.10184588894815,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6437012662536339,1.1112393655940147
2.11,11.117718493498193,1e-05,0.001,11.117707250797888,11.107168195717694,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6442744116608803,1.1117718493498194
2.12,11.123043737006748,1e-05,0.001,11.123032488860773,11.11249090885101,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6448477968817008,1.1123043737006748
2.13,11.128369388545998,1e-05,0.001,11.128358134953887,11.117814030426807,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6454214220881216,1.1128369388545998
2.14,11.133695450196134,1e-05,0.001,11.133684191157402,11.12313756251918,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.645995287451927,1.1133695450196135
2.15,11.139021924037342,1e-05,0.001,11.13901065955148,11.128461507211469,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.646569393146148,1.1139021924037342
2.16,11.144348812149811,1e-05,0.001,11.144337542216293,11.13378586658239,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6471437393435708,1.1144348812149811
2.17,11.149676116613733,1e-05,0.001,11.149664841232182,11.139110642710842,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6477183262172537,1.1149676116613734
2.18,11.155003839509293,1e-05,0.001,11.154992558679137,11.144435837674209,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6482931539403425,1.1155003839509294
2.19,11.160331982916682,1e-05,0.001,11.1603206966375,11.14976145355139,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6488682226863982,1.1160331982916682
2.2,11.165660548916089,1e-05,0.001,11.165649257187324,11.155087492422151,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6494435326293255,1.116566054891609
2.21,11.170989539587698,1e-05,0.001,11.17097824240895,11.160413956366542,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6500190839433129,1.11709895395877
2.22,11.176318957011704,1e-05,0.001,11.176307654382429,11.165740847463171,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6505948768026417,1.1176318957011704
2.23,11.181648803268292,1e-05,0.001,11.181637495187926,11.171068167787302,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6511709113814834,1.1181648803268291
2.24,11.18697908043765,1e-05,0.001,11.186967766905786,11.17639591942246,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.651747187855151,1.1186979080437651
2.25,11.192309790599971,1e-05,0.001,11.192298471616057,11.181724104444946,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.652323706398428,1.1192309790599972
2.2600000000000002,11.19764093583544,1e-05,0.001,11.197629611399025,11.18705272493476,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6529004671867447,1.119764093583544
2.27,11.202972514871652,1e-05,0.001,11.202961184982152,11.192381779620243,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6534774700328214,1.1202972514871652
2.2800000000000002,11.208304528981918,1e-05,0.001,11.208293193638907,11.197711269773423,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6540547150246916,1.1208304528981918
2.29,11.213636983708344,1e-05,0.001,11.213625642911241,11.20304120093251,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6546322027128317,1.1213636983708344
2.3000000000000003,11.218969881109553,1e-05,0.001,11.218958534857899,11.208371575154823,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6552099332711336,1.1218969881109553
2.31,11.22430322324417,1e-05,0.001,11.224291871537455,11.21370239449866,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6557879068738388,1.1224303223244172
2.32,11.229637012170821,1e-05,0.001,11.22962565500848,11.219033661021156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6563661236953084,1.122963701217082
2.33,11.234971249948126,1e-05,0.001,11.234959887329664,11.22436537677958,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6569445839101626,1.1234971249948127
2.34,11.240305938634712,1e-05,0.001,11.240294570559636,11.22969754383228,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6575232876933808,1.1240305938634714
2.35,11.245641080289204,1e-05,0.001,11.245629706756969,11.23503016423526,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.658102235219933,1.1245641080289204
2.36,11.250976676970224,1e-05,0.001,11.250965297980292,11.240363240049172,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.658681426665537,1.1250976676970224
2.37,11.256312730736397,1e-05,0.001,11.256301346288238,11.245696773324326,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.659260862205029,1.1256312730736397
2.38,11.26164924364635,1e-05,0.001,11.261637853739492,11.25103076612489,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6598405420149958,1.126164924364635
2.39,11.266986217758701,1e-05,0.001,11.266974822392571,11.256365220505653,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6604204662712445,1.12669862177587
2.4,11.27232365513208,1e-05,0.001,11.272312254306161,11.261700138525038,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6610006351502222,1.1272323655132082
2.41,11.277661557825109,1e-05,0.001,11.277650151538838,11.267035522236755,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6615810488281024,1.127766155782511
2.42,11.28299992789641,1e-05,0.001,11.282988516149286,11.272371373702669,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.66216170748219,1.128299992789641
2.43,11.288338767404612,1e-05,0.001,11.288327350196079,11.277707694979934,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.662742611289516,1.1288338767404613
2.44,11.293678078408337,1e-05,0.001,11.293666655737848,11.283044488122329,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6633237604269862,1.1293678078408338
2.45,11.299017862966208,1e-05,0.001,11.299006434833224,11.288381755188217,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6639051550722466,1.1299017862966207
2.46,11.30435812313685,1e-05,0.001,11.304346689540834,11.293719498239406,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.664486795403557,1.130435812313685
2.47,11.309698860978887,1e-05,0.001,11.309687421919254,11.299057719328472,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.665068681598413,1.1309698860978887
2.48,11.315040078550945,1e-05,0.001,11.31502863402717,11.30439642051499,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6656508138353117,1.1315040078550946
2.49,11.320381777911646,1e-05,0.001,11.320370327923214,11.309735603853884,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6662331922924827,1.1320381777911646
2.5,11.325723961119614,1e-05,0.001,11.325712505665956,11.315075271405762,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.666815817149016,1.1325723961119614
2.5100000000000002,11.331066630233476,1e-05,0.001,11.33105516931403,11.320415425226708,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6673986885837444,1.1331066630233477
2.52,11.336409787311855,1e-05,0.001,11.336398320926005,11.325756067373886,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6679818067758592,1.1336409787311854
2.5300000000000002,11.341753434413372,1e-05,0.001,11.341741962560627,11.331097199903493,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6685651719046826,1.1341753434413373
2.54,11.347097573596656,1e-05,0.001,11.347086096276414,11.336438824878373,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6691487841505017,1.1347097573596656
2.5500000000000003,11.352442206920328,1e-05,0.001,11.35243072413205,11.341780944347795,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.669732643692359,1.1352442206920328
2.56,11.357787336443014,1e-05,0.001,11.35777584818611,11.347123560375804,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6703167507111476,1.1357787336443015
2.57,11.363132964223336,1e-05,0.001,11.363121470497223,11.352466675015053,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6709011053867524,1.1363132964223337
2.58,11.368479066184396,1e-05,0.001,11.368467566988606,11.357810264204536,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6714857050419354,1.1368479066184396
2.59,11.3738256513677,1e-05,0.001,11.373814146701596,11.363154336976173,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6720705506181497,1.13738256513677
2.6,11.379172738004657,1e-05,0.001,11.379161227867707,11.368498911556644,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.672655644064848,1.1379172738004657
2.61,11.384520328132192,1e-05,0.001,11.384508812523855,11.373843989979186,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6732409855604138,1.1384520328132193
2.62,11.38986842378723,1e-05,0.001,11.389856902706903,11.379189574280408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6738265752838308,1.138986842378723
2.63,11.395217027006693,1e-05,0.001,11.395205500453711,11.384535666495786,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.674412413414193,1.1395217027006692
2.64,11.400566139827507,1e-05,0.001,11.40055460780143,11.389882268664502,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.674998500131231,1.1400566139827508
2.65,11.405915764286597,1e-05,0.001,11.405904226786749,11.395229382815009,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.675584835613732,1.1405915764286598
2.66,11.411265902420887,1e-05,0.001,11.4112543594467,11.400577010987512,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6761714200420021,1.1411265902420886
2.67,11.4166165562673,1e-05,0.001,11.416605007818202,11.40592515521755,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6767582535960692,1.14166165562673
2.68,11.421967727862762,1e-05,0.001,11.421956173938176,11.411273817540657,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6773453364561886,1.1421967727862763
2.69,11.427319419244197,1e-05,0.001,11.42730785984348,11.416622999993452,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6779326688029679,1.1427319419244197
2.7,11.432671632448532,1e-05,0.001,11.432660067571152,11.421972704610441,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.678520250817012,1.1432671632448532
2.71,11.438024369512686,1e-05,0.001,11.438012799158052,11.427322933425968,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6791080826791376,1.1438024369512687
2.72,11.443377632473588,1e-05,0.001,11.443366056641098,11.432673688480131,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.679696164571024,1.1443377632473588
2.73,11.44873142336816,1e-05,0.001,11.448719842057152,11.438024971803848,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.680284496673571,1.1448731423368161
2.74,11.454085744233328,1e-05,0.001,11.454074157443246,11.443376785437342,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6808730791689301,1.1454085744233329
2.75,11.459440597106015,1e-05,0.001,11.459429004836187,11.448729131411476,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6814619122384529,1.1459440597106016
2.7600000000000002,11.464795984023146,1e-05,0.001,11.464784386273067,11.45408201176539,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6820509960646304,1.1464795984023146
2.77,11.470151907021647,1e-05,0.001,11.470140303790627,11.459435428533306,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.682640330829639,1.1470151907021646
2.7800000000000002,11.475508368138438,1e-05,0.001,11.475496759425907,11.464789383749759,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6832299167159188,1.1475508368138438
2.79,11.480865369410449,1e-05,0.001,11.480853755215824,11.470143879454845,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.683819753906751,1.148086536941045
2.8000000000000003,11.4862229128746,1e-05,0.001,11.486211293197238,11.475498917682915,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.684409842585009,1.1486222912874602
2.81,11.49158100056782,1e-05,0.001,11.491569375407067,11.480854500464961,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6850001829334254,1.149158100056782
2.82,11.496939634527028,1e-05,0.001,11.49692800388235,11.486210629842347,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6855907751361017,1.1496939634527028
2.83,11.502298816789153,1e-05,0.001,11.502287180659886,11.491567307849369,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6861816193765864,1.1502298816789154
2.84,11.507658549391117,1e-05,0.001,11.507646907776595,11.496924536518165,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.686772715838418,1.1507658549391118
2.85,11.513018834369845,1e-05,0.001,11.513007187269512,11.50228231789123,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.687364064706501,1.1513018834369846
2.86,11.518379673762261,1e-05,0.001,11.51836802117544,11.507640653998317,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6879556661645607,1.1518379673762262
2.87,11.52374106960529,1e-05,0.001,11.523729411531356,11.512999546877314,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6885475203974467,1.152374106960529
2.88,11.529103023935857,1e-05,0.001,11.529091360374238,11.51835899856611,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6891396275902322,1.1529103023935858
2.89,11.534465538790885,1e-05,0.001,11.534453869740886,11.52371901109674,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6897319879275696,1.1534465538790886
2.9,11.539828616207298,1e-05,0.001,11.539816941668338,11.529079586504873,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6903246015947364,1.15398286162073
2.91,11.545192258222023,1e-05,0.001,11.545180578193394,11.534440726832779,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6909174687779651,1.1545192258222023
2.92,11.550556466871983,1e-05,0.001,11.550544781353093,11.539802434107045,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6915105896619766,1.1550556466871984
2.93,11.555921244194103,1e-05,0.001,11.555909553184291,11.545164710368853,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6921039644333316,1.1555921244194103
2.94,11.561286592225306,1e-05,0.001,11.561274895723967,11.550527557656096,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6926975932784483,1.1561286592225306
2.95,11.566652513002518,1e-05,0.001,11.566640811008984,11.55589097799634,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6932914763828253,1.1566652513002518
2.96,11.572019008562663,1e-05,0.001,11.572007301076257,11.561254973434222,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.693885613934076,1.1572019008562664
2.97,11.577386080942663,1e-05,0.001,11.577374367962767,11.566619545999705,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6944800061184084,1.1577386080942664
2.98,11.582753732179446,1e-05,0.001,11.58274201370537,11.571984697730564,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6950746531231191,1.1582753732179447
2.99,11.588121964309936,1e-05,0.001,11.588110240341049,11.577350430663559,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.695669555135615,1.1588121964309936
3.0,11.593490779371056,1e-05,0.001,11.593479049906717,11.582716746830862,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6962647123430143,1.1593490779371056
3.0100000000000002,11.59886017939973,1e-05,0.001,11.598848444439238,11.588083648273653,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6968601249336566,1.159886017939973
3.02,11.604230166432885,1e-05,0.001,11.604218425975647,11.59345113702196,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6974557930948646,1.1604230166432885
3.0300000000000002,11.609600742507443,1e-05,0.001,11.609588996552747,11.598819215118034,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6980517170155383,1.1609600742507442
3.04,11.614971909660328,1e-05,0.001,11.614960158207513,11.604187884590715,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.698647896883311,1.1614971909660328
3.0500000000000003,11.620343669928467,1e-05,0.001,11.620331912976864,11.60955714748011,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6992443328872842,1.1620343669928468
3.06,11.625716025348783,1e-05,0.001,11.62570426289778,11.614927005821855,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6998410252162846,1.1625716025348785
3.0700000000000003,11.6310889779582,1e-05,0.001,11.631077210007062,11.620297461651411,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7004379740593385,1.16310889779582
3.08,11.636462529793643,1e-05,0.001,11.636450756341684,11.625668517004414,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.701035179605711,1.1636462529793643
3.09,11.641836682892036,1e-05,0.001,11.641824903938629,11.631040173910854,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7016326420442585,1.1641836682892037
3.1,11.647211439290306,1e-05,0.001,11.647199654834752,11.636412434415302,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7022303615656766,1.1647211439290306
3.11,11.652586801025373,1e-05,0.001,11.652575011067034,11.641785300551135,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.702828338359635,1.1652586801025373
3.12,11.657962770134164,1e-05,0.001,11.657950974672277,11.647158774351562,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.703426572616003,1.1657962770134165
3.13,11.663339348653604,1e-05,0.001,11.663327547687514,11.652532857853418,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7040250645252695,1.1663339348653605
3.14,11.668716538620616,1e-05,0.001,11.668704732149665,11.657907553095676,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7046238142783823,1.1668716538620616
3.15,11.674094342072124,1e-05,0.001,11.67408253009559,11.663282862110476,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7052228220657417,1.1674094342072123
3.16,11.679472761045055,1e-05,0.001,11.67946094356227,11.66865878693121,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7058220880781056,1.1679472761045055
3.17,11.68485179757633,1e-05,0.001,11.68483997458662,11.674035329599116,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.706421612507324,1.168485179757633
3.18,11.690231453702877,1e-05,0.001,11.69021962520556,11.679412492148654,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7070213955447064,1.1690231453702877
3.19,11.695611731461618,1e-05,0.001,11.69559989745589,11.684790276613041,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.70762143738164,1.169561173146162
3.2,11.700992632889479,1e-05,0.001,11.700980793374766,11.69016868503149,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7082217382103966,1.170099263288948
3.21,11.706374160023383,1e-05,0.001,11.706362314998872,11.695547719435982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7088222982226566,1.1706374160023383
3.22,11.711756314900255,1e-05,0.001,11.711744464365358,11.700927381863467,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7094231176108692,1.1711756314900255
3.23,11.717139099557018,1e-05,0.001,11.717127243510971,11.706307674356141,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.710024196568286,1.171713909955702
3.24,11.722522511171384,1e-05,0.001,11.722510649613513,11.711688594080334,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7106255347433903,1.1722522511171385
3.25,11.727906495511194,1e-05,0.001,11.727894628440845,11.71707008683866,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7112271260414005,1.1727906495511193
3.2600000000000002,11.733291112795069,1e-05,0.001,11.73327924021153,11.722452212819041,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7118289771528854,1.173329111279507
3.27,11.738676365016353,1e-05,0.001,11.73866448691889,11.727834974015733,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7124310882662834,1.1738676365016354
3.2800000000000002,11.744062254168389,1e-05,0.001,11.744050370556302,11.733218372416294,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.71303345956949,1.174406225416839
3.29,11.749448782244515,1e-05,0.001,11.749436893117032,11.738602410013797,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7136360912512252,1.1749448782244516
