STAT5A_1_task1,STAT5B_2_task1,_1_task1,nucpApA_10_task1,nucpApB_11_task1,nucpBpB_12_task1,pAFull_6_task1,pApA_4_task1,pApB_3_task1,pBFull_7_task1,pBpB_5_task1,ptotFull_9_task1,rAFull_8_task1
30.821691643187336,16.928217867136038,10.0,137.70958711033472,6.32690862241105,34.669422875509966,87.2083180398773,1.4768049238195364e-05,22.48383788904979,59.7962785145084,4.454846655473627e-06,70.94652674557852,40.67646342312821
30.484247862526374,16.715122621317647,10.25,138.01970476722758,6.5316847753156075,34.78610861314286,87.36608218660199,1.434934932057178e-05,22.556100249960142,60.17736304870141,4.314201871944566e-06,71.266606767564,40.7861939454308
30.16556308037741,16.511082385303347,10.5,138.3069857085101,6.737097278040983,34.89505278513969,87.51454251120248,1.395645392182397e-05,22.62407976548514,60.54323036568396,4.181223822230113e-06,71.57223709455728,40.89162095402865
29.86449798067456,16.31559152547723,10.75,138.57283892380946,6.943108290679677,34.99667864822835,87.65430473790668,1.3587313571571734e-05,22.68802213957094,60.89462432811382,4.055355692151937e-06,71.8642120068178,40.9929696869234
29.580004193985076,16.128182490455703,11.0,138.8185602774098,7.149682175163532,35.09137856778086,87.7859225405805,1.3240082677152398e-05,22.748154144823594,61.23223836156607,3.936091914222506e-06,72.1432664703991,41.09044920198341
29.311111848438955,15.948420839773922,11.25,139.04534807345172,7.356785258371925,35.17951795085422,87.90990461823141,1.2913080860262091e-05,22.804686141600865,61.556722591372164,3.8229692420729224e-06,72.41008414546877,41.18425449736899
29.056922420569418,15.7759023737796,11.5,139.25431198943417,7.5643856924238895,35.261437523376195,88.02671913171919,1.260478780298836e-05,22.857813529122517,61.8686871700166,3.7155651638135925e-06,72.66530177343319,41.274567670930594
28.816604189154713,15.61025128447036,11.75,139.44647874696497,7.772453362534019,35.33745480552311,88.13679679207185,1.2313824105529283e-05,22.907717675802278,62.16870382487202,3.6134935526026408e-06,72.90951182023538,41.36155862092003
28.58938477017443,15.451117142417369,12.0,139.62280143313308,7.980959738886239,35.4078665077686,88.24053514209982,1.20389338123833e-05,22.954567439627592,62.45730999598072,3.5164004513890502e-06,73.1432672637802,41.44538632091158
28.37454532006768,15.298172516551785,12.25,139.78416672323752,8.189877753296626,35.47295043897264,88.33830195629784,1.1778967304483393e-05,22.99852036139688,62.73501193614416,3.4239599173133128e-06,73.36708531059641,41.52619982073864
28.171417643742636,15.151111749980949,12.5,139.93139847139656,8.399181724539245,35.532966502562815,88.43043721998032,1.1532855685944638e-05,23.039723272514944,63.00228565303164,3.3358683294227214e-06,73.58144910299212,41.60413871258814
27.979378561070842,15.009648710538498,12.75,140.06526475224078,8.608847264442913,35.5881584743085,88.51725625584629,1.1299678607387805e-05,23.078313431743418,63.2595801159655,3.251858266409563e-06,73.78681133676318,41.67933408638348
27.797847585117623,14.873515808013657,13.0,140.18648074399695,8.818851217136862,35.638754802319035,88.59905128229207,1.1078583128645673e-05,23.11441901324986,63.50731801901657,3.171681129960954e-06,73.98359563350441,41.75190890388199
27.626281273116856,14.742461651672818,13.25,140.29571575968515,9.029171532001126,35.68497049458964,88.67609441651646,1.0868728428133767e-05,23.14816027652553,63.7458994687938,3.0950949785851037e-06,74.1722003750921,41.821979042529456
27.464173074988317,14.616250875210614,13.5,140.39359339637605,9.239787218368578,35.72700730501742,88.74863814098167,1.0669326831210349e-05,23.179649636395006,63.97570132436179,3.0218733596820943e-06,74.3529986728876,41.88965331540261
27.311047947880592,14.49466200619853,13.75,140.4806982726171,9.450678270144266,35.765055407920144,88.81691806476341,1.0479756704990744e-05,23.208992741274386,64.197080698052,2.9518284609521914e-06,74.5263419371528,41.95503441085695
27.16646181486139,14.377487206823169,14.0,140.5575766916567,9.661825637523888,35.799293622150806,88.88115346756439,1.0299412048870958e-05,23.236288597514026,64.41037466864645,2.8847790348230757e-06,74.69256008413642,42.01821895404747
27.02999698110471,14.264530368089076,14.25,140.62474234534093,9.873211125140678,35.82989094914395,88.94154963243825,1.0127681991569261e-05,23.261630519199823,64.61590349851448,2.820545547462658e-06,74.8519647169549,42.07929837541098
26.90126231930097,14.155607092137041,14.5,140.6826760507032,10.084817361094613,35.85700662553749,88.99829800308139,9.96399769053855e-06,23.28510612193979,64.81396998695894,2.758961062122705e-06,75.00484891878725,42.138358878669585
26.779889685775508,14.050543254568085,14.75,140.73183022574318,10.296627743743835,35.88079126061249,89.05157799601163,9.807913395001208e-06,23.306798046399464,65.00486186991662,2.699887258757126e-06,75.1514896641923,42.195482081916204
26.665533476991126,13.949174786737986,15.0,140.77262943164314,10.508626415880107,35.90138702695377,89.10155738339594,9.65897423786552e-06,23.32678406179695,65.18885171726714,2.643186253316185e-06,75.29214803038931,42.250745081653385
26.557867908871753,13.851346523887765,15.25,140.80547375087932,10.720798199412515,35.918928598238985,89.14839368005676,9.516733807321856e-06,23.345137635895654,65.36619884521026,2.58872406029043e-06,75.4270711017192,42.30422097866011
26.456586055037487,13.756911773463907,15.5,140.83073997318579,10.933128563303347,35.93354351075469,89.19223472026422,9.380807724590876e-06,23.361928144563002,65.53714976477734,2.5363826725889863e-06,75.55649259416236,42.35597905583086
26.361398527232986,13.66573174413482,15.75,140.84878323008797,11.145603588078076,35.945352633351085,89.23321937863638,9.250828015093808e-06,23.377221152069367,65.70193896586304,2.4860492531520317e-06,75.68063374548736,42.40608502632796
26.272032546877494,13.577675148092695,16.0,140.85993814658204,11.358209941433788,35.954470493536036,89.27147809965646,9.126455114788077e-06,23.391078606988707,65.86078937337379,2.4376190328351836e-06,75.79970390963892,42.454601197216924
26.188230515541086,13.492617580804655,16.25,140.8645206114645,11.570934838561973,35.96100578892172,89.3071336419284,9.007373200979349e-06,23.403559146416146,66.01391330924635,2.3909940500775923e-06,75.91390155561902,42.501586749180696
26.109748613544603,13.410440914109031,16.5,140.86282951350964,11.783766003717544,35.96506188751134,89.34030179801739,8.893286971039147e-06,23.414718393613207,66.16151346331162,2.3460823770081504e-06,76.02341525422085,42.547098012638294
26.03635460976175,13.331032336667032,16.75,140.8551494505462,11.996691608306199,35.96673762242773,89.37109246130565,8.783919627840566e-06,23.424609426560888,66.30378465288413,2.3027975204417803e-06,76.12842530204425,42.591188927445174
25.967831882816306,13.25428610904072,17.0,140.84174575305104,12.209700383478651,35.96612584059353,89.39960787995577,8.679018307358396e-06,23.43328191967901,66.44090979684488,2.2610598918999985e-06,76.229100504183,42.63391012811216
25.903973266377584,13.180100866839284,17.25,140.82287209846584,12.422781441818406,35.963315638139015,89.4259454993965,8.578340915853512e-06,23.44078346095378,66.57306542940681,2.2207932848967667e-06,76.32560290911447,42.6753102884159
25.84458048886459,13.108379371830148,17.5,140.79877120347967,12.635924259541902,35.95839256826878,89.45019826975988,8.481653982448542e-06,23.44715967292064,66.70042202759288,2.181924297354766e-06,76.41808819066638,42.7154362294856
25.789475577831595,13.039033506575427,17.75,140.76966071426776,12.849119006086681,35.95143450227695,89.47244954962325,8.388756949250106e-06,23.452451772851667,66.82313301895866,2.144388820751458e-06,76.50669663141666,42.754330354064116
25.738476626821512,12.971973669035428,18.0,140.7357631942657,13.062355841148776,35.94252041851904,89.49278408428565,8.299446438560722e-06,23.456701754071297,66.94135745721341,2.108121924888404e-06,76.59157206449568,42.79203602887595
25.691419852853496,12.907118416992411,18.25,140.6972788254686,13.27562555189381,35.9317224129813,89.51127809428687,8.213543225062966e-06,23.45994767276154,67.05523903640808,2.0730657038590895e-06,76.67284453129119,42.828592656498486
25.648151245514676,12.844390812310207,18.5,140.65439574266318,13.48891930990663,35.91910872989468,89.52800307930367,8.130881762839846e-06,23.462225433579828,67.16491378285721,2.0391663018559437e-06,76.75063676909195,42.86403751809879
25.608514822773177,12.783713265786442,18.75,140.60730456144205,13.702228328434245,35.904748040079646,89.54303114724745,8.051287577814197e-06,23.463571304625145,67.27052112586114,2.0063684208059745e-06,76.82507343569704,42.89840839968871
25.572369783515015,12.725015065141495,19.0,140.5561771604058,13.91554436043798,35.88870319475081,89.55642730486397,7.974612554244594e-06,23.46401824475548,67.37218740646681,1.9746236871262487e-06,76.89626753991563,42.93173972634931
25.539579492164002,12.668227521030973,19.25,140.50118030104423,14.128859374563266,35.87103526095661,89.56825445459043,7.900712360314724e-06,23.463598267527644,67.47003628893631,1.943885154077892e-06,76.96432911362778,42.96406503691712
25.510013473367145,12.613284832727402,19.5,140.44247315723945,14.34216561086731,35.85180280732205,89.57857251868002,7.829451159086234e-06,23.46234201676656,67.56418676439377,1.9141082990561377e-06,77.02936361632293,42.995416531602594
25.483545801352033,12.560123411477637,19.75,140.38020931850477,14.555455537306031,35.831062454388395,89.58743918334264,7.760697654777482e-06,23.46027910340568,67.65475453356223,1.8852503625639953e-06,77.09147313739687,43.0258254040466
25.460059633649795,12.50868381640485,20.0,140.3145311643454,14.76872197172253,35.80886729004856,89.59490787753487,7.694333458342952e-06,23.45743714901917,67.74184764182375,1.8572723057825286e-06,77.15075284058516,43.05532084419858
25.439441929701644,12.45890846275835,20.25,140.24557640588964,14.981957932397158,35.785268760602264,89.60103016946894,7.6302443451955e-06,23.45384290993597,67.82557141185113,1.8301364682046264e-06,77.20729508198026,43.08393120235448
25.42158416477033,12.410741925734676,20.5,140.17347720031137,15.195156655830193,35.76031642309936,89.60585546071503,7.568321342675144e-06,23.449522126910118,67.90602769392642,1.8038068564128725e-06,77.26118883164527,43.11168382652709
25.406385276768592,12.36413222688321,20.75,140.098356506229,15.408311676163152,35.73405688362795,89.60942966992599,7.508464779899512e-06,23.444498895713732,67.98331193750982,1.7782502222718595e-06,77.31251731112978,43.13860439054246
25.39374737542415,12.319028941185211,21.0,140.02033338467584,15.621416704432216,35.706535368183005,89.61179718252164,7.450578493204362e-06,23.438796589028428,68.05751728569936,1.753434503139501e-06,77.36136139085545,43.16471786435201
25.383577516182505,12.27538398128253,21.25,139.9395208105118,15.834465674396872,35.67779507357709,89.61300005995042,7.394572374291998e-06,23.432437474756274,68.1287327732182,1.7293295028947374e-06,77.40779814843567,43.190048100676144
25.375786678481475,12.233151149146384,21.5,139.8560269370439,16.04745271136143,35.64787754011172,89.61307851053992,7.340361297555907e-06,23.425442934798753,68.19704425043916,1.7059066134207969e-06,77.45190165945225,43.21461805958817
25.370290290632184,12.192286343926263,21.75,139.76995443751952,16.26037214635083,35.61682248623071,89.61207066334704,7.287864700001257e-06,23.41783335894605,68.26253385353341,1.6831386264523132e-06,77.49374258783487,43.238449698160174
25.367007054956307,12.152747062745837,22.0,139.6814019667541,16.47321848068093,35.5846682191223,89.6100131046348,7.237006081819311e-06,23.409628391510832,68.32528105779801,1.660999669404466e-06,77.53338908125887,43.26156421982918
25.36585920572424,12.11449249761039,22.25,139.59046383620984,16.685986389808658,35.551451560289394,89.60694077024027,7.187712727769311e-06,23.400846881031303,68.38536240579694,1.639465064884585e-06,77.57090656974529,43.28398202151961
25.366772202989207,12.077483397586738,22.5,139.49723039224043,16.89867071257939,35.51720796192223,89.60288709051484,7.139915289291326e-06,23.39150694673668,68.44285176302782,1.618511210664471e-06,77.60635799794268,43.30572276035574
25.369674340153612,12.041681895081215,22.75,139.4017885018379,17.111266438374045,35.48197165242604,89.59788417357932,7.09354733725139e-06,23.38162606284726,68.49782065914607,1.59811546130371e-06,77.63980412559972,43.32680543923573
25.37449790402472,12.007052013030144,23.0,139.30422011711076,17.3237687424109,35.445775216472676,89.59196228496636,7.048547754152844e-06,23.37122081000236,68.55033710479238,1.5782568203049825e-06,77.67130258387542,43.3472481378343
25.381178966065267,11.97355956911661,23.25,139.20460253270772,17.53617297780954,35.40864967669844,89.58514994593088,7.00486044866328e-06,23.360306921074553,68.60046575616444,1.5589158543088042e-06,77.70090803040208,43.3670680575485
25.389653274472895,11.941170359002271,23.5,139.10301346446911,17.748474543488683,35.370626008322944,89.57747580081966,6.962426219655739e-06,23.348900166720515,68.6482719592525,1.5400723101684096e-06,77.72867545634726,43.386282468424916
25.399859777168547,11.909851707628729,23.75,138.99952669264982,17.960668995064403,35.331733849456555,89.56896702437555,6.921189984115553e-06,23.337015597517563,68.69381823446072,1.5217072276242608e-06,77.75465733975737,43.40490789543076
25.411739291237634,11.879571878299057,24.0,138.8942137064323,18.17275200119091,35.29200199505622,89.5596499288936,6.881098233046566e-06,23.324667831374008,68.73716557049204,1.5038021926068765e-06,77.77890471285295,43.4229604245696
25.42523952857987,11.850302292071792,24.25,138.78713748859883,18.38471950541848,35.251456546908486,89.54954768337059,6.842110009871117e-06,23.311869971399457,68.77836837658191,1.4863425837911587e-06,77.80146307945793,43.440454533686406
25.440305813219172,11.822013418673174,24.5,138.6783639935935,18.59656742398217,35.2101243438225,89.53868453256385,6.804177114256182e-06,23.29863560701962,68.81748372233167,1.469311715376638e-06,77.82237993039193,43.45740524658024
25.456886917186676,11.79467735425178,24.75,138.56795493027732,18.808291833938462,35.16803081261251,89.52708314915769,6.767256823173994e-06,23.28497755725286,68.85456549544502,1.452694599157912e-06,77.84170001080318,43.47382677766936
25.47493428073124,11.768267484048348,25.0,138.45596872972203,19.019888946991827,35.12520024760998,89.51476498812087,6.731306417664784e-06,23.270908036770376,68.88966513260938,1.4364762242426922e-06,77.85946592966883,43.4897327038274
25.494401361584835,11.742758181628531,25.25,138.3424613454991,19.2313550870227,35.0816560665636,89.50175058511174,6.696285395013364e-06,23.256438799377932,68.92283227011865,1.4206422972707814e-06,77.87571869541273,43.505136121616836
25.51524333835833,11.718124670237758,25.5,138.22748661817855,19.442686679230842,35.03742092942598,89.48805969355209,6.662156459459575e-06,23.241581203787156,68.95411503297989,1.405179571238218e-06,77.89049795850511,43.5200497188649
25.537417157056442,11.69434305564296,25.75,138.1110962234352,19.65388025036121,34.99251670772488,89.47371126331315,6.6288835070670475e-06,23.226346200392342,68.98355994067957,1.3900752066060765e-06,77.90384194890125,43.53448575251989
25.560880969103508,11.671390079284938,26.0,137.99334036857434,19.86493240885647,34.94696469089447,89.45872369787187,6.596432700435416e-06,23.210744451855387,69.01121244890214,1.3753171602545122e-06,77.91578792430103,43.54845617628676
25.58559521842596,11.649243570804348,26.25,137.87426643681428,20.075839880416666,34.900785217641804,89.44311436211956,6.564770546049242e-06,23.194786106130067,69.0371158924033,1.360893440399411e-06,77.92637131456038,43.56197240409125
25.611521577926645,11.627881996366224,26.5,137.75392031104153,20.286599471477935,34.85399804793785,89.42690006603235,6.533865359468236e-06,23.178481020738275,69.06131249858298,1.3467926817128968e-06,77.93562655620899,43.5750455430511
25.638623048035804,11.60728450062809,26.75,137.6323462490789,20.49720807647854,34.80662232630854,89.41009702069783,6.5036896101004305e-06,23.16183874206355,69.08384327483967,1.3330048606944792e-06,77.94358700827264,43.58768636959629
25.666863926255623,11.58743087955198,27.0,137.50958692156954,20.707662666537807,34.75867661462444,89.392720854097,6.474214479955649e-06,23.144868515102388,69.10474805129334,1.3195195738947338e-06,77.95028498959294,43.59990534429935
25.696209646449745,11.568301514980755,27.25,137.3856836100589,20.91796028957411,34.71017894196647,89.37478668458422,6.4454134802630934e-06,23.127579316791138,69.12406561674962,1.3063271843921248e-06,77.95575189714121,43.61171264375117
25.726627657851783,11.549877759289796,27.5,137.26067511810265,21.128098099357416,34.66114648472575,89.35630871889664,6.417258907770675e-06,23.10997966766834,69.14183282009209,1.2934176912068523e-06,77.96001748541553,43.62311795501428
25.758086082226036,11.532141339302417,27.75,137.13459943367673,21.338073307010212,34.61159606740223,89.33730086711039,6.3897250865418365e-06,23.092077921604286,69.15808592184098,1.2807817693644953e-06,77.9631109635903,43.63413079067016
25.79055394438396,11.51507445602523,28.0,137.00749344323378,21.547883188530363,34.56154408009627,89.31777663795971,6.362787403565209e-06,23.0738822166893,69.17286035353092,1.2684104623923442e-06,77.96506080568135,43.64476043490162
25.824001845787183,11.498660082808488,28.25,136.87939209837864,21.757525107433842,34.51100622920829,89.29774882976996,6.336423271863145e-06,23.055400330059364,69.18619001921083,1.2562954480462077e-06,77.96589419218404,43.65501578308103
25.858401779853747,11.482881881599525,28.5,136.75032864417494,21.966996507454564,34.45999760871694,89.27722961464109,6.310612459782948e-06,23.036639718167287,69.198107473431,1.2444291426588203e-06,77.96563715848129,43.664905384762534
25.893726152752777,11.467723762719986,28.75,136.6203358286172,22.17629487831189,34.40853307122538,89.25623098892981,6.285333113771171e-06,23.017607729481373,69.20864492297382,1.2328035173096602e-06,77.96431540534076,43.67443767823724
25.929948626021726,11.45317026189854,29.0,136.48944486183385,22.38541778395682,34.35662691141464,89.23476438567687,6.260565313765716e-06,22.998311421865722,69.21783334861578,1.221411154178855e-06,77.96195359611829,43.68362078738683
25.967043982240668,11.439206486132969,29.25,136.3576855840803,22.59436285852806,34.30429290929701,89.21284073519293,6.236289738403062e-06,22.978757590213032,69.22570261974693,1.2102448567594626e-06,77.95857545526206,43.692462548034364
26.004987763316286,11.425817933319529,29.5,136.22508690742924,22.803127790355617,34.25154448981525,89.19047063331848,6.212488302266766e-06,22.958952849357104,69.23228189673709,1.1992978185231943e-06,77.9542040901311,43.70097060665422
26.04375645732066,11.412990586484332,29.75,136.09167658834104,23.01171032966792,34.198394639467594,89.16766425391383,6.189143632433593e-06,22.938903590962664,69.23759940658641,1.1885634793945745e-06,77.94886181748623,43.70915236669683
26.08332728463333,11.400710823642163,30.0,135.95748149319056,23.22010828281135,34.14485597938524,89.144431446681,6.16623861223064e-06,22.91861602854639,69.24168264388938,1.17803540646781e-06,77.94257033035382,43.717015034847975
26.12367833755874,11.388965462921192,30.25,135.82252742185275,23.428319511905475,34.090940735908646,89.12078167407508,6.143757183957395e-06,22.89809617137788,69.24455825419635,1.1677074974951014e-06,77.93535060196331,43.72456559868952
26.1647884350184,11.37774170499674,30.5,135.686839289163,23.636341931613813,34.036660785559576,89.09672407730774,6.121683831406556e-06,22.877349854173502,69.2462521611396,1.1575738444710148e-06,77.92722299339576,43.73181085526503
26.206637176134528,11.367027157257432,30.75,135.55044105864258,23.844173511160818,33.982027634527384,89.07226745113161,6.100003690880414e-06,22.85638272546926,69.24678950293405,1.1476287685037879e-06,77.91820720548763,43.738757396978386
26.24920484325745,11.356809787302868,31.0,135.41335586193333,24.05181226954706,33.927052459594265,89.04742028860379,6.078702443058757e-06,22.835200269352075,69.2461947324073,1.1378667827999709e-06,77.90832236097577,43.745411636189296
26.292472285379723,11.347077867843899,31.25,135.27560614255117,24.259256270074204,33.87174615624327,89.02219083510671,6.057766158563133e-06,22.81380783139288,69.24449173788666,1.1282825422868713e-06,77.89758710324466,43.751779834562655
26.336421159534336,11.337820086453158,31.5,135.13721335768594,24.46650362953548,33.816119245244,88.99658697572305,6.037181670125282e-06,22.792210565993766,69.24170358186493,1.1188709549288473e-06,77.88601938931117,43.75786804256107
26.38103410611124,11.329025622954383,31.75,134.99819776132526,24.673552523826785,33.7601818081087,88.9706161529641,6.016936858584942e-06,22.770413398687563,69.23785231330916,1.1096272602439776e-06,77.87363634108804,43.763682056663676
