s108,s109,s110,s111,s112,s113,s114,s117,s118,s119,s120,s122,s123,s124,s126,s127,s128,s129,s130,s131,s132,s133,s134,s150,s153,s154,s156,s157,s158,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215,s22,s36,s65,s93,Time
0.0,0.0,4.146762715557993e-15,0.0,0.0,4.2509897985184865e-12,1.3623995449535873e-19,6.791912733137856e-12,0.0,8.564042240584522e-15,0.0,0.0,1.1152439239816391e-12,8.924408695148874e-16,-2.4729862295268632e-45,2.4726757108423933e-45,3.881117981302351e-46,0.0,0.0,0.0,0.0,4.6998618299052826e-06,0.0,-4.700000000000006e-06,0.0,0.0,0.0,0.0,0.0,-1.8108799135985207e-09,1.8040882716538278e-09,-1.8108799135985207e-09,1.806629298132458e-09,9.437396164359842e-12,1.605089224836208e-09,4.750355082837359e-49,0.0,4.0177371801365766e-36,0.0,3.091667354733009e-54,6.656230812371632e-06,1.0435854295037525e-08,1.5756588317312183e-38,2.043271982578072e-44,1.4731327653564624e-58,6.656230812371632e-06,1.0435854295037523e-08,7.552736985577716e-48,1.471736622030291e-63,6.656230812371632e-06,1.0435854295037525e-08,-1.6145275553501544e-09,2.043271982578072e-44,1.4731327653564624e-58,7.552736985577716e-48,1.4717366220302888e-63,0.000333322897479038,0.000333322897479038,0.000333322897479038,1.396109499161137e-15,0.47000000000000003
0.0,0.0,4.455105738774326e-15,0.0,0.0,4.449297442488725e-12,1.4999708939091718e-19,7.108486881466176e-12,0.0,9.200506957979145e-15,0.0,0.0,1.1946989729615188e-12,9.560290616429023e-16,-2.8567522492984135e-45,2.8563935328578566e-45,4.4835331826272566e-46,0.0,0.0,0.0,0.0,4.799855890454534e-06,0.0,-4.800000000000005e-06,0.0,0.0,0.0,0.0,0.0,-1.8547057529445847e-09,1.847597534369681e-09,-1.8547057529445847e-09,1.85025683025166e-09,9.849266807140097e-12,1.6400669439516632e-09,5.487865440882273e-49,0.0,4.640468389572404e-36,0.0,3.571660370650738e-54,6.656008959214312e-06,1.0657707452356769e-08,1.8200731017361988e-38,2.3603534889401305e-44,1.7018421849949503e-58,6.656008959214312e-06,1.0657707452356769e-08,8.72532707849501e-48,1.700229285905018e-63,6.656008959214312e-06,1.0657707452356769e-08,-1.6499172089683974e-09,2.3603534889401305e-44,1.7018421849949503e-58,8.72532707849501e-48,1.700229285905018e-63,0.00033332267562588065,0.00033332267562588065,0.00033332267562588065,1.533331863920636e-15,0.48
0.0,0.0,4.771783975312278e-15,0.0,0.0,4.651996167441105e-12,1.6415869328456536e-19,7.432067357209622e-12,0.0,9.854173743345792e-15,0.0,0.0,1.2762707304595037e-12,1.021311326266008e-15,-3.2527051803662774e-45,3.252296735550772e-45,5.10507931753468e-46,0.0,0.0,0.0,0.0,4.8998498260685845e-06,0.0,-4.900000000000005e-06,0.0,0.0,0.0,0.0,0.0,-1.898752224350781e-09,1.8913204226118144e-09,-1.898752224350781e-09,1.8941006031532027e-09,1.0269888384114886e-11,1.6750791499232543e-09,6.248797729206622e-49,0.0,5.2829717806026486e-36,0.0,4.066897054970155e-54,6.655787113817441e-06,1.0879552849228134e-08,2.0722485665547596e-38,2.687504266381178e-44,1.937814982313642e-58,6.655787113817441e-06,1.0879552849228132e-08,9.935156406662786e-48,1.9359784437110528e-63,6.655787113817441e-06,1.0879552849228134e-08,-1.685350102035329e-09,2.687504266381178e-44,1.937814982313642e-58,9.935156406662786e-48,1.9359784437110506e-63,0.0003333224537804838,0.0003333224537804838,0.0003333224537804838,1.6745634646136762e-15,0.49
0.0,0.0,5.096797425171833e-15,0.0,0.0,4.859085973375624e-12,1.7872476617630248e-19,7.762654160368189e-12,0.0,1.0525042596684484e-14,0.0,0.0,1.3599591964755924e-12,1.0882876633842068e-15,-3.66084502273046e-45,3.6603853189211294e-45,5.745756386024616e-46,0.0,0.0,0.0,0.0,4.999843636747432e-06,0.0,-5.000000000000005e-06,0.0,0.0,0.0,0.0,0.0,-1.943019327817108e-09,1.9352569363802277e-09,-1.943019327817108e-09,1.9381606168370856e-09,1.0699260895284217e-11,1.7101258427509813e-09,7.03315194781043e-49,0.0,5.945247353227299e-36,0.0,4.5773774076912555e-54,6.655565276181018e-06,1.1101390485651621e-08,2.3321852261868964e-38,3.024724314901206e-44,2.1810511573125346e-58,6.655565276181018e-06,1.110139048565162e-08,1.1182224970081044e-47,2.178984095448397e-63,6.655565276181018e-06,1.1101390485651621e-08,-1.7208262345509489e-09,3.024724314901206e-44,2.1810511573125346e-58,1.1182224970081044e-47,2.178984095448395e-63,0.00033332223194284735,0.00033332223194284735,0.00033332223194284735,1.8198043012402575e-15,0.5
0.0,0.0,5.430146088352993e-15,0.0,0.0,5.0705668602922845e-12,1.9369530806612895e-19,8.100247290941882e-12,0.0,1.1213113517995193e-14,0.0,0.0,1.4457643710097863e-12,1.1569580729974972e-15,-4.081171776390951e-45,4.080659282968939e-45,6.405564388097063e-46,0.0,0.0,0.0,0.0,5.099837322491077e-06,0.0,-5.100000000000005e-06,0.0,0.0,0.0,0.0,0.0,-1.9875070633435666e-09,1.9794070756749204e-09,-1.9875070633435666e-09,1.982436871303309e-09,1.113738434064808e-11,1.7452070224348435e-09,7.840928096693661e-49,0.0,6.627295107446355e-36,0.0,5.103101428814045e-54,6.655343446305042e-06,1.1323220361627224e-08,2.599883080632603e-38,3.3720136345002153e-44,2.4315507099916312e-58,6.655343446305042e-06,1.1323220361627223e-08,1.2466532768749773e-47,2.4292462411170488e-63,6.655343446305042e-06,1.1323220361627224e-08,-1.7563456065152567e-09,3.3720136345002153e-44,2.4315507099916312e-58,1.2466532768749773e-47,2.4292462411170488e-63,0.0003333220101129714,0.0003333220101129714,0.0003333220101129714,1.96905437380038e-15,0.51
0.0,0.0,5.771829964855766e-15,0.0,0.0,5.286438828191084e-12,2.0907031895404485e-19,8.444846748930691e-12,0.0,1.191838650727794e-14,0.0,0.0,1.5336862540620856e-12,1.2273225551058793e-15,-4.513685441347751e-45,4.51311862769419e-45,7.084503323752028e-46,0.0,0.0,0.0,0.0,5.199830883299518e-06,0.0,-5.200000000000006e-06,0.0,0.0,0.0,0.0,0.0,-2.032215430930157e-09,2.0237708404958935e-09,-2.032215430930157e-09,2.026929366551873e-09,1.1584258720206481e-11,1.7803226889748417e-09,8.672126175856352e-49,0.0,7.329115043259833e-36,0.0,5.644069118338513e-54,6.655121624189514e-06,1.154504247715495e-08,2.875342129891888e-38,3.7293722251782054e-44,2.689313640350923e-58,6.655121624189514e-06,1.1545042477154948e-08,1.3788079802668984e-47,2.68676488071701e-63,6.655121624189514e-06,1.154504247715495e-08,-1.7919082179282527e-09,3.7293722251782054e-44,2.689313640350923e-58,1.3788079802668984e-47,2.686764880717008e-63,0.00033332178829085585,0.00033332178829085585,0.00033332178829085585,2.1223136822940403e-15,0.52
0.0,0.0,6.121849054680148e-15,0.0,0.0,5.506701877072027e-12,2.248497988400499e-19,8.796452534334628e-12,0.0,1.2640861564532719e-14,0.0,0.0,1.6237248456324894e-12,1.2993811097093533e-15,-4.9583860176008667e-45,4.957763353096891e-45,7.782573192989505e-46,0.0,0.0,0.0,0.0,5.299824319172757e-06,0.0,-5.300000000000006e-06,0.0,0.0,0.0,0.0,0.0,-2.077144430576879e-09,2.0683482308431464e-09,-2.077144430576879e-09,2.0716381025827767e-09,1.203988403395942e-11,1.8154728423709753e-09,9.52674618529846e-49,0.0,8.050707160667706e-36,0.0,6.20028047626467e-54,6.654899809834434e-06,1.1766856832234793e-08,3.1585623739647446e-38,4.0968000869351843e-44,2.954339948390419e-58,6.654899809834434e-06,1.1766856832234793e-08,1.5146866071838696e-47,2.9515400142482813e-63,6.654899809834434e-06,1.1766856832234793e-08,-1.8275140687899369e-09,4.0968000869351843e-44,2.954339948390419e-58,1.5146866071838696e-47,2.951540014248279e-63,0.0003333215664765008,0.0003333215664765008,0.0003333215664765008,2.279582226721242e-15,0.53
0.0,0.0,6.480203357826135e-15,0.0,0.0,5.731356006935108e-12,2.410337477241441e-19,9.155064647153684e-12,0.0,1.3380538689759522e-14,0.0,0.0,1.7158801457209986e-12,1.373133736807919e-15,-5.415273505150291e-45,5.414593459177039e-45,8.4997739958095e-46,0.0,0.0,0.0,0.0,5.399817630110793e-06,0.0,-5.400000000000006e-06,0.0,0.0,0.0,0.0,0.0,-2.1222940622837324e-09,2.1131392467166796e-09,-2.1222940622837324e-09,2.116563079396021e-09,1.2504260281906894e-11,1.8506574826232445e-09,1.0404788125020026e-48,0.0,8.792071459670001e-36,0.0,6.771735502592506e-54,6.654678003239803e-06,1.1988663426866758e-08,3.4495438128511795e-38,4.474297219771144e-44,3.2266296341101156e-58,6.654678003239803e-06,1.1988663426866754e-08,1.654289157625887e-47,3.2235716417108577e-63,6.654678003239803e-06,1.1988663426866758e-08,-1.863163159100309e-09,4.474297219771144e-44,3.2266296341101156e-58,1.654289157625887e-47,3.2235716417108577e-63,0.00033332134466990614,0.00033332134466990614,0.00033332134466990614,2.4408600070819846e-15,0.54
0.0,0.0,6.846892874293732e-15,0.0,0.0,5.9604012177803315e-12,2.576221656063278e-19,9.520683087387864e-12,0.0,1.4137417882958362e-14,0.0,0.0,1.8101521543276114e-12,1.4485804364015765e-15,-5.884347903996032e-45,5.883608945934632e-45,9.236105732212006e-46,0.0,0.0,0.0,0.0,5.499810816113626e-06,0.0,-5.500000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.1676643260507176e-09,2.1581438881164923e-09,-2.1676643260507176e-09,2.161704296991605e-09,1.2977387464048909e-11,1.8858766097316495e-09,1.1306251995021022e-48,0.0,9.553207940266696e-36,0.0,7.358434197322021e-54,6.654456204405618e-06,1.221046226105084e-08,3.748286446551184e-38,4.861863623686085e-44,3.5061826975100134e-58,6.654456204405618e-06,1.221046226105084e-08,1.7976156315929526e-47,3.502859763104746e-63,6.654456204405618e-06,1.221046226105084e-08,-1.89885548885937e-09,4.861863623686085e-44,3.5061826975100134e-58,1.7976156315929526e-47,3.5028597631047437e-63,0.00033332112287107196,0.00033332112287107196,0.00033332112287107196,2.6061470233762652e-15,0.55
0.0,0.0,7.221917604082937e-15,0.0,0.0,6.193837509607697e-12,2.746150524866007e-19,9.893307855037164e-12,0.0,1.491149914412922e-14,0.0,0.0,1.9065408714523296e-12,1.5257212084903254e-15,-6.365609214138086e-45,6.364809813369676e-45,9.991568402197024e-46,0.0,0.0,0.0,0.0,5.599803877181257e-06,0.0,-5.6000000000000065e-06,0.0,0.0,0.0,0.0,0.0,-2.2132552218778337e-09,2.2033621550425852e-09,-2.2132552218778337e-09,2.20706175536953e-09,1.3459265580385454e-11,1.9211302236961897e-09,1.2231137795301465e-48,0.0,1.0334116602457803e-35,0.0,7.96037656045323e-54,6.654234413331882e-06,1.2432253334787042e-08,4.054790275064769e-38,5.259499298680011e-44,3.792999138590112e-58,6.654234413331882e-06,1.2432253334787042e-08,1.9446660290850673e-47,3.7894043784299394e-63,6.654234413331882e-06,1.2432253334787042e-08,-1.9345910580671186e-09,5.259499298680011e-44,3.792999138590112e-58,1.9446660290850673e-47,3.7894043784299394e-63,0.00033332090107999823,0.00033332090107999823,0.00033332090107999823,2.7754432756040886e-15,0.56
0.0,0.0,7.605277547193749e-15,0.0,0.0,6.4316648824172006e-12,2.920124083649628e-19,1.0272938950101589e-11,0.0,1.5702782473272117e-14,0.0,0.0,2.005046297095153e-12,1.6045560530741666e-15,-6.859057435576449e-45,6.858196061482167e-45,1.0766162005764554e-45,0.0,0.0,0.0,0.0,5.6997968133136845e-06,0.0,-5.700000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.259066749765082e-09,2.2487940474949576e-09,-2.259066749765082e-09,2.252635454529795e-09,1.394989463091654e-11,1.956418324516866e-09,1.317944552586135e-48,0.0,1.1134797446243326e-35,0.0,8.577562591986117e-54,6.654012630018594e-06,1.2654036648075367e-08,4.369055298391926e-38,5.667204244752921e-44,4.087078957350412e-58,6.654012630018594e-06,1.2654036648075365e-08,2.0954403501022301e-47,4.0832054876864425e-63,6.654012630018594e-06,1.2654036648075367e-08,-1.970369866723555e-09,5.667204244752921e-44,4.087078957350412e-58,2.0954403501022301e-47,4.0832054876864425e-63,0.00033332067929668494,0.00033332067929668494,0.00033332067929668494,2.94874876376545e-15,0.5700000000000001
0.0,0.0,7.996972703626163e-15,0.0,0.0,6.6738833362088415e-12,3.0981423324141395e-19,1.0659576372581127e-11,0.0,1.6511267870387032e-14,0.0,0.0,2.1056684312560794e-12,1.6850849701530978e-15,-7.364692568311118e-45,7.363767690272094e-45,1.1559886542914589e-45,0.0,0.0,0.0,0.0,5.799789624510907e-06,0.0,-5.8000000000000055e-06,0.0,0.0,0.0,0.0,0.0,-2.305098909712461e-09,2.29443956547361e-09,-2.305098909712461e-09,2.298425394472399e-09,1.4449274615642154e-11,1.9917409121936777e-09,1.415117518670065e-48,0.0,1.195525047162324e-35,0.0,9.209992291920675e-54,6.6537908544657536e-06,1.2875812200915805e-08,4.6910815165326526e-38,6.084978461904805e-44,4.388422153790907e-58,6.6537908544657536e-06,1.2875812200915803e-08,2.2499385946444373e-47,4.384263090874249e-63,6.6537908544657536e-06,1.2875812200915805e-08,-2.0061919148286793e-09,6.084978461904805e-44,4.388422153790907e-58,2.2499385946444373e-47,4.384263090874249e-63,0.0003333204575211321,0.0003333204575211321,0.0003333204575211321,3.1260634878603508e-15,0.58
0.0,0.0,8.39700307338019e-15,0.0,0.0,6.9204928709826275e-12,3.2802052711595464e-19,1.10532201224758e-11,0.0,1.733695533547399e-14,0.0,0.0,2.208407273935112e-12,1.7673079597271226e-15,-7.882514612342108e-45,7.881524699739472e-45,1.2372742013647149e-45,0.0,0.0,0.0,0.0,5.899782310772929e-06,0.0,-5.900000000000006e-06,0.0,0.0,0.0,0.0,0.0,-2.351351701719972e-09,2.3402987089785425e-09,-2.351351701719972e-09,2.3444315751973446e-09,1.495740553456231e-11,2.027097986726625e-09,1.5146326777819406e-48,0.0,1.2795475678597575e-35,0.0,9.85766566025693e-54,6.653569086673361e-06,1.3097579993308368e-08,5.02086892948696e-38,6.512821950135681e-44,4.697028727911609e-58,6.653569086673361e-06,1.3097579993308366e-08,2.4081607627116955e-47,4.692577187993369e-63,6.653569086673361e-06,1.3097579993308368e-08,-2.0420572023824926e-09,6.512821950135681e-44,4.697028727911609e-58,2.4081607627116955e-47,4.692577187993369e-63,0.0003333202357533397,0.0003333202357533397,0.0003333202357533397,3.3073874478887936e-15,0.59
0.0,0.0,8.805368656455828e-15,0.0,0.0,7.171493486738554e-12,3.4663128998858447e-19,1.145387019978559e-11,0.0,1.817984486853298e-14,0.0,0.0,2.31326282513225e-12,1.851225021796239e-15,-8.412523567669412e-45,8.411467089884304e-45,1.3204728417962226e-45,0.0,0.0,0.0,0.0,5.999774872099748e-06,0.0,-6.000000000000006e-06,0.0,0.0,0.0,0.0,0.0,-2.3978251257876148e-09,2.386371478009755e-09,-2.3978251257876148e-09,2.39065399670463e-09,1.5474287387677005e-11,2.062489548115708e-09,1.6164900299217613e-48,0.0,1.365547306716632e-35,0.0,1.0520582696994873e-53,6.653347326641416e-06,1.3319340025253049e-08,5.35841753725484e-38,6.950734709445542e-44,5.012898679712515e-58,6.653347326641416e-06,1.3319340025253047e-08,2.570106854304002e-47,5.008147779043797e-63,6.653347326641416e-06,1.3319340025253049e-08,-2.0779657293849935e-09,6.950734709445542e-44,5.012898679712515e-58,2.570106854304002e-47,5.008147779043797e-63,0.0003333200139933078,0.0003333200139933078,0.0003333200139933078,3.492720643850776e-15,0.6
0.0,0.0,9.222069452853074e-15,0.0,0.0,7.426885183476622e-12,3.6564652185930374e-19,1.1861526604510503e-11,0.0,1.903993646956399e-14,0.0,0.0,2.420235084847492e-12,1.9368361563604475e-15,-8.954719434293022e-45,8.953594860706579e-45,1.405584575585981e-45,0.0,0.0,0.0,0.0,6.099767308491365e-06,0.0,-6.100000000000006e-06,0.0,0.0,0.0,0.0,0.0,-2.444519181915389e-09,2.4326578725672472e-09,-2.444519181915389e-09,2.437092658994256e-09,1.5999920174986235e-11,2.097915596360927e-09,1.720689575089525e-48,0.0,1.4535242637329479e-35,0.0,1.1198743402134487e-53,6.653125574369919e-06,1.3541092296749852e-08,5.703727339836295e-38,7.3987167398343845e-44,5.336032009193619e-58,6.653125574369919e-06,1.3541092296749848e-08,2.7357768694213554e-47,5.330974864025534e-63,6.653125574369919e-06,1.3541092296749852e-08,-2.113917495836183e-09,7.3987167398343845e-44,5.336032009193619e-58,2.7357768694213554e-47,5.330974864025534e-63,0.0003333197922410363,0.0003333197922410363,0.0003333197922410363,3.6820630757463e-15,0.61
0.0,0.0,9.647105462571925e-15,0.0,0.0,7.686667961196829e-12,3.8506622272811225e-19,1.2276189336650538e-11,0.0,1.991723013856704e-14,0.0,0.0,2.5293240530808393e-12,2.0241413634197475e-15,-9.509102212212948e-45,9.5079080122063e-45,1.492609402733991e-45,0.0,0.0,0.0,0.0,6.199759619947779e-06,0.0,-6.200000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.4914338701032946e-09,2.47915789265102e-09,-2.4914338701032946e-09,2.4837475620662224e-09,1.6534303896490007e-11,2.133376131462281e-09,1.8272313132852334e-48,0.0,1.5434784389087047e-35,0.0,1.1892147775675793e-53,6.65290382985887e-06,1.3762836807798771e-08,6.056798337231326e-38,7.856768041302208e-44,5.666428716354925e-58,6.65290382985887e-06,1.3762836807798771e-08,2.905170808063758e-47,5.661058442938579e-63,6.65290382985887e-06,1.3762836807798771e-08,-2.1499125017360607e-09,7.856768041302208e-44,5.666428716354925e-58,2.905170808063758e-47,5.661058442938579e-63,0.00033331957049652524,0.00033331957049652524,0.00033331957049652524,3.875414743575363e-15,0.62
0.0,0.0,1.0080476685612388e-14,0.0,0.0,7.950841819899177e-12,4.048903925950099e-19,1.2697858396205697e-11,0.0,2.0811725875542113e-14,0.0,0.0,2.640529729832291e-12,2.113140642974139e-15,-1.0075671901429185e-44,1.0074406544383474e-44,1.5815473232402528e-45,0.0,0.0,0.0,0.0,6.2997518064689895e-06,0.0,-6.300000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.538569190351332e-09,2.5258715382610723e-09,-2.538569190351332e-09,2.5306187059205288e-09,1.707743855218831e-11,2.168871153419771e-09,1.9361152445088854e-48,0.0,1.6354098322439017e-35,0.0,1.2600795817618784e-53,6.6526820931082695e-06,1.3984573558399812e-08,6.417630529439933e-38,8.324888613849016e-44,6.004088801196431e-58,6.6526820931082695e-06,1.3984573558399812e-08,3.078288670231209e-47,5.998398515782934e-63,6.6526820931082695e-06,1.3984573558399812e-08,-2.185950747084626e-09,8.324888613849016e-44,6.004088801196431e-58,3.078288670231209e-47,5.998398515782934e-63,0.00033331934875977464,0.00033331934875977464,0.00033331934875977464,4.072775647337967e-15,0.63
0.0,0.0,1.0522183121974456e-14,0.0,0.0,8.219406759583668e-12,4.25119031459997e-19,1.3126533783175977e-11,0.0,2.1723423680489223e-14,0.0,0.0,2.753852115101848e-12,2.2038339950236227e-15,-1.0654428501941738e-44,1.065309045723809e-44,1.6723983371047656e-45,0.0,0.0,0.0,0.0,6.399743868054997e-06,0.0,-6.4000000000000065e-06,0.0,0.0,0.0,0.0,0.0,-2.585925142659501e-09,2.5727988093974042e-09,-2.585925142659501e-09,2.5777060905571756e-09,1.762932414208115e-11,2.2044006622333968e-09,2.0473413687604814e-48,0.0,1.7293184437385408e-35,0.0,1.3324687527963456e-53,6.652460364118116e-06,1.4206302548552975e-08,6.786223916462112e-38,8.803078457474808e-44,6.349012263718138e-58,6.652460364118116e-06,1.4206302548552973e-08,3.255130455923709e-47,6.342995082558596e-63,6.652460364118116e-06,1.4206302548552975e-08,-2.22203223188188e-09,8.803078457474808e-44,6.349012263718138e-58,3.255130455923709e-47,6.342995082558596e-63,0.0003333191270307845,0.0003333191270307845,0.0003333191270307845,4.2741457870341104e-15,0.64
0.0,0.0,1.0972224771658135e-14,0.0,0.0,8.492362780250297e-12,4.457521393230732e-19,1.3562215497561378e-11,0.0,2.265232355340836e-14,0.0,0.0,2.86929120888951e-12,2.2962214195681983e-15,-1.12453720137506e-44,1.1243959750770152e-44,1.7651624443275295e-45,0.0,0.0,0.0,0.0,6.499735804705802e-06,0.0,-6.500000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.633501727027801e-09,2.6199397060600164e-09,-2.633501727027801e-09,2.6250097159761623e-09,1.8189960666168524e-11,2.2399646579031582e-09,2.1609096860400216e-48,0.0,1.8252042733926205e-35,0.0,1.4063822906709811e-53,6.652238642888411e-06,1.4428023778258254e-08,7.162578498297867e-38,9.291337572179582e-44,6.701199103920047e-58,6.652238642888411e-06,1.4428023778258252e-08,3.435696165141255e-47,6.694848143265565e-63,6.652238642888411e-06,1.4428023778258254e-08,-2.2581569561278216e-09,9.291337572179582e-44,6.701199103920047e-58,3.435696165141255e-47,6.694848143265565e-63,0.0003333189053095548,0.0003333189053095548,0.0003333189053095548,4.479525162663795e-15,0.65
0.0,0.0,1.143060163466342e-14,0.0,0.0,8.769709881899068e-12,4.667897161842388e-19,1.4004903539361902e-11,0.0,2.3598425494299522e-14,0.0,0.0,2.9868470111952763e-12,2.3903029166078654e-15,-1.184850243685577e-44,1.184701442497966e-44,1.8598396449085452e-45,0.0,0.0,0.0,0.0,6.599727616421404e-06,0.0,-6.600000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.681298943456233e-09,2.6672942282489085e-09,-2.681298943456233e-09,2.6725295821774895e-09,1.875934812445044e-11,2.275563140429055e-09,2.2768201963475052e-48,0.0,1.9230673212061408e-35,0.0,1.4818201953857846e-53,6.652016929419153e-06,1.4649737247515653e-08,7.546694274947194e-38,9.789665957963339e-44,7.060649321802155e-58,6.652016929419153e-06,1.4649737247515651e-08,3.6199857978838496e-47,7.053957697903844e-63,6.652016929419153e-06,1.4649737247515653e-08,-2.294324919822452e-09,9.789665957963339e-44,7.060649321802155e-58,3.6199857978838496e-47,7.053957697903844e-63,0.00033331868359608554,0.00033331868359608554,0.00033331868359608554,4.688913774227019e-15,0.66
0.0,0.0,1.1897313710990315e-14,0.0,0.0,9.05144806452998e-12,4.882317620434937e-19,1.4454597908577549e-11,0.0,2.4561729503162723e-14,0.0,0.0,3.106519522019148e-12,2.4860784861426242e-15,-1.246381977125726e-44,1.2462254479866618e-44,1.956429938847812e-45,0.0,0.0,0.0,0.0,6.699719303201803e-06,0.0,-6.700000000000007e-06,0.0,0.0,0.0,0.0,0.0,-2.729316791944796e-09,2.714862375964081e-09,-2.729316791944796e-09,2.720265689161157e-09,1.933748651692689e-11,2.3111961098110875e-09,2.3950728996829336e-48,0.0,2.0229075871791022e-35,0.0,1.558782466940757e-53,6.6517952237103436e-06,1.4871442956325172e-08,7.938571246410101e-38,1.0298063614826079e-43,7.427362917364466e-58,6.6517952237103436e-06,1.4871442956325172e-08,3.807999354151492e-47,7.420323746473431e-63,6.6517952237103436e-06,1.4871442956325172e-08,-2.3305361229657702e-09,1.0298063614826079e-43,7.427362917364466e-58,3.807999354151492e-47,7.420323746473431e-63,0.0003333184618903767,0.0003333184618903767,0.0003333184618903767,4.902311621723784e-15,0.67
0.0,0.0,1.2372361000638818e-14,0.0,0.0,9.337577328143031e-12,5.100782769008377e-19,1.4911298605208317e-11,0.0,2.5542235579997948e-14,0.0,0.0,3.228308741361124e-12,2.583548128172475e-15,-1.3091324016955057e-44,1.3089679915431022e-44,2.0549333261453304e-45,0.0,0.0,0.0,0.0,6.799710865047e-06,0.0,-6.800000000000008e-06,0.0,0.0,0.0,0.0,0.0,-2.7775552724934908e-09,2.7626441492055323e-09,-2.7775552724934908e-09,2.768218036927165e-09,1.9924375843597876e-11,2.346863566049256e-09,2.5156677960463058e-48,0.0,2.1247250713115044e-35,0.0,1.6372691053358974e-53,6.651573525761982e-06,1.5093140904686814e-08,8.338209412686579e-38,1.0816530542767803e-43,7.801339890606979e-58,6.651573525761982e-06,1.509314090468681e-08,3.9997368339441833e-47,7.793946288974327e-63,6.651573525761982e-06,1.5093140904686814e-08,-2.3667905655577764e-09,1.0816530542767803e-43,7.801339890606979e-58,3.9997368339441833e-47,7.793946288974328e-63,0.0003333182401924283,0.0003333182401924283,0.0003333182401924283,5.119718705154088e-15,0.68
0.0,0.0,1.2855743503608928e-14,0.0,0.0,9.628097672738224e-12,5.323292607562712e-19,1.5375005629254207e-11,0.0,2.6539943724805205e-14,0.0,0.0,3.352214669221205e-12,2.6827118426974178e-15,-1.3731015173949169e-44,1.3729290731672873e-44,2.1553498068011e-45,0.0,0.0,0.0,0.0,6.899702301956994e-06,0.0,-6.900000000000008e-06,0.0,0.0,0.0,0.0,0.0,-2.8260143851023175e-09,2.8106395479732644e-09,-2.8260143851023175e-09,2.816386625475513e-09,2.05200161044634e-11,2.3825655091435596e-09,2.6386048854376218e-48,0.0,2.2285197736033478e-35,0.0,1.717280110571206e-53,6.651351835574068e-06,1.531483109260057e-08,8.745608773776633e-38,1.134506674178851e-43,8.182580241529692e-58,6.651351835574068e-06,1.531483109260057e-08,4.195198237261923e-47,8.17482532540653e-63,6.651351835574068e-06,1.531483109260057e-08,-2.403088247598471e-09,1.134506674178851e-43,8.182580241529692e-58,4.195198237261923e-47,8.174825325406531e-63,0.0003333180185022404,0.0003333180185022404,0.0003333180185022404,5.3411350245179326e-15,0.6900000000000001
0.0,0.0,1.3347461219900645e-14,0.0,0.0,9.923009098315558e-12,5.549847136097938e-19,1.5845718980715224e-11,0.0,2.7554853937584492e-14,0.0,0.0,3.478237305599391e-12,2.7835696297174518e-15,-1.4382893242239593e-44,1.4381086928592173e-44,2.257679380815121e-45,0.0,0.0,0.0,0.0,6.999693613931785e-06,0.0,-7.0000000000000075e-06,0.0,0.0,0.0,0.0,0.0,-2.8746941297712756e-09,2.858848572267276e-09,-2.8746941297712756e-09,2.8647714548062013e-09,2.112440729952346e-11,2.4183019390939988e-09,2.763884167856882e-48,0.0,2.3342916940546326e-35,0.0,1.7988154826466835e-53,6.651130153146603e-06,1.553651352006645e-08,9.160769329680262e-38,1.18836722118882e-43,8.571083970132607e-58,6.651130153146603e-06,1.553651352006645e-08,4.394383564104711e-47,8.562960855770044e-63,6.651130153146603e-06,1.553651352006645e-08,-2.4394291690878534e-09,1.18836722118882e-43,8.571083970132607e-58,4.394383564104711e-47,8.562960855770044e-63,0.00033331779681981295,0.00033331779681981295,0.00033331779681981295,5.5665605798153176e-15,0.7000000000000001
0.0,0.0,1.3847514149513966e-14,0.0,0.0,1.0222311604875027e-11,5.780446354614054e-19,1.6323438659591354e-11,0.0,2.8586966218335795e-14,0.0,0.0,3.6063766504956802e-12,2.886121489232577e-15,-1.5046958221826322e-44,1.5045068506188908e-44,2.361922048187392e-45,0.0,0.0,0.0,0.0,7.099684800971372e-06,0.0,-7.1000000000000066e-06,0.0,0.0,0.0,0.0,0.0,-2.9235945065003645e-09,2.9072712220875674e-09,-2.9235945065003645e-09,2.9133725249192293e-09,2.1737549428778048e-11,2.4540728559005734e-09,2.891505643304085e-48,0.0,2.442040832665356e-35,0.0,1.8818752215623278e-53,6.650908478479585e-06,1.5758188187084447e-08,9.58369108039746e-38,1.2432346953066868e-43,8.966851076415717e-58,6.650908478479585e-06,1.5758188187084443e-08,4.597292814472543e-47,8.958352880064859e-63,6.650908478479585e-06,1.5758188187084447e-08,-2.475813330025924e-09,1.2432346953066868e-43,8.966851076415717e-58,4.597292814472543e-47,8.958352880064859e-63,0.00033331757514514594,0.00033331757514514594,0.00033331757514514594,5.79599537104624e-15,0.71
