T,CA,IP3,IP3INJ,X000,X001,X010,X011,X100,X101,X110
476.0,52.305317,14.240874,0.0,982.27716,3.5214086,1.2849048,0.0046063121,12.848992,0.04606292,0.016807612
478.0,52.301975,14.222649,0.0,982.28296,3.5165911,1.2848237,0.0045996923,12.848181,0.045996726,0.016805388
480.0,52.298683,14.204695,0.0,982.28864,3.5118454,1.2847435,0.0045931721,12.847382,0.045931526,0.016803199
482.0,52.295441,14.187009,0.0,982.29425,3.5071704,1.2846648,0.0045867502,12.846594,0.045867309,0.016801042
484.0,52.292248,14.169588,0.0,982.2998,3.5025651,1.2845871,0.0045804246,12.845819,0.045804057,0.016798917
486.0,52.289101,14.152427,0.0,982.30524,3.4980288,1.2845107,0.0045741946,12.845055,0.045741759,0.016796825
488.0,52.286003,14.135522,0.0,982.31061,3.4935601,1.2844354,0.0045680581,12.844302,0.0456804,0.016794765
490.0,52.282951,14.118869,0.0,982.31586,3.4891579,1.2843612,0.0045620142,12.843561,0.045619965,0.016792737
492.0,52.279945,14.102465,0.0,982.32111,3.4848216,1.2842882,0.0045560612,12.842832,0.045560438,0.016790738
494.0,52.276985,14.086307,0.0,982.32623,3.4805501,1.2842162,0.0045501976,12.842113,0.045501806,0.01678877
496.0,52.274071,14.070389,0.0,982.3313,3.4763422,1.2841454,0.0045444225,12.841405,0.045444056,0.016786832
498.0,52.271198,14.054709,0.0,982.33624,3.4721971,1.2840755,0.0045387344,12.840708,0.045387175,0.016784923
500.0,52.268368,14.039264,0.0,982.34113,3.4681139,1.2840067,0.0045331316,12.84002,0.04533115,0.016783042
502.0,52.265583,14.024049,0.0,982.34601,3.4640915,1.283939,0.0045276131,12.839344,0.045275968,0.01678119
504.0,52.262836,14.009061,0.0,982.35071,3.4601293,1.2838724,0.0045221774,12.838677,0.045221612,0.016779367
506.0,52.260136,13.994297,0.0,982.35541,3.4562263,1.2838066,0.0045168237,12.838021,0.045168079,0.016777569
508.0,52.257473,13.979754,0.0,982.36005,3.4523814,1.283742,0.0045115501,12.837375,0.045115348,0.0167758
510.0,52.254848,13.965428,0.0,982.36456,3.4485939,1.2836782,0.0045063561,12.836739,0.04506341,0.016774058
512.0,52.252266,13.951316,0.0,982.36908,3.4448631,1.2836154,0.0045012403,12.836111,0.045012254,0.016772341
514.0,52.249722,13.937415,0.0,982.37347,3.4411879,1.2835536,0.0044962009,12.835493,0.044961866,0.016770652
516.0,52.247215,13.923721,0.0,982.37781,3.4375675,1.2834927,0.0044912379,12.834885,0.044912234,0.016768986
518.0,52.244747,13.910233,0.0,982.38208,3.434001,1.2834326,0.0044863489,12.834286,0.044863347,0.016767347
520.0,52.242317,13.896944,0.0,982.38635,3.4304879,1.2833736,0.004481534,12.833695,0.044815198,0.016765732
522.0,52.239922,13.883855,0.0,982.3905,3.4270272,1.2833153,0.0044767908,12.833114,0.044767771,0.016764142
524.0,52.237564,13.870961,0.0,982.39459,3.4236183,1.2832581,0.0044721193,12.832541,0.044721056,0.016762575
526.0,52.235241,13.85826,0.0,982.39862,3.4202602,1.2832016,0.0044675176,12.831977,0.044675045,0.016761031
528.0,52.232952,13.845749,0.0,982.40259,3.4169521,1.2831459,0.0044629853,12.831422,0.044629723,0.016759511
530.0,52.230698,13.833425,0.0,982.40649,3.4136937,1.2830912,0.004458521,12.830874,0.044585083,0.016758014
532.0,52.228477,13.821284,0.0,982.41034,3.4104836,1.2830372,0.0044541238,12.830336,0.044541113,0.01675654
534.0,52.226292,13.809325,0.0,982.41412,3.4073215,1.282984,0.0044497927,12.829804,0.044497803,0.016755087
536.0,52.224136,13.797544,0.0,982.41785,3.4042068,1.2829317,0.0044455267,12.829282,0.044455141,0.016753657
538.0,52.222015,13.78594,0.0,982.42157,3.4011383,1.2828802,0.0044413246,12.828767,0.044413123,0.016752249
540.0,52.219925,13.774508,0.0,982.42517,3.3981159,1.2828294,0.0044371854,12.828259,0.044371735,0.016750861
542.0,52.217865,13.763248,0.0,982.42877,3.3951383,1.2827793,0.0044331085,12.82776,0.044330969,0.016749496
544.0,52.215839,13.752156,0.0,982.43225,3.3922052,1.2827301,0.0044290931,12.827268,0.044290815,0.016748149
546.0,52.21384,13.741229,0.0,982.43573,3.3893161,1.2826816,0.0044251378,12.826782,0.044251263,0.016746823
548.0,52.211876,13.730466,0.0,982.43915,3.3864701,1.2826338,0.0044212416,12.826305,0.044212304,0.016745517
550.0,52.209938,13.719863,0.0,982.4425,3.3836665,1.2825867,0.0044174041,12.825834,0.04417393,0.016744232
552.0,52.208027,13.709419,0.0,982.44586,3.3809047,1.2825403,0.0044136243,12.825372,0.044136133,0.016742965
554.0,52.20615,13.69913,0.0,982.4491,3.3781843,1.2824947,0.0044099009,12.824915,0.044098902,0.016741717
556.0,52.204296,13.688996,0.0,982.45233,3.3755045,1.2824496,0.0044062333,12.824466,0.044062231,0.016740488
558.0,52.202473,13.679012,0.0,982.45551,3.3728645,1.2824053,0.0044026212,12.824023,0.04402611,0.016739277
560.0,52.200676,13.669178,0.0,982.45862,3.3702641,1.2823616,0.0043990631,12.823586,0.04399053,0.016738085
562.0,52.198906,13.659492,0.0,982.46167,3.3677025,1.2823186,0.0043955585,12.823157,0.043955483,0.01673691
564.0,52.197163,13.649949,0.0,982.46472,3.3651791,1.2822763,0.0043921061,12.822734,0.043920964,0.016735755
566.0,52.195446,13.640549,0.0,982.46771,3.3626933,1.2822345,0.0043887058,12.822317,0.04388696,0.016734615
568.0,52.193756,13.631289,0.0,982.47064,3.3602448,1.2821934,0.0043853563,12.821907,0.043853469,0.016733492
570.0,52.192089,13.622168,0.0,982.47351,3.3578327,1.282153,0.0043820571,12.821503,0.043820478,0.016732387
572.0,52.190449,13.613182,0.0,982.47638,3.3554566,1.2821131,0.0043788077,12.821104,0.043787982,0.016731299
574.0,52.188835,13.604332,0.0,982.47919,3.353116,1.2820739,0.0043756068,12.820712,0.043755975,0.016730227
576.0,52.187241,13.595613,0.0,982.48193,3.3508105,1.2820351,0.0043724538,12.820325,0.043724447,0.01672917
578.0,52.185673,13.587025,0.0,982.48468,3.3485394,1.2819971,0.0043693478,12.819944,0.043693393,0.016728129
580.0,52.184128,13.578565,0.0,982.48737,3.346302,1.2819595,0.0043662889,12.81957,0.043662801,0.016727105
582.0,52.182606,13.57023,0.0,982.48999,3.3440981,1.2819226,0.0043632756,12.819201,0.043632671,0.016726097
584.0,52.18111,13.562021,0.0,982.49261,3.3419271,1.2818861,0.0043603075,12.818837,0.043602992,0.016725102
586.0,52.179634,13.553934,0.0,982.49518,3.3397884,1.2818503,0.0043573841,12.818479,0.043573759,0.016724123
588.0,52.178181,13.545968,0.0,982.49768,3.3376818,1.2818149,0.0043545044,12.818126,0.043544963,0.016723158
590.0,52.176746,13.538121,0.0,982.50018,3.3356068,1.2817801,0.0043516681,12.817778,0.043516599,0.016722208
592.0,52.175335,13.530392,0.0,982.50262,3.3335626,1.2817459,0.0043488736,12.817435,0.043488659,0.016721273
594.0,52.173946,13.522778,0.0,982.50507,3.3315489,1.2817121,0.0043461216,12.817099,0.04346114,0.016720351
596.0,52.172577,13.515277,0.0,982.50745,3.3295653,1.2816788,0.0043434105,12.816766,0.043434031,0.016719444
598.0,52.17123,13.507888,0.0,982.50977,3.3276112,1.2816461,0.0043407404,12.816439,0.043407328,0.01671855
600.0,52.169903,13.50061,0.0,982.51208,3.3256865,1.2816138,0.0043381103,12.816116,0.043381028,0.016717669
602.0,52.168594,13.493441,0.0,982.51434,3.3237903,1.281582,0.0043355194,12.815799,0.043355118,0.016716801
604.0,52.167305,13.486378,0.0,982.5166,3.3219225,1.2815508,0.0043329671,12.815486,0.0433296,0.016715948
606.0,52.166035,13.479421,0.0,982.5188,3.3200827,1.2815199,0.0043304535,12.815178,0.043304466,0.016715106
608.0,52.164787,13.472569,0.0,982.521,3.3182702,1.2814895,0.0043279775,12.814875,0.043279704,0.016714277
610.0,52.163555,13.465817,0.0,982.52313,3.3164849,1.2814596,0.0043255384,12.814575,0.043255314,0.016713459
612.0,52.162342,13.459167,0.0,982.52527,3.3147264,1.2814301,0.0043231361,12.814281,0.04323129,0.016712656
614.0,52.161148,13.452618,0.0,982.52734,3.3129938,1.281401,0.0043207696,12.813992,0.043207627,0.016711863
616.0,52.159969,13.446164,0.0,982.52936,3.3112874,1.2813725,0.0043184385,12.813705,0.043184318,0.016711082
618.0,52.15881,13.439808,0.0,982.53137,3.3096063,1.2813443,0.0043161423,12.813424,0.043161359,0.016710315
620.0,52.157669,13.433547,0.0,982.53339,3.3079503,1.2813166,0.0043138806,12.813147,0.043138742,0.016709557
622.0,52.156544,13.427379,0.0,982.53534,3.306319,1.2812892,0.0043116524,12.812874,0.043116465,0.016708812
624.0,52.155434,13.421304,0.0,982.53723,3.3047121,1.2812623,0.0043094582,12.812605,0.04309452,0.016708078
626.0,52.154343,13.415318,0.0,982.53912,3.3031292,1.2812358,0.0043072966,12.81234,0.043072905,0.016707353
628.0,52.153271,13.409423,0.0,982.54102,3.3015699,1.2812097,0.0043051671,12.812079,0.043051612,0.016706642
630.0,52.15221,13.403616,0.0,982.54285,3.300034,1.281184,0.0043030698,12.811822,0.043030642,0.01670594
632.0,52.151169,13.397895,0.0,982.54468,3.298521,1.2811586,0.0043010041,12.811569,0.043009982,0.016705247
634.0,52.150139,13.39226,0.0,982.54645,3.2970304,1.2811337,0.0042989692,12.811319,0.042989634,0.016704567
636.0,52.149128,13.386708,0.0,982.54822,3.2955623,1.2811091,0.0042969645,12.811074,0.042969588,0.016703896
638.0,52.148132,13.38124,0.0,982.54999,3.294116,1.2810849,0.0042949901,12.810832,0.042949844,0.016703235
640.0,52.147148,13.375854,0.0,982.5517,3.2926915,1.2810609,0.004293045,12.810594,0.042930394,0.016702583
642.0,52.146183,13.370547,0.0,982.55334,3.2912881,1.2810374,0.0042911293,12.810359,0.042911239,0.016701942
644.0,52.145229,13.365321,0.0,982.55499,3.2899055,1.2810143,0.004289242,12.810127,0.042892367,0.016701311
646.0,52.144291,13.360172,0.0,982.55664,3.2885437,1.2809916,0.0042873831,12.8099,0.042873777,0.016700689
648.0,52.143364,13.355101,0.0,982.55823,3.2872024,1.280969,0.0042855521,12.809675,0.042855468,0.016700076
650.0,52.142456,13.350104,0.0,982.55981,3.285881,1.280947,0.0042837486,12.809454,0.042837434,0.016699472
652.0,52.141556,13.345182,0.0,982.5614,3.2845793,1.2809252,0.0042819716,12.809237,0.042819668,0.016698878
654.0,52.140675,13.340335,0.0,982.56293,3.2832971,1.2809037,0.0042802216,12.809022,0.04280217,0.016698293
656.0,52.139805,13.335559,0.0,982.56445,3.2820339,1.2808825,0.0042784978,12.808811,0.042784929,0.016697716
658.0,52.138947,13.330855,0.0,982.56592,3.2807896,1.2808617,0.0042768,12.808603,0.042767949,0.016697148
660.0,52.138103,13.326221,0.0,982.56744,3.2795639,1.2808412,0.0042751273,12.808398,0.042751227,0.016696589
662.0,52.137272,13.321656,0.0,982.56885,3.2783566,1.280821,0.0042734793,12.808196,0.04273475,0.016696038
664.0,52.136452,13.31716,0.0,982.57031,3.2771673,1.2808011,0.0042718565,12.807997,0.042718522,0.016695494
666.0,52.135643,13.31273,0.0,982.57172,3.2759957,1.2807815,0.0042702579,12.807801,0.042702533,0.016694959
668.0,52.13485,13.308367,0.0,982.57306,3.2748415,1.2807622,0.004268683,12.807609,0.04268679,0.016694432
670.0,52.134064,13.304069,0.0,982.57446,3.2737048,1.2807431,0.0042671319,12.807418,0.042671278,0.016693914
672.0,52.133293,13.299835,0.0,982.57581,3.2725849,1.2807244,0.0042656041,12.807231,0.042655997,0.016693402
674.0,52.132534,13.295665,0.0,982.57709,3.2714818,1.2807059,0.0042640991,12.807047,0.042640947,0.016692899
676.0,52.131786,13.291556,0.0,982.57843,3.2703953,1.2806877,0.0042626164,12.806865,0.042626124,0.016692404
678.0,52.131046,13.287509,0.0,982.57971,3.2693248,1.2806698,0.0042611561,12.806686,0.042611521,0.016691914
680.0,52.130322,13.283523,0.0,982.58099,3.2682703,1.2806522,0.0042597177,12.80651,0.042597137,0.016691433
682.0,52.129608,13.279595,0.0,982.58221,3.2672315,1.2806348,0.0042583006,12.806336,0.042582966,0.016690958
684.0,52.128902,13.275727,0.0,982.58344,3.2662084,1.2806177,0.0042569046,12.806165,0.042569008,0.016690493
686.0,52.128208,13.271917,0.0,982.58466,3.2652004,1.2806008,0.00425553,12.805997,0.042555261,0.016690033
688.0,52.127525,13.268164,0.0,982.58582,3.2642076,1.2805842,0.0042541754,12.805831,0.04254172,0.01668958
690.0,52.12685,13.264465,0.0,982.58704,3.2632296,1.2805678,0.0042528417,12.805667,0.04252838,0.016689133
692.0,52.126186,13.260823,0.0,982.58813,3.2622662,1.2805517,0.0042515276,12.805506,0.042515237,0.016688693
694.0,52.125534,13.257236,0.0,982.58929,3.2613173,1.2805358,0.0042502331,12.805347,0.042502295,0.016688261
696.0,52.124889,13.253701,0.0,982.59045,3.2603822,1.2805202,0.0042489581,12.805191,0.042489544,0.016687835
698.0,52.124256,13.250219,0.0,982.59155,3.2594614,1.2805048,0.0042477017,12.805037,0.042476986,0.016687414
700.0,52.123631,13.24679,0.0,982.59259,3.2585542,1.2804896,0.0042464645,12.804886,0.042464614,0.016687
702.0,52.123016,13.243412,0.0,982.59369,3.2576606,1.2804747,0.0042452458,12.804736,0.042452425,0.016686592
704.0,52.12241,13.240084,0.0,982.59473,3.2567804,1.2804599,0.0042440454,12.804589,0.042440422,0.016686192
706.0,52.121811,13.236806,0.0,982.59576,3.2559133,1.2804455,0.004242863,12.804444,0.042428598,0.016685795
708.0,52.121223,13.233577,0.0,982.5968,3.255059,1.2804312,0.004241698,12.804301,0.042416949,0.016685406
710.0,52.120644,13.230396,0.0,982.59784,3.2542176,1.2804171,0.0042405506,12.804161,0.042405475,0.016685022
712.0,52.120075,13.227262,0.0,982.59882,3.2533889,1.2804031,0.0042394204,12.804023,0.042394172,0.016684644
714.0,52.119511,13.224175,0.0,982.59979,3.2525723,1.2803895,0.004238307,12.803886,0.042383041,0.016684271
716.0,52.118958,13.221135,0.0,982.60077,3.2517681,1.2803761,0.0042372104,12.803752,0.042372074,0.016683904
718.0,52.118412,13.218141,0.0,982.60168,3.2509758,1.2803628,0.00423613,12.803619,0.042361271,0.016683543
720.0,52.117874,13.21519,0.0,982.60266,3.2501955,1.2803497,0.004235066,12.803489,0.042350631,0.016683187
722.0,52.117348,13.212283,0.0,982.60358,3.2494266,1.280337,0.0042340178,12.803361,0.042340148,0.016682837
724.0,52.116825,13.20942,0.0,982.60449,3.2486694,1.2803242,0.0042329854,12.803234,0.042329825,0.016682493
726.0,52.11631,13.2066,0.0,982.60535,3.2479234,1.2803118,0.004231968,12.803109,0.042319655,0.016682152
728.0,52.115807,13.203822,0.0,982.60626,3.2471886,1.2802995,0.0042309663,12.802987,0.042309634,0.016681816
730.0,52.115307,13.201086,0.0,982.60712,3.2464647,1.2802874,0.0042299796,12.802866,0.042299766,0.016681487
732.0,52.114815,13.19839,0.0,982.60797,3.2457516,1.2802755,0.0042290073,12.802747,0.042290047,0.016681161
734.0,52.114334,13.195735,0.0,982.60883,3.2450492,1.2802638,0.0042280499,12.802629,0.042280469,0.016680842
736.0,52.113857,13.193119,0.0,982.60962,3.2443573,1.2802521,0.0042271065,12.802514,0.042271037,0.016680526
738.0,52.113388,13.190542,0.0,982.61047,3.2436757,1.2802408,0.0042261775,12.8024,0.042261746,0.016680215
740.0,52.112926,13.188004,0.0,982.61127,3.2430043,1.2802296,0.004225262,12.802288,0.042252596,0.016679909
742.0,52.112469,13.185504,0.0,982.61206,3.2423429,1.2802185,0.0042243605,12.802177,0.042243578,0.016679607
744.0,52.112022,13.183042,0.0,982.61285,3.2416916,1.2802076,0.0042234724,12.802069,0.0422347,0.016679311
746.0,52.11158,13.180615,0.0,982.61359,3.2410498,1.2801969,0.0042225975,12.801961,0.042225949,0.016679019
748.0,52.111145,13.178226,0.0,982.61438,3.2404177,1.2801863,0.0042217355,12.801856,0.042217333,0.01667873
750.0,52.110718,13.175871,0.0,982.61511,3.239795,1.2801759,0.0042208866,12.801752,0.042208847,0.016678447
752.0,52.110294,13.173553,0.0,982.61584,3.2391815,1.2801656,0.0042200508,12.801649,0.042200483,0.016678168
754.0,52.109879,13.171268,0.0,982.61658,3.2385771,1.2801555,0.004219227,12.801548,0.042192247,0.016677892
756.0,52.10947,13.169018,0.0,982.61731,3.237982,1.2801455,0.0042184158,12.801449,0.042184133,0.01667762
758.0,52.109066,13.1668,0.0,982.61798,3.2373955,1.2801358,0.0042176163,12.801351,0.042176142,0.016677354
760.0,52.108669,13.164618,0.0,982.61871,3.2368181,1.2801261,0.0042168293,12.801254,0.042168271,0.016677089
762.0,52.108276,13.162466,0.0,982.61938,3.236249,1.2801166,0.0042160535,12.80116,0.042160515,0.01667683
764.0,52.107891,13.160348,0.0,982.62006,3.2356884,1.2801073,0.0042152898,12.801065,0.042152878,0.016676575
766.0,52.10751,13.15826,0.0,982.62073,3.2351365,1.280098,0.0042145373,12.800974,0.042145353,0.016676323
768.0,52.107136,13.156204,0.0,982.62134,3.2345924,1.2800889,0.004213796,12.800882,0.042137939,0.016676076
770.0,52.10677,13.15418,0.0,982.62201,3.2340567,1.28008,0.0042130658,12.800794,0.042130638,0.016675832
772.0,52.106403,13.152184,0.0,982.62262,3.2335291,1.2800711,0.0042123469,12.800705,0.042123448,0.016675591
774.0,52.106049,13.150219,0.0,982.62323,3.2330091,1.2800624,0.0042116381,12.800618,0.042116363,0.016675355
776.0,52.105694,13.148283,0.0,982.62384,3.2324972,1.2800539,0.0042109401,12.800533,0.042109385,0.01667512
778.0,52.105347,13.146377,0.0,982.62445,3.2319927,1.2800454,0.0042102528,12.800448,0.042102508,0.016674891
780.0,52.105007,13.144498,0.0,982.62506,3.2314959,1.2800372,0.0042095757,12.800365,0.042095739,0.016674664
782.0,52.104668,13.142648,0.0,982.62567,3.2310064,1.2800289,0.0042089084,12.800284,0.042089067,0.016674442
784.0,52.104336,13.140824,0.0,982.62622,3.2305241,1.2800208,0.0042082514,12.800203,0.042082496,0.016674222
786.0,52.104012,13.13903,0.0,982.62683,3.2300491,1.280013,0.0042076041,12.800124,0.042076025,0.016674006
788.0,52.103687,13.13726,0.0,982.62738,3.2295814,1.2800051,0.0042069666,12.800046,0.042069651,0.016673792
790.0,52.103371,13.135518,0.0,982.62793,3.2291205,1.2799975,0.0042063384,12.799969,0.04206337,0.016673582
792.0,52.103058,13.133802,0.0,982.62848,3.2286663,1.2799898,0.00420572,12.799893,0.042057183,0.016673375
794.0,52.102753,13.132112,0.0,982.62897,3.228219,1.2799823,0.0042051105,12.799819,0.042051088,0.016673172
796.0,52.102448,13.130446,0.0,982.62952,3.2277787,1.2799751,0.0042045102,12.799745,0.042045087,0.016672971
798.0,52.10215,13.128805,0.0,982.63007,3.2273445,1.2799678,0.0042039189,12.799672,0.042039175,0.016672773
800.0,52.101856,13.12719,0.0,982.63055,3.226917,1.2799606,0.0042033363,12.799602,0.042033348,0.01667258
802.0,52.101566,13.125598,0.0,982.63104,3.226496,1.2799536,0.0042027626,12.799531,0.042027611,0.016672388
804.0,52.10128,13.124029,0.0,982.63153,3.2260811,1.2799467,0.0042021973,12.799461,0.04202196,0.016672198
806.0,52.100998,13.122485,0.0,982.63202,3.2256727,1.2799398,0.0042016408,12.799394,0.042016391,0.016672011
808.0,52.100723,13.120963,0.0,982.63251,3.22527,1.2799331,0.0042010923,12.799326,0.042010907,0.016671829
810.0,52.100449,13.119465,0.0,982.633,3.2248735,1.2799264,0.0042005521,12.79926,0.042005505,0.016671648
812.0,52.100182,13.117988,0.0,982.63348,3.224483,1.27992,0.0042000199,12.799195,0.042000182,0.016671469
814.0,52.099918,13.116533,0.0,982.63391,3.2240982,1.2799135,0.0041994955,12.79913,0.04199494,0.016671294
816.0,52.099655,13.115101,0.0,982.6344,3.2237194,1.2799071,0.0041989791,12.799067,0.041989777,0.016671123
818.0,52.0994,13.113689,0.0,982.63483,3.223346,1.2799009,0.0041984706,12.799005,0.041984692,0.016670952
820.0,52.099148,13.112299,0.0,982.63525,3.2229781,1.2798948,0.0041979696,12.798944,0.041979682,0.016670784
822.0,52.098896,13.110929,0.0,982.63574,3.222616,1.2798887,0.004197476,12.798883,0.041974746,0.01667062
824.0,52.098652,13.109581,0.0,982.63617,3.222259,1.2798828,0.0041969898,12.798823,0.041969884,0.016670458
826.0,52.098408,13.108253,0.0,982.63654,3.2219076,1.2798768,0.0041965107,12.798765,0.041965093,0.016670298
828.0,52.098171,13.106943,0.0,982.63696,3.2215612,1.2798711,0.0041960389,12.798707,0.041960377,0.01667014
830.0,52.097939,13.105654,0.0,982.63739,3.2212203,1.2798654,0.0041955742,12.79865,0.041955732,0.016669983
832.0,52.097706,13.104383,0.0,982.63782,3.2208841,1.2798598,0.0041951165,12.798594,0.041951153,0.01666983
834.0,52.097477,13.103132,0.0,982.63818,3.2205532,1.2798543,0.0041946657,12.798539,0.041946646,0.016669679
836.0,52.097252,13.1019,0.0,982.63855,3.220227,1.2798488,0.0041942215,12.798485,0.041942202,0.016669532
838.0,52.097034,13.100686,0.0,982.63898,3.2199059,1.2798434,0.0041937837,12.79843,0.041937828,0.016669385
840.0,52.096817,13.099489,0.0,982.63934,3.2195895,1.2798382,0.004193353,12.798378,0.041933518,0.016669242
842.0,52.0966,13.098311,0.0,982.63971,3.2192779,1.279833,0.0041929283,12.798326,0.041929271,0.0166691
844.0,52.09639,13.097151,0.0,982.64008,3.2189708,1.2798278,0.0041925102,12.798275,0.041925091,0.01666896
846.0,52.09618,13.096008,0.0,982.64044,3.2186685,1.2798227,0.004192098,12.798224,0.041920971,0.016668823
848.0,52.095978,13.094882,0.0,982.64081,3.2183707,1.2798178,0.0041916925,12.798175,0.041916911,0.016668687
850.0,52.095776,13.093773,0.0,982.64117,3.2180772,1.2798129,0.0041912924,12.798125,0.041912913,0.016668553
852.0,52.095577,13.09268,0.0,982.64148,3.217788,1.279808,0.004190899,12.798078,0.041908976,0.01666842
854.0,52.095379,13.091603,0.0,982.64185,3.2175033,1.2798033,0.0041905111,12.79803,0.041905098,0.016668292
856.0,52.095188,13.090543,0.0,982.64221,3.2172227,1.2797986,0.0041901288,12.797983,0.041901276,0.016668163
858.0,52.094997,13.089499,0.0,982.64252,3.2169466,1.279794,0.0041897525,12.797936,0.041897513,0.016668038
860.0,52.09481,13.08847,0.0,982.64282,3.2166743,1.2797894,0.0041893814,12.797892,0.041893806,0.016667914
862.0,52.094627,13.087456,0.0,982.64319,3.2164061,1.2797849,0.0041890163,12.797847,0.041890156,0.016667793
864.0,52.094444,13.086458,0.0,982.64349,3.2161422,1.2797805,0.0041886568,12.797803,0.041886557,0.016667672
866.0,52.094265,13.085474,0.0,982.6438,3.2158818,1.2797762,0.0041883024,12.797759,0.041883014,0.016667554
868.0,52.09409,13.084506,0.0,982.6441,3.2156255,1.2797719,0.0041879532,12.797716,0.041879524,0.016667437
870.0,52.093914,13.083551,0.0,982.64441,3.2153733,1.2797678,0.0041876091,12.797674,0.041876081,0.016667321
872.0,52.093746,13.082611,0.0,982.64471,3.2151246,1.2797636,0.0041872705,12.797633,0.041872695,0.016667208
874.0,52.093575,13.081685,0.0,982.64502,3.2148795,1.2797594,0.0041869367,12.797592,0.041869361,0.016667098
876.0,52.09341,13.080773,0.0,982.64526,3.2146382,1.2797555,0.0041866084,12.797551,0.041866072,0.016666988
878.0,52.093246,13.079874,0.0,982.64557,3.2144005,1.2797514,0.0041862843,12.797512,0.041862834,0.016666878
880.0,52.093086,13.078989,0.0,982.64587,3.2141664,1.2797476,0.0041859653,12.797473,0.041859645,0.016666772
882.0,52.092926,13.078117,0.0,982.64612,3.2139356,1.2797437,0.0041856514,12.797435,0.041856505,0.016666668
884.0,52.09277,13.077259,0.0,982.64642,3.2137084,1.2797399,0.0041853418,12.797397,0.041853409,0.016666563
886.0,52.092617,13.076412,0.0,982.64667,3.2134848,1.2797362,0.0041850368,12.797359,0.041850362,0.016666463
888.0,52.092464,13.075579,0.0,982.64691,3.2132642,1.2797325,0.0041847364,12.797322,0.041847359,0.016666362
890.0,52.092316,13.074759,0.0,982.64722,3.213047,1.2797289,0.0041844407,12.797286,0.041844402,0.016666263
892.0,52.092167,13.07395,0.0,982.64746,3.2128332,1.2797253,0.0041841492,12.797251,0.041841485,0.016666165
894.0,52.092022,13.073153,0.0,982.64771,3.2126224,1.2797217,0.0041838624,12.797215,0.041838616,0.01666607
896.0,52.091881,13.072368,0.0,982.64795,3.2124147,1.2797183,0.0041835797,12.79718,0.041835789,0.016665975
898.0,52.09174,13.071595,0.0,982.64819,3.2122102,1.2797148,0.0041833012,12.797147,0.041833002,0.016665881
900.0,52.091602,13.070833,0.0,982.64844,3.212009,1.2797115,0.004183027,12.797112,0.04183026,0.01666579
902.0,52.091465,13.070084,0.0,982.64868,3.2118104,1.2797081,0.0041827564,12.79708,0.041827556,0.016665699
904.0,52.091331,13.069345,0.0,982.64893,3.2116148,1.2797049,0.0041824901,12.797047,0.041824896,0.016665611
906.0,52.091198,13.068617,0.0,982.64911,3.2114224,1.2797017,0.0041822279,12.797015,0.041822273,0.016665524
908.0,52.091068,13.0679,0.0,982.64935,3.2112327,1.2796985,0.0041819694,12.796984,0.041819688,0.016665436
910.0,52.090939,13.067194,0.0,982.6496,3.211046,1.2796954,0.0041817152,12.796952,0.041817144,0.016665353
912.0,52.090813,13.066498,0.0,982.64978,3.2108619,1.2796923,0.0041814647,12.796922,0.04181464,0.016665269
914.0,52.090687,13.065813,0.0,982.65002,3.2106805,1.2796893,0.0041812174,12.796891,0.04181217,0.016665185
916.0,52.090565,13.065138,0.0,982.65027,3.2105019,1.2796863,0.0041809743,12.796862,0.041809738,0.016665105
918.0,52.090443,13.064472,0.0,982.65045,3.210326,1.2796834,0.004180735,12.796832,0.041807342,0.016665025
920.0,52.090324,13.063817,0.0,982.65063,3.2101526,1.2796805,0.0041804989,12.796803,0.04180498,0.016664945
922.0,52.090206,13.063172,0.0,982.65088,3.2099819,1.2796776,0.0041802661,12.796775,0.041802656,0.016664868
924.0,52.090092,13.062536,0.0,982.65106,3.2098138,1.2796749,0.0041800374,12.796746,0.041800365,0.01666479
926.0,52.089977,13.061911,0.0,982.65125,3.2096481,1.279672,0.0041798116,12.796719,0.041798111,0.016664715
928.0,52.089867,13.061294,0.0,982.65149,3.2094851,1.2796694,0.0041795895,12.796692,0.041795887,0.016664641
930.0,52.089756,13.060686,0.0,982.65167,3.2093244,1.2796667,0.0041793706,12.796665,0.0417937,0.016664568
932.0,52.089645,13.060087,0.0,982.65186,3.209166,1.279664,0.004179155,12.796638,0.041791543,0.016664496
934.0,52.089539,13.059498,0.0,982.65204,3.2090101,1.2796614,0.0041789426,12.796613,0.04178942,0.016664425
936.0,52.089436,13.058917,0.0,982.65222,3.2088563,1.2796588,0.0041787331,12.796587,0.041787326,0.016664356
938.0,52.089329,13.058345,0.0,982.6524,3.2087049,1.2796563,0.0041785273,12.796561,0.041785266,0.016664287
940.0,52.089226,13.057781,0.0,982.65259,3.2085559,1.2796538,0.0041783242,12.796536,0.041783236,0.016664218
942.0,52.089127,13.057226,0.0,982.65277,3.2084091,1.2796514,0.004178124,12.796512,0.041781235,0.016664151
944.0,52.089027,13.05668,0.0,982.65289,3.2082644,1.2796489,0.004177927,12.796488,0.041779265,0.016664086
946.0,52.088928,13.056141,0.0,982.65308,3.208122,1.2796466,0.0041777329,12.796464,0.041777324,0.016664021
948.0,52.088833,13.055611,0.0,982.65326,3.2079816,1.2796443,0.0041775419,12.796441,0.041775413,0.016663957
