Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,parameter_1,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_24
5.64,1098.239004400191,0.00619757974203845,0.08033692320504666,0.0009149842675976527,1.0373864555789553e-08,9.050035959989138e-08,986.685851395149,2.2392926898714056,37.18666579054063,0.9071769013034853,0.003941805746152083,0.00025677662278819966,1.6351897121716559,0.007899641344868652,96.67691027839889,233.38743263069924,7.0096355897219205,2.9903644102780826,0.03675338500259029,1.382205609004376,2.310521674414777e-09,6.1165576704140085e-06,101.67973747259364,0.00021623148084530996,0.006653273315201348,78.43789339277902,20.136278108417883,0.0,1.0,0.05579155290669534,0.0008033692320504667,1.7108815020091766e-07,1.556079683368433e-07,4.348814889036221e-09,2.1256799404615946e-10,8.845170941331983e-06,3.0582788352070043e-06,-0.23468818486112042,7.002902494033393,0.3718666579054063,0.061064101566138736,0.05912708619228125,0.00019926321576631354,2.362344929651437e-05,0.0069344220164435574,0.003949820672434326,0.2471215172089103,6.948633857178413,7.0096355897219205,0.025149873320264783,0.018376692501295144,0.00016925334583107473,1.9893296237768515e-05,0.0058857766982075175,0.003326636657600674,-0.0733547588391712,0.11877282505752085
5.65,1098.2360978807271,0.00623536456349995,0.08088816848239218,0.0009229549621280356,1.0529682938891351e-08,9.202428077776696e-08,986.6175596637931,2.242807887906104,37.25297282159326,0.910158813008668,0.00396120429954436,0.00025853738092194425,1.6352428587939682,0.007929509571978412,96.674478200979,233.31913825501533,7.0090254858247185,2.9909745141752846,0.03682112664497668,1.3823479488393002,2.3522183171712718e-09,6.174644858266362e-06,101.68208471627712,0.00021772885443019496,0.006678885190514956,78.43866109175482,20.13527321871587,0.0,1.0,0.05606988045924681,0.0008088816848239218,1.736290583270156e-07,1.5794524408337026e-07,4.419473841815979e-09,2.16404085179757e-10,8.917910249816913e-06,3.087322429133181e-06,-0.23475439604623105,7.0029000816192735,0.3725297282159326,0.06136075938247476,0.059418064493165404,0.00020029771092786757,2.378543904481887e-05,0.006953797421429778,0.003964754785989206,0.2472085312794441,6.948006437977092,7.0090254858247185,0.02518569102477545,0.01841056332248834,0.00017014609922767865,2.0031054607577935e-05,0.005902676492290488,0.003339442595257478,-0.07351894555948757,0.1189923358506968
5.66,1098.2331879120395,0.006273311970866991,0.08144214591127676,0.0009309801625967276,1.068755037768183e-08,9.357101313471175e-08,986.5492671866555,2.246323224751598,37.31927319692446,0.9131440243539505,0.003980659661184886,0.00026030687701762174,1.6352960102428635,0.007959422165185923,96.67204540308732,233.2508523488112,7.0084152087461264,2.9915847912538767,0.03688888772527496,1.382490307187178,2.3945878611584703e-09,6.233170216643802e-06,101.68443262206286,0.0002192337895973052,0.006704537969022211,78.4394305599489,20.134266473379935,0.0,1.0,0.056349042179363554,0.0008144214591127676,1.7620297757936614e-07,1.6031325566522745e-07,4.491145839252482e-09,2.2030208322657927e-10,8.991111238453008e-06,3.116585108321901e-06,-0.23482054704689226,7.00289742793661,0.37319273196924463,0.061658272481196486,0.05970989491777329,0.00020133561464591958,2.39482326856212e-05,0.006973185632845352,0.0039797110825929615,0.24729550197371708,6.9473788399280165,7.0084152087461264,0.025221513975295623,0.01844444386263748,0.0001710418951185156,2.0169508642952077e-05,0.005919589658330077,0.0033522689845111057,-0.07368296908521721,0.1192117041337788
5.67,1098.2302744863935,0.006311422360298137,0.08199886355500556,0.000939060137686591,1.0847490063751493e-08,9.514085456781998e-08,986.4809739673507,2.249838700345866,37.38556691478182,0.916132525872626,0.004000171861867026,0.00026208513710511265,1.6353491665277406,0.007989379030693135,96.66961188537928,233.18257491245092,7.007804758429481,2.992195241570523,0.036956668197374636,1.3826326840450456,2.4376398499449696e-09,6.292136175894605e-06,101.68678118935141,0.00022074630980347483,0.006730231579885919,78.44020179593532,20.133257873932486,0.0,1.0,0.05662903866799014,0.0008199886355500556,1.7881027475736205e-07,1.627123509562724e-07,4.5638434249649926e-09,2.242628661949372e-10,9.064775958957314e-06,3.1460680879473024e-06,-0.2348866379000576,7.002894532950755,0.3738556691478182,0.061956641301456,0.06000257792800539,0.000202376931238202,2.4111832613670362e-05,0.006992586595454391,0.0039946895153465676,0.2473824292777138,6.946751062974473,7.007804758429481,0.025257342221177807,0.018478334098687318,0.00017194073791376707,2.0308660501919684e-05,0.00593651615199644,0.0033651157899429597,-0.07384682952880706,0.11943093003950911
5.68,1098.2273575960478,0.006349696128186794,0.08255832948123489,0.0009471951568651185,1.1009525412558671e-08,9.673410621285262e-08,986.4126800094928,2.253354314627001,37.45185397341214,0.9191243080944861,0.004019740932083747,0.0002638721872306439,1.6354023276580076,0.00801938007461941,96.66717764850999,233.11430594630028,7.007194134818115,2.992805865181888,0.03702446801574607,1.3827750794100562,2.481383940654826e-09,6.35154517475547e-06,101.68913041754364,0.00022226643852560034,0.006755965952180092,78.44097479828896,20.13224742189444,0.0,1.0,0.05690987052669387,0.0008255832948123489,1.8145132003332055e-07,1.6514288118838008e-07,4.637579270243898e-09,2.28287322540244e-10,9.138906468080594e-06,3.175772587377735e-06,-0.23495266864264686,7.002891396631341,0.3745185397341214,0.06225586627826082,0.06029611398125621,0.00020342166502745353,2.427624122521924e-05,0.007012000254028374,0.004009690037309705,0.2474693131773691,6.946123107059736,7.007194134818115,0.025293175811200816,0.018512234007873034,0.00017284263202914453,2.0448512344355233e-05,0.005953455928950568,0.003377982976090046,-0.07401052700321298,0.11965001370034445
5.69,1098.2244372332564,0.006388133671165225,0.08312055176192774,0.0009553854903849305,1.1173680065115241e-08,9.83510724679701e-08,986.3443853166954,2.2568700675332165,37.51813437106147,0.9221193615458635,0.004039366902026969,0.00026566805345665446,1.6354554936430805,0.008049425203002046,96.66474269313419,233.04604545072706,7.006583337855365,2.993416662144638,0.037092287135424694,1.382917493279475,2.5258299048812665e-09,6.41139966036105e-06,101.69148030604083,0.00022379419926053337,0.006781741014890307,78.44174956558562,20.131235118785245,0.0,1.0,0.05719153835779715,0.0008312055176192774,1.8412648697714637e-07,1.6760520097672863e-07,4.712366174923102e-09,2.323763512490765e-10,9.213504827608181e-06,3.205699830180525e-06,-0.23501863931153721,7.002888018952518,0.37518134371061473,0.06255594784247542,0.06059050353040453,0.0002044698203418533,2.444146091801221e-05,0.007031426553346277,0.004024712601501023,0.24755615365855554,6.945494972127094,7.006583337855365,0.02532901479358561,0.018546143567712347,0.0001737475818862576,2.058906633196907e-05,0.005970408944844449,0.0033908705074451534,-0.074174061621882,0.11986895524846064
5.7,1098.2215133902675,0.006426735386108552,0.0836855384733094,0.0009636314092842678,1.1339977889672249e-08,9.999206101746419e-08,986.2760898925717,2.2603859590028508,37.584408105975065,0.925117676749672,0.0040590498015869066,0.000267472761861659,1.6355086644923844,0.008079514321796781,96.66230701990632,232.97779342610087,7.005972367484564,2.9940276325154387,0.03716012551199523,1.3830599256506773,2.57098762960037e-09,6.471702088253454e-06,101.69383085424461,0.00022532961552497265,0.006807556696914045,78.44252609640192,20.130220966122877,0.0,1.0,0.05747404276450899,0.000836855384733094,1.8683615258113913e-07,1.7009966834508372e-07,4.788217068252754e-09,2.36530861923234e-10,9.288573104360816e-06,3.235851044126727e-06,-0.23508454994357209,7.0028843998929915,0.37584408105975065,0.0628568864208226,0.0608857470238036,0.00020552140151545658,2.4607494091272626e-05,0.007050865438194753,0.004039757160898391,0.24764295070708897,6.944866658119829,7.005972367484564,0.025364859216011122,0.018580062755997617,0.00017465559191298148,2.0730324628297483e-05,0.005987375155321243,0.0034037783484570224,-0.07433743349873989,0.12008775481575773
5.71,1098.2185860592192,0.006465501558414679,0.08425329780045751,0.0009719331846801938,1.1508437290578747e-08,1.0165741455418401e-07,986.207793740708,2.263901988874018,37.65067517645499,0.928119244220201,0.004078789671755265,0.0002692863389027402,1.635561840214618,0.008109647336624311,96.65987062948051,232.90954987280188,7.005361223649092,2.994638776350911,0.03722798314865947,1.3832023765282255,2.616868195229642e-09,6.5324549153122025e-06,101.69618206155762,0.00022687271117738945,0.006833412926982174,78.44330438928542,20.12920496539944,0.0,1.0,0.057757381792459456,0.0008425329780045751,1.8958069935661278e-07,1.726265593586812e-07,4.865146265656925e-09,2.4075187396112707e-10,9.364113365699719e-06,3.2662274576561013e-06,-0.23515040057060688,7.002880537397935,0.3765067517645499,0.06315868242112037,0.06118184507632898,0.00020657640430286341,2.47743431790521e-05,0.007070316853529612,0.0040548236683121556,0.2477297043125688,6.944238164981486,7.005361223649092,0.025400709076090884,0.018613991574329736,0.0001755666592696864,2.0872289428319828e-05,0.006004354516087452,0.003416706463491087,-0.0745006427854813,0.12030641252345742
5.72,1098.2156552323786,0.006504432616111693,0.08482383779927895,0.0009802910893777538,1.1679084157636068e-08,1.0334743870830124e-07,986.1394968647236,2.2674181571128593,37.716935580729206,0.9311240544750923,0.004098586538687896,0.00027110881059066387,1.6356150208194247,0.008139824153348475,96.65743352251053,232.84131479120097,7.004749906292268,2.9952500937077344,0.037295859989134275,1.3833448459077644,2.6634814267018112e-09,6.59366061586547e-06,101.69853392738206,0.00022842350968549596,0.006859309633838716,78.44408444282278,20.128187118136694,0.0,1.0,0.058041556749080195,0.0008482383779927895,1.923605105633983e-07,1.7518626236454103e-07,4.943166613451245e-09,2.450402912565666e-10,9.440127689751443e-06,3.296830307932735e-06,-0.2352161912307693,7.002876432015071,0.37716935580729205,0.06346133626583585,0.06147879808031844,0.0002076348354062393,2.4942010574341075e-05,0.007089780744108976,0.0040699120766742375,0.24781641445964553,6.943609492655268,7.004749906292268,0.025436564434060838,0.018647929994567138,0.00017648079039186504,2.1014962891065627e-05,0.0060213469827498775,0.003429654816919358,-0.07466368958669811,0.12052492850577945
5.73,1098.21272090201,0.006543528992215229,0.08539716652537734,0.000988705396999063,1.1851944854091367e-08,1.050624411245524e-07,986.0711992682391,2.270934463689909,37.7831893170225,0.9341320980289163,0.004118440427753924,0.0002729402029365068,1.6356682063164885,0.008170044677763836,96.65499569964982,232.77308818167057,7.004138415357412,2.9958615846425904,0.03736375597564382,1.383487333784741,2.7108372214454577e-09,6.6553216729773755e-06,101.70088645112055,0.0002299820345228884,0.006885246746144003,78.44486625560283,20.12716742585602,0.0,1.0,0.05832656905146015,0.0008539716652537733,1.9517597290664583e-07,1.7777917281137049e-07,5.0222910366988145e-09,2.493970243729821e-10,9.516618159871518e-06,3.3276608364886878e-06,-0.2352819219623381,7.002872084383178,0.377831893170225,0.06376484837393652,0.06177660641630887,0.00020869670189894128,2.5110498670158625e-05,0.007109257054692321,0.004085022338881918,0.24790308113273873,6.94298064108437,7.004138415357412,0.025472425351760843,0.01868187798782191,0.0001773979920313466,2.115834717610573e-05,0.006038352510903715,0.0034426233730720014,-0.07482657400584714,0.12074330289711832
5.74,1098.2097830603357,0.006582791079064699,0.08597329207677827,0.0009971763816946908,1.2027043891351664e-08,1.068027444429707e-07,986.0029009548646,2.2744509085390754,37.84943638357997,0.9371433653910667,0.004138351368196474,0.00027478054209974646,1.635721396715232,0.008200308815492368,96.65255716155147,232.70487004458818,7.003526750787858,2.9964732492121455,0.03743167106814952,1.383629840157295,2.7589459905870683e-09,6.717440575563669e-06,101.70323963217623,0.00023154830930057147,0.006911224192442784,78.4456498262043,20.126145890068404,0.0,1.0,0.05861241918064487,0.0008597329207677828,1.9802747737821079e-07,1.8040565837027496e-07,5.102533053510353e-09,2.538230311340103e-10,9.593586862807141e-06,3.3587202877818344e-06,-0.23534759280176587,7.0028674943991405,0.3784943638357997,0.06406921915484604,0.06207527052294712,0.0002097620077162061,2.5279809873176673e-05,0.0071287457301065175,0.004100154407746184,0.24798970431761802,6.942351610212086,7.003526750787858,0.02550829187240119,0.01871583553407476,0.0001783182682826106,2.1302444455652573e-05,0.006055371056162328,0.003455612096221392,-0.07498929616047345,0.12096153582779445
5.75,1098.206841699572,0.006622219268898453,0.08655222255588872,0.0010057043184010042,1.220440599794494e-08,1.0856867481165551e-07,985.9346019282095,2.2779674915940924,37.91567677864618,0.9401578470677091,0.00415831938899087,0.0002766298542564444,1.6357745920250844,0.008230616472076206,96.65011790886828,232.63666038033307,7.002914912526937,2.997085087473065,0.037499605227236346,1.3837723650236853,2.807818268713762e-09,6.780019820972159e-06,101.7055934699527,0.00023312235764991,0.006937241901193235,78.4464351532068,20.125122512283337,0.0,1.0,0.058899107610891635,0.0008655222255588872,2.0091541851819954e-07,1.8306608996917408e-07,5.18390631988953e-09,2.583192807216661e-10,9.671035890330524e-06,3.3900099104860795e-06,-0.23541320378543595,7.0028626619582965,0.3791567677864618,0.06437444901380374,0.062374790834863046,0.00021083075677329145,2.5449946591592887e-05,0.007148246715187431,0.004115308236038103,0.24807628400001747,6.9417223999817095,7.002914912526937,0.02554416403856824,0.018749802613618173,0.00017924162322439647,2.144725690379172e-05,0.006072402574131365,0.0034686209505966174,-0.0751518561686364,0.12117962742784005
5.76,1098.2038968119296,0.0066618139538474445,0.08713396606946197,0.0010142894828405967,1.238405612067912e-08,1.1036056191343672e-07,985.8663021918826,2.2814842127885155,37.98191050046517,0.9431755335618216,0.004178344518845036,0.0002784881655991443,1.6358277922554807,0.008260967552978131,96.64767794225274,232.5684591892864,7.002302900517987,2.997697099482016,0.037567558414101414,1.3839149083822881,2.8574647148866206e-09,6.843061914991553e-06,101.7079479638539,0.000234704203222551,0.006963299800767298,78.44722223519071,20.12409729400882,0.0,1.0,0.05918663480956507,0.0008713396606946197,2.0384019444022316e-07,1.857608418101868e-07,5.266424630725295e-09,2.628867537695691e-10,9.748967339239313e-06,3.4215309574957766e-06,-0.23547875494968906,7.002857586954278,0.3798191050046517,0.06468053835186474,0.06267516778267554,0.00021190295296511164,2.5620911235121273e-05,0.007167759954780067,0.004130483776489066,0.24816282016562496,6.941093010336522,7.002302900517987,0.025580041892235693,0.018783779207050707,0.00018016806091938756,2.1592786696474694e-05,0.006089447020408942,0.003481649900383649,-0.07531425414892112,0.12139757782700245
5.77,1098.2009483896136,0.006701575525928904,0.08771853072856296,0.0010229321515227185,1.2566019425801156e-08,1.1217873899253958e-07,985.7980017494922,2.2850010720557132,38.04813754728043,0.9461964153732345,0.004198426786199901,0.0002803555023367702,1.6358809974158626,0.008291361963582052,96.64523726235693,232.50026647183122,7.001690714704338,2.9983092852956648,0.037635530590542504,1.3840574702315946,2.9078961136540353e-09,6.9065693718603416e-06,101.71030311328408,0.00023629386969034607,0.006989397819451026,78.44801107073725,20.12307023675137,0.0,1.0,0.05947500123703196,0.0008771853072856296,2.0680220685677315e-07,1.8849029138701733e-07,5.3501019207845864e-09,2.6752644245617124e-10,9.827383311357048e-06,3.4532846859301708e-06,-0.23554424633080728,7.002852269278954,0.38048137547280436,0.06498748756589974,0.06297640179299852,0.00021297860016587366,2.579270621498286e-05,0.007187285393738757,0.004145680981791026,0.2482493128000769,6.940463441219821,7.001690714704338,0.02561592547477573,0.018817765295271252,0.0001810975854138947,2.173903601151184e-05,0.006106504350585797,0.003494698909725513,-0.0754764902204137,0.12161538715474585
5.78,1098.197996424824,0.006741504377040022,0.08830592464853367,0.0010316326017437076,1.2750321300156087e-08,1.1402354288124986e-07,985.7297006046458,2.2885180693288687,38.11435791733496,0.9492204829986731,0.004218566219229804,0.0002822318906945261,1.6359342075156773,0.008321799609193489,96.64279586983268,232.43208222835247,7.001078355029324,2.9989216449706793,0.03770352171894663,1.384200050570209,2.959123376065061e-09,6.970544714275668e-06,101.71265891764797,0.00023789138074527383,0.007015535885444929,78.44880165842854,20.12204134201602,0.0,1.0,0.059764207346557005,0.0008830592464853366,2.0980186110472044e-07,1.912548195023413e-07,5.434952265705469e-09,2.722393505979856e-10,9.906285913533618e-06,3.485272357137834e-06,-0.23560967796501942,7.002846708822396,0.38114357917334957,0.06529529704859546,0.06327849328844706,0.00021405770222871363,2.59653339438964e-05,0.007206822976927339,0.004160899804596744,0.2483357618889741,6.939833692574896,7.001078355029324,0.025651814826970515,0.018851760859473314,0.00018203020073753997,2.1886007028565193e-05,0.006123574520245487,0.0035077679427224645,-0.07563856450268513,0.12183305554025492
5.79,1098.1950409097547,0.006781600898951606,0.08889615594895811,0.0010403911115874167,1.2936987352346042e-08,1.1589531402657793e-07,985.6613987609502,2.2920352045409706,38.180571608871226,0.952247726931796,0.004238762845842891,0.00028411735691379346,1.6359874225643782,0.008352280395040062,96.64035376533145,232.3639064592369,7.0004658214362765,2.9995341785637266,0.037771531762278494,1.384342649396846,3.0111575406827424e-09,7.034990473402184e-06,101.71501537635065,0.00023949676009936196,0.007041713926864316,78.44959399684748,20.12101061130633,0.0,1.0,0.06005425358419764,0.0008889615594895811,2.128395661709335e-07,1.9405481028519062e-07,5.5209898829906275e-09,2.770264937428123e-10,9.98567725764568e-06,3.517495236701092e-06,-0.23567504988850096,7.002840905472645,0.3818057160887123,0.0656039671884545,0.06358144268764336,0.00021514026298533143,2.6138796836068997e-05,0.0072263726492193085,0.004176140197520031,0.24842216741787126,6.939203764345039,7.0004658214362765,0.02568770998902329,0.018885765881139247,0.00018296591090293947,2.20337019291413e-05,0.006140657484964552,0.003520856963432158,-0.0758004771157923,0.12205058311243944
5.8,1098.192081836595,0.006821865483301782,0.08948923275362791,0.0010492079599256484,1.312604341388938e-08,1.1779439651692471e-07,985.5930962220117,2.2955524776248137,38.24677862013123,0.9552781376632383,0.004259016693681525,0.0002860119272520308,1.6360406425714251,0.00838280422627198,96.63791094950439,232.29573916487308,6.999853113868528,3.0001468861314757,0.03783956068406916,1.3844852667103298,3.0640097745974856e-09,7.099909188880945e-06,101.71737248879752,0.00024111003148461033,0.007067931871739652,78.45038808457787,20.11997804612441,0.0,1.0,0.06034514038869995,0.0008948923275362791,2.1591573471802297e-07,1.9689065120834071e-07,5.608229133001338e-09,2.818888992629687e-10,1.0065559460597176e-05,3.5499545944404725e-06,-0.23574036213738303,7.002834859115779,0.38246778620131233,0.06591349836979575,0.06388525040522289,0.00021622628624562852,2.6313097307186834e-05,0.00724593435549801,0.00419140211313599,0.2485085293722733,6.938573656473541,6.999853113868528,0.025723611000569815,0.01891978034203458,0.0001839047199053874,2.218212289658415e-05,0.006157753200312704,0.003533965935869826,-0.07596222818026188,0.12226796999993628
5.81,1098.1891191975287,0.006862298521589647,0.09008516319050737,0.0010580834264185823,1.3317515540379687e-08,1.1972113810874576e-07,985.5247929914356,2.29906988851299,38.31297894935647,0.958311705680651,0.0042793277901226915,0.00028791562798267207,1.6360938675462826,0.008413371007962515,96.6354674230023,232.22758034565155,6.999240232269409,3.000759767730594,0.037907608448404496,1.3846279025095907,3.11769137444039e-09,7.1653034088382665e-06,101.71973025439442,0.00024273121865291274,0.007094189648016891,78.45118392020433,20.118943647970895,0.0,1.0,0.06063686819139337,0.0009008516319050737,2.1903078311020418e-07,1.997627331056953e-07,5.696684519951732e-09,2.8682760644851584e-10,1.0145934644319742e-05,3.5826517044191332e-06,-0.23580561474773276,7.002828569635682,0.3831297894935647,0.06622389097275437,0.06418991685184038,0.00021731577579734134,2.648823777440583e-05,0.007265508040656798,0.004206685503981258,0.2485948477376585,6.937943368903696,6.999240232269409,0.02575951790068951,0.018953804224202248,0.00018484663172253744,2.2331272116067974e-05,0.0061748616218529895,0.0035470948240084454,-0.076123817817078,0.12248521633111209
5.82,1098.1861529847338,0.006902900405168957,0.0906839553916989,0.0010670177915152066,1.351143001264487e-08,1.216758902532165e-07,985.4564890728269,2.302587437137889,38.37917259478798,0.9613484214687432,0.004299696162278396,0.00028982848539502507,1.6361470974984222,0.008443980645108507,96.6330231864757,232.15943000196452,6.998627176582252,3.0013728234177517,0.037975675019913745,1.384770556793663,3.1722137673965994e-09,7.231175689894604e-06,101.72208867254753,0.0002443603453759799,0.007120487183557831,78.45198150231239,20.117907418344988,0.0,1.0,0.06092943741608625,0.0009068395539169891,2.2218513143928492e-07,2.0267145018967304e-07,5.786370692903555e-09,2.9184366660048715e-10,1.0226804935773217e-05,3.615587844947302e-06,-0.2358708077555658,7.0028220369140755,0.3837917259478798,0.06653514537328221,0.06449544243417595,0.00021840873540567918,2.6664220656342306e-05,0.007285093649599233,0.004221990322554253,0.24868112249945007,6.937312901578791,6.998627176582252,0.02579543072791681,0.018987837509956872,0.00018579165031408599,2.248115177459015e-05,0.006191982705141974,0.0035602435917789156,-0.07628524614766885,0.12270232223406952
5.83,1098.1831831903835,0.00694367152524179,0.09128561749340795,0.0010760113364537453,1.3707813337906133e-08,1.2365900812289645e-07,985.3881844697895,2.3061051234316894,38.445359554666354,0.9643882755093205,0.0043201218369960685,0.0002917505257941696,1.6362003324373207,0.008474633042630823,96.63057824057474,232.0912881342062,6.998013946750386,3.0019860532496168,0.03804376036375806,1.384913229561684,3.227588512218632e-09,7.2975285971733956e-06,101.7244477426634,0.0002459974354452609,0.007146824406140446,78.45278082948845,20.11686935874443,0.0,1.0,0.06122284847896116,0.0009128561749340796,2.253792035507734e-07,2.05617200068592e-07,5.877302446761229e-09,2.9693814312411414e-10,1.0308172466946042e-05,3.6487642985866978e-06,-0.2359359411968498,7.002815260830289,0.38445359554666353,0.0668472619431478,0.06480182755494103,0.00021950516881295823,2.6841048373063604e-05,0.007304691127239223,0.0042373165213154115,0.24876735364303926,6.936682254442119,6.998013946750386,0.02583134952025247,0.01902188018187903,0.0001867397796214541,2.2631764060964004e-05,0.006209116405729915,0.003573412203070223,-0.07644651329389607,0.12291928783664674
5.84,1098.1802098066455,0.006984612272852236,0.09189015763590873,0.0010850643432620923,1.3906692250937143e-08,1.2567085063839497e-07,985.3198791859265,2.3096229473263583,38.511539827231694,0.9674312582813281,0.004340604840858973,0.00029368177550085755,1.63625357237246,0.008505328105374865,96.62813258594923,232.02315474277262,6.997400542717143,3.0025994572828596,0.038111864445619065,1.3850559208128908,3.2838273002397527e-09,7.364364704309976e-06,101.72680746414898,0.0002476425126718668,0.007173201243459252,78.45358190031972,20.11582947066555,0.0,1.0,0.06151710178847007,0.0009189015763590873,2.286134270701112e-07,2.0860038376405714e-07,5.96949472326743e-09,3.0211211162205723e-10,1.0390039374855781e-05,3.682182352154988e-06,-0.23600101510749738,7.002808241261327,0.38511539827231694,0.06716024104993681,0.0651090726128846,0.00022060507973823735,2.7018723346078894e-05,0.007324300418501208,0.004252664052687432,0.24885354115376757,6.936051427436977,6.997400542717143,0.02586727431517477,0.019055932222809532,0.0001876910235674699,2.2783111165811743e-05,0.006226262679160934,0.003586600621729626,-0.07660761937805294,0.12313611326642326
5.85,1098.1772328256827,0.007025723038880059,0.09249758396350911,0.0010941770947582403,1.4108093715223013e-08,1.2771178049503548e-07,985.2515732248405,2.3131409087536454,38.57771341072371,0.9704773602608915,0.004361145200186605,0.0002956222608514101,1.6363068173133288,0.008536065738111047,96.62568622324868,231.9550298280615,6.996786964425852,3.0032130355741504,0.03817998723168739,1.3851986305466188,3.340941956387302e-09,7.431686593460417e-06,101.72916783641155,0.000249295600886492,0.007199617623125632,78.45438471339436,20.11478775560322,0.0,1.0,0.06181219774522988,0.0009249758396350911,2.3188823342902715e-07,2.116214057283452e-07,6.062962611998947e-09,3.0736665998763174e-10,1.0472407801549593e-05,3.7158432967302085e-06,-0.2360660295233643,7.002800978081623,0.38577713410723713,0.06747408305705235,0.06541717800279907,0.000221708471876954,2.7197247998329728e-05,0.0073439214683203545,0.0042680328690555235,0.24893968501694097,6.935420420506651,6.996786964425852,0.025903205149650832,0.019089993615843695,0.00018864538605604996,2.2935195281557265e-05,0.006243421480973214,0.003599808811562816,-0.07676856452283953,0.12335279865072213
5.86,1098.1742522396519,0.007067004214034383,0.0931079046245162,0.0011033498745507107,1.4312044924119396e-08,1.2978216418952074e-07,985.1832665901329,2.31665900764508,38.64388030338168,0.9735265719213563,0.004381742941035099,0.00029757200819761724,1.6363600672694205,0.008566845845535282,96.62323915312228,231.8869133904726,6.996173211819843,3.00382678818016,0.03824812868865119,1.3853413587623002,3.3989444401960486e-09,7.499496855310413e-06,101.73152885885882,0.00025095672393933766,0.0072260734726682,78.45518926730142,20.113744215050918,0.0,1.0,0.062108136741917355,0.0009310790462451619,2.3520405789201438e-07,2.1468067386179093e-07,6.157721351363032e-09,3.127028884980365e-10,1.0555279894104663e-05,3.7497484276552065e-06,-0.23613098448025305,7.002793471163038,0.3864388030338168,0.06778878832371517,0.06572614411552648,0.00022281534890055885,2.7376624754180786e-05,0.007363554221642707,0.004283422922767641,0.24902578521782992,6.934789233594443,6.996173211819843,0.02593914206014796,0.019124064344325595,0.00018960287097188053,2.3088018602419064e-05,0.0062605927666991605,0.0036130367363341,-0.07692934885136005,0.12356934411661302
5.87,1098.1712680407586,0.007108456240645345,0.09372112771872347,0.0011125829667188517,1.4518576335136372e-08,1.318823928175458e-07,985.1149592854578,2.3201772439757544,38.71004050339809,0.9765788837378444,0.00440239808544315,0.0002995310437260554,1.6364133222505286,0.008597668332288056,96.62079137621876,231.8188054304088,6.995559284842445,3.0044407151575583,0.03831628879325265,1.385484105460806,3.4578478590081947e-09,7.567798086226677e-06,101.7338905308988,0.00025262590553494415,0.007252568719561729,78.45599556062469,20.112698850496056,0.0,1.0,0.06240492035331137,0.0009372112771872347,2.385613383211303e-07,2.177786450270456e-07,6.253786846952728e-09,3.181220030287539e-10,1.0638657802250779e-05,3.7838990431133384e-06,-0.2361958800159698,7.00278572128633,0.3871004050339809,0.06810435721042216,0.06603597128164725,0.00022392571845115738,2.7556856022797096e-05,0.007383198623483531,0.004298834166144028,0.24911184173976153,6.934157866643721,6.995559284842445,0.025975085074352686,0.019158144396626324,0.00019056348557505682,2.324158330921486e-05,0.006277776491912671,0.0036262843597808644,-0.07708997249463234,0.12378574978894785
5.88,1098.168280221183,0.0071500795415584024,0.09433726136940901,0.0011218766562526925,1.4727717507744868e-08,1.3401285358967394e-07,985.046651314448,2.3236956177042147,38.77619400898233,0.9796342861810986,0.004423110656585925,0.00030149939370585676,1.6364665822663431,0.008628533102929398,96.6183428931866,231.7507059482742,6.994945183436984,3.0050548165630184,0.03838446751914331,1.3856268706425983,3.517665079630779e-09,7.636592892188071e-06,101.73625285193992,0.00025430316945872016,0.00727910329118826,78.45680359195114,20.111651663426365,0.0,1.0,0.06270254970254813,0.0009433726136940901,2.4196051698903357e-07,2.20915762616173e-07,6.3511749625836294e-09,3.236251873260317e-10,1.0722543681634298e-05,3.8182964460940354e-06,-0.23626071616750366,7.002777728889562,0.3877619400898233,0.06842079007147217,0.06634665984878887,0.00022503958665793936,2.773794422093882e-05,0.007402854618847713,0.004314266551464699,0.24919785456674326,6.9335263195978385,6.994945183436984,0.026011034222564892,0.019192233759571655,0.0001915272358419653,2.3395891590202254e-05,0.006294972612164851,0.00363955164559413,-0.07725043558124778,0.12400201579306636
