Time,MPFc,preMPFc,StgPc,Wee1c,Wee1Pc,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N,ksc,kdc,kdnp,kdn,kaie,kiie,kafzy,kifzy,kweep,kwee,kstgp,kstg,ksstg,kdstg,kastgp,kastg,kistg,kawee,kiweep,kiwee,kt,Jaie,Jiie,Jafzy,Jifzy,Jastg,Jistg,Jawee,Jiwee,Jm,kdmp,kdm,koutw_1,kinw_1,kouts_1,kins_1,kez_1,factor_1,E_1,ksxp_1,ksxm_1,kout_1,CycBT,StringT,Wee1T,StgPT,nuclei,cytoplasm,R_1,R_2,R_3,R_6,R_7,R_8,R_9,R_10,R_12,R_13,R_14,R_15,R_16,R_19,importofMPFintocytoplasm_1,_16,exportofMPFfromnucleus_1,importofpreMPFintocytoplaslm_1,R_20,_18,exportofpreMPFnfromnucleus_1,R_21,_182_1,R_22,_20,R_23,_22,R_24,_24,R_25,_26,R_26,_28,R_27,_30,R_28,_32,R_29,R_30,R_33,R_34,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,Nuclei_1,_50,_51
3.77,0.9861989625201906,0.013762187412512061,0.7799683914035952,0.01973585454699097,0.7803118606591498,0.9928193927099603,3.553225000000164e-06,0.020015339058862394,0.0018849999999999974,0.5245920778898008,0.024390071683080803,0.089169514139646,0.02923239905489993,0.18572032833200067,0.04668536696761535,0.01431241281603875,0.14551996147500212,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295814026774,0.8,0.8,0.7799267940391802,1.0,1.0,0.01,0.02422057983916609,0.024394474091292834,0.0001376218741251206,0.009861989625201906,0.2819329877274751,0.2819344986977638,0.0019048116599377203,0.0,0.2819254591875236,0.28192702257656715,0.0,0.0,1.0355814013442941e-05,0.0,0.14792984437802859,0.0,0.0,1.4451308374723897e-07,0.0020643281118768093,0.0,0.0008916951413964599,6.242302950981787e-08,2.1850261616769366e-06,0.03121247442636599,0.0002923239905489993,2.0464111826257786e-08,5.5264261229860805e-08,0.0007894341818796388,0.0037144065666400135,2.600266615311081e-07,4.368128760873393e-06,0.062397471312287615,0.000933707339352307,6.536408924090834e-08,1.1209374529179983e-07,0.0016012271247089916,0.013937478578661759,0.017958045351362806,0.0007675218786423524,0.016508188347071583,0.3742798290196146,0.5185237818677795,0.14405845925936675,0.11773749421198493,0.1972350848752492,0.19221777418186106,0.2533038290353944,0.23636526766213717,0.0,0.0,0.0,0.0005,1.8849999999999974e-06
3.7800000000000002,0.986198503304591,0.013762545514908428,0.7799683348023153,0.019735869202637864,0.7803118244305493,0.9928003445834558,3.5721000000001644e-06,0.02001535411598037,0.0018899999999999976,0.525865075307965,0.02444295144327359,0.08952289515848398,0.02918718151807931,0.1864762353317478,0.0465229064499331,0.01457831894837397,0.14696745384303572,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295731079546,0.8,0.8,0.7799267903553523,1.0,1.0,0.01,0.024221208518790085,0.02439447718557959,0.00013762545514908427,0.00986198503304591,0.2819330078750823,0.2819344979095204,0.0019048136425940693,0.0,0.28192547936833123,0.2819270213440459,0.0,0.0,1.0355809191341598e-05,0.0,0.14792977549568864,0.0,0.0,1.4451684408562446e-07,0.002064381827236264,0.0,0.0008952289515848399,6.267041353988658e-08,2.185026060229754e-06,0.03121247297722197,0.0002918718151807931,2.0432457334668942e-08,5.5264302268544816e-08,0.0007894347681055146,0.0037295247066349564,2.6108500541482597e-07,4.368128443884038e-06,0.06239746678418523,0.000930458128998662,6.513662859390792e-08,1.120938296175633e-07,0.0016012283292784297,0.014004649419731459,0.017977844783571846,0.0007789352277022262,0.016757993940554966,0.37451701036063234,0.5197718511572696,0.14549101971827594,0.11862746983628372,0.19751165431543916,0.1924907630180587,0.25346078566883473,0.23656867896701417,0.0,0.0,0.0,0.0005,1.8899999999999976e-06
3.79,0.9861980503350537,0.013762897381363926,0.7799682784237901,0.019735883650507956,0.780311788411883,0.9927812964370761,3.591025000000164e-06,0.020015368958654103,0.0018949999999999974,0.527136021417731,0.024495242820702357,0.08987627346445447,0.029141935870690437,0.18723151723880893,0.04636095231427991,0.014849706740092896,0.14842505767824044,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295646385742,0.8,0.8,0.7799267868505072,1.0,1.0,0.01,0.024221826229604206,0.024394480229445677,0.00013762897381363926,0.009861980503350538,0.28193302766204037,0.28193449712584456,0.001904815634968583,0.0,0.2819254991774433,0.281927020116375,0.0,0.0,1.0355804434828501e-05,0.0,0.14792970755025805,0.0,0.0,1.4452053894204714e-07,0.0020644346072045887,0.0,0.0008987627346445447,6.291779567081508e-08,2.1850259593704283e-06,0.03121247153647532,0.00029141935870690436,2.0400783164304806e-08,5.5264342725413046e-08,0.0007894353460203182,0.0037446303447761786,2.6214247410752e-07,4.368128128142194e-06,0.06239746227390321,0.0009272190462855983,6.490987693137706e-08,1.1209391274235494e-07,0.0016012295166923283,0.014071611521046759,0.01799744423837507,0.0007905731868292174,0.01701308320946626,0.3747514688735417,0.5210177373831789,0.14693357384224587,0.1195161528094346,0.1977862092679786,0.19276237042580477,0.2536144295500603,0.23677062738295326,0.0,0.0,0.0,0.0005,1.8949999999999973e-06
3.8000000000000003,0.9861976035023781,0.013763243121078272,0.779968222264269,0.019735897894230407,0.7803117525995221,0.992762248270724,3.6100000000001645e-06,0.020015383590632402,0.0018999999999999976,0.5284048627846106,0.0245469436667335,0.09022964274638184,0.029096668426991983,0.18798615589202294,0.0461995227455633,0.015126690308644398,0.14989277800155226,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295559906441,0.8,0.8,0.779926783519623,1.0,1.0,0.01,0.024222433163692353,0.02439448322376955,0.0001376324312107827,0.00986197603502378,0.28193304709462413,0.28193449634665735,0.001904817637060677,0.0,0.28192551862136,0.2819270188934729,0.0,0.0,1.0355799742756963e-05,0.0,0.1479296405253567,0.0,0.0,1.4452416946318425e-07,0.0020644864681617406,0.0,0.0009022964274638185,6.31651714844712e-08,2.185025859088798e-06,0.031212470103980886,0.00029096668426991984,2.036909373545587e-08,5.5264382610627885e-08,0.0007894359157692163,0.003759723117840459,2.631990421817848e-07,4.36812781362686e-06,0.06239745778114152,0.000923990454911266,6.468385971396859e-08,1.1209399468716954e-07,0.001601230687250592,0.014138359890961237,0.018016845401577063,0.0008024404589729614,0.01727357370323292,0.3749832353281074,0.5222613861427465,0.14838612608375126,0.1204033648907618,0.19805875624690578,0.19303260205027498,0.2537647982064417,0.23697112361945258,0.0,0.0,0.0,0.0005,1.8999999999999977e-06
3.81,0.9861971626991827,0.013763582841431737,0.7799681663200647,0.01973591193737322,0.7803117169898981,0.9927432000843025,3.629025000000164e-06,0.020015398015600854,0.0019049999999999974,0.5296715447474817,0.024598051854186672,0.09058299670598423,0.029051385488348548,0.1887401334283592,0.04603863563055551,0.01540938573488558,0.15137061899613258,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295471601888,0.8,0.8,0.7799267803577623,1.0,1.0,0.01,0.02422302950993798,0.024394486169414312,0.00013763582841431736,0.009861971626991827,0.2819330661789967,0.28193449557188105,0.0019048196488697677,0.0,0.28192553770646467,0.28192701767525924,0.0,0.0,1.0355795113999396e-05,0.0,0.1479295744048774,0.0,0.0,1.445277367766076e-07,0.0020645374262147605,0.0,0.0009058299670598423,6.341253657174897e-08,2.1850257593748707e-06,0.031212468679595925,0.0002905138548834855,2.0337393459386143e-08,5.5264421934180405e-08,0.0007894364774949288,0.0037748026685671845,2.6425468462762685e-07,4.368127500317384e-06,0.06239745330560518,0.0009207727126111102,6.445860198491665e-08,1.1209407547264787e-07,0.0016012318412480684,0.014204889548911118,0.018036049952405556,0.0008145418225636867,0.0175395851661848,0.375212340233411,0.5235027418103143,0.149848680051354,0.12128892760858369,0.19832930171555888,0.19330146353779146,0.25391192921887346,0.23717017836675888,0.0,0.0,0.0,0.0005,1.9049999999999974e-06
3.8200000000000003,0.9861967278198611,0.013763916648029749,0.7799681105875517,0.0197359257834447,0.7803116815795027,0.9927241518777142,3.6481000000001646e-06,0.02001541223718331,0.0019099999999999976,0.5309360114004607,0.024648565276644083,0.09093632905785592,0.02900609334324828,0.18949343228748122,0.04587830855333004,0.015697911080477803,0.15285858400033145,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295381431454,0.8,0.8,0.7799267773600705,1.0,1.0,0.01,0.024223615454102572,0.024394489067228096,0.00013763916648029749,0.009861967278198611,0.2819330849212118,0.2819344948014395,0.0019048216703952694,0.0,0.2819255564390273,0.28192701646165513,0.0,0.0,1.0355790547446863e-05,0.0,0.14792950917297917,0.0,0.0,1.4453124199125173e-07,0.002064587497204462,0.0,0.0009093632905785593,6.365988653255643e-08,2.1850256602188227e-06,0.03121246726318011,0.0002900609334324828,2.0305686738345477e-08,5.5264460705894566e-08,0.000789437031337788,0.0037898686457496244,2.6530937685885377e-07,4.368127188193463e-06,0.062397448847004135,0.0009175661710666009,6.423412836364752e-08,1.1209415511908487e-07,0.001601232978974665,0.014271195525795451,0.018055059562975997,0.0008268821317276083,0.01781123955858658,0.3754388138362307,0.5247417475194972,0.15132123850238086,0.12217266244961987,0.19859785208259575,0.1935689605350631,0.2540558601902732,0.237367802295328,0.0,0.0,0.0,0.0005,1.909999999999998e-06
3.83,0.9861962987605372,0.013764244644747506,0.7799680550631648,0.019735939435894908,0.7803116463648855,0.9927051036508622,3.667225000000164e-06,0.020015426258943408,0.0019149999999999974,0.5321982055747746,0.024698481847759777,0.09128963352944967,0.02896079826732056,0.19024603521630964,0.04571855879069826,0.015992386405282482,0.1543566755006501,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295289353658,0.8,0.8,0.7799267745217755,1.0,1.0,0.01,0.02422419117890409,0.024394491918044367,0.00013764244644747507,0.009861962987605373,0.28193310332721594,0.28193449403525744,0.0019048237016365981,0.0,0.28192557482520614,0.28192701525258285,0.0,0.0,1.035578604200858e-05,0.0,0.14792944481408057,0.0,0.0,1.4453468619788264e-07,0.002064636696712126,0.0,0.0009128963352944968,6.390721697580307e-08,2.185025561610992e-06,0.03121246585459542,0.0002896079826732056,2.0273977965581984e-08,5.526449893543122e-08,0.0007894375774357964,0.003804920704326193,2.6636309471946387e-07,4.368126877235129e-06,0.06239744440505319,0.0009143711758139653,6.401046303939032e-08,1.1209423364643832e-07,0.0016012341007154726,0.014337272864348537,0.01807387589775492,0.0008394663164774422,0.018088661077372382,0.3756626861195901,0.5259783451453582,0.15280380333559257,0.12305439105069876,0.19886441369796826,0.19383509868844356,0.25419662871312393,0.23756400605531536,0.0,0.0,0.0,0.0005,1.9149999999999973e-06
3.84,0.9861958754190203,0.013764566933774591,0.7799679997433974,0.01973595289811713,0.7803116113426528,0.9926860554036492,3.6864000000001635e-06,0.020015440084386067,0.0019199999999999974,0.5334580688206351,0.024747799500568917,0.0916429038610591,0.02891550652335359,0.19099792527358617,0.04555940330764598,0.016292933784757085,0.15586489512470433,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295195326127,0.8,0.8,0.7799267718381845,1.0,1.0,0.01,0.02422475686409547,0.024394494722682278,0.00013764566933774592,0.009861958754190204,0.2819331214028509,0.2819344932732612,0.0019048257425931694,0.0,0.2819255928710507,0.2819270140479662,0.0,0.0,1.0355781596611476e-05,0.0,0.14792938131285305,0.0,0.0,1.4453807046956606e-07,0.0020646850400661888,0.0,0.000916429038610591,6.415452351938772e-08,2.1850254635418758e-06,0.031212464453706113,0.0002891550652335359,2.0242271525354283e-08,5.526453663229223e-08,0.0007894381159246853,0.0038199585054717235,2.6741581449003493e-07,4.368126567422744e-06,0.06239743997947179,0.0009111880661529197,6.378762976478791e-08,1.1209431107433717e-07,0.0016012352067508854,0.014403116619504492,0.018092500613021856,0.0008522993828775099,0.018371976176564844,0.375883986801471,0.5272124752865943,0.15429637558384657,0.12393393539219773,0.19912899284884955,0.19409988364320843,0.2543342723360501,0.23775880027609503,0.0,0.0,0.0,0.0005,1.9199999999999973e-06
3.85,0.9861954576947609,0.013764883615659574,0.7799679446248,0.019735966173449332,0.7803115765094669,0.992667007135978,3.705625000000164e-06,0.020015453716958984,0.0019249999999999975,0.5347155413891094,0.02479651618679707,0.09199613380580102,0.028870224361312077,0.1917490858344366,0.04540085875277004,0.016599677327351018,0.15738324363418726,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.999929509930559,0.8,0.8,0.7799267693046847,1.0,1.0,0.01,0.02422531268654308,0.024394497481946987,0.00013764883615659574,0.009861954576947609,0.28193313915385587,0.28193449251537805,0.0019048277932644,0.0,0.28192561058250337,0.2819270128477299,0.0,0.0,1.0355777210199702e-05,0.0,0.14792931865421413,0.0,0.0,1.4454139586213586e-07,0.002064732542348936,0.0,0.0009199613380580101,6.440180179018603e-08,2.1850253660021275e-06,0.031212463060378677,0.0002887022436131208,2.0210571792943958e-08,5.5264573805824535e-08,0.0007894386469379733,0.0038349817166887317,2.684675128941138e-07,4.368126258736991e-06,0.062397435569984006,0.0009080171750554008,6.356565184950752e-08,1.1209438742208986e-07,0.0016012362973567187,0.014468721858753709,0.01811093535632959,0.0008653864131828725,0.018661313587359632,0.37610274533368515,0.5284440772477257,0.1557989554067508,0.12481111799264169,0.1993915957555106,0.1943633210428494,0.25446882852941854,0.23795219556580724,0.0,0.0,0.0,0.0005,1.9249999999999977e-06
3.86,0.9861950454957338,0.013765194782426613,0.77996788970418,0.01973597926497839,0.7803115418622403,0.9926479588477515,3.724900000000164e-06,0.020015467159853195,0.0019299999999999975,0.5359705603956744,0.024844629734355597,0.09234931686339627,0.028824958284556345,0.19249949885837186,0.045242943190277385,0.01691273403188998,0.15891171960186168,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999295001246501,0.8,0.8,0.7799267669168207,1.0,1.0,0.01,0.02422585880811787,0.024394500196606893,0.00013765194782426612,0.009861950454957339,0.28193315658581075,0.28193449176154084,0.0019048298536497043,0.0,0.2819256279653619,0.2819270116518045,0.0,0.0,1.035577288180693e-05,0.0,0.14792925682436006,0.0,0.0,1.4454466334191334e-07,0.002064779217363992,0.0,0.0009234931686339628,6.464904723768403e-08,2.185025268983101e-06,0.03121246167448961,0.00028824958284556345,2.017888332102191e-08,5.5264610464672025e-08,0.0007894391705991357,0.0038499899771674375,2.6951816467324773e-07,4.36812595115999e-06,0.0623974311763344,0.0009048588638055477,6.33445545852093e-08,1.1209446270756742e-07,0.0016012373727882557,0.014534083493241635,0.018129181847133972,0.0008787322195704685,0.018956796909299342,0.3763189907164031,0.5296730872340777,0.15731154079535017,0.12568573681030995,0.1996522290717726,0.19462541633132976,0.254600338916427,0.2381442020679782,0.0,0.0,0.0,0.0005,1.9299999999999976e-06
3.87,0.9861946387285335,0.013765500527480146,0.7799678349783139,0.019735992175822257,0.7803115073978548,0.9926289105388726,3.7442250000001645e-06,0.020015480416290577,0.0019349999999999977,0.5372230623899567,0.024892138048483222,0.09270244665901534,0.02877971467099686,0.19324914736536097,0.04508567362391225,0.017232226841677807,0.16045032127743802,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999294901102964,0.8,0.8,0.779926764670181,1.0,1.0,0.01,0.024226395393119084,0.024394502867426865,0.00013765500527480147,0.009861946387285336,0.28193317370422283,0.2819344910116817,0.0019048319237484977,0.0,0.2819256450253391,0.28192701046011986,0.0,0.0,1.0355768610452333e-05,0.0,0.14792919580928002,0.0,0.0,1.4454787388971382e-07,0.002064825079122022,0.0,0.0009270244665901534,6.489625539918867e-08,2.185025172476067e-06,0.031212460295914193,0.0002877971467099686,2.014721057443801e-08,5.5264646617565546e-08,0.0007894396870328903,0.0038649829473072195,2.705677460537291e-07,4.368125644673684e-06,0.06239742679826511,0.000901713472478245,6.312436177880167e-08,1.1209453694881364e-07,0.0016012384333032462,0.014599196517637133,0.01814724176221188,0.0008923418346235652,0.01925855513742641,0.37653275177176526,0.5308994408779368,0.1588341293983746,0.12655760354716633,0.19991089917935573,0.1948861750363524,0.25472884327404177,0.23833483010129547,0.0,0.0,0.0,0.0005,1.9349999999999976e-06
3.88,0.9861942372935396,0.013765800950439566,0.7799677804438069,0.019736004909267787,0.7803114731130237,0.9926098622092441,3.763600000000164e-06,0.020015493489664315,0.0019399999999999975,0.5384729845947984,0.024939039209105954,0.09305551712731323,0.02873449958905915,0.1939980166410602,0.04492906479172672,0.017558290995160215,0.1619990474904037,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999294798829683,0.8,0.8,0.7799267625603407,1.0,1.0,0.01,0.0242269226167791,0.0243945054951846,0.00013765800950439565,0.009861942372935396,0.28193319051456994,0.28193449026572925,0.0019048340035601966,0.0,0.2819256617680942,0.281927009272602,0.0,0.0,1.035576439508982e-05,0.0,0.14792913559403092,0.0,0.0,1.4455102855161404e-07,0.0020648701425659347,0.0,0.0009305551712731324,6.514342202866128e-08,2.1850250764718195e-06,0.03121245892452095,0.0002873449958905915,2.01155578013875e-08,5.5264682273708966e-08,0.0007894401963707116,0.003879960332821204,2.7161623643403466e-07,4.368125339259066e-06,0.06239742243550455,0.0008985812958345344,6.290509406500195e-08,1.1209461016483169e-07,0.0016012394791731451,0.01466405612882157,0.01816511667753268,0.0009062207534508485,0.019566727880769824,0.3767440572586707,0.532123074456122,0.16036671940482933,0.12742655920313636,0.20016761181827952,0.19514560290149,0.25485437643922354,0.23852409045575912,0.0,0.0,0.0,0.0005,1.9399999999999975e-06
3.89,0.9861938410977945,0.013766096144261528,0.779967726097466,0.019736017468404317,0.780311439004657,0.992590813858769,3.7830250000001644e-06,0.020015506383165557,0.0019449999999999977,0.5397202614965596,0.024985331205631983,0.0934085220158871,0.02868931929422636,0.19474609100230178,0.04477313240059231,0.017891056957862837,0.16355789518840932,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999294694379381,0.8,0.8,0.7799267605830094,1.0,1.0,0.01,0.024227440642609822,0.0243945080806278,0.00013766096144261528,0.009861938410977945,0.2819332070221925,0.2819344895236161,0.0019048360930842166,0.0,0.2819256781991586,0.28192700808918136,0.0,0.0,1.0355760234743271e-05,0.0,0.14792907616466916,0.0,0.0,1.445541283037273e-07,0.0020649144216392293,0.0,0.000934085220158871,6.539054274911341e-08,2.185024980961707e-06,0.031212457560186282,0.0002868931929422636,2.0083929381015123e-08,5.526471744175301e-08,0.0007894406987361727,0.003894921820046036,2.726636138561924e-07,4.368125034898252e-06,0.06239741808779728,0.0008954626480118462,6.268677343496968e-08,1.1209468237349326e-07,0.0016012405106532446,0.01472865741051571,0.018182808219120942,0.0009203742876228643,0.019881451524586955,0.37695293552818376,0.533343921538652,0.16190930713429014,0.12829242710229471,0.2004223730238517,0.1954037055180147,0.25497697622914844,0.23871199356618558,0.0,0.0,0.0,0.0005,1.944999999999998e-06
3.9,0.9861934500499199,0.013766386200323364,0.7799676719361529,0.01973602985626856,0.7803114050697184,0.99257176548735,3.802500000000164e-06,0.020015519099931083,0.0019499999999999975,0.5409648261494661,0.025031012039403062,0.09376145507886849,0.02864418003544692,0.19549335506466975,0.044617891858623866,0.018230657101920837,0.16512686038734478,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999294587703789,0.8,0.8,0.7799267587339719,1.0,1.0,0.01,0.024227949631345065,0.024394510624491317,0.00013766386200323363,0.009861934500499199,0.2819332232323387,0.28193448878527627,0.001904838192319972,0.0,0.2819256943239678,0.28192700690978967,0.0,0.0,1.035575612845315e-05,0.0,0.14792901750748796,0.0,0.0,1.445571741055827e-07,0.0020649579300485044,0.0,0.0009376145507886849,6.56376131881311e-08,2.1850248859372273e-06,0.031212456202788737,0.00028644180035446924,2.0052329687891e-08,5.526475213020108e-08,0.0007894411942507424,0.003909867101293395,2.7370985678051226e-07,4.3681247315736655e-06,0.06239741375489223,0.0008923578371724774,6.246942146157572e-08,1.1209475359236553e-07,0.0016012415279944867,0.014792995456374707,0.01820031800381688,0.0009348078165006447,0.02020286463609136,0.3771594146600195,0.5345619142709149,0.1634618879663903,0.12915503196473885,0.2006751887591771,0.19566048846840828,0.2550966803246971,0.23889854983631395,0.0,0.0,0.0,0.0005,1.9499999999999974e-06
3.91,0.9861930640600796,0.013766671208460115,0.7799676179567823,0.01973604207584589,0.7803113713052217,0.9925527170948902,3.822025000000164e-06,0.020015531643044582,0.0019549999999999975,0.5422066101554951,0.025076079722848848,0.09411431007661483,0.028599088055443065,0.19623979374516604,0.04446335827251373,0.018577225713465192,0.16670593816286444,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999294478753623,0.8,0.8,0.7799267570090874,1.0,1.0,0.01,0.024228449741005728,0.024394513127497512,0.00013766671208460116,0.009861930640600796,0.28193323915016705,0.28193448805064475,0.0019048403012668802,0.0,0.2819257101478644,0.28192700573435975,0.0,0.0,1.0355752075276105e-05,0.0,0.14792895960901192,0.0,0.0,1.4456016690051422e-07,0.0020650006812690173,0.0,0.0009411431007661483,6.588462897765882e-08,2.185024791390018e-06,0.031212454852208867,0.00028599088055443066,2.00207630922266e-08,5.526478634741281e-08,0.0007894416830338356,0.003924795874903321,2.747549440893187e-07,4.368124429268029e-06,0.06239740943654258,0.0008892671654502746,6.225305929566991e-08,1.1209482383871836e-07,0.0016012425314435666,0.014857065370068168,0.01821764763885777,0.0009495267867588046,0.020531107971842145,0.3773635224623107,0.5357769833539701,0.16502445633203974,0.13001420011678644,0.20092606491178078,0.19591595732564224,0.2552135262386053,0.239083769638292,0.0,0.0,0.0,0.0005,1.9549999999999974e-06
3.92,0.9861926830399428,0.013766951257001565,0.7799675641563205,0.019736054130071536,0.7803113377082316,0.9925336686812923,3.841600000000164e-06,0.02001554401553795,0.0019599999999999973,0.5434455436442608,0.025120532278641194,0.09446708077540088,0.028554049591019374,0.19698539226487594,0.04430954644486603,0.018930899000008723,0.1682951226419116,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.9999294367478582,0.8,0.8,0.7799267554042881,1.0,1.0,0.01,0.024228941126964925,0.02439451559035651,0.00013766951257001566,0.009861926830399428,0.2819332547807482,0.2819344873196577,0.0019048424199243556,0.0,0.2819257256760998,0.2819270045628255,0.0,0.0,1.03557480742846e-05,0.0,0.1479289024559914,0.0,0.0,1.4456310761604954e-07,0.0020650426885502346,0.0,0.0009446708077540087,6.613158575378337e-08,2.18502469731186e-06,0.031212453508329265,0.00028554049591019375,1.998923396009077e-08,5.526482010160741e-08,0.0007894421652028615,0.003939707845297518,2.757988550906826e-07,4.368124127964352e-06,0.06239740513250564,0.0008861909288973206,6.20377076623488e-08,1.1209489312953158e-07,0.001601243521243036,0.014920862265349468,0.01823479872145801,0.000964536711876535,0.02086632448454411,0.37756528647150034,0.5369890580248593,0.16659700570463548,0.1308697596988121,0.20117500729018528,0.1961701176524768,0.25532755128281803,0.23926766331219515,0.0,0.0,0.0,0.0005,1.9599999999999973e-06
