AdoMet,CGS,Cys,Cystathionine,Hser,Phi,Phser,TS,Thr,Time
20.0,0.7,15.0,0.0,0.0,10000.0,3.0060412467205393,5.0,0.0,3.04
20.0,0.7,15.0,0.0,0.0,10000.0,3.015818394993485,5.0,0.0,3.05
20.0,0.7,15.0,0.0,0.0,10000.0,3.0255948205066967,5.0,0.0,3.06
20.0,0.7,15.0,0.0,0.0,10000.0,3.0353705233191457,5.0,0.0,3.07
20.0,0.7,15.0,0.0,0.0,10000.0,3.045145503489798,5.0,0.0,3.08
20.0,0.7,15.0,0.0,0.0,10000.0,3.054919761077612,5.0,0.0,3.09
20.0,0.7,15.0,0.0,0.0,10000.0,3.064693296141543,5.0,0.0,3.1
20.0,0.7,15.0,0.0,0.0,10000.0,3.0744661087405376,5.0,0.0,3.11
20.0,0.7,15.0,0.0,0.0,10000.0,3.0842381989335386,5.0,0.0,3.12
20.0,0.7,15.0,0.0,0.0,10000.0,3.094009566779482,5.0,0.0,3.13
20.0,0.7,15.0,0.0,0.0,10000.0,3.103780212337297,5.0,0.0,3.14
20.0,0.7,15.0,0.0,0.0,10000.0,3.1135501356659088,5.0,0.0,3.15
20.0,0.7,15.0,0.0,0.0,10000.0,3.1233193368242347,5.0,0.0,3.16
20.0,0.7,15.0,0.0,0.0,10000.0,3.1330878158711872,5.0,0.0,3.17
20.0,0.7,15.0,0.0,0.0,10000.0,3.142855572865674,5.0,0.0,3.18
20.0,0.7,15.0,0.0,0.0,10000.0,3.1526226078665935,5.0,0.0,3.19
20.0,0.7,15.0,0.0,0.0,10000.0,3.1623889209328424,5.0,0.0,3.2
20.0,0.7,15.0,0.0,0.0,10000.0,3.1721545121233077,5.0,0.0,3.21
20.0,0.7,15.0,0.0,0.0,10000.0,3.181919381496873,5.0,0.0,3.22
20.0,0.7,15.0,0.0,0.0,10000.0,3.1916835291124146,5.0,0.0,3.23
20.0,0.7,15.0,0.0,0.0,10000.0,3.2014469550288043,5.0,0.0,3.24
20.0,0.7,15.0,0.0,0.0,10000.0,3.211209659304906,5.0,0.0,3.25
20.0,0.7,15.0,0.0,0.0,10000.0,3.2209716419995793,5.0,0.0,3.26
20.0,0.7,15.0,0.0,0.0,10000.0,3.230732903171678,5.0,0.0,3.27
20.0,0.7,15.0,0.0,0.0,10000.0,3.2404934428800485,5.0,0.0,3.28
20.0,0.7,15.0,0.0,0.0,10000.0,3.250253261183533,5.0,0.0,3.29
20.0,0.7,15.0,0.0,0.0,10000.0,3.260012358140966,5.0,0.0,3.3
20.0,0.7,15.0,0.0,0.0,10000.0,3.2697707338111774,5.0,0.0,3.31
20.0,0.7,15.0,0.0,0.0,10000.0,3.279528388252991,5.0,0.0,3.32
20.0,0.7,15.0,0.0,0.0,10000.0,3.2892853215252247,5.0,0.0,3.33
20.0,0.7,15.0,0.0,0.0,10000.0,3.2990415336866903,5.0,0.0,3.34
20.0,0.7,15.0,0.0,0.0,10000.0,3.3087970247961938,5.0,0.0,3.35
20.0,0.7,15.0,0.0,0.0,10000.0,3.318551794912535,5.0,0.0,3.36
20.0,0.7,15.0,0.0,0.0,10000.0,3.3283058440945084,5.0,0.0,3.37
20.0,0.7,15.0,0.0,0.0,10000.0,3.3380591724009014,5.0,0.0,3.38
20.0,0.7,15.0,0.0,0.0,10000.0,3.347811779890498,5.0,0.0,3.39
20.0,0.7,15.0,0.0,0.0,10000.0,3.357563666622073,5.0,0.0,3.4
20.0,0.7,15.0,0.0,0.0,10000.0,3.367314832654398,5.0,0.0,3.41
20.0,0.7,15.0,0.0,0.0,10000.0,3.3770652780462362,5.0,0.0,3.42
20.0,0.7,15.0,0.0,0.0,10000.0,3.386815002856349,5.0,0.0,3.43
20.0,0.7,15.0,0.0,0.0,10000.0,3.3965640071434864,5.0,0.0,3.44
20.0,0.7,15.0,0.0,0.0,10000.0,3.4063122909663974,5.0,0.0,3.45
20.0,0.7,15.0,0.0,0.0,10000.0,3.416059854383822,5.0,0.0,3.46
20.0,0.7,15.0,0.0,0.0,10000.0,3.4258066974544965,5.0,0.0,3.47
20.0,0.7,15.0,0.0,0.0,10000.0,3.4355528202371484,5.0,0.0,3.48
20.0,0.7,15.0,0.0,0.0,10000.0,3.4452982227905036,5.0,0.0,3.49
20.0,0.7,15.0,0.0,0.0,10000.0,3.455042905173277,5.0,0.0,3.5
20.0,0.7,15.0,0.0,0.0,10000.0,3.4647868674441815,5.0,0.0,3.51
20.0,0.7,15.0,0.0,0.0,10000.0,3.4745301096619237,5.0,0.0,3.52
20.0,0.7,15.0,0.0,0.0,10000.0,3.4842726318852018,5.0,0.0,3.53
20.0,0.7,15.0,0.0,0.0,10000.0,3.4940144341727115,5.0,0.0,3.54
20.0,0.7,15.0,0.0,0.0,10000.0,3.503755516583138,5.0,0.0,3.55
20.0,0.7,15.0,0.0,0.0,10000.0,3.5134958791751574,5.0,0.0,3.56
20.0,0.7,15.0,0.0,0.0,10000.0,3.5232355220074436,5.0,0.0,3.57
20.0,0.7,15.0,0.0,0.0,10000.0,3.5329744451386684,5.0,0.0,3.58
20.0,0.7,15.0,0.0,0.0,10000.0,3.542712648627495,5.0,0.0,3.59
20.0,0.7,15.0,0.0,0.0,10000.0,3.5524501325325826,5.0,0.0,3.6
20.0,0.7,15.0,0.0,0.0,10000.0,3.5621868969125816,5.0,0.0,3.61
20.0,0.7,15.0,0.0,0.0,10000.0,3.5719229418261413,5.0,0.0,3.62
20.0,0.7,15.0,0.0,0.0,10000.0,3.581658267331901,5.0,0.0,3.63
20.0,0.7,15.0,0.0,0.0,10000.0,3.591392873488495,5.0,0.0,3.64
20.0,0.7,15.0,0.0,0.0,10000.0,3.601126760354553,5.0,0.0,3.65
20.0,0.7,15.0,0.0,0.0,10000.0,3.610859927988698,5.0,0.0,3.66
20.0,0.7,15.0,0.0,0.0,10000.0,3.620592376449547,5.0,0.0,3.67
20.0,0.7,15.0,0.0,0.0,10000.0,3.6303241057957107,5.0,0.0,3.68
20.0,0.7,15.0,0.0,0.0,10000.0,3.640055116085796,5.0,0.0,3.69
20.0,0.7,15.0,0.0,0.0,10000.0,3.6497854073784013,5.0,0.0,3.7
20.0,0.7,15.0,0.0,0.0,10000.0,3.65951497973212,5.0,0.0,3.71
20.0,0.7,15.0,0.0,0.0,10000.0,3.669243833205541,5.0,0.0,3.72
20.0,0.7,15.0,0.0,0.0,10000.0,3.678971967857245,5.0,0.0,3.73
20.0,0.7,15.0,0.0,0.0,10000.0,3.6886993837458086,5.0,0.0,3.74
20.0,0.7,15.0,0.0,0.0,10000.0,3.6984260809298024,5.0,0.0,3.75
20.0,0.7,15.0,0.0,0.0,10000.0,3.7081520594677895,5.0,0.0,3.76
20.0,0.7,15.0,0.0,0.0,10000.0,3.7178773194183297,5.0,0.0,3.77
20.0,0.7,15.0,0.0,0.0,10000.0,3.7276018608399744,5.0,0.0,3.78
20.0,0.7,15.0,0.0,0.0,10000.0,3.7373256837912714,5.0,0.0,3.79
20.0,0.7,15.0,0.0,0.0,10000.0,3.7470487883307606,5.0,0.0,3.8
20.0,0.7,15.0,0.0,0.0,10000.0,3.756771174516977,5.0,0.0,3.81
20.0,0.7,15.0,0.0,0.0,10000.0,3.76649284240845,5.0,0.0,3.82
20.0,0.7,15.0,0.0,0.0,10000.0,3.776213792063703,5.0,0.0,3.83
20.0,0.7,15.0,0.0,0.0,10000.0,3.7859340235412526,5.0,0.0,3.84
20.0,0.7,15.0,0.0,0.0,10000.0,3.795653536899611,5.0,0.0,3.85
20.0,0.7,15.0,0.0,0.0,10000.0,3.805372332197283,5.0,0.0,3.86
20.0,0.7,15.0,0.0,0.0,10000.0,3.8150904094927696,5.0,0.0,3.87
20.0,0.7,15.0,0.0,0.0,10000.0,3.824807768844564,5.0,0.0,3.88
20.0,0.7,15.0,0.0,0.0,10000.0,3.834524410311154,5.0,0.0,3.89
20.0,0.7,15.0,0.0,0.0,10000.0,3.844240333951021,5.0,0.0,3.9
20.0,0.7,15.0,0.0,0.0,10000.0,3.853955539822644,5.0,0.0,3.91
20.0,0.7,15.0,0.0,0.0,10000.0,3.86367002798449,5.0,0.0,3.92
20.0,0.7,15.0,0.0,0.0,10000.0,3.873383798495027,5.0,0.0,3.93
20.0,0.7,15.0,0.0,0.0,10000.0,3.8830968514127115,5.0,0.0,3.94
20.0,0.7,15.0,0.0,0.0,10000.0,3.892809186795997,5.0,0.0,3.95
20.0,0.7,15.0,0.0,0.0,10000.0,3.90252080470333,5.0,0.0,3.96
20.0,0.7,15.0,0.0,0.0,10000.0,3.9122317051931526,5.0,0.0,3.97
20.0,0.7,15.0,0.0,0.0,10000.0,3.9219418883238992,5.0,0.0,3.98
20.0,0.7,15.0,0.0,0.0,10000.0,3.931651354154001,5.0,0.0,3.99
20.0,0.7,15.0,0.0,0.0,10000.0,3.941360102741879,5.0,0.0,4.0
20.0,0.7,15.0,0.0,0.0,10000.0,3.951068134145952,5.0,0.0,4.01
20.0,0.7,15.0,0.0,0.0,10000.0,3.960775448424633,5.0,0.0,4.02
20.0,0.7,15.0,0.0,0.0,10000.0,3.9704820456363286,5.0,0.0,4.03
20.0,0.7,15.0,0.0,0.0,10000.0,3.980187925839436,5.0,0.0,4.04
20.0,0.7,15.0,0.0,0.0,10000.0,3.989893089092351,5.0,0.0,4.05
20.0,0.7,15.0,0.0,0.0,10000.0,3.999597535453463,5.0,0.0,4.06
20.0,0.7,15.0,0.0,0.0,10000.0,4.009301264981156,5.0,0.0,4.07
20.0,0.7,15.0,0.0,0.0,10000.0,4.019004277733804,5.0,0.0,4.08
20.0,0.7,15.0,0.0,0.0,10000.0,4.028706573769777,5.0,0.0,4.09
20.0,0.7,15.0,0.0,0.0,10000.0,4.038408153147444,5.0,0.0,4.1
20.0,0.7,15.0,0.0,0.0,10000.0,4.048109015925162,5.0,0.0,4.11
20.0,0.7,15.0,0.0,0.0,10000.0,4.057809162161285,5.0,0.0,4.12
20.0,0.7,15.0,0.0,0.0,10000.0,4.0675085919141605,5.0,0.0,4.13
20.0,0.7,15.0,0.0,0.0,10000.0,4.077207305242131,5.0,0.0,4.14
20.0,0.7,15.0,0.0,0.0,10000.0,4.08690530220353,5.0,0.0,4.15
20.0,0.7,15.0,0.0,0.0,10000.0,4.096602582856691,5.0,0.0,4.16
20.0,0.7,15.0,0.0,0.0,10000.0,4.106299147259937,5.0,0.0,4.17
20.0,0.7,15.0,0.0,0.0,10000.0,4.115994995471584,5.0,0.0,4.18
20.0,0.7,15.0,0.0,0.0,10000.0,4.125690127549949,5.0,0.0,4.19
20.0,0.7,15.0,0.0,0.0,10000.0,4.135384543553335,5.0,0.0,4.2
20.0,0.7,15.0,0.0,0.0,10000.0,4.145078243540045,5.0,0.0,4.21
20.0,0.7,15.0,0.0,0.0,10000.0,4.154771227568373,5.0,0.0,4.22
20.0,0.7,15.0,0.0,0.0,10000.0,4.1644634956966105,5.0,0.0,4.23
20.0,0.7,15.0,0.0,0.0,10000.0,4.174155047983037,5.0,0.0,4.24
20.0,0.7,15.0,0.0,0.0,10000.0,4.183845884485933,5.0,0.0,4.25
20.0,0.7,15.0,0.0,0.0,10000.0,4.19353600526357,5.0,0.0,4.26
20.0,0.7,15.0,0.0,0.0,10000.0,4.2032254103742135,5.0,0.0,4.27
20.0,0.7,15.0,0.0,0.0,10000.0,4.212914099876125,5.0,0.0,4.28
20.0,0.7,15.0,0.0,0.0,10000.0,4.222602073827556,5.0,0.0,4.29
20.0,0.7,15.0,0.0,0.0,10000.0,4.232289332286757,5.0,0.0,4.3
20.0,0.7,15.0,0.0,0.0,10000.0,4.24197587531197,5.0,0.0,4.31
20.0,0.7,15.0,0.0,0.0,10000.0,4.251661702961432,5.0,0.0,4.32
20.0,0.7,15.0,0.0,0.0,10000.0,4.261346815293374,5.0,0.0,4.33
20.0,0.7,15.0,0.0,0.0,10000.0,4.2710312123660215,5.0,0.0,4.34
20.0,0.7,15.0,0.0,0.0,10000.0,4.280714894237592,5.0,0.0,4.35
20.0,0.7,15.0,0.0,0.0,10000.0,4.290397860966303,5.0,0.0,4.36
20.0,0.7,15.0,0.0,0.0,10000.0,4.300080112610358,5.0,0.0,4.37
20.0,0.7,15.0,0.0,0.0,10000.0,4.309761649227961,5.0,0.0,4.38
20.0,0.7,15.0,0.0,0.0,10000.0,4.319442470877308,5.0,0.0,4.39
20.0,0.7,15.0,0.0,0.0,10000.0,4.329122577616589,5.0,0.0,4.4
20.0,0.7,15.0,0.0,0.0,10000.0,4.338801969503988,5.0,0.0,4.41
20.0,0.7,15.0,0.0,0.0,10000.0,4.348480646597685,5.0,0.0,4.42
20.0,0.7,15.0,0.0,0.0,10000.0,4.3581586089558515,5.0,0.0,4.43
20.0,0.7,15.0,0.0,0.0,10000.0,4.367835856636655,5.0,0.0,4.44
20.0,0.7,15.0,0.0,0.0,10000.0,4.377512389698257,5.0,0.0,4.45
20.0,0.7,15.0,0.0,0.0,10000.0,4.387188208198811,5.0,0.0,4.46
20.0,0.7,15.0,0.0,0.0,10000.0,4.39686331219647,5.0,0.0,4.47
20.0,0.7,15.0,0.0,0.0,10000.0,4.406537701749375,5.0,0.0,4.48
20.0,0.7,15.0,0.0,0.0,10000.0,4.416211376915665,5.0,0.0,4.49
20.0,0.7,15.0,0.0,0.0,10000.0,4.425884337753471,5.0,0.0,4.5
20.0,0.7,15.0,0.0,0.0,10000.0,4.435556584320921,5.0,0.0,4.51
20.0,0.7,15.0,0.0,0.0,10000.0,4.445228116676134,5.0,0.0,4.52
20.0,0.7,15.0,0.0,0.0,10000.0,4.454898934877227,5.0,0.0,4.53
20.0,0.7,15.0,0.0,0.0,10000.0,4.464569038982306,5.0,0.0,4.54
20.0,0.7,15.0,0.0,0.0,10000.0,4.4742384290494766,5.0,0.0,4.55
20.0,0.7,15.0,0.0,0.0,10000.0,4.483907105136828,5.0,0.0,4.56
20.0,0.7,15.0,0.0,0.0,10000.0,4.493575067302457,5.0,0.0,4.57
20.0,0.7,15.0,0.0,0.0,10000.0,4.503242315604445,5.0,0.0,4.58
20.0,0.7,15.0,0.0,0.0,10000.0,4.512908850100872,5.0,0.0,4.59
20.0,0.7,15.0,0.0,0.0,10000.0,4.522574670849813,5.0,0.0,4.6
20.0,0.7,15.0,0.0,0.0,10000.0,4.5322397779093375,5.0,0.0,4.61
20.0,0.7,15.0,0.0,0.0,10000.0,4.541904171337505,5.0,0.0,4.62
20.0,0.7,15.0,0.0,0.0,10000.0,4.551567851192373,5.0,0.0,4.63
20.0,0.7,15.0,0.0,0.0,10000.0,4.561230817531992,5.0,0.0,4.64
20.0,0.7,15.0,0.0,0.0,10000.0,4.57089307041441,5.0,0.0,4.65
20.0,0.7,15.0,0.0,0.0,10000.0,4.580554609897662,5.0,0.0,4.66
20.0,0.7,15.0,0.0,0.0,10000.0,4.590215436039782,5.0,0.0,4.67
20.0,0.7,15.0,0.0,0.0,10000.0,4.599875548898799,5.0,0.0,4.68
20.0,0.7,15.0,0.0,0.0,10000.0,4.609534948532736,5.0,0.0,4.69
20.0,0.7,15.0,0.0,0.0,10000.0,4.619193634999605,5.0,0.0,4.7
20.0,0.7,15.0,0.0,0.0,10000.0,4.628851608357419,5.0,0.0,4.71
20.0,0.7,15.0,0.0,0.0,10000.0,4.63850886866418,5.0,0.0,4.72
20.0,0.7,15.0,0.0,0.0,10000.0,4.648165415977891,5.0,0.0,4.73
20.0,0.7,15.0,0.0,0.0,10000.0,4.65782125035654,5.0,0.0,4.74
20.0,0.7,15.0,0.0,0.0,10000.0,4.6674763718581165,5.0,0.0,4.75
20.0,0.7,15.0,0.0,0.0,10000.0,4.677130780540601,5.0,0.0,4.76
20.0,0.7,15.0,0.0,0.0,10000.0,4.686784476461969,5.0,0.0,4.77
20.0,0.7,15.0,0.0,0.0,10000.0,4.69643745968019,5.0,0.0,4.78
20.0,0.7,15.0,0.0,0.0,10000.0,4.706089730253229,5.0,0.0,4.79
20.0,0.7,15.0,0.0,0.0,10000.0,4.715741288239042,5.0,0.0,4.8
20.0,0.7,15.0,0.0,0.0,10000.0,4.725392133695582,5.0,0.0,4.81
20.0,0.7,15.0,0.0,0.0,10000.0,4.7350422666807965,5.0,0.0,4.82
20.0,0.7,15.0,0.0,0.0,10000.0,4.744691687252625,5.0,0.0,4.83
20.0,0.7,15.0,0.0,0.0,10000.0,4.7543403954690024,5.0,0.0,4.84
20.0,0.7,15.0,0.0,0.0,10000.0,4.7639883913878585,5.0,0.0,4.85
20.0,0.7,15.0,0.0,0.0,10000.0,4.7736356750671165,5.0,0.0,4.86
20.0,0.7,15.0,0.0,0.0,10000.0,4.783282246564695,5.0,0.0,4.87
20.0,0.7,15.0,0.0,0.0,10000.0,4.792928105938503,5.0,0.0,4.88
20.0,0.7,15.0,0.0,0.0,10000.0,4.802573253246448,5.0,0.0,4.89
20.0,0.7,15.0,0.0,0.0,10000.0,4.812217688546431,5.0,0.0,4.9
20.0,0.7,15.0,0.0,0.0,10000.0,4.821861411896346,5.0,0.0,4.91
20.0,0.7,15.0,0.0,0.0,10000.0,4.8315044233540805,5.0,0.0,4.92
20.0,0.7,15.0,0.0,0.0,10000.0,4.84114672297752,5.0,0.0,4.93
20.0,0.7,15.0,0.0,0.0,10000.0,4.850788310824539,5.0,0.0,4.94
20.0,0.7,15.0,0.0,0.0,10000.0,4.860429186953009,5.0,0.0,4.95
20.0,0.7,15.0,0.0,0.0,10000.0,4.870069351420798,5.0,0.0,4.96
20.0,0.7,15.0,0.0,0.0,10000.0,4.879708804285763,5.0,0.0,4.97
20.0,0.7,15.0,0.0,0.0,10000.0,4.8893475456057605,5.0,0.0,4.98
20.0,0.7,15.0,0.0,0.0,10000.0,4.898985575438636,5.0,0.0,4.99
20.0,0.7,15.0,0.0,0.0,10000.0,4.908622893842234,5.0,0.0,5.0
20.0,0.7,15.0,0.0,0.0,10000.0,4.918259500874391,5.0,0.0,5.01
20.0,0.7,15.0,0.0,0.0,10000.0,4.9278953965929375,5.0,0.0,5.02
20.0,0.7,15.0,0.0,0.0,10000.0,4.937530581055699,5.0,0.0,5.03
20.0,0.7,15.0,0.0,0.0,10000.0,4.947165054320495,5.0,0.0,5.04
20.0,0.7,15.0,0.0,0.0,10000.0,4.956798816445138,5.0,0.0,5.05
20.0,0.7,15.0,0.0,0.0,10000.0,4.9664318674874375,5.0,0.0,5.06
20.0,0.7,15.0,0.0,0.0,10000.0,4.976064207505196,5.0,0.0,5.07
20.0,0.7,15.0,0.0,0.0,10000.0,4.985695836556207,5.0,0.0,5.08
20.0,0.7,15.0,0.0,0.0,10000.0,4.995326754698264,5.0,0.0,5.09
20.0,0.7,15.0,0.0,0.0,10000.0,5.00495696198915,5.0,0.0,5.1
20.0,0.7,15.0,0.0,0.0,10000.0,5.0145864584866455,5.0,0.0,5.11
20.0,0.7,15.0,0.0,0.0,10000.0,5.024215244248523,5.0,0.0,5.12
20.0,0.7,15.0,0.0,0.0,10000.0,5.033843319332549,5.0,0.0,5.13
20.0,0.7,15.0,0.0,0.0,10000.0,5.043470683796488,5.0,0.0,5.14
20.0,0.7,15.0,0.0,0.0,10000.0,5.0530973376980945,5.0,0.0,5.15
20.0,0.7,15.0,0.0,0.0,10000.0,5.062723281095119,5.0,0.0,5.16
20.0,0.7,15.0,0.0,0.0,10000.0,5.072348514045305,5.0,0.0,5.17
20.0,0.7,15.0,0.0,0.0,10000.0,5.081973036606393,5.0,0.0,5.18
20.0,0.7,15.0,0.0,0.0,10000.0,5.091596848836115,5.0,0.0,5.19
20.0,0.7,15.0,0.0,0.0,10000.0,5.101219950792198,5.0,0.0,5.2
20.0,0.7,15.0,0.0,0.0,10000.0,5.110842342532364,5.0,0.0,5.21
20.0,0.7,15.0,0.0,0.0,10000.0,5.120464024114329,5.0,0.0,5.22
20.0,0.7,15.0,0.0,0.0,10000.0,5.130084995595804,5.0,0.0,5.23
20.0,0.7,15.0,0.0,0.0,10000.0,5.139705257034491,5.0,0.0,5.24
20.0,0.7,15.0,0.0,0.0,10000.0,5.149324808488088,5.0,0.0,5.25
20.0,0.7,15.0,0.0,0.0,10000.0,5.158943650014291,5.0,0.0,5.26
20.0,0.7,15.0,0.0,0.0,10000.0,5.168561781670785,5.0,0.0,5.27
20.0,0.7,15.0,0.0,0.0,10000.0,5.178179203515253,5.0,0.0,5.28
20.0,0.7,15.0,0.0,0.0,10000.0,5.187795915605368,5.0,0.0,5.29
20.0,0.7,15.0,0.0,0.0,10000.0,5.1974119179988,5.0,0.0,5.3
20.0,0.7,15.0,0.0,0.0,10000.0,5.207027210753216,5.0,0.0,5.31
20.0,0.7,15.0,0.0,0.0,10000.0,5.216641793926272,5.0,0.0,5.32
20.0,0.7,15.0,0.0,0.0,10000.0,5.226255667575621,5.0,0.0,5.33
20.0,0.7,15.0,0.0,0.0,10000.0,5.235868831758909,5.0,0.0,5.34
20.0,0.7,15.0,0.0,0.0,10000.0,5.245481286533777,5.0,0.0,5.35
20.0,0.7,15.0,0.0,0.0,10000.0,5.255093031957863,5.0,0.0,5.36
20.0,0.7,15.0,0.0,0.0,10000.0,5.264704068088793,5.0,0.0,5.37
20.0,0.7,15.0,0.0,0.0,10000.0,5.274314394984194,5.0,0.0,5.38
20.0,0.7,15.0,0.0,0.0,10000.0,5.283924012701682,5.0,0.0,5.39
20.0,0.7,15.0,0.0,0.0,10000.0,5.293532921298871,5.0,0.0,5.4
20.0,0.7,15.0,0.0,0.0,10000.0,5.3031411208333665,5.0,0.0,5.41
20.0,0.7,15.0,0.0,0.0,10000.0,5.312748611362768,5.0,0.0,5.42
20.0,0.7,15.0,0.0,0.0,10000.0,5.322355392944674,5.0,0.0,5.43
20.0,0.7,15.0,0.0,0.0,10000.0,5.331961465636673,5.0,0.0,5.44
20.0,0.7,15.0,0.0,0.0,10000.0,5.3415668294963465,5.0,0.0,5.45
20.0,0.7,15.0,0.0,0.0,10000.0,5.3511714845812755,5.0,0.0,5.46
20.0,0.7,15.0,0.0,0.0,10000.0,5.3607754309490305,5.0,0.0,5.47
20.0,0.7,15.0,0.0,0.0,10000.0,5.370378668657178,5.0,0.0,5.48
20.0,0.7,15.0,0.0,0.0,10000.0,5.3799811977632785,5.0,0.0,5.49
20.0,0.7,15.0,0.0,0.0,10000.0,5.389583018324888,5.0,0.0,5.5
20.0,0.7,15.0,0.0,0.0,10000.0,5.399184130399557,5.0,0.0,5.51
20.0,0.7,15.0,0.0,0.0,10000.0,5.408784534044826,5.0,0.0,5.52
20.0,0.7,15.0,0.0,0.0,10000.0,5.418384229318236,5.0,0.0,5.53
20.0,0.7,15.0,0.0,0.0,10000.0,5.427983216277317,5.0,0.0,5.54
20.0,0.7,15.0,0.0,0.0,10000.0,5.437581494979366,5.0,0.0,5.55
20.0,0.7,15.0,0.0,0.0,10000.0,5.447179065482373,5.0,0.0,5.56
20.0,0.7,15.0,0.0,0.0,10000.0,5.4567759278436085,5.0,0.0,5.57
20.0,0.7,15.0,0.0,0.0,10000.0,5.466372082120583,5.0,0.0,5.58
20.0,0.7,15.0,0.0,0.0,10000.0,5.475967528370797,5.0,0.0,5.59
20.0,0.7,15.0,0.0,0.0,10000.0,5.485562266651751,5.0,0.0,5.6
20.0,0.7,15.0,0.0,0.0,10000.0,5.495156297020937,5.0,0.0,5.61
20.0,0.7,15.0,0.0,0.0,10000.0,5.504749619535839,5.0,0.0,5.62
20.0,0.7,15.0,0.0,0.0,10000.0,5.514342234253939,5.0,0.0,5.63
20.0,0.7,15.0,0.0,0.0,10000.0,5.523934141232711,5.0,0.0,5.64
20.0,0.7,15.0,0.0,0.0,10000.0,5.533525340529627,5.0,0.0,5.65
20.0,0.7,15.0,0.0,0.0,10000.0,5.543115832202146,5.0,0.0,5.66
20.0,0.7,15.0,0.0,0.0,10000.0,5.552705616307728,5.0,0.0,5.67
20.0,0.7,15.0,0.0,0.0,10000.0,5.562294692903825,5.0,0.0,5.68
20.0,0.7,15.0,0.0,0.0,10000.0,5.571883062047883,5.0,0.0,5.69
20.0,0.7,15.0,0.0,0.0,10000.0,5.5814707237973415,5.0,0.0,5.7
20.0,0.7,15.0,0.0,0.0,10000.0,5.591057678209637,5.0,0.0,5.71
20.0,0.7,15.0,0.0,0.0,10000.0,5.600643925342197,5.0,0.0,5.72
20.0,0.7,15.0,0.0,0.0,10000.0,5.6102294652524485,5.0,0.0,5.73
20.0,0.7,15.0,0.0,0.0,10000.0,5.619814297997803,5.0,0.0,5.74
20.0,0.7,15.0,0.0,0.0,10000.0,5.629398423635678,5.0,0.0,5.75
20.0,0.7,15.0,0.0,0.0,10000.0,5.638981842223475,5.0,0.0,5.76
20.0,0.7,15.0,0.0,0.0,10000.0,5.648564553818599,5.0,0.0,5.77
20.0,0.7,15.0,0.0,0.0,10000.0,5.658146558478444,5.0,0.0,5.78
20.0,0.7,15.0,0.0,0.0,10000.0,5.667727856260396,5.0,0.0,5.79
20.0,0.7,15.0,0.0,0.0,10000.0,5.677308447221841,5.0,0.0,5.8
20.0,0.7,15.0,0.0,0.0,10000.0,5.686888331420157,5.0,0.0,5.81
20.0,0.7,15.0,0.0,0.0,10000.0,5.696467508912714,5.0,0.0,5.82
20.0,0.7,15.0,0.0,0.0,10000.0,5.7060459797568805,5.0,0.0,5.83
20.0,0.7,15.0,0.0,0.0,10000.0,5.715623744010015,5.0,0.0,5.84
20.0,0.7,15.0,0.0,0.0,10000.0,5.725200801729474,5.0,0.0,5.85
20.0,0.7,15.0,0.0,0.0,10000.0,5.734777152972606,5.0,0.0,5.86
20.0,0.7,15.0,0.0,0.0,10000.0,5.744352797796756,5.0,0.0,5.87
20.0,0.7,15.0,0.0,0.0,10000.0,5.753927736259258,5.0,0.0,5.88
20.0,0.7,15.0,0.0,0.0,10000.0,5.763501968417447,5.0,0.0,5.89
20.0,0.7,15.0,0.0,0.0,10000.0,5.773075494328651,5.0,0.0,5.9
20.0,0.7,15.0,0.0,0.0,10000.0,5.782648314050188,5.0,0.0,5.91
20.0,0.7,15.0,0.0,0.0,10000.0,5.792220427639372,5.0,0.0,5.92
20.0,0.7,15.0,0.0,0.0,10000.0,5.801791835153514,5.0,0.0,5.93
20.0,0.7,15.0,0.0,0.0,10000.0,5.811362536649919,5.0,0.0,5.94
20.0,0.7,15.0,0.0,0.0,10000.0,5.820932532185883,5.0,0.0,5.95
20.0,0.7,15.0,0.0,0.0,10000.0,5.8305018218186975,5.0,0.0,5.96
20.0,0.7,15.0,0.0,0.0,10000.0,5.840070405605652,5.0,0.0,5.97
20.0,0.7,15.0,0.0,0.0,10000.0,5.849638283604025,5.0,0.0,5.98
20.0,0.7,15.0,0.0,0.0,10000.0,5.859205455871092,5.0,0.0,5.99
20.0,0.7,15.0,0.0,0.0,10000.0,5.868771922464122,5.0,0.0,6.0
20.0,0.7,15.0,0.0,0.0,10000.0,5.878337683440379,5.0,0.0,6.01
20.0,0.7,15.0,0.0,0.0,10000.0,5.887902738857123,5.0,0.0,6.02
20.0,0.7,15.0,0.0,0.0,10000.0,5.897467088771605,5.0,0.0,6.03
20.0,0.7,15.0,0.0,0.0,10000.0,5.907030733241071,5.0,0.0,6.04
20.0,0.7,15.0,0.0,0.0,10000.0,5.916593672322763,5.0,0.0,6.05
20.0,0.7,15.0,0.0,0.0,10000.0,5.926155906073915,5.0,0.0,6.06
20.0,0.7,15.0,0.0,0.0,10000.0,5.935717434551759,5.0,0.0,6.07
20.0,0.7,15.0,0.0,0.0,10000.0,5.945278257813517,5.0,0.0,6.08
20.0,0.7,15.0,0.0,0.0,10000.0,5.954838375916408,5.0,0.0,6.09
20.0,0.7,15.0,0.0,0.0,10000.0,5.964397788917644,5.0,0.0,6.1
20.0,0.7,15.0,0.0,0.0,10000.0,5.973956496874433,5.0,0.0,6.11
