Time,Phser,Thr,Cystathionine,Hser,Phi,Cys,AdoMet,CGS,TS,compartment,v1,vCys,vThr
1.9,1.8866936625482094,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002630892231312645,0.011339534737325735
1.91,1.8965535934976456,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002644586541777443,0.011398795565794177
1.92,1.9064127949255154,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0026582792712635857,0.011458052009642417
1.93,1.916271266891472,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002671970420015247,0.011517304069228991
1.94,1.9261290094551622,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0026856599882765495,0.01157655174491239
1.95,1.9359860226762278,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0026993479762915684,0.011635795037051077
1.96,1.945842306614303,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0027130343843043245,0.011695033946003469
1.97,1.955697861329017,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002726719212558793,0.011754268472127955
1.98,1.9655526868799928,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002740402461298897,0.011813498615782885
1.99,1.9754067833268476,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0027540841307685106,0.011872724377326572
2.0,1.9852601507291916,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0027677642212114552,0.011931945757117292
2.01,1.9951127891466305,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0027814427328715064,0.011991162755513292
2.02,2.0049646986387635,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0027951196659923875,0.012050375372872775
2.03,2.014815879265183,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0028087950208177726,0.012109583609553913
2.04,2.024666331085476,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0028224687975912854,0.012168787465914833
2.05,2.0345160541592224,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002836140996556499,0.012227986942313635
2.06,2.044365048545999,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0028498116179569385,0.012287182039108384
2.07,2.0542133143053736,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002863480662036078,0.012346372756657098
2.08,2.0640608514969094,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0028771481290373433,0.012405559095317775
2.09,2.073907660180163,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0028908140192041073,0.012464741055448359
2.1,2.0837537404146853,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0029044783327796947,0.012523918637406768
2.11,2.0935990922600207,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0029181410700073814,0.012583091841550886
2.12,2.1034437157757098,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0029318022311303933,0.012642260668238559
2.13,2.113287611021283,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002945461816391904,0.01270142511782759
2.14,2.12313077805627,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.002959119826035042,0.01276058519067576
2.15,2.1329732169401887,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0029727762603028807,0.012819740887140791
2.16,2.142814927732556,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0029864311194384477,0.012878892207580398
2.17,2.15265591049288,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003000084403684719,0.012938039152352237
2.18,2.1624961652806642,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0030137361132846216,0.01299718172181394
2.19,2.172335692155404,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003027386248481032,0.013056319916323094
2.2,2.182174491176592,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0030410348095167797,0.013115453736237263
2.21,2.1920125624037126,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0030546817966346403,0.013174583181913961
2.22,2.2018499058962444,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003068327210077343,0.013233708253710676
2.23,2.2116865217136596,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003081971050087566,0.013292828951984852
2.24,2.2215224099154267,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0030956133169079384,0.013351945277093902
2.25,2.2313575705610056,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031092540107810394,0.013411057229395206
2.26,2.241192003709851,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031228931319493974,0.013470164809246099
2.27,2.2510257094214134,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031365306806554957,0.013529268017003892
2.28,2.260858687755134,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031501666571417614,0.013588366853025845
2.29,2.270690938770451,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031638010616505774,0.013647461317669198
2.3,2.280522462526794,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031774338944242737,0.013706551411291141
2.31,2.29035325908359,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0031910651557051336,0.013765637134248838
2.32,2.3001833285002564,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0032046948457353885,0.013824718486899411
2.33,2.310012670836207,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003218322964757221,0.013883795469599952
2.34,2.3198412861508486,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0032319495130127655,0.013942868082707506
2.35,2.3296691745035822,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003245574490744105,0.0140019363265791
2.36,2.339496335953803,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003259197898193273,0.014061000201571704
2.37,2.3493227705609008,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003272819735602257,0.014120059708042271
2.38,2.3591484783842573,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0032864400032129888,0.014179114846347702
2.39,2.3689734594832514,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0033000587012673582,0.01423816561684488
2.4,2.3787977139172525,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003313675830007198,0.014297212019890627
2.41,2.388621241745628,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0033272913896743,0.014356254055841762
2.42,2.3984440430277347,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003340905380510397,0.014415291725055035
2.43,2.4082661178229277,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0033545178027571806,0.014474325027887182
2.44,2.418087466190554,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003368128656656289,0.0145333539646949
2.45,2.4279080881899544,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003381737942449312,0.014592378535834836
2.46,2.4377279838804644,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0033953456603777886,0.014651398741663617
2.47,2.4475471533214144,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0034089518106832127,0.014710414582537834
2.48,2.457365596572126,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003422556393607023,0.014769426058814027
2.49,2.4671833136919186,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0034361594093906137,0.014828433170848719
2.5,2.4770003047401024,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003449760858275327,0.014887435918998382
2.51,2.486816569775983,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0034633607405024566,0.014946434303619456
2.52,2.496632108858861,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003476959056313249,0.015005428325068355
2.53,2.506446922048029,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003490555805948897,0.015064417983701449
2.54,2.5162610094027755,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003504150989650548,0.015123403279875068
2.55,2.5260743709823785,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0035177446076592937,0.015182384213945492
2.56,2.5358870068460964,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003531336660216158,0.015241360786268882
2.57,2.545698917053196,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0035449271475621355,0.015300332997201448
2.58,2.5555101016629416,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0035585160699381753,0.015359300847099381
2.59,2.565320560734589,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0035721034275851757,0.015418264336318826
2.6,2.5751302943273897,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003585689220743986,0.015477223465215904
2.61,2.584939302500589,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0035992734496554063,0.015536178234146686
2.62,2.594747585313426,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0036128561145601897,0.015595128643467225
2.63,2.604555142825134,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0036264372156990378,0.015654074693533523
2.64,2.614361975094939,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0036400167533126022,0.015713016384701545
2.65,2.624168082182064,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003653594727641489,0.015771953717327234
2.66,2.6339734641457233,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0036671711389262523,0.015830886691766494
2.67,2.643778121045126,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003680745987407397,0.015889815308375178
2.68,2.653582052939476,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0036943192733253807,0.01594873956750912
2.69,2.6633852598879706,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0037078909969206117,0.01600765946952411
2.7,2.6731877419498007,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003721461158433447,0.016066575014775906
2.71,2.6829894991841523,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003735029758104197,0.01612548620362023
2.72,2.692790531650205,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0037485967961731234,0.016184393036412767
2.73,2.702590839407132,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003762162272880435,0.016243295513509157
2.74,2.712390422514101,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003775726188466297,0.016302193635265024
2.75,2.722189281030274,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003789288543170821,0.016361087402035943
2.76,2.731987415014806,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0038028493372340723,0.016419976814177447
2.77,2.7417848245268477,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003816408570896068,0.01647886187204506
2.78,2.7515815096255416,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0038299662443967725,0.016537742575994233
2.79,2.761377470370027,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0038435223579761047,0.01659661892638041
2.8,2.771172706819434,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003857076911873932,0.016655490923558985
2.81,2.7809672190328905,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003870629906330076,0.016714358567885324
2.82,2.7907610070695146,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0038841813415843056,0.016773221859714752
2.83,2.8005540709884222,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0038977312178763465,0.016832080799402564
2.84,2.8103464108487195,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0039112795354458675,0.016890935387304008
2.85,2.8201380267095106,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003924826294532496,0.016949785623774315
2.86,2.82992891862989,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003938371495375806,0.01700863150916866
2.87,2.839719086668949,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003951915138215325,0.01706747304384219
2.88,2.8495085308857715,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00396545722329053,0.017126310228150025
2.89,2.8592972513394357,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00397899775084085,0.017185143062447235
2.9,2.8690852480890143,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.003992536721105667,0.017243971547088868
2.91,2.8788725211935735,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00400607413432431,0.017302795682429917
2.92,2.888659070712174,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004019609990736061,0.017361615468825364
2.93,2.898444896703871,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004033144290580159,0.017420430906630143
2.94,2.9082299992277116,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004046677034095782,0.017479241996199144
2.95,2.918014378342741,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004060208221522074,0.017538048737887238
2.96,2.927798034107993,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0040737378530981165,0.01759685113204924
2.97,2.9375809665825012,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004087265929062951,0.01765564917903996
2.98,2.9473631758252883,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004100792449655567,0.01771444287921413
2.99,2.957144661895375,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004114317415114908,0.01777323223292649
3.0,2.966925424851773,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0041278408256798646,0.017832017240531715
3.01,2.9767054647534903,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004141362681589281,0.017890797902384455
3.02,2.986484781659528,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004154882983081955,0.017949574218839328
3.03,2.9962633756288812,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004168401730396632,0.018008346190250903
3.04,3.0060412467205393,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004181918923772011,0.018067113816973724
3.05,3.015818394993485,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00419543456344674,0.018125877099362298
3.06,3.0255948205066967,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004208948649659422,0.0181846360377711
3.07,3.0353705233191457,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004222461182648609,0.018243390632554556
3.08,3.045145503489798,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004235972162652806,0.018302140884067074
3.09,3.054919761077612,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004249481589910466,0.018360886792663008
3.1,3.064693296141543,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004262989464659999,0.018419628358696698
3.11,3.0744661087405376,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0042764957871397604,0.018478365582522423
3.12,3.0842381989335386,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004290000557588062,0.018537098464494448
3.13,3.094009566779482,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004303503776243164,0.018595827004966998
3.14,3.103780212337297,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00431700544334328,0.01865455120429425
3.15,3.1135501356659088,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004330505559126573,0.018713271062830356
3.16,3.1233193368242347,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00434400412383116,0.01877198658092943
3.17,3.1330878158711872,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004357501137695108,0.018830697758945553
3.18,3.142855572865674,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004370996600956436,0.018889404597232772
3.19,3.1526226078665935,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004384490513853114,0.018948107096145087
3.2,3.1623889209328424,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004397982876623067,0.019006805256036475
3.21,3.1721545121233077,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004411473689504163,0.01906549907726087
3.22,3.181919381496873,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004424962952734233,0.019124188560172176
3.23,3.1916835291124146,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00443845066655105,0.019182873705124254
3.24,3.2014469550288043,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004451936831192345,0.01924155451247094
3.25,3.211209659304906,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004465421446895796,0.019300230982566027
3.26,3.2209716419995793,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004478904513899037,0.019358903115763267
3.27,3.230732903171678,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004492386032439651,0.019417570912416394
3.28,3.2404934428800485,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004505866002755172,0.01947623437287909
3.29,3.250253261183533,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0045193444250830874,0.01953489349750501
3.3,3.260012358140966,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004532821299660836,0.019593548286647767
3.31,3.2697707338111774,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004546296626725808,0.019652198740660945
3.32,3.279528388252991,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004559770406515345,0.01971084485989809
3.33,3.2892853215252247,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004573242639266742,0.01976948664471271
3.34,3.2990415336866903,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004586713325217242,0.019828124095458286
3.35,3.3087970247961938,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004600182464604045,0.019886757212488254
3.36,3.318551794912535,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0046136500576643,0.019945385996156015
3.37,3.3283058440945084,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004627116104635105,0.020004010446814945
3.38,3.3380591724009014,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004640580605753515,0.020062630564818367
3.39,3.347811779890498,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004654043561256534,0.02012124635051959
3.4,3.357563666622073,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004667504971381118,0.02017985780427187
3.41,3.367314832654398,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004680964836364175,0.02023846492642843
3.42,3.3770652780462362,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004694423156442565,0.02029706771734247
3.43,3.386815002856349,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0047078799318531015,0.020355666177367147
3.44,3.3965640071434864,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004721335162832545,0.020414260306855565
3.45,3.4063122909663974,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004734788849617613,0.02047285010616083
3.46,3.416059854383822,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004748240992444974,0.020531435575635974
3.47,3.4258066974544965,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004761691591551247,0.020590016715634027
3.48,3.4355528202371484,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004775140647173001,0.020648593526507955
3.49,3.4452982227905036,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004788588159546763,0.020707166008610715
3.5,3.455042905173277,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004802034128909003,0.0207657341622952
3.51,3.4647868674441815,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004815478555496154,0.020824297987914287
3.52,3.4745301096619237,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0048289214395445925,0.020882857485820822
3.53,3.4842726318852018,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004842362781290649,0.020941412656367595
3.54,3.4940144341727115,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0048558025809706095,0.02099996349990739
3.55,3.503755516583138,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004869240838820703,0.02105851001679291
3.56,3.5134958791751574,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004882677555077111,0.02111705220737682
3.57,3.5232355220074436,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004896112729975968,0.021175590072011766
3.58,3.5329744451386684,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004909546363753367,0.021234123611050378
3.59,3.542712648627495,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00492297845664535,0.02129265282484524
3.6,3.5524501325325826,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004936409008887914,0.021351177713748906
3.61,3.5621868969125816,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004949838020717001,0.02140969827811389
3.62,3.5719229418261413,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004963265492368516,0.021468214518292682
3.63,3.581658267331901,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004976691424078307,0.02152672643463772
3.64,3.591392873488495,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.004990115816082178,0.021585234027501413
3.65,3.601126760354553,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005003538668615884,0.021643737297236145
3.66,3.610859927988698,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005016959981915134,0.021702236244194248
3.67,3.620592376449547,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005030379756215586,0.021760730868728036
3.68,3.6303241057957107,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005043797991752854,0.021819221171189767
3.69,3.640055116085796,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005057214688762502,0.021877707151931682
3.7,3.6497854073784013,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0050706298474800455,0.021936188811305986
3.71,3.65951497973212,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00508404346814095,0.02199466614966483
3.72,3.669243833205541,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005097455550980643,0.02205313916736035
3.73,3.678971967857245,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005110866096234491,0.022111607864744635
3.74,3.6886993837458086,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005124275104137824,0.022170072242169745
3.75,3.6984260809298024,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005137682574925918,0.022228532299987704
3.76,3.7081520594677895,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005151088508834,0.022286988038550493
3.77,3.7178773194183297,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005164492906097257,0.022345439458210072
3.78,3.7276018608399744,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005177895766950819,0.02240388655931835
3.79,3.7373256837912714,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005191297091629776,0.02246232934222722
3.8,3.7470487883307606,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005204696880369164,0.02252076780728851
3.81,3.756771174516977,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005218095133403975,0.022579201954854043
3.82,3.76649284240845,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005231491850969155,0.02263763178527559
