Time,CH2_THF,THF,DHF,H2_HMPt,H2_HMPterinPP,H2_Pteroate,p_ABA,ATP,AMP,PPi,L_Glutamate,Phosphate,ADP,L_serine,Glycine,NADP,NADPH,compartment,FolK,FolP,FolC,GlyA,FolA,PanB,p_ABA_production,H2_HMPt_production,THF_drain,CH2_THF_drain
1000.0,0.00010167958068053176,0.00020642245517177586,1.2889743186755726e-05,4.40133670348079e-06,1.0911981916609356e-05,1.2838824909947507e-05,1.1998318620090169e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0478702423647063e-06,1.04740348649713e-06,1.0457418860975669e-06,9.393582658429015e-07,1.0440666201785765e-06,8.134366454442541e-07,2.35e-07,2.35e-07,7.058246557486352e-08,1.0908037395104842e-07
1100.0,0.00010334624283732482,0.00020979964718917325,1.3055520161623074e-05,4.457389229549057e-06,1.0957966101601437e-05,1.3003255335529844e-05,1.2100355331150516e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0612152277710392e-06,1.0607622682886369e-06,1.0591349952478498e-06,9.529955842862769e-07,1.0574945219874367e-06,8.267699426985986e-07,2.35e-07,2.35e-07,7.107691802213258e-08,1.0973163012615195e-07
1200.0,0.00010497888798059901,0.00021310788698599177,1.3217889649635218e-05,4.512296790743094e-06,1.1002616451825901e-05,1.3164314026876969e-05,1.2199913242569017e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0742876199401158e-06,1.0738477292283082e-06,1.0722534714980596e-06,9.663482241417052e-07,1.0706464180425227e-06,8.398311038447922e-07,2.35e-07,2.35e-07,7.155252841320774e-08,1.1035677437313799e-07
1300.0,0.00010657881011676909,0.00021634979861106938,1.337698234055017e-05,4.566102984541877e-06,1.1045998668248267e-05,1.3322129924278825e-05,1.2297101652790165e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.08709779855973e-06,1.0866701478402697e-06,1.0851078172316265e-06,9.794273219650092e-07,1.0835328941880957e-06,8.526304809341527e-07,2.35e-07,2.35e-07,7.201042835576137e-08,1.1095744407115261e-07
1400.0,0.00010814728222042646,0.00021952796351433902,1.3532926954507725e-05,4.618850700330975e-06,1.1088177994600553e-05,1.347682998311189e-05,1.2392028694931548e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.0996559747347985e-06,1.099240159068789e-06,1.0977083731577496e-06,9.922438473019494e-07,1.0961643767297347e-06,8.651782577634117e-07,2.35e-07,2.35e-07,7.245167249455564e-08,1.1153515797812914e-07
1500.0,0.00010968539170849227,0.000222644586579938,1.3685832883812208e-05,4.6705765685879285e-06,1.1129207733557962e-05,1.3628522184562798e-05,1.2484784302145914e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1119708694494139e-06,1.111566064057963e-06,1.1100639345089023e-06,1.004807094233276e-06,1.108549726422212e-06,8.774831336679382e-07,2.35e-07,2.35e-07,7.287719980719366e-08,1.1209126795810531e-07
1600.0,0.00011119429923439511,0.00022570202148722846,1.3835817676730338e-05,4.721319693294089e-06,1.1169147889639184e-05,1.3777322552616822e-05,1.2575467582933295e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1240517925794567e-06,1.1236580577211631e-06,1.1221839516157842e-06,1.0171270655617745e-06,1.120698464651622e-06,8.895543938751609e-07,2.35e-07,2.35e-07,7.32879130623883e-08,1.1262706477526933e-07
1700.0,0.00011267496962384873,0.00022870222448083912,1.3982978353956007e-05,4.771112572550324e-06,1.1208045539111019e-05,1.3923326893915313e-05,1.2664158111661367e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1359064812727811e-06,1.1355236866400225e-06,1.134076228075573e-06,1.029211988351806e-06,1.1326184500747659e-06,9.013997569907898e-07,2.35e-07,2.35e-07,7.368461014246994e-08,1.1314369022280094e-07
1800.0,0.00011412840392297137,0.00023164722528970814,1.412741637562677e-05,4.81998891947397e-06,1.1245945036403211e-05,1.4066635464610624e-05,1.2750933955877203e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1475429619483626e-06,1.147170419444819e-06,1.1457489299049082e-06,1.0410704110504904e-06,1.1443179009424935e-06,9.130272313837709e-07,2.35e-07,2.35e-07,7.406805304411524e-08,1.1364222856152849e-07
1900.0,0.0001155555234723236,0.0002345388919465961,1.4269225072060534e-05,4.8679797595545285e-06,1.1282886123539403e-05,1.420734052729737e-05,1.2835865883093953e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1589686211547422e-06,1.1586049044477889e-06,1.1572095720329514e-06,1.0527101779963556e-06,1.155804376991889e-06,9.244441877785887e-07,2.35e-07,2.35e-07,7.443894073966796e-08,1.1412367242147496e-07
2000.0,0.0001169571896993914,0.00023737897096073947,1.4408490695143762e-05,4.9151141066423516e-06,1.1318911849372933e-05,1.4345527153084394e-05,1.2919025956015306e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.170190366509411e-06,1.169834527807185e-06,1.16846508363137e-06,1.0641386098847211e-06,1.1670848646085057e-06,9.356575175951311e-07,2.35e-07,2.35e-07,7.479791893230354e-08,1.1458893666046088e-07
2100.0,0.00011833424819850235,0.00024016917673417892,1.4545296716542614e-05,4.9614204503264845e-06,1.1354072053495254e-05,1.4481277372542378e-05,1.300049250382176e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1812149808137295e-06,1.1808682289545375e-06,1.1795221462153579e-06,1.07536289116029e-06,1.1781661249806083e-06,9.466739855880189e-07,2.35e-07,2.35e-07,7.514559501814489e-08,1.1503887873757543e-07
2200.0,0.00011968746880636732,0.00024291107000917617,1.4679720550200364e-05,5.006924713805833e-06,1.1388401281465142e-05,1.4614667684582925e-05,1.3080325995270995e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.1920486358628927e-06,1.191712010612208e-06,1.1903869907380328e-06,1.0863895446183328e-06,1.1890544286221193e-06,9.574997504509386e-07,2.35e-07,2.35e-07,7.548252602471216e-08,1.154742839784871e-07
2300.0,0.00012101761848141773,0.0002456062060263708,1.4811843028846207e-05,5.0516527103162025e-06,1.1421913779788942e-05,1.4745779053615518e-05,1.3158566490105164e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2026974772720814e-06,1.2023680953248095e-06,1.2010662118741312e-06,1.0972251612508975e-06,1.199756322967937e-06,9.681409478513419e-07,2.35e-07,2.35e-07,7.580923996755774e-08,1.1589589390288875e-07
2400.0,0.00012232539238507377,0.00024825599418583144,1.4941734863441833e-05,5.095627844899602e-06,1.1454635477823692e-05,1.4874681673319485e-05,1.3235263322723314e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2131670773136972e-06,1.2128409345184412e-06,1.211565527005978e-06,1.1078756455862066e-06,1.2102775355918158e-06,9.786031390805902e-07,2.35e-07,2.35e-07,7.612622119793349e-08,1.1630438807699803e-07
2500.0,0.00012361146526922043,0.0002508618018078618,1.5069457405332195e-05,5.138872857917827e-06,1.148662913702473e-05,1.5001433759011049e-05,1.3310501994942576e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2234628500130762e-06,1.2231424003482655e-06,1.2218896778599394e-06,1.1183465344250686e-06,1.2206230359404268e-06,9.888917221537634e-07,2.35e-07,2.35e-07,7.643392549629708e-08,1.1670040426625678e-07
2600.0,0.00012487647585970914,0.0002534249234908059,1.5195071965494803e-05,5.181409264681158e-06,1.1517940646625548e-05,1.5126095137039552e-05,1.3384349911306724e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2335899177352901e-06,1.2332811829767902e-06,1.2320435373834885e-06,1.128643147010319e-06,1.230797790190686e-06,9.990118068776732e-07,2.35e-07,2.35e-07,7.673277841951212e-08,1.1708453667075298e-07
2700.0,0.00012612104472091272,0.0002559466186503156,1.5318655136574627e-05,5.223257917597353e-06,1.1548543475853237e-05,1.5248748450037156e-05,1.3456801393450608e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2435532450215777e-06,1.243251647505494e-06,1.2420338369451603e-06,1.1387711029579227e-06,1.2408080023315175e-06,1.0089683577673018e-06,2.35e-07,2.35e-07,7.702318155318937e-08,1.1745734424370393e-07
2800.0,0.00012734575803743817,0.0002584280750660778,1.5440260119332383e-05,5.26443856552366e-06,1.1578477423666747e-05,1.5369441589250353e-05,1.3527915989190427e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.253357533679873e-06,1.2530613589608142e-06,1.2518644773600828e-06,1.1487351935918742e-06,1.250657981613899e-06,1.0187660642995054e-06,2.35e-07,2.35e-07,7.730550992398119e-08,1.178193483197173e-07
2900.0,0.00012855117616868033,0.0002608704279953344,1.555993598896694e-05,5.304970090685084e-06,1.1607780747614411e-05,1.54882172639689e-05,1.3597750838299516e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2630072791903049e-06,1.2627176831333667e-06,1.2615389373650983e-06,1.1585399455766579e-06,1.2603517031191245e-06,1.0284094093494427e-06,2.35e-07,2.35e-07,7.758011578795717e-08,1.1817103758862851e-07
3000.0,0.0001297378313515737,0.00026327475678720254,1.5677740956449787e-05,5.344870406187854e-06,1.1636466069793998e-05,1.5605142128941077e-05,1.3666336475981874e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2725067463052042e-06,1.2722228856092094e-06,1.271062646091196e-06,1.1681899542696393e-06,1.2698938819242415e-06,1.0379026508125898e-06,2.35e-07,2.35e-07,7.784732965118311e-08,1.1851286956353372e-07
3100.0,0.0001309062331140811,0.0002656420942904763,1.579372583718558e-05,5.38415666444441e-06,1.1664558106449348e-05,1.572026522058219e-05,1.373371477089378e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.281860018670925e-06,1.2815817116999374e-06,1.280439597629252e-06,1.1776894947488313e-06,1.2792886340668644e-06,1.0472498649126487e-06,2.35e-07,2.35e-07,7.810746260252436e-08,1.1884527410098851e-07
3200.0,0.0001320568699524165,0.0002679734309185339,1.590794119417318e-05,5.4228452994221766e-06,1.1692080026291728e-05,1.583363234996849e-05,1.3799925325713926e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.2910710088864317e-06,1.2907986501207773e-06,1.2896735233613522e-06,1.1870427203992945e-06,1.2885400551397886e-06,1.056454959619332e-06,2.35e-07,2.35e-07,7.836080789899454e-08,1.1916865560385628e-07
3300.0,0.00013319021268437176,0.0002702697209301914,1.6020433194464474e-05,5.4609521652066065e-06,1.1719047187387879e-05,1.5945291583459594e-05,1.3864999352594506e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3001434914923889e-06,1.2998766533292592e-06,1.2987683383658567e-06,1.196253547730344e-06,1.2976518846649836e-06,1.065521701474974e-06,2.35e-07,2.35e-07,7.860764267178928e-08,1.1948339551492545e-07
3400.0,0.00013430671006256994,0.0002725318739465367,1.6131246614750467e-05,5.498492367540502e-06,1.1745477771233658e-05,1.6055286941168954e-05,1.392897013877418e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3090810628640426e-06,1.3088192731291962e-06,1.307727628148198e-06,1.2053257330633786e-06,1.306627749545465e-06,1.0744536805005596e-06,2.35e-07,2.35e-07,7.884822795007523e-08,1.1978985251095021e-07
3500.0,0.00013540679344371497,0.0002747607642368363,1.6240423675355057e-05,5.535480430798662e-06,1.1771392760567086e-05,1.6163660166290734e-05,1.3991873191365768e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3178871809645452e-06,1.3176306783329255e-06,1.316554792755258e-06,1.214262862049746e-06,1.3154710696190245e-06,1.0832543475497199e-06,2.35e-07,2.35e-07,7.908281053267685e-08,1.2008836511400225e-07
3600.0,0.00013649087764971244,0.0002769572327528511,1.6348007088018252e-05,5.571930313132686e-06,1.1796805967637383e-05,1.627045377107745e-05,1.4053736280770091e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.32656516895063e-06,1.326313600196725e-06,1.3252532948748944e-06,1.2230684370103295e-06,1.3241853045280609e-06,1.0919270211976996e-06,2.35e-07,2.35e-07,7.931162398296257e-08,1.2037925309925142e-07
3700.0,0.0001375593596094894,0.0002791220840815829,1.6454036873470896e-05,5.6078553735729915e-06,1.1821733103239045e-05,1.6375707399644787e-05,1.4114588476812057e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3351182073402578e-06,1.3348711826794038e-06,1.3338263635808425e-06,1.2317457839372396e-06,1.3327736959437679e-06,1.100474876875915e-06,2.35e-07,2.35e-07,7.953488903338526e-08,1.206628182137604e-07
3800.0,0.00013861262222360514,0.0002812560942657689,1.655855052485924e-05,5.643268501692138e-06,1.1846192296299337e-05,1.6479457455889313e-05,1.4174460797991495e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3435493648828642e-06,1.3433071064749105e-06,1.3422769640260451e-06,1.2402980812176493e-06,1.3412392808034935e-06,1.108900977788841e-06,2.35e-07,2.35e-07,7.97528150619009e-08,1.2093934620253689e-07
3900.0,0.00013965103367863862,0.00028336000963276233,1.6661585365264892e-05,5.678182088311353e-06,1.1870196033493674e-05,1.6581741353694833e-05,1.4233378121805049e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3518615915851668e-06,1.3516239081973274e-06,1.3506081436284462e-06,1.2487284145477808e-06,1.3495850822693832e-06,1.117208269429109e-06,2.35e-07,2.35e-07,7.996560057000121e-08,1.212091075212098e-07
4000.0,0.00014067494791497191,0.0002854345475999184,1.6763177005302883e-05,5.712608045372721e-06,1.1893756775463148e-05,1.668259470709111e-05,1.4291364820835887e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3600577234423373e-06,1.35982413734746e-06,1.3588228032051315e-06,1.2570397412269024e-06,1.3578139847941326e-06,1.1253995833197754e-06,2.35e-07,2.35e-07,8.017343382362495e-08,1.2147235829109411e-07
4100.0,0.00014168470608338641,0.0002874803995794559,1.68633588872488e-05,5.746557856080151e-06,1.1916891194512344e-05,1.6782049909100385e-05,1.4348449050592513e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3681404943755624e-06,1.3679112491673194e-06,1.3669235812172073e-06,1.2652348891281764e-06,1.3659286971953755e-06,1.1334776486670914e-06,2.35e-07,2.35e-07,8.037649365902822e-08,1.2172934143840468e-07
4200.0,0.00014268063673135927,0.00028949823152241995,1.696216421782442e-05,5.780042576509777e-06,1.1939610422095145e-05,1.6880140109837775e-05,1.440465299860494e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3761125366154476e-06,1.3758875605504609e-06,1.3749131777921503e-06,1.2733166044071465e-06,1.3739319092109344e-06,1.1414450938508742e-06,2.35e-07,2.35e-07,8.057495000723109e-08,1.2198028743948876e-07
4300.0,0.00014366305687799543,0.0002914886860365747,1.7059625357424777e-05,5.8130728735150295e-06,1.1961923911690097e-05,1.69768977927821e-05,1.4459996785205144e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3839763897264582e-06,1.3837550504632586e-06,1.3827942387588928e-06,1.2812875435777918e-06,1.3818262420263353e-06,1.1493044550239635e-06,2.35e-07,2.35e-07,8.076896453735379e-08,1.2222541523615958e-07
4400.0,0.00014463227204946348,0.0002934523822739854,1.7155771797620223e-05,5.845659032020999e-06,1.1983847782529554e-05,1.7072351418227443e-05,1.451450681455057e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3917345023435593e-06,1.3915171224324957e-06,1.3905690822518298e-06,1.2891502226917425e-06,1.3896140844528785e-06,1.1570581763957078e-06,2.35e-07,2.35e-07,8.095869104621644e-08,1.224649328363052e-07
4500.0,0.00014558857692133098,0.00029538991750607693,1.725063323036233e-05,5.877810967789926e-06,1.2005392146557013e-05,1.716653054182014e-05,1.456820311434696e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.3993892352114257e-06,1.3991759300674272e-06,1.3982401156234691e-06,1.2969070984686137e-06,1.3972978415327027e-06,1.164708615370648e-06,2.35e-07,2.35e-07,8.114427598381185e-08,1.2269903802248754e-07
4600.0,0.00014653225689158496,0.0002973018702772826,1.7344239308481833e-05,5.909538281653829e-06,1.202656276061771e-05,1.7259465315303855e-05,1.4621101042271558e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4069428740961437e-06,1.406732714513695e-06,1.405809794779356e-06,1.3045605717912156e-06,1.4048799151391669e-06,1.1722580551326796e-06,2.35e-07,2.35e-07,8.132585909674178e-08,1.229279192403085e-07
4700.0,0.0001474635866060816,0.0002991887970985359,1.743661600741297e-05,5.940850219924598e-06,1.2047376392473399e-05,1.7351180453748065e-05,1.4673226612398016e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4143976203596483e-06,1.4141910711329302e-06,1.4132801327996243e-06,1.3121128872485978e-06,1.412362409277249e-06,1.1797086928486528e-06,2.35e-07,2.35e-07,8.150357342943263e-08,1.2315175570413566e-07
4800.0,0.00014838283153534662,0.00030105123601567596,1.7527789873477026e-05,5.9717557156341665e-06,1.2067842764635806e-05,1.7441702250455318e-05,1.4724598480269991e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4217556007781823e-06,1.4215531138583488e-06,1.4206532713139005e-06,1.3195662496071048e-06,1.4197474741936643e-06,1.187062652282773e-06,2.35e-07,2.35e-07,8.167754596097642e-08,1.2337071821596154e-07
4900.0,0.00014929024995130545,0.0003028897106617582,1.7617788703457176e-05,6.002263453670301e-06,1.2087962469283115e-05,1.753105952789725e-05,1.4775225922953432e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4290188830498252e-06,1.4288190114547205e-06,1.427931557956494e-06,1.326922852974981e-06,1.4270373614222906e-06,1.1943219996104435e-06,2.35e-07,2.35e-07,8.184789825210008e-08,1.2358497003055505e-07
5000.0,0.00015018608952536535,0.00030470472280980153,1.7706635173313637e-05,6.032381773988746e-06,1.2107753822080806e-05,1.7619273439931622e-05,1.482513559606957e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4361894527512405e-06,1.4359927374094203e-06,1.435116715741409e-06,1.3341846992989166e-06,1.4342339077113699e-06,1.2014887162029228e-06,2.35e-07,2.35e-07,8.20147460052231e-08,1.2379466641824733e-07
5100.0,0.0001510705902177122,0.00030649675872414624,1.7794352535313444e-05,6.062118752930043e-06,1.212722871970553e-05,1.7706366564266875e-05,1.487434747263559e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4432692326975846e-06,1.4430769108562056e-06,1.4422105836574605e-06,1.341353759814573e-06,1.441338996489882e-06,1.2085647217416976e-06,2.35e-07,2.35e-07,8.21781998956566e-08,1.239999557000521e-07
5200.0,0.00015194398720001968,0.00030826629536288825,1.788096793345743e-05,6.091482292625767e-06,1.2146379078321796e-05,1.7792368021367455e-05,1.492286137094758e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4502601042283425e-06,1.4500698491581937e-06,1.4492155336109267e-06,1.3484320766688108e-06,1.4483548264164651e-06,1.2155518976001575e-06,2.35e-07,2.35e-07,8.233836634801276e-08,1.2420098023477416e-07
5300.0,0.00015280650455296962,0.0003100137866276574,1.796650114656013e-05,6.120479940490171e-06,1.2165224756506939e-05,1.7877295857349208e-05,1.4970704696997125e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4571638642318998e-06,1.456975899218113e-06,1.4561330354854894e-06,1.3554214396320968e-06,1.4552829995711413e-06,1.222452036423757e-06,2.35e-07,2.35e-07,8.24953464893862e-08,1.2439787525717484e-07
5400.0,0.00015365835908866143,0.0003117396716508956,1.8050970843357524e-05,6.14911900038352e-06,1.2183787036074165e-05,1.7961166790521447e-05,1.5017906036457701e-05,0.0096,0.00028,0.0005,0.000846,0.01,0.00056,6.8e-05,0.000277,9.4e-07,9.4e-07,1.0,1.4639822516113083e-06,1.4637997510077863e-06,1.4629644510129608e-06,1.3623235677060402e-06,1.4621250281177908e-06,1.2292668727092916e-06,2.35e-07,2.35e-07,8.264923710436248e-08,1.2459077005266228e-07
