DHF_1_task1,H2_HMPt_2_task1,H2_HMPterinPP_3_task1,H2_Pteroate_4_task1,_1_task1,p_ABA_5_task1
2.7123527693474323e-05,9.228403395953398e-06,1.3877147016988501e-05,2.697366022882796e-05,44100.0,1.9790550412941918e-05
2.7128061666871183e-05,9.229943405587348e-06,1.3877873663501981e-05,2.6978165611150205e-05,44200.0,1.9792817069089348e-05
2.7132567654861668e-05,9.231473910464232e-06,1.387859573040651e-05,2.6982643185512788e-05,44300.0,1.9795069640870764e-05
2.7137046041152578e-05,9.232995040904555e-06,1.3879313264261559e-05,2.6987093333334338e-05,44400.0,1.9797308305166133e-05
2.7141496821828377e-05,9.23450679555329e-06,1.3880026280782308e-05,2.6991516050574668e-05,44500.0,1.9799533076335618e-05
2.7145920173192127e-05,9.236009234276114e-06,1.388073480977619e-05,2.699591151240862e-05,44600.0,1.9801744044052324e-05
2.7150316270016875e-05,9.237502416419191e-06,1.3881438880760059e-05,2.7000279892491148e-05,44700.0,1.980394129717927e-05
2.7154685285545643e-05,9.238986400809171e-06,1.3882138522960201e-05,2.7004621362957314e-05,44800.0,1.9806124923769395e-05
2.715902739149144e-05,9.240461245753188e-06,1.3882833765312334e-05,2.700893609442228e-05,44900.0,1.9808295011065545e-05
2.7163342758037262e-05,9.241927009038864e-06,1.38835246364616e-05,2.7013224255981312e-05,45000.0,1.9810451645500484e-05
2.716763155383608e-05,9.243383747934301e-06,1.3884211164762569e-05,2.7017486015209793e-05,45100.0,1.981259491269689e-05
2.7171893946010842e-05,9.244831519188091e-06,1.3884893378279245e-05,2.70217215381632e-05,45200.0,1.9814724897467357e-05
2.7176130100154495e-05,9.24627037902931e-06,1.3885571304785055e-05,2.7025930989377122e-05,45300.0,1.9816841683814386e-05
2.718034018032995e-05,9.24770038316752e-06,1.388624497176286e-05,2.7030114531867253e-05,45400.0,1.98189453549304e-05
2.7184524349070117e-05,9.249121586792764e-06,1.3886914406404944e-05,2.7034272327129393e-05,45500.0,1.9821035993197726e-05
2.7188682767377878e-05,9.250534044575577e-06,1.388757963561302e-05,2.7038404535139444e-05,45600.0,1.9823113680188618e-05
2.7192815594726094e-05,9.251937810666975e-06,1.3888240685998236e-05,2.704251131435342e-05,45700.0,1.982517849666523e-05
2.7196922989057615e-05,9.253332938698459e-06,1.3888897583881163e-05,2.704659282170744e-05,45800.0,1.982723052257964e-05
2.7201005106785274e-05,9.254719481782018e-06,1.38895503552918e-05,2.7050649212617723e-05,45900.0,1.982926983707384e-05
2.7205062242393004e-05,9.256097540123006e-06,1.3890199063297266e-05,2.7054680779583e-05,46000.0,1.983129660342029e-05
2.7209094599500874e-05,9.257467182938726e-06,1.3890843746787296e-05,2.7058687724887374e-05,46100.0,1.9833310929726042e-05
2.721310220812442e-05,9.258828420238585e-06,1.389148439835036e-05,2.706267007845155e-05,46200.0,1.9835312818588963e-05
2.7217085224844723e-05,9.260181305201234e-06,1.3892121044535594e-05,2.7066627995855518e-05,46300.0,1.9837302349736847e-05
2.7221043804946594e-05,9.261525890565527e-06,1.389275371166407e-05,2.7070561631391435e-05,46400.0,1.9839279602229618e-05
2.7224978102418587e-05,9.262862228630534e-06,1.3893382425828786e-05,2.7074471138063657e-05,46500.0,1.984124465445934e-05
2.722888826995297e-05,9.264190371255525e-06,1.3894007212894674e-05,2.7078356667588717e-05,46600.0,1.9843197584150216e-05
2.723277445894576e-05,9.265510369859986e-06,1.3894628098498592e-05,2.7082218370395326e-05,46700.0,1.9845138468358596e-05
2.7236636819496704e-05,9.26682227542361e-06,1.3895245108049334e-05,2.7086056395624388e-05,46800.0,1.9847067383472962e-05
2.724047550040927e-05,9.268126138486295e-06,1.3895858266727621e-05,2.7089870891128985e-05,46900.0,1.9848984405213934e-05
2.7244290649190668e-05,9.269422009148157e-06,1.3896467599486104e-05,2.7093662003474384e-05,47000.0,1.985088960863428e-05
2.7248082412051837e-05,9.270709937069511e-06,1.389707313104937e-05,2.7097429877938037e-05,47100.0,1.9852783068118902e-05
2.7251850933907447e-05,9.271989971470888e-06,1.389767488591393e-05,2.710117465850958e-05,47200.0,1.9854664857384838e-05
2.7255596358375906e-05,9.273262161133027e-06,1.3898272888348228e-05,2.7104896487890826e-05,47300.0,1.9856535049481274e-05
2.7259318827779347e-05,9.274526554396869e-06,1.3898867162392641e-05,2.710859550749578e-05,47400.0,1.985839371678953e-05
2.726301848314364e-05,9.275783199163572e-06,1.3899457731859476e-05,2.7112271857450624e-05,47500.0,1.9860240931023067e-05
2.7266695464198386e-05,9.277032142894503e-06,1.3900044620332964e-05,2.7115925676593727e-05,47600.0,1.9862076763227486e-05
2.727035012656011e-05,9.278273505752782e-06,1.390062787277559e-05,2.7119557318267883e-05,47700.0,1.9863901378528393e-05
2.727398246779947e-05,9.279507287317918e-06,1.390120749843079e-05,2.712316678006326e-05,47800.0,1.9865714785748728e-05
2.727759260459811e-05,9.280733527279613e-06,1.3901783518292553e-05,2.7126754177918356e-05,47900.0,1.9867517045572184e-05
2.7281180676790046e-05,9.28195227312142e-06,1.390235595555906e-05,2.7130319650775866e-05,48000.0,1.98693082286805e-05
2.7284746823106796e-05,9.283163571952369e-06,1.3902924833219698e-05,2.713386333648322e-05,48100.0,1.9871088405172085e-05
2.7288291181177386e-05,9.284367470506948e-06,1.390349017405506e-05,2.7137385371792564e-05,48200.0,1.9872857644562027e-05
2.729181388752835e-05,9.28556401514512e-06,1.3904052000636952e-05,2.7140885892360762e-05,48300.0,1.987461601578209e-05
2.7295315077583736e-05,9.28675325185231e-06,1.3904610335328385e-05,2.7144365032749392e-05,48400.0,1.9876363587180715e-05
2.7298794885665087e-05,9.287935226239416e-06,1.3905165200283581e-05,2.7147822926424754e-05,48500.0,1.9878100426523016e-05
2.7302253444991472e-05,9.289109983542802e-06,1.3905716617447964e-05,2.7151259705757874e-05,48600.0,1.9879826600990784e-05
2.7305690887679454e-05,9.290277568624294e-06,1.3906264608558174e-05,2.7154675502024482e-05,48700.0,1.988154217718249e-05
2.7309107344743113e-05,9.291438025971195e-06,1.3906809195142056e-05,2.715807044540504e-05,48800.0,1.988324722111327e-05
2.731250294609403e-05,9.292591399696267e-06,1.3907350398518661e-05,2.7161444664984717e-05,48900.0,1.9884941798214948e-05
2.7315877820541298e-05,9.293737733537747e-06,1.3907888239798253e-05,2.7164798288753412e-05,49000.0,1.9886625973336018e-05
2.731923209579152e-05,9.294877070859334e-06,1.39084227398823e-05,2.7168131443605737e-05,49100.0,1.9888299810741652e-05
2.7322565898448805e-05,9.296009454650198e-06,1.3908953919463478e-05,2.717144425534102e-05,49200.0,1.9889963374113697e-05
2.7325879399127483e-05,9.29713494298725e-06,1.3909481815665748e-05,2.7174736893438475e-05,49300.0,1.9891616758653016e-05
2.732917281366152e-05,9.298253609449672e-06,1.3910006482490442e-05,2.717800957225759e-05,49400.0,1.9893260091940133e-05
2.7332446167190557e-05,9.29936546225996e-06,1.3910527903798121e-05,2.7181262316889282e-05,49500.0,1.9894893366058098e-05
2.7335699585496096e-05,9.300470544138705e-06,1.3911046100769513e-05,2.7184495252312274e-05,49600.0,1.9896516644908235e-05
2.7338933193391547e-05,9.301568897478042e-06,1.3911561094426126e-05,2.71877085025434e-05,49700.0,1.989812999190419e-05
2.7342147114722223e-05,9.302660564341633e-06,1.3912072905630255e-05,2.719090219063761e-05,49800.0,1.9899733469971906e-05
2.734534147236535e-05,9.303745586464674e-06,1.391258155508497e-05,2.7194076438687957e-05,49900.0,1.9901327141549664e-05
2.7348516388230055e-05,9.304824005253893e-06,1.391308706333413e-05,2.719723136782562e-05,50000.0,1.990291106858804e-05
2.7351671983257382e-05,9.305895861787551e-06,1.3913589450762374e-05,2.720036709821987e-05,50100.0,1.9904485312549944e-05
2.7354808377420273e-05,9.306961196815441e-06,1.3914088737595122e-05,2.720348374907812e-05,50200.0,1.9906049934410582e-05
2.7357925689723577e-05,9.308020050758891e-06,1.3914584943898575e-05,2.7206581438645864e-05,50300.0,1.9907604994657485e-05
2.7361024038204063e-05,9.309072463710759e-06,1.3915078089579719e-05,2.720966028420673e-05,50400.0,1.99091505532905e-05
2.7364103539930394e-05,9.310118475435436e-06,1.3915568194386321e-05,2.7212720402082446e-05,50500.0,1.9910686669821777e-05
2.7367164311003145e-05,9.311158125368845e-06,1.391605527790693e-05,2.7215761907632857e-05,50600.0,1.9912213403275796e-05
2.73702064665548e-05,9.312191452618446e-06,1.3916539359570878e-05,2.721878491525592e-05,50700.0,1.9913730812189343e-05
2.737323012074975e-05,9.313218495963224e-06,1.3917020458648275e-05,2.72217895383877e-05,50800.0,1.9915238954611518e-05
2.737623538678429e-05,9.314239293853705e-06,1.3917498594250021e-05,2.7224775889502385e-05,50900.0,1.9916737888103745e-05
2.7379222466972524e-05,9.315253914598572e-06,1.3917973781420826e-05,2.722774416972993e-05,51000.0,1.9918227696019416e-05
2.7382191449679853e-05,9.316262388319687e-06,1.3918446039946078e-05,2.7230694466845028e-05,51100.0,1.9919708428265784e-05
2.7385142409871577e-05,9.31726474064464e-06,1.3918915389991115e-05,2.7233626855293088e-05,51200.0,1.9921180130635774e-05
2.7388075459786846e-05,9.318261009686937e-06,1.391938184990353e-05,2.7236541446600813e-05,51300.0,1.9922642859590488e-05
2.7390990710804345e-05,9.31925123326768e-06,1.3919845437867033e-05,2.723943835144008e-05,51400.0,1.992409667113473e-05
2.7393888273442296e-05,9.320235448915568e-06,1.392030617190144e-05,2.7242317679627956e-05,51500.0,1.9925541620817027e-05
2.739676825735844e-05,9.3212136938669e-06,1.392076406986269e-05,2.724517954012667e-05,51600.0,1.992697776372961e-05
2.7399630771350065e-05,9.322186005065567e-06,1.3921219149442834e-05,2.7248024041043635e-05,51700.0,1.992840515450842e-05
2.740247592335399e-05,9.32315241916306e-06,1.3921671428170037e-05,2.7250851289631447e-05,51800.0,1.9929823847333115e-05
2.7405303820446553e-05,9.324112972518462e-06,1.3922120923408576e-05,2.725366139228788e-05,51900.0,1.9931233895927057e-05
2.740811456884365e-05,9.325067701198456e-06,1.392256765235885e-05,2.7256454454555874e-05,52000.0,1.9932635353557324e-05
2.741090827390068e-05,9.326016640977321e-06,1.3923011632057363e-05,2.7259230581123566e-05,52100.0,1.9934028273034703e-05
2.74136850401126e-05,9.326959827336933e-06,1.392345287937674e-05,2.7261989875824252e-05,52200.0,1.993541270671369e-05
2.7416444971113887e-05,9.327897295466762e-06,1.3923891411025719e-05,2.7264732441636424e-05,52300.0,1.9936788706492498e-05
2.7419188169678552e-05,9.328829080263877e-06,1.3924327243549149e-05,2.7267458380683736e-05,52400.0,1.9938156323813047e-05
2.7421914737720144e-05,9.329755216332943e-06,1.3924760393328e-05,2.7270167794235034e-05,52500.0,1.9939515609660965e-05
2.7424624784196273e-05,9.330675740714077e-06,1.3925190880340637e-05,2.7272860790543024e-05,52600.0,1.994086662105473e-05
2.7427318513108304e-05,9.331590723251493e-06,1.3925618770036453e-05,2.7275537572110862e-05,52700.0,1.994220949328796e-05
2.7429995937954985e-05,9.332500168051573e-06,1.3926044037461925e-05,2.7278198152524576e-05,52800.0,1.9943544205513514e-05
2.7432657159654213e-05,9.33340410939356e-06,1.3926466699506482e-05,2.728084263205955e-05,52900.0,1.9944870808900057e-05
2.743530227835578e-05,9.334302581296164e-06,1.392688677293962e-05,2.728347111022796e-05,53000.0,1.99461893542358e-05
2.7437931393441395e-05,9.335195617517574e-06,1.3927304274410908e-05,2.7286083685778755e-05,53100.0,1.9947499891928498e-05
2.744054460352467e-05,9.336083251555455e-06,1.3927719220449982e-05,2.7288680456697682e-05,53200.0,1.9948802472005454e-05
2.7443142006451125e-05,9.336965516646941e-06,1.3928131627466548e-05,2.7291261520207254e-05,53300.0,1.9950097144113504e-05
2.744572369929818e-05,9.337842445768646e-06,1.392854151175038e-05,2.7293826972766773e-05,53400.0,1.9951383957519044e-05
2.7448289778375173e-05,9.338714071636659e-06,1.3928948889471325e-05,2.7296376910072323e-05,53500.0,1.9952662961108e-05
2.745084033922334e-05,9.339580426706537e-06,1.3929353776679296e-05,2.7298911427056774e-05,53600.0,1.9953934203385847e-05
2.7453375476615826e-05,9.340441543173318e-06,1.3929756189304277e-05,2.7301430617889774e-05,53700.0,1.995519773247761e-05
2.745589528455768e-05,9.341297452971512e-06,1.3930156143156322e-05,2.7303934575977753e-05,53800.0,1.995645359612785e-05
2.7458399856285862e-05,9.342148187775107e-06,1.3930553653925554e-05,2.7306423393963927e-05,53900.0,1.9957701841700675e-05
2.7460889284269238e-05,9.34299377899756e-06,1.3930948737182165e-05,2.7308897163728288e-05,54000.0,1.9958942516179738e-05
2.7463363660208573e-05,9.343834257791806e-06,1.3931341408376416e-05,2.731135597638762e-05,54100.0,1.9960175666168236e-05
2.7465823075036548e-05,9.344669655050256e-06,1.3931731682838638e-05,2.731379992229548e-05,54200.0,1.996140133788891e-05
2.7468267669792464e-05,9.345500018346304e-06,1.3932119568303358e-05,2.7316229141677225e-05,54300.0,1.996261958664968e-05
2.7470697558367378e-05,9.346325386208119e-06,1.3932505076261645e-05,2.731864374773913e-05,54400.0,1.996383046246978e-05
2.747311278017004e-05,9.347145772356158e-06,1.3932888228916709e-05,2.7321043779557373e-05,54500.0,1.9965034001272883e-05
2.747551342548004e-05,9.347961207446369e-06,1.3933269040763653e-05,2.7323429326840527e-05,54600.0,1.9966230248210036e-05
2.7477899583898897e-05,9.348771721904141e-06,1.393364752616442e-05,2.7325800478623548e-05,54700.0,1.9967419248068577e-05
2.7480271344350046e-05,9.349577345924318e-06,1.3934023699347798e-05,2.732815732326777e-05,54800.0,1.9968601045272132e-05
2.7482628795078847e-05,9.350378109471195e-06,1.3934397574409413e-05,2.733049994846089e-05,54900.0,1.9969775683880624e-05
2.748497202365258e-05,9.35117404227851e-06,1.3934769165311738e-05,2.7332828441216986e-05,55000.0,1.9970943207590262e-05
2.7487301116960444e-05,9.351965173849459e-06,1.3935138485884083e-05,2.73351428878765e-05,55100.0,1.997210365973356e-05
2.748961616121356e-05,9.352751533456684e-06,1.3935505549822604e-05,2.7337443374106255e-05,55200.0,1.9973257083279303e-05
2.749191724194497e-05,9.353533150142275e-06,1.39358703706903e-05,2.7339729984899443e-05,55300.0,1.9974403520832588e-05
2.749420444400964e-05,9.354310052717776e-06,1.3936232961917005e-05,2.734200280457563e-05,55400.0,1.9975543014634798e-05
2.7496477851584452e-05,9.355082269764178e-06,1.3936593336799404e-05,2.7344261916780752e-05,55500.0,1.99766756065636e-05
2.7498737548168217e-05,9.355849829631926e-06,1.393695150850102e-05,2.7346507404487122e-05,55600.0,1.997780133813296e-05
2.7500983616581655e-05,9.356612760440907e-06,1.3937307490052216e-05,2.734873934999342e-05,55700.0,1.997892025049314e-05
2.750321613896742e-05,9.357371090080467e-06,1.3937661294350202e-05,2.7350957834924708e-05,55800.0,1.9980032384430686e-05
2.7505435196790072e-05,9.358124846209394e-06,1.3938012934159028e-05,2.735316294023241e-05,55900.0,1.9981137780368438e-05
2.7507641020756498e-05,9.358874107980138e-06,1.3938362496730325e-05,2.735535489487886e-05,56000.0,1.9982236604710484e-05
2.7509833593951414e-05,9.359618869116137e-06,1.3938709946269668e-05,2.735753368224435e-05,56100.0,1.9983328815385823e-05
2.751201297622108e-05,9.360359149827803e-06,1.3939055285393933e-05,2.7359699361836794e-05,56200.0,1.9984414435221754e-05
2.7514179248287072e-05,9.36109497753117e-06,1.3939398527314746e-05,2.73618520138662e-05,56300.0,1.9985493504845932e-05
2.7516332490207986e-05,9.361826379416921e-06,1.3939739685118081e-05,2.7363991717883926e-05,56400.0,1.9986566064535023e-05
2.7518472781379424e-05,9.362553382450408e-06,1.394007877176427e-05,2.7366118552782664e-05,56500.0,1.9987632154214697e-05
2.7520600200534016e-05,9.36327601337163e-06,1.3940415800087998e-05,2.736823259679645e-05,56600.0,1.9988691813459647e-05
2.7522714825741387e-05,9.363994298695243e-06,1.3940750782798306e-05,2.7370333927500665e-05,56700.0,1.9989745081493568e-05
2.7524816734408196e-05,9.364708264710568e-06,1.3941083732478585e-05,2.7372422621812026e-05,56800.0,1.9990791997189172e-05
2.7526906003278098e-05,9.365417937481575e-06,1.3941414661586586e-05,2.7374498755988593e-05,56900.0,1.999183259906818e-05
2.7528982708431775e-05,9.366123342846897e-06,1.3941743582454413e-05,2.7376562405629768e-05,57000.0,1.999286692530133e-05
2.7531046925286913e-05,9.366824506419819e-06,1.394207050728852e-05,2.7378613645676293e-05,57100.0,1.999389501370836e-05
2.7533098728598226e-05,9.367521453588287e-06,1.3942395448169722e-05,2.738065255041025e-05,57200.0,1.9994916901758026e-05
2.7535138192457426e-05,9.368214209514903e-06,1.3942718417053182e-05,2.7382679193455068e-05,57300.0,1.9995932626568103e-05
2.7537165390293248e-05,9.368902799136927e-06,1.3943039425768423e-05,2.7384693647775514e-05,57400.0,1.9996942224905367e-05
2.753918039487144e-05,9.369587247166273e-06,1.3943358486019317e-05,2.738669598567769e-05,57500.0,1.999794573318561e-05
2.754118327829476e-05,9.370267578089514e-06,1.3943675609384098e-05,2.7388686278809052e-05,57600.0,1.999894318747363e-05
2.7543174112002983e-05,9.370943816167883e-06,1.3943990807315345e-05,2.7390664598158384e-05,57700.0,1.9999934623483247e-05
2.7545152966772903e-05,9.371615985437265e-06,1.3944304091139999e-05,2.7392631014055825e-05,57800.0,2.0000920076577282e-05
2.754711991271832e-05,9.372284109708203e-06,1.394461547205935e-05,2.739458559617284e-05,57900.0,2.0001899581767574e-05
2.7549075019290052e-05,9.372948212565904e-06,1.3944924961149048e-05,2.7396528413522248e-05,58000.0,2.0002873173714972e-05
2.7551018355275925e-05,9.373608317370221e-06,1.3945232569359092e-05,2.73984595344582e-05,58100.0,2.0003840886729332e-05
2.755294998880079e-05,9.374264447255674e-06,1.3945538307513839e-05,2.74003790266762e-05,58200.0,2.0004802754769532e-05
2.75548699873265e-05,9.374916625131434e-06,1.3945842186311998e-05,2.7402286957213077e-05,58300.0,2.000575881144345e-05
2.7556778417651933e-05,9.375564873681331e-06,1.3946144216326633e-05,2.7404183392447018e-05,58400.0,2.000670909000798e-05
2.755867566089257e-05,9.376209322477879e-06,1.3946444462080884e-05,2.7406068711015506e-05,58500.0,2.000765378455878e-05
2.7560561607306182e-05,9.376849934169419e-06,1.3946742903815578e-05,2.7407942803911107e-05,58600.0,2.0008592837985017e-05
2.7562436245032768e-05,9.377486704690876e-06,1.3947039538564145e-05,2.7409805659367932e-05,58700.0,2.000952624325504e-05
2.7564299642121386e-05,9.37811965715169e-06,1.3947334377066987e-05,2.7411657345006118e-05,58800.0,2.0010454034218696e-05
2.756615186604907e-05,9.3787488144669e-06,1.3947627429954472e-05,2.7413497927877505e-05,58900.0,2.0011376244421393e-05
2.7567992983720855e-05,9.379374199357132e-06,1.3947918707746946e-05,2.741532747446566e-05,59000.0,2.00122929071041e-05
2.7569823061469745e-05,9.379995834348605e-06,1.3948208220854727e-05,2.7417146050685867e-05,59100.0,2.001320405520335e-05
2.757164216505673e-05,9.380613741773134e-06,1.39484959795781e-05,2.7418953721885114e-05,59200.0,2.0014109721351256e-05
2.7573450359670792e-05,9.381227943768126e-06,1.3948781994107327e-05,2.742075055284212e-05,59300.0,2.0015009937875474e-05
2.757524770992889e-05,9.38183846227658e-06,1.3949066274522642e-05,2.742253660776731e-05,59400.0,2.0015904736799243e-05
2.757703427987597e-05,9.38244531904709e-06,1.3949348830794247e-05,2.7424311950302826e-05,59500.0,2.001679414984136e-05
2.757881013298496e-05,9.383048535633843e-06,1.3949629672782319e-05,2.742607664352253e-05,59600.0,2.0017678208416183e-05
2.7580575332156777e-05,9.383648133396614e-06,1.394990881023701e-05,2.7427830749931994e-05,59700.0,2.0018556943633644e-05
2.758232993972031e-05,9.38424413350078e-06,1.3950186252798439e-05,2.742957433146851e-05,59800.0,2.0019430386299237e-05
2.758407401743245e-05,9.384836556917299e-06,1.3950462009996699e-05,2.7431307449501088e-05,59900.0,2.002029856691402e-05
2.758580762647806e-05,9.385425424422735e-06,1.3950736091251856e-05,2.743303016483045e-05,60000.0,2.002116151567461e-05
2.758753082746998e-05,9.386010756599234e-06,1.3951008505873945e-05,2.743474253768903e-05,60100.0,2.00220192624732e-05
2.758924368044906e-05,9.386592573834544e-06,1.395127926306298e-05,2.7436444627740987e-05,60200.0,2.0022871836897546e-05
2.75909462448841e-05,9.387170896321998e-06,1.3951548371908943e-05,2.7438136494082195e-05,60300.0,2.002371926823096e-05
2.759263857967191e-05,9.387745744060529e-06,1.3951815841391784e-05,2.743981819524023e-05,60400.0,2.0024561585452332e-05
2.7594320743137278e-05,9.388317136854657e-06,1.395208168038143e-05,2.7441489789174408e-05,60500.0,2.0025398817236108e-05
2.759599279303297e-05,9.388885094314498e-06,1.3952345897637782e-05,2.7443151333275736e-05,60600.0,2.0026230991952302e-05
2.7597654786539737e-05,9.38944963585576e-06,1.3952608501810708e-05,2.7444802884366955e-05,60700.0,2.002705813766649e-05
2.7599306780266322e-05,9.390010780699748e-06,1.3952869501440052e-05,2.7446444498702512e-05,60800.0,2.002788028213982e-05
2.7600948830249443e-05,9.390568547873354e-06,1.3953128904955627e-05,2.7448076231968575e-05,60900.0,2.0028697452829003e-05
2.7602581302810122e-05,9.39112306240616e-06,1.3953386844181212e-05,2.7449698447749236e-05,61000.0,2.0029509906587393e-05
2.760420412738207e-05,9.391674300076001e-06,1.39536432774814e-05,2.7451311076099743e-05,61100.0,2.003031757755742e-05
2.760581724117267e-05,9.392222239317416e-06,1.3953898166426519e-05,2.745291405478857e-05,61200.0,2.0031120405743954e-05
2.7607420702164764e-05,9.392766899826186e-06,1.3954151520688524e-05,2.7454507441430382e-05,61300.0,2.003191842051473e-05
2.7609014567875507e-05,9.39330830114001e-06,1.3954403349871587e-05,2.7456091293177058e-05,61400.0,2.003271165101162e-05
2.761059889535635e-05,9.3938464626385e-06,1.3954653663512092e-05,2.7457665666717702e-05,61500.0,2.0033500126150613e-05
2.7612173741193063e-05,9.394381403543183e-06,1.3954902471078639e-05,2.7459230618278637e-05,61600.0,2.0034283874621843e-05
2.7613739161505706e-05,9.394913142917507e-06,1.395514978197204e-05,2.7460786203623405e-05,61700.0,2.0035062924889566e-05
2.7615295211948663e-05,9.395441699666826e-06,1.395539560552532e-05,2.7462332478052772e-05,61800.0,2.0035837305192168e-05
2.761684194771061e-05,9.39596709253842e-06,1.3955639951003727e-05,2.7463869496404717e-05,61900.0,2.0036607043542165e-05
2.761837942351454e-05,9.396489340121476e-06,1.3955882827604709e-05,2.7465397313054448e-05,62000.0,2.0037372167726207e-05
2.761990769361774e-05,9.397008460847101e-06,1.395612424445794e-05,2.746691598191439e-05,62100.0,2.003813270530506e-05
2.762142681181181e-05,9.397524472988317e-06,1.39563642106253e-05,2.7468425556434186e-05,62200.0,2.003888868361364e-05
2.762293683142266e-05,9.398037394660062e-06,1.3956602735100892e-05,2.74699260896007e-05,62300.0,2.0039640129760975e-05
2.76244378053105e-05,9.398547243819186e-06,1.3956839826811027e-05,2.7471417633938027e-05,62400.0,2.0040387070630232e-05
2.7625929785869845e-05,9.39905403826446e-06,1.3957075494614228e-05,2.7472900241507466e-05,62500.0,2.0041129532878706e-05
2.7627412825029524e-05,9.399557795636563e-06,1.3957309747301237e-05,2.7474373963907545e-05,62600.0,2.004186754293782e-05
2.762888697425266e-05,9.4000585334181e-06,1.395754259359501e-05,2.7475838852274014e-05,62700.0,2.0042601127013132e-05
2.763035228453669e-05,9.400556268933583e-06,1.3957774042150715e-05,2.7477294957279837e-05,62800.0,2.004333031108432e-05
2.7631808806413364e-05,9.401051019349443e-06,1.3958004101555735e-05,2.7478742329135207e-05,62900.0,2.00440551209052e-05
2.7633256589948722e-05,9.401542801674024e-06,1.3958232780329666e-05,2.7480181017587534e-05,63000.0,2.004477558200371e-05
2.7634695684743123e-05,9.402031632757588e-06,1.3958460086924321e-05,2.7481611071921444e-05,63100.0,2.004549171968193e-05
2.763612613993122e-05,9.402517529292313e-06,1.3958686029723723e-05,2.7483032540958786e-05,63200.0,2.004620355901606e-05
2.763754800418199e-05,9.403000507812293e-06,1.3958910617044114e-05,2.7484445473058635e-05,63300.0,2.0046911124856427e-05
2.7638961325698694e-05,9.40348058469353e-06,1.3959133857133947e-05,2.7485849916117277e-05,63400.0,2.00476144418275e-05
2.7640366388889676e-05,9.403957856081244e-06,1.3959355735236513e-05,2.74872461530874e-05,63500.0,2.0048313591317778e-05
2.764176319164584e-05,9.40443232135857e-06,1.3959576264250543e-05,2.7488634181799037e-05,63600.0,2.004900858560913e-05
2.7643151652158384e-05,9.404903952992033e-06,1.3959795464686086e-05,2.749001392077095e-05,63700.0,2.004969941767814e-05
2.7644531820416642e-05,9.405372767957576e-06,1.396001334416682e-05,2.7491385419679402e-05,63800.0,2.0050386112124413e-05
2.764590374603608e-05,9.40583878310406e-06,1.3960229910239735e-05,2.7492748727829245e-05,63900.0,2.0051068693343814e-05
2.7647267478258267e-05,9.406302015153266e-06,1.3960445170375142e-05,2.7494103894153905e-05,64000.0,2.0051747185528427e-05
2.764862306595089e-05,9.406762480699897e-06,1.3960659131966664e-05,2.7495450967215397e-05,64100.0,2.005242161266658e-05
2.7649970557607755e-05,9.407220196211577e-06,1.3960871802331244e-05,2.749678999520431e-05,64200.0,2.005309199854284e-05
2.7651310001348766e-05,9.40767517802885e-06,1.3961083188709136e-05,2.749812102593982e-05,64300.0,2.0053758366738005e-05
2.7652641444919962e-05,9.408127442365175e-06,1.396129329826392e-05,2.7499444106869683e-05,64400.0,2.0054420740629116e-05
2.7653964935693476e-05,9.408577005306941e-06,1.3961502138082483e-05,2.7500759285070237e-05,64500.0,2.0055079143389444e-05
2.765528052066757e-05,9.40902388281345e-06,1.3961709715175032e-05,2.75020666072464e-05,64600.0,2.0055733597988502e-05
2.765658824646661e-05,9.40946809071693e-06,1.3961916036475092e-05,2.7503366119731677e-05,64700.0,2.0056384127192042e-05
2.7657888159341086e-05,9.409909644722525e-06,1.39621211088395e-05,2.7504657868488143e-05,64800.0,2.0057030753562045e-05
2.765918030516759e-05,9.410348560408299e-06,1.3962324939048417e-05,2.750594189910647e-05,64900.0,2.0057673499456734e-05
2.766046472944884e-05,9.41078485322524e-06,1.3962527533805311e-05,2.7507218256805894e-05,65000.0,2.005831238703057e-05
2.7661741477313652e-05,9.411218538497256e-06,1.3962728899736975e-05,2.7508486986434253e-05,65100.0,2.005894743823425e-05
2.7663010593516975e-05,9.411649631421174e-06,1.3962929043393512e-05,2.7509748132467947e-05,65200.0,2.0059578674814703e-05
2.766427212243986e-05,9.412078147066738e-06,1.3963127971248344e-05,2.7511001739011975e-05,65300.0,2.00602061183151e-05
2.7665526108089474e-05,9.41250410037662e-06,1.3963325689698213e-05,2.75122478497999e-05,65400.0,2.0060829790074852e-05
2.7666772594099098e-05,9.412927506166408e-06,1.396352220506317e-05,2.751348650819388e-05,65500.0,2.0061449711229596e-05
2.7668011623728127e-05,9.41334837912461e-06,1.3963717523586587e-05,2.7514717757184655e-05,65600.0,2.0062065902711218e-05
2.7669243239862072e-05,9.413766733812655e-06,1.3963911651435152e-05,2.7515941639391532e-05,65700.0,2.0062678385247827e-05
2.7670467485012555e-05,9.414182584664896e-06,1.3964104594698873e-05,2.751715819706242e-05,65800.0,2.0063287179363786e-05
2.7671684401317317e-05,9.414595945988599e-06,1.3964296359391065e-05,2.751836747207379e-05,65900.0,2.006389230537968e-05
2.7672894160134656e-05,9.415006876589708e-06,1.3964487045384631e-05,2.751956963431857e-05,66000.0,2.0064493921974358e-05
2.767409680846817e-05,9.41541539245438e-06,1.3964676662608545e-05,2.7520764730491765e-05,66100.0,2.0065092055062942e-05
