Time,Infected,Cumulative_cases,Susceptible,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Recovered,lambda_s,beta_s,rho_s,epsilon_s,delta,m_s,gamma_a,xi_a,gamma_i,xi_i,xi_q,Total_population,Wuhan,Susceptible_to_Susceptible_quarantined,Infected_to_Recovered,Susceptible_quarantined_to_Susceptible,Susceptible_to_Deceased,Susceptible_quarantined_to_Deceased,Susceptible_to_Asymptomatic,Susceptible_to_Infected_quarantined,Asymptomatic_to_Infected,Asymptomatic_to_Recovered,Asymptomatic_to_Deceased,Infected_to_Deceased,Infected_to_Infected_quarantined,Infected_quarantined_to_Recovered,Infected_quarantined_to_Deceased,Recovered_to_Deceased
60.0,361.49867341282004,6937.554288430398,853696.53817725,3759.611815377065,2533.5822581972075,6937.554288430398,46265.21478733208,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999995,1.0,192.47503320893867,10.338862059606653,105.57437269907763,0.0,0.0,2997.942150639361,1410.1480576231904,63.16147849833469,2669.324388917716,0.0,0.0,25.850770135750764,927.4816328202598,0.0,0.0
61.0,389.36265771054343,7462.119648749364,849041.0608447243,4032.586847720633,2625.397172195059,7462.119648749364,50003.47282889961,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999994,1.0,206.18029967245133,11.135772010521542,109.4003001653681,0.0,0.0,3211.411894385849,1510.558248807577,67.74745904170663,2863.1366618816496,0.0,0.0,27.84332365288096,997.6107758413026,0.0,0.0
62.0,419.0591226676439,8019.468445627973,844053.4680514839,4320.715821918374,2727.2417955553337,8019.468445627973,54014.04676274635,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999995,1.0,220.6019937000439,11.985090908294616,113.64416562079076,0.0,0.0,3436.040531607642,1616.2172710796722,72.58802580822868,3067.7082335620453,0.0,0.0,29.966917861963218,1072.1227364960037,0.0,0.0
63.0,450.6565894093068,8610.524861686,838717.098772279,4624.081122208968,2839.4068668736986,8610.524861686,58312.23178754259,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999995,1.0,235.73572182440964,12.888778457106174,118.31808414262701,0.0,0.0,3671.7596307756985,1727.0929361640142,77.68456285311065,3283.097596768367,0.0,0.0,32.22645270865953,1151.1410687588016,0.0,0.0
64.0,484.21729303091416,9236.045286053013,833015.4979221107,4942.626553963089,2962.1632706574464,9236.045286053013,62913.44967418428,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999994,1.0,251.56924817803343,13.848614580684146,123.43334348829579,0.0,0.0,3918.3786091304623,1843.095599266042,83.03612610657989,3509.2648533137926,0.0,0.0,34.62637862464067,1234.7668942924274,0.0,0.0
65.0,519.7953443512397,9896.580353730611,826932.6203754387,5276.134906436968,3095.754454423087,9896.580353730611,67833.11456561885,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999994,1.0,268.0814009696444,14.866146848445455,129.00008811581003,0.0,0.0,4175.567700237313,1964.0701474870118,88.63906642814105,3746.055783570247,0.0,0.0,37.17056507455715,1323.0738274902453,0.0,0.0
66.0,557.4347835626182,10592.435847901095,820453.0519867643,5624.206141079666,3240.3884204749124,10592.435847901095,73086.48282021712,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,285.24101606610395,15.942634809890881,135.0269854811896,0.0,0.0,4442.841499486797,2089.7882600879675,94.48666317013839,3993.1863601665627,0.0,0.0,39.86216137256283,1416.1027485058974,0.0,0.0
67.0,597.1674048260597,11323.629547684957,813562.2629563914,5986.233826913067,3396.228726850541,11323.629547684957,78688.47753733378,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999999,1.0,303.00588625237174,17.078987778025308,141.52085104786204,0.0,0.0,4719.542598035175,2219.940710353555,100.56872829213951,4250.226017108277,0.0,0.0,42.70344111911153,1513.856034230002,0.0,0.0
68.0,639.0104639061319,12089.847796358375,806246.879109071,6361.384089963182,3563.3850948183735,12089.847796358375,84653.4934458826,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,321.32180018857235,18.275699267715375,148.48625690108162,0.0,0.0,5004.826613844186,2354.130324612197,106.87125271138146,4516.582703873859,0.0,0.0,45.69563827392749,1616.2917518951513,0.0,0.0
69.0,682.9642485365865,12890.400520552677,798494.9771469277,6748.5750020111,3741.903407352742,12890.400520552677,90995.17967461889,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,340.1216941638601,19.532777508146374,155.92511498438876,0.0,0.0,5297.648979615045,2491.86576765013,113.37606003378647,4791.488251427881,0.0,0.0,48.8387734128513,1723.3176455926875,0.0,0.0
70.0,729.0095915443808,13724.176565570306,790296.3958563532,7146.457735476184,3931.755420994796,13724.176565570306,97726.20483006077,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999997,1.0,359.3249871329002,20.849674318169292,163.83624839285315,0.0,0.0,5596.754585485845,2632.5566709262202,120.06048995599988,5073.9849921880905,0.0,0.0,52.131475891338674,1834.7851650510943,0.0,0.0
71.0,777.1052844425926,14589.599811013737,781643.0678299232,7553.401577476779,4132.828116198155,14589.599811013737,104857.9973809452,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,378.8371125857184,22.22521113505815,172.21494760197712,0.0,0.0,5900.670487555422,2775.5102028657257,126.89714650160987,5362.9151200085125,0.0,0.0,55.570798890489804,1950.4835987344266,0.0,0.0
72.0,827.185638767226,15484.590237905604,772529.3446545309,7967.4839406132205,4344.913610956429,15484.590237905604,112400.48191722643,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913553.9999999998,1.0,398.5493874231883,23.657509268742665,181.05255016855438,0.0,0.0,6207.703865521321,2919.93010819037,133.8537302023021,5656.913597835386,0.0,0.0,59.15204502824434,2070.1348689056003,0.0,0.0
73.0,879.1580736318464,16406.52830283428,762952.3327887269,8386.48538665772,4567.6991319957315,16406.52830283428,120361.79631615346,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,418.33918789986006,25.143920905870807,190.33602283026212,0.0,0.0,6515.9447631205085,3064.9179969449365,140.8929544958497,5954.404624526981,0.0,0.0,62.868593845413336,2193.388768805915,0.0,0.0
74.0,932.9009225747413,17352.226606636297,752912.2187907288,8807.8919938339,4800.757822469607,17352.226606636297,128748.00386375666,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0,1.0,438.0705346598507,26.680966385637603,200.04757846230854,0.0,0.0,6823.275200499597,3209.4776307011048,147.97258549640952,6253.603315622069,0.0,0.0,66.71174497331975,2319.8191750412066,0.0,0.0
75.0,988.2616420937037,18317.911733404493,742412.5610906513,9228.905680772943,5043.541107572729,18317.911733404493,137562.818745505,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,457.59516333702186,28.264282963879925,210.1643579525556,0.0,0.0,7127.385849610814,3352.5227661968825,155.04561543698543,6552.523033348789,0.0,0.0,70.67059002612075,2448.9216196388466,0.0,0.0
76.0,1045.0552555562717,19299.214897596525,731460.5768317445,9646.463984918344,5295.371896856556,19299.214897596525,146807.31713332803,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,476.75400801333643,29.888580308909372,220.6581469420127,0.0,0.0,7425.799140181992,3492.8880237380085,162.06059494662816,6848.989429292024,0.0,0.0,74.731901324829,2580.1120396596793,0.0,0.0
77.0,1103.063520237394,20291.17808329125,720067.3590708933,10057.269184615794,5555.440558575368,20291.17808329125,156479.68958238733,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,495.3792619524281,31.547616678789467,231.4952080758356,0.0,0.0,7715.90135717837,3629.343984945392,168.96212230154532,7140.6611210772135,0.0,0.0,78.88007233217604,2712.727597955207,0.0,0.0
78.0,1162.0346037500242,21288.273421627622,708248.0562929604,10457.827979879596,5822.802797602576,21288.273421627622,166575.0049041801,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,513.296883282559,33.23418966725069,242.63619257609935,0.0,0.0,7994.981668682894,3760.615550377383,175.6915100619772,7425.057865714512,0.0,0.0,83.09709451416424,2846.029273737397,0.0,0.0
79.0,1221.6835802288472,22284.440591410228,696021.9799144674,10844.502379516265,6096.380579215691,22284.440591410228,177085.01295516168,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,530.3295985150365,34.94015039454503,254.03617873591784,0.0,0.0,8260.278907934964,3885.4039444910973,182.18763997587325,7699.596689456548,0.0,0.0,87.36259282216487,2979.2068626656333,0.0,0.0
80.0,1281.6937162802983,23273.13990469575,683412.6356961286,11213.568517984539,6374.96599801581,23273.13990469575,187997.99616689523,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,546.300294183712,36.65644028561653,265.6448331373188,0.0,0.0,8509.034400644407,4002.41156413196,188.38795110214025,7961.633647769022,0.0,0.0,91.65391765120414,3111.3860738587746,0.0,0.0
81.0,1341.7186792908014,24247.424418736056,670447.6718779531,11561.285892247277,6657.228540955603,24247.424418736056,199298.67059081732,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,561.0357397455499,38.373154227716924,277.40671330161996,0.0,0.0,8738.549951943625,4110.369253972601,194.22960298975423,8208.512983495566,0.0,0.0,95.94630275608522,3241.6381705408235,0.0,0.0
82.0,1401.3857337860013,25200.030264194964,657158.7330545007,11883.973896176743,6941.725937043705,25200.030264194964,210968.1511142981,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,574.3705324041899,40.07963198627964,289.2617197966112,0.0,0.0,8946.249289955827,4208.065207847184,199.65076145576927,8437.621466285487,0.0,0.0,100.21309382303696,3368.9920460202247,0.0,0.0
83.0,1460.299831005212,26123.48103569721,643581.2190229276,12178.090917506546,7226.918283293137,26123.48103569721,222983.99090957045,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,586.1510833338049,41.76457516674906,301.145684864825,0.0,0.0,9129.7401542037,4294.374173400624,204.59192741410996,8646.444551429648,0.0,0.0,104.42604091518271,3492.44817966236,0.0,0.0
84.0,1518.048606033416,27010.20913942096,629753.9682816019,12440.320184095104,7511.185295306301,27010.20913942096,235320.26849354248,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000001,1.0,596.2395290200799,43.4161901325557,312.99109125541355,0.0,0.0,9286.875217661453,4368.2861081163055,208.99737909279773,8832.627330707524,0.0,0.0,108.55565581744959,3610.9948598491883,0.0,0.0
85.0,1574.2083793246723,27852.68578494123,615718.7973462701,12667.646869038661,7792.847497905226,27852.68578494123,247947.8141225204,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,604.5174019296467,45.02235964868563,324.7279552377108,0.0,0.0,9415.809260168084,4428.933072089061,212.8164673998495,8994.02927701745,0.0,0.0,112.57164120550732,3723.625562588793,0.0,0.0
86.0,1628.350609889844,28643.56154967655,601520.0388085343,12857.441184221489,8070.188489392872,28643.56154967655,260834.41935828514,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,610.8888465966456,46.57082744284954,336.28475435300095,0.0,0.0,9515.049261373471,4475.612790344617,216.00501189492098,9128.783240797256,0.0,0.0,116.44335211322276,3829.357743576258,0.0,0.0
87.0,1680.0491254423796,29375.807448930478,587203.9399274107,13007.524517012793,8341.48040613224,29375.807448930478,273945.19857507164,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000002,1.0,615.2832846039662,48.04940498765205,347.5894885235304,0.0,0.0,9583.495909808218,4507.808177543963,218.5264118858149,9235.342407079082,0.0,0.0,120.14031296038458,3927.2516978475155,0.0,0.0
88.0,1728.887633779489,30042.85690442205,572818.0397892277,13116.229943374232,8605.010146406265,30042.85690442205,287242.9755827907,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,617.6573726241835,49.44618632609339,358.570772800749,0.0,0.0,9620.47410083111,4525.201683364023,220.35266304868708,9312.523259795704,0.0,0.0,123.63275469157126,4016.429539552184,0.0,0.0
89.0,1774.4672912904948,30638.739041289362,558410.5089776244,13182.44687495033,8859.105877727117,30638.739041289362,300688.7319371187,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000003,1.0,617.9961311798743,50.74976453090815,369.15894192488895,0.0,0.0,9625.750517912657,4527.683562241228,221.46510749916553,9359.537281214734,0.0,0.0,126.89215600018329,4096.093022429975,0.0,0.0
90.0,1816.414241352076,31158.20228468206,544029.4629750337,13205.650367573891,9102.16353570065,31158.20228468206,314242.1065956583,0.0,0.8799,0.3199,14.83,0.0,0.04167,0.0168,0.71,0.07151,0.0286,0.13369,913554.0000000007,1.0,616.3132344312269,51.94944730266938,379.2871545326461,0.0,0.0,9599.538146293178,4515.353996469914,221.85492617524136,9376.011760977462,0.0,0.0,129.89178239908696,4165.540063439144,0.0,0.0
