Time,H2_HMPt,ATP,H2_HMPterinPP,AMP,p_ABA,PPi,H2_Pteroate,L_Glutamate,Phosphate,ADP,DHF,L_serine,Glycine,NADP,NADPH,THF,CH2_THF,compartment,FolK,FolP,FolC,GlyA,FolA,PanB,p_ABA_production,H2_HMPt_production,THF_drain,CH2_THF_drain
1.87,3.316156933022008e-06,0.0096,1.017868060828933e-05,0.00028,1.0179837541311345e-05,0.0005,9.830937044772373e-06,0.000846,0.01,0.00056,1.0372632815060298e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016913094490229118,8.418588497736086e-05,1.0,5.029946836007781e-07,4.1446925990912606e-07,4.937487304646592e-07,2.847090762337433e-07,3.039160669547037e-07,3.3674353990944346e-07,1.66e-07,1.66e-07,6.444200582397647e-08,1.0133124635610385e-07
1.8800000000000001,3.316154385553076e-06,0.0096,1.0179565501368535e-05,0.00028,1.0180719886921615e-05,0.0005,9.8301448107197e-06,0.000846,0.01,0.00056,1.0374530663169573e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016913048799195539,8.418435620018922e-05,1.0,5.029942972006904e-07,4.145412197600154e-07,4.937089413218789e-07,2.8542925358326855e-07,3.039716735247359e-07,3.367374248007569e-07,1.66e-07,1.66e-07,6.444192198835341e-08,1.0133048653510036e-07
1.8900000000000001,3.316151776911818e-06,0.0096,1.0180449671477416e-05,0.00028,1.0181601448389237e-05,0.0005,9.829353694861795e-06,0.000846,0.01,0.00056,1.037642755668297e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016913002378579004,8.418283534807145e-05,1.0,5.029939015219845e-07,4.146131244814728e-07,4.936692083392841e-07,2.861430162980064e-07,3.040272521252997e-07,3.367313413922858e-07,1.66e-07,1.66e-07,6.44418368138237e-08,1.0132973063687001e-07
1.9000000000000001,3.316149063397093e-06,0.0096,1.0181333122378931e-05,0.00028,1.0182482185776028e-05,0.0005,9.82856370816156e-06,0.000846,0.01,0.00056,1.0378323486459061e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912954496750974,8.418132977815049e-05,1.0,5.02993489936071e-07,4.1468497258429957e-07,4.936295320674752e-07,2.86844258690529e-07,3.040828024885532e-07,3.3672531911260195e-07,1.66e-07,1.66e-07,6.444174895794674e-08,1.0132898231844672e-07
1.9100000000000001,3.316146293916639e-06,0.0096,1.018221585090553e-05,0.00028,1.0183362144822172e-05,0.0005,9.82777483620765e-06,0.000846,0.01,0.00056,1.0380218464334788e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912905971494971,8.417983126635785e-05,1.0,5.029930698612757e-07,4.147567657860786e-07,4.93589911782657e-07,2.875398057533999e-07,3.041383249613164e-07,3.3671932506543144e-07,1.66e-07,1.66e-07,6.444165992121414e-08,1.0132823749254433e-07
1.92,3.3161434689151776e-06,0.0096,1.0183097857516453e-05,0.00028,1.0184241326431634e-05,0.0005,9.826987077867278e-06,0.000846,0.01,0.00056,1.0382112491168937e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912856809773967,8.417833974240587e-05,1.0,5.029926413650541e-07,4.1482850412646603e-07,4.935503474279369e-07,2.8822971574402734e-07,3.0419381956875166e-07,3.367133589696235e-07,1.66e-07,1.66e-07,6.444156971639143e-08,1.0132749612444514e-07
1.93,3.31614058883743e-06,0.0096,1.0183979142670943e-05,0.00028,1.0185119731508377e-05,0.0005,9.826200432007665e-06,0.000846,0.01,0.00056,1.0384005567820287e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912807018550937,8.417685513600687e-05,1.0,5.029922045148613e-07,4.149001876451504e-07,4.935108389464218e-07,2.8891404691990766e-07,3.042492863360209e-07,3.367074205440275e-07,1.66e-07,1.66e-07,6.444147835624419e-08,1.013267581794276e-07
1.94,3.316137654128117e-06,0.0096,1.0184859706828246e-05,0.00028,1.0185997360956367e-05,0.0005,9.825414897496018e-06,0.000846,0.01,0.00056,1.0385897695147626e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912756604788858,8.417537737687321e-05,1.0,5.029917593781527e-07,4.1497181638185345e-07,4.934713862812185e-07,2.895928575384491e-07,3.043047252882864e-07,3.3670150950749287e-07,1.66e-07,1.66e-07,6.444138585353802e-08,1.013260236227663e-07
1.95,3.3161346652319606e-06,0.0096,1.0185739550447601e-05,0.00028,1.0186874215679567e-05,0.0005,9.824630473199558e-06,0.000846,0.01,0.00056,1.0387788874009735e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.000169127055754507,8.417390639471722e-05,1.0,5.029913060223837e-07,4.15043390376329e-07,4.934319893754344e-07,2.902662058570734e-07,3.0436013645071044e-07,3.366956255788689e-07,1.66e-07,1.66e-07,6.444129222103853e-08,1.0132529241973192e-07
1.96,3.316131622593682e-06,0.0096,1.0186618673988254e-05,0.00028,1.018775029658194e-05,0.0005,9.823847157985495e-06,0.000846,0.01,0.00056,1.03896791052654e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912653937499442,8.417244211925125e-05,1.0,5.029908445150096e-07,4.151149096683639e-07,4.933926481721761e-07,2.9093415013325654e-07,3.0441551984845514e-07,3.36689768477005e-07,1.66e-07,1.66e-07,6.44411974715114e-08,1.0132456453559134e-07
1.97,3.3161285266580025e-06,0.0096,1.0187497077909445e-05,0.00028,1.0188625604567453e-05,0.0005,9.823064950721046e-06,0.000846,0.01,0.00056,1.0391568389773403e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912601697898058,8.417098448018761e-05,1.0,5.029903749234857e-07,4.1518637429777716e-07,4.93353362614551e-07,2.9159674862442713e-07,3.0447087550668274e-07,3.3668393792075045e-07,1.66e-07,1.66e-07,6.444110161772229e-08,1.013238399356077e-07
1.98,3.316125377869644e-06,0.0096,1.018837476267042e-05,0.00028,1.0189500140540069e-05,0.0005,9.822283850273424e-06,0.000846,0.01,0.00056,1.039345672839253e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691254886360952,8.416953340723867e-05,1.0,5.029898973152675e-07,4.152577843044205e-07,4.933141326456657e-07,2.9225405958802726e-07,3.0452620345055544e-07,3.3667813362895465e-07,1.66e-07,1.66e-07,6.444100467243692e-08,1.0132311858504033e-07
1.99,3.316122176673327e-06,0.0096,1.018925172873042e-05,0.00028,1.019037390540375e-05,0.0005,9.821503855509845e-06,0.000846,0.01,0.00056,1.0395344121981561e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.000169124954415968,8.416808883011674e-05,1.0,5.029894117578102e-07,4.1532913972817813e-07,4.932749582086276e-07,2.929061412814855e-07,3.0458150370523533e-07,3.3667235532046695e-07,1.66e-07,1.66e-07,6.44409066484211e-08,1.0132240044914484e-07
2.0,3.316118923513774e-06,0.0096,1.0190127976548688e-05,0.00028,1.0191246900062466e-05,0.0005,9.820724965297523e-06,0.000846,0.01,0.00056,1.0397230571399283e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691244143882288,8.416665067853417e-05,1.0,5.029889183185691e-07,4.1540044060896643e-07,4.932358392465436e-07,2.9355305196226424e-07,3.046367762958847e-07,3.3666660271413667e-07,1.66e-07,1.66e-07,6.444080755844062e-08,1.0132168549317319e-07
2.0100000000000002,3.3161156188357056e-06,0.0096,1.0191003506584466e-05,0.00028,1.0192119125420176e-05,0.0005,9.819947178503673e-06,0.000846,0.01,0.00056,1.0399116077504479e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912386862250728,8.416521888220331e-05,1.0,5.029884170649997e-07,4.1547168698673444e-07,4.931967757025206e-07,2.941948498877853e-07,3.0469202124766575e-07,3.3666087552881325e-07,1.66e-07,1.66e-07,6.444070741526137e-08,1.013209736823737e-07
2.02,3.316112263083843e-06,0.0096,1.0191878319296999e-05,0.00028,1.0192990582380845e-05,0.0005,9.819170493995509e-06,0.000846,0.01,0.00056,1.0401000641155932e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912331718843323,8.416379337083648e-05,1.0,5.029879080645573e-07,4.155428789014633e-07,4.931577675196657e-07,2.948315933155044e-07,3.0474723858574055e-07,3.366551734833459e-07,1.66e-07,1.66e-07,6.444060623164928e-08,1.01320264981991e-07
2.0300000000000002,3.3161088567029084e-06,0.0096,1.0192752415145529e-05,0.00028,1.019386127184844e-05,0.0005,9.818394910640245e-06,0.000846,0.01,0.00056,1.0402884263212427e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912276015563636,8.416237407414602e-05,1.0,5.02987391384697e-07,4.156140163931666e-07,4.931188146410858e-07,2.9546334050285675e-07,3.0480242833527147e-07,3.366494962965841e-07,1.66e-07,1.66e-07,6.444050402037035e-08,1.0131955935726613e-07
2.04,3.3161054001376225e-06,0.0096,1.0193625794589297e-05,0.00028,1.0194731194726924e-05,0.0005,9.817620427305098e-06,0.000846,0.01,0.00056,1.0404766944532746e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912219759374644,8.416096092184429e-05,1.0,5.029868670928745e-07,4.1568509950189015e-07,4.930799170098882e-07,2.96090149707271e-07,3.0485759052142055e-07,3.3664384368737713e-07,1.66e-07,1.66e-07,6.444040079419067e-08,1.0131885677343664e-07
2.05,3.3161018938327074e-06,0.0096,1.0194498458087549e-05,0.00028,1.0195600351920261e-05,0.0005,9.816847042857281e-06,0.000846,0.01,0.00056,1.0406648685975674e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691216295723932,8.415955384364359e-05,1.0,5.02986335256545e-07,4.157561282677119e-07,4.930410745691797e-07,2.967120791862231e-07,3.0491272516935003e-07,3.3663821537457434e-07,1.66e-07,1.66e-07,6.444029656587634e-08,1.0131815719573646e-07
2.06,3.3160983382328837e-06,0.0096,1.0195370406099527e-05,0.00028,1.0196468744332414e-05,0.0005,9.816074756164008e-06,0.000846,0.01,0.00056,1.0408529488399995e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691210561612064,8.415815276925629e-05,1.0,5.029857959431637e-07,4.1582710273074195e-07,4.930022872620672e-07,2.973291871971213e-07,3.049678323042222e-07,3.3663261107702517e-07,1.66e-07,1.66e-07,6.444019134819361e-08,1.0131746058939604e-07
2.07,3.3160947337828733e-06,0.0096,1.0196241639084473e-05,0.00028,1.0197336372867349e-05,0.0005,9.815303566092494e-06,0.000846,0.01,0.00056,1.0410409352664491e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016912047742981577,8.415675762839471e-05,1.0,5.029852492201862e-07,4.1589802293112276e-07,4.92963555031658e-07,2.9794153199742124e-07,3.0502291195119903e-07,3.3662703051357883e-07,1.66e-07,1.66e-07,6.444008515390876e-08,1.0131676691964236e-07
2.08,3.3160910809273975e-06,0.0096,1.0197112157501628e-05,0.00028,1.019820323842903e-05,0.0005,9.814533471509953e-06,0.000846,0.01,0.00056,1.0412288279627948e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911989344785104,8.41553683507712e-05,1.0,5.029846951550675e-07,4.159688889090286e-07,4.929248778210589e-07,2.9854917184454473e-07,3.0507796413544295e-07,3.366214734030848e-07,1.66e-07,1.66e-07,6.443997799578817e-08,1.0131607615169899e-07
2.09,3.3160873801111776e-06,0.0096,1.019798196181024e-05,0.00028,1.0199069341921421e-05,0.0005,9.813764471283601e-06,0.000846,0.01,0.00056,1.0414166270149149e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911930428494196,8.415398486609809e-05,1.0,5.029841338152633e-07,4.1603970070466596e-07,4.92886255573377e-07,2.991521649959474e-07,3.05132988882116e-07,3.3661593946439237e-07,1.66e-07,1.66e-07,6.443986988659832e-08,1.0131538825078594e-07
2.1,3.316083631778935e-06,0.0096,1.0198851052469548e-05,0.00028,1.0199934684248487e-05,0.0005,9.812996564280654e-06,0.000846,0.01,0.00056,1.0416043325086877e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911871001071833,8.415260710408774e-05,1.0,5.029835652682287e-07,4.161104583582733e-07,4.928476882317194e-07,2.9975056970909175e-07,3.051879862163805e-07,3.3661042841635096e-07,1.66e-07,1.66e-07,6.443976083910577e-08,1.0131470318212005e-07
2.11,3.316079836375391e-06,0.0096,1.0199719429938796e-05,0.00028,1.020079926631419e-05,0.0005,9.812229749368322e-06,0.000846,0.01,0.00056,1.0417919445299917e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911811069480982,8.415123499445245e-05,1.0,5.029829895814192e-07,4.16181161910121e-07,4.92809175739193e-07,3.0034444424138594e-07,3.052429561633985e-07,3.366049399778098e-07,1.66e-07,1.66e-07,6.443965086607717e-08,1.0131402091091457e-07
2.12,3.316075994345267e-06,0.0096,1.0200587094677226e-05,0.00028,1.0201663089022498e-05,0.0005,9.811464025413823e-06,0.000846,0.01,0.00056,1.0419794631647051e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691175064068462,8.414986846690458e-05,1.0,5.029824068222901e-07,4.1625181140051163e-07,4.927707180389047e-07,3.009338468502789e-07,3.0529789874833223e-07,3.365994738676183e-07,1.66e-07,1.66e-07,6.44395399802793e-08,1.0131334140237954e-07
2.13,3.316072106133285e-06,0.0096,1.0201454047144083e-05,0.00028,1.0202526153277372e-05,0.0005,9.810699391284371e-06,0.000846,0.01,0.00056,1.0421668884987065e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911689721645724,8.414850745115646e-05,1.0,5.029818170582966e-07,4.163224068697792e-07,4.927323150739617e-07,3.015188357932127e-07,3.05352813996344e-07,3.3659402980462585e-07,1.66e-07,1.66e-07,6.443942819447902e-08,1.013126646217217e-07
2.14,3.3160681721841654e-06,0.0096,1.0202320287798609e-05,0.00028,1.0203388459982777e-05,0.0005,9.80993584584718e-06,0.000846,0.01,0.00056,1.042354220617874e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911628319327265,8.414715187692044e-05,1.0,5.029812203568941e-07,4.1639294835828995e-07,4.926939667874711e-07,3.020994693276363e-07,3.054077019325959e-07,3.365886075076818e-07,1.66e-07,1.66e-07,6.443931552144328e-08,1.0131199053414443e-07
2.15,3.3160641929426304e-06,0.0096,1.0203185817100044e-05,0.00028,1.0204250010042678e-05,0.0005,9.809173387969466e-06,0.000846,0.01,0.00056,1.0425414596080863e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691156644069222,8.414580167390886e-05,1.0,5.029806167855381e-07,4.1646343590644175e-07,4.926556731225396e-07,3.0267580571098493e-07,3.0546256258225004e-07,3.3658320669563544e-07,1.66e-07,1.66e-07,6.443920197393921e-08,1.013113191048479e-07
2.16,3.316060168853401e-06,0.0096,1.0204050635507635e-05,0.00028,1.020511080436104e-05,0.0005,9.808412016518442e-06,0.000846,0.01,0.00056,1.0427286055552216e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911504092703561,8.414445677183403e-05,1.0,5.029800064116838e-07,4.165338695546645e-07,4.926174340222745e-07,3.032479032007008e-07,3.0551739597046886e-07,3.3657782708733616e-07,1.66e-07,1.66e-07,6.443908756473398e-08,1.0131065029902905e-07
2.17,3.316056100361199e-06,0.0096,1.0204914743480624e-05,0.00028,1.0205970843841827e-05,0.0005,9.807651730361323e-06,0.000846,0.01,0.00056,1.0429156585451583e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911441282324265,8.414311710040832e-05,1.0,5.029793893027866e-07,4.1660424934341936e-07,4.925792494297827e-07,3.0381582005422595e-07,3.055722021224143e-07,3.365724684016333e-07,1.66e-07,1.66e-07,6.443897230659493e-08,1.013099840818816e-07
2.18,3.316051987910745e-06,0.0096,1.0205778141478253e-05,0.00028,1.0206830129389001e-05,0.0005,9.806892528365325e-06,0.000846,0.01,0.00056,1.0431026186637747e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911378016517306,8.414178258934406e-05,1.0,5.029787655263017e-07,4.1667457531319965e-07,4.925411192881712e-07,3.043796145290025e-07,3.0562698106324866e-07,3.3656713035737624e-07,1.66e-07,1.66e-07,6.443885621228953e-08,1.013093204185961e-07
2.19,3.316047831946761e-06,0.0096,1.0206640829959764e-05,0.00028,1.0207688661906529e-05,0.0005,9.80613440939766e-06,0.000846,0.01,0.00056,1.0432894859969492e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911314302245657,8.414045316835358e-05,1.0,5.029781351496847e-07,4.167448475045301e-07,4.925030435405471e-07,3.0493934488245907e-07,3.056817328181341e-07,3.3656181267341433e-07,1.66e-07,1.66e-07,6.44387392945853e-08,1.0130865927435997e-07
2.2,3.316043632913968e-06,0.0096,1.02075028093844e-05,0.00028,1.0208546442298374e-05,0.0005,9.805377372325543e-06,0.000846,0.01,0.00056,1.0434762606305602e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911250146472293,8.413912876714922e-05,1.0,5.029774982403906e-07,4.168150659579671e-07,4.924650221300172e-07,3.0549506937205804e-07,3.0573645741223293e-07,3.365565150685969e-07,1.66e-07,1.66e-07,6.443862156625001e-08,1.0130800061435744e-07
2.21,3.316039391257088e-06,0.0096,1.0208364080211406e-05,0.00028,1.0209403471468499e-05,0.0005,9.804621416016192e-06,0.000846,0.01,0.00056,1.0436629426504862e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691118555616019,8.413780931544331e-05,1.0,5.029768548658751e-07,4.168852307140986e-07,4.924270549996889e-07,3.06046846255228e-07,3.057911548707072e-07,3.365512372617733e-07,1.66e-07,1.66e-07,6.443850304005147e-08,1.0130734440376965e-07
2.22,3.316035107420842e-06,0.0096,1.0209224642900024e-05,0.00028,1.021025975032087e-05,0.0005,9.803866539336816e-06,0.000846,0.01,0.00056,1.0438495321426054e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691112053827232,8.413649474294821e-05,1.0,5.029762050935933e-07,4.169553418135443e-07,4.923891420926687e-07,3.06594733789411e-07,3.058458252187191e-07,3.3654597897179285e-07,1.66e-07,1.66e-07,6.443838372875767e-08,1.0130669060777475e-07
2.23,3.3160307634820587e-06,0.0096,1.0210084499055706e-05,0.00028,1.0211115262537768e-05,0.0005,9.803112747047864e-06,0.000846,0.01,0.00056,1.0440360286918458e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016911054793433602,8.413518806024101e-05,1.0,5.029755462049586e-07,4.17025398640432e-07,4.923512836480455e-07,3.0713623352866506e-07,3.059004683346534e-07,3.3654075224096403e-07,1.66e-07,1.66e-07,6.443826308298665e-08,1.0130604072384223e-07
2.24,3.31602634921417e-06,0.0096,1.0210943649803614e-05,0.00028,1.0211969999017788e-05,0.0005,9.802360041440369e-06,0.000846,0.01,0.00056,1.0442224320930457e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910988150632214,8.41338909869398e-05,1.0,5.029748766488052e-07,4.170954008538228e-07,4.923134797808839e-07,3.076699183493731e-07,3.059550841583982e-07,3.365355639477592e-07,1.66e-07,1.66e-07,6.443814078890328e-08,1.0130539560746873e-07
2.25,3.3160218900440424e-06,0.0096,1.0211802094044035e-05,0.00028,1.021282398408808e-05,0.0005,9.801608413366171e-06,0.000846,0.01,0.00056,1.0444087431134258e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691092103348109,8.41325992624772e-05,1.0,5.029742002818803e-07,4.171653493872552e-07,4.922757300317271e-07,3.081993238775575e-07,3.060096729147475e-07,3.3653039704990884e-07,1.66e-07,1.66e-07,6.443801762385078e-08,1.0130475313980722e-07
2.2600000000000002,3.3160173863010028e-06,0.0096,1.0212659832243409e-05,0.00028,1.0213677218544416e-05,0.0005,9.800857861729508e-06,0.000846,0.01,0.00056,1.0445949618357172e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910853447018657,8.413131283592086e-05,1.0,5.02973517154136e-07,4.1723524427731255e-07,4.922380343455414e-07,3.0872449230840175e-07,3.0606423462794145e-07,3.3652525134368345e-07,1.66e-07,1.66e-07,6.443789359706439e-08,1.0130411329566817e-07
2.27,3.316012838314377e-06,0.0096,1.0213516864868183e-05,0.00028,1.0214529703182563e-05,0.0005,9.800108385434623e-06,0.000846,0.01,0.00056,1.0447810883426512e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910785396283335,8.413003165633846e-05,1.0,5.029728273155246e-07,4.173050855606084e-07,4.922003926672937e-07,3.09245465836974e-07,3.061187693222201e-07,3.3652012662535387e-07,1.66e-07,1.66e-07,6.443776871777931e-08,1.0130347604985973e-07
2.2800000000000002,3.3160082464134916e-06,0.0096,1.02143731923848e-05,0.00028,1.0215381438798295e-05,0.0005,9.799359983385749e-06,0.000846,0.01,0.00056,1.0449671227169588e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691071688631356,8.412875567279763e-05,1.0,5.029721308159983e-07,4.1737487327378633e-07,4.921628049419502e-07,3.09762286658451e-07,3.061732770218235e-07,3.365150226911905e-07,1.66e-07,1.66e-07,6.443764299523097e-08,1.0130284137718762e-07
2.29,3.316003610927673e-06,0.0096,1.0215228815259703e-05,0.00028,1.021623242618738e-05,0.0005,9.798612654487126e-06,0.000846,0.01,0.00056,1.0451530650413714e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001691064792214775,8.412748483436606e-05,1.0,5.029714277055094e-07,4.1744460745351943e-07,4.921252711144773e-07,3.10274996967928e-07,3.062277577509917e-07,3.3650993933746426e-07,1.66e-07,1.66e-07,6.443751643865478e-08,1.0130220925245525e-07
2.3000000000000003,3.3159989321862473e-06,0.0096,1.0216083733959338e-05,0.00028,1.0217082666145588e-05,0.0005,9.797866397642995e-06,0.000846,0.01,0.00056,1.04533891539862e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910578508824335,8.412621909011141e-05,1.0,5.029707180340099e-07,4.1751428813651146e-07,4.920877911298419e-07,3.1078363896051397e-07,3.0628221153396485e-07,3.3650487636044564e-07,1.66e-07,1.66e-07,6.443738905728627e-08,1.0130157965046365e-07
2.31,3.315994210518541e-06,0.0096,1.0216937948950145e-05,0.00028,1.021793215946869e-05,0.0005,9.797121211757592e-06,0.000846,0.01,0.00056,1.0455246738714359e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910508651381742,8.412495838910133e-05,1.0,5.029700018514522e-07,4.175839153594951e-07,4.920503649330101e-07,3.112882548313652e-07,3.06336638394983e-07,3.364998335564053e-07,1.66e-07,1.66e-07,6.443726086036108e-08,1.0130095254601152e-07
2.32,3.3159894462538805e-06,0.0096,1.0217791460698573e-05,0.00028,1.0218780906952456e-05,0.0005,9.796377095735156e-06,0.000846,0.01,0.00056,1.0457103405425503e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910438354858395,8.412370268040347e-05,1.0,5.029692792077886e-07,4.176534891592337e-07,4.920129924689487e-07,3.1178888677561097e-07,3.063910383582862e-07,3.364948107216139e-07,1.66e-07,1.66e-07,6.44371318571149e-08,1.0130032791389525e-07
2.33,3.315984639721592e-06,0.0096,1.0218644269671061e-05,0.00028,1.0219628909392657e-05,0.0005,9.795634048479925e-06,0.000846,0.01,0.00056,1.0458959154946945e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016910367624292723,8.412245191308552e-05,1.0,5.02968550152971e-07,4.1772300957252e-07,4.91975673682624e-07,3.1228557698835335e-07,3.064454114481145e-07,3.3648980765234206e-07,1.66e-07,1.66e-07,6.443700205678353e-08,1.0129970572890899e-07
